
[00:00:00.000 --> 00:00:04.080]  大家會知道在第二章聖經提到五旬節
[00:19:13.280 --> 00:19:15.280]  但你記得
[00:19:15.280 --> 00:19:19.080]  聖經告訴我們要留意、要分別出來
[00:19:19.080 --> 00:19:21.560]  或者我請大家多看一處經文
[00:19:21.560 --> 00:19:27.680]  你翻看後面的哥林多後書
[00:19:27.680 --> 00:19:34.200]  聖經哥林多後書第六章
[00:19:34.200 --> 00:19:39.040]  其中的第十六節
[00:19:39.040 --> 00:19:47.200]  第六章第十六節
[00:19:47.200 --> 00:19:49.360]  我讀和諧本
[00:19:49.360 --> 00:19:54.600]  「神的殿和偶像有什麼相同呢?
[00:19:54.600 --> 00:19:58.080]  因為我們是永生神的殿」
[00:19:58.080 --> 00:20:02.200]  大家記得這裡再提到永生神的殿
[00:20:02.200 --> 00:20:05.400]  然後聖經說第十七節跳下去
[00:20:05.400 --> 00:20:08.400]  「你們務要從他們中間出來
[00:20:08.400 --> 00:20:10.240]  與他們分別
[00:20:10.240 --> 00:20:12.560]  不要沾不潔淨的墳
[00:20:12.560 --> 00:20:14.920]  我就收納你們
[00:20:14.920 --> 00:20:17.000]  我要作你們的父
[00:20:17.000 --> 00:20:19.240]  你們要作我的兒女
[00:20:19.240 --> 00:20:22.800]  這是全能的主說的」
[00:20:22.800 --> 00:20:24.680]  我們是神的殿
[00:20:24.680 --> 00:20:29.480]  因此是和世界有分別的
[00:20:29.480 --> 00:20:35.600]  不要活得好像和一般人一樣的生活
[00:20:35.600 --> 00:20:40.440]  我有一次想起一段新聞
[00:20:40.440 --> 00:20:43.480]  很多年前一位女孩
[00:20:43.480 --> 00:20:45.960]  她本身是一個心理學家
[00:20:45.960 --> 00:20:51.040]  但她本身很有負擔關心一些在監獄裡的朋友
[00:20:51.040 --> 00:20:53.080]  所以她去到裡面做一些服事
[00:20:53.080 --> 00:20:55.560]  接觸他們 幫助他們
[00:20:55.560 --> 00:20:57.240]  她接觸到一位囚友
[00:20:57.240 --> 00:20:59.160]  一位年輕的男士
[00:20:59.160 --> 00:21:02.360]  在當中亦開始幫助她
[00:21:02.360 --> 00:21:04.120]  後來這位男士出獄
[00:21:04.120 --> 00:21:05.440]  他們保持聯繫
[00:21:05.440 --> 00:21:07.040]  繼續來往
[00:21:07.040 --> 00:21:10.000]  後來他們建立了一種比較深厚的關係
[00:21:10.000 --> 00:21:12.400]  後來他們結婚
[00:21:12.400 --> 00:21:13.280]  他們結婚之後
[00:21:13.280 --> 00:21:17.200]  這位男士覺得很受對方的接納
[00:21:17.200 --> 00:21:20.200]  因此他開始很小心地
[00:21:20.200 --> 00:21:22.880]  不斷地改進自己
[00:21:22.880 --> 00:21:26.360]  但後來的情況有很多變化
[00:21:26.360 --> 00:21:28.640]  想一想 假如這位男士
[00:21:28.640 --> 00:21:31.360]  他開始有很多的變化
[00:21:31.360 --> 00:21:34.000]  他開始很放縱自己
[00:21:34.000 --> 00:21:35.600]  覺得自己沒有用
[00:21:35.600 --> 00:21:36.880]  自暴自棄
[00:21:36.880 --> 00:21:42.280]  甚至開始有第三者 第四者分愛情
[00:21:42.280 --> 00:21:45.160]  如果你是那位女孩
[00:21:45.160 --> 00:21:47.480]  你的反應是怎樣的?
[00:21:47.480 --> 00:21:50.600]  你的感受是怎樣的?
[00:21:50.600 --> 00:21:52.560]  這位女士後來的情況
[00:21:52.560 --> 00:21:54.040]  我不多說
[00:21:54.040 --> 00:21:56.760]  但讓我想到
[00:21:56.760 --> 00:21:58.480]  這位聖靈
[00:21:58.480 --> 00:22:00.720]  祂住在你的生命裡面
[00:22:00.720 --> 00:22:02.520]  何等盼望跟你一起
[00:22:02.520 --> 00:22:04.120]  在人生的路上
[00:22:04.120 --> 00:22:06.680]  行在光明的路上
[00:22:06.680 --> 00:22:08.200]  因為聖經說到
[00:22:08.200 --> 00:22:11.000]  你們是永生神的殿
[00:22:11.000 --> 00:22:13.600]  你們不要從他們中間出來
[00:22:13.600 --> 00:22:15.240]  與他們分別
[00:22:15.240 --> 00:22:17.240]  不要沾不潔淨的墨
[00:22:17.240 --> 00:22:19.720]  我就收納你們
[00:22:19.720 --> 00:22:21.880]  沒錯 有聖靈在我們生命當中
[00:22:21.880 --> 00:22:23.920]  但聖經仍然呼籲我們
[00:22:23.920 --> 00:22:25.400]  你們要小心
[00:22:25.400 --> 00:22:28.880]  要救自己脫離這個彎曲的世代
[00:22:28.880 --> 00:22:32.120]  避開很多很多邪惡的事情
[00:22:32.120 --> 00:22:37.960]  以至能夠繼續在神的裡面生活
[00:22:37.960 --> 00:22:41.800]  我記得以前也提到一位弟兄
[00:22:41.800 --> 00:22:45.120]  這位弟兄在他順主之前
[00:22:45.120 --> 00:22:47.480]  很多年的煙癮
[00:22:47.480 --> 00:22:49.520]  都影響了他的身體
[00:22:49.520 --> 00:22:52.680]  順主之後他仍然吸煙
[00:22:52.680 --> 00:22:53.920]  因為他心想
[00:22:53.920 --> 00:22:57.720]  聖經沒有任何地方不准我吸煙
[00:22:57.720 --> 00:22:59.760]  有一位弟兄鼓勵他
[00:22:59.760 --> 00:23:01.480]  你不如戒煙
[00:23:01.480 --> 00:23:05.680]  我想神不喜歡你這樣傷害自己的身體
[00:23:05.680 --> 00:23:07.440]  這位弟兄說
[00:23:07.440 --> 00:23:08.600]  你告訴我
[00:23:08.600 --> 00:23:11.960]  聖經有哪條戒命說不可吸煙
[00:23:11.960 --> 00:23:14.240]  如果有我就戒了
[00:23:14.240 --> 00:23:15.280]  這位朋友說
[00:23:15.280 --> 00:23:18.200]  對不起 我也找不到
[00:23:18.200 --> 00:23:20.640]  後來有一位牧師知道他的情況
[00:23:20.640 --> 00:23:21.800]  與他再談談
[00:23:21.800 --> 00:23:23.400]  鼓勵他戒煙
[00:23:23.400 --> 00:23:24.280]  他又說
[00:23:24.280 --> 00:23:25.480]  牧師你告訴我
[00:23:25.480 --> 00:23:29.080]  哪條戒命是不可吸煙的
[00:23:29.080 --> 00:23:31.000]  牧師說
[00:23:31.000 --> 00:23:31.920]  沒有
[00:23:31.920 --> 00:23:33.600]  聖經沒有這樣說
[00:23:33.600 --> 00:23:35.920]  有一條戒命不可吸煙
[00:23:35.920 --> 00:23:37.200]  不過你幫我看看
[00:23:37.200 --> 00:23:38.920]  聖經裏面說
[00:23:38.920 --> 00:23:41.040]  哥林多後書說
[00:23:41.040 --> 00:23:45.080]  豈不知你們都是神的電嗎?
[00:23:45.080 --> 00:23:45.960]  你呀
[00:23:45.960 --> 00:23:47.880]  你是神的電
[00:23:47.880 --> 00:23:49.920]  聖靈居住在你裏面
[00:23:49.920 --> 00:23:51.480]  你也不想你的電
[00:23:51.480 --> 00:23:53.200]  裏面烏煙瘴氣
[00:23:53.200 --> 00:23:56.360]  搞得一塌糊塗
[00:23:56.360 --> 00:23:58.680]  這位弟兄看著牧師
[00:23:58.680 --> 00:24:00.600]  對
[00:24:00.600 --> 00:24:03.640]  然後他回去就開始祈禱
[00:24:03.640 --> 00:24:05.400]  祈求神給他力量
[00:24:05.400 --> 00:24:07.760]  可以戒除煙癮
[00:24:07.760 --> 00:24:08.960]  這位弟兄後來說
[00:24:08.960 --> 00:24:10.080]  他說我也想不到
[00:24:10.080 --> 00:24:11.600]  兩個星期
[00:24:11.600 --> 00:24:12.640]  短短的時間
[00:24:12.640 --> 00:24:13.960]  神給我力量
[00:24:13.960 --> 00:24:18.360]  我就戒除了煙癮
[00:24:18.360 --> 00:24:20.120]  很多弟兄姐妹覺得
[00:24:20.120 --> 00:24:22.520]  有些問題這麼多年糾纏著
[00:24:22.520 --> 00:24:24.360]  我都不能解決
[00:24:24.360 --> 00:24:24.760]  沒錯
[00:24:24.760 --> 00:24:25.520]  憑著你自己
[00:24:25.520 --> 00:24:27.440]  你不會解決到
[00:24:27.440 --> 00:24:28.840]  但當你知道
[00:24:28.840 --> 00:24:30.000]  上帝愛你
[00:24:30.000 --> 00:24:32.440]  將祂的靈賜在你生命當中
[00:24:32.440 --> 00:24:35.200]  成為了你生命的力量
[00:24:35.200 --> 00:24:37.440]  當你去信著聖靈
[00:24:37.440 --> 00:24:39.360]  靠著聖靈
[00:24:39.360 --> 00:24:42.560]  你就經歷到生命那種不斷的更新
[00:24:42.560 --> 00:24:47.040]  你真的能夠屬於神
[00:24:47.040 --> 00:24:50.240]  你就在裏面領受上帝
[00:24:50.240 --> 00:24:52.800]  給你生命的恩惠
[00:24:52.800 --> 00:24:54.200]  所以你再看回聖經的時候
[00:24:54.200 --> 00:24:55.200]  彼得就跟他說
[00:24:55.200 --> 00:25:00.200]  你回到司祭行轉
[00:25:00.200 --> 00:25:03.200]  第二章40節說
[00:25:03.200 --> 00:25:07.600]  你們應當救自己脫離這彎曲的世代
[00:25:07.600 --> 00:25:08.120]  在那個時候
[00:25:08.120 --> 00:25:10.920]  很多人接受了他所說的話
[00:25:10.920 --> 00:25:12.120]  也都接受了洗禮
[00:25:12.120 --> 00:25:15.040]  一天滿途增加了三千人
[00:25:15.040 --> 00:25:16.720]  他們從這個世界
[00:25:16.720 --> 00:25:19.480]  進入了一個屬靈的群體裏面
[00:25:19.480 --> 00:25:22.000]  他們在其中恆心
[00:25:22.000 --> 00:25:24.280]  也都意味著他們付出代價
[00:25:24.280 --> 00:25:26.640]  毀身在以下幾件事情
[00:25:26.640 --> 00:25:27.480]  第一
[00:25:27.480 --> 00:25:29.800]  遵守使徒的教訓
[00:25:29.800 --> 00:25:31.400]  聖經的教導
[00:25:31.400 --> 00:25:32.160]  第二
[00:25:32.160 --> 00:25:35.520]  彼此毀身相團契
[00:25:35.520 --> 00:25:36.320]  第三
[00:25:36.320 --> 00:25:37.800]  他們抹餅和祈禱
[00:25:37.800 --> 00:25:39.640]  毀身在崇拜
[00:25:39.640 --> 00:25:42.480]  敬拜上帝的生活裏面
[00:25:42.480 --> 00:25:43.200]  第四
[00:25:43.200 --> 00:25:44.720]  這裏沒有跟著說
[00:25:44.720 --> 00:25:46.720]  但當你讀下聖經的時候
[00:25:46.720 --> 00:25:48.600]  特別47節提到
[00:25:48.600 --> 00:25:52.040]  主張得救的人天天加給他們
[00:25:52.040 --> 00:25:54.560]  明顯不單單是神的工作
[00:25:54.560 --> 00:25:58.760]  是他們毀身於這幾方面的時候
[00:25:58.760 --> 00:26:03.280]  他們同時不斷來見證主耶穌
[00:26:03.280 --> 00:26:06.280]  傳講神的福音
[00:26:06.280 --> 00:26:09.320]  而在這種屬靈的群體生活裏面
[00:26:09.320 --> 00:26:10.440]  聖靈的工作
[00:26:10.440 --> 00:26:15.560]  繼續不斷的來興旺起你
[00:26:15.560 --> 00:26:16.840]  各位靈姐妹
[00:26:16.840 --> 00:26:22.560]  我們讀聖經的時候
[00:26:22.560 --> 00:26:26.120]  你不要輕忽這件事情
[00:26:26.120 --> 00:26:29.400]  就是你裏面有聖靈
[00:26:29.400 --> 00:26:30.600]  上帝愛你
[00:26:30.600 --> 00:26:32.280]  因為你願意來悔改
[00:26:32.280 --> 00:26:33.040]  歸向祂
[00:26:33.040 --> 00:26:35.520]  祂賜給你祂的聖靈
[00:26:35.520 --> 00:26:37.720]  常與你同在
[00:26:37.720 --> 00:26:38.720]  你留心
[00:26:38.720 --> 00:26:41.720]  你都記得你是神的殿
[00:26:41.720 --> 00:26:44.720]  因此你從這個世界分別出來
[00:26:44.720 --> 00:26:46.600]  留心去依靠聖靈
[00:26:46.600 --> 00:26:47.920]  信著聖靈
[00:26:47.920 --> 00:26:51.000]  你都活在神的裏面
[00:26:51.000 --> 00:26:52.600]  你就會經歷到
[00:26:52.600 --> 00:26:54.120]  神的恩惠
[00:26:54.120 --> 00:26:58.640]  何等豐盛地臨到你的生命中
[00:26:58.640 --> 00:27:02.080]  因此讓我們知道
[00:27:02.080 --> 00:27:03.800]  信著聖靈
[00:27:03.800 --> 00:27:06.240]  行在神的路上
[00:27:06.240 --> 00:27:07.560]  我們一齊來禱告
[00:27:07.560 --> 00:27:09.560]  (字幕製作:貝爾)

