
[00:00:00.000 --> 00:00:05.000]  在最近一段時間我特別留意到很多不同的報導
[00:19:28.000 --> 00:19:34.000]  我們很多時候都會很容易將倚靠放在人身上
[00:19:34.000 --> 00:19:36.000]  例如公司突然出了問題
[00:19:36.000 --> 00:19:39.000]  自己受到不公平的對待
[00:19:39.000 --> 00:19:43.000]  心裏想 為何老闆有他的責任
[00:19:43.000 --> 00:19:45.000]  都不說些公道話
[00:19:45.000 --> 00:19:49.000]  令到我現在這樣受傷害
[00:19:49.000 --> 00:19:51.000]  或者在家庭裏有時會想
[00:19:51.000 --> 00:19:56.000]  為何我的家人知道這個問題
[00:19:56.000 --> 00:19:59.000]  為了好像適時令人
[00:19:59.000 --> 00:20:02.000]  就不說些公道話
[00:20:02.000 --> 00:20:04.000]  做一些應該做的事情
[00:20:04.000 --> 00:20:07.000]  我就自己受害
[00:20:07.000 --> 00:20:11.000]  有時我們都會很期望很多人給我們幫助
[00:20:11.000 --> 00:20:16.000]  或者會期望一些政權都給我們一些幫助
[00:20:16.000 --> 00:20:19.000]  但很多時候會有很多失望
[00:20:19.000 --> 00:20:21.000]  沒錯 我們可以有期望
[00:20:21.000 --> 00:20:23.000]  但何時我們以為
[00:20:23.000 --> 00:20:25.000]  人能夠給我們真正的幫助
[00:20:25.000 --> 00:20:28.000]  我們會更加失望
[00:20:28.000 --> 00:20:30.000]  當然不單止是人
[00:20:30.000 --> 00:20:32.000]  包括了自己
[00:20:32.000 --> 00:20:34.000]  有時我們會看到自己的情況
[00:20:34.000 --> 00:20:36.000]  會有很多不滿
[00:20:36.000 --> 00:20:39.000]  一次、兩次都是這樣
[00:20:39.000 --> 00:20:42.000]  為何自己會這麼軟弱
[00:20:42.000 --> 00:20:46.000]  而內心裏亦都產生很多情緒
[00:20:46.000 --> 00:20:48.000]  當聖經說到
[00:20:48.000 --> 00:20:50.000]  「世人盡都如草」的時候
[00:20:50.000 --> 00:20:52.000]  聖經很清楚地說
[00:20:52.000 --> 00:20:56.000]  「唯有我們神的話是永遠立定的」
[00:20:56.000 --> 00:20:59.000]  「神的話是完全可靠的」
[00:20:59.000 --> 00:21:01.000]  「因此我們可以得到安慰」
[00:21:01.000 --> 00:21:05.000]  「神所應許的事情是必定會成全的」
[00:21:05.000 --> 00:21:08.000]  「凡求告主明的就必得救的」
[00:21:08.000 --> 00:21:12.000]  「凡是敬畏神的一無所缺的」
[00:21:12.000 --> 00:21:15.000]  「凡是敬畏上帝的神必指引我們當走的路」
[00:21:15.000 --> 00:21:17.000]  聖經有很多的應許
[00:21:17.000 --> 00:21:19.000]  很清楚地告訴我們
[00:21:19.000 --> 00:21:25.000]  「要為上帝所說的話是永遠立定的」
[00:21:27.000 --> 00:21:30.000]  我最近有一個經歷
[00:21:30.000 --> 00:21:33.000]  自己心裏面有很多提醒
[00:21:33.000 --> 00:21:35.000]  我體會到自己的軟弱
[00:21:35.000 --> 00:21:36.000]  有一次我祈禱
[00:21:36.000 --> 00:21:38.000]  在禱告當中告訴神
[00:21:38.000 --> 00:21:41.000]  一路講述自己體會自己的問題
[00:21:41.000 --> 00:21:43.000]  一路講的時候
[00:21:43.000 --> 00:21:47.000]  覺得自己的情緒好像很低沉
[00:21:47.000 --> 00:21:50.000]  察覺很多自己的問題
[00:21:50.000 --> 00:21:53.000]  但過程裏面一路祈禱的時候
[00:21:53.000 --> 00:21:56.000]  突然間好像心裏有一個意念
[00:21:56.000 --> 00:21:58.000]  如果自己有這麼多問題
[00:21:58.000 --> 00:22:00.000]  可能會影響教會
[00:22:00.000 --> 00:22:02.000]  所以心裏也會這樣祈禱神
[00:22:02.000 --> 00:22:04.000]  保守著你的教會
[00:22:04.000 --> 00:22:06.000]  但就在那個時候
[00:22:06.000 --> 00:22:10.000]  我心裏有一個很清楚的意念出現
[00:22:10.000 --> 00:22:13.000]  那個意念是說
[00:22:13.000 --> 00:22:16.000]  難道你以為你的軟弱
[00:22:16.000 --> 00:22:19.000]  比神的能力大嗎?
[00:22:19.000 --> 00:22:21.000]  難道你以為你的軟弱
[00:22:21.000 --> 00:22:25.000]  會難阻神的工作嗎?
[00:22:25.000 --> 00:22:28.000]  為什麼你看自己的問題
[00:22:28.000 --> 00:22:31.000]  好像比神的問題大?
[00:22:31.000 --> 00:22:33.000]  當我一路這樣想的時候
[00:22:33.000 --> 00:22:36.000]  或者是上帝給我的提醒
[00:22:36.000 --> 00:22:39.000]  突然間我內心裏有一個很重要的轉變
[00:22:39.000 --> 00:22:41.000]  我開始提醒自己
[00:22:41.000 --> 00:22:45.000]  不要以為你的軟弱會難阻神
[00:22:45.000 --> 00:22:47.000]  我開始去感謝上帝
[00:22:47.000 --> 00:22:50.000]  祂的恩典、祂的能力可以蓋過我的軟弱
[00:22:50.000 --> 00:22:52.000]  仍然施恩給我
[00:22:52.000 --> 00:22:54.000]  施恩給教會
[00:22:54.000 --> 00:22:56.000]  在那個時候想起聖經詩篇
[00:22:56.000 --> 00:22:58.000]  其中一句說話說
[00:22:58.000 --> 00:22:59.000]  聖經說到
[00:22:59.000 --> 00:23:02.000]  耶和華是我們永遠的盆石
[00:23:02.000 --> 00:23:04.000]  是永遠的盆石
[00:23:04.000 --> 00:23:07.000]  也意味著當你站在盆石上的時候
[00:23:07.000 --> 00:23:09.000]  你不會動搖
[00:23:09.000 --> 00:23:12.000]  因為你不是站在自己上
[00:23:12.000 --> 00:23:15.000]  而是站在盆石上
[00:23:15.000 --> 00:23:17.000]  說起站在盆石上
[00:23:17.000 --> 00:23:19.000]  我剛剛昨天
[00:23:19.000 --> 00:23:23.000]  和太太有機會去公園做少許運動
[00:23:23.000 --> 00:23:25.000]  在做運動的時候
[00:23:25.000 --> 00:23:27.000]  太太突然跟我說
[00:23:27.000 --> 00:23:30.000]  你試試單起腳看著前面
[00:23:30.000 --> 00:23:32.000]  我就說沒問題
[00:23:32.000 --> 00:23:35.000]  看著前面單起腳很穩固
[00:23:35.000 --> 00:23:37.000]  不會跌的
[00:23:37.000 --> 00:23:39.000]  接著她說第二件事情
[00:23:39.000 --> 00:23:40.000]  我沒有預料到
[00:23:40.000 --> 00:23:41.000]  她說好
[00:23:41.000 --> 00:23:44.000]  現在你單起腳閉上眼
[00:23:44.000 --> 00:23:48.000]  我不知道大家有沒有試過
[00:23:48.000 --> 00:23:50.000]  站不站得住
[00:23:50.000 --> 00:23:51.000]  我說沒事的
[00:23:51.000 --> 00:23:52.000]  剛才站得很穩固
[00:23:52.000 --> 00:23:53.000]  單起腳
[00:23:53.000 --> 00:23:55.000]  不過閉上眼沒問題
[00:23:55.000 --> 00:23:57.000]  我接著就閉上眼
[00:23:57.000 --> 00:23:59.000]  突然間我發現閉上眼之後
[00:23:59.000 --> 00:24:01.000]  真的站不住的
[00:24:01.000 --> 00:24:04.000]  整個人搖來搖去
[00:24:04.000 --> 00:24:07.000]  突然間我發現原來真的
[00:24:07.000 --> 00:24:09.000]  閉上眼
[00:24:09.000 --> 00:24:11.000]  是會站不住的
[00:24:11.000 --> 00:24:13.000]  我想起一件事情
[00:24:13.000 --> 00:24:19.000]  我想起何時我們知道注目在主的身上
[00:24:19.000 --> 00:24:21.000]  不會單單想起自己
[00:24:21.000 --> 00:24:22.000]  我有很多問題
[00:24:22.000 --> 00:24:24.000]  我有很多軟弱
[00:24:24.000 --> 00:24:26.000]  只是看到眼前的環境
[00:24:26.000 --> 00:24:28.000]  很多灰暗的事情
[00:24:28.000 --> 00:24:32.000]  在那個時候我們會搖擺的
[00:24:32.000 --> 00:24:37.000]  但當你注目在那位掌管萬有的上帝上
[00:24:37.000 --> 00:24:43.000]  你會發覺自己仍然可以站得穩
[00:24:43.000 --> 00:24:46.000]  不需要害怕你的軟弱
[00:24:46.000 --> 00:24:49.000]  因為注目在主的能力
[00:24:49.000 --> 00:24:51.000]  在我們身上
[00:24:51.000 --> 00:24:52.000]  而他也是這樣應許
[00:24:52.000 --> 00:24:53.000]  當你讀聖經的時候
[00:24:53.000 --> 00:24:54.000]  聖經說
[00:24:54.000 --> 00:24:58.000]  唯有我們神的話是永遠納定的
[00:24:58.000 --> 00:24:59.000]  我們的把握
[00:24:59.000 --> 00:25:00.000]  我們的保障
[00:25:00.000 --> 00:25:02.000]  在神的應許上
[00:25:02.000 --> 00:25:03.000]  因此
[00:25:03.000 --> 00:25:05.000]  接著聖經就繼續說
[00:25:05.000 --> 00:25:06.000]  你放膽
[00:25:06.000 --> 00:25:07.000]  你報好信息的
[00:25:07.000 --> 00:25:09.000]  你告訴石安
[00:25:09.000 --> 00:25:12.000]  你放膽傳揚這個美好的信息
[00:25:12.000 --> 00:25:15.000]  揚聲不要懼怕
[00:25:15.000 --> 00:25:16.000]  然後說
[00:25:16.000 --> 00:25:19.000]  看吶你們的神
[00:25:19.000 --> 00:25:23.000]  去看這位上帝
[00:25:23.000 --> 00:25:26.000]  去留心去看他的作為
[00:25:26.000 --> 00:25:29.000]  不要忘記他是那位偉大的上帝
[00:25:29.000 --> 00:25:31.000]  然後聖經在第十節說
[00:25:31.000 --> 00:25:34.000]  主耶和華必將大能者臨到
[00:25:34.000 --> 00:25:37.000]  他的膀背必為他掌權
[00:25:37.000 --> 00:25:39.000]  他的賞賜在他那裡
[00:25:39.000 --> 00:25:41.000]  他的報應在他面前
[00:25:41.000 --> 00:25:44.000]  因為上帝必將大能者
[00:25:44.000 --> 00:25:47.000]  他本來就是那位大能者
[00:25:47.000 --> 00:25:50.000]  當他們離開巴比倫
[00:25:50.000 --> 00:25:53.000]  大家讀到聖經那段歷史的時候
[00:25:53.000 --> 00:25:56.000]  你發覺他們一路走的時候
[00:25:56.000 --> 00:25:58.000]  他們滿口歡笑
[00:25:58.000 --> 00:26:02.000]  聖經說他們望著自己的護土
[00:26:02.000 --> 00:26:03.000]  聖城
[00:26:03.000 --> 00:26:07.000]  他們想不到耶和華為他們成就大事
[00:26:07.000 --> 00:26:10.000]  上帝能夠帶領我們
[00:26:10.000 --> 00:26:13.000]  走回平安的路
[00:26:13.000 --> 00:26:18.000]  因為他帶著權柄能力幫助我們
[00:26:18.000 --> 00:26:21.000]  膀背也象徵著上帝的能力
[00:26:21.000 --> 00:26:24.000]  沒有任何事情能夠難阻
[00:26:24.000 --> 00:26:26.000]  但這個膀背不是一種
[00:26:26.000 --> 00:26:28.000]  好像很沒有力量的膀背
[00:26:28.000 --> 00:26:31.000]  而是滿有慈愛的能力
[00:26:31.000 --> 00:26:32.000]  大家再讀的時候
[00:26:32.000 --> 00:26:34.000]  你發覺聖經又說膀背了
[00:26:34.000 --> 00:26:36.000]  第十節
[00:26:36.000 --> 00:26:37.000]  第十一節
[00:26:37.000 --> 00:26:40.000]  他必將牧人牧養自己的羊群
[00:26:40.000 --> 00:26:41.000]  用什麼呢?
[00:26:41.000 --> 00:26:46.000]  膀背聚集羊羔抱在懷中
[00:26:46.000 --> 00:26:49.000]  也了解到有些人的需要
[00:26:49.000 --> 00:26:52.000]  他們要飼養他們的小羊
[00:26:52.000 --> 00:26:55.000]  但是這位滿有憐憫的上帝
[00:26:55.000 --> 00:26:59.000]  是慢慢地按照他們的情況
[00:26:59.000 --> 00:27:02.000]  引導著他們
[00:27:02.000 --> 00:27:03.000]  有些時候
[00:27:03.000 --> 00:27:05.000]  當你遇到困難的時候
[00:27:05.000 --> 00:27:06.000]  有人告訴你
[00:27:06.000 --> 00:27:08.000]  放心,我幫助你
[00:27:08.000 --> 00:27:10.000]  但你望一望他
[00:27:10.000 --> 00:27:12.000]  你看到他的時候
[00:27:12.000 --> 00:27:14.000]  你軟弱無力
[00:27:14.000 --> 00:27:16.000]  知道你愛我
[00:27:16.000 --> 00:27:19.000]  不過你愛莫能助
[00:27:19.000 --> 00:27:20.000]  太多時候
[00:27:20.000 --> 00:27:22.000]  有人好像想幫助你
[00:27:22.000 --> 00:27:25.000]  但你知道不能夠幫助你
[00:27:25.000 --> 00:27:27.000]  但上帝的膀背告訴你
[00:27:27.000 --> 00:27:28.000]  他愛你
[00:27:28.000 --> 00:27:29.000]  但帶著能力
[00:27:29.000 --> 00:27:32.000]  讓愛淋到你的身上
[00:27:32.000 --> 00:27:33.000]  我很歡喜
[00:27:33.000 --> 00:27:35.000]  詩篇52篇第8節
[00:27:35.000 --> 00:27:36.000]  很多時候
[00:27:36.000 --> 00:27:38.000]  我都很不自覺地
[00:27:38.000 --> 00:27:40.000]  想起這篇經文
[00:27:40.000 --> 00:27:41.000]  聖經說
[00:27:41.000 --> 00:27:43.000]  我要永永遠遠
[00:27:43.000 --> 00:27:46.000]  依靠你的慈愛
[00:27:46.000 --> 00:27:48.000]  不單是依靠上帝的能力
[00:27:48.000 --> 00:27:50.000]  是依靠祂的慈愛
[00:27:50.000 --> 00:27:52.000]  因為祂的慈愛不會改變
[00:27:52.000 --> 00:27:54.000]  在一切不同的處境裡
[00:27:54.000 --> 00:27:57.000]  我仍然可以靠著神的慈愛
[00:27:57.000 --> 00:28:00.000]  放心走我自己的路
[00:28:00.000 --> 00:28:02.000]  因此當時的詩人說
[00:28:02.000 --> 00:28:05.000]  我就可以好像
[00:28:05.000 --> 00:28:08.000]  在神殿中的青橄欖樹
[00:28:08.000 --> 00:28:11.000]  可以綠葉常青
[00:28:11.000 --> 00:28:13.000]  因為我永永遠遠
[00:28:13.000 --> 00:28:16.000]  依靠神的慈愛
[00:28:16.000 --> 00:28:19.000]  各位靈姐妹
[00:28:19.000 --> 00:28:21.000]  這位上帝
[00:28:21.000 --> 00:28:23.000]  不是我們心目中
[00:28:23.000 --> 00:28:25.000]  有些時候所誤會的
[00:28:25.000 --> 00:28:27.000]  祂是嚴厲
[00:28:27.000 --> 00:28:29.000]  祂是管教
[00:28:29.000 --> 00:28:31.000]  祂是刑罰
[00:28:31.000 --> 00:28:33.000]  沒錯祂有祂公義的一面
[00:28:33.000 --> 00:28:35.000]  但是上帝清楚講述
[00:28:35.000 --> 00:28:37.000]  祂和我們之間的關係
[00:28:37.000 --> 00:28:39.000]  屬神的子民不要忘記
[00:28:39.000 --> 00:28:42.000]  我們永遠屬於祂
[00:28:42.000 --> 00:28:44.000]  而祂帶著能力
[00:28:44.000 --> 00:28:45.000]  在祂的時候
[00:28:45.000 --> 00:28:47.000]  在祂的旨意裡面
[00:28:47.000 --> 00:28:52.000]  一定要將我們帶回到平安的路上
[00:28:52.000 --> 00:28:54.000]  因此無論今天你是什麼處境
[00:28:54.000 --> 00:28:58.000]  就算你覺得自己好像被擄掠一樣
[00:28:58.000 --> 00:29:00.000]  你不要擔心
[00:29:00.000 --> 00:29:05.000]  你也不要以為你的軟弱比神大的能力
[00:29:05.000 --> 00:29:07.000]  你只是在裡面
[00:29:07.000 --> 00:29:09.000]  你繼續帶著信心
[00:29:09.000 --> 00:29:11.000]  一路向前走
[00:29:11.000 --> 00:29:13.000]  繼續的來到祂知道
[00:29:13.000 --> 00:29:16.000]  祂是可信的上帝
[00:29:16.000 --> 00:29:19.000]  祂會帶領你重新上回平安
[00:29:19.000 --> 00:29:21.000]  蒙恩的路上
[00:29:21.000 --> 00:29:23.000]  在那個時候
[00:29:23.000 --> 00:29:26.000]  你要知道去感謝祂
[00:29:26.000 --> 00:29:27.000]  去讚美祂
[00:29:27.000 --> 00:29:29.000]  我們一起來祈禱

