
[00:00:00.000 --> 00:00:07.000]  各位兄弟姐妹平安,我們分享這個題目
[00:17:03.000 --> 00:17:05.000]  真的沒有打格
[00:17:05.000 --> 00:17:07.000]  下面有些有另外的看法的網民
[00:17:07.000 --> 00:17:09.000]  Post歸Post
[00:17:09.000 --> 00:17:11.000]  警戒他
[00:17:11.000 --> 00:17:13.000]  不打格
[00:17:13.000 --> 00:17:15.000]  原貌放上網
[00:17:15.000 --> 00:17:17.000]  覺得放上網的人
[00:17:17.000 --> 00:17:19.000]  有點不道德
[00:17:19.000 --> 00:17:21.000]  有沒有搞錯
[00:17:21.000 --> 00:17:23.000]  所以時間不知三幾天
[00:17:23.000 --> 00:17:25.000]  又有一張相片
[00:17:25.000 --> 00:17:27.000]  有個人
[00:17:27.000 --> 00:17:29.000]  什麼事呢
[00:17:29.000 --> 00:17:31.000]  這個就是把這段片放上網
[00:17:31.000 --> 00:17:33.000]  的那個人
[00:17:33.000 --> 00:17:35.000]  下面的網民
[00:17:35.000 --> 00:17:37.000]  又說
[00:17:37.000 --> 00:17:39.000]  你這樣做不就是一樣
[00:17:39.000 --> 00:17:41.000]  又是這樣
[00:17:41.000 --> 00:17:43.000]  原來這個世界
[00:17:43.000 --> 00:17:45.000]  定罪都不難
[00:17:45.000 --> 00:17:47.000]  人都會犯錯
[00:17:47.000 --> 00:17:49.000]  可能有句說話
[00:17:49.000 --> 00:17:51.000]  給我一條山路
[00:17:51.000 --> 00:17:53.000]  下一句
[00:17:53.000 --> 00:17:55.000]  給你
[00:17:55.000 --> 00:17:57.000]  誰給我
[00:17:57.000 --> 00:17:59.000]  是呀
[00:17:59.000 --> 00:18:01.000]  誰有權並定罪
[00:18:01.000 --> 00:18:03.000]  定必忍罪發現錯誤
[00:18:03.000 --> 00:18:05.000]  可能在生活職場上
[00:18:05.000 --> 00:18:07.000]  家庭任何場景都會
[00:18:07.000 --> 00:18:09.000]  在教會也會
[00:18:09.000 --> 00:18:11.000]  可能昨晚你才剛定完老公罪
[00:18:11.000 --> 00:18:15.000]  習慣了
[00:18:15.000 --> 00:18:17.000]  定老婆罪
[00:18:17.000 --> 00:18:19.000]  他這樣
[00:18:19.000 --> 00:18:21.000]  慣犯來的
[00:18:21.000 --> 00:18:23.000]  定兒子罪定女兒罪
[00:18:23.000 --> 00:18:25.000]  很多很多
[00:18:25.000 --> 00:18:27.000]  他真的錯
[00:18:27.000 --> 00:18:29.000]  事實
[00:18:29.000 --> 00:18:31.000]  但我們動機目的原來重要
[00:18:31.000 --> 00:18:33.000]  耶穌都定人罪
[00:18:33.000 --> 00:18:35.000]  當然他有權並
[00:18:35.000 --> 00:18:37.000]  他是神
[00:18:37.000 --> 00:18:39.000]  不過動機目的
[00:18:39.000 --> 00:18:41.000]  有要求有清晰的
[00:18:41.000 --> 00:18:43.000]  是非
[00:18:43.000 --> 00:18:45.000]  但寬容
[00:18:45.000 --> 00:18:47.000]  寬恕在哪裏
[00:18:47.000 --> 00:18:49.000]  耶穌寬容包恕
[00:18:49.000 --> 00:18:51.000]  包容
[00:18:51.000 --> 00:18:53.000]  寬恕
[00:18:53.000 --> 00:18:55.000]  但他有執著
[00:18:55.000 --> 00:18:57.000]  錯他又不會說無所謂
[00:18:57.000 --> 00:18:59.000]  這個回到動機目的
[00:18:59.000 --> 00:19:01.000]  耶穌定人罪
[00:19:01.000 --> 00:19:03.000]  但原來他要定罪
[00:19:03.000 --> 00:19:05.000]  他不想你知罪而悔改
[00:19:05.000 --> 00:19:07.000]  不要再犯那個罪
[00:19:07.000 --> 00:19:09.000]  他的堅持
[00:19:09.000 --> 00:19:11.000]  就是要人悔改
[00:19:11.000 --> 00:19:13.000]  並且像剛才經文
[00:19:13.000 --> 00:19:15.000]  你的罪赦免了
[00:19:15.000 --> 00:19:17.000]  因為你的罪赦免了
[00:19:17.000 --> 00:19:19.000]  是要建立生命
[00:19:19.000 --> 00:19:21.000]  挽回生命
[00:19:21.000 --> 00:19:23.000]  這個才是更重要的目的
[00:19:23.000 --> 00:19:25.000]  有一個信徒
[00:19:25.000 --> 00:19:31.000]  從小到大
[00:19:31.000 --> 00:19:33.000]  都在教會成長
[00:19:33.000 --> 00:19:35.000]  好像那個
[00:19:35.000 --> 00:19:37.000]  富有的少年人
[00:19:37.000 --> 00:19:39.000]  走到耶穌求問
[00:19:39.000 --> 00:19:41.000]  永生問題
[00:19:41.000 --> 00:19:43.000]  不過他離開教會一段時間
[00:19:43.000 --> 00:19:45.000]  斷斷續續都在進化
[00:19:45.000 --> 00:19:47.000]  他從小回到教會
[00:19:47.000 --> 00:19:49.000]  他很懂得聖經
[00:19:49.000 --> 00:19:51.000]  他經常覺得
[00:19:51.000 --> 00:19:53.000]  他已經知道應該怎樣做
[00:19:53.000 --> 00:19:55.000]  不過在工作
[00:19:55.000 --> 00:19:57.000]  在婚姻的壓力
[00:19:57.000 --> 00:19:59.000]  他其實在真實上
[00:19:59.000 --> 00:20:01.000]  是一件很羞愧的事
[00:20:01.000 --> 00:20:03.000]  說謊掩飾
[00:20:03.000 --> 00:20:05.000]  為了利益隱瞞同事
[00:20:05.000 --> 00:20:07.000]  欺騙同事
[00:20:07.000 --> 00:20:09.000]  婚姻中
[00:20:09.000 --> 00:20:11.000]  以冷淡的方式來自保
[00:20:11.000 --> 00:20:15.000]  他的生活
[00:20:15.000 --> 00:20:17.000]  表面上是成功的
[00:20:17.000 --> 00:20:19.000]  但內心的空虛
[00:20:19.000 --> 00:20:21.000]  他睡不到
[00:20:21.000 --> 00:20:23.000]  很多時候都睡不到
[00:20:23.000 --> 00:20:25.000]  因為有聲音責備他
[00:20:25.000 --> 00:20:27.000]  你這樣的人也是基督徒嗎?
[00:20:27.000 --> 00:20:29.000]  這種聲音很沉重
[00:20:29.000 --> 00:20:31.000]  定罪
[00:20:31.000 --> 00:20:33.000]  定罪
[00:20:33.000 --> 00:20:35.000]  他都覺得自己不配
[00:20:35.000 --> 00:20:37.000]  神都不太接納我
[00:20:37.000 --> 00:20:39.000]  不過有一天在崇拜的
[00:20:39.000 --> 00:20:41.000]  聽道裏面
[00:20:41.000 --> 00:20:43.000]  提到聖經說
[00:20:43.000 --> 00:20:45.000]  耶穌說:我也不定你的罪
[00:20:45.000 --> 00:20:47.000]  去吧!從此不要再犯罪
[00:20:47.000 --> 00:20:51.000]  當時那句說話
[00:20:51.000 --> 00:20:53.000]  他好像感受到
[00:20:53.000 --> 00:20:55.000]  我也不定你的罪
[00:20:55.000 --> 00:20:57.000]  好像陽光打穿了
[00:20:57.000 --> 00:20:59.000]  他心裏的雲層
[00:20:59.000 --> 00:21:01.000]  他再不會
[00:21:01.000 --> 00:21:03.000]  停留良心的譴責
[00:21:03.000 --> 00:21:05.000]  他不會再
[00:21:05.000 --> 00:21:07.000]  被那些標準
[00:21:07.000 --> 00:21:09.000]  覺得我做不到
[00:21:09.000 --> 00:21:11.000]  而他承認
[00:21:11.000 --> 00:21:13.000]  在主面前禱告
[00:21:13.000 --> 00:21:15.000]  我做錯了
[00:21:15.000 --> 00:21:17.000]  我潑液
[00:21:17.000 --> 00:21:19.000]  我欺騙我傷害了人
[00:21:19.000 --> 00:21:21.000]  求你赦免
[00:21:21.000 --> 00:21:23.000]  由那些灰心自責
[00:21:23.000 --> 00:21:25.000]  在主面前求主
[00:21:25.000 --> 00:21:27.000]  赦免他所認的罪
[00:21:27.000 --> 00:21:29.000]  聖經的說話
[00:21:29.000 --> 00:21:31.000]  不是一個很空洞的安慰
[00:21:31.000 --> 00:21:33.000]  而是將他
[00:21:33.000 --> 00:21:35.000]  洗淨罪的英許
[00:21:35.000 --> 00:21:37.000]  恢復過來
[00:21:37.000 --> 00:21:39.000]  而最重要的是
[00:21:39.000 --> 00:21:41.000]  他由定罪到悔罪
[00:21:41.000 --> 00:21:43.000]  他帶來赦罪的釋放
[00:21:43.000 --> 00:21:45.000]  他由定罪
[00:21:45.000 --> 00:21:47.000]  是羞恥、絕望、退縮
[00:21:47.000 --> 00:21:49.000]  他看到悔罪
[00:21:49.000 --> 00:21:51.000]  謙卑釋放在他面前
[00:21:51.000 --> 00:21:53.000]  他甚至不再
[00:21:53.000 --> 00:21:55.000]  自責自己的罪
[00:21:55.000 --> 00:21:57.000]  只求主恩典改變他
[00:21:57.000 --> 00:21:59.000]  甚至他說
[00:21:59.000 --> 00:22:01.000]  我傷害了人
[00:22:01.000 --> 00:22:03.000]  他去尋求和好
[00:22:03.000 --> 00:22:05.000]  去道歉
[00:22:05.000 --> 00:22:07.000]  去認錯
[00:22:07.000 --> 00:22:09.000]  他知道有需要時間重新
[00:22:09.000 --> 00:22:11.000]  但由定罪
[00:22:11.000 --> 00:22:13.000]  到悔罪
[00:22:13.000 --> 00:22:15.000]  使他生命不再一樣
[00:22:15.000 --> 00:22:17.000]  我相信就像
[00:22:17.000 --> 00:22:19.000]  那種癱瘓的生命改變
[00:22:19.000 --> 00:22:21.000]  他能夠自由起來
[00:22:21.000 --> 00:22:23.000]  更重要的是
[00:22:23.000 --> 00:22:25.000]  他能夠在生命裡自由起來
[00:22:25.000 --> 00:22:29.000]  由定罪到赦罪
[00:22:29.000 --> 00:22:31.000]  不單如此
[00:22:31.000 --> 00:22:33.000]  罪人和義人
[00:22:33.000 --> 00:22:35.000]  經文記載了另一個故事
[00:22:35.000 --> 00:22:37.000]  是說到
[00:22:37.000 --> 00:22:39.000]  有一個
[00:22:39.000 --> 00:22:41.000]  瑞麗利美
[00:22:41.000 --> 00:22:43.000]  被耶穌基督呼召
[00:22:43.000 --> 00:22:45.000]  當時有很多人
[00:22:45.000 --> 00:22:47.000]  來聽耶穌教導
[00:22:47.000 --> 00:22:49.000]  他走前
[00:22:49.000 --> 00:22:51.000]  去到
[00:22:51.000 --> 00:22:53.000]  一個阿勒肥的遺址
[00:22:53.000 --> 00:22:55.000]  利美坐在瑞關
[00:22:55.000 --> 00:22:57.000]  我很喜歡這段經文
[00:22:57.000 --> 00:22:59.000]  耶穌呼召人
[00:22:59.000 --> 00:23:01.000]  沒什麼特別
[00:23:01.000 --> 00:23:03.000]  不是沒什麼特別
[00:23:03.000 --> 00:23:05.000]  是很多地方記載
[00:23:05.000 --> 00:23:07.000]  他去哪裡呼召呢
[00:23:07.000 --> 00:23:09.000]  他不是在教會會堂呼召人
[00:23:09.000 --> 00:23:11.000]  不是在
[00:23:11.000 --> 00:23:13.000]  港九培靈園經會呼召人
[00:23:13.000 --> 00:23:15.000]  他去到職場呼召人
[00:23:15.000 --> 00:23:17.000]  我不知道職場在哪裡
[00:23:17.000 --> 00:23:19.000]  如果你是湯珠
[00:23:19.000 --> 00:23:21.000]  耶穌就去到湯珠的圖牆
[00:23:21.000 --> 00:23:23.000]  呼召你跟從他
[00:23:23.000 --> 00:23:27.000]  瑞麗利美
[00:23:27.000 --> 00:23:29.000]  他就在瑞關
[00:23:29.000 --> 00:23:31.000]  呼召
[00:23:31.000 --> 00:23:33.000]  有什麼問題呢
[00:23:33.000 --> 00:23:35.000]  先很簡單
[00:23:35.000 --> 00:23:37.000]  重溫
[00:23:37.000 --> 00:23:39.000]  瑞麗是什麼人呢
[00:23:39.000 --> 00:23:41.000]  好人還是壞人
[00:23:41.000 --> 00:23:43.000]  很多人喜歡
[00:23:43.000 --> 00:23:45.000]  三方面
[00:23:45.000 --> 00:23:47.000]  第一
[00:23:47.000 --> 00:23:49.000]  信仰層面
[00:23:49.000 --> 00:23:51.000]  法利賽人覺得他是罪人
[00:23:51.000 --> 00:23:53.000]  因為他要收稅的緣故
[00:23:53.000 --> 00:23:55.000]  接觸很多外邦人
[00:23:55.000 --> 00:23:57.000]  做的事都不好
[00:23:57.000 --> 00:23:59.000]  簡單來說是不潔的
[00:23:59.000 --> 00:24:01.000]  由於
[00:24:01.000 --> 00:24:03.000]  他是幫羅馬政府打工
[00:24:03.000 --> 00:24:05.000]  所以
[00:24:05.000 --> 00:24:07.000]  猶太人都不喜歡他
[00:24:07.000 --> 00:24:09.000]  現在的字叫賣國賊
[00:24:11.000 --> 00:24:13.000]  政治層面不好
[00:24:13.000 --> 00:24:15.000]  信仰層面不好
[00:24:15.000 --> 00:24:17.000]  第三
[00:24:17.000 --> 00:24:19.000]  瑞麗要用價高者得
[00:24:19.000 --> 00:24:21.000]  投標的方式取得獎牌
[00:24:21.000 --> 00:24:23.000]  所以
[00:24:23.000 --> 00:24:25.000]  引申很多貪婪欺詐的行為
[00:24:25.000 --> 00:24:29.000]  普遍瑞麗都是貪心
[00:24:29.000 --> 00:24:31.000]  狡猾腐敗
[00:24:31.000 --> 00:24:33.000]  濫收稅項
[00:24:33.000 --> 00:24:35.000]  來自己得益
[00:24:35.000 --> 00:24:37.000]  第三個層面
[00:24:37.000 --> 00:24:39.000]  道德
[00:24:39.000 --> 00:24:41.000]  全人
[00:24:41.000 --> 00:24:43.000]  都想不到再壞的形容
[00:24:43.000 --> 00:24:45.000]  全人都是壞人
[00:24:45.000 --> 00:24:47.000]  宗教政治
[00:24:47.000 --> 00:24:49.000]  道德層面都壞
[00:24:49.000 --> 00:24:53.000]  在稅關工作
[00:24:53.000 --> 00:24:55.000]  相信都不是好事
[00:24:55.000 --> 00:24:59.000]  假設
[00:24:59.000 --> 00:25:01.000]  你的工作都被迫
[00:25:01.000 --> 00:25:03.000]  做壞事
[00:25:03.000 --> 00:25:05.000]  耶穌敲你辦公室門
[00:25:05.000 --> 00:25:07.000]  你做壞事
[00:25:07.000 --> 00:25:09.000]  先不要進來
[00:25:09.000 --> 00:25:11.000]  晚點見你
[00:25:11.000 --> 00:25:15.000]  你無地自容
[00:25:15.000 --> 00:25:17.000]  如果耶穌來你職場
[00:25:17.000 --> 00:25:19.000]  他都知道你做壞事
[00:25:19.000 --> 00:25:21.000]  但他不是罵你
[00:25:21.000 --> 00:25:23.000]  耐跟從我
[00:25:23.000 --> 00:25:25.000]  你想像不到
[00:25:25.000 --> 00:25:27.000]  通常我會說
[00:25:27.000 --> 00:25:29.000]  選門徒
[00:25:29.000 --> 00:25:31.000]  選那個
[00:25:31.000 --> 00:25:33.000]  又乖又敬騎
[00:25:33.000 --> 00:25:35.000]  侍奉又忠心
[00:25:35.000 --> 00:25:37.000]  不是耶穌選人
[00:25:37.000 --> 00:25:39.000]  不是你決定
[00:25:39.000 --> 00:25:41.000]  他呼召你
[00:25:41.000 --> 00:25:43.000]  可能跟稅利利美一樣
[00:25:43.000 --> 00:25:45.000]  已經壞到很嚴重
[00:25:45.000 --> 00:25:47.000]  再在最壞的場景
[00:25:47.000 --> 00:25:49.000]  如果稅利利美
[00:25:49.000 --> 00:25:51.000]  是我們的心態
[00:25:51.000 --> 00:25:53.000]  先回家
[00:25:53.000 --> 00:25:55.000]  因為下面都請耶穌回家吃飯
[00:25:55.000 --> 00:26:01.000]  耶穌
[00:26:01.000 --> 00:26:03.000]  去到利美家坐直
[00:26:03.000 --> 00:26:05.000]  很多稅利和罪人
[00:26:05.000 --> 00:26:07.000]  在一起的時間
[00:26:07.000 --> 00:26:09.000]  法利塞人
[00:26:09.000 --> 00:26:11.000]  中有的律法教師
[00:26:11.000 --> 00:26:13.000]  法利塞人的律法教師
[00:26:13.000 --> 00:26:15.000]  亦有另一個解釋
[00:26:15.000 --> 00:26:17.000]  跟上一段故事一樣
[00:26:17.000 --> 00:26:19.000]  有些人看到耶穌
[00:26:19.000 --> 00:26:21.000]  所言所行
[00:26:21.000 --> 00:26:23.000]  看不過眼
[00:26:23.000 --> 00:26:25.000]  看見耶穌跟罪人和稅利
[00:26:25.000 --> 00:26:27.000]  其實罪人和稅利分別不大
[00:26:27.000 --> 00:26:29.000]  但未至於沒有朋友
[00:26:29.000 --> 00:26:31.000]  雖然稅利是罪人
[00:26:31.000 --> 00:26:33.000]  但都是跟稅利的朋友
[00:26:33.000 --> 00:26:35.000]  一起吃火鍋
[00:26:35.000 --> 00:26:37.000]  再強調
[00:26:37.000 --> 00:26:39.000]  罪人
[00:26:39.000 --> 00:26:41.000]  在法利塞人眼中的罪人
[00:26:41.000 --> 00:26:43.000]  不知道是哪些
[00:26:43.000 --> 00:26:45.000]  因為有一個名單都抗為差
[00:26:45.000 --> 00:26:47.000]  吃飯
[00:26:47.000 --> 00:26:49.000]  很正常在家中吃飯
[00:26:49.000 --> 00:26:51.000]  但他覺得耶穌
[00:26:51.000 --> 00:26:53.000]  你是一個夫子
[00:26:53.000 --> 00:26:55.000]  有名望人也好
[00:26:55.000 --> 00:26:57.000]  總之你跟那些罪人一起吃飯
[00:26:57.000 --> 00:26:59.000]  怎麼可以跟罪人
[00:26:59.000 --> 00:27:01.000]  一起吃飯呢?
[00:27:01.000 --> 00:27:03.000]  17節耶穌聽見就跟他說
[00:27:03.000 --> 00:27:05.000]  健康的人
[00:27:05.000 --> 00:27:07.000]  不需要醫生
[00:27:07.000 --> 00:27:09.000]  有病人才需要
[00:27:09.000 --> 00:27:11.000]  我來不是呼召義人
[00:27:11.000 --> 00:27:13.000]  但是呼召罪人
[00:27:13.000 --> 00:27:15.000]  用一個比喻
[00:27:15.000 --> 00:27:17.000]  用一個說法
[00:27:17.000 --> 00:27:19.000]  重點的教導
[00:27:19.000 --> 00:27:21.000]  耶穌來到
[00:27:21.000 --> 00:27:23.000]  就好像醫生
[00:27:23.000 --> 00:27:25.000]  按理經常接觸病人
[00:27:25.000 --> 00:27:27.000]  他來到
[00:27:27.000 --> 00:27:29.000]  跟罪人接觸
[00:27:29.000 --> 00:27:31.000]  甚至呼召他
[00:27:31.000 --> 00:27:33.000]  是理所當然
[00:27:33.000 --> 00:27:35.000]  有病人才需要
[00:27:35.000 --> 00:27:37.000]  福音也是讓那些
[00:27:37.000 --> 00:27:39.000]  生命有需要
[00:27:39.000 --> 00:27:41.000]  需要解決罪的問題的人
[00:27:41.000 --> 00:27:43.000]  另一點就是
[00:27:43.000 --> 00:27:45.000]  他跟病人來往
[00:27:45.000 --> 00:27:47.000]  因為他們的需要
[00:27:47.000 --> 00:27:49.000]  福音需要主
[00:27:49.000 --> 00:27:51.000]  健康的人
[00:27:51.000 --> 00:27:53.000]  如果這裡說法
[00:27:53.000 --> 00:27:55.000]  有一個觀點就是
[00:27:55.000 --> 00:27:57.000]  福音需要的人
[00:27:57.000 --> 00:27:59.000]  就不會求醫
[00:27:59.000 --> 00:28:01.000]  他也不覺得需要耶穌
[00:28:01.000 --> 00:28:03.000]  耶穌降世的目的是呼召罪人
[00:28:03.000 --> 00:28:05.000]  去獲得心靈
[00:28:05.000 --> 00:28:07.000]  生命上的改變
[00:28:07.000 --> 00:28:09.000]  他沒有任何東西可以給那些
[00:28:09.000 --> 00:28:11.000]  自意自滿的人
[00:28:11.000 --> 00:28:13.000]  因為進入神國
[00:28:13.000 --> 00:28:15.000]  唯一的條件
[00:28:15.000 --> 00:28:17.000]  就是承認自己是罪人
[00:28:17.000 --> 00:28:19.000]  需要福音
[00:28:19.000 --> 00:28:21.000]  需要耶穌
[00:28:21.000 --> 00:28:23.000]  這裡給我們的反思
[00:28:23.000 --> 00:28:27.000]  呼召主的主權和旨意
[00:28:27.000 --> 00:28:29.000]  是神的心意
[00:28:29.000 --> 00:28:31.000]  有時候我們覺得呼召誰
[00:28:31.000 --> 00:28:33.000]  我們用了自己的尺子
[00:28:33.000 --> 00:28:35.000]  做傳道目者
[00:28:35.000 --> 00:28:37.000]  做執事
[00:28:37.000 --> 00:28:39.000]  或者找你做某個侍奉
[00:28:39.000 --> 00:28:41.000]  我們不是謙卑地問神
[00:28:41.000 --> 00:28:43.000]  我覺得能力也不是很好
[00:28:43.000 --> 00:28:45.000]  但是
[00:28:45.000 --> 00:28:47.000]  我覺得不行的
[00:28:47.000 --> 00:28:49.000]  主你真的呼召我
[00:28:49.000 --> 00:28:51.000]  我們自己有尺子
[00:28:51.000 --> 00:28:53.000]  我們自己有尺子
[00:28:53.000 --> 00:28:55.000]  我不做
[00:28:55.000 --> 00:28:57.000]  我不懂做
[00:28:57.000 --> 00:28:59.000]  我怕做得不好
[00:28:59.000 --> 00:29:01.000]  我們很快有很多尺子
[00:29:01.000 --> 00:29:03.000]  拒絕了耶穌
[00:29:03.000 --> 00:29:05.000]  你不是拒絕
[00:29:05.000 --> 00:29:07.000]  是邀請你的人
[00:29:07.000 --> 00:29:09.000]  拒絕了耶穌
[00:29:09.000 --> 00:29:11.000]  要向你說話
[00:29:11.000 --> 00:29:13.000]  就好像那些
[00:29:13.000 --> 00:29:15.000]  由上一輩法利賽人
[00:29:15.000 --> 00:29:17.000]  律法教師他們錯了重點
[00:29:17.000 --> 00:29:19.000]  應該看見上主
[00:29:19.000 --> 00:29:21.000]  耶穌基督降生
[00:29:21.000 --> 00:29:23.000]  施行的神蹟能力
[00:29:23.000 --> 00:29:25.000]  人的反應是讚美主
[00:29:25.000 --> 00:29:27.000]  最後
[00:29:27.000 --> 00:29:29.000]  我們看見定罪了
[00:29:29.000 --> 00:29:31.000]  耶穌的錯
[00:29:31.000 --> 00:29:33.000]  那些人有問題
[00:29:33.000 --> 00:29:35.000]  為什麼跟耶穌一起
[00:29:35.000 --> 00:29:37.000]  耶穌呼召說
[00:29:37.000 --> 00:29:39.000]  有病有罪的人需要主
[00:29:39.000 --> 00:29:41.000]  感恩我們今天
[00:29:41.000 --> 00:29:43.000]  是不是
[00:29:43.000 --> 00:29:45.000]  常傳感恩心
[00:29:45.000 --> 00:29:47.000]  我們所蒙的恩典何等大
[00:29:47.000 --> 00:29:49.000]  我們回應
[00:29:49.000 --> 00:29:51.000]  信主侍奉主是理所當然
[00:29:51.000 --> 00:29:53.000]  我們傳感恩心
[00:29:53.000 --> 00:29:55.000]  戰經去侍奉
[00:29:55.000 --> 00:29:57.000]  很多藉口
[00:29:57.000 --> 00:29:59.000]  甚至錯了重點
[00:29:59.000 --> 00:30:01.000]  不是真的看見
[00:30:01.000 --> 00:30:03.000]  這是恩典記號
[00:30:03.000 --> 00:30:05.000]  上帝給了一個優惠碼
[00:30:05.000 --> 00:30:07.000]  我們當垃圾扔了
[00:30:07.000 --> 00:30:09.000]  甚至覺得這是憂慮碼
[00:30:09.000 --> 00:30:11.000]  是苦差
[00:30:11.000 --> 00:30:13.000]  所以耶穌本來想
[00:30:13.000 --> 00:30:15.000]  你經歷這個回應
[00:30:15.000 --> 00:30:17.000]  只有依次喜來行走
[00:30:17.000 --> 00:30:19.000]  我們就像
[00:30:19.000 --> 00:30:21.000]  有時候
[00:30:21.000 --> 00:30:23.000]  走去像
[00:30:23.000 --> 00:30:25.000]  律法教師定罪
[00:30:25.000 --> 00:30:27.000]  覺得很厲害的
[00:30:27.000 --> 00:30:29.000]  批判分析
[00:30:29.000 --> 00:30:31.000]  卻失落了上帝要我們經歷的恩典
[00:30:31.000 --> 00:30:33.000]  更大的重點
[00:30:33.000 --> 00:30:35.000]  罪人和義人
[00:30:35.000 --> 00:30:37.000]  耶穌呼召人恩聚
[00:30:37.000 --> 00:30:39.000]  原來是人的需要
[00:30:39.000 --> 00:30:41.000]  人傾向
[00:30:41.000 --> 00:30:43.000]  自為意
[00:30:43.000 --> 00:30:45.000]  剛才說的情況
[00:30:45.000 --> 00:30:47.000]  去到高地
[00:30:47.000 --> 00:30:49.000]  看不起別人
[00:30:49.000 --> 00:30:51.000]  甚至看不起利微
[00:30:51.000 --> 00:30:53.000]  那些稅利的人
[00:30:53.000 --> 00:30:55.000]  看不到上帝恩典
[00:30:55.000 --> 00:30:57.000]  何等大
[00:30:57.000 --> 00:30:59.000]  彰顯在
[00:30:59.000 --> 00:31:01.000]  這個人都不喜歡的人身上
[00:31:01.000 --> 00:31:03.000]  我們究竟
[00:31:03.000 --> 00:31:05.000]  習慣喜歡
[00:31:05.000 --> 00:31:07.000]  像網絡文化騷擾我們
[00:31:07.000 --> 00:31:09.000]  我們的判斷
[00:31:09.000 --> 00:31:11.000]  分析這個對那個錯
[00:31:11.000 --> 00:31:13.000]  還是我們既懂得分辨
[00:31:13.000 --> 00:31:15.000]  我們又去
[00:31:15.000 --> 00:31:17.000]  上道
[00:31:17.000 --> 00:31:19.000]  接納寬恕
[00:31:19.000 --> 00:31:21.000]  耶穌基督的動機和目的
[00:31:21.000 --> 00:31:23.000]  去對人對己
[00:31:23.000 --> 00:31:25.000]  效法
[00:31:25.000 --> 00:31:27.000]  基督像主禱文說
[00:31:27.000 --> 00:31:29.000]  你們要恕人的過犯
[00:31:29.000 --> 00:31:31.000]  你們天父也必要恕你們過犯
[00:31:31.000 --> 00:31:33.000]  你們不要恕人的過犯
[00:31:33.000 --> 00:31:35.000]  你們天父也必不要恕你們過犯
[00:31:35.000 --> 00:31:37.000]  或者
[00:31:37.000 --> 00:31:39.000]  錯誤的動機論斷
[00:31:39.000 --> 00:31:41.000]  馬太福音
[00:31:41.000 --> 00:31:43.000]  經文第七章
[00:31:43.000 --> 00:31:45.000]  你們不要論斷人,免得被論斷
[00:31:45.000 --> 00:31:47.000]  有時也有些軟弱
[00:31:47.000 --> 00:31:49.000]  由判斷
[00:31:49.000 --> 00:31:51.000]  不經意論斷
[00:31:51.000 --> 00:31:53.000]  或者下了一個陷阱
[00:31:53.000 --> 00:31:55.000]  定罪
[00:31:55.000 --> 00:31:57.000]  現實生活中有沒有人
[00:31:57.000 --> 00:31:59.000]  你不喜歡,不喜歡到不經意
[00:31:59.000 --> 00:32:01.000]  定了罪
[00:32:01.000 --> 00:32:03.000]  拒絕不接納牌制
[00:32:03.000 --> 00:32:05.000]  但他真是壞人
[00:32:05.000 --> 00:32:07.000]  也是的
[00:32:07.000 --> 00:32:09.000]  我沒有說殺人放火這麼道德
[00:32:09.000 --> 00:32:11.000]  這麼嚴重的罪
[00:32:11.000 --> 00:32:13.000]  我早一個月有一次查經
[00:32:13.000 --> 00:32:15.000]  小組分享
[00:32:15.000 --> 00:32:17.000]  我分享了一個經驗
[00:32:17.000 --> 00:32:19.000]  就是說I和E
[00:32:19.000 --> 00:32:21.000]  I人和E人大家都知道
[00:32:21.000 --> 00:32:23.000]  I是內向的人
[00:32:23.000 --> 00:32:25.000]  就是我這些人
[00:32:25.000 --> 00:32:27.000]  E就是外向人
[00:32:27.000 --> 00:32:29.000]  我也有很多外向人的朋友
[00:32:29.000 --> 00:32:31.000]  是好的,他講我聽多一點
[00:32:31.000 --> 00:32:33.000]  但有時I人和E人
[00:32:33.000 --> 00:32:35.000]  內向和外向人
[00:32:35.000 --> 00:32:37.000]  都會有時有些困擾
[00:32:37.000 --> 00:32:39.000]  我也有的
[00:32:39.000 --> 00:32:43.000]  有一次去到一個場景
[00:32:43.000 --> 00:32:45.000]  我發現我旁邊的E人
[00:32:45.000 --> 00:32:49.000]  我估計他要有10至15分鐘的說話
[00:32:49.000 --> 00:32:53.000]  所以我就走開一點
[00:32:53.000 --> 00:32:55.000]  給足夠空間去說
[00:32:55.000 --> 00:32:57.000]  劉牧師你嫌棄他
[00:32:57.000 --> 00:33:01.000]  那一刻是有少少困擾的
[00:33:03.000 --> 00:33:05.000]  不過我走開冷靜一會
[00:33:05.000 --> 00:33:09.000]  跟其他有需要的人聊天
[00:33:09.000 --> 00:33:11.000]  讓他有足夠空間
[00:33:11.000 --> 00:33:13.000]  說他想說的
[00:33:13.000 --> 00:33:15.000]  是好事來的
[00:33:15.000 --> 00:33:17.000]  他講的都是好事
[00:33:17.000 --> 00:33:19.000]  我又冷靜
[00:33:19.000 --> 00:33:21.000]  也沒有不衝動
[00:33:21.000 --> 00:33:23.000]  其實他也很好
[00:33:23.000 --> 00:33:25.000]  關心做一些
[00:33:25.000 --> 00:33:27.000]  說這麼多的說話
[00:33:27.000 --> 00:33:29.000]  也是在幫助一些人
[00:33:29.000 --> 00:33:31.000]  我從欣賞的角度
