
[00:00:00.000 --> 00:00:04.000]  我們今天繼續思想《心願記》第八章的經文
[00:16:35.000 --> 00:16:37.000]  就要稱頌耶和華你的神
[00:16:37.000 --> 00:16:40.000]  因為是他將美地賜給你的
[00:16:40.000 --> 00:16:41.000]  大家不要誤會
[00:16:41.000 --> 00:16:43.000]  不是神很介意
[00:16:43.000 --> 00:16:44.000]  我送東西給你
[00:16:44.000 --> 00:16:46.000]  一句多謝都不說
[00:16:46.000 --> 00:16:48.000]  你要多謝我
[00:16:48.000 --> 00:16:50.000]  不是
[00:16:50.000 --> 00:16:52.000]  神重視的是關係
[00:16:52.000 --> 00:16:55.000]  當你去感謝、稱頌的時候
[00:16:55.000 --> 00:16:58.000]  是承認你和他之間的關係
[00:16:58.000 --> 00:17:00.000]  大家很多時候參加婚禮
[00:17:00.000 --> 00:17:01.000]  你會留意到
[00:17:01.000 --> 00:17:04.000]  當新人對著心裡致謝的時候
[00:17:04.000 --> 00:17:07.000]  他們通常會多謝父母
[00:17:07.000 --> 00:17:10.000]  當他們多謝父母
[00:17:10.000 --> 00:17:12.000]  說了不夠兩句
[00:17:12.000 --> 00:17:15.000]  因為我在台上做主禮
[00:17:15.000 --> 00:17:18.000]  看了父母的神情
[00:17:18.000 --> 00:17:23.000]  父母就流眼淚
[00:17:23.000 --> 00:17:24.000]  一兩句說話
[00:17:24.000 --> 00:17:26.000]  他們就很感動
[00:17:26.000 --> 00:17:28.000]  就一路流淚
[00:17:28.000 --> 00:17:29.000]  子女說
[00:17:29.000 --> 00:17:31.000]  多謝父母養育之恩
[00:17:31.000 --> 00:17:34.000]  多年來對我們勞苦的照顧
[00:17:34.000 --> 00:17:35.000]  這句說話
[00:17:35.000 --> 00:17:37.000]  不單單是一句多謝的說話
[00:17:37.000 --> 00:17:39.000]  是在表示那種關係
[00:17:39.000 --> 00:17:41.000]  我們的父母
[00:17:41.000 --> 00:17:43.000]  你撫養我們
[00:17:43.000 --> 00:17:44.000]  養育我們
[00:17:44.000 --> 00:17:46.000]  我們多謝你
[00:17:46.000 --> 00:17:49.000]  那種確認關係的表達
[00:17:49.000 --> 00:17:51.000]  神都派望我們承認
[00:17:51.000 --> 00:17:53.000]  祂是我們的天父
[00:17:53.000 --> 00:17:55.000]  不會忘記了他們
[00:17:55.000 --> 00:17:56.000]  所以聖經多處提及
[00:17:56.000 --> 00:17:58.000]  不要忘記第十一節
[00:17:58.000 --> 00:17:59.000]  你要謹慎
[00:17:59.000 --> 00:18:01.000]  免得忘記你的神
[00:18:01.000 --> 00:18:04.000]  第十四節
[00:18:04.000 --> 00:18:05.000]  聖經說
[00:18:05.000 --> 00:18:06.000]  你就心高氣傲
[00:18:06.000 --> 00:18:07.000]  忘記耶和華
[00:18:07.000 --> 00:18:08.000]  你的神
[00:18:08.000 --> 00:18:11.000]  然後去到十九節
[00:18:11.000 --> 00:18:12.000]  你若忘記耶和華
[00:18:12.000 --> 00:18:13.000]  你的神
[00:18:13.000 --> 00:18:15.000]  最終必臣侍奉敬拜
[00:18:15.000 --> 00:18:17.000]  你們必定滅亡
[00:18:17.000 --> 00:18:19.000]  這是我今日警戒你們的
[00:18:19.000 --> 00:18:21.000]  三次重複地說
[00:18:21.000 --> 00:18:22.000]  不要忘記神
[00:18:22.000 --> 00:18:24.000]  在你順境的時候
[00:18:24.000 --> 00:18:26.000]  Do not forget
[00:18:26.000 --> 00:18:29.000]  這是很多人以這句說話
[00:18:29.000 --> 00:18:31.000]  成為第八章的主題
[00:18:31.000 --> 00:18:33.000]  不要忘記這位神
[00:18:33.000 --> 00:18:35.000]  是施恩給你的上帝
[00:18:35.000 --> 00:18:36.000]  你一切所有的
[00:18:36.000 --> 00:18:40.000]  是祂賜給你的
[00:18:40.000 --> 00:18:41.000]  有一次當我自己有機會
[00:18:41.000 --> 00:18:44.000]  來到一個地方服侍
[00:18:44.000 --> 00:18:46.000]  整天我感覺神給我
[00:18:46.000 --> 00:18:47.000]  很大的祝福
[00:18:47.000 --> 00:18:49.000]  使用所作的工作
[00:18:49.000 --> 00:18:50.000]  有很好的成果
[00:18:50.000 --> 00:18:52.000]  心裏面很快樂
[00:18:52.000 --> 00:18:53.000]  當晚我回到家的時候
[00:18:53.000 --> 00:18:56.000]  我臨睡前看了一段經文
[00:18:56.000 --> 00:18:57.000]  一看的時候
[00:18:57.000 --> 00:18:59.000]  看到聖經說
[00:18:59.000 --> 00:19:01.000]  施洗約翰
[00:19:01.000 --> 00:19:02.000]  施洗約翰當時有門徒
[00:19:02.000 --> 00:19:04.000]  走來跟施洗約翰說
[00:19:04.000 --> 00:19:07.000]  那些人不是來我們那裏施洗
[00:19:07.000 --> 00:19:09.000]  而是去了耶穌那裏
[00:19:09.000 --> 00:19:11.000]  言下之意是什麼呢?
[00:19:11.000 --> 00:19:12.000]  他說
[00:19:12.000 --> 00:19:13.000]  師父
[00:19:13.000 --> 00:19:18.000]  我們的粉絲都去了耶穌那裏
[00:19:18.000 --> 00:19:20.000]  但是約翰說了什麼呢?
[00:19:20.000 --> 00:19:21.000]  約翰說
[00:19:21.000 --> 00:19:24.000]  若不是從天上賜的人
[00:19:24.000 --> 00:19:27.000]  就不能得神
[00:19:27.000 --> 00:19:29.000]  在當中對一個很大的提醒
[00:19:29.000 --> 00:19:30.000]  你知不知道
[00:19:30.000 --> 00:19:33.000]  你能夠做一件簡單的事情
[00:19:33.000 --> 00:19:35.000]  或者一件很偉大的事情
[00:19:35.000 --> 00:19:36.000]  若不是神賜給你
[00:19:36.000 --> 00:19:38.000]  什麼都不能做
[00:19:38.000 --> 00:19:41.000]  什麼都不能得
[00:19:41.000 --> 00:19:43.000]  要知道是神所賜
[00:19:43.000 --> 00:19:44.000]  因此聖經提醒
[00:19:44.000 --> 00:19:45.000]  意識的人
[00:19:45.000 --> 00:19:48.000]  你看回第十七節
[00:19:48.000 --> 00:19:49.000]  恐怕你心裏說
[00:19:49.000 --> 00:19:51.000]  這貨才是我力量
[00:19:51.000 --> 00:19:53.000]  我能力得來的
[00:19:53.000 --> 00:19:54.000]  你要紀念耶和華
[00:19:54.000 --> 00:19:56.000]  你的神因為得貨才的力量
[00:19:56.000 --> 00:19:57.000]  是誰給你的?
[00:19:57.000 --> 00:19:59.000]  是神給你的
[00:19:59.000 --> 00:20:01.000]  唯有堅定他向你列祖
[00:20:01.000 --> 00:20:03.000]  起誓所立的約像
[00:20:03.000 --> 00:20:05.000]  今日一樣
[00:20:05.000 --> 00:20:08.000]  當人以為自己得到貨才的時候
[00:20:08.000 --> 00:20:10.000]  產生一個什麼的後果呢?
[00:20:10.000 --> 00:20:13.000]  就是一種自我膨脹的後果
[00:20:13.000 --> 00:20:15.000]  是我得到這一切
[00:20:15.000 --> 00:20:17.000]  自我膨脹後來
[00:20:17.000 --> 00:20:21.000]  就是自己為自己製造偶像
[00:20:21.000 --> 00:20:25.000]  我們今天未必會做一個木頭出來
[00:20:25.000 --> 00:20:28.000]  但我們心中會有自己的野心出現
[00:20:28.000 --> 00:20:30.000]  我要去得到這東西
[00:20:30.000 --> 00:20:33.000]  那些偶像成為了我們的神明
[00:20:33.000 --> 00:20:35.000]  因此我們就去轉移
[00:20:35.000 --> 00:20:39.000]  去敬拜這些野心
[00:20:39.000 --> 00:20:42.000]  敬拜這些偶像
[00:20:42.000 --> 00:20:43.000]  而聖經接著就說
[00:20:43.000 --> 00:20:46.000]  你們必定滅亡
[00:20:46.000 --> 00:20:49.000]  一個很嚴重的警告就出現
[00:20:49.000 --> 00:20:51.000]  各位弟兄姊妹
[00:20:51.000 --> 00:20:52.000]  當我們看到這段經文的時候
[00:20:52.000 --> 00:20:53.000]  聖經提醒
[00:20:53.000 --> 00:20:55.000]  無論在逆境、順境
[00:20:55.000 --> 00:20:59.000]  神歡迎我們堅持著去遵行祂的吩咐
[00:20:59.000 --> 00:21:01.000]  去聽從祂的吩咐
[00:21:01.000 --> 00:21:03.000]  自終能夠蒙福
[00:21:03.000 --> 00:21:05.000]  因此在順境當中
[00:21:05.000 --> 00:21:06.000]  你去感謝讚美神
[00:21:06.000 --> 00:21:07.000]  不忘記神的恩
[00:21:07.000 --> 00:21:09.000]  在逆境當中
[00:21:09.000 --> 00:21:12.000]  你堅定地來聽從神
[00:21:12.000 --> 00:21:15.000]  而自終蒙福
[00:21:15.000 --> 00:21:16.000]  聖經說
[00:21:16.000 --> 00:21:19.000]  當我們聽從神的吩咐
[00:21:19.000 --> 00:21:22.000]  人數就增多
[00:21:22.000 --> 00:21:26.000]  我同時在說教會的抗唐
[00:21:26.000 --> 00:21:30.000]  如果我們什麼時候忘記了這位上帝
[00:21:30.000 --> 00:21:32.000]  我們會滅亡
[00:21:32.000 --> 00:21:34.000]  對個人來說
[00:21:34.000 --> 00:21:36.000]  如果我們忘記了去聽從祂
[00:21:36.000 --> 00:21:40.000]  我們都會不能夠存活
[00:21:40.000 --> 00:21:43.000]  我們的生命需要來到這樣
[00:21:43.000 --> 00:21:45.000]  每一天聽從神
[00:21:45.000 --> 00:21:47.000]  我們同心祈禱

