
[00:00:00.000 --> 00:00:02.680]  我們再一次有機會一齊到神的殿中
[00:18:46.280 --> 00:18:50.600]  我們能夠可以領受恩典
[00:18:50.600 --> 00:18:52.760]  整個問題的背後
[00:18:52.760 --> 00:18:54.800]  很清楚是指向
[00:18:54.800 --> 00:18:57.600]  一切都是指向耶穌基督自己
[00:18:57.600 --> 00:18:59.560]  在祂 在在乎祂
[00:18:59.560 --> 00:19:02.920]  不在乎人
[00:19:02.920 --> 00:19:06.680]  我跟大家說一個自己過去的經歷
[00:19:06.680 --> 00:19:10.440]  常常在我心中出現的一件事情
[00:19:10.440 --> 00:19:13.400]  很多年之前我在加拿大一間教會
[00:19:13.400 --> 00:19:17.320]  去到當地和教會的弟兄姊妹講道
[00:19:17.320 --> 00:19:18.520]  講道完了之後
[00:19:18.520 --> 00:19:21.800]  有一位弟兄就從後排走出來
[00:19:21.800 --> 00:19:23.720]  啪啪啪地走出來
[00:19:23.720 --> 00:19:24.800]  就和我說
[00:19:24.800 --> 00:19:27.160]  師母師認不認得我
[00:19:27.160 --> 00:19:30.480]  有時候我覺得都是一個挑戰來的
[00:19:30.480 --> 00:19:33.040]  突然間在外地
[00:19:33.040 --> 00:19:35.880]  一個弟兄走出來問我認不認得他
[00:19:35.880 --> 00:19:39.680]  那我就盡量手索夫牆
[00:19:39.680 --> 00:19:41.800]  是誰呢 是誰呢
[00:19:41.800 --> 00:19:43.280]  記不到他的名字
[00:19:43.280 --> 00:19:46.840]  不過記得他的樣子
[00:19:46.840 --> 00:19:49.280]  是以前北宣的弟兄
[00:19:49.280 --> 00:19:52.760]  就說認得你啊
[00:19:52.760 --> 00:19:54.360]  接著他就說
[00:19:54.360 --> 00:19:56.080]  師母師我好像很開心
[00:19:56.080 --> 00:19:57.840]  你來這地方講道
[00:19:57.840 --> 00:19:58.800]  我住得很遠的
[00:19:58.800 --> 00:20:00.480]  我開車很遠的
[00:20:00.480 --> 00:20:02.080]  一路這樣開過來
[00:20:02.080 --> 00:20:05.160]  特別來聽你講道
[00:20:05.160 --> 00:20:06.320]  他一這樣講的時候
[00:20:06.320 --> 00:20:09.160]  我聽到也挺高興的
[00:20:09.160 --> 00:20:11.480]  這位弟兄這麼重視師母師講道
[00:20:11.480 --> 00:20:14.440]  特別來聽我說道
[00:20:14.440 --> 00:20:16.120]  接著我就問他
[00:20:16.120 --> 00:20:18.400]  弟兄你來了多久
[00:20:18.400 --> 00:20:21.480]  我移民了過來兩年了
[00:20:21.480 --> 00:20:22.960]  接著我就問他
[00:20:22.960 --> 00:20:25.800]  你去哪間教會聚會
[00:20:25.800 --> 00:20:27.640]  接著他就說
[00:20:27.640 --> 00:20:29.560]  我沒有回教會
[00:20:29.560 --> 00:20:36.560]  不過我這次特別開車來聽你講道
[00:20:36.560 --> 00:20:39.680]  當我靜一靜的時候
[00:20:39.680 --> 00:20:43.000]  我心裡面有一個很大的反省
[00:20:43.000 --> 00:20:46.680]  我知道這位弟兄多年在北宣
[00:20:46.680 --> 00:20:49.800]  也多次聽我說道
[00:20:49.800 --> 00:20:53.280]  但是我發覺原來我的講道
[00:20:53.280 --> 00:20:58.520]  只能夠將他帶到師母師的面前
[00:20:58.520 --> 00:21:03.960]  但是沒有將他帶到耶穌基督的面前
[00:21:03.960 --> 00:21:05.800]  他可以開很遠的車
[00:21:05.800 --> 00:21:08.880]  來聽一個牧者講道
[00:21:08.880 --> 00:21:15.200]  但是他不願意到教會來敬拜基督
[00:21:15.200 --> 00:21:20.880]  停止了他跟主某一方面的關係
[00:21:20.880 --> 00:21:23.080]  這件事情帶給我很大的提醒
[00:21:23.080 --> 00:21:24.680]  在我後來的服侍裡面
[00:21:24.680 --> 00:21:27.040]  我常常提醒自己
[00:21:27.040 --> 00:21:29.040]  如果你的服侍 你的講道
[00:21:29.040 --> 00:21:32.560]  只能夠將人帶到自己的面前
[00:21:32.560 --> 00:21:36.280]  你就是徹底的失敗
[00:21:36.280 --> 00:21:37.000]  各位弟兄姊妹
[00:21:37.000 --> 00:21:38.320]  在你的侍奉裡面
[00:21:38.320 --> 00:21:40.880]  在你的見證裡面
[00:21:40.880 --> 00:21:42.200]  你記得
[00:21:42.200 --> 00:21:47.160]  唯獨基督是我們要注視的
[00:21:47.160 --> 00:21:50.200]  一切的恩典是從祂而來
[00:21:50.200 --> 00:21:51.840]  離開了祂
[00:21:51.840 --> 00:21:54.920]  沒有人得到恩典
[00:21:54.920 --> 00:21:57.320]  因此當保羅再講述這件事情
[00:21:57.320 --> 00:21:59.080]  在後來的第三章
[00:21:59.080 --> 00:22:01.840]  他再提到關於保羅
[00:22:01.840 --> 00:22:04.040]  關於阿波羅的事情
[00:22:04.040 --> 00:22:04.880]  他很清楚知道
[00:22:04.880 --> 00:22:08.400]  他跟阿波羅之間有不同的工作
[00:22:08.400 --> 00:22:10.760]  但是那個不重要
[00:22:10.760 --> 00:22:12.120]  因為他清楚講
[00:22:12.120 --> 00:22:15.920]  唯有神使他生長
[00:22:15.920 --> 00:22:18.160]  無論是栽種的 梟冠的
[00:22:18.160 --> 00:22:20.200]  做不同的侍奉的
[00:22:20.200 --> 00:22:23.680]  都算不得什麼
[00:22:23.680 --> 00:22:26.480]  這六個字 你記得
[00:22:26.480 --> 00:22:30.800]  我們如果不是將人帶到主的面前
[00:22:30.800 --> 00:22:34.040]  我們算不得什麼
[00:22:34.040 --> 00:22:36.680]  其實我們本身真的算不得什麼
[00:22:36.680 --> 00:22:41.720]  因為唯有神能夠叫人得生命
[00:22:41.720 --> 00:22:44.680]  是基督為我們釘十字架
[00:22:44.680 --> 00:22:47.880]  我們奉基督的名受洗
[00:22:47.880 --> 00:22:49.280]  所以你知道
[00:22:49.280 --> 00:22:50.840]  在你一切的侍奉當中
[00:22:50.840 --> 00:22:52.960]  留心讓你所做的一切
[00:22:52.960 --> 00:22:57.040]  都是指向基督
[00:22:57.040 --> 00:22:58.760]  當然在這段時間
[00:22:58.760 --> 00:22:59.480]  當我們提到
[00:22:59.480 --> 00:23:02.360]  當主耶穌釘十字架的事情的時候
[00:23:02.360 --> 00:23:06.120]  我們很快就會進入受苦節
[00:23:06.120 --> 00:23:07.800]  在段遇苦期的時候
[00:23:07.800 --> 00:23:09.080]  我們常常都會思想
[00:23:09.080 --> 00:23:11.680]  菲律賓書第二章的經文
[00:23:11.680 --> 00:23:13.400]  大家會記得
[00:23:13.400 --> 00:23:14.920]  菲律賓書第二章
[00:23:14.920 --> 00:23:17.080]  第六節就講述到
[00:23:17.080 --> 00:23:21.160]  主耶穌本有神的形象
[00:23:21.160 --> 00:23:25.200]  「卻不與神同等為強奪的」
[00:23:25.200 --> 00:23:27.040]  意思是說要堅持
[00:23:27.040 --> 00:23:30.760]  要抓住不放的這個身份
[00:23:30.760 --> 00:23:35.840]  「去反倒虛己,取了老僕的形象」
[00:23:35.840 --> 00:23:38.800]  「成了人的樣色」
[00:23:38.800 --> 00:23:41.360]  一段你會很熟悉的經文
[00:23:41.360 --> 00:23:42.720]  但你讀到這段經文的時候
[00:23:42.720 --> 00:23:45.360]  有沒有留意到這段經文的前面
[00:23:45.360 --> 00:23:49.560]  菲律賓書第二章一開始在說什麼
[00:23:49.560 --> 00:23:51.280]  這段經文其實就在說
[00:23:51.280 --> 00:23:54.960]  頂智慧之間的紛爭
[00:23:54.960 --> 00:23:58.520]  保羅勸他們不要結黨
[00:23:58.520 --> 00:24:01.320]  勸他們要彼此同心
[00:24:01.320 --> 00:24:02.080]  然後勸他們
[00:24:02.080 --> 00:24:06.920]  你們要去看別人比自己強
[00:24:06.920 --> 00:24:09.520]  我們有些時候讀到這節聖經的時候
[00:24:09.520 --> 00:24:11.600]  覺得很難理解
[00:24:11.600 --> 00:24:15.680]  明明我是比他強的
[00:24:15.680 --> 00:24:17.720]  特別在英國的專業的範圍
[00:24:17.720 --> 00:24:20.640]  我比他更多的知識 更有經驗
[00:24:20.640 --> 00:24:23.240]  怎麼可以勉強自己說
[00:24:23.240 --> 00:24:26.400]  就是他比我強
[00:24:26.400 --> 00:24:31.640]  我們不需要勉強自己去否定事實
[00:24:31.640 --> 00:24:34.720]  但聖經所說的看別人比自己強
[00:24:34.720 --> 00:24:36.680]  不是這個意思
[00:24:36.680 --> 00:24:46.400]  聖經是說看別人比自己更配得到服侍
[00:24:46.400 --> 00:24:53.200]  你看他有更值得得到服侍的一種情況
[00:24:53.200 --> 00:24:55.840]  我記得有一次去到一個退休中心
[00:24:55.840 --> 00:25:00.360]  一班弟兄姐妹大家一起去到有靜修
[00:25:00.360 --> 00:25:02.280]  那個地方有獨立的房間
[00:25:02.280 --> 00:25:04.840]  讓我們各人可以安靜
[00:25:04.840 --> 00:25:06.320]  我們沒有事先編排
[00:25:06.320 --> 00:25:08.400]  因此去到的時候就請大家
[00:25:08.400 --> 00:25:10.000]  一層大家隨便選
[00:25:10.000 --> 00:25:13.920]  選一個房間你自己可以安靜靜修
[00:25:13.920 --> 00:25:15.320]  弟兄姐妹很高興
[00:25:15.320 --> 00:25:17.280]  馬上到處看
[00:25:17.280 --> 00:25:19.040]  有一個就進了房間
[00:25:19.040 --> 00:25:20.120]  馬上走出來
[00:25:20.120 --> 00:25:23.240]  這個最好是對著海景的
[00:25:23.240 --> 00:25:26.040]  另一個就說旁邊那個更好很大
[00:25:26.040 --> 00:25:29.000]  地方很寬敞
[00:25:29.000 --> 00:25:31.000]  我看到旁邊有一個弟兄
[00:25:31.000 --> 00:25:33.200]  他就沒有說話
[00:25:33.200 --> 00:25:35.000]  就站在我旁邊
[00:25:35.000 --> 00:25:39.720]  我就問為什麼你不去找房間
[00:25:39.720 --> 00:25:41.280]  他就說
[00:25:41.280 --> 00:25:44.800]  這班弟兄姐妹平時很忙
[00:25:44.800 --> 00:25:48.080]  他們很難得有時間來退休
[00:25:48.080 --> 00:25:51.520]  很難得他們可以有個安靜的地方
[00:25:51.520 --> 00:25:56.520]  讓他們選個好房間讓他們好好地靜修
[00:25:56.520 --> 00:25:58.320]  我看著他
[00:25:58.320 --> 00:26:02.800]  其實他何嘗沒有這個需要
[00:26:02.800 --> 00:26:07.040]  但他看別人比自己強
[00:26:07.040 --> 00:26:13.600]  他認定他們比自己更配得到服侍
[00:26:13.600 --> 00:26:14.200]  各位弟兄姐妹
[00:26:14.200 --> 00:26:15.760]  當你讀到這則經文的時候
[00:26:15.760 --> 00:26:19.480]  你很快就會想起在下方聖經說
[00:26:19.480 --> 00:26:24.400]  你們當以基督耶穌的心為心
[00:26:24.400 --> 00:26:26.760]  耶穌基督的心是什麼心
[00:26:26.760 --> 00:26:28.440]  就是跟著經文說
[00:26:28.440 --> 00:26:29.800]  主耶穌說
[00:26:29.800 --> 00:26:33.760]  祂本有神的形象
[00:26:33.760 --> 00:26:38.360]  卻不以這種身份地位為強奪的
[00:26:38.360 --> 00:26:40.560]  是要堅執著的
[00:26:40.560 --> 00:26:44.880]  因此祂捨棄自己
[00:26:44.880 --> 00:26:49.040]  放棄自己有的權利
[00:26:49.040 --> 00:26:51.280]  然後祂釘上十字架
[00:26:51.280 --> 00:26:57.040]  為你和我承受本來是你應當承受的苦
[00:26:57.040 --> 00:27:00.560]  而帶給我們救恩
[00:27:00.560 --> 00:27:02.560]  各位弟兄姐妹
[00:27:02.560 --> 00:27:04.240]  但願你和我
[00:27:04.240 --> 00:27:08.600]  在你人生的路上有一個心智
[00:27:08.600 --> 00:27:15.320]  人生的路追求以基督耶穌的心為心
[00:27:15.320 --> 00:27:17.440]  在無論人生的關係上
[00:27:17.440 --> 00:27:19.320]  在侍奉的路上
[00:27:19.320 --> 00:27:23.720]  常常記得學習基督的社稷
[00:27:23.720 --> 00:27:27.160]  為教育別人得益處
[00:27:27.160 --> 00:27:28.320]  在這個時候
[00:27:28.320 --> 00:27:32.880]  你自己的心就會連上基督的心
[00:27:32.880 --> 00:27:33.960]  在這個時候
[00:27:33.960 --> 00:27:39.760]  你就可以勝過很多不同的紛爭衝突
[00:27:39.760 --> 00:27:42.720]  你可以走在神的路上
[00:27:42.720 --> 00:27:47.000]  歡歡喜喜地跟隨著
[00:27:47.000 --> 00:27:47.800]  我再看
[00:27:47.800 --> 00:27:49.560]  我們再看下去的時候
[00:27:49.560 --> 00:27:52.560]  偏偏再提一件事情
[00:27:52.560 --> 00:27:53.360]  就是你發覺
[00:27:53.360 --> 00:27:57.200]  什麼時候我們把重心放在自己
[00:27:57.200 --> 00:27:58.600]  自以為是
[00:27:58.600 --> 00:28:00.960]  自此自己有能力
[00:28:00.960 --> 00:28:04.280]  在這個時候帶來了紛爭
[00:28:04.280 --> 00:28:06.120]  而這個過程也都更加
[00:28:06.120 --> 00:28:08.720]  帶來了更重要的影響
[00:28:08.720 --> 00:28:14.560]  就是你會搗空了十字架的能力
[00:28:14.560 --> 00:28:16.800]  在接著十四至十六節裡面
[00:28:16.800 --> 00:28:20.360]  保羅就一直提及到施洗的問題
[00:28:20.360 --> 00:28:21.920]  經文裡面表達出
[00:28:21.920 --> 00:28:25.240]  保羅他說他沒有為很多人施洗過
[00:28:25.240 --> 00:28:27.160]  除了少數他記得的之外
[00:28:27.160 --> 00:28:29.280]  其他他都不太記得
[00:28:29.280 --> 00:28:30.960]  然而他表達出
[00:28:30.960 --> 00:28:34.720]  施洗不是他最重要的侍奉
[00:28:34.720 --> 00:28:36.080]  當然他這麼說
[00:28:36.080 --> 00:28:37.480]  大家明白
[00:28:37.480 --> 00:28:40.840]  保羅沒有否定施洗的重要性
[00:28:40.840 --> 00:28:44.120]  因為是主耶穌所吩咐的說話
[00:28:44.120 --> 00:28:50.000]  但是他指出是他自己要忠於神給他的託付
[00:28:50.000 --> 00:28:52.280]  神給他的託付不是要施洗
[00:28:52.280 --> 00:28:53.560]  是要全復陰
[00:28:53.560 --> 00:28:55.480]  所以接著十七節
[00:28:55.480 --> 00:28:57.320]  他就說因為基督差遣我
[00:28:57.320 --> 00:28:59.280]  不是要我替人施洗
[00:28:59.280 --> 00:29:02.120]  而是要全復陰
[00:29:02.120 --> 00:29:04.840]  但是既然是神給他的託付
[00:29:04.840 --> 00:29:06.280]  他很清楚知道
[00:29:06.280 --> 00:29:08.760]  他要去全心全意
[00:29:08.760 --> 00:29:09.960]  什麼?
[00:29:09.960 --> 00:29:14.600]  依靠基督的能力來去侍奉
[00:29:14.600 --> 00:29:20.840]  全心全意依靠神的恩惠能力去服侍
[00:29:20.840 --> 00:29:21.480]  各位領子妹
[00:29:21.480 --> 00:29:23.120]  我在很多不同場合
[00:29:23.120 --> 00:29:27.720]  都會提及過關於依靠基督的能力的事情
[00:29:27.720 --> 00:29:30.560]  但是我自己都不斷地問一個問題
[00:29:30.560 --> 00:29:32.040]  具體來講
[00:29:32.040 --> 00:29:37.160]  怎樣去依靠基督?
[00:29:37.160 --> 00:29:40.240]  我不能夠說我完全認識
[00:29:40.240 --> 00:29:42.920]  但是我心裡面很清楚知道
[00:29:42.920 --> 00:29:46.120]  在我們的侍奉跟隨主的路上
[00:29:46.120 --> 00:29:50.160]  唯有基督的能力才是你的保障
[00:29:50.160 --> 00:29:52.120]  唯有當你依靠上帝的時候
[00:29:52.120 --> 00:29:55.480]  你才會經歷神的能力
[00:29:55.480 --> 00:29:56.720]  因此你留心
[00:29:56.720 --> 00:29:58.360]  在你一切所做的事情
[00:29:58.360 --> 00:30:00.520]  怎樣去依靠基督?
[00:30:00.520 --> 00:30:02.800]  但是其中一點你會知道的就是
[00:30:02.800 --> 00:30:07.040]  何時你依靠了自己的智慧能力?
[00:30:07.040 --> 00:30:09.040]  在當時的哥倫多教會
[00:30:09.040 --> 00:30:11.720]  他們很重視口才
[00:30:11.720 --> 00:30:15.120]  當時哥倫多城市是一個大都市
[00:30:15.120 --> 00:30:20.880]  他們很高舉學問、知識、哲理
[00:30:20.880 --> 00:30:23.520]  因此很多人他們會強調
[00:30:23.520 --> 00:30:27.360]  你這個人講道有沒有一些很智慧的言語
[00:30:27.360 --> 00:30:30.360]  或者說一些很美麗的詞組
[00:30:30.360 --> 00:30:32.960]  很有哲理的一種分析
[00:30:32.960 --> 00:30:36.840]  這些人就被人去推崇
[00:30:36.840 --> 00:30:38.000]  但是這些的哲理
[00:30:38.000 --> 00:30:42.200]  只能夠將人帶到講者本身
[00:30:42.200 --> 00:30:45.680]  但是不能夠將人指向基督
[00:30:45.680 --> 00:30:46.680]  所以保羅就說
[00:30:46.680 --> 00:30:51.480]  我不用言語的智慧來傳
[00:30:51.480 --> 00:30:56.640]  免得基督的十字架落了空
[00:30:56.640 --> 00:30:58.880]  原來人依靠自己的時候
[00:30:58.880 --> 00:31:03.200]  就會讓基督十字架的能力倒空了
[00:31:03.200 --> 00:31:05.560]  我很歡喜英文的翻譯講到
[00:31:05.560 --> 00:31:07.080]  你這樣做就會讓
[00:31:07.080 --> 00:31:13.120]  The cross of Christ be emptied of its power
[00:31:13.120 --> 00:31:20.080]  原來人可以倒空神十字架的能力
[00:31:20.080 --> 00:31:22.280]  或者另一個角度說
[00:31:22.280 --> 00:31:24.320]  當你全心全意
[00:31:24.320 --> 00:31:26.280]  你去高舉耶穌基督
[00:31:26.280 --> 00:31:28.240]  依靠耶穌基督的時候
[00:31:28.240 --> 00:31:31.720]  你就會經歷神的能力在你身上
[00:31:31.720 --> 00:31:35.960]  竟然我可以做到我本身做不到的事
[00:31:35.960 --> 00:31:39.400]  竟然我可以成為和平之子
[00:31:39.400 --> 00:31:44.680]  竟然我可以帶來了和平
[00:31:44.680 --> 00:31:47.040]  各位弟兄姊妹
[00:31:47.040 --> 00:31:50.320]  當我們面對這個世界
[00:31:50.320 --> 00:31:54.040]  你知道我們有很多很多
[00:31:54.040 --> 00:31:58.360]  經歷的人世間的衝突
[00:31:58.360 --> 00:31:59.320]  但你知道
[00:31:59.320 --> 00:32:00.720]  主耶穌在十字架上面
[00:32:00.720 --> 00:32:03.520]  已經帶來了和平
[00:32:03.520 --> 00:32:05.600]  因此在你內心裡面
[00:32:05.600 --> 00:32:09.040]  很清楚的立定志向
[00:32:09.040 --> 00:32:13.680]  我不要分割基督的身體
[00:32:13.680 --> 00:32:19.520]  我不讓自己傷害主所愛的教會
[00:32:19.520 --> 00:32:20.640]  然後在你內心裡面
[00:32:20.640 --> 00:32:23.800]  很清楚給自己一個提醒
[00:32:23.800 --> 00:32:28.320]  一生追求而基督耶穌的心為心
[00:32:28.320 --> 00:32:33.560]  願意捨己去祝福別人
[00:32:33.560 --> 00:32:36.800]  你發覺你會經歷到神的能力
[00:32:36.800 --> 00:32:39.040]  在你身上彰顯
[00:32:39.040 --> 00:32:42.360]  你成為真正的和平之子
[00:32:42.360 --> 00:32:44.960]  你將祝福帶給你身邊的
[00:32:44.960 --> 00:32:48.240]  很多的弟兄姊妹
[00:32:48.240 --> 00:32:50.240]  我們同心祈禱
[00:32:54.800 --> 00:32:58.800]  主耶穌 每當我們想起
[00:32:58.800 --> 00:33:02.800]  你在十字架所成就的救恩
[00:33:02.800 --> 00:33:07.800]  主我們深知到我們不配
[00:33:07.800 --> 00:33:10.800]  但你竟然願意成為奴僕
[00:33:10.800 --> 00:33:13.800]  取得人的養息
[00:33:13.800 --> 00:33:17.800]  你竟然為我們上受各種的羞辱
[00:33:17.800 --> 00:33:19.800]  各種的苦楚
[00:33:19.800 --> 00:33:23.800]  主要求你教我們不忘記你自己的恩典
[00:33:23.800 --> 00:33:25.800]  不忘記你怎樣捨己
[00:33:25.800 --> 00:33:28.800]  成全對我們的拯救
[00:33:28.800 --> 00:33:30.800]  因此幫助我們學校你的榜樣
[00:33:30.800 --> 00:33:32.800]  靠著你的恩慧
[00:33:32.800 --> 00:33:33.800]  藉著你的聖靈
[00:33:33.800 --> 00:33:37.800]  我們都能夠以你的心為心
[00:33:37.800 --> 00:33:39.800]  求主帶領我們
[00:33:39.800 --> 00:33:42.800]  讓我們能夠可以跟隨你
[00:33:42.800 --> 00:33:49.800]  也都可以彰顯你的榮耀
[00:33:49.800 --> 00:33:52.800]  奉耶穌基督聖名祈禱
