
[00:00:00.000 --> 00:00:01.200]  在新一年開始的時候
[00:16:21.800 --> 00:16:23.200]  但每當這些事情臨到的時候
[00:16:23.200 --> 00:16:24.400]  我們只能夠說
[00:16:24.400 --> 00:16:26.600]  不是我們能夠掌管一切
[00:16:26.600 --> 00:16:28.400]  神有祂絕對的主權
[00:16:28.400 --> 00:16:34.200]  我們接納神給我們的安排、掌管
[00:16:34.200 --> 00:16:37.000]  大家有些人會認識錢北斗先生
[00:16:37.000 --> 00:16:38.400]  是一個學生科學團隊裏面
[00:16:38.400 --> 00:16:41.400]  很多年的資深幹事
[00:16:41.400 --> 00:16:43.800]  當他計劃了預備去到英國地方
[00:16:43.800 --> 00:16:44.800]  再進修神學
[00:16:44.800 --> 00:16:48.600]  預備完成他的博士課程的時候
[00:16:48.600 --> 00:16:50.600]  他最初想著去一年之後
[00:16:50.600 --> 00:16:55.200]  便回來香港接他的家人一起去讀書
[00:16:55.200 --> 00:16:57.600]  但想不到當他去了三個月之後
[00:16:57.600 --> 00:16:58.800]  他便收到消息
[00:16:58.800 --> 00:17:04.000]  知道他太太在香港檢驗患了癌症
[00:17:04.000 --> 00:17:05.600]  當他聽到這個消息的時候
[00:17:05.600 --> 00:17:08.000]  他心裏面很難受、很難接納
[00:17:08.000 --> 00:17:10.200]  為何突然間這樣的事情發生
[00:17:10.200 --> 00:17:13.000]  但他只能夠接納這件事情的出現
[00:17:13.000 --> 00:17:16.000]  然後他便在英國放棄他的進修
[00:17:16.000 --> 00:17:20.800]  回來香港陪伴他太太、照顧他太太
[00:17:20.800 --> 00:17:22.200]  接著有很多不同的發展
[00:17:22.200 --> 00:17:23.800]  我不詳細地說
[00:17:23.800 --> 00:17:26.200]  但當我們回看一個我們所愛的弟兄的時候
[00:17:26.200 --> 00:17:29.600]  我們便感受到很多他心目中想做的事情
[00:17:29.600 --> 00:17:31.600]  他的目標、他的計劃
[00:17:31.600 --> 00:17:35.400]  似乎都不是他能夠完全掌握在自己的手上
[00:17:35.400 --> 00:17:36.800]  他是一個進取的人
[00:17:36.800 --> 00:17:40.400]  他不斷希望能夠有上進、有成長
[00:17:40.400 --> 00:17:42.000]  但他的進取
[00:17:42.000 --> 00:17:44.200]  他知道必須在一個純樸的態度當中
[00:17:44.200 --> 00:17:47.800]  來去發展出來
[00:17:47.800 --> 00:17:51.200]  當我們回看這個詩人所說的時候
[00:17:51.200 --> 00:17:54.800]  他說「我重大和插不透的事情
[00:17:54.800 --> 00:17:56.600]  我都不敢行」
[00:17:56.600 --> 00:17:58.200]  他內心不敢強求
[00:17:58.200 --> 00:18:02.400]  要一定達到自己想達到的事
[00:18:02.400 --> 00:18:05.200]  我們很多時候聽教徒說
[00:18:05.200 --> 00:18:09.600]  「我們現在是屈屈不得志」
[00:18:09.600 --> 00:18:11.800]  「做不到我想做的事情」
[00:18:11.800 --> 00:18:14.600]  但我相信一個真正信靠神的人
[00:18:14.600 --> 00:18:16.600]  這句說話是不適合的
[00:18:16.600 --> 00:18:19.200]  我們沒有所謂屈屈不得志
[00:18:19.200 --> 00:18:20.200]  對教徒來說
[00:18:20.200 --> 00:18:23.200]  無論我們在哪個行業、哪個崗位當中
[00:18:23.200 --> 00:18:26.400]  我們都沒有所謂屈屈不得志
[00:18:26.400 --> 00:18:29.000]  有些人一生當中很想能夠
[00:18:29.000 --> 00:18:30.400]  拿到幾個學位
[00:18:30.400 --> 00:18:33.000]  或者拿到一個最基本上有一個學位
[00:18:33.000 --> 00:18:34.600]  不斷努力、不斷去追求
[00:18:34.600 --> 00:18:37.000]  但似乎一生人都沒有這樣的機會
[00:18:37.000 --> 00:18:39.000]  得到一個學位
[00:18:39.000 --> 00:18:42.400]  有些人一生想得到一個好的伴侶
[00:18:42.400 --> 00:18:45.000]  但經過很多次的努力、很多次的失敗
[00:18:45.000 --> 00:18:49.200]  似乎都得不到他想得到的
[00:18:49.200 --> 00:18:50.800]  在這樣的追求當中
[00:18:50.800 --> 00:18:52.000]  我們只能夠在神面前說
[00:18:52.000 --> 00:18:54.600]  「神啊!你有絕對的主權」
[00:18:54.600 --> 00:18:57.600]  「我們心裏敬拜你」
[00:18:57.600 --> 00:19:01.400]  「我們謙卑地接納你的掌權」
[00:19:01.400 --> 00:19:05.400]  「而在當中你都順靠你、馴服你」
[00:19:05.400 --> 00:19:06.600]  在基督徒的追求當中
[00:19:06.600 --> 00:19:08.800]  它就是一個很奇妙的平衡
[00:19:08.800 --> 00:19:11.600]  在一個進取、努力的當中
[00:19:11.600 --> 00:19:17.200]  在一個不被目標所捆綁的情況之中
[00:19:17.200 --> 00:19:20.400]  採取一個很美妙的平衡
[00:19:20.400 --> 00:19:21.600]  一方面進取
[00:19:21.600 --> 00:19:23.400]  另一方面馴服
[00:19:23.400 --> 00:19:29.400]  而這帶給了我們心靈的一種安息和把握
[00:19:29.400 --> 00:19:31.400]  當時人描寫他這樣的情況時
[00:19:31.400 --> 00:19:33.600]  第二節他繼續說
[00:19:33.600 --> 00:19:36.200]  「我心平靜安穩」
[00:19:36.200 --> 00:19:37.200]  好像甚麼呢?
[00:19:37.200 --> 00:19:41.600]  好像斷過賴的孩子在他母親的懷中
[00:19:41.600 --> 00:19:44.200]  他說「我心平靜安穩」
[00:19:44.200 --> 00:19:46.200]  如果大家看《英文聖經》就會發覺
[00:19:46.200 --> 00:19:47.200]  它的意思是
[00:19:47.200 --> 00:19:50.400]  我令到我心安穩下來
[00:19:50.400 --> 00:19:53.200]  我平靜、平伏我自己的心靈
[00:19:53.200 --> 00:19:54.600]  我不再去掙扎
[00:19:54.600 --> 00:19:56.600]  我平伏自己的心情
[00:19:56.600 --> 00:20:00.600]  是主動地去平伏自己的心
[00:20:00.600 --> 00:20:01.600]  為甚麼他要掙扎呢?
[00:20:01.600 --> 00:20:04.400]  就好像斷過賴的嬰兒一樣
[00:20:04.400 --> 00:20:06.600]  如果大家有些是母親就會明白
[00:20:06.600 --> 00:20:10.200]  一個小朋友當他經過了初初吃奶的階段之後
[00:20:10.200 --> 00:20:13.200]  有一個時間需要幫他戒奶
[00:20:13.200 --> 00:20:16.800]  現在我們是用奶樽餵嬰兒
[00:20:16.800 --> 00:20:18.600]  是比較容易地戒奶
[00:20:18.600 --> 00:20:20.600]  或者可以延遲久一點都可以
[00:20:20.600 --> 00:20:23.200]  但早期父母在人奶餵的時候就發覺
[00:20:23.200 --> 00:20:26.600]  戒奶的階段是挺辛苦的
[00:20:26.600 --> 00:20:27.800]  在戒奶的那段時間
[00:20:27.800 --> 00:20:29.200]  嬰兒會大哭大哭
[00:20:29.200 --> 00:20:30.600]  需要拿奶喝
[00:20:30.600 --> 00:20:32.400]  但父母不能夠給他
[00:20:32.400 --> 00:20:34.600]  是希望他能夠成長
[00:20:34.600 --> 00:20:39.600]  可以慢慢嘗試吃一些比較硬性固體的食物
[00:20:39.600 --> 00:20:41.600]  但小朋友不知道
[00:20:41.600 --> 00:20:43.000]  只會大哭大叫
[00:20:43.000 --> 00:20:44.800]  因為媽媽以為放棄他了
[00:20:44.800 --> 00:20:45.400]  不理他了
[00:20:45.400 --> 00:20:48.200]  不給他奶喝
[00:20:48.200 --> 00:20:49.400]  我曾經提過我的女兒
[00:20:49.400 --> 00:20:52.600]  早前患上腸炎
[00:20:52.600 --> 00:20:55.600]  在腸炎的那段期間有類似的經驗
[00:20:55.600 --> 00:20:57.800]  有一段時間醫生叫我們要小心
[00:20:57.800 --> 00:20:58.800]  不可以給他奶喝
[00:20:58.800 --> 00:21:00.400]  或者給他一些豆奶
[00:21:00.400 --> 00:21:02.000]  因為奶會刺激腸胃
[00:21:02.000 --> 00:21:04.600]  會繼續拉扯
[00:21:04.600 --> 00:21:06.200]  但我們給他其他的飲品
[00:21:06.200 --> 00:21:07.600]  他不肯喝
[00:21:07.600 --> 00:21:12.200]  一定要用平時喝的那種奶
[00:21:12.200 --> 00:21:14.400]  他每天晚上需要喝一瓶奶
[00:21:14.400 --> 00:21:16.400]  他才可以睡覺
[00:21:16.400 --> 00:21:18.600]  否則他就不會睡
[00:21:18.600 --> 00:21:21.200]  在那三晚中
[00:21:21.200 --> 00:21:22.400]  在他病的三晚中
[00:21:22.400 --> 00:21:25.000]  我們就很痛苦
[00:21:25.000 --> 00:21:27.400]  他每天晚上我們嘗試安定他
[00:21:27.400 --> 00:21:27.800]  叫他睡覺
[00:21:27.800 --> 00:21:28.600]  他不肯
[00:21:28.600 --> 00:21:30.000]  他用一隻手指在門口
[00:21:30.000 --> 00:21:33.400]  門口就出去廚房拿奶
[00:21:33.400 --> 00:21:37.000]  就大叫「奶奶奶奶」
[00:21:37.000 --> 00:21:39.000]  父母的心情其實很難受
[00:21:39.000 --> 00:21:41.400]  一方面很想他得到他想得到
[00:21:41.400 --> 00:21:44.800]  但又知道給他只能叫他小便多一點
[00:21:44.800 --> 00:21:47.400]  所以我們就用各種方法安慰他
[00:21:47.400 --> 00:21:49.400]  哄他玩
[00:21:49.400 --> 00:21:50.800]  但他還是不要
[00:21:50.800 --> 00:21:52.400]  一直都是要
[00:21:52.400 --> 00:21:53.800]  我們給他一些水
[00:21:53.800 --> 00:21:55.400]  他喝兩口就扔下
[00:21:55.400 --> 00:21:58.000]  「奶奶」
[00:21:58.000 --> 00:22:00.600]  半夜三更起很多刺身
[00:22:00.600 --> 00:22:04.600]  每天一起身就要他想得到的東西
[00:22:04.600 --> 00:22:08.800]  有時我們想忍心給他一瓶奶算了
[00:22:08.800 --> 00:22:09.600]  讓他安定一點
[00:22:09.600 --> 00:22:11.000]  但我們知道這樣做的時候
[00:22:11.000 --> 00:22:15.200]  長遠來說他的身體更難康復
[00:22:15.200 --> 00:22:16.000]  在過程當中
[00:22:16.000 --> 00:22:17.000]  我突然體會到一件事
[00:22:17.000 --> 00:22:18.400]  就是一個弟弟
[00:22:18.400 --> 00:22:20.000]  很多時候不明白父母的心
[00:22:20.000 --> 00:22:21.800]  因為父母不給他奶喝
[00:22:21.800 --> 00:22:24.000]  把他最愛的東西奪去
[00:22:24.000 --> 00:22:25.800]  但其實他不知道在那一刻
[00:22:25.800 --> 00:22:27.600]  他不可以接受這種東西
[00:22:27.600 --> 00:22:29.000]  或者說他需要接受
[00:22:29.000 --> 00:22:31.000]  學習接受一些比較新的
[00:22:31.000 --> 00:22:35.600]  對他有成長價值的東西
[00:22:35.600 --> 00:22:36.800]  當事人說
[00:22:36.800 --> 00:22:39.000]  「我的心平靜安穩」
[00:22:39.000 --> 00:22:40.600]  「平穩安靜」
[00:22:40.600 --> 00:22:42.200]  「好像斷過奶的孩子」
[00:22:42.200 --> 00:22:45.200]  「在他母親的懷中」
[00:22:45.200 --> 00:22:48.000]  「一個戒了奶的嬰孩」
[00:22:48.000 --> 00:22:51.000]  「他不再需要依靠奶」
[00:22:51.000 --> 00:22:52.800]  「來維持他的身體」
[00:22:52.800 --> 00:22:55.400]  「他開始學習消化一些食物」
[00:22:55.400 --> 00:22:57.200]  「他開始不再埋怨」
[00:22:57.200 --> 00:22:59.200]  「不再強求」
[00:22:59.200 --> 00:23:01.200]  「他已經過了那個階段」
[00:23:01.200 --> 00:23:03.200]  「他不再強求得到一些」
[00:23:03.200 --> 00:23:05.200]  「自己想得到的東西」
[00:23:05.200 --> 00:23:07.800]  「他只是安穩」
[00:23:07.800 --> 00:23:10.200]  「安息在母親的懷中」
[00:23:10.200 --> 00:23:11.000]  「母親的懷中」
[00:23:11.000 --> 00:23:13.000]  「就成為了他最大的滿足」
[00:23:13.000 --> 00:23:16.800]  「最大的安慰」
[00:23:16.800 --> 00:23:18.600]  很多時候我們心裏面不安穩
[00:23:18.600 --> 00:23:19.400]  我們不平息
[00:23:19.400 --> 00:23:21.000]  因為我們很想得到一些東西
[00:23:21.000 --> 00:23:21.600]  我們害了神
[00:23:21.600 --> 00:23:23.400]  希望神不給我們
[00:23:23.400 --> 00:23:25.800]  但有時神沒有給我們
[00:23:25.800 --> 00:23:27.600]  但當我們經過了那個階段
[00:23:27.600 --> 00:23:29.200]  經過了那個掙扎之後
[00:23:29.200 --> 00:23:30.600]  我們就要告訴我們心知道
[00:23:30.600 --> 00:23:31.600]  「我們的心啊」
[00:23:31.600 --> 00:23:33.400]  「你當安穩平靜」
[00:23:33.400 --> 00:23:35.600]  「不要再吵鬧」
[00:23:35.600 --> 00:23:37.200]  在那個時候我們突然間就發覺
[00:23:37.200 --> 00:23:40.400]  我們可以安穩在一個更加寶貴的地方
[00:23:40.400 --> 00:23:42.400]  就是在神自己的懷中
[00:23:42.400 --> 00:23:44.200]  安息在祂的懷中
[00:23:44.200 --> 00:23:46.400]  雖然我們當時沒有奶
[00:23:46.400 --> 00:23:50.400]  但神將祂自己給了我們
[00:23:50.400 --> 00:23:51.800]  而在那個安息裏面
[00:23:51.800 --> 00:23:54.800]  我們的心就得到真正的平靜
[00:23:54.800 --> 00:23:56.000]  我們不埋怨
[00:23:56.000 --> 00:23:57.400]  不再強求
[00:23:57.400 --> 00:23:58.400]  在馴服當中
[00:23:58.400 --> 00:24:02.000]  接受神給我們的那種安穩
[00:24:02.000 --> 00:24:02.600]  但有些人說
[00:24:02.600 --> 00:24:04.200]  「我的心在我裏面」
[00:24:04.200 --> 00:24:08.200]  「真的像斷過奶的孩子」
[00:24:08.200 --> 00:24:10.200]  這種情況不單是一時間的平靜
[00:24:10.200 --> 00:24:14.600]  是在說他內心已經進入一個持久的心靈狀況
[00:24:14.600 --> 00:24:15.800]  這個持久
[00:24:15.800 --> 00:24:19.600]  願意在神面前安心信靠祂
[00:24:19.600 --> 00:24:22.600]  雖然或者一生都不能實現祂的夢想
[00:24:22.600 --> 00:24:25.000]  祂想達到的東西可能達不到
[00:24:25.000 --> 00:24:27.200]  但他發覺在信任當中
[00:24:27.200 --> 00:24:30.600]  他進入了一個更深沉的滿足
[00:24:30.600 --> 00:24:32.800]  就是在神自己的懷中
[00:24:32.800 --> 00:24:36.400]  得到那份完全的安息
[00:24:36.400 --> 00:24:39.200]  聽子彼神時要我們戒奶
[00:24:39.200 --> 00:24:43.800]  要我們戒世界的奶
[00:24:43.800 --> 00:24:48.800]  要我們從很多我們對世界的渴慕當中去戒除
[00:24:48.800 --> 00:24:50.800]  我們不再倚靠那些
[00:24:50.800 --> 00:24:51.600]  而在信心當中
[00:24:51.600 --> 00:24:52.600]  我們心裏面知道
[00:24:52.600 --> 00:24:53.600]  我們的神
[00:24:53.600 --> 00:24:55.600]  祂沒有留下一樣好處
[00:24:55.600 --> 00:24:58.400]  不給那些敬畏祂的人
[00:24:58.400 --> 00:25:01.400]  我們知道神一定會將好處賜給我們
[00:25:01.400 --> 00:25:02.400]  有些東西祂不給我們
[00:25:02.400 --> 00:25:04.200]  因為知道對我們沒有好處
[00:25:04.200 --> 00:25:05.800]  或者對我們來說
[00:25:05.800 --> 00:25:09.000]  是阻礙了我們的成長
[00:25:09.000 --> 00:25:10.400]  當我們信任祂
[00:25:10.400 --> 00:25:12.400]  會將一切恩典賜給我們的時候
[00:25:12.400 --> 00:25:14.600]  雖然我們達不到我們的夢想
[00:25:14.600 --> 00:25:16.600]  但我們的心仍然可以安穩
[00:25:16.600 --> 00:25:21.000]  仍然可以享受那份最深沉的滿足
[00:25:21.000 --> 00:25:22.200]  當我們看回這兩節聖經的時候
[00:25:22.200 --> 00:25:25.000]  我們就想起一個詩人是誰呢?
[00:25:25.000 --> 00:25:28.400]  大家記得聖經前面最開始所說
[00:25:28.400 --> 00:25:32.600]  是大衛上行之師
[00:25:32.600 --> 00:25:35.200]  大衛人生當中有很多的掙扎
[00:25:35.200 --> 00:25:37.000]  當他被撒慕以高立
[00:25:37.000 --> 00:25:39.200]  成為一個皇帝的時候
[00:25:39.200 --> 00:25:40.200]  我想他內心就會說
[00:25:40.200 --> 00:25:41.200]  我現在是皇帝
[00:25:41.200 --> 00:25:43.200]  我應該馬上登基
[00:25:43.200 --> 00:25:44.600]  但大家知不知道
[00:25:44.600 --> 00:25:47.200]  在他被納為皇之後
[00:25:47.200 --> 00:25:49.200]  差不多有十年的時間
[00:25:49.200 --> 00:25:52.800]  他是在四處逃命
[00:25:52.800 --> 00:25:54.800]  他被索羅追殺
[00:25:54.800 --> 00:25:56.200]  要殺他
[00:25:56.200 --> 00:25:58.600]  他內心裏面有很大的困難
[00:25:58.600 --> 00:26:00.600]  就是他雖然被納為皇
[00:26:00.600 --> 00:26:05.000]  但他仍然要面對一個周圍逃難的生涯
[00:26:05.000 --> 00:26:09.400]  面對迫不及待 面對死亡的威脅
[00:26:09.400 --> 00:26:13.000]  但我們發覺當聖經描寫他和索羅的接觸的時候
[00:26:13.000 --> 00:26:16.200]  雖然他有很多機會可以殺索羅
[00:26:16.200 --> 00:26:19.600]  但他往往是放棄這個機會
[00:26:19.600 --> 00:26:21.800]  有一次去到一個營寨的地方
[00:26:21.800 --> 00:26:23.400]  他的將軍就建議
[00:26:23.400 --> 00:26:26.600]  不如我過去一刀插在他的身上
[00:26:26.600 --> 00:26:29.200]  一插就可以 不需要多插
[00:26:29.200 --> 00:26:31.000]  但當時大衛怎樣說?
[00:26:31.000 --> 00:26:32.200]  大衛就跟他說
[00:26:32.200 --> 00:26:37.000]  我們萬萬不可以殺耶和華的受高者
[00:26:37.000 --> 00:26:39.000]  是神的受高者 神所設立的
[00:26:39.000 --> 00:26:42.200]  我們不可以用我們的方法來殺他
[00:26:42.200 --> 00:26:43.800]  他將來如何離開世界
[00:26:43.800 --> 00:26:44.800]  他要自然地離世
[00:26:44.800 --> 00:26:46.000]  或者如何離世
[00:26:46.000 --> 00:26:48.600]  我完全不去插手
[00:26:48.600 --> 00:26:51.000]  讓神的旨意成就在他身上
[00:26:51.000 --> 00:26:53.800]  讓神去決定他何時應該離開
[00:26:53.800 --> 00:26:56.200]  何時可以繼續生存
[00:26:56.200 --> 00:27:00.400]  這是撒慕爾記上第26章所說的話
[00:27:00.400 --> 00:27:01.600]  當大衛這樣說的時候
[00:27:01.600 --> 00:27:02.800]  他內心很清楚地知道
[00:27:02.800 --> 00:27:04.400]  雖然他今天被納為王
[00:27:04.400 --> 00:27:06.600]  他很想得到這個王位
[00:27:06.600 --> 00:27:09.000]  但他絕不用一些自己的方法
[00:27:09.000 --> 00:27:11.880]  來達到他自己想達到的
[00:27:11.880 --> 00:27:14.200]  他願意將主權歸還給神
[00:27:14.200 --> 00:27:18.200]  讓自己的意思、你的時候去承傳
[00:27:18.200 --> 00:27:20.400]  因此他面對著十年的逼迫
[00:27:20.400 --> 00:27:22.400]  而他不強求用自己的方法
[00:27:22.400 --> 00:27:24.800]  達到想達到的
[00:27:24.800 --> 00:27:27.200]  在過程當中他面對很多難處
[00:27:27.200 --> 00:27:30.800]  當他被兒子阿撒隆趕除輩輩
[00:27:30.800 --> 00:27:32.200]  他離開自己的城市
[00:27:32.200 --> 00:27:34.600]  不可以再做王的時候
[00:27:34.600 --> 00:27:37.000]  他去接納這種情況
[00:27:37.000 --> 00:27:38.600]  途經叛徒的時候
[00:27:38.600 --> 00:27:40.200]  有侍妹這個人
[00:27:40.200 --> 00:27:41.600]  大家可能會記得
[00:27:41.600 --> 00:27:43.200]  在當中奏罵他
[00:27:43.200 --> 00:27:44.400]  用塵土殺他
[00:27:44.400 --> 00:27:46.200]  用石頭扔他
[00:27:46.200 --> 00:27:48.000]  但他內心接受
[00:27:48.000 --> 00:27:52.200]  他說可能這是神藉著他給我的一種提醒
[00:27:52.200 --> 00:27:57.200]  去謙卑自己接納環境一些很不開心的遭遇
[00:27:57.200 --> 00:27:59.800]  他在希伯來做了王七年半
[00:27:59.800 --> 00:28:01.200]  是做猶大的王
[00:28:01.200 --> 00:28:03.800]  但還沒有機會做整個以色列的王
[00:28:03.800 --> 00:28:06.600]  但七年半當中他安心在環境當中
[00:28:06.600 --> 00:28:08.800]  等待神的時候
[00:28:08.800 --> 00:28:09.600]  七年半之後
[00:28:09.600 --> 00:28:11.800]  神讓他成為了整個以色列的王
[00:28:11.800 --> 00:28:14.400]  然後做了王三十三年
[00:28:14.400 --> 00:28:17.400]  而前後有四十年的時間
[00:28:17.400 --> 00:28:20.200]  你要做以色列的王
[00:28:20.200 --> 00:28:22.800]  當我們看回大衛的情況的時候
[00:28:22.800 --> 00:28:25.400]  我們就看回他所寫的經文
[00:28:25.400 --> 00:28:29.200]  他的經文和他人生是一致的
[00:28:29.200 --> 00:28:32.600]  在人生當中他有他自己的夢想
[00:28:32.600 --> 00:28:35.200]  但他沒有強求自己的夢想
[00:28:35.200 --> 00:28:36.400]  在馴服當中
[00:28:36.400 --> 00:28:39.200]  他說「我心平穩安靜」
[00:28:39.200 --> 00:28:41.000]  他安定自己的心靈
[00:28:41.000 --> 00:28:43.000]  好像斷了賴的嬰兒
[00:28:43.000 --> 00:28:45.000]  他不去強求得到賴
[00:28:45.000 --> 00:28:46.800]  他已經戒了賴
[00:28:46.800 --> 00:28:49.400]  他願意甘於接納神給他安排
[00:28:49.400 --> 00:28:52.000]  在他懷中安穩
[00:28:52.000 --> 00:28:54.200]  而神就將最好的賜給他
[00:28:54.200 --> 00:28:56.600]  他始終在以色列當中
[00:28:56.600 --> 00:29:00.600]  是承擔一個君王的角色有四十年之久
[00:29:00.600 --> 00:29:05.200]  而神稱他為一個他所喜悅的人
[00:29:05.200 --> 00:29:06.800]  弟兄姊妹我們都會想回
[00:29:06.800 --> 00:29:08.200]  在新年的時間
[00:29:08.200 --> 00:29:09.800]  我們想回我們是否一個
[00:29:09.800 --> 00:29:14.800]  在神面前已經斷了賴的嬰孩
[00:29:14.800 --> 00:29:18.800]  有沒有一些東西是我們仍然心裏抓著
[00:29:18.800 --> 00:29:21.600]  我們不想它斷呢?
[00:29:21.600 --> 00:29:23.200]  我們能否像大衛那樣
[00:29:23.200 --> 00:29:25.400]  他將自己的心安穩平靜
[00:29:25.400 --> 00:29:27.600]  讓自己好像一個斷了賴的孩子
[00:29:27.600 --> 00:29:29.000]  在母親的懷中
[00:29:29.000 --> 00:29:31.600]  享受神的安穩
[00:29:31.600 --> 00:29:33.200]  我們需要去戒
[00:29:33.200 --> 00:29:37.600]  或者說戒一個世界的賴
[00:29:37.600 --> 00:29:39.400]  而經常在神面前
[00:29:39.400 --> 00:29:42.200]  享受祂給我們的安息
[00:29:42.200 --> 00:29:44.000]  在新年當中我們有很多的目標
[00:29:44.000 --> 00:29:45.600]  很多的期望
[00:29:45.600 --> 00:29:46.400]  我們再說
[00:29:46.400 --> 00:29:49.200]  我們是一個有進取方向的人
[00:29:49.200 --> 00:29:51.800]  我們的信念是進取的
[00:29:51.800 --> 00:29:55.000]  但在馴服當中進取
[00:29:55.000 --> 00:29:57.600]  在倚靠當中進取
[00:29:57.600 --> 00:30:00.200]  聽至詩人在最深的第三節
[00:30:00.200 --> 00:30:02.400]  他經歷了他內心的體會之後
[00:30:02.400 --> 00:30:04.400]  他向我們發出呼籲
[00:30:04.400 --> 00:30:05.200]  他說以色列亞
[00:30:05.200 --> 00:30:07.600]  你當仰望耶和華
[00:30:07.600 --> 00:30:11.200]  從今時直到永遠
[00:30:11.200 --> 00:30:13.400]  他說我們由始到終
[00:30:13.400 --> 00:30:16.000]  從今時開始直到永遠
[00:30:16.000 --> 00:30:18.400]  我們心仰望神
[00:30:18.400 --> 00:30:20.200]  我們不是仰望我們自己
[00:30:20.200 --> 00:30:21.800]  不是靠著自己的力量
[00:30:21.800 --> 00:30:24.600]  不是完全要按照自己的方法
[00:30:24.600 --> 00:30:26.400]  自己的目標
[00:30:26.400 --> 00:30:28.400]  我們的心仰望神
[00:30:28.400 --> 00:30:31.600]  從今時直到永遠
[00:30:31.600 --> 00:30:33.400]  這是大衛在他人生經歷當中
[00:30:33.400 --> 00:30:35.600]  一個至終對我們的呼籲
[00:30:35.600 --> 00:30:38.000]  對我們的提醒
[00:30:38.000 --> 00:30:39.000]  弟兄姊妹
[00:30:39.000 --> 00:30:40.600]  就用詩篇131篇
[00:30:40.600 --> 00:30:42.600]  成為我們在新年當中的提醒
[00:30:42.600 --> 00:30:44.200]  我們告訴自己
[00:30:44.200 --> 00:30:45.800]  在人生裡面
[00:30:45.800 --> 00:30:49.000]  我們謹抓著一點原則
[00:30:49.000 --> 00:30:50.400]  就是我們無論如何
[00:30:50.400 --> 00:30:53.600]  我們遵守神的真理來生活
[00:30:53.600 --> 00:30:55.400]  不會用一些不正當的方法
[00:30:55.400 --> 00:30:57.800]  達到自己的期望
[00:30:57.800 --> 00:30:59.400]  不會將神放在一邊
[00:30:59.400 --> 00:31:01.000]  用自己的目標
[00:31:01.000 --> 00:31:01.800]  自己的方法
[00:31:01.800 --> 00:31:04.000]  達到自己的理想
[00:31:04.000 --> 00:31:06.200]  我們遵守神的真理
[00:31:06.200 --> 00:31:09.000]  在過程當中我們信靠祂
[00:31:09.000 --> 00:31:10.800]  我們仰望祂
[00:31:10.800 --> 00:31:12.000]  而你發覺你每一天
[00:31:12.000 --> 00:31:13.800]  能夠享受那種內心
[00:31:13.800 --> 00:31:15.200]  真正的安穩
[00:31:15.200 --> 00:31:17.400]  真正的滿足
[00:31:17.400 --> 00:31:19.600]  我們一起祈禱

