
[00:00:00.000 --> 00:00:04.000]  剛才我們所讀的聖經就是我們今天要思想的華語
[00:14:22.000 --> 00:14:24.000]  但竟然我們可以得勝有餘
[00:14:24.000 --> 00:14:25.000]  你是不是離譜
[00:14:25.000 --> 00:14:26.000]  是啊
[00:14:26.000 --> 00:14:28.000]  這個就是超聖了
[00:14:28.000 --> 00:14:29.000]  基督徒能夠超聖
[00:14:29.000 --> 00:14:31.000]  就是因為那些不可能的東西成為可能
[00:14:31.000 --> 00:14:32.000]  兄弟姐妹
[00:14:32.000 --> 00:14:34.000]  這個就是靈修
[00:14:34.000 --> 00:14:36.000]  靈修的意思
[00:14:36.000 --> 00:14:37.000]  就是讓我們能夠
[00:14:37.000 --> 00:14:39.000]  不單在本性上有進步
[00:14:39.000 --> 00:14:41.000]  本性是每個人都會進步的
[00:14:41.000 --> 00:14:42.000]  都想進步的
[00:14:42.000 --> 00:14:46.000]  不過這個有時只不過是一廂情願的希望
[00:14:46.000 --> 00:14:47.000]  就是
[00:14:47.000 --> 00:14:50.000]  講到就算受造之物很有意思的
[00:14:50.000 --> 00:14:52.000]  所有受造之物都想好一點的
[00:14:52.000 --> 00:14:54.000]  都想健康一點的
[00:14:54.000 --> 00:14:55.000]  是吧
[00:14:55.000 --> 00:14:56.000]  都想善一點的
[00:14:56.000 --> 00:14:58.000]  我們新年一年的時候
[00:14:58.000 --> 00:14:59.000]  希望下年怎麼樣
[00:14:59.000 --> 00:15:00.000]  身體更好
[00:15:00.000 --> 00:15:01.000]  傻的
[00:15:01.000 --> 00:15:03.000]  你以為下年不一定身體更好
[00:15:03.000 --> 00:15:05.000]  希望你下年身體更差
[00:15:05.000 --> 00:15:07.000]  你這樣說話的
[00:15:07.000 --> 00:15:08.000]  沒有人這樣說的
[00:15:08.000 --> 00:15:09.000]  沒有人希望下年身體更差
[00:15:09.000 --> 00:15:11.000]  我們作為受造之物都想好
[00:15:11.000 --> 00:15:13.000]  不過這些希望
[00:15:13.000 --> 00:15:16.000]  有時只不過是一廂情願的幻想
[00:15:16.000 --> 00:15:17.000]  是吧
[00:15:17.000 --> 00:15:18.000]  這個世界會變
[00:15:18.000 --> 00:15:19.000]  有時會好一點
[00:15:19.000 --> 00:15:20.000]  偶爾
[00:15:20.000 --> 00:15:21.000]  但也有很多時候
[00:15:21.000 --> 00:15:24.000]  都會有越來越多的問題出來的
[00:15:24.000 --> 00:15:26.000]  下年的政治怎麼樣
[00:15:26.000 --> 00:15:27.000]  下年的經濟怎麼樣
[00:15:27.000 --> 00:15:28.000]  我不是預言家
[00:15:28.000 --> 00:15:29.000]  我不知道
[00:15:29.000 --> 00:15:30.000]  不過很多人都告訴我
[00:15:30.000 --> 00:15:32.000]  不見得會更好
[00:15:32.000 --> 00:15:34.000]  肯定可能在你的生命裡面
[00:15:34.000 --> 00:15:36.000]  都有這些事實
[00:15:36.000 --> 00:15:39.000]  事實的現實的悲情是會發生的
[00:15:39.000 --> 00:15:42.000]  不過一個有超性生命的人
[00:15:42.000 --> 00:15:44.000]  有super nature的人
[00:15:44.000 --> 00:15:46.000]  就是日神的恩典與我們同在的時候
[00:15:46.000 --> 00:15:48.000]  臨到我們的時候
[00:15:48.000 --> 00:15:50.000]  我們可以看見那些
[00:15:50.000 --> 00:15:53.000]  是應該看不見的神的手在工作
[00:15:53.000 --> 00:15:56.000]  每天經歷到神自己的帶領
[00:15:56.000 --> 00:15:59.000]  和他每一件事的安排背後
[00:15:59.000 --> 00:16:01.000]  雖然我們明白不完
[00:16:01.000 --> 00:16:04.000]  但我們知道這些一定是對我們有益處
[00:16:04.000 --> 00:16:06.000]  望向將來的時候
[00:16:06.000 --> 00:16:09.000]  我們看見雖然充滿了一切的悲情
[00:16:09.000 --> 00:16:12.000]  但我們可以得勝有餘的勇氣
[00:16:12.000 --> 00:16:13.000]  頂姐妹
[00:16:13.000 --> 00:16:15.000]  這個才是真正的樂觀
[00:16:15.000 --> 00:16:17.000]  這個真正的樂觀是有把握的
[00:16:17.000 --> 00:16:19.000]  是因為從神而來的
[00:16:19.000 --> 00:16:23.000]  所以羅馬書最後那八章最後那節很有意思
[00:16:23.000 --> 00:16:25.000]  因為這一切的根源在哪裡
[00:16:25.000 --> 00:16:26.000]  在我們的耶穌基督裡面
[00:16:26.000 --> 00:16:27.000]  不在你那裡
[00:16:27.000 --> 00:16:28.000]  不在你的本性那裡
[00:16:28.000 --> 00:16:30.000]  在超性的源頭那裡
[00:16:30.000 --> 00:16:32.000]  這件事我們有把握的
[00:16:32.000 --> 00:16:33.000]  在耶穌那裡
[00:16:33.000 --> 00:16:35.000]  不在你和我那裡
[00:16:35.000 --> 00:16:37.000]  如果靠著你和我的時候
[00:16:37.000 --> 00:16:39.000]  只不過是一廂情願的希望
[00:16:39.000 --> 00:16:40.000]  有時會應驗
[00:16:40.000 --> 00:16:41.000]  有時是不行的
[00:16:41.000 --> 00:16:42.000]  但是在耶穌那裡
[00:16:42.000 --> 00:16:45.000]  我們一切都可以得到
[00:16:45.000 --> 00:16:46.000]  頂姐妹2010年
[00:16:46.000 --> 00:16:49.000]  我希望送這段聖經給我們每一個弟兄姐妹
[00:16:49.000 --> 00:16:51.000]  我們提醒我們自己
[00:16:51.000 --> 00:16:53.000]  我們不單止在本性上不斷進步
[00:16:53.000 --> 00:16:55.000]  你去能夠升職
[00:16:55.000 --> 00:16:57.000]  你能夠讀書讀得好
[00:16:57.000 --> 00:16:59.000]  你身體粗壯一點
[00:16:59.000 --> 00:17:00.000]  越來越健壯
[00:17:00.000 --> 00:17:03.000]  好的那些全部是本性應該做的事情
[00:17:03.000 --> 00:17:06.000]  不過真正我們要繼續更加重視的
[00:17:06.000 --> 00:17:08.000]  就在我們的超性的培育裡面
[00:17:08.000 --> 00:17:11.000]  我們可以有更多的體驗
[00:17:11.000 --> 00:17:12.000]  更多的把握
[00:17:12.000 --> 00:17:14.000]  成為一個合神心意
[00:17:14.000 --> 00:17:17.000]  希望我們成長的人
[00:17:17.000 --> 00:17:19.000]  我們齊來看十年前我們祈禱

