
[00:00:00.000 --> 00:00:04.000]  我們提到「彭信不再思慮」
[00:19:17.000 --> 00:19:19.000]  我們很清楚看到
[00:19:19.000 --> 00:19:21.000]  聖經告訴我們
[00:19:21.000 --> 00:19:23.000]  不要憂慮
[00:19:23.000 --> 00:19:26.000]  然後學習將你的心轉向上帝
[00:19:26.000 --> 00:19:28.000]  真正知道去尋求
[00:19:28.000 --> 00:19:31.000]  有真實永恆價值的事情
[00:19:31.000 --> 00:19:34.000]  以致我們在神面前蒙恩
[00:19:34.000 --> 00:19:37.000]  求主幫助我們不要憂慮
[00:19:37.000 --> 00:19:39.000]  我們一起祈禱
[00:19:39.000 --> 00:19:41.000]  (字幕製作:貝爾)

