
[00:00:00.000 --> 00:00:03.000]  當我們想到虧勸、勸誡的時候
[00:16:50.000 --> 00:16:53.000]  一路這樣講的時候
[00:16:53.000 --> 00:16:56.000]  突然間我心裡有一種害怕
[00:16:56.000 --> 00:16:57.000]  我想
[00:16:57.000 --> 00:17:01.000]  是不是大家接受不了呢?
[00:17:01.000 --> 00:17:03.000]  他們聽不聽得進去呢?
[00:17:03.000 --> 00:17:05.000]  會不會我再下來的時候
[00:17:05.000 --> 00:17:09.000]  大家都不想再繼續參加這個聚會
[00:17:09.000 --> 00:17:11.000]  心裡有些慌張
[00:17:11.000 --> 00:17:15.000]  我就繼續忍耐著將那篇信息講完
[00:17:15.000 --> 00:17:16.000]  在我下來之後
[00:17:16.000 --> 00:17:17.000]  我也有些不安
[00:17:17.000 --> 00:17:18.000]  我也忍不住
[00:17:18.000 --> 00:17:21.000]  我就找回一位負責的同工談一談
[00:17:21.000 --> 00:17:22.000]  我說牧師啊
[00:17:22.000 --> 00:17:27.000]  我剛才會不會言重了?
[00:17:27.000 --> 00:17:30.000]  這位牧者就很驚訝地跟我說
[00:17:30.000 --> 00:17:32.000]  他說施牧師
[00:17:32.000 --> 00:17:36.000]  其實我們正需要聽這方面的信息
[00:17:36.000 --> 00:17:38.000]  我感覺頂姐妹很接受
[00:17:38.000 --> 00:17:41.000]  他們不是抗拒
[00:17:41.000 --> 00:17:42.000]  我當時內心
[00:17:42.000 --> 00:17:44.000]  一方面得到一種安慰
[00:17:44.000 --> 00:17:47.000]  另一方面一種很大的提醒
[00:17:47.000 --> 00:17:49.000]  我們未必在別人
[00:17:49.000 --> 00:17:51.000]  而是在自己
[00:17:51.000 --> 00:17:52.000]  是在自己
[00:17:52.000 --> 00:17:53.000]  當講述一些
[00:17:53.000 --> 00:17:56.000]  以為別人會拒絕的真理的時候
[00:17:56.000 --> 00:17:59.000]  內心又慌張
[00:17:59.000 --> 00:18:00.000]  在那件事之後
[00:18:00.000 --> 00:18:02.000]  我就常常提醒自己
[00:18:02.000 --> 00:18:04.000]  求神幫助我
[00:18:04.000 --> 00:18:07.000]  能夠可以按真理來說話
[00:18:07.000 --> 00:18:11.000]  不是去不必要地責罵別人
[00:18:11.000 --> 00:18:14.000]  而是真的讓真理顯明出人心的狀況
[00:18:14.000 --> 00:18:16.000]  以致生命能夠改變
[00:18:16.000 --> 00:18:19.000]  能夠可以再牧人
[00:18:19.000 --> 00:18:20.000]  各位頂姐妹
[00:18:20.000 --> 00:18:22.000]  不單單是在講道的時候
[00:18:22.000 --> 00:18:24.000]  在我們人生的很多不同的場合
[00:18:24.000 --> 00:18:26.000]  求神讓我們堅強
[00:18:26.000 --> 00:18:31.000]  能夠去作出按真理而有的虧權
[00:18:31.000 --> 00:18:33.000]  剛才讀的第四十六節
[00:18:33.000 --> 00:18:35.000]  我們再看回
[00:18:35.000 --> 00:18:36.000]  主耶穌說到
[00:18:36.000 --> 00:18:38.000]  他們是將難擔的擔子
[00:18:38.000 --> 00:18:40.000]  加在別人的身上
[00:18:40.000 --> 00:18:41.000]  這些難擔的擔子
[00:18:41.000 --> 00:18:45.000]  其實是他們演繹出來的一些規條
[00:18:45.000 --> 00:18:47.000]  是律法沒有說的
[00:18:47.000 --> 00:18:49.000]  而且那些規條很繁複
[00:18:49.000 --> 00:18:51.000]  明白都困難
[00:18:51.000 --> 00:18:54.000]  何況要做出來
[00:18:54.000 --> 00:18:55.000]  或者我做一個比喻
[00:18:55.000 --> 00:18:57.000]  大家會明白
[00:18:57.000 --> 00:18:58.000]  如果大家有機會去過中東的地方
[00:18:58.000 --> 00:19:00.000]  或者去過聖地
[00:19:00.000 --> 00:19:02.000]  有一次我自己去的時候
[00:19:02.000 --> 00:19:03.000]  發現一件事情
[00:19:03.000 --> 00:19:04.000]  去了一間酒樓
[00:19:04.000 --> 00:19:06.000]  預備吃飯
[00:19:06.000 --> 00:19:08.000]  他們就說有兩部電梯
[00:19:08.000 --> 00:19:10.000]  一部是一般電梯
[00:19:10.000 --> 00:19:13.000]  另一部是安息日的電梯
[00:19:13.000 --> 00:19:17.000]  我說有安息日的電梯嗎?
[00:19:17.000 --> 00:19:22.000]  是不是只有某些人才准坐那部電梯?
[00:19:22.000 --> 00:19:23.000]  他解釋給我聽
[00:19:23.000 --> 00:19:24.000]  他說不是
[00:19:24.000 --> 00:19:26.000]  因為他們這裡的規條
[00:19:26.000 --> 00:19:28.000]  是安息日不可做工
[00:19:28.000 --> 00:19:31.000]  按電梯就是做工
[00:19:31.000 --> 00:19:34.000]  按電梯那一下就做了工作
[00:19:34.000 --> 00:19:38.000]  所以他們安息日是不可以按電梯
[00:19:38.000 --> 00:19:39.000]  那怎麼辦呢?
[00:19:39.000 --> 00:19:41.000]  有一部安息日的電梯
[00:19:41.000 --> 00:19:45.000]  就是它自己自動逐層停
[00:19:45.000 --> 00:19:46.000]  逐層停的
[00:19:46.000 --> 00:19:47.000]  那你不用按
[00:19:47.000 --> 00:19:49.000]  到時都可以出去
[00:19:49.000 --> 00:19:51.000]  但如果你不是猶太人
[00:19:51.000 --> 00:19:54.000]  你很怕很久才上到頂
[00:19:54.000 --> 00:19:57.000]  你就坐回其他電梯
[00:19:57.000 --> 00:19:59.000]  因此就有一個方法
[00:19:59.000 --> 00:20:03.000]  幫他們避開規條
[00:20:03.000 --> 00:20:06.000]  又可以滿足到自己的良心
[00:20:06.000 --> 00:20:10.000]  然後得到他想得到的結果
[00:20:10.000 --> 00:20:11.000]  我一聽到的時候
[00:20:11.000 --> 00:20:15.000]  我心裡就會心微笑
[00:20:15.000 --> 00:20:17.000]  為什麼會這樣呢?
[00:20:17.000 --> 00:20:18.000]  在猶太人當時
[00:20:18.000 --> 00:20:20.000]  在耶穌基督的時代
[00:20:20.000 --> 00:20:21.000]  他們說到安息日
[00:20:21.000 --> 00:20:22.000]  也有很多規條
[00:20:22.000 --> 00:20:25.000]  譬如說安息日不可做工
[00:20:25.000 --> 00:20:29.000]  就是你不可以搬動貨品或物品
[00:20:29.000 --> 00:20:30.000]  不可以用手
[00:20:30.000 --> 00:20:31.000]  右手、左手
[00:20:31.000 --> 00:20:34.000]  也不可以用肩膊
[00:20:34.000 --> 00:20:36.000]  或者腹部
[00:20:36.000 --> 00:20:38.000]  用腹部托著物品
[00:20:38.000 --> 00:20:40.000]  這是犯安息日的
[00:20:40.000 --> 00:20:41.000]  不過
[00:20:41.000 --> 00:20:44.000]  如果你用手背部
[00:20:44.000 --> 00:20:46.000]  去搬動物品
[00:20:46.000 --> 00:20:48.000]  就沒有犯安息日
[00:20:48.000 --> 00:20:51.000]  又或者你可以用耳朵
[00:20:51.000 --> 00:20:54.000]  頭髮去拉動貨品
[00:20:54.000 --> 00:20:57.000]  你就沒有犯安息日
[00:20:57.000 --> 00:21:00.000]  不過很高難度
[00:21:00.000 --> 00:21:03.000]  但規條就寫明了這些情況
[00:21:03.000 --> 00:21:05.000]  如果你用到這種方法
[00:21:05.000 --> 00:21:08.000]  你就不算犯安息日
[00:21:08.000 --> 00:21:10.000]  因此他們製造很多規條
[00:21:10.000 --> 00:21:12.000]  濫端的擔子
[00:21:12.000 --> 00:21:13.000]  加在別人身上
[00:21:13.000 --> 00:21:16.000]  目的是什麼?
[00:21:16.000 --> 00:21:18.000]  是要證明我比別人強
[00:21:18.000 --> 00:21:21.000]  我守到這些規條
[00:21:21.000 --> 00:21:23.000]  但其實他們用自己的方法
[00:21:23.000 --> 00:21:25.000]  去避開這些規條
[00:21:25.000 --> 00:21:27.000]  因此他們自己一個手指
[00:21:27.000 --> 00:21:28.000]  什麼都不用動
[00:21:28.000 --> 00:21:29.000]  去幫助別人
[00:21:29.000 --> 00:21:33.000]  只是覺得別人不及他們自己
[00:21:33.000 --> 00:21:35.000]  在當中主耶穌看到這個情況的時候
[00:21:35.000 --> 00:21:38.000]  就直接去責備他們
[00:21:38.000 --> 00:21:39.000]  你們這樣做
[00:21:39.000 --> 00:21:43.000]  其實是自以為義
[00:21:43.000 --> 00:21:44.000]  這四個字
[00:21:44.000 --> 00:21:45.000]  其實你會看到
[00:21:45.000 --> 00:21:48.000]  貫穿在整個律法師的問題當中
[00:21:48.000 --> 00:21:52.000]  他們認為自己比別人更加義
[00:21:52.000 --> 00:21:55.000]  更加強過別人
[00:21:55.000 --> 00:21:58.000]  你再先看下一個52節
[00:21:58.000 --> 00:22:01.000]  大家看看下一個52節
[00:22:01.000 --> 00:22:07.000]  你們律法師有和良
[00:22:07.000 --> 00:22:09.000]  因為你們拿去知識的弱時
[00:22:09.000 --> 00:22:11.000]  自己不進去
[00:22:11.000 --> 00:22:14.000]  又阻止要進去的人
[00:22:14.000 --> 00:22:16.000]  他們本來可以幫別人
[00:22:16.000 --> 00:22:19.000]  明白律法的真義
[00:22:19.000 --> 00:22:22.000]  可以向別人解釋真理的知識
[00:22:22.000 --> 00:22:24.000]  但他們不單止沒有解釋
[00:22:24.000 --> 00:22:27.000]  並且令別人模糊不清
[00:22:27.000 --> 00:22:29.000]  好像把知識的寶庫鎖住了
[00:22:29.000 --> 00:22:30.000]  別人進不去
[00:22:30.000 --> 00:22:33.000]  他自己也不進去
[00:22:33.000 --> 00:22:34.000]  所以主就責備他們
[00:22:34.000 --> 00:22:36.000]  你們要小心
[00:22:36.000 --> 00:22:38.000]  今天很多研讀聖經的人
[00:22:38.000 --> 00:22:40.000]  或者是很多神學家
[00:22:40.000 --> 00:22:44.000]  要向上警惕一個陷阱
[00:22:44.000 --> 00:22:47.000]  不要讓神的話暗諱不明
[00:22:47.000 --> 00:22:49.000]  要讓人明白其中的真義
[00:22:49.000 --> 00:22:52.000]  能夠可以實行出來
[00:22:52.000 --> 00:22:54.000]  或者今天我們在一個部門
[00:22:54.000 --> 00:22:55.000]  一間公司
[00:22:55.000 --> 00:22:57.000]  一間學校做主管
[00:22:57.000 --> 00:22:59.000]  我們都要留心
[00:22:59.000 --> 00:23:01.000]  當我們制定一些規條的時候
[00:23:01.000 --> 00:23:03.000]  是不是一些難擔的擔子
[00:23:03.000 --> 00:23:06.000]  甚至自己都不可能做到的
[00:23:06.000 --> 00:23:08.000]  以致我們自以為意
[00:23:08.000 --> 00:23:10.000]  比別人強
[00:23:10.000 --> 00:23:12.000]  我們都在當中要警覺住
[00:23:12.000 --> 00:23:15.000]  主耶穌的提醒
[00:23:15.000 --> 00:23:18.000]  我們再看47節開始
[00:23:18.000 --> 00:23:21.000]  聖經提到的前面的47節
[00:23:21.000 --> 00:23:25.000]  就提到一個墳墓的問題
[00:23:25.000 --> 00:23:28.000]  主就責備這些律法師說
[00:23:28.000 --> 00:23:29.000]  你們有和了
[00:23:29.000 --> 00:23:32.000]  因為你們修造先知的墳墓
[00:23:32.000 --> 00:23:35.000]  而那些先知正是你們祖先所殺的
[00:23:35.000 --> 00:23:37.000]  只要你們就成了證人
[00:23:37.000 --> 00:23:40.000]  對你們的祖先的作為
[00:23:40.000 --> 00:23:43.000]  表示同意
[00:23:43.000 --> 00:23:45.000]  聖話他們很想表達出
[00:23:45.000 --> 00:23:48.000]  他們很尊敬這些先知
[00:23:48.000 --> 00:23:50.000]  因此為他們粉飾墳墓
[00:23:50.000 --> 00:23:53.000]  表面上是一件很光彩的工作
[00:23:53.000 --> 00:23:55.000]  但其實不知不覺
[00:23:55.000 --> 00:23:59.000]  他們自己認同了先祖殺害先知的事
[00:23:59.000 --> 00:24:02.000]  其實他們同樣在他們的世代
[00:24:02.000 --> 00:24:05.000]  去迫害主很多的門徒
[00:24:05.000 --> 00:24:07.000]  很多的使徒
[00:24:07.000 --> 00:24:12.000]  甚至去迫害先知所講述的尼賽亞基督
[00:24:12.000 --> 00:24:14.000]  因為主就說
[00:24:14.000 --> 00:24:17.000]  你們要受加倍的追討
[00:24:17.000 --> 00:24:21.000]  要面對神給你們的刑罰
[00:24:21.000 --> 00:24:24.000]  在當中你會見到一件事情
[00:24:24.000 --> 00:24:27.000]  一些好像良善的行動
[00:24:27.000 --> 00:24:32.000]  主指出背後那種詭詐的動機
[00:24:32.000 --> 00:24:36.000]  背後那種錯誤的動機
[00:24:36.000 --> 00:24:38.000]  今天你和我
[00:24:38.000 --> 00:24:39.000]  在這個世界裏面
[00:24:39.000 --> 00:24:42.000]  我們心靈都要清醒
[00:24:42.000 --> 00:24:43.000]  上上在真理當中
[00:24:43.000 --> 00:24:45.000]  求主讓我們明白真理
[00:24:45.000 --> 00:24:46.000]  不要做糊塗人
[00:24:46.000 --> 00:24:48.000]  能夠分辨清楚
[00:24:48.000 --> 00:24:50.000]  亦都靠著聖靈給我們的幫助
[00:24:50.000 --> 00:24:56.000]  能夠去洞察到其中一些錯誤的動機
[00:24:56.000 --> 00:24:59.000]  以致能夠去提醒別人
[00:24:59.000 --> 00:25:02.000]  不至陷在同樣的錯誤裏面
[00:25:02.000 --> 00:25:06.000]  或者讓其他的人不至於被誤導
[00:25:06.000 --> 00:25:10.000]  在今天有很多不同的研討會裏面
[00:25:10.000 --> 00:25:13.000]  我知道有些基督徒的目者和我說
[00:25:13.000 --> 00:25:19.000]  我知道我去到一說話就被眾人圍攻
[00:25:19.000 --> 00:25:21.000]  但他就說我怎樣都要去
[00:25:21.000 --> 00:25:23.000]  因為我去的時候有機會說少少說話
[00:25:23.000 --> 00:25:25.000]  起碼給那些中立的人
[00:25:25.000 --> 00:25:26.000]  未有立場的人
[00:25:26.000 --> 00:25:30.000]  讓他們有機會聽到一個正確的立場
[00:25:30.000 --> 00:25:33.000]  不至被誤導
[00:25:33.000 --> 00:25:36.000]  我很欣賞這些目者他們所做的
[00:25:36.000 --> 00:25:37.000]  各位電影前輩
[00:25:37.000 --> 00:25:39.000]  當我們看完這段經文的時候
[00:25:39.000 --> 00:25:41.000]  我就會想起聖經裏面有一位先知
[00:25:41.000 --> 00:25:43.000]  叫做尼迦先知
[00:25:43.000 --> 00:25:46.000]  尼迦先知在他在當時的世代
[00:25:46.000 --> 00:25:48.000]  很多其他的先知不斷宣告訊息
[00:25:48.000 --> 00:25:50.000]  是甚麼訊息呢?
[00:25:50.000 --> 00:25:52.000]  平安平安
[00:25:52.000 --> 00:25:54.000]  沒事大家快快樂樂
[00:25:54.000 --> 00:25:56.000]  馬照跑
[00:25:56.000 --> 00:25:57.000]  舞照跳
[00:25:57.000 --> 00:26:00.000]  沒問題的平安平安
[00:26:00.000 --> 00:26:04.000]  但尼迦先知在聖經的尼迦書三章六節當時
[00:26:04.000 --> 00:26:07.000]  聖經就說到
[00:26:07.000 --> 00:26:09.000]  尼迦清楚說
[00:26:09.000 --> 00:26:11.000]  至於我
[00:26:11.000 --> 00:26:13.000]  我直覺耶和華的靈
[00:26:13.000 --> 00:26:16.000]  滿有能力
[00:26:16.000 --> 00:26:18.000]  滿有才能
[00:26:18.000 --> 00:26:19.000]  公平
[00:26:19.000 --> 00:26:24.000]  可以去指出亞國的罪惡
[00:26:24.000 --> 00:26:28.000]  可以說明他們的過犯
[00:26:28.000 --> 00:26:31.000]  尼迦書三章八節裏面所提及的
[00:26:31.000 --> 00:26:33.000]  帶給我們提醒
[00:26:33.000 --> 00:26:37.000]  我們今天也有一個先知性的角色
[00:26:37.000 --> 00:26:39.000]  在我們所身處的環境
[00:26:39.000 --> 00:26:41.000]  求尋給我們恩典
[00:26:41.000 --> 00:26:44.000]  能夠幫助別人明白真理
[00:26:44.000 --> 00:26:45.000]  指出錯失
[00:26:45.000 --> 00:26:47.000]  叫人更加知道
[00:26:47.000 --> 00:26:51.000]  回轉歸向光明的路
[00:26:51.000 --> 00:26:53.000]  我們一起來祈禱

