
[00:00:00.000 --> 00:00:03.000]  在成績裏面提及重生
[00:17:43.000 --> 00:17:49.000]  然後祂就可以成為了我們的代贖者
[00:17:49.000 --> 00:17:51.000]  各位電視節目的一個簡單的比喻
[00:17:51.000 --> 00:17:52.000]  你會明白
[00:17:52.000 --> 00:17:54.000]  我們知道前幾年
[00:17:54.000 --> 00:17:56.000]  很多消防員
[00:17:56.000 --> 00:17:59.000]  他們為人犧牲的故事
[00:17:59.000 --> 00:18:01.000]  或者稍微讓我們明白
[00:18:01.000 --> 00:18:03.000]  主耶穌如何為我們犧牲
[00:18:03.000 --> 00:18:09.000]  消防員需不需要進入火場的困境
[00:18:09.000 --> 00:18:10.000]  其實基本上他不需要
[00:18:10.000 --> 00:18:12.000]  他不在火場裏面
[00:18:12.000 --> 00:18:14.000]  但是他們進去
[00:18:14.000 --> 00:18:16.000]  為了什麼緣故
[00:18:16.000 --> 00:18:20.000]  為了救那些在火場中的人
[00:18:20.000 --> 00:18:23.000]  不進去又如何救他們出來
[00:18:23.000 --> 00:18:25.000]  他們本身走不出來
[00:18:25.000 --> 00:18:29.000]  消防員進去一個他不必要進入的地方
[00:18:29.000 --> 00:18:33.000]  然後將當中被困的人帶出來
[00:18:33.000 --> 00:18:34.000]  在過程當中
[00:18:34.000 --> 00:18:37.000]  如果對方沒有氧氣
[00:18:37.000 --> 00:18:39.000]  我們知道一個真實的例子
[00:18:39.000 --> 00:18:42.000]  將自己的氧氣筒給他用
[00:18:42.000 --> 00:18:45.000]  讓他可以得到氧氣
[00:18:45.000 --> 00:18:47.000]  然後出來的時候
[00:18:47.000 --> 00:18:51.000]  可能自己會因此死亡
[00:18:51.000 --> 00:18:54.000]  這個就是所說的代替
[00:18:54.000 --> 00:18:55.000]  但是另一件事情
[00:18:55.000 --> 00:18:56.000]  我自己更加深刻
[00:18:56.000 --> 00:18:58.000]  我相信記得一件事情
[00:18:58.000 --> 00:19:00.000]  如果大家可能都會記得
[00:19:00.000 --> 00:19:02.000]  就是在四川大地震的時候
[00:19:02.000 --> 00:19:04.000]  記不記得那個鷹鞋裏面
[00:19:04.000 --> 00:19:08.000]  有一個手提電話的故事
[00:19:08.000 --> 00:19:10.000]  我曾經看過一個報道
[00:19:10.000 --> 00:19:11.000]  很清楚地說
[00:19:11.000 --> 00:19:13.000]  當時有一大班救援人員
[00:19:13.000 --> 00:19:15.000]  去到一個災場
[00:19:15.000 --> 00:19:17.000]  一直去挖掘的時候
[00:19:17.000 --> 00:19:19.000]  發現一個女屍
[00:19:19.000 --> 00:19:21.000]  知道她已經沒有氣息了
[00:19:21.000 --> 00:19:22.000]  但很奇怪
[00:19:22.000 --> 00:19:26.000]  她的形狀是不同一般的受害者
[00:19:26.000 --> 00:19:29.000]  她是跪在地上的
[00:19:29.000 --> 00:19:31.000]  然後身體是曲起
[00:19:31.000 --> 00:19:33.000]  手撐在前面
[00:19:33.000 --> 00:19:36.000]  好像一個公字型
[00:19:36.000 --> 00:19:39.000]  但因為上面有很多壓力壓著她
[00:19:39.000 --> 00:19:43.000]  她身體背部已經變形了
[00:19:43.000 --> 00:19:45.000]  大家知道她死了
[00:19:45.000 --> 00:19:46.000]  就預備離開
[00:19:46.000 --> 00:19:48.000]  去別的地方挖掘
[00:19:48.000 --> 00:19:49.000]  走著走著的時候
[00:19:49.000 --> 00:19:51.000]  突然間隊長就說
[00:19:51.000 --> 00:19:53.000]  不行,先回去
[00:19:53.000 --> 00:19:55.000]  以他的經驗
[00:19:55.000 --> 00:19:56.000]  他知道一些事情
[00:19:56.000 --> 00:19:58.000]  引他走回災場
[00:19:58.000 --> 00:20:02.000]  伸手探下去女屍的腹下
[00:20:02.000 --> 00:20:04.000]  摸著摸著
[00:20:04.000 --> 00:20:05.000]  有些東西很溫暖
[00:20:05.000 --> 00:20:07.000]  他就立刻叫同事
[00:20:07.000 --> 00:20:10.000]  幫忙把壓力搬走
[00:20:10.000 --> 00:20:13.000]  然後伸手一路找
[00:20:13.000 --> 00:20:16.000]  找到一個嬰孩
[00:20:16.000 --> 00:20:20.000]  包著黃花紅色的被子
[00:20:20.000 --> 00:20:23.000]  這個嬰孩大概四五個月大
[00:20:23.000 --> 00:20:27.000]  但她當時在睡覺
[00:20:27.000 --> 00:20:30.000]  沒有人想到在災場的壓力下
[00:20:30.000 --> 00:20:34.000]  有一個嬰孩很安詳地在睡覺
[00:20:34.000 --> 00:20:36.000]  然後救護人員看的時候
[00:20:36.000 --> 00:20:39.000]  發現她的被子裡有一個手機
[00:20:39.000 --> 00:20:40.000]  一看一看
[00:20:40.000 --> 00:20:43.000]  手機有一行字
[00:20:43.000 --> 00:20:48.000]  這行字相信是母親臨終之前寫下來
[00:20:48.000 --> 00:20:52.000]  她說親愛的寶貝
[00:20:52.000 --> 00:20:55.000]  如果有一天你仍然活著
[00:20:55.000 --> 00:20:57.000]  你一定要記得
[00:20:57.000 --> 00:21:02.000]  媽媽愛你
[00:21:02.000 --> 00:21:06.000]  當場很多救護人員一聽到這句話
[00:21:06.000 --> 00:21:10.000]  他們忍不住流出眼淚
[00:21:10.000 --> 00:21:14.000]  他們看到一個很偉大的榜樣
[00:21:14.000 --> 00:21:18.000]  這位媽媽為自己的孩子犧牲
[00:21:18.000 --> 00:21:21.000]  各位弟兄姊妹各位朋友
[00:21:21.000 --> 00:21:26.000]  耶穌完全是一位愛神愛人的神
[00:21:26.000 --> 00:21:28.000]  祂樂意犧牲祂自己
[00:21:28.000 --> 00:21:32.000]  祂真是願意為我們承擔死亡的代價
[00:21:32.000 --> 00:21:34.000]  祂贖了我們出來
[00:21:34.000 --> 00:21:38.000]  讓我們不需要面對我們自己要面對的死亡刑罰
[00:21:38.000 --> 00:21:40.000]  然後祂告訴我們
[00:21:40.000 --> 00:21:44.000]  我賜給你們重生
[00:21:44.000 --> 00:21:46.000]  我將生命賜給你
[00:21:46.000 --> 00:21:51.000]  讓你可以得著新的生命
[00:21:51.000 --> 00:21:53.000]  當時已經提到這位主耶穌
[00:21:53.000 --> 00:21:55.000]  祂來到世上
[00:21:55.000 --> 00:21:56.000]  祂告訴我們
[00:21:56.000 --> 00:21:58.000]  其實祂不是想定我們的罪
[00:21:58.000 --> 00:22:00.000]  剛才我們說的罪
[00:22:00.000 --> 00:22:02.000]  其實祂是想救我們
[00:22:02.000 --> 00:22:05.000]  大家一起再看聖經第十六節
[00:22:05.000 --> 00:22:09.000]  一節非常寶貴的經文
[00:22:09.000 --> 00:22:11.000]  在我們上上說
[00:22:11.000 --> 00:22:12.000]  神愛世人
[00:22:12.000 --> 00:22:15.000]  甚至把他的獨生子賜給他們
[00:22:15.000 --> 00:22:17.000]  叫一切信他的
[00:22:17.000 --> 00:22:19.000]  或者說接受他的
[00:22:19.000 --> 00:22:22.000]  不至滅亡反得永生
[00:22:22.000 --> 00:22:25.000]  因為神猜他的兒子到世上來
[00:22:25.000 --> 00:22:28.000]  不是要定世人的罪
[00:22:28.000 --> 00:22:33.000]  而是要世人值他得救
[00:22:33.000 --> 00:22:35.000]  不是要定人的罪
[00:22:35.000 --> 00:22:40.000]  有時候有些朋友很反對聖經
[00:22:40.000 --> 00:22:42.000]  認為聖經經常定人的罪
[00:22:42.000 --> 00:22:44.000]  但我想問
[00:22:44.000 --> 00:22:46.000]  如果你覺得身體有點毛病
[00:22:46.000 --> 00:22:47.000]  你看醫生
[00:22:47.000 --> 00:22:50.000]  因為醫生檢查了很多次之後
[00:22:50.000 --> 00:22:52.000]  接著他笑笑口跟你說
[00:22:52.000 --> 00:22:55.000]  沒事的
[00:22:55.000 --> 00:22:57.000]  你回去如常上班
[00:22:57.000 --> 00:22:58.000]  如常做事
[00:22:58.000 --> 00:23:00.000]  沒問題
[00:23:00.000 --> 00:23:01.000]  但後來你發覺
[00:23:01.000 --> 00:23:03.000]  原來醫生經檢查出
[00:23:03.000 --> 00:23:07.000]  你有第四期癌症
[00:23:07.000 --> 00:23:09.000]  你會很感謝他
[00:23:09.000 --> 00:23:13.000]  怎會很生氣呢
[00:23:13.000 --> 00:23:16.000]  主耶穌不是想定人的罪
[00:23:16.000 --> 00:23:19.000]  而是要人面對自己生命的問題
[00:23:19.000 --> 00:23:22.000]  以至能得到拯救
[00:23:22.000 --> 00:23:24.000]  得到醫治
[00:23:24.000 --> 00:23:27.000]  但當人不願意承認自己的罪的時候
[00:23:27.000 --> 00:23:29.000]  大家看下一個經文
[00:23:29.000 --> 00:23:31.000]  第20節
[00:23:31.000 --> 00:23:35.000]  「凡作惡的都恨光」
[00:23:35.000 --> 00:23:37.000]  很恨光明
[00:23:37.000 --> 00:23:38.000]  不理會接近光
[00:23:38.000 --> 00:23:42.000]  免得他的惡行暴露出來
[00:23:42.000 --> 00:23:45.000]  不想去面對自己的罪的時候
[00:23:45.000 --> 00:23:48.000]  他就會恨光明
[00:23:48.000 --> 00:23:50.000]  凡行真理的
[00:23:50.000 --> 00:23:52.000]  就來接近光
[00:23:52.000 --> 00:23:54.000]  很顯明他所作的
[00:23:54.000 --> 00:23:57.000]  都是靠著神而作的
[00:23:57.000 --> 00:23:59.000]  很想顯明出
[00:23:59.000 --> 00:24:02.000]  他自己知道自己幫不到自己
[00:24:02.000 --> 00:24:04.000]  他承認自己的罪
[00:24:04.000 --> 00:24:08.000]  因此就接受光的幫助
[00:24:08.000 --> 00:24:11.000]  以至能夠可以遠離罪惡
[00:24:11.000 --> 00:24:14.000]  或者說接受醫治
[00:24:14.000 --> 00:24:17.000]  以至再得到健康
[00:24:17.000 --> 00:24:20.000]  《約人》一書同樣的經文說
[00:24:20.000 --> 00:24:24.000]  人若說自己無罪
[00:24:24.000 --> 00:24:26.000]  是甚麼?
[00:24:26.000 --> 00:24:28.000]  就是自欺
[00:24:28.000 --> 00:24:30.000]  是欺騙自己
[00:24:30.000 --> 00:24:32.000]  但人若承認自己的罪
[00:24:32.000 --> 00:24:33.000]  實在是信實的
[00:24:33.000 --> 00:24:34.000]  是公義的
[00:24:34.000 --> 00:24:38.000]  他是樂意去幫助那些願意承認的人
[00:24:38.000 --> 00:24:44.000]  因此就必要赦免他一切不義的事情
[00:24:44.000 --> 00:24:47.000]  我曾經有一次在聖誕節的時候
[00:24:47.000 --> 00:24:49.000]  跟弟兄姊妹分享一個故事
[00:24:49.000 --> 00:24:51.000]  我想再說
[00:24:51.000 --> 00:24:52.000]  一對夫婦
[00:24:52.000 --> 00:24:55.000]  丈夫是一個很有地位的人
[00:24:55.000 --> 00:24:58.000]  在公司的管理層
[00:24:58.000 --> 00:25:00.000]  但他們之間的關係很惡劣
[00:25:00.000 --> 00:25:03.000]  上上很大的爭吵
[00:25:03.000 --> 00:25:07.000]  有一次太太竟然跟先生說
[00:25:07.000 --> 00:25:09.000]  我信了耶穌了
[00:25:09.000 --> 00:25:12.000]  你明天跟我回教會吧
[00:25:12.000 --> 00:25:15.000]  我勉強跟她回去
[00:25:15.000 --> 00:25:16.000]  回到教會的時候
[00:25:16.000 --> 00:25:18.000]  沒有甚麼動機聽甚麼訊息
[00:25:18.000 --> 00:25:19.000]  但很奇妙的是
[00:25:19.000 --> 00:25:22.000]  到最後要結束聚會的時候
[00:25:22.000 --> 00:25:24.000]  大家唱了一首詩歌
[00:25:24.000 --> 00:25:26.000]  這首詩歌的歌詞
[00:25:26.000 --> 00:25:29.000]  一直很深刻地進入到她內心
[00:25:29.000 --> 00:25:31.000]  歌詞大概說
[00:25:31.000 --> 00:25:35.000]  請更新我主耶穌
[00:25:35.000 --> 00:25:36.000]  我的思想
[00:25:36.000 --> 00:25:39.000]  我的生命有許多事情
[00:25:39.000 --> 00:25:41.000]  沒有你的愛
[00:25:41.000 --> 00:25:44.000]  我不能改變
[00:25:44.000 --> 00:25:46.000]  如果沒有你的愛
[00:25:46.000 --> 00:25:48.000]  我不能改變
[00:25:48.000 --> 00:25:50.000]  這些說話一直刻在她的心裡
[00:25:50.000 --> 00:25:52.000]  突然間這位男士
[00:25:52.000 --> 00:25:54.000]  他有一種很大的反省
[00:25:54.000 --> 00:25:55.000]  他就說
[00:25:55.000 --> 00:25:56.000]  我當時就想
[00:25:56.000 --> 00:25:58.000]  我自己平時自明清高
[00:25:58.000 --> 00:26:00.000]  認為自己比別人都好
[00:26:00.000 --> 00:26:04.000]  但其實自己知道很多偽善
[00:26:04.000 --> 00:26:06.000]  對太太
[00:26:06.000 --> 00:26:08.000]  自己其實很多時候都疏忽太太
[00:26:08.000 --> 00:26:10.000]  完全不會體諒她
[00:26:10.000 --> 00:26:12.000]  只是自己顧自己
[00:26:12.000 --> 00:26:15.000]  自己常常沉迷很多色情的網站
[00:26:15.000 --> 00:26:18.000]  很多事情自己做了
[00:26:18.000 --> 00:26:19.000]  別人都不知道
[00:26:19.000 --> 00:26:21.000]  在那時候他就說
[00:26:21.000 --> 00:26:23.000]  我當時竟然哭了出來
[00:26:23.000 --> 00:26:26.000]  在他哭泣的時候
[00:26:26.000 --> 00:26:29.000]  突然間他知道他要悔改
[00:26:29.000 --> 00:26:31.000]  因此他在教會裡面
[00:26:31.000 --> 00:26:32.000]  他悔改了
[00:26:32.000 --> 00:26:33.000]  信了耶穌
[00:26:33.000 --> 00:26:34.000]  後來他就說
[00:26:34.000 --> 00:26:36.000]  最大的奇妙的改變就是
[00:26:36.000 --> 00:26:38.000]  我發覺自己內心有一種滿足
[00:26:38.000 --> 00:26:39.000]  是以前沒有的
[00:26:39.000 --> 00:26:42.000]  以前看很多色情網站
[00:26:42.000 --> 00:26:44.000]  好像稍為滿足
[00:26:44.000 --> 00:26:47.000]  但現在內心沒有那種動機
[00:26:47.000 --> 00:26:49.000]  不再去那些網站
[00:26:49.000 --> 00:26:50.000]  每一個晚上
[00:26:50.000 --> 00:26:53.000]  他說當時未信耶穌之前
[00:26:53.000 --> 00:26:55.000]  每一晚都很難睡得著
[00:26:55.000 --> 00:26:57.000]  因為經常想一件事
[00:26:57.000 --> 00:26:58.000]  他想什麼呢?
[00:26:58.000 --> 00:26:59.000]  他就說
[00:26:59.000 --> 00:27:00.000]  我每一晚都會想
[00:27:00.000 --> 00:27:03.000]  我手上有多少錢呢?
[00:27:03.000 --> 00:27:06.000]  我公司裡面
[00:27:06.000 --> 00:27:09.000]  誰比我多錢呢?
[00:27:09.000 --> 00:27:12.000]  我什麼時候能夠排高一些位置
[00:27:12.000 --> 00:27:15.000]  比他們多錢呢?
[00:27:15.000 --> 00:27:17.000]  我什麼時候能夠賺多一些
[00:27:17.000 --> 00:27:19.000]  可以在公司裡面
[00:27:19.000 --> 00:27:22.000]  是最多錢的那個
[00:27:22.000 --> 00:27:25.000]  他就說我每一晚都在想
[00:27:25.000 --> 00:27:26.000]  但想不到
[00:27:26.000 --> 00:27:27.000]  信了耶穌之後
[00:27:27.000 --> 00:27:30.000]  他竟然就睡通宵
[00:27:30.000 --> 00:27:32.000]  就不再想這些事情
[00:27:32.000 --> 00:27:34.000]  後來金融海嘯發生
[00:27:34.000 --> 00:27:36.000]  他損失股票
[00:27:36.000 --> 00:27:38.000]  損失房產
[00:27:38.000 --> 00:27:39.000]  他就說
[00:27:39.000 --> 00:27:42.000]  我竟然不擔心
[00:27:42.000 --> 00:27:43.000]  但很清楚知道
[00:27:43.000 --> 00:27:45.000]  這些其實都不重要
[00:27:45.000 --> 00:27:49.000]  這些失去了都不重要
[00:27:49.000 --> 00:27:50.000]  後來他和他太太
[00:27:50.000 --> 00:27:52.000]  大家一起都信耶穌
[00:27:52.000 --> 00:27:53.000]  然後跟著他們
[00:27:53.000 --> 00:27:57.000]  大家再納他們的婚盟
[00:27:57.000 --> 00:28:01.000]  當我聽到這件事的時候
[00:28:01.000 --> 00:28:04.000]  我就很清楚感受
[00:28:04.000 --> 00:28:07.000]  這個生命重生了
[00:28:07.000 --> 00:28:10.000]  一個新生命開始了
[00:28:10.000 --> 00:28:11.000]  是神的工作
[00:28:11.000 --> 00:28:14.000]  將他的生命改變了
[00:28:14.000 --> 00:28:15.000]  各位的朋友
[00:28:15.000 --> 00:28:17.000]  各位的弟妹
[00:28:17.000 --> 00:28:21.000]  我們必須要重生
[00:28:21.000 --> 00:28:22.000]  我們需要坦誠地
[00:28:22.000 --> 00:28:24.000]  面對自己有的罪
[00:28:24.000 --> 00:28:26.000]  在這位上帝面前
[00:28:26.000 --> 00:28:28.000]  去承認自己的罪
[00:28:28.000 --> 00:28:29.000]  好像在醫生面前
[00:28:29.000 --> 00:28:32.000]  承認我們需要治療
[00:28:32.000 --> 00:28:35.000]  然後知道這位上帝愛我們
[00:28:35.000 --> 00:28:37.000]  樂意為我們捨棄自己
[00:28:37.000 --> 00:28:39.000]  待贖了我們
[00:28:39.000 --> 00:28:42.000]  然後接受他的救贖
[00:28:42.000 --> 00:28:46.000]  以致我們經歷重生
[00:28:46.000 --> 00:28:51.000]  你的生命有完全的新的開始
[00:28:51.000 --> 00:28:54.000]  因此你在神的面前
[00:28:54.000 --> 00:28:56.000]  你要問一個問題
[00:28:56.000 --> 00:29:00.000]  究竟我重生了沒有
[00:29:00.000 --> 00:29:02.000]  我們一起祈禱

