
[00:00:00.000 --> 00:00:02.000]  我想提及一件事
[00:18:27.720 --> 00:18:28.720]  聖經說
[00:18:28.720 --> 00:18:33.720]  那用心靈又按真理敬拜父神
[00:18:33.720 --> 00:18:36.720]  這些才是真正敬拜的人
[00:18:36.720 --> 00:18:40.720]  按著真理來敬拜上帝
[00:18:40.720 --> 00:18:42.720]  如果你有一種感情
[00:18:42.720 --> 00:18:44.720]  一種對神的愛慕
[00:18:44.720 --> 00:18:46.720]  對神的讚美之情
[00:18:46.720 --> 00:18:49.720]  但這種感情如果不是按照真理
[00:18:49.720 --> 00:18:51.720]  可能只是一種
[00:18:51.720 --> 00:18:55.720]  好像純粹是人的一種感情
[00:18:55.720 --> 00:18:58.720]  羅密書裏面提到一件事情
[00:18:58.720 --> 00:19:02.720]  就是當時的猶太人他們的問題
[00:19:02.720 --> 00:19:03.720]  當時本來就說
[00:19:03.720 --> 00:19:05.720]  這些猶太人
[00:19:05.720 --> 00:19:07.720]  聖經就說我們可以證明
[00:19:07.720 --> 00:19:10.720]  他們向神是有熱心的
[00:19:10.720 --> 00:19:13.720]  但不是按照真的知識
[00:19:13.720 --> 00:19:15.720]  他們對神有一種熱誠
[00:19:15.720 --> 00:19:19.720]  但那種熱誠不是出自對神真知識
[00:19:19.720 --> 00:19:23.720]  他們認為可以憑著自己的行為
[00:19:23.720 --> 00:19:24.720]  自己的努力
[00:19:24.720 --> 00:19:26.720]  可以討神的歡喜
[00:19:26.720 --> 00:19:27.720]  憑著行律法
[00:19:27.720 --> 00:19:29.720]  可以得著神的歡心
[00:19:29.720 --> 00:19:32.720]  因此你記得我們曾經上上提的
[00:19:32.720 --> 00:19:34.720]  法利賽人來到神的殿中
[00:19:34.720 --> 00:19:35.720]  他就說
[00:19:35.720 --> 00:19:37.720]  上帝呀我一個星期
[00:19:37.720 --> 00:19:39.720]  我禁食兩次
[00:19:39.720 --> 00:19:41.720]  我有奉獻十分之一
[00:19:41.720 --> 00:19:43.720]  你應該接受我對你的敬拜
[00:19:43.720 --> 00:19:45.720]  他不認識到律法的總結
[00:19:45.720 --> 00:19:47.720]  是在基督裏面
[00:19:47.720 --> 00:19:48.720]  在耶穌基督裏面
[00:19:48.720 --> 00:19:50.720]  我們因著恩惠
[00:19:50.720 --> 00:19:51.720]  憑著恩典
[00:19:51.720 --> 00:19:52.720]  因著信心
[00:19:52.720 --> 00:19:55.720]  以致領受救恩
[00:19:55.720 --> 00:19:58.720]  我曾經和第一次節目提及過
[00:19:58.720 --> 00:20:00.720]  有一次和一位朋友
[00:20:00.720 --> 00:20:02.720]  一位女士聊天
[00:20:02.720 --> 00:20:04.720]  她就說我未信主之前
[00:20:04.720 --> 00:20:09.720]  我很掛心我的丈夫
[00:20:09.720 --> 00:20:11.720]  丈夫有很多身體的問題
[00:20:11.720 --> 00:20:13.720]  很想他能夠康復
[00:20:13.720 --> 00:20:16.720]  後來去到一些廟宇
[00:20:16.720 --> 00:20:19.720]  有一位當時的主持告訴她
[00:20:19.720 --> 00:20:21.720]  你想你丈夫好一點
[00:20:21.720 --> 00:20:25.720]  你扣三千個響頭給神靈
[00:20:25.720 --> 00:20:28.720]  三千個響頭
[00:20:28.720 --> 00:20:30.720]  她真的做
[00:20:30.720 --> 00:20:31.720]  即是累積
[00:20:31.720 --> 00:20:33.720]  不是一次過
[00:20:33.720 --> 00:20:37.720]  然後她上去那間廟宇扣頭
[00:20:37.720 --> 00:20:40.720]  是扣響頭
[00:20:40.720 --> 00:20:42.720]  但她心裏覺得
[00:20:42.720 --> 00:20:43.720]  我這樣做
[00:20:43.720 --> 00:20:46.720]  我丈夫就會康復
[00:20:46.720 --> 00:20:48.720]  人不認識到
[00:20:48.720 --> 00:20:52.720]  上帝是要賜恩典給人
[00:20:52.720 --> 00:20:54.720]  人能夠領受祝福
[00:20:54.720 --> 00:20:56.720]  不是你自己
[00:20:56.720 --> 00:20:59.720]  好呀我能夠積一點功勞
[00:20:59.720 --> 00:21:02.720]  上帝就賜福給我
[00:21:02.720 --> 00:21:04.720]  因為她不明白真理
[00:21:04.720 --> 00:21:05.720]  所以那種熱誠
[00:21:05.720 --> 00:21:08.720]  亦都不是一種敬拜
[00:21:08.720 --> 00:21:09.720]  因此你知道
[00:21:09.720 --> 00:21:12.720]  我們一路敬拜上帝的時候
[00:21:12.720 --> 00:21:16.720]  讓你不斷去明白神的真理
[00:21:16.720 --> 00:21:18.720]  真理的亮光
[00:21:18.720 --> 00:21:22.720]  成為那種內心的一種火
[00:21:22.720 --> 00:21:24.720]  燃點你的熱情
[00:21:24.720 --> 00:21:27.720]  以致你可以將合神心意的敬拜
[00:21:27.720 --> 00:21:29.720]  獻給上帝
[00:21:29.720 --> 00:21:30.720]  去認識真理
[00:21:30.720 --> 00:21:31.720]  去明白真理
[00:21:31.720 --> 00:21:33.720]  去尋求
[00:21:33.720 --> 00:21:35.720]  帶著真理的形式
[00:21:35.720 --> 00:21:37.720]  去獻上你的感情
[00:21:37.720 --> 00:21:40.720]  獻上你的愛
[00:21:40.720 --> 00:21:41.720]  各位靈智媒體
[00:21:41.720 --> 00:21:44.720]  我們每一個人
[00:21:44.720 --> 00:21:47.720]  我們在跟隨主的路上
[00:21:47.720 --> 00:21:51.720]  你一定會有很多不同敬拜的經驗
[00:21:51.720 --> 00:21:53.720]  但你知道每一次來敬拜的時候
[00:21:53.720 --> 00:21:56.720]  我們眼睛看不到神
[00:21:56.720 --> 00:21:58.720]  可能你看到主席在
[00:21:58.720 --> 00:22:01.720]  看見禮堂
[00:22:01.720 --> 00:22:02.720]  有時我們會覺得
[00:22:02.720 --> 00:22:05.720]  我們只是在參加一個聚會
[00:22:05.720 --> 00:22:08.720]  但你記得你敬拜神
[00:22:08.720 --> 00:22:11.720]  讓你的心眼看著
[00:22:11.720 --> 00:22:15.720]  看到有一位上帝在
[00:22:15.720 --> 00:22:17.720]  而祂賜恩給你
[00:22:17.720 --> 00:22:19.720]  正如剛才我們所說
[00:22:19.720 --> 00:22:21.720]  上帝拯救你
[00:22:21.720 --> 00:22:23.720]  祂以仁愛和慈悲
[00:22:23.720 --> 00:22:26.720]  為你生命的冠冕
[00:22:26.720 --> 00:22:27.720]  祂想回應這一切的時候
[00:22:27.720 --> 00:22:29.720]  因此你向著祂
[00:22:29.720 --> 00:22:33.720]  將真正的敬拜獻情給神
[00:22:33.720 --> 00:22:35.720]  當我們讀這段經文的時候
[00:22:35.720 --> 00:22:36.720]  去到最後的時候
[00:22:36.720 --> 00:22:40.720]  你會發覺主耶穌提一群門徒
[00:22:40.720 --> 00:22:41.720]  祂告訴他們
[00:22:41.720 --> 00:22:43.720]  祂有東西吃
[00:22:43.720 --> 00:22:46.720]  大家留意到後面的經文
[00:22:46.720 --> 00:22:47.720]  門徒就說
[00:22:47.720 --> 00:22:48.720]  誰給他東西吃?
[00:22:48.720 --> 00:22:51.720]  然後聖經在下面
[00:22:51.720 --> 00:22:55.720]  大家都看一看
[00:22:55.720 --> 00:22:57.720]  在其中的三十四節
[00:22:57.720 --> 00:22:59.720]  耶穌說
[00:22:59.720 --> 00:23:00.720]  我的食物就是進行
[00:23:00.720 --> 00:23:03.720]  差我來者的旨意
[00:23:03.720 --> 00:23:07.720]  並且完成他的功
[00:23:07.720 --> 00:23:09.720]  然後祂就告訴他們
[00:23:09.720 --> 00:23:13.720]  你們要去收割、裝駕
[00:23:13.720 --> 00:23:14.720]  主耶穌在他們心裡
[00:23:14.720 --> 00:23:15.720]  一直想到的
[00:23:15.720 --> 00:23:16.720]  有很多人
[00:23:16.720 --> 00:23:20.720]  他們未曾認識這位神
[00:23:20.720 --> 00:23:23.720]  未曾得到活水
[00:23:23.720 --> 00:23:24.720]  因此不知道
[00:23:24.720 --> 00:23:26.720]  如何去敬拜這位真神
[00:23:26.720 --> 00:23:28.720]  他們心中渴望見到
[00:23:28.720 --> 00:23:32.720]  有很多人能夠敬拜真神
[00:23:32.720 --> 00:23:34.720]  因此他們心裡
[00:23:34.720 --> 00:23:36.720]  迫切地告訴他們
[00:23:36.720 --> 00:23:37.720]  你知不知道
[00:23:37.720 --> 00:23:40.720]  能夠讓我得到真正的滿足
[00:23:40.720 --> 00:23:42.720]  不單是那些食物
[00:23:42.720 --> 00:23:45.720]  更加是因為我遵從神的旨意
[00:23:45.720 --> 00:23:47.720]  就得到真正的滿足
[00:23:47.720 --> 00:23:49.720]  而遵從神的旨意
[00:23:49.720 --> 00:23:51.720]  在經文的上下文體
[00:23:51.720 --> 00:23:54.720]  就是要人得到活水
[00:23:54.720 --> 00:23:56.720]  亦是我們剛才所說的
[00:23:56.720 --> 00:24:00.720]  聖靈給我們生命的重生
[00:24:00.720 --> 00:24:02.720]  聖靈臨在我們裡面
[00:24:02.720 --> 00:24:05.720]  亦都我們可以在聖靈裡面
[00:24:05.720 --> 00:24:06.720]  我們真的知道
[00:24:06.720 --> 00:24:10.720]  以心靈按真理來敬拜
[00:24:10.720 --> 00:24:12.720]  這位獨一的真神
[00:24:12.720 --> 00:24:15.720]  這是上帝所渴望尋求的
[00:24:15.720 --> 00:24:17.720]  一種狀況
[00:24:17.720 --> 00:24:20.720]  而祂亦都告訴他的門徒知道
[00:24:20.720 --> 00:24:23.720]  你們不要以為要等四個月
[00:24:23.720 --> 00:24:28.720]  其實周圍已經有很多成熟了的裝甲
[00:24:28.720 --> 00:24:30.720]  你去告訴他們知道
[00:24:30.720 --> 00:24:32.720]  帶領他們來敬拜真神
[00:24:32.720 --> 00:24:34.720]  讓他們真的可以
[00:24:34.720 --> 00:24:37.720]  來得到神要給他們的恩
[00:24:37.720 --> 00:24:40.720]  而神亦都可以喜悅我們
[00:24:40.720 --> 00:24:43.720]  因此我們今天很簡單
[00:24:43.720 --> 00:24:45.720]  只是一個訊息
[00:24:45.720 --> 00:24:48.720]  你讓你的侍奉
[00:24:48.720 --> 00:24:50.720]  亦都是你的敬拜
[00:24:50.720 --> 00:24:53.720]  你帶著心靈
[00:24:53.720 --> 00:24:57.720]  用你的心靈來按真理敬拜
[00:24:57.720 --> 00:24:59.720]  幫助別人這樣做
[00:24:59.720 --> 00:25:01.720]  而你一生都是如此
[00:25:01.720 --> 00:25:04.720]  敬拜這位滿有恩惠
[00:25:04.720 --> 00:25:06.720]  獨一的真神
[00:25:06.720 --> 00:25:08.720]  我們一起祈禱

