
[00:00:00.000 --> 00:00:04.320]  有powerpoint的,我們一起去看看
[00:16:37.200 --> 00:16:39.200]  受高的君王
[00:16:39.200 --> 00:16:41.200]  舊約寓言的彌賽亞
[00:16:41.200 --> 00:16:43.200]  這個福音
[00:16:43.200 --> 00:16:45.200]  完全都是關耶穌基督事的
[00:16:45.200 --> 00:16:47.200]  不過我們去哪裡傳?
[00:16:47.200 --> 00:16:49.200]  原來是向萬民傳福音
[00:16:49.200 --> 00:16:51.200]  所有人
[00:16:51.200 --> 00:16:53.200]  萬民萬族
[00:16:53.200 --> 00:16:55.200]  地方不同
[00:16:55.200 --> 00:16:57.200]  膚色不同
[00:16:57.200 --> 00:16:59.200]  種族不同
[00:16:59.200 --> 00:17:01.200]  特別在20節
[00:17:01.200 --> 00:17:03.200]  到所有地方到處去
[00:17:03.200 --> 00:17:05.200]  傳揚這個福音
[00:17:05.200 --> 00:17:07.200]  為什麼這麼重要呢?
[00:17:07.200 --> 00:17:09.200]  為什麼耶穌這麼著緊這個福音呢?
[00:17:09.200 --> 00:17:11.200]  因為經文講得很清楚
[00:17:11.200 --> 00:17:13.200]  他說這個福音
[00:17:13.200 --> 00:17:15.200]  要傳給萬民聽
[00:17:15.200 --> 00:17:17.200]  為什麼呢?有兩個向度
[00:17:17.200 --> 00:17:19.200]  神是不易受洗的
[00:17:19.200 --> 00:17:21.200]  必然得救
[00:17:21.200 --> 00:17:23.200]  原來我們的神是一個
[00:17:23.200 --> 00:17:25.200]  慈愛的神
[00:17:25.200 --> 00:17:27.200]  美善的神
[00:17:27.200 --> 00:17:29.200]  他定義要將所有天上
[00:17:29.200 --> 00:17:31.200]  屬靈的福氣
[00:17:31.200 --> 00:17:33.200]  包括我們成為
[00:17:33.200 --> 00:17:35.200]  上帝的兒女賜給我們
[00:17:35.200 --> 00:17:37.200]  我們的神真的很好
[00:17:37.200 --> 00:17:39.200]  甘願捨己
[00:17:39.200 --> 00:17:41.200]  為的是要將最好的賜給我們
[00:17:41.200 --> 00:17:43.200]  是不是?
[00:17:45.200 --> 00:17:47.200]  不過有第二個向度
[00:17:47.200 --> 00:17:49.200]  為什麼我們要傳福音呢?
[00:17:49.200 --> 00:17:51.200]  因為還有下半節
[00:17:51.200 --> 00:17:53.200]  看到嗎?
[00:17:53.200 --> 00:17:55.200]  不信的必被定罪
[00:17:55.200 --> 00:17:59.200]  不信的必被定罪
[00:17:59.200 --> 00:18:01.200]  人人都可以一死
[00:18:01.200 --> 00:18:03.200]  死後且有審判
[00:18:03.200 --> 00:18:05.200]  如果我們真的
[00:18:05.200 --> 00:18:07.200]  我們方派篤信聖經
[00:18:07.200 --> 00:18:09.200]  高舉聖經真理的時候
[00:18:09.200 --> 00:18:11.200]  我們知道的
[00:18:11.200 --> 00:18:13.200]  啟示號20章那個
[00:18:13.200 --> 00:18:15.200]  絕境
[00:18:15.200 --> 00:18:17.200]  不信的人
[00:18:17.200 --> 00:18:19.200]  永在火湖裡
[00:18:19.200 --> 00:18:21.200]  永滅
[00:18:21.200 --> 00:18:23.200]  永遠的痛苦
[00:18:23.200 --> 00:18:25.200]  這是為什麼我們
[00:18:25.200 --> 00:18:27.200]  作為宣導會
[00:18:27.200 --> 00:18:29.200]  為什麼要將福音傳遍天下
[00:18:29.200 --> 00:18:31.200]  一個很重要的原因
[00:18:31.200 --> 00:18:33.200]  不單止是耶穌基督的心意
[00:18:33.200 --> 00:18:35.200]  差派我們進入這個世界
[00:18:35.200 --> 00:18:37.200]  因為我們很知道
[00:18:37.200 --> 00:18:39.200]  有很多的靈魂
[00:18:39.200 --> 00:18:41.200]  很多的人仍未認信耶穌是基督
[00:18:41.200 --> 00:18:43.200]  還未認識
[00:18:43.200 --> 00:18:45.200]  正如
[00:18:45.200 --> 00:18:47.200]  以法所說2章12節
[00:18:47.200 --> 00:18:49.200]  他怎樣形容這些未信耶穌的人
[00:18:49.200 --> 00:18:51.200]  活在世上
[00:18:51.200 --> 00:18:53.200]  沒有子亡沒有神
[00:18:53.200 --> 00:18:55.200]  沒有盼望
[00:18:55.200 --> 00:18:57.200]  沒有盼望
[00:18:57.200 --> 00:18:59.200]  今天沒有盼望
[00:18:59.200 --> 00:19:01.200]  明天也沒有盼望
[00:19:01.200 --> 00:19:03.200]  就好像剛才那個話劇一樣
[00:19:03.200 --> 00:19:05.200]  怎樣來到我們當中
[00:19:05.200 --> 00:19:07.200]  打工
[00:19:07.200 --> 00:19:09.200]  面對兒子患病
[00:19:09.200 --> 00:19:11.200]  面對丈夫離棄
[00:19:11.200 --> 00:19:13.200]  面對僱主不善的對待
[00:19:13.200 --> 00:19:15.200]  心中沒有盼望
[00:19:15.200 --> 00:19:17.200]  心中沒有盼望
[00:19:17.200 --> 00:19:19.200]  在過去
[00:19:19.200 --> 00:19:21.200]  6月初
[00:19:21.200 --> 00:19:23.200]  我上了
[00:19:23.200 --> 00:19:25.200]  猜拳士工聯會
[00:19:25.200 --> 00:19:27.200]  一個課程
[00:19:27.200 --> 00:19:29.200]  Omega Course
[00:19:29.200 --> 00:19:31.200]  猜拳部將會舉辦
[00:19:31.200 --> 00:19:33.200]  洪傑
[00:19:33.200 --> 00:19:35.200]  我、洪傑、CeCe、Candle
[00:19:35.200 --> 00:19:37.200]  我們都上了招數
[00:19:37.200 --> 00:19:39.200]  隨時可以開班
[00:19:39.200 --> 00:19:41.200]  當中
[00:19:41.200 --> 00:19:43.200]  這張是截錄了的圖片
[00:19:43.200 --> 00:19:45.200]  可以用的
[00:19:45.200 --> 00:19:47.200]  他說了什麼
[00:19:47.200 --> 00:19:49.200]  他說世界上
[00:19:49.200 --> 00:19:51.200]  有很多人未信耶穌
[00:19:51.200 --> 00:19:53.200]  他說有兩種族群
[00:19:53.200 --> 00:19:55.200]  我們需要關注
[00:19:55.200 --> 00:19:57.200]  一個是
[00:19:57.200 --> 00:19:59.200]  UPG
[00:19:59.200 --> 00:20:01.200]  Unreached People Group
[00:20:01.200 --> 00:20:03.200]  未得之民
[00:20:03.200 --> 00:20:05.200]  未得之民的意思
[00:20:05.200 --> 00:20:07.200]  就是那個地方
[00:20:07.200 --> 00:20:09.200]  信耶穌的人
[00:20:09.200 --> 00:20:11.200]  包括異端
[00:20:11.200 --> 00:20:13.200]  天主教徒、東正教徒
[00:20:13.200 --> 00:20:15.200]  所有人
[00:20:15.200 --> 00:20:17.200]  少於2%
[00:20:17.200 --> 00:20:19.200]  信耶穌的地方
[00:20:19.200 --> 00:20:21.200]  就是未得之民的群體
[00:20:21.200 --> 00:20:23.200]  包括澳門在內
[00:20:23.200 --> 00:20:25.200]  澳門只有1%
[00:20:25.200 --> 00:20:27.200]  我說過
[00:20:27.200 --> 00:20:29.200]  這些都不算是
[00:20:29.200 --> 00:20:31.200]  最差的狀況
[00:20:31.200 --> 00:20:33.200]  還有一個
[00:20:33.200 --> 00:20:35.200]  我也是剛剛學會的
[00:20:35.200 --> 00:20:37.200]  叫做Frontier People Group
[00:20:37.200 --> 00:20:39.200]  福音邊緣群體
[00:20:39.200 --> 00:20:41.200]  什麼叫福音邊緣群體
[00:20:41.200 --> 00:20:43.200]  就是在那個地方
[00:20:43.200 --> 00:20:45.200]  基督徒人數
[00:20:45.200 --> 00:20:47.200]  少於0.1%
[00:20:47.200 --> 00:20:49.200]  1000人當中
[00:20:49.200 --> 00:20:51.200]  只有一個人
[00:20:51.200 --> 00:20:53.200]  信耶穌
[00:20:53.200 --> 00:20:55.200]  有沒有這麼誇張
[00:20:55.200 --> 00:20:57.200]  真的有
[00:20:57.200 --> 00:20:59.200]  原來上課他告訴我
[00:20:59.200 --> 00:21:01.200]  這兩個群體
[00:21:01.200 --> 00:21:03.200]  和福音邊緣群體
[00:21:03.200 --> 00:21:05.200]  加起來的人數是多少呢
[00:21:05.200 --> 00:21:07.200]  如果全球有80億人
[00:21:07.200 --> 00:21:09.200]  有30億人
[00:21:09.200 --> 00:21:11.200]  30億人
[00:21:11.200 --> 00:21:13.200]  在這兩個
[00:21:13.200 --> 00:21:15.200]  系列當中
[00:21:15.200 --> 00:21:17.200]  這兩個組別
[00:21:17.200 --> 00:21:21.200]  當然我們知道
[00:21:21.200 --> 00:21:23.200]  很遙遠
[00:21:23.200 --> 00:21:25.200]  這些數字
[00:21:25.200 --> 00:21:27.200]  或者說
[00:21:27.200 --> 00:21:29.200]  全球有18、19億的牧師
[00:21:29.200 --> 00:21:31.200]  很遙遠
[00:21:31.200 --> 00:21:33.200]  很多都是福音邊緣群體
[00:21:33.200 --> 00:21:35.200]  根本進不去
[00:21:35.200 --> 00:21:37.200]  你試試去阿富汗
[00:21:37.200 --> 00:21:39.200]  伊朗
[00:21:39.200 --> 00:21:41.200]  索馬利亞
[00:21:41.200 --> 00:21:43.200]  摩洛哥
[00:21:43.200 --> 00:21:45.200]  這些是你進不去的
[00:21:45.200 --> 00:21:47.200]  因為你進去
[00:21:47.200 --> 00:21:49.200]  真的是遊客
[00:21:49.200 --> 00:21:51.200]  你不可以帶著宣教
[00:21:51.200 --> 00:21:53.200]  你會死的
[00:21:53.200 --> 00:21:55.200]  你會死的
[00:21:55.200 --> 00:21:57.200]  不過如果我們知道
[00:21:57.200 --> 00:21:59.200]  福音的寶貴性的時候
[00:21:59.200 --> 00:22:01.200]  會不會改變我們現今的想法
[00:22:01.200 --> 00:22:05.200]  是的,你和我進不去
[00:22:05.200 --> 00:22:07.200]  是的,我們不是每個人被呼召
[00:22:07.200 --> 00:22:09.200]  做宣教士
[00:22:09.200 --> 00:22:11.200]  但我們有沒有胸懷普世
[00:22:11.200 --> 00:22:13.200]  我們有沒有為這些
[00:22:13.200 --> 00:22:15.200]  未得之民
[00:22:15.200 --> 00:22:17.200]  福音邊緣群體去祈禱呢
[00:22:17.200 --> 00:22:19.200]  在牆桌後面
[00:22:19.200 --> 00:22:21.200]  有一個
[00:22:21.200 --> 00:22:23.200]  宣教日人
[00:22:23.200 --> 00:22:25.200]  Fiona
[00:22:25.200 --> 00:22:27.200]  舉高
[00:22:27.200 --> 00:22:29.200]  已經祈禱了
[00:22:29.200 --> 00:22:31.200]  是的,這本書
[00:22:31.200 --> 00:22:33.200]  我用了已經十多年了
[00:22:33.200 --> 00:22:35.200]  宣教日人是說什麼呢
[00:22:35.200 --> 00:22:37.200]  每一天
[00:22:37.200 --> 00:22:39.200]  為了世界各地
[00:22:39.200 --> 00:22:41.200]  不同的未得之民群體
[00:22:41.200 --> 00:22:43.200]  認識這個民族
[00:22:43.200 --> 00:22:45.200]  或者這個國家
[00:22:45.200 --> 00:22:47.200]  為這些人祈禱
[00:22:47.200 --> 00:22:49.200]  去不到也可以祈禱
[00:22:49.200 --> 00:22:51.200]  弟兄姊妹
[00:22:51.200 --> 00:22:53.200]  三十億人
[00:22:53.200 --> 00:22:55.200]  三十億人
[00:22:55.200 --> 00:22:57.200]  其中一個就是City
[00:22:57.200 --> 00:23:01.200]  神的心意是要萬人得救
[00:23:01.200 --> 00:23:03.200]  明白真道
[00:23:03.200 --> 00:23:05.200]  神的心意是要讓人認識
[00:23:05.200 --> 00:23:07.200]  耶穌是基督
[00:23:07.200 --> 00:23:09.200]  所以這個就是為什麼
[00:23:09.200 --> 00:23:11.200]  復活的主向門徒顯現
[00:23:11.200 --> 00:23:15.200]  向門徒顯現
[00:23:15.200 --> 00:23:17.200]  不是說安慰他們
[00:23:17.200 --> 00:23:19.200]  堅固他們的信心
[00:23:19.200 --> 00:23:21.200]  而是讓門徒
[00:23:21.200 --> 00:23:23.200]  那些信心
[00:23:23.200 --> 00:23:25.200]  稍微有軟弱的
[00:23:25.200 --> 00:23:27.200]  都可以
[00:23:27.200 --> 00:23:29.200]  去認得出
[00:23:29.200 --> 00:23:31.200]  原來神真的這麼寶貴
[00:23:31.200 --> 00:23:33.200]  原來神是要我們
[00:23:33.200 --> 00:23:35.200]  去參與著
[00:23:35.200 --> 00:23:37.200]  你一個使命
[00:23:37.200 --> 00:23:39.200]  這個使命
[00:23:39.200 --> 00:23:41.200]  根本我都做不到
[00:23:41.200 --> 00:23:43.200]  我這麼軟弱
[00:23:43.200 --> 00:23:45.200]  我不信我怎麼做到呢
[00:23:45.200 --> 00:23:47.200]  你猜我怎麼做到呢
[00:23:47.200 --> 00:23:49.200]  怎麼做啊
[00:23:49.200 --> 00:23:51.200]  就去到最後的部分
[00:23:51.200 --> 00:23:53.200]  十七到二十節
[00:23:53.200 --> 00:23:55.200]  因為耶穌基督
[00:23:55.200 --> 00:23:57.200]  很知道我們每一個人的限制
[00:23:57.200 --> 00:23:59.200]  所以祂給了兩個
[00:23:59.200 --> 00:24:01.200]  很寶貴的英雄
[00:24:01.200 --> 00:24:03.200]  給你和我
[00:24:03.200 --> 00:24:05.200]  怎麼去實踐這個大使命
[00:24:05.200 --> 00:24:07.200]  在第十七到第二十節當中
[00:24:07.200 --> 00:24:09.200]  特別是在第二十節
[00:24:09.200 --> 00:24:11.200]  門徒出去的時候
[00:24:11.200 --> 00:24:13.200]  到處宣傳福音
[00:24:13.200 --> 00:24:15.200]  主和他們同工
[00:24:15.200 --> 00:24:17.200]  用神蹟隨著
[00:24:17.200 --> 00:24:19.200]  正實所傳的道
[00:24:19.200 --> 00:24:21.200]  當耶穌父的主
[00:24:21.200 --> 00:24:23.200]  呼喚
[00:24:23.200 --> 00:24:25.200]  差派門徒
[00:24:25.200 --> 00:24:27.200]  出去傳福音的時候
[00:24:27.200 --> 00:24:29.200]  祂說這個福音廣傳
[00:24:29.200 --> 00:24:31.200]  一定有果效
[00:24:31.200 --> 00:24:33.200]  一定有果效
[00:24:33.200 --> 00:24:35.200]  為什麼這麼說呢
[00:24:35.200 --> 00:24:37.200]  因為祂給了兩個英許
[00:24:37.200 --> 00:24:39.200]  第一我與你同工
[00:24:39.200 --> 00:24:41.200]  我與你同在
[00:24:41.200 --> 00:24:43.200]  我與你同工
[00:24:43.200 --> 00:24:45.200]  在經文中
[00:24:45.200 --> 00:24:47.200]  在經文中
[00:24:47.200 --> 00:24:49.200]  說到第十九節
[00:24:49.200 --> 00:24:51.200]  耶穌基督坐在
[00:24:51.200 --> 00:24:53.200]  父神的右邊
[00:24:53.200 --> 00:24:55.200]  我們知道在啟示錄第五章
[00:24:55.200 --> 00:24:57.200]  坐在父神的右邊的意思就是
[00:24:57.200 --> 00:24:59.200]  祂是掌王權
[00:24:59.200 --> 00:25:01.200]  高高在上
[00:25:01.200 --> 00:25:03.200]  掌王權
[00:25:03.200 --> 00:25:05.200]  祂現在說我這個王
[00:25:05.200 --> 00:25:07.200]  和你一起去
[00:25:07.200 --> 00:25:09.200]  一起做工
[00:25:09.200 --> 00:25:11.200]  一起做工
[00:25:11.200 --> 00:25:13.200]  不單止祂賦予
[00:25:13.200 --> 00:25:15.200]  和我有權柄
[00:25:15.200 --> 00:25:17.200]  和我有能力
[00:25:17.200 --> 00:25:19.200]  一起做工
[00:25:19.200 --> 00:25:21.200]  剛才說門徒都不信
[00:25:21.200 --> 00:25:23.200]  門徒不信
[00:25:23.200 --> 00:25:25.200]  父王的主在他們心中動工
[00:25:25.200 --> 00:25:27.200]  也就是說不單止
[00:25:27.200 --> 00:25:29.200]  現在坐著為王的父神
[00:25:29.200 --> 00:25:31.200]  和門徒一起同工
[00:25:31.200 --> 00:25:33.200]  並且在那些不信的人當中
[00:25:33.200 --> 00:25:35.200]  在他們心中動工
[00:25:35.200 --> 00:25:37.200]  是這樣的
[00:25:37.200 --> 00:25:39.200]  傳福音是這樣的
[00:25:39.200 --> 00:25:41.200]  不單止我們經歷神的同在
[00:25:41.200 --> 00:25:43.200]  我們親眼看到
[00:25:43.200 --> 00:25:45.200]  神在那些不信的人身上
[00:25:45.200 --> 00:25:47.200]  動工
[00:25:47.200 --> 00:25:49.200]  這是第一個
[00:25:49.200 --> 00:25:51.200]  很寶貴的英許
[00:25:51.200 --> 00:25:53.200]  為什麼我們傳福音有果效
[00:25:53.200 --> 00:25:55.200]  因為是神自己
[00:25:55.200 --> 00:25:57.200]  神自己工作
[00:25:57.200 --> 00:25:59.200]  第二個英許
[00:25:59.200 --> 00:26:01.200]  是用神蹟
[00:26:01.200 --> 00:26:03.200]  隨著正實
[00:26:03.200 --> 00:26:05.200]  所傳的道
[00:26:05.200 --> 00:26:07.200]  透過上帝
[00:26:07.200 --> 00:26:09.200]  所施予的神蹟
[00:26:09.200 --> 00:26:11.200]  讓門徒
[00:26:11.200 --> 00:26:13.200]  看到神的道
[00:26:13.200 --> 00:26:15.200]  的有效性
[00:26:15.200 --> 00:26:17.200]  在第十七和第十八節
[00:26:17.200 --> 00:26:19.200]  說了很多神蹟
[00:26:19.200 --> 00:26:21.200]  包括什麼呢?
[00:26:21.200 --> 00:26:23.200]  第一,講鬼
[00:26:23.200 --> 00:26:25.200]  第二,說方言
[00:26:25.200 --> 00:26:27.200]  第三,手能拿蛇
[00:26:27.200 --> 00:26:29.200]  第四,任何毒物都不會受害
[00:26:29.200 --> 00:26:31.200]  第五,按手在病人身上
[00:26:31.200 --> 00:26:33.200]  就治好了
[00:26:33.200 --> 00:26:35.200]  你就會問
[00:26:35.200 --> 00:26:37.200]  哇!這麼厲害?
[00:26:37.200 --> 00:26:39.200]  這麼厲害?
[00:26:39.200 --> 00:26:41.200]  你試過嗎?
[00:26:41.200 --> 00:26:43.200]  你試過喝毒品
[00:26:43.200 --> 00:26:45.200]  毒藥,然後死不了嗎?
[00:26:45.200 --> 00:26:47.200]  你有沒有手拿過蛇?
[00:26:47.200 --> 00:26:49.200]  這麼厲害?
[00:26:49.200 --> 00:26:51.200]  發生了什麼事?
[00:26:51.200 --> 00:26:53.200]  所以很多人對這兩節的經文
[00:26:53.200 --> 00:26:55.200]  很疑惑,究竟發生了什麼事?
[00:26:55.200 --> 00:26:57.200]  我們今時今日
[00:26:57.200 --> 00:26:59.200]  有一世紀
[00:26:59.200 --> 00:27:01.200]  傳福音都不會用
[00:27:01.200 --> 00:27:03.200]  這五個神蹟去做
[00:27:03.200 --> 00:27:05.200]  所以有很多
[00:27:05.200 --> 00:27:07.200]  學者
[00:27:07.200 --> 00:27:09.200]  都認為
[00:27:09.200 --> 00:27:11.200]  有兩件事值得我們留意
[00:27:11.200 --> 00:27:13.200]  第一,因為寫的時候
[00:27:13.200 --> 00:27:15.200]  是第一世紀
[00:27:15.200 --> 00:27:17.200]  第一世紀的時候,新約還沒有形成
[00:27:17.200 --> 00:27:19.200]  只有九曰
[00:27:19.200 --> 00:27:21.200]  當
[00:27:21.200 --> 00:27:23.200]  新約
[00:27:23.200 --> 00:27:25.200]  這個正典寫好了之後
[00:27:25.200 --> 00:27:27.200]  神蹟
[00:27:27.200 --> 00:27:29.200]  特別是剛才說的五類神蹟
[00:27:29.200 --> 00:27:31.200]  慢慢逐步
[00:27:31.200 --> 00:27:33.200]  消減
[00:27:33.200 --> 00:27:35.200]  因為聖經本身
[00:27:35.200 --> 00:27:37.200]  是一個很大的神蹟
[00:27:37.200 --> 00:27:39.200]  神的話語的啟示
[00:27:39.200 --> 00:27:41.200]  神的話語的啟示
[00:27:41.200 --> 00:27:43.200]  第二
[00:27:43.200 --> 00:27:45.200]  更加讓我們知道
[00:27:45.200 --> 00:27:47.200]  我們不是著重
[00:27:47.200 --> 00:27:49.200]  追求神蹟
[00:27:49.200 --> 00:27:51.200]  因為著重追求神蹟
[00:27:51.200 --> 00:27:53.200]  我們就錯失了
[00:27:53.200 --> 00:27:55.200]  這一段經文的核心
[00:27:55.200 --> 00:27:57.200]  或者整卷馬學福音的核心
[00:27:57.200 --> 00:27:59.200]  就是
[00:27:59.200 --> 00:28:01.200]  神的兒子
[00:28:01.200 --> 00:28:03.200]  耶穌基督福音的起頭
[00:28:03.200 --> 00:28:05.200]  整個福音的核心
[00:28:05.200 --> 00:28:07.200]  就是耶穌基督
[00:28:07.200 --> 00:28:09.200]  所以我們不是單單去看
[00:28:09.200 --> 00:28:11.200]  神蹟自己
[00:28:11.200 --> 00:28:13.200]  是要看
[00:28:13.200 --> 00:28:15.200]  施行神蹟的耶穌基督
[00:28:15.200 --> 00:28:17.200]  所以為什麼我們的孫迅博士
[00:28:17.200 --> 00:28:19.200]  寫了
[00:28:19.200 --> 00:28:21.200]  今要主自己
[00:28:21.200 --> 00:28:23.200]  這首歌真的很寶貴
[00:28:23.200 --> 00:28:25.200]  兩姐妹
[00:28:25.200 --> 00:28:27.200]  千所要事
[00:28:27.200 --> 00:28:29.200]  祝福今所要事
[00:28:29.200 --> 00:28:31.200]  今要主
[00:28:31.200 --> 00:28:33.200]  千所噴事
[00:28:33.200 --> 00:28:35.200]  今覺今靠主
[00:28:35.200 --> 00:28:37.200]  應與
[00:28:37.200 --> 00:28:39.200]  千所要事
[00:28:39.200 --> 00:28:41.200]  因此今要
[00:28:41.200 --> 00:28:43.200]  此因主
[00:28:43.200 --> 00:28:45.200]  前我尋求
[00:28:45.200 --> 00:28:47.200]  醫治
[00:28:47.200 --> 00:28:49.200]  今要主自己
[00:28:49.200 --> 00:28:51.200]  永遠
[00:28:51.200 --> 00:28:53.200]  高舉耶穌
[00:28:53.200 --> 00:28:55.200]  讚美主
[00:28:55.200 --> 00:28:57.200]  不缺
[00:28:57.200 --> 00:28:59.200]  一切在耶穌
[00:28:59.200 --> 00:29:01.200]  內
[00:29:01.200 --> 00:29:03.200]  為祂是我一切
[00:29:03.200 --> 00:29:05.200]  指導馬頂姐妹
[00:29:05.200 --> 00:29:07.200]  不是單單
[00:29:07.200 --> 00:29:09.200]  追求恩賜
[00:29:09.200 --> 00:29:11.200]  追求神蹟
[00:29:11.200 --> 00:29:13.200]  而是追求主自己
[00:29:13.200 --> 00:29:15.200]  耶穌基督
[00:29:15.200 --> 00:29:17.200]  所以經文第十七第十八節
[00:29:17.200 --> 00:29:19.200]  你會看到
[00:29:19.200 --> 00:29:21.200]  用一個字眼
[00:29:21.200 --> 00:29:23.200]  奉主名求
[00:29:23.200 --> 00:29:25.200]  當門徒
[00:29:25.200 --> 00:29:27.200]  奉耶穌的名去禱告的時候
[00:29:27.200 --> 00:29:29.200]  神蹟奇事就發生
[00:29:29.200 --> 00:29:31.200]  在《仰望福音》第十四到第十六章
[00:29:31.200 --> 00:29:33.200]  耶穌教導門徒
[00:29:33.200 --> 00:29:35.200]  奉祂的名去祈禱
[00:29:35.200 --> 00:29:37.200]  十四章十三節
[00:29:37.200 --> 00:29:39.200]  十五章十六節
[00:29:39.200 --> 00:29:41.200]  十六章二十三節
[00:29:41.200 --> 00:29:43.200]  在《史壇傳》當中
[00:29:43.200 --> 00:29:45.200]  當門徒為主的名去工作
[00:29:45.200 --> 00:29:47.200]  奉主名求的時候
[00:29:47.200 --> 00:29:49.200]  發生什麼事呢
[00:29:49.200 --> 00:29:51.200]  第二章為三千人施洗
[00:29:51.200 --> 00:29:53.200]  第三章醫好一個癱瘓的人
[00:29:53.200 --> 00:29:55.200]  第四章教導門徒
[00:29:55.200 --> 00:29:57.200]  也行了神蹟奇事
[00:29:57.200 --> 00:29:59.200]  十六章會講鬼醫病
[00:29:59.200 --> 00:30:03.200]  保羅在《哥羅西書》
[00:30:03.200 --> 00:30:05.200]  三章十七節
[00:30:05.200 --> 00:30:07.200]  無論做什麼或說什麼話
[00:30:07.200 --> 00:30:09.200]  做什麼事
[00:30:09.200 --> 00:30:13.200]  都要奉主耶穌的名去做
[00:30:13.200 --> 00:30:15.200]  並且去感謝我們的父神
[00:30:15.200 --> 00:30:17.200]  做任何事
[00:30:17.200 --> 00:30:19.200]  奉主的名
[00:30:19.200 --> 00:30:21.200]  是什麼意思呢
[00:30:21.200 --> 00:30:23.200]  有三個意思
[00:30:23.200 --> 00:30:25.200]  第一
[00:30:25.200 --> 00:30:27.200]  我們當奉主的名
[00:30:27.200 --> 00:30:29.200]  我們能夠坦然來到上主面前
[00:30:29.200 --> 00:30:31.200]  坦然來到天父那裡
[00:30:31.200 --> 00:30:33.200]  來到施恩的寶座前
[00:30:33.200 --> 00:30:35.200]  我們能夠透過耶穌基督
[00:30:35.200 --> 00:30:39.200]  直接和天父有聯繫
[00:30:39.200 --> 00:30:41.200]  我們的信仰是一個關係的信仰
[00:30:41.200 --> 00:30:43.200]  Relational God
[00:30:43.200 --> 00:30:45.200]  神跟我們建立關係
[00:30:45.200 --> 00:30:47.200]  建立了一個文約
[00:30:47.200 --> 00:30:49.200]  奉主的名我們可以直接去天父那裡
[00:30:49.200 --> 00:30:51.200]  第二奉主的名
[00:30:51.200 --> 00:30:53.200]  根據大使命
[00:30:53.200 --> 00:30:57.200]  天上地下所有的權柄都次級我了
[00:30:57.200 --> 00:30:59.200]  當我們奉主的名的時候
[00:30:59.200 --> 00:31:01.200]  我們領受了主的權柄
[00:31:01.200 --> 00:31:03.200]  去到做神的工作
[00:31:03.200 --> 00:31:05.200]  神賜給我們的能力
[00:31:05.200 --> 00:31:07.200]  不是依靠勢力
[00:31:07.200 --> 00:31:09.200]  不是依靠才能
[00:31:09.200 --> 00:31:11.200]  而是依靠他的靈方能成事
[00:31:11.200 --> 00:31:13.200]  去到天父
[00:31:13.200 --> 00:31:15.200]  領受能力
[00:31:15.200 --> 00:31:17.200]  進入這個世界
[00:31:17.200 --> 00:31:19.200]  第三我們奉主的名
[00:31:19.200 --> 00:31:23.200]  可以讓神的工作運行的時候
[00:31:23.200 --> 00:31:25.200]  將榮耀歸還給天父
[00:31:25.200 --> 00:31:27.200]  神透過我們的工作
[00:31:27.200 --> 00:31:29.200]  去到世界當中將榮耀歸還給天父
[00:31:29.200 --> 00:31:35.200]  是的,真的沒錯
[00:31:35.200 --> 00:31:37.200]  今天經文告訴我們
[00:31:37.200 --> 00:31:39.200]  很重要的訊息
[00:31:39.200 --> 00:31:41.200]  是什麼訊息呢?
[00:31:41.200 --> 00:31:45.200]  我們今天能夠參與宣教的工作
[00:31:45.200 --> 00:31:47.200]  第一步認得出
[00:31:47.200 --> 00:31:49.200]  神開了我們的心眼
[00:31:49.200 --> 00:31:51.200]  神讓我們相信
[00:31:51.200 --> 00:31:53.200]  耶穌真的復活了
[00:31:53.200 --> 00:31:55.200]  第二
[00:31:55.200 --> 00:31:59.200]  正正因為我們親眼的經歷
[00:31:59.200 --> 00:32:01.200]  知道的時候
[00:32:01.200 --> 00:32:03.200]  神差派我們進入這個世界
[00:32:03.200 --> 00:32:07.200]  去將福音傳遞給身邊有需要的人
[00:32:07.200 --> 00:32:09.200]  那些未信的人
[00:32:09.200 --> 00:32:11.200]  第三,當我們這樣做的時候
[00:32:11.200 --> 00:32:13.200]  神得榮耀
[00:32:13.200 --> 00:32:15.200]  因為神跡
[00:32:15.200 --> 00:32:17.200]  其時會發生
[00:32:17.200 --> 00:32:19.200]  特別是一個人的生命的轉變
[00:32:19.200 --> 00:32:21.200]  最後
[00:32:21.200 --> 00:32:23.200]  我想起
[00:32:23.200 --> 00:32:25.200]  前一兩個星期
[00:32:25.200 --> 00:32:27.200]  我和黎賢
[00:32:27.200 --> 00:32:29.200]  上宣道會的執事培訓課程
[00:32:29.200 --> 00:32:31.200]  我們聽了一個執事的分享
[00:32:31.200 --> 00:32:33.200]  一間教會的執事分享
[00:32:33.200 --> 00:32:35.200]  他就說了
[00:32:35.200 --> 00:32:37.200]  這一套戲
[00:32:37.200 --> 00:32:39.200]  不知道大家有沒有看過這套戲
[00:32:39.200 --> 00:32:41.200]  (唱)
[00:32:41.200 --> 00:32:43.200]  (唱)
[00:32:43.200 --> 00:32:45.200]  (唱)
[00:32:45.200 --> 00:32:47.200]  (唱)
[00:32:47.200 --> 00:32:49.200]  (唱)
[00:32:49.200 --> 00:32:51.200]  (唱)
[00:32:51.200 --> 00:32:53.200]  年輕的沒有反應
[00:32:53.200 --> 00:32:55.200]  因為千禧後
