
[00:00:00.000 --> 00:00:04.000]  大家翻開剛才讀的彼得前書第一章
[00:16:32.000 --> 00:16:35.000]  很清楚感受他們愛神的心
[00:16:35.000 --> 00:16:36.000]  他們未見過神
[00:16:36.000 --> 00:16:39.000]  但他們經歷過神的慈愛
[00:16:39.000 --> 00:16:40.000]  他們愛神
[00:16:40.000 --> 00:16:42.000]  如今雖不得看見
[00:16:42.000 --> 00:16:45.000]  卻因為信他
[00:16:45.000 --> 00:16:49.000]  這個信是指持續不斷去相信
[00:16:49.000 --> 00:16:52.000]  去相信他的慈愛永不改變
[00:16:52.000 --> 00:16:54.000]  因為這份相信
[00:16:54.000 --> 00:16:55.000]  就有說不出來
[00:16:55.000 --> 00:16:59.000]  沒有榮光的大喜樂
[00:16:59.000 --> 00:17:01.000]  你們見過在病床上
[00:17:01.000 --> 00:17:05.000]  末期的病患者微笑嗎?
[00:17:05.000 --> 00:17:08.000]  有否見過?
[00:17:08.000 --> 00:17:09.000]  當我見到這些弟兄姊妹
[00:17:09.000 --> 00:17:11.000]  在病床中微笑的時候
[00:17:11.000 --> 00:17:13.000]  就好像見到一種榮耀
[00:17:13.000 --> 00:17:16.000]  在他們的生命中散發出來
[00:17:16.000 --> 00:17:17.000]  這種榮耀
[00:17:17.000 --> 00:17:19.000]  我相信不單止是
[00:17:19.000 --> 00:17:21.000]  他們生命中散發的
[00:17:21.000 --> 00:17:24.000]  而是他們信靠這位奇妙的上帝
[00:17:24.000 --> 00:17:26.000]  神亦因為他們的信心
[00:17:26.000 --> 00:17:28.000]  得著榮耀
[00:17:28.000 --> 00:17:30.000]  而因此
[00:17:30.000 --> 00:17:33.000]  神在其中歡喜
[00:17:33.000 --> 00:17:36.000]  見到他們信靠的心
[00:17:36.000 --> 00:17:37.000]  因此聖經再說
[00:17:37.000 --> 00:17:39.000]  因為信他
[00:17:39.000 --> 00:17:41.000]  就有說不出來
[00:17:41.000 --> 00:17:43.000]  沒有榮光的大喜樂
[00:17:43.000 --> 00:17:46.000]  並且得著你們信心的果效
[00:17:46.000 --> 00:17:49.000]  就是靈魂的救恩
[00:17:49.000 --> 00:17:51.000]  又再去講述剛才所說
[00:17:51.000 --> 00:17:53.000]  主耶穌再顯現的時候
[00:17:53.000 --> 00:17:58.000]  所得到的那份完全的稱讚和救贖
[00:17:58.000 --> 00:17:59.000]  各位弟兄姊妹
[00:17:59.000 --> 00:18:02.000]  今天我們已經領受救恩
[00:18:02.000 --> 00:18:04.000]  但是神為我們預備的將來的基業
[00:18:04.000 --> 00:18:06.000]  我們還未得到
[00:18:06.000 --> 00:18:09.000]  但是神很想將祂完全的恩惠賜給我們
[00:18:09.000 --> 00:18:13.000]  因此鼓勵我們接受信心的試驗
[00:18:13.000 --> 00:18:18.000]  以至能夠完全得著祂的恩惠
[00:18:18.000 --> 00:18:20.000]  我想回到開始的時候
[00:18:20.000 --> 00:18:21.000]  我們曾經說
[00:18:21.000 --> 00:18:24.000]  在新一年出生的嬰兒
[00:18:24.000 --> 00:18:27.000]  如果這個嬰兒出生之前
[00:18:27.000 --> 00:18:29.000]  媽媽在陣痛的時候
[00:18:29.000 --> 00:18:31.000]  很難過
[00:18:31.000 --> 00:18:33.000]  不斷告訴自己
[00:18:33.000 --> 00:18:34.000]  不行了
[00:18:34.000 --> 00:18:35.000]  搞不定了
[00:18:35.000 --> 00:18:37.000]  快要死了
[00:18:37.000 --> 00:18:38.000]  我又死了
[00:18:38.000 --> 00:18:39.000]  她又死了
[00:18:39.000 --> 00:18:43.000]  如果她不斷地說一些灰暗的話
[00:18:43.000 --> 00:18:45.000]  可能嬰兒會出生
[00:18:45.000 --> 00:18:49.000]  不過也可能因此帶來很多複雜的問題
[00:18:49.000 --> 00:18:53.000]  這個情緒可能帶來了很多真正的問題
[00:18:53.000 --> 00:18:55.000]  各位弟兄姊妹
[00:18:55.000 --> 00:18:56.000]  在新年的時候
[00:18:56.000 --> 00:18:58.000]  很多人喜歡倒數
[00:18:58.000 --> 00:18:59.000]  大家都記得
[00:18:59.000 --> 00:19:00.000]  人們很興奮地
[00:19:00.000 --> 00:19:01.000]  四
[00:19:01.000 --> 00:19:02.000]  三
[00:19:02.000 --> 00:19:03.000]  二
[00:19:03.000 --> 00:19:04.000]  一
[00:19:04.000 --> 00:19:05.000]  這樣
[00:19:05.000 --> 00:19:06.000]  但是我們最大的喜樂
[00:19:06.000 --> 00:19:08.000]  不是新一年的開始
[00:19:08.000 --> 00:19:10.000]  我們最大的喜樂
[00:19:10.000 --> 00:19:12.000]  耶穌基督有一天會再回來
[00:19:12.000 --> 00:19:13.000]  顯現祂自己
[00:19:13.000 --> 00:19:16.000]  我們經歷了自己身體的改變
[00:19:16.000 --> 00:19:17.000]  你會很奇怪
[00:19:17.000 --> 00:19:18.000]  哇
[00:19:18.000 --> 00:19:20.000]  我這樣的
[00:19:20.000 --> 00:19:21.000]  而你在當中你知道
[00:19:21.000 --> 00:19:22.000]  在那個時候
[00:19:22.000 --> 00:19:24.000]  神將祂要應許給你的
[00:19:24.000 --> 00:19:27.000]  全留在天上榮耀的基業賜給你
[00:19:27.000 --> 00:19:30.000]  而今天祂鼓勵我們
[00:19:30.000 --> 00:19:32.000]  當我們看到將來的榮耀
[00:19:32.000 --> 00:19:36.000]  到時我們會忘記今生一切的苦難
[00:19:36.000 --> 00:19:38.000]  和憂愁
[00:19:38.000 --> 00:19:40.000]  好像一個媽媽
[00:19:40.000 --> 00:19:42.000]  看到新生的嬰兒一樣
[00:19:42.000 --> 00:19:46.000]  而今天你和我上上為這份救恩感謝神
[00:19:46.000 --> 00:19:48.000]  也在困難當中
[00:19:48.000 --> 00:19:51.000]  仍然堅定地去相信
[00:19:51.000 --> 00:19:53.000]  去信靠祂
[00:19:53.000 --> 00:19:55.000]  最後我想大家
[00:19:55.000 --> 00:19:58.000]  你再看看第三節到第九節
[00:19:58.000 --> 00:20:00.000]  我想大家一起讀一次
[00:20:00.000 --> 00:20:02.000]  這段這麼寶貴的經文
[00:20:02.000 --> 00:20:06.000]  我們大家一起再讀一次第三到第九節
[00:20:06.000 --> 00:20:11.000]  願頌讚歸於我們主耶穌基督的父神
[00:20:11.000 --> 00:20:14.000]  他曾照自己的大年敏
[00:20:14.000 --> 00:20:17.000]  藉耶穌基督從死裡復活
[00:20:17.000 --> 00:20:19.000]  重生了我們
[00:20:19.000 --> 00:20:22.000]  叫我們有活潑的盼望
[00:20:22.000 --> 00:20:24.000]  可以得著不能扭壞
[00:20:24.000 --> 00:20:25.000]  不能煎糊
[00:20:25.000 --> 00:20:27.000]  不能衰殘
[00:20:27.000 --> 00:20:30.000]  為你們存留在天上的基業
[00:20:30.000 --> 00:20:34.000]  你們是基督父神全力保守的人
[00:20:34.000 --> 00:20:36.000]  這是執著所預備
[00:20:36.000 --> 00:20:39.000]  到末世要顯現的救恩
[00:20:39.000 --> 00:20:43.000]  因此你們是大有喜樂
[00:20:43.000 --> 00:20:47.000]  但如今在百般的試煉中暫時休守
[00:20:47.000 --> 00:20:50.000]  叫你們的信心既被試驗
[00:20:50.000 --> 00:20:56.000]  就比被火試驗仍然能壞的金紙更顯寶貴
[00:20:56.000 --> 00:21:00.000]  可以在耶穌基督顯現的時候
[00:21:00.000 --> 00:21:03.000]  得著稱讚榮耀尊貴
[00:21:03.000 --> 00:21:06.000]  你們雖然沒有見過他
[00:21:06.000 --> 00:21:08.000]  卻是愛他
[00:21:08.000 --> 00:21:10.000]  如今雖不得看見
[00:21:10.000 --> 00:21:12.000]  卻因信他
[00:21:12.000 --> 00:21:16.000]  有說不出來滿有榮光的大喜樂
[00:21:16.000 --> 00:21:19.000]  並且得著你們信心的果下
[00:21:19.000 --> 00:21:22.000]  就是靈魂的救恩
[00:21:22.000 --> 00:21:24.000]  我們一起祈禱
[00:21:24.000 --> 00:21:26.000]  (字幕製作:貝爾)

