
[00:00:00.000 --> 00:00:11.000]  我相信我們中間每一位基督徒都曾經有過失敗的軟弱的經歷
[00:24:57.000 --> 00:25:00.000]  他的慈愛永遠幫唱歌
[00:25:00.000 --> 00:25:01.000]  讚美的時候
[00:25:01.000 --> 00:25:03.000]  耶和華就派復兵
[00:25:03.000 --> 00:25:08.000]  擊殺人的雅門人摩亞人和西爾山人
[00:25:08.000 --> 00:25:10.000]  他們就被打敗了
[00:25:10.000 --> 00:25:13.000]  所以忽然打敗了呢
[00:25:13.000 --> 00:25:16.000]  因為他們起了內訌
[00:25:16.000 --> 00:25:18.000]  他們自相殘殺
[00:25:18.000 --> 00:25:22.000]  下面的第二十三節末了一句
[00:25:22.000 --> 00:25:29.000]  又彼此自相擊殺
[00:25:29.000 --> 00:25:32.000]  這個內訌在那個時候出現
[00:25:32.000 --> 00:25:38.000]  是在神的能力的恩典的恩態之下出現
[00:25:38.000 --> 00:25:43.000]  來回應約沙伐王對神的信心
[00:25:43.000 --> 00:25:49.000]  和那些他說傷人的謀士們的信心
[00:25:49.000 --> 00:25:51.000]  他們一起得到一個結論
[00:25:51.000 --> 00:25:54.000]  我們要讚美神
[00:25:54.000 --> 00:25:59.000]  讚美神這個方式來勝過敵人
[00:25:59.000 --> 00:26:04.000]  他們讓他們的師班穿上聖潔的禮服
[00:26:04.000 --> 00:26:06.000]  走在軍隊的前面
[00:26:06.000 --> 00:26:09.000]  一面走一面歌唱讚美神
[00:26:09.000 --> 00:26:13.000]  結果神自己顯現
[00:26:13.000 --> 00:26:15.000]  神自己來工作
[00:26:15.000 --> 00:26:17.000]  他們就得勝了
[00:26:17.000 --> 00:26:20.000]  敵軍潰敗
[00:26:20.000 --> 00:26:26.000]  這是以讚美來勝過強敵
[00:26:26.000 --> 00:26:32.000]  敵人是強大的軍隊的聯軍
[00:26:32.000 --> 00:26:35.000]  以色列人勢力單薄
[00:26:35.000 --> 00:26:40.000]  但是結果竟然能夠得勝
[00:26:40.000 --> 00:26:42.000]  感謝神
[00:26:42.000 --> 00:26:45.000]  這個在七十五裡頭
[00:26:45.000 --> 00:26:49.000]  我發現有四次的歌唱
[00:26:49.000 --> 00:26:55.000]  這個四次的歌唱是什麼樣的意義的歌唱呢
[00:26:55.000 --> 00:27:00.000]  我們很簡單的來看一看
[00:27:00.000 --> 00:27:06.000]  我們看這四次的歌唱的經文
[00:27:06.000 --> 00:27:13.000]  第一次是七十六五章第九節
[00:27:13.000 --> 00:27:15.000]  他們唱新歌說
[00:27:15.000 --> 00:27:19.000]  你配拿書卷,配解開棄印
[00:27:19.000 --> 00:27:21.000]  因為你曾被殺
[00:27:21.000 --> 00:27:27.000]  用自己的血從各族各方各民各國中埋了人來
[00:27:27.000 --> 00:27:29.000]  叫他們歸於神
[00:27:29.000 --> 00:27:31.000]  又叫他們成為國民
[00:27:31.000 --> 00:27:33.000]  所祭司歸於神
[00:27:33.000 --> 00:27:36.000]  在地上執掌王權
[00:27:36.000 --> 00:27:39.000]  這是救恩的詩歌
[00:27:39.000 --> 00:27:42.000]  高陽曾被殺
[00:27:42.000 --> 00:27:50.000]  用自己的血從世界各地各方各民各族各國中間
[00:27:50.000 --> 00:27:54.000]  救贖了人來歸於神
[00:27:54.000 --> 00:27:56.000]  這是個救恩之歌
[00:27:56.000 --> 00:27:59.000]  何等的寶貴
[00:27:59.000 --> 00:28:01.000]  我們再看第二種的歌
[00:28:01.000 --> 00:28:03.000]  是奉獻的歌
[00:28:03.000 --> 00:28:06.000]  七十六第十四章
[00:28:06.000 --> 00:28:10.000]  七十六第十四章第二節
[00:28:10.000 --> 00:28:13.000]  我聽見從天上有聲音
[00:28:13.000 --> 00:28:17.000]  像重水的聲音和大雷的聲音
[00:28:17.000 --> 00:28:23.000]  並且我說聽見的好像彈琴的說彈的琴聲
[00:28:23.000 --> 00:28:29.000]  他們在寶座前並在四貨物和眾長老前唱歌
[00:28:29.000 --> 00:28:31.000]  彷彿是新歌
[00:28:31.000 --> 00:28:35.000]  除了從地上埋來的那十四萬四千人以外
[00:28:35.000 --> 00:28:38.000]  沒有人能學這歌
[00:28:38.000 --> 00:28:43.000]  這些人十四萬四千是十二乘十二的
[00:28:43.000 --> 00:28:48.000]  一個完全的數字的象徵的意義
[00:28:48.000 --> 00:28:50.000]  那麼這些人有什麼特性呢
[00:28:50.000 --> 00:28:52.000]  特別的表現呢
[00:28:52.000 --> 00:28:54.000]  第四節開始
[00:28:54.000 --> 00:28:58.000]  這些人為曾沾染婦女
[00:28:58.000 --> 00:29:00.000]  他們原是同身
[00:29:00.000 --> 00:29:02.000]  高原無論往哪裡去
[00:29:02.000 --> 00:29:04.000]  他們都跟隨她
[00:29:04.000 --> 00:29:06.000]  他們是從人間埋來的
[00:29:06.000 --> 00:29:10.000]  所出蜀的果子歸於神和高原
[00:29:10.000 --> 00:29:13.000]  在他們口中插不出謊言來
[00:29:13.000 --> 00:29:16.000]  他們是沒有瑕疵的
[00:29:16.000 --> 00:29:20.000]  在這裡說為曾沾染婦女的意義
[00:29:20.000 --> 00:29:25.000]  就是保羅在高原原是神那樣的憤恨
[00:29:25.000 --> 00:29:28.000]  因為我強罰你們許配一個丈夫
[00:29:28.000 --> 00:29:33.000]  要把你們如同貞潔的童女獻給基督
[00:29:33.000 --> 00:29:36.000]  我只怕你們的心或偏欲邪
[00:29:36.000 --> 00:29:41.000]  失去那向基督所存存一清潔的心
[00:29:41.000 --> 00:29:42.000]  在這裡提到
[00:29:42.000 --> 00:29:46.000]  向貞潔的童女獻給基督
[00:29:46.000 --> 00:29:53.000]  這個意義就是有向基督的純一清潔的心
[00:29:53.000 --> 00:29:56.000]  單純的心向著基督
[00:29:56.000 --> 00:29:59.000]  清潔的心向著基督
[00:29:59.000 --> 00:30:04.000]  這是一個象徵的表達
[00:30:04.000 --> 00:30:07.000]  還有這些四萬四千人
[00:30:07.000 --> 00:30:09.000]  高原無論往哪裡去
[00:30:09.000 --> 00:30:11.000]  他們都跟著她
[00:30:11.000 --> 00:30:14.000]  一直的跟定高原
[00:30:14.000 --> 00:30:17.000]  還有這些人是出俗的國子
[00:30:17.000 --> 00:30:20.000]  出俗的國子兩個意思
[00:30:20.000 --> 00:30:23.000]  一個是最早的國子
[00:30:23.000 --> 00:30:25.000]  還有一個意思是最好的國子
[00:30:25.000 --> 00:30:28.000]  這裡是最好的國子的意思
[00:30:28.000 --> 00:30:30.000]  他們做出俗的國子
[00:30:30.000 --> 00:30:32.000]  不與神和高原
[00:30:32.000 --> 00:30:36.000]  還有他們有美好的品格
[00:30:36.000 --> 00:30:40.000]  在他們口中插不出謊言來
[00:30:40.000 --> 00:30:45.000]  他們對神對人有一個完全真誠的心
[00:30:45.000 --> 00:30:47.000]  他們是沒有瑕疵的
[00:30:47.000 --> 00:30:50.000]  他們稱為聖潔
[00:30:50.000 --> 00:30:53.000]  為神也合乎神用
[00:30:53.000 --> 00:30:57.000]  這是天上的第二種詩歌
[00:30:57.000 --> 00:31:00.000]  是獻奉獻的詩歌
[00:31:00.000 --> 00:31:04.000]  把自己奉獻給神的四萬四千人
[00:31:04.000 --> 00:31:08.000]  一個完全的數字的表達
[00:31:08.000 --> 00:31:12.000]  那麼還有第三種的詩歌
[00:31:12.000 --> 00:31:15.000]  那是格聖的詩歌
[00:31:15.000 --> 00:31:18.000]  十九章第六節
[00:31:18.000 --> 00:31:22.000]  其實錄十九章第六節
[00:31:22.000 --> 00:31:29.000]  我聽見好像群眾的聲音
[00:31:29.000 --> 00:31:30.000]  眾所謂的聲音
[00:31:30.000 --> 00:31:32.000]  大衛的聲音說
[00:31:32.000 --> 00:31:35.000]  Hallelujah! Hallelujah!
[00:31:35.000 --> 00:31:36.000]  這個歌聲
[00:31:36.000 --> 00:31:38.000]  為什麼發出這個歌聲
[00:31:38.000 --> 00:31:43.000]  因為祝我們的神全能者坐王了
[00:31:43.000 --> 00:31:46.000]  下面第七節我們要歡喜快樂
[00:31:46.000 --> 00:31:48.000]  將榮耀歸給他
[00:31:48.000 --> 00:31:52.000]  因為高原婚期的時候到了
[00:31:52.000 --> 00:31:55.000]  新婦自己預備好了
[00:31:55.000 --> 00:31:59.000]  蒙恩德穿光明潔白的細碼衣
[00:31:59.000 --> 00:32:05.000]  這是高原和新婦結婚的日子
[00:32:05.000 --> 00:32:07.000]  婚宴的時候
[00:32:07.000 --> 00:32:09.000]  這是愛的詩歌
[00:32:09.000 --> 00:32:10.000]  愛的詩歌
[00:32:10.000 --> 00:32:12.000]  高原和其他的人
[00:32:12.000 --> 00:32:17.000]  將會在愛中永遠的結合
[00:32:17.000 --> 00:32:19.000]  這個詩歌何等的寶貴
[00:32:19.000 --> 00:32:21.000]  Hallelujah! Hallelujah!
[00:32:21.000 --> 00:32:25.000]  在這段裡面四次的出現
[00:32:25.000 --> 00:32:27.000]  Hallelujah! Hallelujah!
[00:32:27.000 --> 00:32:32.000]  這是一個最榮耀的歌聲
[00:32:32.000 --> 00:32:34.000]  我們看第十二項
[00:32:34.000 --> 00:32:41.000]  以諸夫勝過舊祖
[00:32:41.000 --> 00:32:46.000]  我們看彼得全書三章第九節
[00:32:46.000 --> 00:32:50.000]  彼得全書三章第九節
[00:32:50.000 --> 00:32:54.000]  非常寶貴的一節聖經
[00:32:54.000 --> 00:32:57.000]  第三章九節
[00:32:57.000 --> 00:32:58.000]  不一惡報惡
[00:32:58.000 --> 00:33:00.000]  與辱罵還辱罵
[00:33:00.000 --> 00:33:05.000]  道要諸夫
[00:33:05.000 --> 00:33:08.000]  道要中文也是表現得很好
[00:33:08.000 --> 00:33:09.000]  反轉過來
[00:33:09.000 --> 00:33:12.000]  原來是應該辱罵還辱罵
[00:33:12.000 --> 00:33:15.000]  這是最自然的世人的表現
[00:33:15.000 --> 00:33:20.000]  但是在這裡彼得說道要
[00:33:20.000 --> 00:33:22.000]  一個屬神的人
[00:33:22.000 --> 00:33:25.000]  一個在基督理的愛中的人
[00:33:25.000 --> 00:33:29.000]  他形式和一般的人是相反的
[00:33:29.000 --> 00:33:33.000]  他在被人惡待的時候
[00:33:33.000 --> 00:33:35.000]  被人辱罵的時候
[00:33:35.000 --> 00:33:38.000]  道會諸夫
[00:33:38.000 --> 00:33:41.000]  因為你們是維持蒙照
[00:33:41.000 --> 00:33:43.000]  叫你們承受福氣
[00:33:43.000 --> 00:33:47.000]  在這個道要裡面有福氣
[00:33:47.000 --> 00:33:49.000]  如果這個基督徒
[00:33:49.000 --> 00:33:54.000]  他在受辱罵被惡待的時候
[00:33:54.000 --> 00:34:00.000]  他就因此承受福氣
[00:34:00.000 --> 00:34:02.000]  他向別人祝福
[00:34:02.000 --> 00:34:07.000]  結果這個祝福回來臨到他自己身上
[00:34:07.000 --> 00:34:09.000]  所以這裡兩次彼得夫
[00:34:09.000 --> 00:34:14.000]  第一個夫是基督徒被人惡待的時候去祝福
[00:34:14.000 --> 00:34:16.000]  給別人祝福
[00:34:16.000 --> 00:34:19.000]  第二個夫是因為他們如此祝福
[00:34:19.000 --> 00:34:23.000]  而得到神的福氣
[00:34:23.000 --> 00:34:27.000]  他們以他的祝福來回應
[00:34:27.000 --> 00:34:32.000]  那個向惡待基督徒的人的祝福
[00:34:32.000 --> 00:34:33.000]  向回應
[00:34:33.000 --> 00:34:36.000]  感謝讚美主
[00:34:36.000 --> 00:34:42.000]  那我們再看
[00:34:42.000 --> 00:34:46.000]  羅馬書第十二章二十節
[00:34:46.000 --> 00:34:48.000]  十二章十四節
[00:34:48.000 --> 00:34:52.000]  十二章十四節
[00:34:52.000 --> 00:34:55.000]  逼迫你們的要給他們祝福
[00:34:55.000 --> 00:35:03.000]  只要祝福不可救贖
[00:35:03.000 --> 00:35:05.000]  當這樣祝福的時候
[00:35:05.000 --> 00:35:08.000]  如果被祝福的人不配接受
[00:35:08.000 --> 00:35:10.000]  怎麼樣呢
[00:35:10.000 --> 00:35:15.000]  我們看下面的第二十節
[00:35:15.000 --> 00:35:19.000]  所以你的仇敵若餓了就給他吃
[00:35:19.000 --> 00:35:21.000]  若渴了就給他喝
[00:35:21.000 --> 00:35:23.000]  如果你這樣行
[00:35:23.000 --> 00:35:28.000]  就是把炭火堆在他的頭上
[00:35:28.000 --> 00:35:32.000]  這樣的對待仇敵
[00:35:32.000 --> 00:35:34.000]  餓的時候給他吃
[00:35:34.000 --> 00:35:36.000]  渴的時候給他喝
[00:35:36.000 --> 00:35:39.000]  這樣做是一個熟讀的人
[00:35:39.000 --> 00:35:41.000]  熟神的人
[00:35:41.000 --> 00:35:44.000]  因為神的愛而有的表現
[00:35:44.000 --> 00:35:51.000]  但是如果這個對象他不配
[00:35:51.000 --> 00:35:58.000]  結果這樣的愛心就成了他頭上的炭火
[00:35:58.000 --> 00:36:03.000]  那就是神的審判又臨到他的身上
[00:36:03.000 --> 00:36:05.000]  所以基督徒不比自己深淵
[00:36:05.000 --> 00:36:07.000]  深淵在神
[00:36:07.000 --> 00:36:09.000]  我們與愛在人
[00:36:09.000 --> 00:36:11.000]  當我們這樣做的時候
[00:36:11.000 --> 00:36:13.000]  神的公正
[00:36:13.000 --> 00:36:15.000]  神的公義
[00:36:15.000 --> 00:36:17.000]  按照他的方式
[00:36:17.000 --> 00:36:19.000]  他的時候來實現
[00:36:19.000 --> 00:36:22.000]  所以我們完全交託給神
[00:36:22.000 --> 00:36:25.000]  不用自己的手去行惡
[00:36:25.000 --> 00:36:28.000]  不用自己的口去說惡言
[00:36:28.000 --> 00:36:31.000]  我們按照神的心意
[00:36:31.000 --> 00:36:34.000]  別人餓了給他吃
[00:36:34.000 --> 00:36:36.000]  渴了給他喝
[00:36:36.000 --> 00:36:38.000]  其他的交託給神
[00:36:38.000 --> 00:36:41.000]  這是對神的一個信心的表現
[00:36:41.000 --> 00:36:43.000]  神的公義扣得住
[00:36:43.000 --> 00:36:45.000]  神是摔的
[00:36:45.000 --> 00:36:47.000]  神是公義的
[00:36:47.000 --> 00:36:49.000]  我們得到神的愛
[00:36:49.000 --> 00:36:50.000]  接受神的愛
[00:36:50.000 --> 00:36:52.000]  得到無限的福氣
[00:36:52.000 --> 00:36:54.000]  如果我們抵擋神的愛
[00:36:54.000 --> 00:36:56.000]  抵擋神的公義
[00:36:56.000 --> 00:37:03.000]  我們結果就是好像神炭火堆在我們的頭上
[00:37:03.000 --> 00:37:07.000]  我們完全將神判交給神
[00:37:07.000 --> 00:37:13.000]  所以今生基督徒不自己執行神判
[00:37:13.000 --> 00:37:18.000]  我們憑著信心交託給神判之處
[00:37:18.000 --> 00:37:20.000]  他不會錯
[00:37:20.000 --> 00:37:23.000]  我們一直的認定神的恩
[00:37:23.000 --> 00:37:24.000]  神的愛
[00:37:24.000 --> 00:37:27.000]  在基督裡的饒恕、赦免
[00:37:27.000 --> 00:37:30.000]  其他的是神的責任
[00:37:32.000 --> 00:37:35.000]  但我們最後
[00:37:35.000 --> 00:37:39.000]  以順服勝過抱怨
[00:37:39.000 --> 00:37:43.000]  詩篇三十九篇第九節
[00:37:43.000 --> 00:37:45.000]  世人在這裡說
[00:37:45.000 --> 00:37:48.000]  因我所遭遇的是出於你
[00:37:48.000 --> 00:37:52.000]  我就漠然不渝
[00:37:52.000 --> 00:37:55.000]  大衛這樣的一個心態
[00:37:55.000 --> 00:37:59.000]  是我們的好榜樣
[00:37:59.000 --> 00:38:05.000]  因我所遭遇的是出於神
[00:38:05.000 --> 00:38:08.000]  我就漠然不渝
[00:38:08.000 --> 00:38:12.000]  那就是順服著接受
[00:38:12.000 --> 00:38:14.000]  這是神許可的
[00:38:14.000 --> 00:38:16.000]  臨到我的身上
[00:38:16.000 --> 00:38:18.000]  我就漠然不渝
[00:38:18.000 --> 00:38:20.000]  不發怨言
[00:38:20.000 --> 00:38:24.000]  也不待神做主
[00:38:24.000 --> 00:38:26.000]  也不指教神
[00:38:26.000 --> 00:38:28.000]  你應該怎麼做怎麼做
[00:38:28.000 --> 00:38:30.000]  你要對付這個人
[00:38:30.000 --> 00:38:32.000]  你要為我報仇
[00:38:32.000 --> 00:38:34.000]  你是公寓的神
[00:38:34.000 --> 00:38:36.000]  你一定要站在我這邊
[00:38:36.000 --> 00:38:39.000]  對付對方
[00:38:39.000 --> 00:38:41.000]  不是這樣
[00:38:41.000 --> 00:38:43.000]  他相信
[00:38:43.000 --> 00:38:45.000]  神所許可
[00:38:45.000 --> 00:38:48.000]  臨到他身上的每件事
[00:38:48.000 --> 00:38:51.000]  有神的旨意
[00:38:51.000 --> 00:38:55.000]  如果神所許可的沒有錯
[00:38:55.000 --> 00:38:59.000]  就在信心和順服之中
[00:38:59.000 --> 00:39:02.000]  漠然不渝
[00:39:02.000 --> 00:39:06.000]  相信神許可的每件事
[00:39:06.000 --> 00:39:10.000]  有神的美意之中有好結果
[00:39:10.000 --> 00:39:14.000]  也就是我們有認定的
[00:39:14.000 --> 00:39:20.000]  抓住的一個心態一個立場
[00:39:20.000 --> 00:39:24.000]  但是神許可的有他的美意在其中
[00:39:24.000 --> 00:39:28.000]  還有這個堅定的教託信心
[00:39:28.000 --> 00:39:32.000]  是我們蒙恩的源頭
[00:39:32.000 --> 00:39:35.000]  這個教託需要有一個認識
[00:39:35.000 --> 00:39:41.000]  這個認識也是我們常常提到的一些聖經
[00:39:41.000 --> 00:39:45.000]  在羅馬書八章二十八節
[00:39:45.000 --> 00:39:48.000]  我們非常熟悉的經文
[00:39:48.000 --> 00:39:53.000]  羅馬書八章二十八節
[00:39:53.000 --> 00:39:57.000]  我們曉得
[00:39:57.000 --> 00:40:01.000]  萬事都互相效率
[00:40:01.000 --> 00:40:05.000]  叫愛神的人的意圖
[00:40:05.000 --> 00:40:07.000]  在這裡說萬事
[00:40:07.000 --> 00:40:09.000]  一切的事
[00:40:09.000 --> 00:40:11.000]  包括如意的不如意的
[00:40:11.000 --> 00:40:14.000]  認為好的認為不好的
[00:40:14.000 --> 00:40:17.000]  認為是幸運的不幸的
[00:40:17.000 --> 00:40:19.000]  都包括在內
[00:40:19.000 --> 00:40:24.000]  萬事都互相效率
[00:40:24.000 --> 00:40:28.000]  彼此之間有一種的作用
[00:40:28.000 --> 00:40:31.000]  不是單看一件事
[00:40:31.000 --> 00:40:38.000]  那是要看各樣的事情之間交互的作用
[00:40:38.000 --> 00:40:42.000]  互相效率作用
[00:40:42.000 --> 00:40:45.000]  目的何在結果如何
[00:40:45.000 --> 00:40:49.000]  叫愛神的人的意圖
[00:40:49.000 --> 00:40:52.000]  也就是保羅生之的
[00:40:52.000 --> 00:40:53.000]  這是他認定的
[00:40:53.000 --> 00:40:55.000]  這是他抓住的
[00:40:55.000 --> 00:40:58.000]  也是要我們這樣的來認識
[00:40:58.000 --> 00:40:59.000]  來認定
[00:40:59.000 --> 00:41:01.000]  來抓住
[00:41:01.000 --> 00:41:03.000]  來持守
[00:41:03.000 --> 00:41:09.000]  我們相信萬事互相效率
[00:41:09.000 --> 00:41:13.000]  叫愛神的人的意圖
[00:41:13.000 --> 00:41:15.000]  如果我們單看一件事
[00:41:15.000 --> 00:41:17.000]  我們的結論不同
[00:41:17.000 --> 00:41:19.000]  一看見互相的效率
[00:41:19.000 --> 00:41:23.000]  我們就有了一個新的亮光看見
[00:41:23.000 --> 00:41:26.000]  譬如說
[00:41:26.000 --> 00:41:33.000]  水是氫氣和陽氣化合而產生的
[00:41:33.000 --> 00:41:35.000]  陽氣是助燃
[00:41:35.000 --> 00:41:37.000]  幫助燃燒
[00:41:37.000 --> 00:41:39.000]  氫氣是自燃
[00:41:39.000 --> 00:41:40.000]  它自己燃燒
[00:41:40.000 --> 00:41:42.000]  兩樣都是火
[00:41:42.000 --> 00:41:44.000]  是與燃燒有關
[00:41:44.000 --> 00:41:48.000]  但是氫二氧合在一起就是水
[00:41:48.000 --> 00:41:50.000]  剛剛相反的
[00:41:50.000 --> 00:41:52.000]  我們吃了鹽
[00:41:52.000 --> 00:41:53.000]  拿鹿
[00:41:53.000 --> 00:41:56.000]  拿是劇毒的
[00:41:56.000 --> 00:41:58.000]  鹿劇毒的
[00:41:58.000 --> 00:42:00.000]  鹿氣泡很可怕
[00:42:00.000 --> 00:42:04.000]  兩樣劇毒的化學元素合在一起
[00:42:04.000 --> 00:42:06.000]  變成食鹽
[00:42:06.000 --> 00:42:08.000]  每天我們都要吃
[00:42:08.000 --> 00:42:10.000]  每個人都有幫助
[00:42:10.000 --> 00:42:15.000]  這是神的奇妙的夠偉的變化
[00:42:15.000 --> 00:42:17.000]  萬事互相效率
[00:42:17.000 --> 00:42:20.000]  叫愛神的人的意圖
[00:42:20.000 --> 00:42:22.000]  見證就完了
[00:42:22.000 --> 00:42:30.000]  我在香港工作的時候
[00:42:30.000 --> 00:42:33.000]  有一次胃不舒服
[00:42:33.000 --> 00:42:35.000]  就看醫生
[00:42:35.000 --> 00:42:38.000]  這個醫生是教會的一個弟兄
[00:42:38.000 --> 00:42:42.000]  所以這下就麻煩了
[00:42:42.000 --> 00:42:44.000]  就看他
[00:42:44.000 --> 00:42:47.000]  他就把我當腸胃喧嘩的問題
[00:42:47.000 --> 00:42:50.000]  給我吃血藥
[00:42:50.000 --> 00:42:53.000]  其實我是盲腸炎
[00:42:53.000 --> 00:42:55.000]  最怕吃血藥
[00:42:55.000 --> 00:42:59.000]  一切盲腸穿了
[00:42:59.000 --> 00:43:01.000]  變了服膜炎
[00:43:01.000 --> 00:43:06.000]  我在廣場躺了三個月
[00:43:06.000 --> 00:43:08.000]  結果呢?
[00:43:08.000 --> 00:43:09.000]  結果呢?
[00:43:09.000 --> 00:43:11.000]  很稀奇
[00:43:11.000 --> 00:43:14.000]  我在那個時候以前常常頭痛
[00:43:14.000 --> 00:43:16.000]  我記得去長洲
[00:43:16.000 --> 00:43:19.000]  香港長洲建造神社
[00:43:19.000 --> 00:43:21.000]  上課要上山坡的
[00:43:21.000 --> 00:43:25.000]  我一坐船到長洲就頭痛
[00:43:25.000 --> 00:43:28.000]  在船上就開始了
[00:43:28.000 --> 00:43:31.000]  我上課帶著頭痛上課
[00:43:31.000 --> 00:43:35.000]  每下一堂課我就跑出去
[00:43:35.000 --> 00:43:38.000]  那個時候長洲神社在海邊
[00:43:38.000 --> 00:43:40.000]  有海邊的小山坡
[00:43:40.000 --> 00:43:42.000]  我就在那個小山坡上跑上跑下
[00:43:42.000 --> 00:43:43.000]  跑上跑下
[00:43:43.000 --> 00:43:44.000]  出汗
[00:43:44.000 --> 00:43:46.000]  為了減少頭痛
[00:43:46.000 --> 00:43:48.000]  我原來是要吃那個頭痛粉的
[00:43:48.000 --> 00:43:49.000]  有人告訴我
[00:43:49.000 --> 00:43:50.000]  我可以嘗試啊
[00:43:50.000 --> 00:43:51.000]  不可以嘗試了
[00:43:51.000 --> 00:43:52.000]  我不吃了
[00:43:52.000 --> 00:43:57.000]  我就用這個方法來對付頭痛
[00:43:57.000 --> 00:43:58.000]  好了
[00:43:58.000 --> 00:44:00.000]  但是下課了
[00:44:00.000 --> 00:44:02.000]  又要坐船回家了
[00:44:02.000 --> 00:44:05.000]  又上船了
[00:44:05.000 --> 00:44:06.000]  所以呢
[00:44:06.000 --> 00:44:08.000]  我這個頭痛的問題
[00:44:08.000 --> 00:44:12.000]  是一個好長時間對我的一個攔阻
[00:44:12.000 --> 00:44:15.000]  一個重擔
[00:44:15.000 --> 00:44:19.000]  但是這次除了這個意外
[00:44:19.000 --> 00:44:21.000]  這個服膜炎
[00:44:21.000 --> 00:44:25.000]  進了醫院把盲腸割掉
[00:44:25.000 --> 00:44:27.000]  後來好起來
[00:44:27.000 --> 00:44:31.000]  我的頭痛完全沒有了
[00:44:31.000 --> 00:44:33.000]  直到今天呢
[00:44:33.000 --> 00:44:37.000]  我可以說是沒有頭痛
[00:44:37.000 --> 00:44:39.000]  我很輕微
[00:44:39.000 --> 00:44:41.000]  也就是一個很奇妙的事
[00:44:41.000 --> 00:44:43.000]  我真是覺得稀奇了
[00:44:43.000 --> 00:44:45.000]  原來那麼多的頭痛
[00:44:45.000 --> 00:44:48.000]  經過這個以後就沒有頭痛
[00:44:48.000 --> 00:44:52.000]  而且比一般的人都少頭痛
[00:44:52.000 --> 00:44:53.000]  還有
[00:44:53.000 --> 00:44:57.000]  我在這邊之前咳嗽
[00:44:57.000 --> 00:44:59.000]  每一年咳嗽兩次
[00:44:59.000 --> 00:45:01.000]  每一次三個月不停
[00:45:01.000 --> 00:45:04.000]  那這樣再一次兩次就六個月
[00:45:04.000 --> 00:45:08.000]  每年有一半的時間咳嗽
[00:45:08.000 --> 00:45:10.000]  我要講到
[00:45:10.000 --> 00:45:13.000]  講到咳嗽更是討厭
[00:45:13.000 --> 00:45:15.000]  因為是個攔阻
[00:45:15.000 --> 00:45:18.000]  要咳的時候就準備講下一句
[00:45:18.000 --> 00:45:19.000]  他再要咳
[00:45:19.000 --> 00:45:23.000]  你就不曉得怎麼辦了
[00:45:23.000 --> 00:45:26.000]  從那個事以後
[00:45:26.000 --> 00:45:28.000]  我也不咳嗽了
[00:45:28.000 --> 00:45:30.000]  也不咳嗽了
[00:45:30.000 --> 00:45:34.000]  兩件我的工作上的攔阻都解決了
[00:45:34.000 --> 00:45:39.000]  萬事互相效率
[00:45:39.000 --> 00:45:41.000]  叫愛神的人得益處
[00:45:41.000 --> 00:45:43.000]  只要我們認定愛神
[00:45:43.000 --> 00:45:44.000]  侍奉他
[00:45:44.000 --> 00:45:47.000]  跟從他
[00:45:47.000 --> 00:45:51.000]  萬事將會得益處
[00:45:51.000 --> 00:45:53.000]  這是保羅的經歷
[00:45:53.000 --> 00:45:55.000]  這是保羅的身心
[00:45:55.000 --> 00:45:57.000]  這是保羅的信息
[00:45:57.000 --> 00:46:01.000]  這是奇妙的變化
[00:46:01.000 --> 00:46:03.000]  我們在神的手中
[00:46:03.000 --> 00:46:04.000]  恩典中
[00:46:04.000 --> 00:46:05.000]  真理中
[00:46:05.000 --> 00:46:08.000]  在聖靈的引導中
[00:46:08.000 --> 00:46:11.000]  在完全的救恩中
[00:46:11.000 --> 00:46:15.000]  我們願意完全的交託
[00:46:15.000 --> 00:46:17.000]  完全的仰望
[00:46:17.000 --> 00:46:19.000]  讓神的手做功
[00:46:19.000 --> 00:46:21.000]  我們就得勝了
[00:46:21.000 --> 00:46:22.000]  奇妙的勝利
[00:46:22.000 --> 00:46:24.000]  榮耀的勝利
[00:46:24.000 --> 00:46:26.000]  一切的榮耀歸於神
[00:46:26.000 --> 00:46:29.000]  我們低頭禱告
[00:46:29.000 --> 00:46:31.000]  護神
[00:46:31.000 --> 00:46:33.000]  我們敬拜祢
[00:46:33.000 --> 00:46:34.000]  我們感謝祢
[00:46:34.000 --> 00:46:36.000]  讚美祢
[00:46:36.000 --> 00:46:38.000]  說祢實在是奇妙的神
[00:46:38.000 --> 00:46:39.000]  偉大的神
[00:46:39.000 --> 00:46:41.000]  祢的道路高過我們的道路
[00:46:41.000 --> 00:46:44.000]  祢的意念高過我們的意念
[00:46:44.000 --> 00:46:46.000]  有多少時候我們自以為是
[00:46:46.000 --> 00:46:49.000]  我們要按照自己的方法
[00:46:49.000 --> 00:46:50.000]  說啊
[00:46:50.000 --> 00:46:51.000]  比如幫助我們
[00:46:51.000 --> 00:46:52.000]  對付自己
[00:46:52.000 --> 00:46:54.000]  我們不再靠自己
[00:46:54.000 --> 00:46:56.000]  不再自以為是
[00:46:56.000 --> 00:46:58.000]  我們願意根據祢的話
[00:46:58.000 --> 00:47:00.000]  來以祢的旨意
[00:47:00.000 --> 00:47:02.000]  維護我們的信義
[00:47:02.000 --> 00:47:05.000]  我們堅定的要跟從祢
[00:47:05.000 --> 00:47:06.000]  要順服祢
[00:47:06.000 --> 00:47:07.000]  說啊
[00:47:07.000 --> 00:47:09.000]  祢給我們信心
