
[00:00:00.000 --> 00:00:03.000]  大家再翻開聖經的《約翰福音》第八章
[00:19:42.600 --> 00:19:45.600]  然後他就轉身離開
[00:19:45.600 --> 00:19:47.600]  走了一段路在走廊上
[00:19:47.600 --> 00:19:51.600]  突然間心裡很大的感動就跪下了
[00:19:51.600 --> 00:19:53.600]  就在那裡哭
[00:19:53.600 --> 00:19:55.600]  在哭的時候大聲說
[00:19:55.600 --> 00:19:58.600]  主耶穌啊求你幫助我
[00:19:58.600 --> 00:20:01.600]  大家沒得呆冷汗之後
[00:20:01.600 --> 00:20:03.600]  後來很多人就問他
[00:20:03.600 --> 00:20:05.600]  你發生什麼事了
[00:20:05.600 --> 00:20:09.600]  他就說我是剛剛經過
[00:20:09.600 --> 00:20:13.600]  我拿著手槍預備去殺那個男人
[00:20:13.600 --> 00:20:16.600]  因為他搶了我的女朋友
[00:20:16.600 --> 00:20:20.600]  經過教堂進來聽聽的時候
[00:20:20.600 --> 00:20:22.600]  我心裡很感動
[00:20:22.600 --> 00:20:25.600]  我知道我一定要把手槍交出來
[00:20:25.600 --> 00:20:27.600]  不然我就拿來殺人了
[00:20:27.600 --> 00:20:30.600]  所以我要把手槍拿出來交給牧師
[00:20:30.600 --> 00:20:34.600]  然後他就拿出來
[00:20:34.600 --> 00:20:38.600]  就拍了放在講台上
[00:20:38.600 --> 00:20:40.600]  大家聽見
[00:20:40.600 --> 00:20:42.600]  一方面很害怕
[00:20:42.600 --> 00:20:44.600]  另一方面很感恩
[00:20:44.600 --> 00:20:46.600]  但是當我看的時候
[00:20:46.600 --> 00:20:48.600]  我最深的感動就是
[00:20:48.600 --> 00:20:53.600]  一個人不能夠脫離那種內心的仇恨
[00:20:53.600 --> 00:20:59.600]  不能夠放下那種要殺人的殘惡念頭
[00:20:59.600 --> 00:21:03.600]  直到領受神給他的福音之後
[00:21:03.600 --> 00:21:07.600]  他可以放下這些一切
[00:21:07.600 --> 00:21:11.600]  他能夠不再被綑綁去殺人
[00:21:11.600 --> 00:21:14.600]  因為他得到真正的自由
[00:21:14.600 --> 00:21:17.600]  他在頂智會聖經清楚給我們的訊息
[00:21:17.600 --> 00:21:20.600]  真理叫人得以自由
[00:21:20.600 --> 00:21:24.600]  而這正是歷世很多的基督徒所經歷的事情
[00:21:24.600 --> 00:21:26.600]  我們再看下一個經文
[00:21:26.600 --> 00:21:30.600]  主耶穌說你們容納不到我的話
[00:21:30.600 --> 00:21:34.600]  在接著的第37節
[00:21:34.600 --> 00:21:37.600]  主耶穌說我知道你們是阿伯拉罕的後裔
[00:21:37.600 --> 00:21:39.600]  但你們想殺我
[00:21:39.600 --> 00:21:42.600]  因為你們心裡不能容納我的道
[00:21:42.600 --> 00:21:47.600]  我所說的是我在腹那裡看見的
[00:21:47.600 --> 00:21:53.600]  但你們所作的卻是從你們的腹那裡聽見的
[00:21:53.600 --> 00:21:58.600]  這個社會你會知道一切都變得很相對
[00:21:58.600 --> 00:22:02.600]  越來越多人不能夠接受有絕對這個觀念
[00:22:02.600 --> 00:22:06.600]  更加難接受有絕對的權威
[00:22:06.600 --> 00:22:08.600]  因此現在很多人分析
[00:22:08.600 --> 00:22:14.600]  這個社會裡面很多在權柄裡面的人
[00:22:14.600 --> 00:22:18.600]  他們的權威越來越弱化了
[00:22:18.600 --> 00:22:23.600]  弱化了的權威不能夠發揮那種領導的作用
[00:22:23.600 --> 00:22:27.600]  因此各人按自己的意思任意而行
[00:22:27.600 --> 00:22:29.600]  這些的發展我們察覺一件事情
[00:22:29.600 --> 00:22:37.600]  就是很多人都不能夠接受有些所謂權威的一種觀念或者道理
[00:22:37.600 --> 00:22:39.600]  但剛才我們一直在分享
[00:22:39.600 --> 00:22:41.600]  如果有一位神
[00:22:41.600 --> 00:22:45.600]  這位神是創造我們的生命的
[00:22:45.600 --> 00:22:48.600]  按照祂的本性來創造我們
[00:22:48.600 --> 00:22:51.600]  而我們有祂的性情
[00:22:51.600 --> 00:22:55.600]  因此祂一定有祂的道德標準給我們
[00:22:55.600 --> 00:22:59.600]  而唯有當我們按照祂給我們的道德標準
[00:22:59.600 --> 00:23:01.600]  我們才能夠得生命
[00:23:01.600 --> 00:23:05.600]  才能夠用這個生命可以發揮出祂的美善
[00:23:05.600 --> 00:23:09.600]  得著這位創造主要給我們的福氣
[00:23:09.600 --> 00:23:14.600]  因此神的道有祂的絕對的權威
[00:23:14.600 --> 00:23:18.600]  能夠帶給人有真正的盼望和方向
[00:23:18.600 --> 00:23:20.600]  但剛才我們讀聖經的時候
[00:23:20.600 --> 00:23:22.600]  你會發覺聖經提到主耶穌說
[00:23:22.600 --> 00:23:25.600]  你們不能夠容納我的道
[00:23:25.600 --> 00:23:27.600]  猶太人容納不了神的道
[00:23:27.600 --> 00:23:30.600]  主耶穌說我所說的道
[00:23:30.600 --> 00:23:34.600]  是從我父那裡看見的
[00:23:34.600 --> 00:23:36.600]  大家留心那些字眼
[00:23:36.600 --> 00:23:40.600]  他是看見父所做的確實事實
[00:23:40.600 --> 00:23:43.600]  然後他講出來
[00:23:43.600 --> 00:23:46.600]  是有真確的基礎的
[00:23:46.600 --> 00:23:49.600]  但猶太人他們說什麼呢
[00:23:49.600 --> 00:23:52.600]  第38節剛才你讀到
[00:23:52.600 --> 00:23:55.600]  他說:但你們所做的
[00:23:55.600 --> 00:23:59.600]  是從你們的父那裡聽見的
[00:23:59.600 --> 00:24:01.600]  是聽見別人這樣說
[00:24:01.600 --> 00:24:04.600]  或者他們的傳言所說
[00:24:04.600 --> 00:24:07.600]  就行出來
[00:24:07.600 --> 00:24:09.600]  或者未經證實
[00:24:09.600 --> 00:24:12.600]  未經確認是否真理就行出來
[00:24:12.600 --> 00:24:16.600]  我們今天大家看到網上有很多謠傳
[00:24:16.600 --> 00:24:20.600]  但我們很容易會不知不覺地接受了
[00:24:20.600 --> 00:24:22.600]  大家知道網上的訊息
[00:24:22.600 --> 00:24:25.600]  很多都是比較短的訊息
[00:24:25.600 --> 00:24:29.600]  這些訊息很多包含了情感的表達
[00:24:29.600 --> 00:24:31.600]  或者有不同的批判性
[00:24:31.600 --> 00:24:35.600]  你未必有機會詳細分析所說的是否真實
[00:24:35.600 --> 00:24:38.600]  但很多人就會很容易接受了
[00:24:38.600 --> 00:24:40.600]  所說的是真實的
[00:24:40.600 --> 00:24:43.600]  然後甚至就行出來
[00:24:43.600 --> 00:24:46.600]  我已經提醒我們要留心你所接觸的
[00:24:46.600 --> 00:24:49.600]  是真理還是謠傳
[00:24:49.600 --> 00:24:51.600]  但主告訴我們
[00:24:51.600 --> 00:24:53.600]  我從神那裡所體現的
[00:24:53.600 --> 00:24:55.600]  就告訴你們
[00:24:55.600 --> 00:24:57.600]  但當人不能接受的時候
[00:24:57.600 --> 00:24:59.600]  就想要殺耶穌
[00:24:59.600 --> 00:25:03.600]  大家再看第40節
[00:25:03.600 --> 00:25:04.600]  40節
[00:25:04.600 --> 00:25:09.600]  現在我把從神那裡聽見的真理告訴了你們
[00:25:09.600 --> 00:25:12.600]  你們竟想要殺我
[00:25:12.600 --> 00:25:15.600]  這不是阿伯拉罕所作的
[00:25:15.600 --> 00:25:17.600]  有些人當他們聽見真理之後
[00:25:17.600 --> 00:25:19.600]  他們很有抗拒
[00:25:19.600 --> 00:25:20.600]  不接受得到
[00:25:20.600 --> 00:25:25.600]  甚至想要除去這些令他們不安的人
[00:25:25.600 --> 00:25:28.600]  所帶出來的真理
[00:25:28.600 --> 00:25:31.600]  因此內心要產生一種惡念
[00:25:31.600 --> 00:25:32.600]  要殺了耶穌
[00:25:32.600 --> 00:25:35.600]  讓他不要再說這些道理
[00:25:35.600 --> 00:25:37.600]  當然今天我們未必因為我們
[00:25:37.600 --> 00:25:41.600]  講述一些我們的信仰立場就被殺
[00:25:41.600 --> 00:25:45.600]  但或多或少你會面對一些衝擊
[00:25:45.600 --> 00:25:46.600]  我過去提及過
[00:25:46.600 --> 00:25:49.600]  我記得在北美有一次聽到一位弟兄分享
[00:25:49.600 --> 00:25:52.600]  他在一間銀行工作
[00:25:52.600 --> 00:25:54.600]  在他的辦公室裡
[00:25:54.600 --> 00:25:58.600]  有時候他很喜歡想把一些金句貼出來
[00:25:58.600 --> 00:26:00.600]  他想提醒自己
[00:26:00.600 --> 00:26:03.600]  有一次他就把幾節金句
[00:26:03.600 --> 00:26:06.600]  在自己的座位前有一塊壁布板
[00:26:06.600 --> 00:26:08.600]  他就貼了幾節金句出來
[00:26:08.600 --> 00:26:11.600]  貼了一些聖經的說話
[00:26:11.600 --> 00:26:13.600]  但第二天早上回來
[00:26:13.600 --> 00:26:15.600]  他就發覺這幾節金句上面
[00:26:15.600 --> 00:26:21.600]  被人貼了有幾個魔鬼頭
[00:26:21.600 --> 00:26:23.600]  有些人不喜歡他貼一些聖經的說話
[00:26:23.600 --> 00:26:26.600]  把魔鬼頭貼在那裡
[00:26:26.600 --> 00:26:29.600]  他知道有人很不喜歡他這樣做
[00:26:29.600 --> 00:26:31.600]  大家可能都有聽過另一件事情
[00:26:31.600 --> 00:26:32.600]  就是有一個組織
[00:26:32.600 --> 00:26:35.600]  英文叫做Exodus International
[00:26:35.600 --> 00:26:38.600]  是一個出埃及的國際機構
[00:26:38.600 --> 00:26:40.600]  他們專門幫助同性戀者
[00:26:40.600 --> 00:26:41.600]  在掙扎當中
[00:26:41.600 --> 00:26:44.600]  如何能夠出來
[00:26:44.600 --> 00:26:46.600]  在裡面從聖經的角度
[00:26:46.600 --> 00:26:51.600]  幫助人去依靠主耶穌得著平安
[00:26:51.600 --> 00:26:54.600]  但當他們設立了一個電腦程式
[00:26:54.600 --> 00:26:55.600]  一個APP
[00:26:55.600 --> 00:26:59.600]  就預備放在電腦上面
[00:26:59.600 --> 00:27:00.600]  但當放上去的時候
[00:27:00.600 --> 00:27:02.600]  當然經過這間公司Google
[00:27:02.600 --> 00:27:04.600]  他們的審查
[00:27:04.600 --> 00:27:06.600]  他們給了4A他們
[00:27:06.600 --> 00:27:10.600]  表示這個APP的內容
[00:27:10.600 --> 00:27:13.600]  是完全正確的
[00:27:13.600 --> 00:27:16.600]  不會令任何人不安
[00:27:16.600 --> 00:27:20.600]  是正確的內容
[00:27:20.600 --> 00:27:22.600]  當他們出了這個APP之後
[00:27:22.600 --> 00:27:24.600]  後來就發覺
[00:27:24.600 --> 00:27:26.600]  很多人看到之後
[00:27:26.600 --> 00:27:28.600]  特別是一些有不同的
[00:27:28.600 --> 00:27:30.600]  一些對性的觀念的人
[00:27:30.600 --> 00:27:32.600]  他們就覺得很不舒服
[00:27:32.600 --> 00:27:34.600]  看到這個程式
[00:27:34.600 --> 00:27:37.600]  他們就不斷投訴埋怨
[00:27:37.600 --> 00:27:39.600]  說他們帶來仇恨
[00:27:39.600 --> 00:27:41.600]  說他們很狹窄的觀念
[00:27:41.600 --> 00:27:43.600]  就逼這間公司
[00:27:43.600 --> 00:27:46.600]  將這個APP去除下
[00:27:46.600 --> 00:27:48.600]  最終Google公司
[00:27:48.600 --> 00:27:50.600]  在幾年之前
[00:27:50.600 --> 00:27:53.600]  就將這個APP除下
[00:27:53.600 --> 00:27:55.600]  整個社會你發覺有些事情
[00:27:55.600 --> 00:27:59.600]  當你覺得自己是在講真理的時候
[00:27:59.600 --> 00:28:01.600]  當然我們自己都要反思
[00:28:01.600 --> 00:28:03.600]  我們真的明白
[00:28:03.600 --> 00:28:05.600]  這是聖經的立場
[00:28:05.600 --> 00:28:06.600]  但當你明白
[00:28:06.600 --> 00:28:08.600]  而當你提出來的時候
[00:28:08.600 --> 00:28:09.600]  你有心理準備
[00:28:09.600 --> 00:28:12.600]  未必每個人都能夠接受
[00:28:12.600 --> 00:28:14.600]  甚至會抗拒你
[00:28:14.600 --> 00:28:19.600]  或者某程度要清除你
[00:28:19.600 --> 00:28:20.600]  你再看聖經的時候
[00:28:20.600 --> 00:28:25.600]  43節主耶穌就繼續解釋這件事情
[00:28:25.600 --> 00:28:29.600]  祂就說你們為什麼不明白我的話呢
[00:28:29.600 --> 00:28:32.600]  因為我的道你們聽不進去
[00:28:32.600 --> 00:28:35.600]  這裡是在說不能夠聽
[00:28:35.600 --> 00:28:36.600]  聽不到
[00:28:36.600 --> 00:28:38.600]  就算聽了也不會明白
[00:28:38.600 --> 00:28:40.600]  然後44節
[00:28:40.600 --> 00:28:43.600]  你們是出於你們的父魔鬼
[00:28:43.600 --> 00:28:47.600]  喜歡按著你們的父的私欲行事
[00:28:47.600 --> 00:28:49.600]  他從起初就是殺人的兇手
[00:28:49.600 --> 00:28:50.600]  不守真理
[00:28:50.600 --> 00:28:52.600]  因為他心裡沒有真理
[00:28:52.600 --> 00:28:55.600]  他說謊是出於他本性
[00:28:55.600 --> 00:28:58.600]  因為他本來就是說謊者
[00:28:58.600 --> 00:29:01.600]  也是說謊的人的父
[00:29:01.600 --> 00:29:03.600]  主耶穌一連串的說話說出
[00:29:03.600 --> 00:29:06.600]  人什麼時候要拒絕上帝
[00:29:06.600 --> 00:29:12.600]  他就會按照自己的私欲來行事
[00:29:12.600 --> 00:29:14.600]  因為在不接受當中
[00:29:14.600 --> 00:29:20.600]  追隨了魔鬼的本性來行事
[00:29:20.600 --> 00:29:23.600]  當然當我們這樣說的時候
[00:29:23.600 --> 00:29:26.600]  我們都要很警覺
[00:29:26.600 --> 00:29:30.600]  我們仍然要學習去愛
[00:29:30.600 --> 00:29:33.600]  每一個我們所接觸到的朋友
[00:29:33.600 --> 00:29:35.600]  我們不會一開始就說
[00:29:35.600 --> 00:29:37.600]  你都不會聽的
[00:29:37.600 --> 00:29:41.600]  但我們都嘗試去說出神的道
[00:29:41.600 --> 00:29:43.600]  或者能夠幫助去分析一下
[00:29:43.600 --> 00:29:46.600]  神的一些聖經的觀念
[00:29:46.600 --> 00:29:49.600]  對社會長遠來說產生的好處
[00:29:49.600 --> 00:29:51.600]  分析那個利弊
[00:29:51.600 --> 00:29:53.600]  對人的健康的好處
[00:29:53.600 --> 00:29:55.600]  對社會發展的利益
[00:29:55.600 --> 00:29:57.600]  一男一女的夫妻的關係
[00:29:57.600 --> 00:29:59.600]  怎樣能夠成為最好的
[00:29:59.600 --> 00:30:02.600]  一個穩定社會的單元等等
[00:30:02.600 --> 00:30:06.600]  向人的良心發出說話
[00:30:06.600 --> 00:30:09.600]  也都盼望有人能夠可以轉向神
[00:30:09.600 --> 00:30:12.600]  能夠聽得進神的話
[00:30:12.600 --> 00:30:13.600]  雖然是這樣
[00:30:13.600 --> 00:30:15.600]  我們都有心理準備
[00:30:15.600 --> 00:30:20.600]  或者你會因此面對很多的批評
[00:30:20.600 --> 00:30:22.600]  甚至是攻擊
[00:30:22.600 --> 00:30:27.600]  而主耶穌當時也都面對著這些攻擊
[00:30:27.600 --> 00:30:31.600]  有人心裏面就要殺耶穌
[00:30:31.600 --> 00:30:33.600]  當我們讀這段經文的時候
[00:30:33.600 --> 00:30:35.600]  我們一邊讀的時候
[00:30:35.600 --> 00:30:37.600]  我們會知道
[00:30:37.600 --> 00:30:39.600]  今天我們這個社會
[00:30:39.600 --> 00:30:42.600]  有非道德化的一種趨勢
[00:30:42.600 --> 00:30:45.600]  但神的道永遠站穩
[00:30:45.600 --> 00:30:49.600]  神的真理永遠是我們生命的憑據
[00:30:49.600 --> 00:30:52.600]  而你和我當我們行在真理上面
[00:30:52.600 --> 00:30:55.600]  我們就得到真正的自由
[00:30:55.600 --> 00:30:56.600]  各位靈性姐妹
[00:30:56.600 --> 00:30:58.600]  人生有兩條路
[00:30:58.600 --> 00:31:01.600]  一條路就是在罪的捆綁當中
[00:31:01.600 --> 00:31:03.600]  以為自己是自由
[00:31:03.600 --> 00:31:08.600]  另一條路是在真理的引導之下
[00:31:08.600 --> 00:31:11.600]  是領受真正的自由
[00:31:11.600 --> 00:31:13.600]  但願我們每一個都能夠
[00:31:13.600 --> 00:31:14.600]  行在真理當中
[00:31:14.600 --> 00:31:16.600]  得到真正的自由
[00:31:16.600 --> 00:31:18.600]  我們一起祈禱

