
[00:00:00.000 --> 00:00:02.640]  我們今天思想的題目是
[00:17:47.680 --> 00:17:51.680]  也意味著是德性的戰士
[00:17:51.680 --> 00:17:53.680]  聖經說到白馬
[00:17:53.680 --> 00:17:55.680]  上上說到德性
[00:17:55.680 --> 00:17:57.680]  是一位德性的戰士
[00:17:57.680 --> 00:18:00.680]  祂是稱為誠信真實的
[00:18:00.680 --> 00:18:02.680]  解釋到前面說到的基督
[00:18:02.680 --> 00:18:06.680]  的基督的特性就是欺騙
[00:18:06.680 --> 00:18:08.680]  是虛假的
[00:18:08.680 --> 00:18:10.680]  虛方的
[00:18:10.680 --> 00:18:13.680]  但這位基督是誠信真實的
[00:18:13.680 --> 00:18:16.680]  祂按公義來審判
[00:18:16.680 --> 00:18:21.680]  祂不會按照一些錯誤的
[00:18:21.680 --> 00:18:23.680]  或者是自私的
[00:18:23.680 --> 00:18:25.680]  或者是一些詭詐的動機
[00:18:25.680 --> 00:18:28.680]  祂按照公義審判
[00:18:28.680 --> 00:18:31.680]  而且祂會以公義的戰爭
[00:18:31.680 --> 00:18:33.680]  來消滅仇敵
[00:18:33.680 --> 00:18:35.680]  大家再小心看下面的經文
[00:18:35.680 --> 00:18:37.680]  在第十二節
[00:18:37.680 --> 00:18:40.680]  「祂的眼睛如火焰」
[00:18:40.680 --> 00:18:43.680]  因為祂能夠看透一切
[00:18:43.680 --> 00:18:45.680]  隱藏著的惡念
[00:18:45.680 --> 00:18:46.680]  祂知道一切
[00:18:46.680 --> 00:18:49.680]  祂頭上戴著許多的冠冕
[00:18:49.680 --> 00:18:52.680]  如果你留心聖經啟述前面說到
[00:18:52.680 --> 00:18:56.680]  這個撒旦戴著七個冠冕
[00:18:56.680 --> 00:18:58.680]  好像想表現出
[00:18:58.680 --> 00:18:59.680]  祂自己是王
[00:18:59.680 --> 00:19:01.680]  是掌管一切
[00:19:01.680 --> 00:19:03.680]  這個從海中出來的獸
[00:19:03.680 --> 00:19:06.680]  是戴著十個冠冕
[00:19:06.680 --> 00:19:08.680]  但基督耶穌來到的時候
[00:19:08.680 --> 00:19:11.680]  祂戴著許多許多的冠冕
[00:19:11.680 --> 00:19:13.680]  因此你見到聖經後面說
[00:19:13.680 --> 00:19:16.680]  祂是萬王之王
[00:19:16.680 --> 00:19:18.680]  祂是萬主之主
[00:19:18.680 --> 00:19:22.680]  祂是真正統管天地的大君王
[00:19:22.680 --> 00:19:24.680]  因此聖經詩篇裏面不斷說
[00:19:24.680 --> 00:19:26.680]  大家上上讀詩篇會看到
[00:19:26.680 --> 00:19:30.680]  祂在天上、在地下、在地底深處
[00:19:30.680 --> 00:19:33.680]  祂掌管萬有
[00:19:33.680 --> 00:19:35.680]  因此祂戴著許多的冠冕
[00:19:35.680 --> 00:19:38.680]  祂是天地的君王
[00:19:38.680 --> 00:19:39.680]  聖經有提到
[00:19:39.680 --> 00:19:41.680]  「又有寫著的名字
[00:19:41.680 --> 00:19:45.680]  除了祂自己沒有人知道
[00:19:45.680 --> 00:19:49.680]  祂的名字是超乎萬名之上」
[00:19:49.680 --> 00:19:54.680]  因此祂是超越人類所能夠了解的
[00:19:54.680 --> 00:19:57.680]  祂的情況除了祂自己之外
[00:19:57.680 --> 00:20:00.680]  沒有人能夠完全地明白
[00:20:00.680 --> 00:20:03.680]  因為祂是全然地超越的
[00:20:03.680 --> 00:20:04.680]  而聖經再說
[00:20:04.680 --> 00:20:09.680]  「祂穿著鑽鳥血的衣服」
[00:20:09.680 --> 00:20:14.680]  大家再看看下面第十五節中間說
[00:20:14.680 --> 00:20:17.680]  「祂必用鐵掌嚇管他們
[00:20:17.680 --> 00:20:21.680]  並要傳全能神列路的走兆」
[00:20:21.680 --> 00:20:23.680]  大家也許會看過一些圖片
[00:20:23.680 --> 00:20:26.680]  甚至有機會去到一些聖地
[00:20:26.680 --> 00:20:29.680]  去看到一些當地的實物
[00:20:29.680 --> 00:20:33.680]  在當地的人很多時候有些叫做「壓走祠」
[00:20:33.680 --> 00:20:36.680]  壓走祠在古代的情況
[00:20:36.680 --> 00:20:40.680]  就是在地上的一個很小的池子
[00:20:40.680 --> 00:20:43.680]  然後將很多葡萄丟進去
[00:20:43.680 --> 00:20:48.680]  在一個多數是四方形長方形的酒池的一邊
[00:20:48.680 --> 00:20:52.680]  有一個洞將葡萄汁流入去
[00:20:52.680 --> 00:20:54.680]  下方低一點的池
[00:20:54.680 --> 00:20:56.680]  然後儲存這些葡萄汁
[00:20:56.680 --> 00:20:58.680]  然後做酒
[00:20:58.680 --> 00:21:01.680]  很多葡萄放在酒池上
[00:21:01.680 --> 00:21:03.680]  怎樣壓呢?
[00:21:03.680 --> 00:21:06.680]  當時沒有很多工具
[00:21:06.680 --> 00:21:08.680]  用什麼方法呢?
[00:21:08.680 --> 00:21:09.680]  赤腳
[00:21:09.680 --> 00:21:11.680]  赤腳就在上面一路踩
[00:21:11.680 --> 00:21:13.680]  很多人在上面踩葡萄
[00:21:13.680 --> 00:21:15.680]  葡萄就會被壓碎
[00:21:15.680 --> 00:21:17.680]  很多汁就流出來
[00:21:17.680 --> 00:21:20.680]  這些朋友穿著他的私服
[00:21:20.680 --> 00:21:22.680]  那些葡萄汁會怎樣呢?
[00:21:22.680 --> 00:21:23.680]  濺上來
[00:21:23.680 --> 00:21:27.680]  會全身變成紅色
[00:21:27.680 --> 00:21:29.680]  因此很多人一說起壓走祠
[00:21:29.680 --> 00:21:32.680]  就有很清晰的圖畫在心裏
[00:21:32.680 --> 00:21:37.680]  神就說他的烈路的壓走祠
[00:21:37.680 --> 00:21:39.680]  他是公義的上帝
[00:21:39.680 --> 00:21:41.680]  當人不接受他的慈愛
[00:21:41.680 --> 00:21:46.680]  接受咎因以至犯罪違背神的時候
[00:21:46.680 --> 00:21:48.680]  神公義的審判來到
[00:21:48.680 --> 00:21:52.680]  神要去踐踏這些惡人
[00:21:52.680 --> 00:21:54.680]  這些邪惡的事
[00:21:54.680 --> 00:21:56.680]  就像子承所說
[00:21:56.680 --> 00:22:00.680]  他的身上穿了滋尿血的衣服
[00:22:00.680 --> 00:22:04.680]  也意味著他是一位審判的主
[00:22:04.680 --> 00:22:08.680]  主耶穌第一次來到世上是拯救
[00:22:08.680 --> 00:22:10.680]  但第二次再來的時候
[00:22:10.680 --> 00:22:15.680]  是審判
[00:22:15.680 --> 00:22:16.680]  他是公義的主
[00:22:16.680 --> 00:22:20.680]  他不會以有罪的為無罪
[00:22:20.680 --> 00:22:22.680]  因此犯罪的人
[00:22:22.680 --> 00:22:25.680]  要快快地回轉
[00:22:25.680 --> 00:22:28.680]  要快快地去尋求神的憐憫
[00:22:28.680 --> 00:22:30.680]  免得在壓走祠當中
[00:22:30.680 --> 00:22:33.680]  面對神的烈路
[00:22:33.680 --> 00:22:34.680]  聖經再說
[00:22:34.680 --> 00:22:35.680]  在十四節
[00:22:35.680 --> 00:22:36.680]  十三節
[00:22:36.680 --> 00:22:39.680]  他的名稱為神之道
[00:22:39.680 --> 00:22:40.680]  一位的基督
[00:22:40.680 --> 00:22:42.680]  他的名字是神的道
[00:22:42.680 --> 00:22:45.680]  讓大家知道道成肉身來到世上
[00:22:45.680 --> 00:22:47.680]  道友與我們同在
[00:22:47.680 --> 00:22:49.680]  而在啟示律講到神的道的時候
[00:22:49.680 --> 00:22:52.680]  是特別提到一位的神的道
[00:22:52.680 --> 00:22:54.680]  是毀滅一切邪惡
[00:22:54.680 --> 00:22:58.680]  而去承傳了神一切的計劃
[00:22:58.680 --> 00:23:03.680]  神的道就承傳了救恩和審判
[00:23:03.680 --> 00:23:04.680]  在十四節
[00:23:04.680 --> 00:23:05.680]  在天上的眾君
[00:23:05.680 --> 00:23:06.680]  騎著白馬
[00:23:06.680 --> 00:23:07.680]  穿著細麻衣
[00:23:07.680 --> 00:23:09.680]  又白又潔
[00:23:09.680 --> 00:23:10.680]  跟隨他
[00:23:10.680 --> 00:23:13.680]  但他們不是要來打仗的
[00:23:13.680 --> 00:23:15.680]  因為基督口中的利劍
[00:23:15.680 --> 00:23:18.680]  已經能夠擊殺列國
[00:23:18.680 --> 00:23:19.680]  第十五節
[00:23:19.680 --> 00:23:20.680]  有利劍從他口中出來
[00:23:20.680 --> 00:23:22.680]  可以擊殺列國
[00:23:22.680 --> 00:23:24.680]  他必用鐵掌核管他們
[00:23:24.680 --> 00:23:27.680]  並要傳傳能神烈奧的走詐
[00:23:27.680 --> 00:23:30.680]  他衣服和大腿上有明寫著
[00:23:30.680 --> 00:23:32.680]  萬王之王
[00:23:32.680 --> 00:23:35.680]  萬主之主
[00:23:35.680 --> 00:23:37.680]  耶穌基督在來的時候
[00:23:37.680 --> 00:23:40.680]  要審判全地
[00:23:40.680 --> 00:23:43.680]  我自己在小學的時候
[00:23:43.680 --> 00:23:44.680]  有一個比較深刻的經歷
[00:23:44.680 --> 00:23:47.680]  我也有機會在不同場合提過
[00:23:47.680 --> 00:23:49.680]  這個經歷很特別
[00:23:49.680 --> 00:23:51.680]  就是當時我自己一家人
[00:23:51.680 --> 00:23:54.680]  住在唐樓
[00:23:54.680 --> 00:23:56.680]  所以衛生環境不是最好
[00:23:56.680 --> 00:23:59.680]  經常有蛇蟲鼠蟻
[00:23:59.680 --> 00:24:01.680]  我記得我們一家人
[00:24:01.680 --> 00:24:03.680]  當時在廚房
[00:24:03.680 --> 00:24:04.680]  因為廚櫃
[00:24:04.680 --> 00:24:06.680]  偶爾會發現一些蟑螂
[00:24:06.680 --> 00:24:09.680]  所以就想清理一下
[00:24:09.680 --> 00:24:10.680]  在那天
[00:24:10.680 --> 00:24:11.680]  我自己當時很小的時候
[00:24:11.680 --> 00:24:13.680]  幫忙把廚櫃
[00:24:13.680 --> 00:24:16.680]  從廚房搬到騎樓
[00:24:16.680 --> 00:24:19.680]  當然之前把廚具都拿出來
[00:24:19.680 --> 00:24:20.680]  到騎樓的時候
[00:24:20.680 --> 00:24:22.680]  剛剛是很猛烈的太陽
[00:24:22.680 --> 00:24:24.680]  最好的時候
[00:24:24.680 --> 00:24:25.680]  然後就在騎樓
[00:24:25.680 --> 00:24:28.680]  把廚櫃的抽屜抽出來
[00:24:28.680 --> 00:24:31.680]  然後在地上搖一搖
[00:24:31.680 --> 00:24:36.680]  嘩!你知道發生什麼事了
[00:24:36.680 --> 00:24:39.680]  那些大小蟑螂就跑出來
[00:24:39.680 --> 00:24:42.680]  我們就打殺打殺
[00:24:42.680 --> 00:24:44.680]  一邊拍一邊拍
[00:24:44.680 --> 00:24:47.680]  清理蟑螂
[00:24:47.680 --> 00:24:48.680]  然後不單止這樣
[00:24:48.680 --> 00:24:50.680]  當然開水喉一邊沖
[00:24:50.680 --> 00:24:51.680]  沖完之後
[00:24:51.680 --> 00:24:52.680]  還不單止這樣
[00:24:52.680 --> 00:24:56.680]  放在烈日的太陽之下曬一曬
[00:24:56.680 --> 00:24:58.680]  曬了一整天
[00:24:58.680 --> 00:25:00.680]  然後發覺很乾淨
[00:25:00.680 --> 00:25:02.680]  然後把它放回廚房
[00:25:02.680 --> 00:25:05.680]  放回廚具
[00:25:05.680 --> 00:25:08.680]  這幅圖畫在我心目中很深刻
[00:25:08.680 --> 00:25:10.680]  在太陽光之下
[00:25:10.680 --> 00:25:14.680]  沒有任何的蟑螂能夠盾影
[00:25:14.680 --> 00:25:17.680]  它們都要被顯露出來
[00:25:17.680 --> 00:25:23.680]  然後面對著我們當時的處理
[00:25:23.680 --> 00:25:26.680]  你知道我在說什麼嗎?
[00:25:26.680 --> 00:25:29.680]  在有一天當主耶穌再臨的時候
[00:25:29.680 --> 00:25:31.680]  祂如光明的太陽
[00:25:31.680 --> 00:25:33.680]  照耀一切的黑暗
[00:25:33.680 --> 00:25:35.680]  而基督的審判
[00:25:35.680 --> 00:25:39.680]  讓這一切都被殲滅
[00:25:39.680 --> 00:25:41.680]  或者我們會覺得好像殘忍
[00:25:41.680 --> 00:25:43.680]  但是什麼時候我們想起
[00:25:43.680 --> 00:25:45.680]  多個年代
[00:25:45.680 --> 00:25:48.680]  不斷地呼籲我們回轉
[00:25:48.680 --> 00:25:50.680]  不斷地忍耐寬容
[00:25:50.680 --> 00:25:51.680]  到一個時候
[00:25:51.680 --> 00:25:54.680]  神就說時候到了
[00:25:54.680 --> 00:25:56.680]  祂不再寬容
[00:25:56.680 --> 00:25:58.680]  而祂要審判
[00:25:58.680 --> 00:26:00.680]  因此聖經接著再說
[00:26:00.680 --> 00:26:01.680]  第三部分
[00:26:01.680 --> 00:26:04.680]  不是說其他
[00:26:04.680 --> 00:26:07.680]  而是說一個大的現值
[00:26:07.680 --> 00:26:10.680]  第十七節
[00:26:10.680 --> 00:26:11.680]  我又看見一位天使
[00:26:11.680 --> 00:26:12.680]  站在日頭中
[00:26:12.680 --> 00:26:14.680]  向天空所飛的鳥
[00:26:14.680 --> 00:26:16.680]  大聲喊著說
[00:26:16.680 --> 00:26:19.680]  你們聚集來赴神的大現值
[00:26:19.680 --> 00:26:22.680]  可以是君王與將軍的玉
[00:26:22.680 --> 00:26:25.680]  壯士與馬和騎馬者的玉
[00:26:25.680 --> 00:26:26.680]  並一切自主的
[00:26:26.680 --> 00:26:27.680]  慰勞的
[00:26:27.680 --> 00:26:30.680]  以及大小人民的玉
[00:26:30.680 --> 00:26:33.680]  聖經描寫一個大的現值
[00:26:33.680 --> 00:26:34.680]  在現值裡
[00:26:34.680 --> 00:26:37.680]  一切一切敵對神的勢力
[00:26:37.680 --> 00:26:39.680]  要完全被殲滅
[00:26:39.680 --> 00:26:42.680]  你發覺聖經沒有說到戰爭的過程
[00:26:42.680 --> 00:26:46.680]  只是說戰爭的結果
[00:26:46.680 --> 00:26:48.680]  或者說其實那個勢力
[00:26:48.680 --> 00:26:50.680]  太過懸殊
[00:26:50.680 --> 00:26:52.680]  是不費摧灰之力
[00:26:52.680 --> 00:26:54.680]  在片刻之間
[00:26:54.680 --> 00:26:57.680]  整個敵軍就全軍覆沒
[00:26:57.680 --> 00:27:01.680]  因此屍首是不及來修理
[00:27:01.680 --> 00:27:03.680]  在當時的戰爭
[00:27:03.680 --> 00:27:06.680]  如果很多戰士死在沙場
[00:27:06.680 --> 00:27:08.680]  不及修理他們的屍首
[00:27:08.680 --> 00:27:10.680]  就有飛鳥從空中來
[00:27:10.680 --> 00:27:12.680]  來吃了他們的玉
[00:27:12.680 --> 00:27:14.680]  這個象徵性的描寫
[00:27:14.680 --> 00:27:17.680]  是啟示錄裡特別有的描寫方式
[00:27:17.680 --> 00:27:19.680]  表示神的審判
[00:27:19.680 --> 00:27:21.680]  是立士臨到
[00:27:21.680 --> 00:27:24.680]  人是沒有辦法來抵擋
[00:27:24.680 --> 00:27:27.680]  邪惡的勢力也不能夠抵擋
[00:27:27.680 --> 00:27:29.680]  然後聖經就說到
[00:27:29.680 --> 00:27:31.680]  在第20節
[00:27:31.680 --> 00:27:34.680]  有兩個被擒拿的
[00:27:34.680 --> 00:27:36.680]  第一就是那獸
[00:27:36.680 --> 00:27:38.680]  這個就是聖經所說的敵基督
[00:27:38.680 --> 00:27:41.680]  然後有的假先知
[00:27:41.680 --> 00:27:43.680]  他也被擒拿
[00:27:43.680 --> 00:27:46.680]  兩個被活活的擒拿之後
[00:27:46.680 --> 00:27:50.680]  永在燒著流亡的火狐雷
[00:27:50.680 --> 00:27:52.680]  去到他們真正的終局
[00:27:52.680 --> 00:27:56.680]  就是永遠的痛苦的終局裡面
[00:27:56.680 --> 00:27:59.680]  而下星期我們會看到20章的時候
[00:27:59.680 --> 00:28:01.680]  就會看到連撒旦本身
[00:28:01.680 --> 00:28:05.680]  大家可以先看20章第10節
[00:28:07.680 --> 00:28:09.680]  在他被捆綁一千年之後
[00:28:09.680 --> 00:28:11.680]  被釋放出來
[00:28:11.680 --> 00:28:14.680]  而最終他會被冰到火狐
[00:28:14.680 --> 00:28:16.680]  20章第10節
[00:28:16.680 --> 00:28:18.680]  乃謎或他們的魔鬼
[00:28:18.680 --> 00:28:20.680]  被拋在流亡的火狐裡
[00:28:20.680 --> 00:28:24.680]  就是獸和假先知所在的地方
[00:28:24.680 --> 00:28:27.680]  他們必就也受痛苦
[00:28:27.680 --> 00:28:30.680]  直到永永遠遠
[00:28:30.680 --> 00:28:35.680]  三個敵對的屬靈的惡勢力
[00:28:35.680 --> 00:28:38.680]  是完全被神所殲滅
[00:28:38.680 --> 00:28:40.680]  各位弟兄姊妹
[00:28:40.680 --> 00:28:43.680]  當我們看完這段經文
[00:28:43.680 --> 00:28:45.680]  我們心裡面很感謝神
[00:28:45.680 --> 00:28:50.680]  因為我們能夠被邀請去高陽的婚宴
[00:28:50.680 --> 00:28:54.680]  而不是去到大宴席那裡
[00:28:54.680 --> 00:28:58.680]  二者之間是天淵之別
[00:28:58.680 --> 00:29:02.680]  而你和我在當中夢受神的恩惠
[00:29:02.680 --> 00:29:04.680]  不單止參加婚宴
[00:29:04.680 --> 00:29:06.680]  而且和基督聯合
[00:29:06.680 --> 00:29:09.680]  我們是辛苦的
[00:29:09.680 --> 00:29:11.680]  當主耶穌在世上的時候
[00:29:11.680 --> 00:29:13.680]  他曾經在《馬太方便十章》特別說
[00:29:13.680 --> 00:29:17.680]  那殺身體不能殺靈魂的
[00:29:17.680 --> 00:29:19.680]  不要怕他
[00:29:19.680 --> 00:29:21.680]  有人逼迫你
[00:29:21.680 --> 00:29:23.680]  因為信仰的緣故取笑你
[00:29:23.680 --> 00:29:24.680]  傷害你
[00:29:24.680 --> 00:29:25.680]  不要怕
[00:29:25.680 --> 00:29:28.680]  但那能夠殺身體
[00:29:28.680 --> 00:29:31.680]  又能夠決定你的靈魂去哪裡的
[00:29:31.680 --> 00:29:34.680]  你正要怕他
[00:29:34.680 --> 00:29:38.680]  或者說你正要去敬畏他
[00:29:38.680 --> 00:29:40.680]  什麼叫做敬畏?
[00:29:40.680 --> 00:29:42.680]  在《聖經》裡面兩個基本的意思
[00:29:42.680 --> 00:29:44.680]  敬畏第一
[00:29:44.680 --> 00:29:47.680]  敬畏神遠離惡事
[00:29:47.680 --> 00:29:49.680]  遠離邪惡
[00:29:49.680 --> 00:29:50.680]  第二
[00:29:50.680 --> 00:29:54.680]  敬畏神是遵從神的道
[00:29:54.680 --> 00:29:56.680]  聽從神的話的人
[00:29:56.680 --> 00:29:58.680]  就是敬畏神
[00:29:58.680 --> 00:30:01.680]  今天我們領受神給我們永恆的應許
[00:30:01.680 --> 00:30:03.680]  我們預備自己
[00:30:03.680 --> 00:30:05.680]  怎樣預備?
[00:30:05.680 --> 00:30:06.680]  就是這兩個字
[00:30:06.680 --> 00:30:08.680]  敬畏神
[00:30:08.680 --> 00:30:09.680]  敬畏神
[00:30:09.680 --> 00:30:10.680]  預備自己
[00:30:10.680 --> 00:30:13.680]  來到這個婚宴
[00:30:13.680 --> 00:30:14.680]  在當時
[00:30:14.680 --> 00:30:19.680]  神要將潔白的細麻衣給我們穿上
[00:30:19.680 --> 00:30:23.680]  我們與主永遠聯合
[00:30:23.680 --> 00:30:26.680]  各位靈姐妹
[00:30:26.680 --> 00:30:29.680]  這話是真實的
[00:30:29.680 --> 00:30:33.680]  凡被赴羔羊婚宴的
[00:30:33.680 --> 00:30:35.680]  有福了
[00:30:35.680 --> 00:30:37.680]  我們一起祈禱

