
[00:00:00.000 --> 00:00:01.840]  大家知道接下來的季度
[00:18:16.400 --> 00:18:18.640]  所以我賜困難給你
[00:18:18.640 --> 00:18:21.760]  讓你的信心可以得到磨練
[00:18:21.760 --> 00:18:24.560]  讓你的信心可以得到成長
[00:18:24.560 --> 00:18:27.280]  得到兼顧
[00:18:27.280 --> 00:18:30.000]  在那時候我心裡很感謝上帝
[00:18:30.000 --> 00:18:32.320]  因為祂知道我的情況
[00:18:32.320 --> 00:18:34.160]  然後祂渴望
[00:18:34.160 --> 00:18:37.920]  我在當中可以堅定的信靠祂
[00:18:37.920 --> 00:18:38.720]  各位電影姊妹
[00:18:38.720 --> 00:18:41.120]  在一切困難裡
[00:18:41.120 --> 00:18:43.520]  仍然堅定的信靠神
[00:18:43.520 --> 00:18:46.000]  祂是滿有能力的上帝
[00:18:46.000 --> 00:18:49.360]  而困難往往是你經歷祂恩典的
[00:18:49.360 --> 00:18:52.480]  經歷祂能力的時刻
[00:18:52.480 --> 00:18:54.080]  而在當中祂知道
[00:18:54.080 --> 00:18:57.680]  祂是你真正的倚靠
[00:18:57.680 --> 00:18:59.040]  我們回看剛才的聖經
[00:18:59.040 --> 00:19:01.360]  我們讀聖經第八章的時候
[00:19:01.360 --> 00:19:05.920]  你發覺主耶穌看見一個人很有信心
[00:19:05.920 --> 00:19:08.640]  然後主耶穌就跟他說
[00:19:08.640 --> 00:19:10.320]  在第十三節
[00:19:10.320 --> 00:19:14.480]  第八章第十三節
[00:19:14.480 --> 00:19:17.120]  「於是耶穌對伯夫長說
[00:19:17.120 --> 00:19:21.920]  『回去吧,事情必照你所信的給你成就』
[00:19:21.920 --> 00:19:23.840]  或者好像和學本所說
[00:19:23.840 --> 00:19:27.760]  『照你的信心給你成全』
[00:19:27.760 --> 00:19:29.440]  你留心聖經很清楚地說
[00:19:29.440 --> 00:19:34.480]  是『按照你的信心給你成全』
[00:19:34.480 --> 00:19:36.080]  耶穌清楚知道
[00:19:36.080 --> 00:19:39.040]  祂說的一句話能夠去醫治病人
[00:19:39.040 --> 00:19:42.000]  祂不需要去到病人身旁
[00:19:42.000 --> 00:19:45.440]  但是祂是按照這個人的信心
[00:19:45.440 --> 00:19:47.120]  既然祂有這樣的信心
[00:19:47.120 --> 00:19:51.440]  我就照你的信心給你成全
[00:19:51.440 --> 00:19:52.080]  聖經說
[00:19:52.080 --> 00:19:54.320]  『那時就在那一刻
[00:19:54.320 --> 00:19:58.000]  他的僕人就好了』」
[00:19:58.000 --> 00:20:00.560]  我們再看一看後面的第九章
[00:20:00.560 --> 00:20:02.960]  我們看看聖經的另一處經文
[00:20:02.960 --> 00:20:06.960]  在第二十七節
[00:20:06.960 --> 00:20:09.360]  第九章二十七節
[00:20:09.360 --> 00:20:12.880]  剛才提到有權位的一位伯夫長
[00:20:12.880 --> 00:20:15.920]  這裡提到兩個人被社會認為
[00:20:15.920 --> 00:20:17.520]  是沒用的人
[00:20:17.520 --> 00:20:19.200]  被人輕視的人
[00:20:19.200 --> 00:20:22.000]  但是他們仍然有那份信心
[00:20:22.000 --> 00:20:23.920]  他們看到耶穌的時候
[00:20:23.920 --> 00:20:26.000]  他們就跟著耶穌
[00:20:26.000 --> 00:20:28.480]  就說大衛的子孫可憐我爸
[00:20:28.480 --> 00:20:32.320]  大衛的子孫是對尼塞亞的稱呼
[00:20:32.320 --> 00:20:36.080]  表示他們相信耶穌是救世主
[00:20:36.080 --> 00:20:38.400]  但耶穌似乎沒有馬上理會他們
[00:20:38.400 --> 00:20:39.680]  進了房間
[00:20:39.680 --> 00:20:41.600]  但是兩個孩子跟著去
[00:20:41.600 --> 00:20:44.800]  他們來到他那裡
[00:20:44.800 --> 00:20:46.640]  有些時候
[00:20:46.640 --> 00:20:49.200]  在信心的生活上
[00:20:49.200 --> 00:20:52.560]  你發覺是需要一種忍耐
[00:20:52.560 --> 00:20:55.040]  在白萊書提到信心的信息的時候
[00:20:55.040 --> 00:20:57.280]  上上提到忍耐
[00:20:57.280 --> 00:20:59.920]  又勉勵我們要效法
[00:20:59.920 --> 00:21:03.520]  那些憑著信心和忍耐
[00:21:03.520 --> 00:21:06.720]  承受應許的人
[00:21:06.720 --> 00:21:08.960]  不是按照你的時間
[00:21:08.960 --> 00:21:12.400]  你在當中忍耐著神自己的時間
[00:21:12.400 --> 00:21:15.200]  祂要來施恩惠
[00:21:15.200 --> 00:21:17.280]  當時神沒有馬上來醫治他們
[00:21:17.280 --> 00:21:18.960]  但進了房間之後
[00:21:18.960 --> 00:21:20.960]  耶穌就問他們
[00:21:20.960 --> 00:21:24.720]  你們信我能作這些事嗎?
[00:21:24.720 --> 00:21:29.520]  你們是不是相信我能夠作這些事呢?
[00:21:29.520 --> 00:21:30.480]  嚴格來說
[00:21:30.480 --> 00:21:32.240]  信心的功課
[00:21:32.240 --> 00:21:36.080]  不是說你有多大多小的信心
[00:21:36.080 --> 00:21:38.880]  而是說你對這位主
[00:21:38.880 --> 00:21:44.080]  是不是相信祂能夠成就奇妙的事情
[00:21:44.080 --> 00:21:45.360]  所以法國聖經所說
[00:21:45.360 --> 00:21:47.600]  「戒錯一種這麼小的信心」
[00:21:47.600 --> 00:21:49.440]  可以怎樣呢?
[00:21:49.440 --> 00:21:53.280]  可以「宜生」
[00:21:53.280 --> 00:21:55.440]  小孩子的信心很微小
[00:21:55.440 --> 00:21:56.800]  但很真實
[00:21:56.800 --> 00:22:01.680]  他相信這位上帝能夠成全
[00:22:01.680 --> 00:22:03.520]  因此聖經勉勵我們
[00:22:03.520 --> 00:22:05.440]  要有真實的信心
[00:22:05.440 --> 00:22:07.200]  而不是說你自己
[00:22:07.200 --> 00:22:09.680]  而是你相信這位神
[00:22:09.680 --> 00:22:11.760]  你認識祂的權能
[00:22:11.760 --> 00:22:13.120]  祂的偉大
[00:22:13.120 --> 00:22:18.640]  因此你相信祂能夠作成
[00:22:18.640 --> 00:22:20.400]  在聖經裡大家會留意到
[00:22:20.400 --> 00:22:23.360]  有說很多貧窮的人
[00:22:23.360 --> 00:22:24.880]  聖經亞國書提及
[00:22:24.880 --> 00:22:28.080]  神揀選貧窮的人
[00:22:28.080 --> 00:22:30.400]  叫他們付足
[00:22:30.400 --> 00:22:33.200]  什麼付足?
[00:22:33.200 --> 00:22:37.520]  叫他們在信心上付足
[00:22:37.520 --> 00:22:38.640]  很奇妙的事情
[00:22:38.640 --> 00:22:40.320]  神揀選貧窮的人
[00:22:40.320 --> 00:22:43.440]  他們在地上沒有什麼物質的豐富
[00:22:43.440 --> 00:22:45.680]  但他們信心付足
[00:22:45.680 --> 00:22:48.640]  為什麼窮人信心會付足呢?
[00:22:48.640 --> 00:22:50.560]  其中一個了解就是
[00:22:50.560 --> 00:22:53.360]  因為他們無依無求
[00:22:53.360 --> 00:22:55.920]  他們沒有很多自己的資源
[00:22:55.920 --> 00:22:59.760]  因此全心全意養賴這位上帝
[00:22:59.760 --> 00:23:03.200]  給他們供應和保守
[00:23:03.200 --> 00:23:06.160]  因此他們經歷上帝的作為
[00:23:06.160 --> 00:23:07.520]  在他們身上
[00:23:07.520 --> 00:23:10.960]  他們的信心變得付足
[00:23:10.960 --> 00:23:11.760]  各位聽眾
[00:23:11.760 --> 00:23:16.720]  有時候神容許你某方面很缺乏
[00:23:16.720 --> 00:23:18.400]  不一定是金錢
[00:23:18.400 --> 00:23:19.760]  但在過程當中
[00:23:19.760 --> 00:23:21.760]  在那些範圍
[00:23:21.760 --> 00:23:24.560]  你會經歷神自己的能力
[00:23:24.560 --> 00:23:27.520]  當你更深刻知道去依靠
[00:23:27.520 --> 00:23:30.400]  去信靠這位主
[00:23:30.400 --> 00:23:32.160]  當時這兩個人
[00:23:32.160 --> 00:23:34.560]  他們很清楚看見自己的狀況
[00:23:34.560 --> 00:23:36.560]  他們有很大的需要
[00:23:36.560 --> 00:23:38.640]  他們不能夠幫助自己
[00:23:38.640 --> 00:23:39.760]  但主耶穌問
[00:23:39.760 --> 00:23:43.280]  「你們信我能做這些事嗎?」
[00:23:43.280 --> 00:23:44.640]  他們立刻回答
[00:23:44.640 --> 00:23:46.640]  「主啊,我們信」
[00:23:46.640 --> 00:23:49.360]  很真實表明出那種信心
[00:23:49.360 --> 00:23:52.720]  接著主耶穌做了一件事
[00:23:52.720 --> 00:23:54.560]  摸他們的眼睛
[00:23:54.560 --> 00:23:56.000]  然後跟他們說
[00:23:56.000 --> 00:23:59.280]  大家看看29節
[00:23:59.280 --> 00:24:01.600]  「按照你們的信心
[00:24:01.600 --> 00:24:04.480]  給你們成就吧」
[00:24:04.480 --> 00:24:05.680]  同樣是這樣說
[00:24:05.680 --> 00:24:07.440]  按照你們的信心
[00:24:07.440 --> 00:24:12.000]  來給你們成全
[00:24:12.000 --> 00:24:13.360]  各位弟兄姊妹
[00:24:13.360 --> 00:24:16.640]  我們看了這兩群人
[00:24:16.640 --> 00:24:19.600]  白夫長和兩位的客子
[00:24:19.600 --> 00:24:21.840]  但他們都是蒙恩的人
[00:24:21.840 --> 00:24:24.560]  因為他們信得過這位上帝
[00:24:24.560 --> 00:24:27.920]  是有恩惠、有能力
[00:24:27.920 --> 00:24:30.480]  當你幾時遇到困難的時候
[00:24:30.480 --> 00:24:32.320]  你堅固著你的信心
[00:24:32.320 --> 00:24:34.240]  你都向神尋求
[00:24:34.240 --> 00:24:35.200]  在那些時刻
[00:24:35.200 --> 00:24:39.120]  你要經歷上帝的幫助和保守
[00:24:39.120 --> 00:24:40.560]  亦都在過程中
[00:24:40.560 --> 00:24:43.520]  上帝要你成為祂的見證
[00:24:43.520 --> 00:24:47.520]  讓你的生命可以榮耀上帝
[00:24:47.520 --> 00:24:49.680]  按照你的信心給你成就
[00:24:49.680 --> 00:24:53.440]  是包含了一種有果效的含義
[00:24:53.440 --> 00:24:55.760]  意味著是不會失望的
[00:24:55.760 --> 00:24:58.400]  你的盼望是不會羞愧的
[00:24:58.400 --> 00:25:01.360]  因此給你成就
[00:25:01.360 --> 00:25:02.160]  而在當中
[00:25:02.160 --> 00:25:03.920]  你會認識這位上帝
[00:25:03.920 --> 00:25:07.360]  是又真又活的上帝
[00:25:07.360 --> 00:25:08.720]  各位弟兄姊妹
[00:25:08.720 --> 00:25:11.920]  信靠這位滿有權能的主
[00:25:11.920 --> 00:25:15.120]  去經歷祂的能力在你身上
[00:25:15.120 --> 00:25:16.400]  我們一起祈禱

