
[00:00:00.000 --> 00:00:02.000]  我們今天繼續來到聖經的
[00:20:31.080 --> 00:20:34.800]  因此很小的時候就很想得到愛
[00:20:34.800 --> 00:20:36.480]  因此很小的時候
[00:20:36.480 --> 00:20:37.880]  青少年期
[00:20:37.880 --> 00:20:40.480]  已經到處有男女的關係
[00:20:40.480 --> 00:20:42.760]  濫交
[00:20:42.760 --> 00:20:46.240]  後來感謝上帝讓她認識了主耶穌
[00:20:46.240 --> 00:20:48.920]  她開始整個生命改變
[00:20:48.920 --> 00:20:50.920]  她就講述在她以前
[00:20:50.920 --> 00:20:52.680]  在濫交的期間
[00:20:52.680 --> 00:20:53.520]  認識一個
[00:20:53.520 --> 00:20:55.400]  有關係又甩了一個
[00:20:55.400 --> 00:20:56.200]  再有第二個
[00:20:56.200 --> 00:20:57.800]  再第三個
[00:20:57.800 --> 00:21:01.080]  她說每一次當分離的時候
[00:21:01.080 --> 00:21:06.400]  就感覺自己的生命被撕裂開
[00:21:06.400 --> 00:21:09.520]  自己的生命的一部分
[00:21:09.520 --> 00:21:14.840]  好像已經留在對方身上
[00:21:14.840 --> 00:21:17.280]  一邊描述這種情況
[00:21:17.280 --> 00:21:19.000]  她說濫交
[00:21:19.000 --> 00:21:24.000]  帶給她一段很長時間的情緒不安
[00:21:24.000 --> 00:21:26.240]  傷害了她的心靈
[00:21:26.240 --> 00:21:27.200]  很多時候
[00:21:27.200 --> 00:21:30.560]  有些很莫名其妙的痛苦
[00:21:30.560 --> 00:21:33.560]  愛情浮現在自己的內心
[00:21:33.560 --> 00:21:37.160]  解釋不了裡面那種撕裂的情況
[00:21:37.160 --> 00:21:38.080]  她在地面之會
[00:21:38.080 --> 00:21:40.320]  聖經就講一切的罪
[00:21:40.320 --> 00:21:42.840]  都在身體以外
[00:21:42.840 --> 00:21:47.640]  唯獨行淫是得罪自己的身體
[00:21:47.640 --> 00:21:50.880]  是帶來給自己身心靈的傷害
[00:21:50.880 --> 00:21:52.560]  因此聖經很清楚
[00:21:52.560 --> 00:21:56.520]  亦都很嚴厲地提醒我們
[00:21:56.520 --> 00:21:58.960]  要遠避淫行
[00:21:58.960 --> 00:22:02.920]  用聖潔尊貴守著自己的身體
[00:22:02.920 --> 00:22:04.880]  當然這位姐妹在後來
[00:22:04.880 --> 00:22:06.320]  當她信主之後
[00:22:06.320 --> 00:22:08.200]  她靠神得到醫治
[00:22:08.200 --> 00:22:09.800]  然後她就說
[00:22:09.800 --> 00:22:11.480]  她發覺沒有任何感情
[00:22:11.480 --> 00:22:15.280]  是真正能夠填補她內心的不足
[00:22:15.280 --> 00:22:17.880]  唯有當她認識耶穌之後
[00:22:17.880 --> 00:22:22.280]  主耶穌真正給她生命裡面的滿足
[00:22:22.280 --> 00:22:23.440]  唯有這位上帝
[00:22:23.440 --> 00:22:27.560]  成為了她生命真正的一種平安
[00:22:27.560 --> 00:22:32.280]  因此在我們的成長的路上要留心
[00:22:32.280 --> 00:22:35.000]  大家再看在下面的經文裡面提
[00:22:35.000 --> 00:22:38.400]  保守自己和不要放縱私慾
[00:22:38.400 --> 00:22:40.240]  然後第六節就講
[00:22:40.240 --> 00:22:43.000]  誰也不要在這世上越軌
[00:22:43.000 --> 00:22:44.920]  佔弟兄的便宜
[00:22:44.920 --> 00:22:48.840]  因為這類的是主必報應
[00:22:48.840 --> 00:22:50.440]  十誡裡面大家記得
[00:22:50.440 --> 00:22:55.560]  聖經提到不要貪戀別人的妻
[00:22:55.560 --> 00:23:00.240]  不會和別人有第三者的關係
[00:23:00.240 --> 00:23:03.000]  因為這些事情是
[00:23:03.000 --> 00:23:04.200]  聖經所說
[00:23:04.200 --> 00:23:06.800]  是令弟兄受傷害
[00:23:06.800 --> 00:23:08.680]  佔了對方的便宜
[00:23:08.680 --> 00:23:12.160]  或者說是傷害了別人
[00:23:12.160 --> 00:23:14.040]  或者再進一步說
[00:23:14.040 --> 00:23:17.120]  是傷害了別人未來的配偶
[00:23:17.120 --> 00:23:18.680]  可能他是未婚
[00:23:18.680 --> 00:23:20.680]  但這種關係帶來了對
[00:23:20.680 --> 00:23:25.520]  對方和對方將來的配偶的傷害
[00:23:25.520 --> 00:23:26.600]  我不知道大家有沒有留意到
[00:23:26.600 --> 00:23:28.520]  在近幾天
[00:23:28.520 --> 00:23:30.400]  有很多不同的消息提到
[00:23:30.400 --> 00:23:34.680]  就是有一個國際的網絡上的平台
[00:23:34.680 --> 00:23:37.160]  是專門為未婚人士
[00:23:37.160 --> 00:23:39.520]  已婚人士開設的
[00:23:39.520 --> 00:23:44.200]  是為已婚人士尋覓情人的
[00:23:44.200 --> 00:23:45.760]  這個平台開拓了之後
[00:23:45.760 --> 00:23:47.240]  在27個國家
[00:23:47.240 --> 00:23:50.280]  已經過了2000萬的註冊會員
[00:23:50.280 --> 00:23:52.400]  剛剛在日本開拓的時候
[00:23:52.400 --> 00:23:54.800]  馬上100萬的會員
[00:23:54.800 --> 00:23:58.600]  在今個月底就來香港開拓
[00:23:58.600 --> 00:24:01.280]  這個網絡公開地鼓勵人
[00:24:01.280 --> 00:24:03.680]  來去有婚外情
[00:24:03.680 --> 00:24:06.160]  然後他在他的宣傳裡面
[00:24:06.160 --> 00:24:09.280]  有一些宣傳語句
[00:24:09.280 --> 00:24:10.200]  我說出來的時候
[00:24:10.200 --> 00:24:12.160]  可能你會覺得羞愧
[00:24:12.160 --> 00:24:14.040]  他們英文的說話說
[00:24:14.040 --> 00:24:16.520]  Life is short
[00:24:16.520 --> 00:24:19.200]  Have an affair
[00:24:19.200 --> 00:24:21.920]  中文的翻譯更加牢骨
[00:24:21.920 --> 00:24:24.520]  他說人生苦短
[00:24:24.520 --> 00:24:28.400]  偷吃無妨
[00:24:28.400 --> 00:24:32.280]  一路去鼓勵人生很痛苦
[00:24:32.280 --> 00:24:34.600]  你家庭沒什麼滿足
[00:24:34.600 --> 00:24:36.960]  你偷吃吧
[00:24:36.960 --> 00:24:38.040]  但你背後你發覺
[00:24:38.040 --> 00:24:40.400]  他裡面的理念
[00:24:40.400 --> 00:24:42.640]  一些迷惑的理念就是
[00:24:42.640 --> 00:24:44.880]  如果你覺得人生苦的話
[00:24:44.880 --> 00:24:47.800]  有婚外情就甜了
[00:24:47.800 --> 00:24:49.760]  是不是真的甜
[00:24:49.760 --> 00:24:52.160]  很多真實的個案讓我們知道
[00:24:52.160 --> 00:24:55.000]  在這些不正當的感情裡面
[00:24:55.000 --> 00:24:57.760]  帶來很多的傷痛
[00:24:57.760 --> 00:25:01.320]  捆綁甚至死亡
[00:25:01.320 --> 00:25:03.200]  很多在憤怒
[00:25:03.200 --> 00:25:06.440]  嫉妒當中的殘殺
[00:25:06.440 --> 00:25:08.440]  不是甜的事
[00:25:08.440 --> 00:25:09.320]  人生苦短
[00:25:09.320 --> 00:25:10.720]  既然這麼短
[00:25:10.720 --> 00:25:12.880]  在這裡當中行樂
[00:25:12.880 --> 00:25:14.120]  不用理會將來
[00:25:14.120 --> 00:25:16.360]  似乎沒有將來的事情
[00:25:16.360 --> 00:25:18.320]  但你和我都知道
[00:25:18.320 --> 00:25:20.560]  聖經裡面有清楚講述
[00:25:20.560 --> 00:25:22.520]  有神的審判
[00:25:22.520 --> 00:25:25.360]  正如剛才讀的聖經
[00:25:25.360 --> 00:25:26.600]  聖經就說
[00:25:26.600 --> 00:25:28.000]  你們要知道
[00:25:28.000 --> 00:25:31.840]  這類的事主必報應
[00:25:31.840 --> 00:25:33.640]  從前告訴過你們
[00:25:33.640 --> 00:25:35.800]  現在有嚴嚴的警戒
[00:25:35.800 --> 00:25:39.840]  你們要逃避這些事情
[00:25:39.840 --> 00:25:42.080]  一些弟兄坦白承認
[00:25:42.080 --> 00:25:44.480]  他說過去一些事情
[00:25:44.480 --> 00:25:48.040]  有時候是自己會有時會軟弱
[00:25:48.040 --> 00:25:49.920]  但今天社會的文化
[00:25:49.920 --> 00:25:51.720]  或者觀念不同了
[00:25:51.720 --> 00:25:54.120]  一些年輕的未婚女子
[00:25:54.120 --> 00:25:57.520]  明知道你已經已婚了
[00:25:57.520 --> 00:26:01.160]  但她會不介意和你建立感情
[00:26:01.160 --> 00:26:04.400]  甚至主動地約你
[00:26:04.400 --> 00:26:06.560]  這個時代有很多不同的試探
[00:26:06.560 --> 00:26:08.680]  在環境出現
[00:26:08.680 --> 00:26:10.280]  而聖經就提醒
[00:26:10.280 --> 00:26:12.360]  要留心這些事情
[00:26:12.360 --> 00:26:15.280]  神會監察
[00:26:15.280 --> 00:26:16.520]  我們再看下面
[00:26:16.520 --> 00:26:18.920]  聖經就說在第七節
[00:26:18.920 --> 00:26:20.360]  神父召我們
[00:26:20.360 --> 00:26:23.240]  不是要我們沾染污穢
[00:26:23.240 --> 00:26:25.640]  是要我們聖潔
[00:26:25.640 --> 00:26:27.560]  是要我們誠信
[00:26:27.560 --> 00:26:28.800]  然後第八節
[00:26:28.800 --> 00:26:31.040]  我請大家一起讀第八節
[00:26:31.040 --> 00:26:34.240]  「所以也棄絕者命令的
[00:26:34.240 --> 00:26:35.960]  不是棄絕人
[00:26:35.960 --> 00:26:39.240]  而是棄絕把他自己的性命
[00:26:39.240 --> 00:26:42.320]  賜給你們的那位神」
[00:26:42.320 --> 00:26:43.240]  神父召我們
[00:26:43.240 --> 00:26:46.400]  不是要我們沾染污穢
[00:26:46.400 --> 00:26:47.920]  有時候我們會感覺
[00:26:47.920 --> 00:26:50.720]  聖潔好像很遙遠
[00:26:50.720 --> 00:26:56.240]  是屬於那些超級的敬虔者
[00:26:56.240 --> 00:26:58.320]  他們才追求聖潔
[00:26:58.320 --> 00:26:59.640]  不是
[00:26:59.640 --> 00:27:00.360]  聖經說到
[00:27:00.360 --> 00:27:03.440]  神是渴望每一位屬祂的人
[00:27:03.440 --> 00:27:05.960]  都能夠聖潔
[00:27:05.960 --> 00:27:08.120]  因為聖潔不是說我們比別人高
[00:27:08.120 --> 00:27:10.760]  我們要自嬌自傲
[00:27:10.760 --> 00:27:12.440]  是神對我們的旨意
[00:27:12.440 --> 00:27:14.800]  對我們的渴望
[00:27:14.800 --> 00:27:16.000]  有時候我們看到新聞
[00:27:16.000 --> 00:27:17.600]  說到一些地區
[00:27:17.600 --> 00:27:19.320]  一些郵輪漏油
[00:27:19.320 --> 00:27:21.960]  沾污了整個海岸
[00:27:21.960 --> 00:27:25.080]  在海岸邊見到很多海鳥
[00:27:25.080 --> 00:27:26.960]  被那些油污沾黑了
[00:27:26.960 --> 00:27:31.160]  不知道有沒有看過那些紀錄片
[00:27:31.160 --> 00:27:32.920]  想伸高翅膀拍一下
[00:27:32.920 --> 00:27:33.560]  伸不出
[00:27:33.560 --> 00:27:34.520]  因為那些油污
[00:27:34.520 --> 00:27:39.280]  將牠的翅膀牢牢的黏緊
[00:27:39.280 --> 00:27:40.360]  在那些情況
[00:27:40.360 --> 00:27:41.680]  你說
[00:27:41.680 --> 00:27:43.440]  牠們有一些鳥
[00:27:43.440 --> 00:27:45.640]  飛開避開這些油污
[00:27:45.640 --> 00:27:46.800]  牠們特別聖潔
[00:27:46.800 --> 00:27:47.680]  隨便牠
[00:27:47.680 --> 00:27:49.720]  我在裡面沾一點點
[00:27:49.720 --> 00:27:51.240]  腳沾一點點油
[00:27:51.240 --> 00:27:52.200]  沒有所謂的
[00:27:52.200 --> 00:27:53.520]  一隻翅膀沾了
[00:27:53.520 --> 00:27:55.120]  另一隻翅膀還可以拍
[00:27:55.120 --> 00:27:56.760]  沒問題
[00:27:56.760 --> 00:27:57.920]  不是
[00:27:57.920 --> 00:27:58.960]  聖經清楚
[00:27:58.960 --> 00:28:00.440]  讓我們勉勵
[00:28:00.440 --> 00:28:04.600]  追求遠離邪惡的事情
[00:28:04.600 --> 00:28:08.120]  領受神給我們聖潔的生命
[00:28:08.120 --> 00:28:10.080]  如果我們不是這樣做的時候
[00:28:10.080 --> 00:28:11.200]  聖經就說
[00:28:11.200 --> 00:28:12.480]  這個情況
[00:28:12.480 --> 00:28:15.800]  不單止是棄絕這些的命令
[00:28:15.800 --> 00:28:18.760]  是棄絕將自己的聖靈
[00:28:18.760 --> 00:28:22.360]  賜給我們的上帝
[00:28:22.360 --> 00:28:23.440]  是棄絕一位
[00:28:23.440 --> 00:28:25.040]  將聖靈賜給我們
[00:28:25.040 --> 00:28:26.600]  最寶貴的聖靈
[00:28:26.600 --> 00:28:28.520]  賜給我們的上帝
[00:28:28.520 --> 00:28:30.440]  棄絕是什麼意思
[00:28:30.440 --> 00:28:32.280]  棄絕聖經的意思是說
[00:28:32.280 --> 00:28:35.480]  是當作沒有東西
[00:28:35.480 --> 00:28:37.480]  是當作不存在
[00:28:37.480 --> 00:28:39.320]  輕視上帝給我們
[00:28:39.320 --> 00:28:42.400]  這一種生命的恩惠
[00:28:42.400 --> 00:28:43.200]  各位弟兄姊妹
[00:28:43.200 --> 00:28:44.080]  剛才我們說
[00:28:44.080 --> 00:28:45.840]  身體是聖靈的殿
[00:28:45.840 --> 00:28:48.200]  聖靈在我們裡面
[00:28:48.200 --> 00:28:49.920]  有些時候我們感覺很不配
[00:28:49.920 --> 00:28:51.280]  我們的生命
[00:28:51.280 --> 00:28:53.000]  怎麼會聖靈
[00:28:53.000 --> 00:28:54.400]  這位天地的主
[00:28:54.400 --> 00:28:58.080]  願意在我們生命中居住呢
[00:28:58.080 --> 00:28:59.320]  或者一個簡單的比喻
[00:28:59.320 --> 00:29:01.440]  我們會明白
[00:29:01.440 --> 00:29:04.920]  現在香港有不少肝臟的移植
[00:29:04.920 --> 00:29:07.120]  在肝臟的移植過程裡面
[00:29:07.120 --> 00:29:09.520]  一個人當他的肝衰竭了
[00:29:09.520 --> 00:29:12.080]  他需要別人將部分的肝
[00:29:12.080 --> 00:29:14.200]  移植給他
[00:29:14.200 --> 00:29:16.200]  移植手術成功之後
[00:29:16.200 --> 00:29:17.960]  這個病人很高興
[00:29:17.960 --> 00:29:19.880]  接著他怎麼做呢
[00:29:19.880 --> 00:29:20.960]  他說行了
[00:29:20.960 --> 00:29:24.560]  我可以繼續做以前做的事
[00:29:24.560 --> 00:29:27.640]  經常喝酒
[00:29:27.640 --> 00:29:29.400]  喝酒會怎樣
[00:29:29.400 --> 00:29:31.800]  會傷肝
[00:29:31.800 --> 00:29:34.880]  經常晚上不睡覺
[00:29:34.880 --> 00:29:36.280]  日夜顛倒
[00:29:36.280 --> 00:29:39.360]  我喜歡這樣做
[00:29:39.360 --> 00:29:41.400]  但是當他這樣做的時候
[00:29:41.400 --> 00:29:44.120]  他忘記了曾經有人
[00:29:44.120 --> 00:29:47.360]  將他自己身體的一部分
[00:29:47.360 --> 00:29:49.640]  給了他
[00:29:49.640 --> 00:29:51.600]  曾經冒生命的危險
[00:29:51.600 --> 00:29:54.640]  為了挽回他的生命
[00:29:54.640 --> 00:29:58.080]  上帝樂意讓他自己的生命的靈
[00:29:58.080 --> 00:30:00.160]  住在我們當中
[00:30:00.160 --> 00:30:05.120]  我們不要棄絕神給我們的恩惠
[00:30:05.120 --> 00:30:08.240]  因此你跟我過聖潔的生活
[00:30:08.240 --> 00:30:12.520]  不要棄絕賜聖靈給我們的上帝
[00:30:12.520 --> 00:30:14.480]  當我們棄絕的話
[00:30:14.480 --> 00:30:18.640]  始終是我們自己受害
[00:30:18.640 --> 00:30:20.440]  當我們看這段經文的時候
[00:30:20.440 --> 00:30:22.440]  我們開始的時候說到
[00:30:22.440 --> 00:30:26.040]  我們的地位已經成性清二
[00:30:26.040 --> 00:30:29.600]  但是我們仍然繼續追求成性
[00:30:29.600 --> 00:30:31.080]  保守自己
[00:30:31.080 --> 00:30:34.880]  能夠得著神要給我們成性的生命
[00:30:34.880 --> 00:30:39.000]  以致我們可以在神面前自終蒙人
[00:30:39.000 --> 00:30:39.920]  各位弟兄姊妹
[00:30:39.920 --> 00:30:42.040]  不要滿足於地位
[00:30:42.040 --> 00:30:47.160]  要追求得著真正的實際的聖潔的生活
[00:30:47.160 --> 00:30:49.160]  我們同心祈禱

