
[00:00:00.000 --> 00:00:06.000]  我們提到:那應許我們的是可信的
[00:20:28.000 --> 00:20:30.000]  在加拿大找一些很漂亮的家具
[00:20:30.000 --> 00:20:33.000]  搬進這個地方
[00:20:33.000 --> 00:20:35.000]  想著將來自己會雲湧
[00:20:35.000 --> 00:20:36.000]  但有一個早上
[00:20:36.000 --> 00:20:39.000]  一班同工早上一起吃早餐的時候
[00:20:39.000 --> 00:20:42.000]  突然間見到澤牧師從他的房間
[00:20:42.000 --> 00:20:44.000]  很驚慌地走出來
[00:20:44.000 --> 00:20:45.000]  一走出來的時候
[00:20:45.000 --> 00:20:47.000]  他滿頭冷汗
[00:20:47.000 --> 00:20:50.000]  然後大家問他什麼事
[00:20:50.000 --> 00:20:52.000]  他說我做了一個噩夢
[00:20:52.000 --> 00:20:53.000]  他說我夢見
[00:20:53.000 --> 00:20:56.000]  我的雙手是曬鮮血
[00:20:56.000 --> 00:20:58.000]  想去洗 洗都洗不到
[00:20:58.000 --> 00:21:00.000]  很多人在後面追著我
[00:21:00.000 --> 00:21:01.000]  一路追著我
[00:21:01.000 --> 00:21:04.000]  好像我欠了他們很多東西
[00:21:04.000 --> 00:21:06.000]  突然間我就驚醒了
[00:21:06.000 --> 00:21:08.000]  他說我醒來之後
[00:21:08.000 --> 00:21:12.000]  聖經以西傑書的經文浮現在我腦海
[00:21:12.000 --> 00:21:15.000]  聖經說到那些要滅亡的人
[00:21:15.000 --> 00:21:19.000]  你要將我的道向他們傳講
[00:21:19.000 --> 00:21:21.000]  如果你不向他們傳講
[00:21:21.000 --> 00:21:26.000]  我要向你追討他們滅亡的血債
[00:21:26.000 --> 00:21:30.000]  澤牧師一想起這經文
[00:21:30.000 --> 00:21:32.000]  他就很清楚知道
[00:21:32.000 --> 00:21:36.000]  神要他去將福音帶給南洋
[00:21:36.000 --> 00:21:40.000]  當時的南洋是包括有很多不同的國家
[00:21:40.000 --> 00:21:43.000]  他心裏知道神要他去
[00:21:43.000 --> 00:21:46.000]  後來去到北婆羅洲的地方工作
[00:21:46.000 --> 00:21:49.000]  然後那匹人就跟他說
[00:21:49.000 --> 00:21:53.000]  你那間屋剛剛建好怎麼辦?
[00:21:53.000 --> 00:21:58.000]  當時澤牧師的反應是揮一揮手
[00:21:58.000 --> 00:22:00.000]  他說這些物質的東西
[00:22:00.000 --> 00:22:03.000]  我不可以讓它纏繞著我
[00:22:03.000 --> 00:22:07.000]  很多人都知道
[00:22:07.000 --> 00:22:12.000]  一間洋房澤牧師是從未住過一天
[00:22:12.000 --> 00:22:17.000]  他只是奉獻出來給其他宣教的用途
[00:22:17.000 --> 00:22:20.000]  然後跟著去到北婆羅洲
[00:22:20.000 --> 00:22:23.000]  然後開展很多很多的宣教的工作
[00:22:23.000 --> 00:22:27.000]  在今天當你去到印尼
[00:22:27.000 --> 00:22:28.000]  去到越南
[00:22:28.000 --> 00:22:31.000]  去到很多南洋的地方
[00:22:31.000 --> 00:22:34.000]  你都會看到聽到有關澤福文牧師
[00:22:34.000 --> 00:22:39.000]  曾經留下的一些福音的一個腳蹤
[00:22:39.000 --> 00:22:42.000]  今天有人或許會覺得他很奇怪
[00:22:42.000 --> 00:22:44.000]  放棄了很多
[00:22:44.000 --> 00:22:47.000]  但是我們思想的時候就體會到
[00:22:47.000 --> 00:22:51.000]  他曾經帶來了眾多生命的祝福
[00:22:51.000 --> 00:22:54.000]  他能夠放棄一個簡單的了解
[00:22:54.000 --> 00:22:57.000]  你看下面的經文就會知道
[00:22:57.000 --> 00:23:01.000]  在第八 剛才讀的第十一章
[00:23:02.000 --> 00:23:04.000]  第十五節
[00:23:04.000 --> 00:23:08.000]  第十一章第十五節
[00:23:08.000 --> 00:23:12.000]  如果他們懷念已經離開了的地方
[00:23:12.000 --> 00:23:15.000]  還有可以回去的機會
[00:23:15.000 --> 00:23:17.000]  可以再回去的
[00:23:17.000 --> 00:23:20.000]  但是現在他們所嚮往的
[00:23:20.000 --> 00:23:22.000]  我本講羨慕的
[00:23:22.000 --> 00:23:25.000]  是一個更美的
[00:23:25.000 --> 00:23:27.000]  在天上的家
[00:23:27.000 --> 00:23:31.000]  所以神不以他們稱他為神
[00:23:31.000 --> 00:23:33.000]  而覺得羞恥
[00:23:33.000 --> 00:23:38.000]  因為他已經為他們預備了一座城
[00:23:38.000 --> 00:23:39.000]  是更美的
[00:23:39.000 --> 00:23:42.000]  這兩個字我很歡喜
[00:23:42.000 --> 00:23:44.000]  是一個更美的天家
[00:23:44.000 --> 00:23:47.000]  一個更加榮耀的
[00:23:47.000 --> 00:23:49.000]  在天上的家
[00:23:49.000 --> 00:23:51.000]  就是他們所羨慕的
[00:23:51.000 --> 00:23:53.000]  無論剛才講
[00:23:53.000 --> 00:23:57.000]  澤牧師他在加拿大的遺產
[00:23:57.000 --> 00:23:59.000]  或者在廣西的物業
[00:23:59.000 --> 00:24:02.000]  或者他一切的明星地位
[00:24:02.000 --> 00:24:05.000]  這些一切不吸引他
[00:24:05.000 --> 00:24:10.000]  因為他心嚮往的是天上的家
[00:24:10.000 --> 00:24:12.000]  一對年老的孫教士
[00:24:12.000 --> 00:24:15.000]  回到他自己的家鄉
[00:24:15.000 --> 00:24:17.000]  因為很多年沒有回去了
[00:24:17.000 --> 00:24:18.000]  已經沒有朋友認識
[00:24:18.000 --> 00:24:21.000]  子女都搬到其他地方住
[00:24:21.000 --> 00:24:23.000]  去到那個機場的時候
[00:24:23.000 --> 00:24:26.000]  沒有一個人來探他 接他
[00:24:26.000 --> 00:24:28.000]  在機場裡面見到另一個名人
[00:24:28.000 --> 00:24:31.000]  剛剛同一個時候抵報
[00:24:31.000 --> 00:24:35.000]  但是很多很多的人湧過來去歡迎他
[00:24:35.000 --> 00:24:38.000]  很多一些橫額展開
[00:24:38.000 --> 00:24:40.000]  歡迎這位名人
[00:24:40.000 --> 00:24:43.000]  這位孫教士太太心裡有些
[00:24:43.000 --> 00:24:46.000]  好像很不開心
[00:24:46.000 --> 00:24:48.000]  有些酸溜溜的感覺
[00:24:48.000 --> 00:24:50.000]  跟她先生說
[00:24:50.000 --> 00:24:54.000]  我們離開了外面這麼多年工作
[00:24:54.000 --> 00:24:59.000]  回來一個人都沒有來接我們
[00:24:59.000 --> 00:25:03.000]  沒有一個人來接我們
[00:25:03.000 --> 00:25:06.000]  突然間先生轉過頭來跟他說
[00:25:06.000 --> 00:25:12.000]  當然了 我們都還沒有回到家
[00:25:12.000 --> 00:25:14.000]  回到天家的時候
[00:25:14.000 --> 00:25:20.000]  你就會見到有多少的天使
[00:25:20.000 --> 00:25:22.000]  多少屬神的人
[00:25:22.000 --> 00:25:24.000]  跟我們一起去感恩
[00:25:24.000 --> 00:25:29.000]  去讚美神為我們預備的永遠的英雄
[00:25:29.000 --> 00:25:30.000]  各位弟兄姊妹
[00:25:30.000 --> 00:25:32.000]  上上記得一件事情
[00:25:32.000 --> 00:25:35.000]  正如聖經剛才我們所讀的
[00:25:35.000 --> 00:25:39.000]  這些人他們承認自己只不過是客來
[00:25:39.000 --> 00:25:41.000]  是寄居者
[00:25:41.000 --> 00:25:48.000]  你再看剛才第十三節中間一句話
[00:25:48.000 --> 00:25:52.000]  第十三節中間 過去另一版
[00:25:52.000 --> 00:25:59.000]  又承認他們在世上是異鄉人 是客來
[00:25:59.000 --> 00:26:03.000]  他們承認自己只不過是客來 是異鄉人
[00:26:03.000 --> 00:26:08.000]  因此不介懷今天失去了一些很羨慕的東西
[00:26:08.000 --> 00:26:11.000]  其實不是他們真正的羨慕
[00:26:11.000 --> 00:26:12.000]  我希望你會很明白
[00:26:12.000 --> 00:26:14.000]  如果你有一次機會去到一個地方
[00:26:14.000 --> 00:26:16.000]  去到西貢地方
[00:26:16.000 --> 00:26:19.000]  如果你跟一群朋友在當中紮營
[00:26:19.000 --> 00:26:21.000]  找個地方暫時睡一會
[00:26:21.000 --> 00:26:23.000]  進到營寨那裡
[00:26:23.000 --> 00:26:25.000]  我想你不會大聲說
[00:26:25.000 --> 00:26:30.000]  嘩 為什麼沒有一套梳化讓我睡一會
[00:26:30.000 --> 00:26:32.000]  為什麼沒有一個hifi讓我聽一聽
[00:26:32.000 --> 00:26:35.000]  咦 上不到網
[00:26:35.000 --> 00:26:41.000]  因為你不太介懷那些短暫的居庭的時間
[00:26:41.000 --> 00:26:42.000]  相對來說
[00:26:42.000 --> 00:26:44.000]  我們在地上神給我們恩典
[00:26:44.000 --> 00:26:46.000]  我們感謝上帝
[00:26:46.000 --> 00:26:48.000]  但是如果神沒有給你
[00:26:48.000 --> 00:26:50.000]  而是要你去聽從祂
[00:26:50.000 --> 00:26:52.000]  做祂要你做的事情
[00:26:52.000 --> 00:26:54.000]  你仍然可以很安然
[00:26:54.000 --> 00:26:59.000]  因為你的家在上面
[00:26:59.000 --> 00:27:01.000]  神給你的應許
[00:27:01.000 --> 00:27:04.000]  今天你會領受一部分
[00:27:04.000 --> 00:27:07.000]  但是最終神給你的完全的應許
[00:27:07.000 --> 00:27:10.000]  是在天上的家鄉
[00:27:10.000 --> 00:27:11.000]  神不會覺得羞恥
[00:27:11.000 --> 00:27:14.000]  因為祂已經為你信靠的人
[00:27:14.000 --> 00:27:18.000]  預備天上的城
[00:27:18.000 --> 00:27:19.000]  因此我們知道
[00:27:19.000 --> 00:27:21.000]  我們心裡面所等候的
[00:27:21.000 --> 00:27:25.000]  是神一個真正永恆的應許
[00:27:25.000 --> 00:27:26.000]  各位靈姐妹
[00:27:26.000 --> 00:27:28.000]  我們看完這段經文
[00:27:28.000 --> 00:27:30.000]  你和我在人生的信仰路上
[00:27:30.000 --> 00:27:32.000]  一路走的時候
[00:27:32.000 --> 00:27:34.000]  有些時候會有艱難
[00:27:34.000 --> 00:27:36.000]  有些時候因為聽從神
[00:27:36.000 --> 00:27:38.000]  會付一些代價
[00:27:38.000 --> 00:27:40.000]  但是我們見到很多見證人
[00:27:40.000 --> 00:27:42.000]  在我們身邊鼓勵著我們
[00:27:42.000 --> 00:27:44.000]  當你一路走的時候
[00:27:44.000 --> 00:27:47.000]  你不要擔心自己信心不足
[00:27:47.000 --> 00:27:50.000]  你記得主是信實的
[00:27:50.000 --> 00:27:52.000]  祂會堅固我們
[00:27:52.000 --> 00:27:53.000]  會補償我們
[00:27:53.000 --> 00:27:55.000]  在過程中你忍耐
[00:27:55.000 --> 00:27:59.000]  行完神要你行的路
[00:27:59.000 --> 00:28:05.000]  在當中你記得堅持著去聽從主
[00:28:05.000 --> 00:28:07.000]  在其中將你的心眼
[00:28:07.000 --> 00:28:10.000]  集中在天上的家
[00:28:10.000 --> 00:28:13.000]  你就領受神給你的力量
[00:28:13.000 --> 00:28:16.000]  一直行完神要你走的路
[00:28:16.000 --> 00:28:20.000]  承受神要給你的應許
[00:28:20.000 --> 00:28:22.000]  我們一起祈禱
[00:28:22.000 --> 00:28:24.000]  謝謝大家

