
[00:00:00.000 --> 00:00:03.680]  這次我回來看見牆牌的兩邊
[00:18:07.080 --> 00:18:10.080]  這個雕塑有兩個人
[00:18:10.080 --> 00:18:13.080]  外面這個人慢慢變老
[00:18:13.080 --> 00:18:14.080]  變樣
[00:18:14.080 --> 00:18:16.080]  走樣
[00:18:16.080 --> 00:18:17.080]  走得很厲害
[00:18:17.080 --> 00:18:19.080]  走得很厲害
[00:18:19.080 --> 00:18:21.080]  雖然老了還是越來越好看
[00:18:21.080 --> 00:18:24.080]  有人老了就變樣走樣很厲害
[00:18:24.080 --> 00:18:27.080]  有些老人家越老越靚
[00:18:27.080 --> 00:18:30.080]  有些就變了走樣
[00:18:30.080 --> 00:18:34.080]  屬靈的裡面的人
[00:18:34.080 --> 00:18:36.080]  如果我們有追求
[00:18:36.080 --> 00:18:41.080]  我們可以越來越漂亮
[00:18:41.080 --> 00:18:43.080]  在神的眼中
[00:18:43.080 --> 00:18:46.080]  越來越蒙祂的喜悅
[00:18:46.080 --> 00:18:50.080]  這是做得到的
[00:18:50.080 --> 00:18:52.080]  所以我們求祖
[00:18:52.080 --> 00:18:55.080]  我們每一個人的靈性都不要老化
[00:18:55.080 --> 00:18:58.080]  所以求神叫我們每一個人靈性都不要老化
[00:18:58.080 --> 00:19:01.080]  繼續的強壯有力
[00:19:01.080 --> 00:19:04.080]  有青春的氣息
[00:19:04.080 --> 00:19:06.080]  有青年人的力量
[00:19:06.080 --> 00:19:08.080]  有青年人的力量精神
[00:19:08.080 --> 00:19:13.080]  態度向前來看
[00:19:13.080 --> 00:19:18.080]  還有比另外一樣的變態的形式
[00:19:18.080 --> 00:19:21.080]  還有另外一樣變態的形式
[00:19:21.080 --> 00:19:28.080]  就是在成長的過程中
[00:19:28.080 --> 00:19:31.080]  因為還沒有成熟
[00:19:31.080 --> 00:19:33.080]  所以味道不對
[00:19:33.080 --> 00:19:37.080]  是張騰宗的經文所說的
[00:19:37.080 --> 00:19:41.080]  《爾賽亞書》第五章第十節
[00:19:41.080 --> 00:19:45.080]  好葡萄變成野葡萄
[00:19:45.080 --> 00:19:49.080]  葡萄慢慢成熟
[00:19:49.080 --> 00:19:53.080]  成熟的時候是甜的
[00:19:53.080 --> 00:19:55.080]  顏色也美麗
[00:19:55.080 --> 00:19:57.080]  味道也好
[00:19:57.080 --> 00:20:00.080]  但是沒有成熟是鹹的
[00:20:00.080 --> 00:20:02.080]  是酸的
[00:20:02.080 --> 00:20:04.080]  是澀的
[00:20:04.080 --> 00:20:06.080]  是不懂的
[00:20:06.080 --> 00:20:09.080]  是一個野葡萄
[00:20:09.080 --> 00:20:13.080]  很像好的葡萄
[00:20:13.080 --> 00:20:16.080]  但是味道是不懂的
[00:20:16.080 --> 00:20:19.080]  裡面不成熟
[00:20:19.080 --> 00:20:24.080]  繼續的不成熟就是野葡萄
[00:20:24.080 --> 00:20:26.080]  如果它經過不成熟到成熟
[00:20:26.080 --> 00:20:32.080]  那是正常的葡萄
[00:20:32.080 --> 00:20:34.080]  它繼續的不成熟
[00:20:34.080 --> 00:20:38.080]  就是野葡萄
[00:20:38.080 --> 00:20:41.080]  我們的靈性也是一樣
[00:20:41.080 --> 00:20:45.080]  有時候這些葡萄也很酸也很澀
[00:20:45.080 --> 00:20:48.080]  可能叫我們說味道不對
[00:20:48.080 --> 00:20:51.080]  為什麼呢
[00:20:51.080 --> 00:20:54.080]  我們的靈性不成熟
[00:20:54.080 --> 00:20:57.080]  我們要向神追求
[00:20:57.080 --> 00:21:02.080]  要達成神給我們新生命的果實結束
[00:21:02.080 --> 00:21:06.080]  要達成我們神要求我們新生命所結的果實
[00:21:06.080 --> 00:21:08.080]  結束出來
[00:21:08.080 --> 00:21:14.080]  還有一種變態的形式
[00:21:14.080 --> 00:21:18.080]  就是變質
[00:21:18.080 --> 00:21:21.080]  外面沒有改變
[00:21:21.080 --> 00:21:24.080]  但是裡面變了
[00:21:24.080 --> 00:21:27.080]  虛有其表
[00:21:27.080 --> 00:21:30.080]  而無其實
[00:21:30.080 --> 00:21:35.080]  就好像聖經裡講的白質
[00:21:35.080 --> 00:21:38.080]  外面像麥子
[00:21:38.080 --> 00:21:41.080]  裡面是空的
[00:21:41.080 --> 00:21:44.080]  虛有其表
[00:21:44.080 --> 00:21:46.080]  你看它這種的結論
[00:21:46.080 --> 00:21:50.080]  但是你要發現它裡面的質評的時候
[00:21:50.080 --> 00:21:52.080]  另外一種的結論
[00:21:52.080 --> 00:21:54.080]  你看它的外表你得到一個結論
[00:21:54.080 --> 00:21:57.080]  但當你看到它裡面的內涵的時候
[00:21:57.080 --> 00:21:59.080]  你又得到另外一個結論
[00:21:59.080 --> 00:22:02.080]  這個白質最後要被火燒掉
[00:22:02.080 --> 00:22:15.080]  農莊的主人所需要的是麥子而不是白質
[00:22:15.080 --> 00:22:19.080]  神對我們的期望也是一樣
[00:22:19.080 --> 00:22:22.080]  祂不需要我們的表面
[00:22:22.080 --> 00:22:26.080]  祂要我們的實質
[00:22:26.080 --> 00:22:29.080]  你看在河邊的地方
[00:22:29.080 --> 00:22:32.080]  有很多的樹
[00:22:32.080 --> 00:22:40.080]  有時候樹枝垂下來浸在河水中
[00:22:40.080 --> 00:22:42.080]  時間長了
[00:22:42.080 --> 00:22:45.080]  外面還是一樣的樹枝
[00:22:45.080 --> 00:22:51.080]  但是裡面吸收了很多的石灰質
[00:22:51.080 --> 00:22:53.080]  它變質了
[00:22:53.080 --> 00:22:56.080]  不再是樹枝
[00:22:56.080 --> 00:23:00.080]  是石灰質的樹枝
[00:23:00.080 --> 00:23:02.080]  它裡面變了
[00:23:02.080 --> 00:23:03.080]  它裡面變了
[00:23:03.080 --> 00:23:05.080]  它裡面變了
[00:23:05.080 --> 00:23:12.080]  我們也可能有這個變化
[00:23:12.080 --> 00:23:15.080]  外面很像基督徒
[00:23:15.080 --> 00:23:17.080]  但是裡面不像
[00:23:17.080 --> 00:23:21.080]  裡面和主的關係改變了
[00:23:21.080 --> 00:23:25.080]  裡面的質改變了
[00:23:25.080 --> 00:23:30.080]  這是我們要小心的
[00:23:30.080 --> 00:23:33.080]  在《聖經》裡提到變質
[00:23:33.080 --> 00:23:40.080]  有幾處的經文我們看看
[00:23:40.080 --> 00:23:50.080]  請看《哥林多後書》十一章十四節
[00:23:50.080 --> 00:24:09.080]  「者也不足為怪,因為連撒旦也裝作光明的天使,外面好像天使,裡面是撒旦魔鬼。」
[00:24:09.080 --> 00:24:14.080]  這是魔鬼自己,跟我們沒有關係
[00:24:14.080 --> 00:24:21.080]  但是事實上魔鬼在我們身上也做這個工作
[00:24:21.080 --> 00:24:26.080]  讓我們外表很光明很好看
[00:24:26.080 --> 00:24:32.080]  但是裡面和魔鬼一樣
[00:24:32.080 --> 00:24:36.080]  外面是善的,裡面是惡的
[00:24:36.080 --> 00:24:39.080]  這個就是變態
[00:24:39.080 --> 00:24:40.080]  撒旦自己是這樣
[00:24:40.080 --> 00:24:51.080]  他在我們身上也要把我們做成和他一樣的情況
[00:24:51.080 --> 00:24:55.080]  同樣的意義還有另一節《聖經》
[00:24:55.080 --> 00:25:05.080]  看《史錄》十三章十一節
[00:25:05.080 --> 00:25:14.080]  「我又看見有一個獸從地上上來,有兩角如同陽光,說話好像龍。」
[00:25:14.080 --> 00:25:17.080]  這個也是撒旦
[00:25:17.080 --> 00:25:22.080]  這是撒旦作為另一種形式
[00:25:22.080 --> 00:25:31.080]  這個獸就是與基督中間三位一起的第二位
[00:25:31.080 --> 00:25:35.080]  與基督是撒旦的作為
[00:25:35.080 --> 00:25:38.080]  撒旦的作為是怎樣的呢?
[00:25:38.080 --> 00:25:42.080]  他的樣子像羊羔
[00:25:42.080 --> 00:25:46.080]  羊羔就是指耶穌基督的樣子
[00:25:46.080 --> 00:25:50.080]  外面像耶穌基督的樣子
[00:25:50.080 --> 00:25:53.080]  他的聲音像龍
[00:25:53.080 --> 00:25:56.080]  我們說「言為心聲」
[00:25:56.080 --> 00:25:59.080]  一個人的話把他的心的意思表達出來
[00:25:59.080 --> 00:26:04.080]  這個人所說的話就把他心裏面的東西表達出來
[00:26:04.080 --> 00:26:07.080]  他的心是龍的心
[00:26:07.080 --> 00:26:10.080]  他的實質是龍
[00:26:10.080 --> 00:26:13.080]  一說話就露出來
[00:26:13.080 --> 00:26:15.080]  一說話就會露出來
[00:26:15.080 --> 00:26:17.080]  外面像耶穌
[00:26:17.080 --> 00:26:20.080]  裡面是魔鬼
[00:26:20.080 --> 00:26:24.080]  這個比剛才的更厲害
[00:26:24.080 --> 00:26:28.080]  剛才說的是外面像天使
[00:26:28.080 --> 00:26:30.080]  這裡說外面像天使
[00:26:30.080 --> 00:26:32.080]  這裡說外面像耶穌
[00:26:32.080 --> 00:26:36.080]  更厲害一步
[00:26:36.080 --> 00:26:40.080]  撒旦的工作是這樣的
[00:26:40.080 --> 00:26:44.080]  與基督徒虛有其表
[00:26:44.080 --> 00:26:47.080]  如果撒旦是假的
[00:26:47.080 --> 00:26:51.080]  我們不需要太留心這個話
[00:26:51.080 --> 00:26:54.080]  如果沒有撒旦
[00:26:54.080 --> 00:26:56.080]  就是神話
[00:26:56.080 --> 00:26:59.080]  我們不需要太注意它
[00:26:59.080 --> 00:27:01.080]  但是我們知道
[00:27:01.080 --> 00:27:04.080]  撒旦是實在有的
[00:27:04.080 --> 00:27:08.080]  這種工作是很真實的
[00:27:08.080 --> 00:27:12.080]  每個人身上都要做成這樣的情況
[00:27:12.080 --> 00:27:15.080]  他在我們每個人身上都想做成這樣的情況
[00:27:15.080 --> 00:27:19.080]  所以我們必須要防守
[00:27:19.080 --> 00:27:22.080]  一定要警醒
[00:27:22.080 --> 00:27:23.080]  彼得說
[00:27:23.080 --> 00:27:27.080]  不要緊守警醒
[00:27:27.080 --> 00:27:31.080]  因為你們的仇敵魔鬼
[00:27:31.080 --> 00:27:36.080]  好像獅子遍地遊行
[00:27:36.080 --> 00:27:40.080]  要尋找可親善的
[00:27:40.080 --> 00:27:47.080]  我們警醒撒旦就不能夠得手
[00:27:47.080 --> 00:27:54.080]  最穩妥的人是警醒緊守的人
[00:27:54.080 --> 00:27:57.080]  警醒就是禱告
[00:27:57.080 --> 00:27:59.080]  親近神
[00:27:59.080 --> 00:28:00.080]  不過請注意
[00:28:00.080 --> 00:28:07.080]  不是每個人的禱告都有警醒的作用
[00:28:07.080 --> 00:28:13.080]  表面的禱告未必有警醒的作用
[00:28:13.080 --> 00:28:18.080]  真正的禱告才有警醒的作用
[00:28:18.080 --> 00:28:23.080]  所以我們的禱告也要小心
[00:28:23.080 --> 00:28:27.080]  我們的禱告都可能是有其表
[00:28:27.080 --> 00:28:30.080]  變成一種聲音
[00:28:30.080 --> 00:28:32.080]  一種形式
[00:28:32.080 --> 00:28:34.080]  一種習慣
[00:28:34.080 --> 00:28:36.080]  沒有內心的作用
[00:28:36.080 --> 00:28:38.080]  我們不知不覺
[00:28:38.080 --> 00:28:41.080]  才能落到這樣的禱告的情況
[00:28:41.080 --> 00:28:44.080]  可能落到這樣的祈禱警況
[00:28:44.080 --> 00:28:47.080]  所以我們想到禱告的時候
[00:28:47.080 --> 00:28:52.080]  如果換一個名詞去講
[00:28:52.080 --> 00:28:55.080]  也許更吸引我們
[00:28:55.080 --> 00:28:57.080]  不做禱告
[00:28:57.080 --> 00:28:58.080]  不要說祈禱
[00:28:58.080 --> 00:29:00.080]  說警醒
[00:29:00.080 --> 00:29:03.080]  這樣更加能夠摸到那個實質
[00:29:03.080 --> 00:29:06.080]  這樣更加能夠摸到那個實質
[00:29:06.080 --> 00:29:07.080]  不叫它做禱告
[00:29:07.080 --> 00:29:09.080]  不要叫它做祈禱
[00:29:09.080 --> 00:29:11.080]  叫它做緊守
[00:29:11.080 --> 00:29:13.080]  我們就摸到那個實質
[00:29:13.080 --> 00:29:16.080]  我們就能夠摸到那個實質
[00:29:16.080 --> 00:29:18.080]  真正的禱告
[00:29:18.080 --> 00:29:20.080]  是警醒的禱告
[00:29:20.080 --> 00:29:21.080]  真正的禱告
[00:29:21.080 --> 00:29:24.080]  是警守的禱告
[00:29:24.080 --> 00:29:28.080]  所以我們在這裡看到一個危機
[00:29:28.080 --> 00:29:33.080]  我們很自然地不知不覺地會虛有其表
[00:29:33.080 --> 00:29:37.080]  我們很容易很不自覺地會變成虛有其表
[00:29:37.080 --> 00:29:39.080]  我們信主的時間越長
[00:29:39.080 --> 00:29:41.080]  越容易虛有其表
[00:29:41.080 --> 00:29:42.080]  我們信主的時間越長
[00:29:42.080 --> 00:29:45.080]  越長就越容易有虛有其表
[00:29:45.080 --> 00:29:46.080]  因為信主時間長了
[00:29:46.080 --> 00:29:48.080]  我們就習慣了
[00:29:48.080 --> 00:29:49.080]  因為信主時間長
[00:29:49.080 --> 00:29:50.080]  我們就習慣了
[00:29:50.080 --> 00:29:53.080]  習慣的事就不需要經過大腦
[00:29:53.080 --> 00:29:56.080]  習慣了的事就不需要經過大腦
[00:29:56.080 --> 00:29:59.080]  成為一種自然的動作
[00:29:59.080 --> 00:30:02.080]  屬靈的事我們不說大腦了
[00:30:02.080 --> 00:30:03.080]  不經過心了
[00:30:03.080 --> 00:30:04.080]  不經過心靈了
[00:30:04.080 --> 00:30:06.080]  習慣的是不經過心靈了
[00:30:06.080 --> 00:30:09.080]  屬靈的事我們不說不經過大腦
[00:30:09.080 --> 00:30:12.080]  我們說屬靈的事是我們沒有經過的心靈
[00:30:12.080 --> 00:30:13.080]  沒有經過的心
[00:30:13.080 --> 00:30:16.080]  所以做基督徒年久的人
[00:30:16.080 --> 00:30:19.080]  日久的人要特別小心
[00:30:19.080 --> 00:30:21.080]  所以做基督徒年紀長的人
[00:30:21.080 --> 00:30:22.080]  要特別的小心
[00:30:22.080 --> 00:30:24.080]  我們很需要彼此的基督
[00:30:24.080 --> 00:30:26.080]  我們很需要彼此的提醒
[00:30:26.080 --> 00:30:28.080]  彼此的念慮
[00:30:28.080 --> 00:30:31.080]  常常看我們裏面的實質是怎樣
[00:30:31.080 --> 00:30:34.080]  時時的看我們裏面的實質是怎樣
[00:30:34.080 --> 00:30:40.080]  我們是不是表裏合一
[00:30:40.080 --> 00:30:43.080]  不然就成為變態
[00:30:43.080 --> 00:30:46.080]  不然就成為變態了
[00:30:46.080 --> 00:30:51.080]  還有一種變態的形式
[00:30:51.080 --> 00:30:53.080]  就是提醒
[00:30:53.080 --> 00:30:56.080]  就是提醒
[00:30:56.080 --> 00:30:58.080]  在宗經裏面也有寫出的經文
[00:30:58.080 --> 00:30:59.080]  我們看看
[00:30:59.080 --> 00:31:01.080]  在宗經裏面也有寫出的經文
[00:31:01.080 --> 00:31:04.080]  我們看看
[00:31:04.080 --> 00:31:07.080]  《清末太前書》三章八節
[00:31:07.080 --> 00:31:09.080]  齊全
[00:31:09.080 --> 00:31:19.080]  三章八節
[00:31:19.080 --> 00:31:21.080]  作執事的也是如此
[00:31:21.080 --> 00:31:25.080]  必須專壯不一口兩舌
[00:31:25.080 --> 00:31:26.080]  不好學手
[00:31:26.080 --> 00:31:28.080]  不貪不欲之徒
[00:31:28.080 --> 00:31:30.080]  這個中文的描寫很有意思
[00:31:30.080 --> 00:31:32.080]  一口兩舌
[00:31:32.080 --> 00:31:33.080]  中文的描寫很有意思
[00:31:33.080 --> 00:31:35.080]  一口兩舌
[00:31:35.080 --> 00:31:36.080]  這個是不是變態
[00:31:36.080 --> 00:31:38.080]  這個是不是變態呢
[00:31:38.080 --> 00:31:40.080]  這個兩個舌頭是不是變態
[00:31:40.080 --> 00:31:44.080]  是否變態畸形呢
[00:31:44.080 --> 00:31:46.080]  一個口有兩條舌頭
[00:31:46.080 --> 00:31:48.080]  真是畸形
[00:31:48.080 --> 00:31:50.080]  我見過一幅圖畫
[00:31:50.080 --> 00:31:52.080]  我見過一幅圖畫
[00:31:52.080 --> 00:31:53.080]  在我到歐洲去的時候
[00:31:53.080 --> 00:31:54.080]  在我到歐洲去的時候
[00:31:54.080 --> 00:31:55.080]  在我到歐洲去的時候
[00:31:55.080 --> 00:31:58.080]  在我到歐洲意大利的老百姓堂裏面見到的
[00:31:58.080 --> 00:31:59.080]  在我到歐洲意大利的老百姓堂裏面見到的
[00:31:59.080 --> 00:32:01.080]  有一個人
[00:32:01.080 --> 00:32:03.080]  他的舌頭伸出來
[00:32:03.080 --> 00:32:05.080]  有一個人他的舌頭伸出來
[00:32:05.080 --> 00:32:07.080]  舌頭是分叉的
[00:32:07.080 --> 00:32:08.080]  那條舌頭是分叉的
[00:32:08.080 --> 00:32:09.080]  像蛇的舌頭一樣
[00:32:09.080 --> 00:32:11.080]  像蛇的舌頭一樣
[00:32:11.080 --> 00:32:13.080]  分叉的舌頭
[00:32:13.080 --> 00:32:15.080]  用一個叉子轉回來
[00:32:15.080 --> 00:32:17.080]  用一個叉子轉回來
[00:32:17.080 --> 00:32:19.080]  刺瞎自己的眼睛
[00:32:19.080 --> 00:32:21.080]  刺瞎自己的眼睛
[00:32:21.080 --> 00:32:23.080]  那分叉的舌頭其中一條
[00:32:23.080 --> 00:32:25.080]  就轉回來刺瞎自己的眼睛
[00:32:25.080 --> 00:32:27.080]  因為一個叉子傷害別人
[00:32:27.080 --> 00:32:29.080]  因為一個叉子傷害別人
[00:32:29.080 --> 00:32:31.080]  很有意思
[00:32:31.080 --> 00:32:33.080]  很有意思
[00:32:33.080 --> 00:32:35.080]  一口兩舌
[00:32:35.080 --> 00:32:37.080]  一個人這樣做的時候
[00:32:37.080 --> 00:32:39.080]  一個人這樣做的時候
[00:32:39.080 --> 00:32:41.080]  使得自己的眼睛盲目
[00:32:41.080 --> 00:32:43.080]  使得自己的眼睛盲目
[00:32:43.080 --> 00:32:45.080]  不能夠分辨
[00:32:45.080 --> 00:32:47.080]  不能夠分辨
[00:32:47.080 --> 00:32:49.080]  他這幅圖畫是描述一個極度的人講的話
[00:32:49.080 --> 00:32:51.080]  他這幅圖畫是描述一個極度的人講的話
[00:32:51.080 --> 00:32:53.080]  他這幅圖畫是描述一個極度的人講話
[00:32:53.080 --> 00:32:55.080]  一個人極度了
[00:32:55.080 --> 00:32:57.080]  一個人一極度了
[00:32:57.080 --> 00:32:59.080]  他就會一口兩舌
[00:32:59.080 --> 00:33:01.080]  他就會一口兩舌
[00:33:01.080 --> 00:33:03.080]  自己的眼睛失明
[00:33:03.080 --> 00:33:05.080]  自己的分辨的能力
[00:33:05.080 --> 00:33:07.080]  他對自己的眼睛失明
[00:33:07.080 --> 00:33:09.080]  失去了分辨的能力
[00:33:09.080 --> 00:33:11.080]  基督徒
[00:33:11.080 --> 00:33:13.080]  必須要正常
[00:33:13.080 --> 00:33:15.080]  必須要正常
[00:33:15.080 --> 00:33:17.080]  一口一舌
[00:33:17.080 --> 00:33:19.080]  要說誠實話
[00:33:19.080 --> 00:33:21.080]  有的人
[00:33:21.080 --> 00:33:23.080]  不用誠實兩字
[00:33:23.080 --> 00:33:25.080]  用真誠兩字
[00:33:25.080 --> 00:33:27.080]  有的人不說誠實這兩個字
[00:33:27.080 --> 00:33:29.080]  就說真誠這兩個字
[00:33:29.080 --> 00:33:31.080]  我覺得真誠更好
[00:33:31.080 --> 00:33:33.080]  誠實
[00:33:33.080 --> 00:33:35.080]  有一點
[00:33:35.080 --> 00:33:37.080]  和話語有關係的味道
[00:33:37.080 --> 00:33:39.080]  誠實就只是
[00:33:39.080 --> 00:33:41.080]  有關的味道
[00:33:41.080 --> 00:33:43.080]  不講謊話
[00:33:43.080 --> 00:33:45.080]  不講謊話
[00:33:45.080 --> 00:33:47.080]  真誠我覺得更好
[00:33:47.080 --> 00:33:49.080]  真誠我覺得更好
[00:33:49.080 --> 00:33:51.080]  是一個人整個品格的描寫
[00:33:51.080 --> 00:33:53.080]  是一個人整個品格的描寫
[00:33:53.080 --> 00:33:55.080]  這個人很真
[00:33:55.080 --> 00:33:57.080]  這個人很真
[00:33:57.080 --> 00:33:59.080]  這個人很靜
[00:33:59.080 --> 00:34:01.080]  他的話是心裡發出的
[00:34:01.080 --> 00:34:03.080]  是心裡發出的
[00:34:03.080 --> 00:34:05.080]  不是虛偽的
[00:34:05.080 --> 00:34:07.080]  不是裝作的
[00:34:07.080 --> 00:34:09.080]  真誠的人今天很難找
[00:34:09.080 --> 00:34:11.080]  真誠的人今天很難找
[00:34:11.080 --> 00:34:13.080]  我們發現這樣的人的時候
[00:34:13.080 --> 00:34:15.080]  我們覺得真寶貴
[00:34:15.080 --> 00:34:17.080]  我們找到這樣的人的時候
[00:34:17.080 --> 00:34:19.080]  我們覺得真寶貴
[00:34:19.080 --> 00:34:21.080]  在這裡說
[00:34:21.080 --> 00:34:23.080]  我們要逃避一口兩舌
[00:34:23.080 --> 00:34:25.080]  我們要逃避一口兩舌
[00:34:25.080 --> 00:34:27.080]  還有一次的經文
[00:34:27.080 --> 00:34:29.080]  也有同樣的意思
[00:34:29.080 --> 00:34:31.080]  在雅各書
[00:34:31.080 --> 00:34:33.080]  在雅各書
[00:34:33.080 --> 00:34:35.080]  希伯來書的後面
[00:34:35.080 --> 00:34:37.080]  331頁
[00:34:37.080 --> 00:34:39.080]  331頁
[00:34:39.080 --> 00:34:45.080]  第七頁
[00:34:45.080 --> 00:34:47.080]  第三章
[00:34:47.080 --> 00:34:49.080]  第三章的第十一節
[00:34:49.080 --> 00:34:51.080]  全然同一個眼裡能發出
[00:34:51.080 --> 00:34:53.080]  全然同一個眼裡能發出
[00:34:53.080 --> 00:34:55.080]  甜苦兩樣積水嗎
[00:34:55.080 --> 00:34:57.080]  再看第十頁
[00:34:57.080 --> 00:34:59.080]  再看第十頁
[00:34:59.080 --> 00:35:01.080]  中讚和奏坐
[00:35:01.080 --> 00:35:03.080]  中讚和奏坐
[00:35:03.080 --> 00:35:05.080]  在這裡說
[00:35:05.080 --> 00:35:07.080]  我的弟兄這是不應當的
[00:35:07.080 --> 00:35:09.080]  一個口裡
[00:35:09.080 --> 00:35:11.080]  一個口裡
[00:35:11.080 --> 00:35:13.080]  一方面發出中讚神的聲音
[00:35:13.080 --> 00:35:15.080]  一方面發出中讚神的聲音
[00:35:15.080 --> 00:35:17.080]  同時發出奏坐人的話語
[00:35:17.080 --> 00:35:19.080]  同時又發出奏坐人的話語
[00:35:19.080 --> 00:35:21.080]  就像一個水泉
[00:35:21.080 --> 00:35:23.080]  又潛水出來
[00:35:23.080 --> 00:35:25.080]  就好像一個水泉
[00:35:25.080 --> 00:35:27.080]  又出甜水又出苦水
[00:35:27.080 --> 00:35:29.080]  這也是變態
[00:35:29.080 --> 00:35:31.080]  上面那一節
[00:35:31.080 --> 00:35:33.080]  第九節
[00:35:33.080 --> 00:35:35.080]  我們用奏坐中讚那為父為子的
[00:35:35.080 --> 00:35:37.080]  我們用奏坐中讚那為父為子的
[00:35:37.080 --> 00:35:39.080]  又用奏坐那燒了神形像被造的人
[00:35:39.080 --> 00:35:41.080]  又用奏坐那燒了神形像被造的人
[00:35:41.080 --> 00:35:43.080]  中讚是敬拜
[00:35:43.080 --> 00:35:45.080]  中讚是敬拜
[00:35:45.080 --> 00:35:47.080]  敬拜是宗教的中心
[00:35:47.080 --> 00:35:49.080]  敬拜是宗教的中心
[00:35:49.080 --> 00:35:51.080]  宗教的中心就是敬拜神
[00:35:51.080 --> 00:35:53.080]  基督教的中心就是敬拜神
[00:35:53.080 --> 00:35:55.080]  在這裡告訴我們
[00:35:55.080 --> 00:35:57.080]  在這裡告訴我們
[00:35:57.080 --> 00:35:59.080]  我們的宗教信仰真的是假的
[00:35:59.080 --> 00:36:01.080]  我們的宗教信仰真的是假的
[00:36:01.080 --> 00:36:03.080]  我們做基督徒的信仰真的是假的
[00:36:03.080 --> 00:36:05.080]  我們做基督徒的信仰真的是假的
[00:36:05.080 --> 00:36:07.080]  我們做基督徒的信仰真的是假的
[00:36:07.080 --> 00:36:09.080]  我們的禮拜敬拜有沒有意義
[00:36:09.080 --> 00:36:11.080]  我們的禮拜有沒有意義
[00:36:11.080 --> 00:36:13.080]  我們的頌讚歌唱有沒有意義
[00:36:13.080 --> 00:36:15.080]  我們的頌讚歌唱有沒有意義
[00:36:15.080 --> 00:36:17.080]  就看我們對神的敬拜產生什麼效果
[00:36:17.080 --> 00:36:19.080]  就看我們對神的敬拜產生什麼效果
[00:36:19.080 --> 00:36:21.080]  就看我們對神的敬拜產生什麼效果
[00:36:21.080 --> 00:36:23.080]  就看我們對神的敬拜產生什麼效果
[00:36:23.080 --> 00:36:25.080]  如果我們產生矛盾的效果
[00:36:25.080 --> 00:36:27.080]  如果我們產生矛盾的效果
[00:36:27.080 --> 00:36:29.080]  如果我們產生矛盾的效果
[00:36:29.080 --> 00:36:31.080]  一方面敬拜一方面奏奏
[00:36:31.080 --> 00:36:33.080]  一方面頌讚一方面奏奏
[00:36:33.080 --> 00:36:35.080]  一方面頌讚一方面奏奏
[00:36:35.080 --> 00:36:37.080]  奏奏的廣義就是傷害人
[00:36:37.080 --> 00:36:39.080]  奏奏的廣義就是傷害人
[00:36:39.080 --> 00:36:41.080]  那就是假的信仰
[00:36:41.080 --> 00:36:43.080]  那就是假的信仰
[00:36:43.080 --> 00:36:45.080]  我們的信仰是真的還是假的
[00:36:45.080 --> 00:36:47.080]  我們的信仰是真的還是假的
[00:36:47.080 --> 00:36:49.080]  我們的敬拜是真的還是假的
[00:36:49.080 --> 00:36:51.080]  在於我們的敬拜
[00:36:51.080 --> 00:36:53.080]  我們的信仰的實際的作用
[00:36:53.080 --> 00:36:55.080]  我們的敬拜是真的還是假的
[00:36:55.080 --> 00:36:57.080]  我們的敬拜是真的還是假的
[00:36:57.080 --> 00:36:59.080]  我們的敬拜是真的還是假的
[00:36:59.080 --> 00:37:01.080]  我們的敬拜是真的還是假的

