
[00:00:00.000 --> 00:00:04.000]  今天和大家思想的就是神為他子民征戰的原則
[00:17:48.000 --> 00:17:52.000]  人不可以再將它奪取回來
[00:17:52.000 --> 00:17:53.000]  各位聽眾
[00:17:53.000 --> 00:17:59.000]  今天我們不會面對什麼拜偶像的問題
[00:17:59.000 --> 00:18:02.000]  但當你面對著很多惡人
[00:18:02.000 --> 00:18:06.000]  他用很多不義的方法來傷害你
[00:18:06.000 --> 00:18:08.000]  有些時候我們會受到試探
[00:18:08.000 --> 00:18:10.000]  他都可以 為什麼我不行?
[00:18:10.000 --> 00:18:12.000]  我用他的方法
[00:18:12.000 --> 00:18:14.000]  加在他身上
[00:18:14.000 --> 00:18:16.000]  有些時候我們不自覺地
[00:18:16.000 --> 00:18:19.000]  會將一些不正確的方法
[00:18:19.000 --> 00:18:22.000]  用在自己身上
[00:18:22.000 --> 00:18:26.000]  沒錯 神會答應為你去趕逐仇敵
[00:18:26.000 --> 00:18:29.000]  為你去除去困難
[00:18:29.000 --> 00:18:30.000]  但他吩咐我們
[00:18:30.000 --> 00:18:34.000]  何時我們奪取了別人那些
[00:18:34.000 --> 00:18:37.000]  靠賴成功的方法
[00:18:37.000 --> 00:18:41.000]  我們本身就成為當滅的物
[00:18:41.000 --> 00:18:43.000]  以色列人 沒錯 進入了迦南地
[00:18:43.000 --> 00:18:46.000]  但當他們拜當地的偶像的時候
[00:18:46.000 --> 00:18:51.000]  他們都被神最終趕逐離開迦南
[00:18:51.000 --> 00:18:53.000]  大家知道
[00:18:53.000 --> 00:18:54.000]  因此第三個原則
[00:18:54.000 --> 00:18:56.000]  很清楚地告訴我們
[00:18:56.000 --> 00:18:59.000]  不要沾染這些污穢
[00:18:59.000 --> 00:19:03.000]  以致我們最終都要被趕逐
[00:19:03.000 --> 00:19:06.000]  都成為當滅的物
[00:19:06.000 --> 00:19:09.000]  當我們要面對困難的時候
[00:19:09.000 --> 00:19:10.000]  我記得很多時候
[00:19:10.000 --> 00:19:11.000]  頂智會跟我分享
[00:19:11.000 --> 00:19:13.000]  我覺得他們很對
[00:19:13.000 --> 00:19:15.000]  他說當我面對一些惡人
[00:19:15.000 --> 00:19:16.000]  一些不公義的事情
[00:19:16.000 --> 00:19:18.000]  加在我身上
[00:19:18.000 --> 00:19:19.000]  他們告訴我
[00:19:19.000 --> 00:19:21.000]  我祈禱吧
[00:19:21.000 --> 00:19:22.000]  求神保守我
[00:19:22.000 --> 00:19:27.000]  自己都會保持自己的公義
[00:19:27.000 --> 00:19:30.000]  他們惡不等於我要惡
[00:19:30.000 --> 00:19:32.000]  當我保持我的良善
[00:19:32.000 --> 00:19:35.000]  神就會保守我
[00:19:35.000 --> 00:19:37.000]  於是我像他們那樣
[00:19:37.000 --> 00:19:40.000]  我就不敢求神保守我
[00:19:40.000 --> 00:19:43.000]  因為神喜愛公義
[00:19:43.000 --> 00:19:46.000]  恨惡罪惡
[00:19:46.000 --> 00:19:47.000]  各位頂智會
[00:19:47.000 --> 00:19:49.000]  這段經文是當時
[00:19:49.000 --> 00:19:50.000]  當他們進入迦南地的時候
[00:19:50.000 --> 00:19:52.000]  神對他們的提醒
[00:19:52.000 --> 00:19:55.000]  今天我們面對著我們的困難
[00:19:55.000 --> 00:19:58.000]  可能好像七個大民族
[00:19:58.000 --> 00:20:00.000]  這麼大的勢力
[00:20:00.000 --> 00:20:03.000]  但神要為我們除去困難
[00:20:03.000 --> 00:20:07.000]  但教導我們不要害怕
[00:20:07.000 --> 00:20:09.000]  教導我們要很留心
[00:20:09.000 --> 00:20:13.000]  在內心和信心去忍耐神的時間
[00:20:13.000 --> 00:20:15.000]  還有最關鍵的
[00:20:15.000 --> 00:20:20.000]  保守自己在神的義和良善當中
[00:20:20.000 --> 00:20:21.000]  我們一起祈禱

