
[00:00:00.000 --> 00:00:07.520]  好 今天我們繼續思考約翰一書
[00:21:28.200 --> 00:21:31.200]  有這樣的生命表現
[00:21:31.200 --> 00:21:34.200]  我是很難接受的
[00:21:34.200 --> 00:21:38.200]  所以說實踐愛人如己
[00:21:38.200 --> 00:21:42.200]  照著主的意思去行
[00:21:42.200 --> 00:21:44.200]  一點也不容易
[00:21:44.200 --> 00:21:46.200]  不容易就不容易
[00:21:46.200 --> 00:21:48.200]  因為這是神的教導
[00:21:48.200 --> 00:21:50.200]  怎樣去實踐
[00:21:50.200 --> 00:21:52.200]  或者怎樣多走一步
[00:21:52.200 --> 00:21:55.200]  讓自己的生命有所進步
[00:21:55.200 --> 00:21:57.200]  更加活得像耶穌基督
[00:21:57.200 --> 00:22:02.200]  有兩個出路
[00:22:02.200 --> 00:22:04.200]  我也在學的
[00:22:04.200 --> 00:22:07.200]  雖然未必容易學到
[00:22:07.200 --> 00:22:10.200]  特別是愛一些你覺得不可愛
[00:22:10.200 --> 00:22:12.200]  想保持距離的人
[00:22:12.200 --> 00:22:16.200]  第一個向導
[00:22:16.200 --> 00:22:19.200]  原來錯過了這個power point
[00:22:19.200 --> 00:22:21.200]  十二個門徒
[00:22:21.200 --> 00:22:22.200]  大家知道吧
[00:22:22.200 --> 00:22:24.200]  右邊那裡說什麼呢
[00:22:24.200 --> 00:22:26.200]  其實聖經正正教導我們
[00:22:26.200 --> 00:22:29.200]  很多時候就是愛一些不可愛的人
[00:22:29.200 --> 00:22:31.200]  就是這樣
[00:22:31.200 --> 00:22:34.200]  何西亞娶了一個淫婦
[00:22:34.200 --> 00:22:36.200]  割滅
[00:22:36.200 --> 00:22:39.200]  正正是代表神對以色列的子民
[00:22:39.200 --> 00:22:41.200]  不離不棄的愛
[00:22:41.200 --> 00:22:43.200]  是吧
[00:22:43.200 --> 00:22:46.200]  接著保羅寫信給腓里門
[00:22:46.200 --> 00:22:49.200]  要接待的阿彌西姆
[00:22:49.200 --> 00:22:53.200]  這個曾經逃走的奴隸
[00:22:53.200 --> 00:22:56.200]  現在是主女的弟兄
[00:22:56.200 --> 00:22:59.200]  要接受這些人
[00:22:59.200 --> 00:23:04.200]  當然巴拿巴在《史唐傳》第九章
[00:23:04.200 --> 00:23:08.200]  接納了一個迫不及待教會的訴羅
[00:23:08.200 --> 00:23:12.200]  如果沒有巴拿巴就沒有訴羅
[00:23:12.200 --> 00:23:14.200]  大家明白吧
[00:23:14.200 --> 00:23:17.200]  所以神也教導我們
[00:23:17.200 --> 00:23:19.200]  在不同的經文
[00:23:19.200 --> 00:23:21.200]  要實踐愛
[00:23:21.200 --> 00:23:24.200]  不單是愛跟我相近
[00:23:24.200 --> 00:23:26.200]  我喜歡的弟兄姊妹
[00:23:26.200 --> 00:23:29.200]  包括跟我非常不同
[00:23:29.200 --> 00:23:31.200]  並且我覺得不可愛的弟兄姊妹
[00:23:31.200 --> 00:23:33.200]  我們也要實踐愛
[00:23:33.200 --> 00:23:35.200]  怎樣實踐愛呢
[00:23:35.200 --> 00:23:39.200]  我有兩段經文跟大家分享
[00:23:39.200 --> 00:23:41.200]  第一段
[00:23:41.200 --> 00:23:43.200]  是這段嗎
[00:23:43.200 --> 00:23:46.200]  《羅馬書》第十三章第八節
[00:23:46.200 --> 00:23:48.200]  保羅寫這段經文
[00:23:48.200 --> 00:23:50.200]  很奇怪
[00:23:50.200 --> 00:23:55.200]  他說凡事都不可虧欠人
[00:23:55.200 --> 00:23:58.200]  你不要搶別人的東西
[00:23:58.200 --> 00:24:01.200]  唯有彼此相愛
[00:24:01.200 --> 00:24:04.200]  要常以為虧欠
[00:24:04.200 --> 00:24:08.200]  因為愛人的就完全了約化
[00:24:08.200 --> 00:24:10.200]  你不要搶別人的東西
[00:24:10.200 --> 00:24:12.200]  要愛人如己
[00:24:12.200 --> 00:24:15.200]  愛人愛到什麼地步呢
[00:24:15.200 --> 00:24:17.200]  愛到你只會搶別人的東西
[00:24:17.200 --> 00:24:19.200]  就是這個意思
[00:24:19.200 --> 00:24:21.200]  我看著每一個人
[00:24:21.200 --> 00:24:23.200]  包括我喜歡的不喜歡的
[00:24:23.200 --> 00:24:28.200]  你心裡有一個態度
[00:24:28.200 --> 00:24:29.200]  或者取態
[00:24:29.200 --> 00:24:31.200]  我真的在搶別人的東西
[00:24:31.200 --> 00:24:34.200]  所以我要愛他多一點
[00:24:34.200 --> 00:24:37.200]  我搶別人的東西
[00:24:37.200 --> 00:24:39.200]  我要愛他多一點
[00:24:39.200 --> 00:24:41.200]  愛得不夠
[00:24:41.200 --> 00:24:43.200]  其實我們愛得不夠
[00:24:43.200 --> 00:24:45.200]  就算是一個你喜歡的人
[00:24:45.200 --> 00:24:48.200]  你也不可能愛他
[00:24:48.200 --> 00:24:51.200]  愛到像耶穌基督一樣
[00:24:51.200 --> 00:24:54.200]  耶穌是道底的愛
[00:24:54.200 --> 00:24:56.200]  我們在效法耶穌
[00:24:56.200 --> 00:25:01.200]  一個完美的愛
[00:25:01.200 --> 00:25:03.200]  我們在效法
[00:25:03.200 --> 00:25:04.200]  但在效法的過程中
[00:25:04.200 --> 00:25:06.200]  我們總是愛一個人愛得不完全
[00:25:06.200 --> 00:25:07.200]  總是有虧欠的
[00:25:07.200 --> 00:25:08.200]  總是搶別人的東西
[00:25:08.200 --> 00:25:10.200]  保羅說繼續愛
[00:25:10.200 --> 00:25:13.200]  繼續為他走多一條路
[00:25:13.200 --> 00:25:16.200]  包括你喜歡的不喜歡的人
[00:25:16.200 --> 00:25:18.200]  都去實踐
[00:25:18.200 --> 00:25:20.200]  看著那個人
[00:25:20.200 --> 00:25:23.200]  你就說我正在搶Ken的東西
[00:25:23.200 --> 00:25:26.200]  所以我要愛他多一點
[00:25:26.200 --> 00:25:28.200]  他微笑
[00:25:28.200 --> 00:25:30.200]  真的很好
[00:25:30.200 --> 00:25:32.200]  Ken又看著我
[00:25:32.200 --> 00:25:35.200]  Ken說我也在搶楊牧師的東西
[00:25:35.200 --> 00:25:37.200]  我又要愛他多一點
[00:25:37.200 --> 00:25:39.200]  我又在搶
[00:25:39.200 --> 00:25:41.200]  彼此相愛
[00:25:41.200 --> 00:25:43.200]  雖然我們是男人
[00:25:43.200 --> 00:25:45.200]  不要有任何的遐想
[00:25:45.200 --> 00:25:47.200]  大家多耳訓
[00:25:47.200 --> 00:25:49.200]  我又搶他的東西
[00:25:49.200 --> 00:25:51.200]  我又愛他多一點
[00:25:51.200 --> 00:25:56.200]  彼此搶的就是愛的揚日
[00:25:56.200 --> 00:25:58.200]  湧日出來
[00:25:58.200 --> 00:26:00.200]  大家明白了嗎
[00:26:00.200 --> 00:26:02.200]  這是第一個思考的向導
[00:26:02.200 --> 00:26:04.200]  第二個思考的向導
[00:26:04.200 --> 00:26:06.200]  就是約翰一書有說
[00:26:06.200 --> 00:26:08.200]  我們很熟悉英文
[00:26:08.200 --> 00:26:10.200]  我們愛
[00:26:10.200 --> 00:26:12.200]  是的
[00:26:12.200 --> 00:26:15.200]  我們為什麼能夠去愛呢
[00:26:15.200 --> 00:26:18.200]  就是因為我們先被愛
[00:26:18.200 --> 00:26:20.200]  先被愛
[00:26:20.200 --> 00:26:24.200]  明白到愛的寶貴
[00:26:24.200 --> 00:26:28.200]  原來自己這樣的人
[00:26:28.200 --> 00:26:31.200]  也有人去愛我的時候
[00:26:31.200 --> 00:26:33.200]  神愛我的時候
[00:26:33.200 --> 00:26:36.200]  我就更加被這份愛的激勵下
[00:26:36.200 --> 00:26:38.200]  去走多一步
[00:26:38.200 --> 00:26:41.200]  去愛身邊的人
[00:26:41.200 --> 00:26:43.200]  先被愛
[00:26:43.200 --> 00:26:45.200]  先領受神的愛
[00:26:45.200 --> 00:26:51.200]  然後才去愛身邊的人
[00:26:51.200 --> 00:26:53.200]  其實
[00:26:53.200 --> 00:26:55.200]  其實我也前幾天
[00:26:55.200 --> 00:26:58.200]  跟兩位副主席去吃飯
[00:26:58.200 --> 00:27:01.200]  因為每年的九月十月
[00:27:01.200 --> 00:27:04.200]  我們也有年度檢討
[00:27:04.200 --> 00:27:08.200]  我和執事約見辦公室的同工
[00:27:08.200 --> 00:27:14.200]  包括牧者、義務傳導、幹事、唐奕等等
[00:27:14.200 --> 00:27:18.200]  去檢討過去一年
[00:27:18.200 --> 00:27:24.200]  我們的一些事工、生命的狀況等等
[00:27:24.200 --> 00:27:28.200]  其實我多次在很多執事
[00:27:28.200 --> 00:27:31.200]  甚至是副主席的金錢
[00:27:31.200 --> 00:27:33.200]  其實我來到這裡柴村教
[00:27:33.200 --> 00:27:39.200]  我是很感受到被愛、被接納
[00:27:39.200 --> 00:27:43.200]  這個家是讓我成長的地方
[00:27:43.200 --> 00:27:44.200]  神容許我
[00:27:44.200 --> 00:27:45.200]  放我在這裡
[00:27:45.200 --> 00:27:49.200]  讓我不斷地去學習和長進
[00:27:49.200 --> 00:27:54.200]  所以我經常打電話給長者
[00:27:54.200 --> 00:27:57.200]  長者說讚我的
[00:27:57.200 --> 00:27:59.200]  其實我覺得
[00:27:59.200 --> 00:28:02.200]  最終我們作為牧者
[00:28:02.200 --> 00:28:05.200]  可以在堂會這裡一起服侍
[00:28:05.200 --> 00:28:07.200]  因為我們才被愛
[00:28:07.200 --> 00:28:08.200]  神愛我
[00:28:08.200 --> 00:28:09.200]  神怎麼愛我?
[00:28:09.200 --> 00:28:11.200]  透過你們去愛我
[00:28:11.200 --> 00:28:15.200]  以致我經歷到神的愛
[00:28:15.200 --> 00:28:19.200]  我會多走一步去愛身邊的人
[00:28:19.200 --> 00:28:20.200]  包括你們在外
[00:28:20.200 --> 00:28:22.200]  全部都是reciprocal
[00:28:22.200 --> 00:28:23.200]  我給予
[00:28:23.200 --> 00:28:24.200]  剛才說的虧欠
[00:28:24.200 --> 00:28:25.200]  我給予
[00:28:25.200 --> 00:28:26.200]  欠的我給予
[00:28:26.200 --> 00:28:28.200]  對方覺得欠我的我又給予
[00:28:28.200 --> 00:28:29.200]  其實這樣
[00:28:29.200 --> 00:28:30.200]  神給予我
[00:28:30.200 --> 00:28:32.200]  我欠神
[00:28:32.200 --> 00:28:34.200]  神為什麼這麼愛我?
[00:28:34.200 --> 00:28:35.200]  欠了很多
[00:28:35.200 --> 00:28:37.200]  我又去給予
[00:28:37.200 --> 00:28:40.200]  這個給予不是因為
[00:28:40.200 --> 00:28:42.200]  想賺取神的讚賞
[00:28:42.200 --> 00:28:43.200]  賺取救恩
[00:28:43.200 --> 00:28:44.200]  不是
[00:28:44.200 --> 00:28:46.200]  因為自己不配
[00:28:46.200 --> 00:28:47.200]  自己覺得
[00:28:47.200 --> 00:28:49.200]  我是誰?
[00:28:49.200 --> 00:28:51.200]  神這麼愛我
[00:28:51.200 --> 00:28:53.200]  又覺得
[00:28:53.200 --> 00:28:56.200]  既然是跟從主的話
[00:28:56.200 --> 00:28:58.200]  聽從神的話語
[00:28:58.200 --> 00:29:00.200]  又想實踐
[00:29:00.200 --> 00:29:02.200]  就嘗試去愛
[00:29:02.200 --> 00:29:07.200]  第八節
[00:29:07.200 --> 00:29:09.200]  黑暗漸漸過去
[00:29:09.200 --> 00:29:12.200]  真光就會照耀
[00:29:12.200 --> 00:29:13.200]  我們知道
[00:29:13.200 --> 00:29:15.200]  我們會在一個
[00:29:15.200 --> 00:29:17.200]  都
[00:29:17.200 --> 00:29:20.200]  其實這個世界這個社會
[00:29:20.200 --> 00:29:22.200]  不相信耶穌的人
[00:29:22.200 --> 00:29:24.200]  只是為自己
[00:29:24.200 --> 00:29:25.200]  為自己而活
[00:29:25.200 --> 00:29:27.200]  即使他所做的事
[00:29:27.200 --> 00:29:29.200]  好像很多慈善
[00:29:29.200 --> 00:29:30.200]  公益的事
[00:29:30.200 --> 00:29:32.200]  但都是為自己
[00:29:32.200 --> 00:29:35.200]  唯有跟從耶穌基督的人
[00:29:35.200 --> 00:29:36.200]  活在真理當中的人
[00:29:36.200 --> 00:29:38.200]  他懂得耶穌的愛
[00:29:38.200 --> 00:29:39.200]  是一個怎樣的愛
[00:29:39.200 --> 00:29:42.200]  他就會學習主的樣式
[00:29:42.200 --> 00:29:45.200]  社稷的服侍
[00:29:45.200 --> 00:29:48.200]  當教會的群體
[00:29:48.200 --> 00:29:50.200]  跟從耶穌的信徒
[00:29:50.200 --> 00:29:52.200]  一起去實踐這份愛的時候
[00:29:52.200 --> 00:29:55.200]  真光照耀在黑暗當中
[00:29:55.200 --> 00:29:59.200]  真光照耀在黑暗當中
[00:29:59.200 --> 00:30:02.200]  我們知道耶穌基督是世界的光
[00:30:02.200 --> 00:30:04.200]  而這份光
[00:30:04.200 --> 00:30:08.200]  怎樣去展現在一個世代當中
[00:30:08.200 --> 00:30:10.200]  就透過你和我的生命見證
[00:30:10.200 --> 00:30:14.200]  就是今天所說的愛
[00:30:14.200 --> 00:30:15.200]  彼此的相愛
[00:30:15.200 --> 00:30:17.200]  愛一些你喜歡的人
[00:30:17.200 --> 00:30:18.200]  非常好
[00:30:18.200 --> 00:30:21.200]  亦同樣愛一些你覺得不起愛
[00:30:21.200 --> 00:30:22.200]  不可愛的
[00:30:22.200 --> 00:30:23.200]  不喜歡的人
[00:30:23.200 --> 00:30:25.200]  更加好
[00:30:25.200 --> 00:30:27.200]  去愛那些人
[00:30:27.200 --> 00:30:29.200]  在教會當中
[00:30:29.200 --> 00:30:31.200]  我見到很多愛的場景
[00:30:31.200 --> 00:30:32.200]  我相信大家
[00:30:32.200 --> 00:30:34.200]  如果說一樣一樣
[00:30:34.200 --> 00:30:36.200]  我想每個人都能說出來
[00:30:36.200 --> 00:30:39.200]  就說過去一個月發生的事
[00:30:39.200 --> 00:30:41.200]  有很多愛的場景
[00:30:41.200 --> 00:30:43.200]  包括大禮行
[00:30:43.200 --> 00:30:46.200]  其實大禮行的第一個地點
[00:30:46.200 --> 00:30:47.200]  就是流水巷
[00:30:47.200 --> 00:30:50.200]  其實不是很適合長者去的地方
[00:30:50.200 --> 00:30:52.200]  因為要上斜路
[00:30:52.200 --> 00:30:54.200]  所以有些長者走到幾步
[00:30:54.200 --> 00:30:56.200]  很累
[00:30:56.200 --> 00:30:58.200]  所以回到郵包
[00:30:58.200 --> 00:31:00.200]  我又見到一些年輕人
[00:31:00.200 --> 00:31:01.200]  不想去住
[00:31:01.200 --> 00:31:03.200]  不去拍照
[00:31:03.200 --> 00:31:05.200]  就陪長者回到郵包
[00:31:05.200 --> 00:31:07.200]  陪伴
[00:31:07.200 --> 00:31:08.200]  同行
[00:31:08.200 --> 00:31:10.200]  都是愛的表現
[00:31:10.200 --> 00:31:13.200]  我又見到
[00:31:13.200 --> 00:31:15.200]  有些弟兄姊妹
[00:31:15.200 --> 00:31:17.200]  見到一些肢體
[00:31:17.200 --> 00:31:19.200]  在壓力當中
[00:31:19.200 --> 00:31:21.200]  很願意一起
[00:31:21.200 --> 00:31:24.200]  跟他們分擔他們的憂愁
[00:31:24.200 --> 00:31:29.200]  跟他們聽聽他們的生命故事
[00:31:29.200 --> 00:31:31.200]  去鼓勵
[00:31:31.200 --> 00:31:33.200]  我又見到
[00:31:33.200 --> 00:31:36.200]  上星期
[00:31:36.200 --> 00:31:39.200]  都是麗瑩爸爸的喪禮
[00:31:39.200 --> 00:31:41.200]  我又見到很多弟兄姊妹
[00:31:41.200 --> 00:31:43.200]  很多弟兄姊妹
[00:31:43.200 --> 00:31:46.200]  去殯儀館送上慰問
[00:31:46.200 --> 00:31:48.200]  要哀傷的人
[00:31:48.200 --> 00:31:50.200]  跟哀傷的人
[00:31:50.200 --> 00:31:52.200]  都是愛的表現
[00:31:52.200 --> 00:31:54.200]  我又見到
[00:31:54.200 --> 00:31:56.200]  自從九月份開始
[00:31:56.200 --> 00:32:00.200]  中學生團契
[00:32:00.200 --> 00:32:02.200]  由星期日轉到星期六之後
[00:32:02.200 --> 00:32:05.200]  現在每個星期都有二十多三十個位
[00:32:05.200 --> 00:32:07.200]  真的
[00:32:07.200 --> 00:32:09.200]  還有他們在當中
[00:32:09.200 --> 00:32:11.200]  我見到Ken
[00:32:11.200 --> 00:32:13.200]  他們的用心
[00:32:13.200 --> 00:32:17.200]  昨天他們拍了很多短片
[00:32:17.200 --> 00:32:19.200]  跳舞
[00:32:19.200 --> 00:32:21.200]  在打機跳舞
[00:32:21.200 --> 00:32:23.200]  教會
[00:32:23.200 --> 00:32:25.200]  打機
[00:32:25.200 --> 00:32:28.200]  打完機才有關係
[00:32:28.200 --> 00:32:31.200]  有關係就可以帶他們進入耶穌當中
[00:32:31.200 --> 00:32:33.200]  所以大家
[00:32:33.200 --> 00:32:35.200]  年輕一代的文化
[00:32:35.200 --> 00:32:37.200]  我們作為
[00:32:37.200 --> 00:32:39.200]  我們都要
[00:32:39.200 --> 00:32:41.200]  接納他們的
[00:32:41.200 --> 00:32:43.200]  這樣的進路
[00:32:43.200 --> 00:32:46.200]  跟他們打成一片
[00:32:46.200 --> 00:32:49.200]  希望他們留在教會認識耶穌基督
[00:32:49.200 --> 00:32:54.200]  我前幾個月
[00:32:54.200 --> 00:32:57.200]  在執事會提出了一個意見
[00:32:57.200 --> 00:32:59.200]  執事都很認同
[00:32:59.200 --> 00:33:01.200]  我都很想跟大家分享
[00:33:01.200 --> 00:33:03.200]  大家知道的
[00:33:03.200 --> 00:33:05.200]  時事傳道和Ken傳道
[00:33:05.200 --> 00:33:07.200]  現在都是半職
[00:33:07.200 --> 00:33:11.200]  如果大家稍為跟他們合作過
[00:33:11.200 --> 00:33:13.200]  或是觀察到
[00:33:13.200 --> 00:33:15.200]  他們是做多過半職的事
[00:33:15.200 --> 00:33:17.200]  應該是
[00:33:17.200 --> 00:33:19.200]  放下手
[00:33:19.200 --> 00:33:21.200]  給鏡頭
[00:33:21.200 --> 00:33:23.200]  所以我在執事會說
[00:33:23.200 --> 00:33:25.200]  不可以
[00:33:25.200 --> 00:33:27.200]  我們侍奉的路
[00:33:27.200 --> 00:33:29.200]  都是長遠服侍健康的路
[00:33:29.200 --> 00:33:31.200]  是不是
[00:33:31.200 --> 00:33:33.200]  他們真是
[00:33:33.200 --> 00:33:35.200]  並且不應該這樣
[00:33:35.200 --> 00:33:37.200]  工人得工假
[00:33:37.200 --> 00:33:39.200]  不應該這樣
[00:33:39.200 --> 00:33:41.200]  所以我在執事會建議
[00:33:41.200 --> 00:33:43.200]  如果可以的話
[00:33:43.200 --> 00:33:45.200]  星期日他們沒有團契
[00:33:45.200 --> 00:33:47.200]  不需要講道
[00:33:47.200 --> 00:33:49.200]  放他們回到自己的舞會當中
[00:33:49.200 --> 00:33:51.200]  成為一個敬拜者
[00:33:51.200 --> 00:33:53.200]  享受他們舞會的團契生活
[00:33:53.200 --> 00:33:57.200]  讓他們有安息的時間
[00:33:57.200 --> 00:33:59.200]  以致他們長遠服侍更加好
[00:33:59.200 --> 00:34:01.200]  所以今天見不到CeCe
[00:34:01.200 --> 00:34:03.200]  CeCe和她的丈夫
[00:34:03.200 --> 00:34:05.200]  兩個女兒回到舞會
[00:34:05.200 --> 00:34:07.200]  執事會中
[00:34:07.200 --> 00:34:09.200]  執事會中
[00:34:09.200 --> 00:34:11.200]  都很認同
[00:34:11.200 --> 00:34:13.200]  讓他們能夠
[00:34:13.200 --> 00:34:15.200]  好好地
[00:34:15.200 --> 00:34:17.200]  整理自己的生命
[00:34:17.200 --> 00:34:19.200]  再次更好的服侍主
[00:34:19.200 --> 00:34:21.200]  這些都是愛的表現
[00:34:21.200 --> 00:34:23.200]  愛的表現
[00:34:23.200 --> 00:34:25.200]  其實我們只要留心
[00:34:25.200 --> 00:34:27.200]  去看一看柴宣家
[00:34:27.200 --> 00:34:29.200]  其實我們可以成為
[00:34:29.200 --> 00:34:31.200]  愛的管道
[00:34:31.200 --> 00:34:33.200]  愛的出口
[00:34:33.200 --> 00:34:35.200]  神透過我 神愛我
[00:34:35.200 --> 00:34:37.200]  神透過我
[00:34:37.200 --> 00:34:39.200]  去把愛滲透在教會的不同層次網絡當中
[00:34:39.200 --> 00:34:41.200]  以致眾人
[00:34:41.200 --> 00:34:43.200]  因此認得出
[00:34:43.200 --> 00:34:45.200]  我們是主的門徒
[00:34:45.200 --> 00:34:49.200]  我們從小開始
[00:34:49.200 --> 00:34:51.200]  什麼叫從小開始
[00:34:51.200 --> 00:34:53.200]  你熟悉的人
[00:34:53.200 --> 00:34:55.200]  你所愛的人
[00:34:55.200 --> 00:34:57.200]  先愛他
[00:34:57.200 --> 00:34:59.200]  爭他東西 繼續愛他
[00:34:59.200 --> 00:35:01.200]  這樣比較容易
[00:35:01.200 --> 00:35:03.200]  第一步
[00:35:03.200 --> 00:35:05.200]  第二步
[00:35:05.200 --> 00:35:07.200]  一般般熟悉的人
[00:35:07.200 --> 00:35:09.200]  一般般熟悉的人
[00:35:09.200 --> 00:35:11.200]  又嘗試去接觸他們
[00:35:11.200 --> 00:35:13.200]  約他們吃飯
[00:35:13.200 --> 00:35:15.200]  聊聊天
[00:35:15.200 --> 00:35:17.200]  當中有幾位
[00:35:17.200 --> 00:35:19.200]  都是剛來到柴宣家的新朋友
[00:35:19.200 --> 00:35:21.200]  曾先生 曾太太
[00:35:21.200 --> 00:35:23.200]  小姐妹 竹姐妹
[00:35:23.200 --> 00:35:25.200]  我們接觸一下他們
[00:35:25.200 --> 00:35:27.200]  關心一下他們
[00:35:27.200 --> 00:35:29.200]  不是愛的表現
[00:35:29.200 --> 00:35:31.200]  是接待他們 歡迎他們
[00:35:31.200 --> 00:35:33.200]  進入柴宣家當中
[00:35:33.200 --> 00:35:35.200]  再高一層的層次
[00:35:35.200 --> 00:35:37.200]  有些人在這裡
[00:35:37.200 --> 00:35:39.200]  心裡已經有些感覺
[00:35:39.200 --> 00:35:43.200]  為他祈禱
[00:35:43.200 --> 00:35:45.200]  祝福他
[00:35:45.200 --> 00:35:47.200]  只有祝福
[00:35:47.200 --> 00:35:49.200]  沒有奏助
[00:35:49.200 --> 00:35:51.200]  當我們這樣去實踐
[00:35:51.200 --> 00:35:53.200]  我們的愛的時候
[00:35:53.200 --> 00:35:55.200]  你的生命已經有改變
[00:35:55.200 --> 00:35:57.200]  神先轉化我們每一個人的生命
[00:35:57.200 --> 00:35:59.200]  從我們生命的轉化當中
[00:35:59.200 --> 00:36:01.200]  能夠帶動整個教會
[00:36:01.200 --> 00:36:03.200]  充滿著主的樣式
[00:36:03.200 --> 00:36:05.200]  就是愛的樣式
[00:36:05.200 --> 00:36:07.200]  愛流露在我們這個群體當中
[00:36:07.200 --> 00:36:09.200]  我們怎樣和神相交
[00:36:09.200 --> 00:36:11.200]  怎樣展現出光明
[00:36:11.200 --> 00:36:13.200]  有個特質就是愛
[00:36:13.200 --> 00:36:15.200]  神怎樣愛我
[00:36:15.200 --> 00:36:17.200]  我就嘗試去
[00:36:17.200 --> 00:36:19.200]  去接受
[00:36:19.200 --> 00:36:21.200]  去接受
[00:36:21.200 --> 00:36:23.200]  去接受
[00:36:23.200 --> 00:36:25.200]  愛我
[00:36:25.200 --> 00:36:27.200]  我就嘗試去靠著神的恩典
[00:36:27.200 --> 00:36:29.200]  去愛人如己
[00:36:29.200 --> 00:36:31.200]  最後的一部小圖像
[00:36:31.200 --> 00:36:33.200]  在第九到十一節
[00:36:33.200 --> 00:36:35.200]  也是用一些對比反照
[00:36:35.200 --> 00:36:37.200]  光明黑暗愛和恨
[00:36:37.200 --> 00:36:39.200]  當中給大家看到的一幅圖畫
[00:36:39.200 --> 00:36:41.200]  你說自己是基督徒
[00:36:41.200 --> 00:36:43.200]  你說自己跟隨耶穌基督
[00:36:43.200 --> 00:36:45.200]  你說我一生一世都愛主到底
[00:36:45.200 --> 00:36:47.200]  好啊
[00:36:47.200 --> 00:36:49.200]  show me
[00:36:51.200 --> 00:36:53.200]  show me
[00:36:53.200 --> 00:36:55.200]  展現出一個
[00:36:55.200 --> 00:36:57.200]  亮麗的愛的生命
[00:36:57.200 --> 00:37:01.200]  你要選擇的
[00:37:01.200 --> 00:37:03.200]  弟兄姊妹
[00:37:03.200 --> 00:37:05.200]  要選擇的
[00:37:05.200 --> 00:37:07.200]  要不黑暗要不光明
[00:37:07.200 --> 00:37:09.200]  要不愛要不恨
[00:37:09.200 --> 00:37:11.200]  沒有中間奧的
[00:37:11.200 --> 00:37:13.200]  一項是
[00:37:13.200 --> 00:37:15.200]  讓我們
[00:37:15.200 --> 00:37:17.200]  選擇一條路
[00:37:17.200 --> 00:37:19.200]  好像詩篇第一篇
[00:37:19.200 --> 00:37:21.200]  不從惡人的計謀
[00:37:21.200 --> 00:37:23.200]  不暫聚人的道路
[00:37:23.200 --> 00:37:25.200]  不助涉患人的作為
[00:37:25.200 --> 00:37:27.200]  為喜愛而活為佢法
[00:37:27.200 --> 00:37:29.200]  周日思想者人便為有福
[00:37:29.200 --> 00:37:31.200]  要不就跟從惡人
[00:37:31.200 --> 00:37:33.200]  去恨自己的弟兄姊妹
[00:37:33.200 --> 00:37:35.200]  要不就跟從耶穌基督
[00:37:35.200 --> 00:37:37.200]  去愛慕神和愛神所愛的人
[00:37:37.200 --> 00:37:39.200]  就是這麼簡單
[00:37:39.200 --> 00:37:41.200]  不過是不容易的實踐
[00:37:41.200 --> 00:37:43.200]  但是靠著神的恩典
[00:37:43.200 --> 00:37:45.200]  可以實踐到的
[00:37:45.200 --> 00:37:47.200]  因為我們愛
[00:37:47.200 --> 00:37:49.200]  因為是神才愛我們
[00:37:49.200 --> 00:37:53.200]  最後一句
[00:37:53.200 --> 00:37:55.200]  約翰一書一四章十二節
[00:37:55.200 --> 00:37:57.200]  他說從來都沒有人見過神
[00:37:57.200 --> 00:37:59.200]  從來都沒有人見過神
[00:37:59.200 --> 00:38:01.200]  如果我們彼此相愛的時候
[00:38:01.200 --> 00:38:03.200]  神就住在我們裏面
[00:38:03.200 --> 00:38:05.200]  愛他的心
[00:38:05.200 --> 00:38:07.200]  在我們裏面就顯得完全
[00:38:07.200 --> 00:38:09.200]  我們怎樣見到神
[00:38:09.200 --> 00:38:11.200]  透過你
[00:38:11.200 --> 00:38:13.200]  你行的
[00:38:13.200 --> 00:38:15.200]  神看得起你
[00:38:15.200 --> 00:38:17.200]  他拯救了你
[00:38:17.200 --> 00:38:19.200]  他愛你
[00:38:19.200 --> 00:38:21.200]  只要透過你
[00:38:21.200 --> 00:38:23.200]  多走一步
[00:38:23.200 --> 00:38:25.200]  不同層次
[00:38:25.200 --> 00:38:27.200]  愛你所愛的人
[00:38:27.200 --> 00:38:29.200]  愛一些你不認識的人
[00:38:29.200 --> 00:38:31.200]  甚至愛你的仇敵
[00:38:31.200 --> 00:38:33.200]  不同層次慢慢實踐
[00:38:33.200 --> 00:38:35.200]  你的生命不單轉化改變
[00:38:35.200 --> 00:38:37.200]  並且
[00:38:37.200 --> 00:38:39.200]  很多人都見到柴宣教
[00:38:39.200 --> 00:38:41.200]  是一個愛的群體
[00:38:41.200 --> 00:38:43.200]  愛神的群體
[00:38:43.200 --> 00:38:45.200]  愛人如己的群體
[00:38:45.200 --> 00:38:47.200]  願榮耀歸給神
[00:38:47.200 --> 00:38:49.200]  我們同心的祈禱

