
[00:00:00.000 --> 00:00:02.280]  大家或許會記得一位人物
[00:17:17.480 --> 00:17:19.880]  是不會逃然返回的
[00:17:19.880 --> 00:17:24.400]  這件事情帶給我們很多提醒
[00:17:24.400 --> 00:17:27.920]  我最近自己看哥林多後書的時候
[00:17:27.920 --> 00:17:29.560]  心裡有很多感受
[00:17:29.560 --> 00:17:31.720]  去到第五章的時候提過
[00:17:31.720 --> 00:17:35.000]  保羅說我們地上的身體
[00:17:35.000 --> 00:17:36.080]  好像什麼呢?
[00:17:36.080 --> 00:17:38.320]  好像地上的帳篷
[00:17:39.120 --> 00:17:41.560]  這個帳篷遲早會拆掉的
[00:17:41.560 --> 00:17:44.800]  當這個帳篷被拆掉的時候
[00:17:44.800 --> 00:17:47.800]  是要將天上永存的房屋
[00:17:47.800 --> 00:17:50.560]  英文的翻譯是Eternal House
[00:17:50.560 --> 00:17:52.800]  你有沒有見過一間屋
[00:17:52.800 --> 00:17:54.320]  可以過一百年
[00:17:54.320 --> 00:17:55.640]  都不爛的
[00:17:55.640 --> 00:17:57.480]  你說我見過
[00:17:57.480 --> 00:17:59.000]  那些遺物我見到
[00:17:59.000 --> 00:18:01.160]  那些遺址
[00:18:01.160 --> 00:18:06.200]  或者說是在一些特別的保存情況下保存
[00:18:06.200 --> 00:18:06.640]  沒錯
[00:18:06.640 --> 00:18:08.440]  有些可以二百年三百年
[00:18:09.000 --> 00:18:12.760]  但是神說要賜給我們永恆的生命
[00:18:12.760 --> 00:18:14.880]  是永存的房屋
[00:18:14.880 --> 00:18:18.360]  神要賜給我們永存的房屋
[00:18:18.360 --> 00:18:20.600]  這個生命的大能
[00:18:20.600 --> 00:18:23.200]  將地上短暫的帳篷
[00:18:23.200 --> 00:18:25.120]  來吞滅
[00:18:25.120 --> 00:18:28.520]  然後讓生命清楚的彰顯出來
[00:18:28.520 --> 00:18:30.200]  師兄就說
[00:18:30.200 --> 00:18:33.400]  他說神要成就的事情必要成就
[00:18:33.400 --> 00:18:34.440]  第十一節說
[00:18:34.440 --> 00:18:37.560]  我口所出的話也必如此
[00:18:37.760 --> 00:18:39.600]  決不徒然返回
[00:18:39.600 --> 00:18:42.040]  卻要成就我所喜悅的
[00:18:42.040 --> 00:18:45.040]  在我發他去成就的事上
[00:18:45.040 --> 00:18:47.280]  必然亨通
[00:18:47.280 --> 00:18:49.560]  必然會成全
[00:18:49.560 --> 00:18:52.200]  必然會亨通發言
[00:18:52.200 --> 00:18:57.120]  去到聖經的第十二節到十三節的時候
[00:18:57.120 --> 00:19:02.280]  聖經就描寫一種很完全的喜樂
[00:19:02.280 --> 00:19:04.600]  完全的感恩
[00:19:04.600 --> 00:19:07.600]  你們必歡歡喜喜而出來
[00:19:07.880 --> 00:19:08.920]  一說到出來的時候
[00:19:08.920 --> 00:19:10.680]  我們就會想起一件事情
[00:19:10.680 --> 00:19:13.360]  就是以色列人出埃及的日子
[00:19:13.360 --> 00:19:15.760]  他們在被牢之地
[00:19:15.760 --> 00:19:18.160]  他們就被釋放出來
[00:19:18.160 --> 00:19:20.800]  歡歡喜喜帶著他們的物品出來
[00:19:20.800 --> 00:19:23.800]  他們平平安安蒙引渡
[00:19:23.800 --> 00:19:25.520]  當時已經提到引渡的時候
[00:19:25.520 --> 00:19:27.840]  是描寫一些海船的軍隊
[00:19:27.840 --> 00:19:29.400]  戰勝了回來
[00:19:29.400 --> 00:19:32.800]  跟著元帥他們就走入自己的城池
[00:19:32.800 --> 00:19:34.480]  他們很歡喜
[00:19:34.480 --> 00:19:36.640]  因為元帥領導他們
[00:19:36.720 --> 00:19:39.680]  他們平平安安蒙引渡
[00:19:39.680 --> 00:19:44.440]  大山小山必在你面前發聲歌唱
[00:19:44.440 --> 00:19:46.200]  田野的樹木都拍掌
[00:19:46.200 --> 00:19:48.040]  好像懂得拍手掌
[00:19:48.040 --> 00:19:49.880]  或者可以想像那些樹枝
[00:19:49.880 --> 00:19:50.920]  在拍拍拍
[00:19:50.920 --> 00:19:52.160]  很開心很快樂
[00:19:52.160 --> 00:19:54.960]  整個自然界都很歡喜快樂
[00:19:54.960 --> 00:19:57.400]  松樹長出代替荊棘
[00:19:57.400 --> 00:20:00.160]  番石榴長出代替擲泥
[00:20:00.160 --> 00:20:03.520]  描寫著整個自然界都因此歡喜快樂
[00:20:03.520 --> 00:20:05.040]  大家會記得聖經
[00:20:05.120 --> 00:20:07.120]  在新約的《羅馬書》說到
[00:20:07.120 --> 00:20:09.920]  大地一切被造之物
[00:20:09.920 --> 00:20:12.800]  都嘆息勞苦
[00:20:12.800 --> 00:20:16.640]  因為最終原告自然界的一切被造之物
[00:20:16.640 --> 00:20:18.840]  都在一個壓迫之下
[00:20:18.840 --> 00:20:20.320]  在核制當中
[00:20:20.320 --> 00:20:22.640]  他們指望得贖的日子
[00:20:22.640 --> 00:20:26.040]  臣子民的自由的榮耀
[00:20:26.040 --> 00:20:27.920]  彰顯出來的日子
[00:20:27.920 --> 00:20:31.680]  整個自然界都要一起歡喜快樂
[00:20:32.360 --> 00:20:35.440]  這些一切都要為耶和華留名
[00:20:35.440 --> 00:20:37.920]  作為永遠的證據
[00:20:37.920 --> 00:20:39.320]  不能剪除
[00:20:39.320 --> 00:20:42.800]  如果大家去過一些大的城市
[00:20:42.800 --> 00:20:45.440]  你會見到很多在市中心裡面
[00:20:45.440 --> 00:20:47.920]  有些很大的銅像
[00:20:47.920 --> 00:20:50.800]  原來是以前的一些君王
[00:20:50.800 --> 00:20:52.600]  他們離世之後
[00:20:52.600 --> 00:20:54.760]  就要求人們為他
[00:20:54.760 --> 00:20:57.440]  鑄造一些大的銅像
[00:20:57.440 --> 00:20:58.760]  作為紀念
[00:20:58.760 --> 00:21:01.400]  尼塞亞基督離開世界
[00:21:01.400 --> 00:21:04.160]  沒有要求我們為他鑄造銅像
[00:21:04.160 --> 00:21:06.720]  但是他留下的舊恩
[00:21:06.720 --> 00:21:09.400]  成為了永遠的名號
[00:21:09.400 --> 00:21:11.720]  永遠的證據
[00:21:11.720 --> 00:21:14.920]  證明他是永恆的君王
[00:21:14.920 --> 00:21:17.320]  各位弟兄姊妹
[00:21:17.320 --> 00:21:19.120]  在聖誕節的時候
[00:21:19.120 --> 00:21:22.240]  如果全世界都在歡慶
[00:21:22.240 --> 00:21:25.080]  作為一位認識神的教徒
[00:21:25.080 --> 00:21:27.440]  你更加值得歡慶
[00:21:27.440 --> 00:21:29.640]  或者你的歡慶形式
[00:21:29.640 --> 00:21:31.320]  未必好像其他人一樣
[00:21:31.640 --> 00:21:34.520]  但是你因為認識這份舊恩
[00:21:34.520 --> 00:21:37.600]  你的內心可以常常快樂
[00:21:37.600 --> 00:21:39.720]  正如聖經所說
[00:21:39.720 --> 00:21:41.760]  我們歡歡喜喜而出來
[00:21:41.760 --> 00:21:44.040]  平平安安無人道
[00:21:44.040 --> 00:21:46.080]  但願在聖誕節期間
[00:21:46.080 --> 00:21:47.440]  在你心裡面
[00:21:47.440 --> 00:21:51.080]  能夠經歷到神給你這份真正的快樂
[00:21:51.080 --> 00:21:55.400]  願你一路獻上感謝
[00:21:55.400 --> 00:21:57.040]  直至到我們有一天
[00:21:57.040 --> 00:21:59.960]  見到主耶穌基督再來臨的日子
[00:22:00.200 --> 00:22:01.480]  我們同心祈禱
[00:22:01.480 --> 00:22:02.480]  謝謝大家

