
[00:00:00.000 --> 00:00:02.720]  歡迎大家來到《神學茶館》
[00:19:38.720 --> 00:19:40.720]  所以祂再來的意思
[00:19:40.720 --> 00:19:42.720]  並不是祂已經離開了我們再回來
[00:19:42.720 --> 00:19:44.720]  不是這樣的意思
[00:19:44.720 --> 00:19:47.720]  而是整個世界已經去到
[00:19:47.720 --> 00:19:50.720]  救恩計劃已經完滿實現了
[00:19:50.720 --> 00:19:52.720]  所以祂來做一個終結
[00:19:52.720 --> 00:19:54.720]  將所有祂愛的人
[00:19:54.720 --> 00:19:56.720]  那些得救的人和祂一起
[00:19:56.720 --> 00:19:59.720]  我們能夠享受得像主耶穌一樣
[00:19:59.720 --> 00:20:00.720]  為肉身復活
[00:20:00.720 --> 00:20:02.720]  因為我們的肉身在第三天復活了
[00:20:02.720 --> 00:20:04.720]  我們在末日的時候
[00:20:04.720 --> 00:20:06.720]  我們的肉身和主耶穌一樣復活
[00:20:06.720 --> 00:20:10.720]  所以我們能夠永遠和主耶穌在一起
[00:20:10.720 --> 00:20:13.720]  享受永恆天國的喜樂
[00:20:13.720 --> 00:20:16.720]  祂想表達的是這個意思
[00:20:16.720 --> 00:20:19.720]  所以祂再來和天天和我們在一起
[00:20:19.720 --> 00:20:22.720]  不是兩個矛盾的事情
[00:20:22.720 --> 00:20:25.720]  實際上就是因為祂天天和我們在一起
[00:20:25.720 --> 00:20:28.720]  我們才有能力一路走到永恆
[00:20:28.720 --> 00:20:29.720]  如果沒有主耶穌的陪伴
[00:20:29.720 --> 00:20:31.720]  沒有聖神的臨在的話
[00:20:31.720 --> 00:20:34.720]  我們根本就沒有能力走到永恆
[00:20:34.720 --> 00:20:36.720]  所以祂每一個時間的陪伴
[00:20:36.720 --> 00:20:38.720]  只是為了將來再來
[00:20:38.720 --> 00:20:40.720]  為整個世界的終結
[00:20:40.720 --> 00:20:42.720]  為整個宇宙的終結
[00:20:42.720 --> 00:20:44.720]  作為一個整個過程
[00:20:44.720 --> 00:20:46.720]  讓我們通過這個過程
[00:20:46.720 --> 00:20:49.720]  實現到我們永恆的得救
[00:20:49.720 --> 00:20:51.720]  我們公教會是這樣理解這件事
[00:20:51.720 --> 00:20:53.720]  謝謝觀看!
[00:20:53.720 --> 00:20:56.720]  (字幕由 Amara.org 社群提供)

