
[00:00:00.000 --> 00:00:02.240]  大家會記得我們在上星期開始
[00:19:41.000 --> 00:19:43.000]  當鄧應理清楚相信
[00:19:43.000 --> 00:19:45.000]  神是萬王之王
[00:19:45.000 --> 00:19:48.000]  而他是清楚地表明
[00:19:48.000 --> 00:19:50.000]  他不是侍奉人
[00:19:50.000 --> 00:19:53.000]  他是專一侍奉一位上帝
[00:19:53.000 --> 00:19:54.000]  在《皇的夢境》
[00:19:54.000 --> 00:19:55.000]  後來鄧應理解釋的時候
[00:19:55.000 --> 00:19:58.000]  這個夢裡面有一個大的人像
[00:19:58.000 --> 00:20:02.000]  這個人像正是代表著人的角度
[00:20:02.000 --> 00:20:04.000]  裡面有四種的物質
[00:20:04.000 --> 00:20:06.000]  有金銀銅鐵
[00:20:06.000 --> 00:20:10.000]  代表著四個後來歷史出現的朝代
[00:20:10.000 --> 00:20:13.000]  第一是巴比倫國
[00:20:13.000 --> 00:20:17.000]  第二是代表著馬代波斯國
[00:20:17.000 --> 00:20:21.000]  第三是代表著希臘帝國
[00:20:21.000 --> 00:20:25.000]  第四鐵是代表著當時的
[00:20:25.000 --> 00:20:28.000]  歷史當中的羅馬帝國
[00:20:28.000 --> 00:20:30.000]  這幾種的物質
[00:20:30.000 --> 00:20:33.000]  其實都跟這些角度有些關聯性
[00:20:33.000 --> 00:20:35.000]  譬如說在《成經》裡面提及到的
[00:20:35.000 --> 00:20:39.000]  半鐵半泥或者鐵的國家
[00:20:39.000 --> 00:20:41.000]  羅馬帝國在歷史當中
[00:20:41.000 --> 00:20:44.000]  是用了很多的鐵材
[00:20:44.000 --> 00:20:46.000]  他們開始發展到有鐵器
[00:20:46.000 --> 00:20:49.000]  所以很多的軍械都是用鐵來做
[00:20:49.000 --> 00:20:52.000]  所以國家裡面的軍隊很強悍
[00:20:52.000 --> 00:20:53.000]  所向無敵
[00:20:53.000 --> 00:20:56.000]  所以能夠殲滅當時很多的國家
[00:20:56.000 --> 00:20:57.000]  但是他們的國家裡面
[00:20:57.000 --> 00:20:59.000]  有很多其他的民族混雜在當中
[00:20:59.000 --> 00:21:01.000]  是半鐵半泥
[00:21:01.000 --> 00:21:03.000]  因此多年來他們的國家
[00:21:03.000 --> 00:21:04.000]  都不能夠可以合一
[00:21:04.000 --> 00:21:07.000]  可以統一地發展
[00:21:07.000 --> 00:21:09.000]  但是《成經》更加講述的
[00:21:09.000 --> 00:21:11.000]  就是這些國家有一個共通點
[00:21:11.000 --> 00:21:15.000]  就是他們都有期限
[00:21:15.000 --> 00:21:18.000]  《成經》在其他的角度取代了他們
[00:21:18.000 --> 00:21:21.000]  一個一個一個出現
[00:21:21.000 --> 00:21:22.000]  但是去到最後的時候
[00:21:22.000 --> 00:21:23.000]  《成經》就提及到
[00:21:23.000 --> 00:21:26.000]  有一塊什麼樣的石頭
[00:21:26.000 --> 00:21:28.000]  怎樣的石頭
[00:21:28.000 --> 00:21:31.000]  不是人手所作出的石頭
[00:21:31.000 --> 00:21:35.000]  這塊石頭正在表示不是人的工作
[00:21:35.000 --> 00:21:37.000]  也不是人的智慧
[00:21:37.000 --> 00:21:41.000]  人的政治才幹所組成的一個角度
[00:21:41.000 --> 00:21:44.000]  是上帝的角度
[00:21:44.000 --> 00:21:46.000]  當主耶穌來到世上的時候
[00:21:46.000 --> 00:21:52.000]  祂說祂自己是將人所棄的石頭
[00:21:52.000 --> 00:21:56.000]  承了房閣的頭塊石頭
[00:21:56.000 --> 00:21:58.000]  基督耶穌是盤石
[00:21:58.000 --> 00:22:01.000]  是永恆的根基
[00:22:01.000 --> 00:22:03.000]  當這塊石頭來到的時候
[00:22:03.000 --> 00:22:08.000]  《成經》提及到將這些角度紮碎
[00:22:08.000 --> 00:22:10.000]  成為了什麼呢?成為了坑壁
[00:22:10.000 --> 00:22:13.000]  大家知道那些谷坑
[00:22:13.000 --> 00:22:17.000]  當被風吹的時候是沒有重量的
[00:22:17.000 --> 00:22:20.000]  是很容易被風吹走
[00:22:20.000 --> 00:22:22.000]  輕到完全沒有重量
[00:22:22.000 --> 00:22:25.000]  是沒有價值的
[00:22:25.000 --> 00:22:27.000]  是容易被吹散的
[00:22:27.000 --> 00:22:31.000]  《成經》所說無處可尋的情況
[00:22:31.000 --> 00:22:32.000]  我想回到這些事情的時候
[00:22:32.000 --> 00:22:34.000]  我想起一件事情
[00:22:34.000 --> 00:22:37.000]  我有機會去到一個地方旅行
[00:22:37.000 --> 00:22:39.000]  去到一個在意大利的地方
[00:22:39.000 --> 00:22:41.000]  叫做龐貝古城
[00:22:41.000 --> 00:22:43.000]  不知道有沒有看過
[00:22:43.000 --> 00:22:45.000]  這個古城很特別
[00:22:45.000 --> 00:22:48.000]  因為他們被發掘出來的時候
[00:22:48.000 --> 00:22:49.000]  是很完整的
[00:22:49.000 --> 00:22:52.000]  無論是建築物還是人生畜
[00:22:52.000 --> 00:22:55.000]  因為在公元79年的時候
[00:22:55.000 --> 00:22:56.000]  在這個古城
[00:22:56.000 --> 00:22:57.000]  是羅馬的古城
[00:22:57.000 --> 00:23:00.000]  旁邊有一個大的火山
[00:23:00.000 --> 00:23:02.000]  火山爆發
[00:23:02.000 --> 00:23:03.000]  很多的熔岩
[00:23:03.000 --> 00:23:04.000]  很多的石灰
[00:23:04.000 --> 00:23:06.000]  應該說是火山灰
[00:23:06.000 --> 00:23:08.000]  湧出來
[00:23:08.000 --> 00:23:11.000]  片刻之間就遮蓋了
[00:23:11.000 --> 00:23:13.000]  掩蓋了這座大城
[00:23:13.000 --> 00:23:15.000]  所以大城經過很多年之後
[00:23:15.000 --> 00:23:16.000]  被發掘出來
[00:23:16.000 --> 00:23:17.000]  發掘原來是在
[00:23:17.000 --> 00:23:19.000]  差不多20呎的火山灰下
[00:23:19.000 --> 00:23:21.000]  被埋葬
[00:23:21.000 --> 00:23:24.000]  但因為很短時間就被埋葬
[00:23:24.000 --> 00:23:26.000]  所以他們發掘到
[00:23:26.000 --> 00:23:28.000]  很多很完整的建築物
[00:23:28.000 --> 00:23:30.000]  也發掘到一些
[00:23:30.000 --> 00:23:33.000]  好像化石的人體
[00:23:33.000 --> 00:23:35.000]  我親眼看到
[00:23:35.000 --> 00:23:36.000]  有些人
[00:23:36.000 --> 00:23:38.000]  他們鑽伏在地上
[00:23:38.000 --> 00:23:39.000]  磨著頭
[00:23:39.000 --> 00:23:41.000]  想避開那些火山灰
[00:23:41.000 --> 00:23:44.000]  但他們就死在當中
[00:23:44.000 --> 00:23:45.000]  有些生畜
[00:23:45.000 --> 00:23:46.000]  是伏在地上
[00:23:46.000 --> 00:23:48.000]  但都變成了
[00:23:48.000 --> 00:23:50.000]  好像化石一樣的物品
[00:23:50.000 --> 00:23:53.000]  看到這些東西的時候
[00:23:53.000 --> 00:23:55.000]  很震驚
[00:23:55.000 --> 00:23:57.000]  一個很繁榮的城市
[00:23:57.000 --> 00:23:59.000]  片刻之間
[00:23:59.000 --> 00:24:01.000]  可以過去
[00:24:01.000 --> 00:24:03.000]  可以消失
[00:24:03.000 --> 00:24:07.000]  聖經在描述地上的國度
[00:24:07.000 --> 00:24:12.000]  沒錯有他們當時片刻的那種強勢
[00:24:12.000 --> 00:24:14.000]  但聖經告訴我們
[00:24:14.000 --> 00:24:21.000]  惠獨是永遠的國度的君王
[00:24:21.000 --> 00:24:24.000]  是萬王之王
[00:24:24.000 --> 00:24:27.000]  當我們思想這件事的時候
[00:24:27.000 --> 00:24:29.000]  你會體會到一件事情
[00:24:29.000 --> 00:24:31.000]  當大義在講述這些事
[00:24:31.000 --> 00:24:33.000]  是神要彌補及力殺
[00:24:33.000 --> 00:24:38.000]  知道惠獨神是真正的掌權
[00:24:38.000 --> 00:24:41.000]  他的國度是全到永遠
[00:24:41.000 --> 00:24:43.000]  是永恆的國度
[00:24:43.000 --> 00:24:46.000]  弟姐妹你記得希伯來書所說
[00:24:46.000 --> 00:24:50.000]  他說當我們得到不能被震動的國度
[00:24:50.000 --> 00:24:52.000]  就當感恩
[00:24:52.000 --> 00:24:55.000]  因此你照著神所喜悅的
[00:24:55.000 --> 00:24:57.000]  用虔誠敬畏的心
[00:24:57.000 --> 00:25:00.000]  侍奉誰?
[00:25:00.000 --> 00:25:02.000]  侍奉神
[00:25:02.000 --> 00:25:07.000]  因為惠獨神才是萬王之王
[00:25:07.000 --> 00:25:09.000]  思想神的掌權
[00:25:09.000 --> 00:25:12.000]  你會領受那份勇敢
[00:25:12.000 --> 00:25:17.000]  也領受神給你的忠心
[00:25:17.000 --> 00:25:21.000]  一直堅定地去聽從神
[00:25:21.000 --> 00:25:23.000]  跟隨神
[00:25:23.000 --> 00:25:25.000]  我們一起來祈禱

