
[00:00:00.000 --> 00:00:04.000]  我們繼續一起思想聖經給我們的說話
[00:19:30.000 --> 00:19:33.000]  你就被主所用或者說合乎主用
[00:19:33.000 --> 00:19:36.000]  成為了貴重的器皿
[00:19:36.000 --> 00:19:39.000]  你能夠去遵行神的道
[00:19:39.000 --> 00:19:41.000]  也都透過你的行為
[00:19:41.000 --> 00:19:46.000]  你的言語去讓人明白神的真道
[00:19:46.000 --> 00:19:49.000]  而將恩典帶給別人
[00:19:49.000 --> 00:19:53.000]  你才會尋求成為貴重的器皿
[00:19:53.000 --> 00:19:58.000]  不要讓自己成為了卑賤的器皿
[00:19:58.000 --> 00:20:00.000]  因此在真理的認識
[00:20:00.000 --> 00:20:02.000]  在真理的遵行過程裏面
[00:20:02.000 --> 00:20:04.000]  有一個很清楚的目標
[00:20:04.000 --> 00:20:08.000]  主啊 讓我成為你手中貴重的器皿
[00:20:08.000 --> 00:20:12.000]  可以合乎你所使用
[00:20:12.000 --> 00:20:17.000]  今日我們讀這段聖經的時候
[00:20:17.000 --> 00:20:19.000]  你心裏面知道
[00:20:19.000 --> 00:20:24.000]  上帝對你有一個呼喚
[00:20:24.000 --> 00:20:28.000]  作一個不會羞愧的傭人
[00:20:28.000 --> 00:20:33.000]  和成為了神給你的一個恩典
[00:20:33.000 --> 00:20:35.000]  作貴重的器皿
[00:20:35.000 --> 00:20:37.000]  我們一齊來祈禱

