
[00:00:00.000 --> 00:00:03.000]  大家知道我們這段時間一直在說
[00:19:14.160 --> 00:19:16.480]  是他們真實的需要
[00:19:16.480 --> 00:19:19.360]  雖然他們所做的手法未必是最好
[00:19:19.360 --> 00:19:21.200]  但是在那個情況
[00:19:21.200 --> 00:19:23.760]  你樂意放棄這種權利
[00:19:23.760 --> 00:19:27.360]  讓他得到你所擁有的
[00:19:27.360 --> 00:19:29.200]  在愛的大前提之下
[00:19:29.200 --> 00:19:32.560]  我們願意來承受這些損失
[00:19:32.560 --> 00:19:34.320]  這裡正如聖經所說
[00:19:34.320 --> 00:19:38.400]  讓他拿走屬於你的東西
[00:19:38.400 --> 00:19:39.600]  當我們看到這裡的時候
[00:19:39.600 --> 00:19:41.200]  或者我們心裡都會感受到
[00:19:41.200 --> 00:19:44.800]  其實基督徒在世上最大的挑戰
[00:19:44.800 --> 00:19:48.000]  其實不單單是我們能夠去行善
[00:19:48.000 --> 00:19:50.240]  我們最大的挑戰反而是
[00:19:50.240 --> 00:19:53.120]  當別人惡待我們的時候
[00:19:53.120 --> 00:19:57.600]  我們能夠保持良善
[00:19:57.600 --> 00:19:59.200]  無風無雨
[00:19:59.200 --> 00:20:02.080]  我們能夠保持屹立不倒
[00:20:02.080 --> 00:20:03.600]  但是有風有雨的時候
[00:20:03.600 --> 00:20:05.920]  我們仍然能夠堅持不變
[00:20:05.920 --> 00:20:08.000]  那個是挑戰
[00:20:08.000 --> 00:20:09.280]  在當中怎麼衡量
[00:20:09.280 --> 00:20:11.040]  有的時候要堅強
[00:20:11.040 --> 00:20:13.040]  有的時候要放開手
[00:20:13.040 --> 00:20:15.600]  有的時候要去保持不借錢
[00:20:15.600 --> 00:20:17.920]  有的時候要給錢
[00:20:17.920 --> 00:20:19.440]  因此有些人說
[00:20:19.440 --> 00:20:22.160]  他說在基督徒的立場來說
[00:20:22.160 --> 00:20:27.040]  真正的恩代人是一種藝術
[00:20:27.040 --> 00:20:29.600]  也是一種的試驗
[00:20:29.600 --> 00:20:31.120]  是一個基督的藝術
[00:20:31.120 --> 00:20:33.760]  是一個基督的測試
[00:20:33.760 --> 00:20:35.760]  面對著這些事情的時候
[00:20:35.760 --> 00:20:37.760]  怎麼去因待那些作惡的人
[00:20:37.760 --> 00:20:40.640]  什麼時候適當地幫助他
[00:20:40.640 --> 00:20:43.440]  什麼時候堅持不會縱容
[00:20:43.440 --> 00:20:45.600]  是很多很多的學習
[00:20:45.600 --> 00:20:48.080]  當我自己來到思想經文的時候
[00:20:48.080 --> 00:20:50.000]  我深深地向神禱告
[00:20:50.000 --> 00:20:51.520]  求神給我智慧
[00:20:51.520 --> 00:20:53.760]  面對著這些處境的時候
[00:20:53.760 --> 00:20:56.480]  怎麼適當地去做
[00:20:56.480 --> 00:21:00.080]  我相信很多時候真正的愛
[00:21:00.080 --> 00:21:02.640]  是在乎能夠克制自己
[00:21:02.640 --> 00:21:05.920]  不以惡報惡
[00:21:05.920 --> 00:21:10.560]  真正的愛是能夠堅持著那種愛的本性
[00:21:10.560 --> 00:21:15.520]  能夠將主的榜樣延伸出去
[00:21:15.520 --> 00:21:20.000]  因此這些經文成為了我們重要的幫助
[00:21:20.000 --> 00:21:21.280]  我們再看另一方面
[00:21:21.280 --> 00:21:25.840]  在第32節開始
[00:21:25.840 --> 00:21:27.440]  聖經說
[00:21:27.440 --> 00:21:29.840]  「你們若單愛那愛你們的人
[00:21:29.840 --> 00:21:31.760]  有什麼可求謝的呢?
[00:21:31.760 --> 00:21:34.800]  就算罪人也愛那愛他們的人
[00:21:34.800 --> 00:21:36.880]  你們若善待那善待你們的人
[00:21:36.880 --> 00:21:38.640]  有什麼可求謝的呢?
[00:21:38.640 --> 00:21:40.880]  就算罪人也視這一樣行
[00:21:40.880 --> 00:21:42.320]  你們若謝給人
[00:21:42.320 --> 00:21:43.760]  只望從他收回
[00:21:43.760 --> 00:21:46.240]  有什麼可求謝的呢?」
[00:21:46.240 --> 00:21:47.760]  聖經說一般的人
[00:21:47.760 --> 00:21:48.960]  就算有罪的人
[00:21:48.960 --> 00:21:53.040]  都會懂得去幫助那些曾經幫助過自己的人
[00:21:53.040 --> 00:21:55.120]  這些是理所當然的
[00:21:55.120 --> 00:21:57.040]  沒有什麼可求謝
[00:21:57.040 --> 00:21:59.120]  英文的意思是沒有什麼credit
[00:21:59.120 --> 00:22:01.920]  沒有什麼值得獎賞的
[00:22:01.920 --> 00:22:03.440]  如果我們一起跑步
[00:22:03.440 --> 00:22:05.760]  一起跑一百碼
[00:22:05.760 --> 00:22:07.280]  當然跑第一的那個
[00:22:07.280 --> 00:22:08.960]  可以有獎賞
[00:22:08.960 --> 00:22:10.560]  但你會不會說
[00:22:10.560 --> 00:22:12.800]  「我跑完一百碼了
[00:22:12.800 --> 00:22:15.520]  我有沒有獎賞呢?」
[00:22:15.520 --> 00:22:17.920]  大家知道一百碼其實是很短的道程
[00:22:17.920 --> 00:22:21.920]  所有跑賽的人都會跑完一百碼
[00:22:21.920 --> 00:22:23.360]  每個人都能跑完
[00:22:23.360 --> 00:22:25.600]  何來獎賞呢?
[00:22:25.600 --> 00:22:27.520]  聖經說沒有什麼值得求謝
[00:22:27.520 --> 00:22:30.800]  這些理所當然應該有的行動
[00:22:30.800 --> 00:22:32.160]  但聖經接著說
[00:22:32.160 --> 00:22:33.920]  三十五節
[00:22:33.920 --> 00:22:36.080]  「你們都要愛仇敵
[00:22:36.080 --> 00:22:38.400]  也要善待他們
[00:22:38.400 --> 00:22:40.880]  並要謝給人不只望償還
[00:22:40.880 --> 00:22:44.240]  你們的賞賜就必大了
[00:22:44.240 --> 00:22:46.880]  你們也必作至高者的兒子
[00:22:46.880 --> 00:22:51.600]  因為他恩待那忘恩的和作惡的
[00:22:51.600 --> 00:22:53.040]  你們要慈悲
[00:22:53.040 --> 00:22:57.120]  像你們的父慈悲一樣」
[00:22:57.120 --> 00:23:01.040]  聖經提到「善待仇敵」
[00:23:01.040 --> 00:23:02.880]  你就有獎賞
[00:23:02.880 --> 00:23:06.400]  因為這個不是一般人可以做的
[00:23:06.400 --> 00:23:08.640]  但是那些屬神的子民
[00:23:08.640 --> 00:23:11.440]  他們學習去善待仇敵
[00:23:11.440 --> 00:23:13.040]  我想我們中間的弟兄姊妹
[00:23:13.040 --> 00:23:15.440]  不是很多人有仇敵的
[00:23:15.440 --> 00:23:17.600]  或者有些人有 我不敢說
[00:23:17.600 --> 00:23:21.120]  但大多數我相信未必有仇敵
[00:23:21.120 --> 00:23:22.960]  但一定有些人
[00:23:22.960 --> 00:23:26.880]  你不太想去接觸他
[00:23:26.880 --> 00:23:28.720]  如果知道他正在走過來
[00:23:28.720 --> 00:23:32.240]  可能你想走那邊走
[00:23:32.240 --> 00:23:33.280]  或者不是仇敵
[00:23:33.280 --> 00:23:36.400]  但有些人曾經傷害過你
[00:23:36.400 --> 00:23:37.440]  但你覺得算了
[00:23:37.440 --> 00:23:39.520]  這些人不要理他們了
[00:23:39.520 --> 00:23:44.000]  又或者某些人曾經搶走你的男朋友
[00:23:44.000 --> 00:23:46.240]  搶走了你的女朋友
[00:23:46.240 --> 00:23:48.560]  你心裡很不高興見到他
[00:23:48.560 --> 00:23:51.840]  但算了 不要理他了
[00:23:51.840 --> 00:23:55.440]  這些人雖然不算是你的仇敵
[00:23:55.440 --> 00:23:57.200]  但聖經教導的
[00:23:57.200 --> 00:24:00.080]  去善待這些人
[00:24:00.080 --> 00:24:03.600]  「主達人道」你可以為他祈禱
[00:24:03.600 --> 00:24:06.000]  「主達人道」當你看到的時候
[00:24:06.000 --> 00:24:09.840]  仍然可以和他客氣地打招呼
[00:24:09.840 --> 00:24:13.040]  仍然可以學習去善待他
[00:24:13.040 --> 00:24:16.720]  聖經提到「借給人不只望償還」
[00:24:16.720 --> 00:24:17.840]  當然大家都明白
[00:24:17.840 --> 00:24:21.280]  在剛才說的愛的原則之下
[00:24:21.280 --> 00:24:22.320]  有些時候
[00:24:22.320 --> 00:24:25.680]  有些你覺得不可愛的人
[00:24:25.680 --> 00:24:27.760]  甚至你覺得他是你的仇敵
[00:24:27.760 --> 00:24:30.080]  當他有真實的需要的時候
[00:24:30.080 --> 00:24:32.720]  你借給他 你幫助他
[00:24:32.720 --> 00:24:35.600]  知道他這樣的人未必會還給你
[00:24:35.600 --> 00:24:37.920]  但如果他有真實的需要
[00:24:37.920 --> 00:24:39.840]  你帶著愛心和動機
[00:24:39.840 --> 00:24:45.520]  仍然可以幫助他 借給他
[00:24:45.520 --> 00:24:47.760]  在當中牽涉此等問題
[00:24:47.760 --> 00:24:48.720]  大家知道在教會當中
[00:24:48.720 --> 00:24:50.560]  有很多指引給我們
[00:24:50.560 --> 00:24:52.240]  但原則就是
[00:24:52.240 --> 00:24:53.760]  就算他是一個仇敵
[00:24:53.760 --> 00:24:57.840]  你仍然可以愛他 幫助他 善待他
[00:24:57.840 --> 00:24:58.960]  而聖經說
[00:24:58.960 --> 00:25:02.000]  「我們的賞賜就必大了
[00:25:02.000 --> 00:25:05.520]  你們也必作至高者的兒子」
[00:25:05.520 --> 00:25:09.360]  我們怎樣能稱自己為神的兒女呢?
[00:25:09.360 --> 00:25:12.560]  是因為我們有那種堅持的愛
[00:25:12.560 --> 00:25:16.400]  我們就被稱為神的兒女
[00:25:16.400 --> 00:25:17.520]  而聖經說
[00:25:17.520 --> 00:25:20.480]  神要將大恩賜給他們
[00:25:20.480 --> 00:25:23.840]  施恩保守他們
[00:25:23.840 --> 00:25:26.080]  我記得我曾經看一本書
[00:25:26.080 --> 00:25:27.520]  看到一位宣教士
[00:25:27.520 --> 00:25:29.600]  一位宣教士從美國到南美
[00:25:29.600 --> 00:25:31.680]  一些很貧窮的地方
[00:25:31.680 --> 00:25:33.040]  去到當地宣教的時候
[00:25:33.040 --> 00:25:35.920]  當地人不是很欣賞他的服侍
[00:25:35.920 --> 00:25:38.720]  甚至對他很不客氣
[00:25:38.720 --> 00:25:40.560]  但一位的姊妹仍然堅定地
[00:25:40.560 --> 00:25:43.760]  來幫助關心這些人
[00:25:43.760 --> 00:25:45.600]  可以說是她去恩待那些
[00:25:45.600 --> 00:25:48.640]  不值得恩待的人
[00:25:48.640 --> 00:25:50.080]  但神很思念
[00:25:50.080 --> 00:25:51.760]  有一次她的兒子
[00:25:51.760 --> 00:25:54.560]  因為回到美國讀大學
[00:25:54.560 --> 00:25:57.600]  有一次兒子突然打電話給她
[00:25:57.600 --> 00:25:59.920]  她說:媽 我身體很不舒服
[00:25:59.920 --> 00:26:03.920]  我很想你在我身邊幫助我
[00:26:03.920 --> 00:26:05.360]  媽媽的心很痛
[00:26:05.360 --> 00:26:07.680]  看到自己的兒子在重病當中
[00:26:07.680 --> 00:26:09.920]  沒有什麼人特別關心到她
[00:26:09.920 --> 00:26:12.480]  她說:兒子 你怎樣辛苦都好
[00:26:12.480 --> 00:26:14.720]  你快點找醫生幫你
[00:26:14.720 --> 00:26:16.400]  你快點去看醫生
[00:26:16.400 --> 00:26:19.200]  看完回來馬上打電話給我
[00:26:19.200 --> 00:26:21.440]  這個兒子就去看醫生
[00:26:21.440 --> 00:26:22.560]  去到看醫生的時候
[00:26:22.560 --> 00:26:25.600]  進到診所看到醫生出來
[00:26:25.600 --> 00:26:27.360]  醫生看到他
[00:26:27.360 --> 00:26:30.880]  就搖搖頭
[00:26:30.880 --> 00:26:35.040]  然後跟著從袋裏拿一張卡出來
[00:26:35.040 --> 00:26:36.560]  是什麼卡呢?
[00:26:36.560 --> 00:26:39.520]  就是他們的爸爸媽媽
[00:26:39.520 --> 00:26:45.680]  和他們三個人拍的宣教士代禱卡
[00:26:45.680 --> 00:26:48.560]  一位醫生不知從哪裏拿到這張代禱卡
[00:26:48.560 --> 00:26:51.200]  一直為這個家庭祈禱
[00:26:51.200 --> 00:26:53.520]  她說:為什麼你會在這裏?
[00:26:53.520 --> 00:26:55.520]  他說:是的 我爸爸媽媽在下面宣教
[00:26:55.520 --> 00:26:57.600]  我回來讀大學
[00:26:57.600 --> 00:27:01.360]  然後這位醫生百般恩勤地待她
[00:27:01.360 --> 00:27:03.840]  一直幫助她 關心她
[00:27:03.840 --> 00:27:05.600]  把最好的藥給她
[00:27:05.600 --> 00:27:06.720]  叫她放心
[00:27:06.720 --> 00:27:10.240]  她回去很快就會康復
[00:27:10.240 --> 00:27:12.400]  當我回家之後打電話給媽媽
[00:27:12.400 --> 00:27:15.520]  她說:媽媽 醫生竟然認識你
[00:27:15.520 --> 00:27:17.680]  他還為我祈禱
[00:27:17.680 --> 00:27:20.320]  然後她幫助我
[00:27:20.320 --> 00:27:23.120]  這個媽媽聽完之後心中很感恩
[00:27:23.120 --> 00:27:26.880]  知道神恩待她的家庭
[00:27:26.880 --> 00:27:29.360]  有些時候我們做一些事
[00:27:29.360 --> 00:27:33.840]  好像是理所當然
[00:27:33.840 --> 00:27:36.640]  但我們知道這些理所當然
[00:27:36.640 --> 00:27:40.640]  是天父向我們施恩的渠道
[00:27:40.640 --> 00:27:42.800]  祂要我們學習去愛
[00:27:42.800 --> 00:27:46.400]  學習去善待那些作惡的人
[00:27:46.400 --> 00:27:49.360]  有些時候我們會承受多一些苦楚
[00:27:49.360 --> 00:27:51.040]  但在過程當中
[00:27:51.040 --> 00:27:54.880]  神會將更多恩典賜予給你
[00:27:54.880 --> 00:27:56.560]  因此聖經清楚說
[00:27:56.560 --> 00:28:00.800]  「你們的賞賜就必大了」
[00:28:00.800 --> 00:28:03.840]  而祂要恩待那些恩待人的人
[00:28:03.840 --> 00:28:07.520]  正是聖經很重要的訊息
[00:28:07.520 --> 00:28:08.720]  所以第三方面
[00:28:08.720 --> 00:28:11.040]  你看到在接著的37節
[00:28:11.040 --> 00:28:13.280]  聖經就說到同一件事情
[00:28:13.280 --> 00:28:15.600]  但不同角度去思想
[00:28:15.600 --> 00:28:19.120]  「你們不要論斷人就不必論斷
[00:28:19.120 --> 00:28:22.400]  你們不要定人的罪就不必定罪
[00:28:22.400 --> 00:28:25.920]  你們要饒恕人就必被饒恕」
[00:28:25.920 --> 00:28:30.720]  然後在下面的第38節最後說
[00:28:30.720 --> 00:28:33.920]  「因為你們用什麼良器良給人
[00:28:33.920 --> 00:28:38.400]  就必用什麼良器良給你們」
[00:28:38.400 --> 00:28:40.720]  聖經提醒我們不要論斷人
[00:28:40.720 --> 00:28:42.320]  什麼是論斷呢?
[00:28:42.320 --> 00:28:44.960]  論斷與判斷不同
[00:28:44.960 --> 00:28:48.320]  你可以客觀地判斷一件事、一個人
[00:28:48.320 --> 00:28:52.240]  但論斷含有一種惡意批評的意思
[00:28:52.240 --> 00:28:55.120]  是想將對方醜化他
[00:28:55.120 --> 00:28:57.920]  將他的弱點挑剔出來
[00:28:57.920 --> 00:28:59.840]  放大他
[00:28:59.840 --> 00:29:02.800]  論斷含有一種惡意批評的意思
[00:29:02.800 --> 00:29:04.640]  是傷害人的含義
[00:29:04.640 --> 00:29:06.240]  是定人的罪
[00:29:06.240 --> 00:29:08.640]  是指出別人的錯失
[00:29:08.640 --> 00:29:11.280]  直至你去否定他
[00:29:11.280 --> 00:29:16.000]  有些時候我們會不知不覺地說一些論斷的話
[00:29:16.000 --> 00:29:19.040]  我們也有些時候有這樣的軟弱
[00:29:19.040 --> 00:29:21.600]  但你看看整段經文是在說恩代人
[00:29:21.600 --> 00:29:23.920]  上下文是在說恩代人的
[00:29:23.920 --> 00:29:26.880]  因此在恩代人的上下文之下
[00:29:26.880 --> 00:29:28.000]  你發覺有些時候
[00:29:28.000 --> 00:29:31.200]  沒錯,有些人真的做得不對
[00:29:31.200 --> 00:29:34.000]  可能真的軟弱、真的錯失
[00:29:34.000 --> 00:29:35.680]  但你恩代他的角度
[00:29:35.680 --> 00:29:41.280]  就是寬容他、饒恕他
[00:29:41.280 --> 00:29:44.240]  聖經不是否定他們真的做錯一些事情
[00:29:44.240 --> 00:29:46.320]  但你不要批評他
[00:29:46.320 --> 00:29:50.480]  你要恩代、你要寬容他
[00:29:50.480 --> 00:29:54.320]  我過去有幾次提及過程文輝女士的見證
[00:29:54.320 --> 00:29:56.240]  其中一件事我常常提及
[00:29:56.240 --> 00:29:58.800]  對我來說都是一個大的提醒
[00:29:58.800 --> 00:30:01.200]  程文輝女士她小時候盲了一隻眼
[00:30:01.200 --> 00:30:02.400]  大家知道
[00:30:02.400 --> 00:30:05.280]  後來她寫《與伴我同行》的書
[00:30:05.280 --> 00:30:07.600]  成為了很暢銷的書
[00:30:07.600 --> 00:30:12.400]  書裏面提及到她小時候大概八、九歲
[00:30:12.400 --> 00:30:16.240]  當時她的奶奶對她非常不好
[00:30:16.240 --> 00:30:17.840]  因為奶奶經常跟她說
[00:30:17.840 --> 00:30:21.040]  盲眼的女孩子只有兩條出路
[00:30:21.040 --> 00:30:22.640]  要麼就在街頭賣槍
[00:30:22.640 --> 00:30:23.920]  要麼就做槍記
[00:30:23.920 --> 00:30:26.960]  大家記得我說過
[00:30:26.960 --> 00:30:30.960]  當奶奶上上排斥孫女
[00:30:30.960 --> 00:30:34.640]  可以想像孫女內心很苦澀
[00:30:34.640 --> 00:30:37.680]  但當這位孫女信了耶穌之後
[00:30:37.680 --> 00:30:39.840]  她覺得她應該改變
[00:30:39.840 --> 00:30:40.800]  有一個晚上
[00:30:40.800 --> 00:30:45.680]  她聽到奶奶在另一個房間哭著
[00:30:45.680 --> 00:30:47.360]  當她聽到奶奶哭的時候
[00:30:47.360 --> 00:30:50.320]  突然覺得有點開心
[00:30:50.320 --> 00:30:53.040]  她也會哭
[00:30:53.040 --> 00:30:56.320]  但當她感覺自己有這樣的快樂的時候
[00:30:56.320 --> 00:30:58.000]  她就很難過
[00:30:58.000 --> 00:31:00.160]  她說我是信了耶穌的
[00:31:00.160 --> 00:31:01.680]  耶穌赦免我的罪
[00:31:01.680 --> 00:31:05.520]  為甚麼我不會寬恕奶奶對我的傷害呢?
[00:31:05.520 --> 00:31:07.360]  因此她內心很大的內疚
[00:31:07.360 --> 00:31:08.960]  就求主赦免
[00:31:08.960 --> 00:31:10.240]  當她祈願之後
[00:31:10.240 --> 00:31:11.760]  神就感動她
[00:31:11.760 --> 00:31:14.240]  給奶奶倒杯水
[00:31:14.240 --> 00:31:15.920]  因此她一個人走出客廳
[00:31:15.920 --> 00:31:19.040]  她知道某個地方放了一個壺、杯
[00:31:19.040 --> 00:31:21.600]  她就倒了一杯茶
[00:31:21.600 --> 00:31:26.400]  摸著牆邊到達奶奶的房間
[00:31:26.400 --> 00:31:28.000]  敲門進去
[00:31:28.000 --> 00:31:29.600]  奶奶不知道是誰
[00:31:29.600 --> 00:31:32.240]  奶奶躺在床上哭泣
[00:31:32.240 --> 00:31:33.440]  一起來
[00:31:33.440 --> 00:31:36.080]  看到自己很憎恨的孫女
[00:31:36.080 --> 00:31:38.640]  竟然拿了一杯茶過來
[00:31:38.640 --> 00:31:43.360]  「奶奶,喝茶吧,不要哭了」
[00:31:43.360 --> 00:31:47.840]  這時候奶奶就哭得更大聲
[00:31:47.840 --> 00:31:49.440]  她抱著孫女
[00:31:49.440 --> 00:31:53.920]  她說「對不起,我以前常常傷害你」
[00:31:53.920 --> 00:31:55.040]  自此之後
[00:31:55.040 --> 00:31:58.880]  這個奶奶對孫女完全改觀
[00:31:58.880 --> 00:32:03.440]  因為她真的知道這個孫女愛護她
[00:32:03.440 --> 00:32:04.560]  有些時候
[00:32:04.560 --> 00:32:06.320]  人家曾經傷害你
[00:32:06.320 --> 00:32:09.120]  是不配得你的饒恕
[00:32:09.120 --> 00:32:10.640]  但每當你想起自己
[00:32:10.640 --> 00:32:13.840]  都曾經蒙受神對你的寬恕
[00:32:13.840 --> 00:32:17.040]  因此你有種力量可以饒恕
[00:32:17.040 --> 00:32:20.320]  當你去恩待那些不值得你恩待的人
[00:32:20.320 --> 00:32:24.560]  神就說「按照你的量器量給你」
[00:32:24.560 --> 00:32:26.960]  你用甚麼量器量給別人
[00:32:26.960 --> 00:32:29.440]  你用甚麼評價去評價別人
[00:32:29.440 --> 00:32:33.760]  聖經就說用同樣的評價來評價你
[00:32:33.760 --> 00:32:37.920]  叫你同樣得到所需要的恩惠
[00:32:37.920 --> 00:32:38.720]  各位電影節目的觀眾
[00:32:38.720 --> 00:32:40.320]  其實我們在團契
[00:32:40.320 --> 00:32:42.720]  在小組當中大家一起生活
[00:32:42.720 --> 00:32:43.760]  或者在家庭當中
[00:32:43.760 --> 00:32:46.000]  有很多不同的家人一起生活
[00:32:46.000 --> 00:32:47.680]  你自己都會明白
[00:32:47.680 --> 00:32:48.960]  有些時候
[00:32:48.960 --> 00:32:53.040]  如果你是一個對自己要求很高的人
[00:32:53.040 --> 00:32:54.560]  一般來說
[00:32:54.560 --> 00:32:56.880]  這是有好處的
[00:32:56.880 --> 00:33:00.560]  但同時有一個很容易發生的現象就是
[00:33:00.560 --> 00:33:04.560]  你容易去批評別人做得不夠好
[00:33:04.560 --> 00:33:06.080]  因為你對自己要求高
[00:33:06.080 --> 00:33:07.200]  然後別人
[00:33:07.200 --> 00:33:08.240]  無論他是甚麼人也好
[00:33:08.240 --> 00:33:10.160]  一樣要求他很高
[00:33:10.160 --> 00:33:12.320]  可能他有很多軟弱你不會留意到
[00:33:12.320 --> 00:33:14.400]  但你說為甚麼他會這麼懶
[00:33:14.400 --> 00:33:16.560]  為甚麼他會這麼不忠心
[00:33:16.560 --> 00:33:20.000]  為甚麼他會做得這麼慢
[00:33:20.000 --> 00:33:21.680]  一個要求自己高的人
[00:33:21.680 --> 00:33:24.800]  很多時候會產生一種批評的試探
[00:33:24.800 --> 00:33:27.040]  我們要很小心
[00:33:27.040 --> 00:33:28.080]  另一方面有些時候
[00:33:28.080 --> 00:33:32.880]  如果你的自卑心是有對你影響的話
[00:33:32.880 --> 00:33:34.320]  你常常留心
[00:33:34.320 --> 00:33:35.760]  自卑心重的人
[00:33:35.760 --> 00:33:38.960]  會容易認為別人輕視自己
[00:33:38.960 --> 00:33:41.680]  因此有些時候會批評別人
[00:33:41.680 --> 00:33:42.720]  他很驕傲的
[00:33:42.720 --> 00:33:43.600]  他沒有甚麼愛心
[00:33:43.600 --> 00:33:45.840]  常常不理會我
[00:33:45.840 --> 00:33:47.520]  可能不是別人不理會你
[00:33:47.520 --> 00:33:51.360]  只不過是你自己以為別人不理會你
[00:33:51.360 --> 00:33:52.640]  在這個時候你要留意
[00:33:52.640 --> 00:33:56.560]  你用甚麼量器量給別人
[00:33:56.560 --> 00:34:00.560]  神便說我用甚麼量器量給你
[00:34:00.560 --> 00:34:02.160]  你要神將來因待你
[00:34:02.160 --> 00:34:03.680]  寬容你的過犯
[00:34:03.680 --> 00:34:06.080]  你今天也要因待別人
[00:34:06.080 --> 00:34:09.280]  寬容別人的過犯
[00:34:09.280 --> 00:34:11.040]  在剛才讀聖經的時候
[00:34:11.040 --> 00:34:13.920]  大家會留意到我錯過了一節經文
[00:34:13.920 --> 00:34:17.760]  就是三十一節
[00:34:17.760 --> 00:34:18.720]  在三十一節
[00:34:18.720 --> 00:34:22.320]  亦是聖經裏面一節非常重要的金句
[00:34:22.320 --> 00:34:23.520]  大家一起讀一讀
[00:34:23.520 --> 00:34:24.960]  第三十一節
[00:34:24.960 --> 00:34:28.400]  「你們願意人怎樣待你們
[00:34:28.400 --> 00:34:32.320]  你們也要怎樣待人」
[00:34:32.320 --> 00:34:35.280]  你願意別人怎樣待你
[00:34:35.280 --> 00:34:39.360]  你就怎樣去待人
[00:34:39.360 --> 00:34:43.120]  這是聖經一句極其重要的話
[00:34:43.120 --> 00:34:45.520]  指導我們怎樣去生活
[00:34:45.520 --> 00:34:47.120]  你想人家怎樣待你
[00:34:47.120 --> 00:34:49.520]  你先怎樣去待人
[00:34:49.520 --> 00:34:53.360]  然後再去聖經三十八節
[00:34:53.360 --> 00:34:58.720]  聖經三十八節說
[00:34:58.720 --> 00:35:00.480]  「你們要給人
[00:35:00.480 --> 00:35:03.440]  就必有給你們的
[00:35:03.440 --> 00:35:06.320]  並且用十足的星斗
[00:35:06.320 --> 00:35:08.480]  綿要大按
[00:35:08.480 --> 00:35:10.240]  上尖下流地
[00:35:10.240 --> 00:35:13.360]  倒在你們的懷裡」
[00:35:13.360 --> 00:35:14.880]  聖經用一個比喻說
[00:35:14.880 --> 00:35:17.280]  當時的星斗
[00:35:17.280 --> 00:35:19.840]  這些星斗是十足的
[00:35:19.840 --> 00:35:23.200]  不會有任何欺騙的成份
[00:35:23.200 --> 00:35:24.960]  「綿要大按」
[00:35:24.960 --> 00:35:26.320]  是一種很特別的描寫
[00:35:26.320 --> 00:35:29.760]  說到不會留了一點不給你
[00:35:29.760 --> 00:35:31.360]  上尖下流
[00:35:31.360 --> 00:35:32.880]  一般的星斗
[00:35:32.880 --> 00:35:36.000]  上面是闊 下面是尖
[00:35:36.000 --> 00:35:37.360]  但好像是倒轉了
[00:35:37.360 --> 00:35:38.880]  將所有剩下的
[00:35:38.880 --> 00:35:41.600]  不會留下一點不給你
[00:35:41.600 --> 00:35:44.560]  也意味著將一切最豐富的
[00:35:44.560 --> 00:35:47.760]  傾注在你的懷中
[00:35:47.760 --> 00:35:48.800]  聖經應許
[00:35:48.800 --> 00:35:51.120]  當我們學習去恩待別人
[00:35:51.120 --> 00:35:52.960]  神看在眼中
[00:35:52.960 --> 00:35:55.680]  雖然你眼前會受一點虧損
[00:35:55.680 --> 00:35:57.440]  但在永恆的裡面
[00:35:57.440 --> 00:36:00.640]  神將完全的豐富的恩惠
[00:36:00.640 --> 00:36:03.520]  傾注在你身上
[00:36:03.520 --> 00:36:08.400]  這是聖經的應許
[00:36:08.400 --> 00:36:11.200]  當你相信這一節的話
[00:36:11.200 --> 00:36:13.360]  你的心靈就可以安穩
[00:36:13.360 --> 00:36:15.200]  學習主給你的榜樣
[00:36:15.200 --> 00:36:19.600]  然後去行
[00:36:19.600 --> 00:36:22.480]  大家記得我以前曾經提過
[00:36:22.480 --> 00:36:24.480]  馮浩留醫生
[00:36:24.480 --> 00:36:27.840]  這次在澳門的華福會見到他
[00:36:27.840 --> 00:36:31.920]  因為馮醫生曾經在巴基斯坦做過宣教士
[00:36:31.920 --> 00:36:33.280]  他和太太兩個人
[00:36:33.280 --> 00:36:36.160]  為一些回教徒很勞苦地
[00:36:36.160 --> 00:36:39.120]  來治療、診治他們
[00:36:39.120 --> 00:36:40.400]  可能很多回教徒
[00:36:40.400 --> 00:36:43.280]  未必欣賞他們所做的事情
[00:36:43.280 --> 00:36:47.040]  有一次他們有簽證的問題
[00:36:47.040 --> 00:36:48.240]  發覺很困難
[00:36:48.240 --> 00:36:49.440]  一直拿不到簽證
[00:36:49.440 --> 00:36:51.680]  可能要離開那個地方
[00:36:51.680 --> 00:36:54.080]  後來去到一個移民局的地方
[00:36:54.080 --> 00:36:55.280]  見到一個移民官
[00:36:55.280 --> 00:36:56.400]  移民官第一句說話就說
[00:36:56.400 --> 00:36:58.720]  你們走吧 沒用的了
[00:36:58.720 --> 00:36:59.600]  馮醫生就說
[00:36:59.600 --> 00:37:01.760]  當時不知從何而來的一種勇氣
[00:37:01.760 --> 00:37:05.440]  就說我要見你的上司
[00:37:05.440 --> 00:37:08.480]  這個移民官見到他這麼理直氣壯
[00:37:08.480 --> 00:37:10.720]  好了 等一會吧
[00:37:10.720 --> 00:37:14.640]  然後這個移民官的上司就走出來
[00:37:14.640 --> 00:37:16.960]  是這個部門的主管
[00:37:16.960 --> 00:37:18.640]  就見到馮醫生
[00:37:18.640 --> 00:37:19.840]  一見到他
[00:37:19.840 --> 00:37:21.280]  不知為何很客氣
[00:37:21.280 --> 00:37:23.680]  請他進來房間坐
[00:37:23.680 --> 00:37:25.440]  帶了他進房間
