
[00:00:00.000 --> 00:00:19.000]  十天的晚上,各位弟兄姊妹,對於說話語的科目,聽到的精神,使兄弟得到很大的鼓勵。
[00:36:11.000 --> 00:36:17.000]  我們從第二節讀到第五節,
[00:36:17.000 --> 00:36:20.000]  他怎樣向耶和華起誓,
[00:36:20.000 --> 00:36:23.000]  向亞國的大能者許願說,
[00:36:23.000 --> 00:36:25.000]  我必不進我的帳幕,
[00:36:25.000 --> 00:36:27.000]  也不上我的床榻,
[00:36:27.000 --> 00:36:29.000]  我不容我的眼睛睡覺,
[00:36:29.000 --> 00:36:32.000]  也不容我的眼目打頓,
[00:36:32.000 --> 00:36:35.000]  只等我為耶和華尋得所在,
[00:36:35.000 --> 00:36:38.000]  為亞國的大能者尋得居所,
[00:36:38.000 --> 00:36:43.000]  你看世人的感受是怎樣,
[00:36:43.000 --> 00:36:46.000]  為了要建立神的殿,
[00:36:46.000 --> 00:36:50.000]  他寧可不吃不睡,
[00:36:50.000 --> 00:36:53.000]  這是他的態度,
[00:36:53.000 --> 00:36:58.000]  意思就是說把神的殿放在第一,
[00:36:58.000 --> 00:37:00.000]  看著最重要,
[00:37:00.000 --> 00:37:02.000]  自己的一切,
[00:37:02.000 --> 00:37:04.000]  包括睡覺在內,
[00:37:04.000 --> 00:37:06.000]  包括吃飯在內,
[00:37:06.000 --> 00:37:09.000]  都是次要,
[00:37:09.000 --> 00:37:12.000]  這種心態,
[00:37:12.000 --> 00:37:15.000]  是何等的難得,
[00:37:15.000 --> 00:37:16.000]  結果呢?
[00:37:16.000 --> 00:37:18.000]  他成功了,
[00:37:18.000 --> 00:37:23.000]  他為神預備好這個正殿的材料,
[00:37:23.000 --> 00:37:29.000]  後來神接著所羅門建好這個正殿,
[00:37:29.000 --> 00:37:36.000]  凡是對於神有這樣強的渴慕的人,
[00:37:36.000 --> 00:37:39.000]  神一定用他,
[00:37:39.000 --> 00:37:42.000]  神一定藉著他顯出能力,
[00:37:42.000 --> 00:37:44.000]  顯出作為,
[00:37:44.000 --> 00:37:46.000]  行奇妙的事,
[00:37:46.000 --> 00:37:52.000]  甚至行神的願望,
[00:37:52.000 --> 00:37:54.000]  我們的渴慕,
[00:37:54.000 --> 00:37:58.000]  非常非常重要,
[00:37:58.000 --> 00:38:00.000]  我們第一個晚上,
[00:38:00.000 --> 00:38:02.000]  看見了一百零三篇,
[00:38:02.000 --> 00:38:04.000]  第五節,
[00:38:04.000 --> 00:38:06.000]  那一個福興的圖畫,
[00:38:06.000 --> 00:38:10.000]  如英返老還童,
[00:38:10.000 --> 00:38:12.000]  英年老的時候,
[00:38:12.000 --> 00:38:17.000]  全神的羽毛再出一次,
[00:38:17.000 --> 00:38:21.000]  世人到底是講什麼呢?
[00:38:21.000 --> 00:38:25.000]  你覺得上半截很重要,
[00:38:25.000 --> 00:38:32.000]  神使你心裡所願的得以知足,
[00:38:32.000 --> 00:38:37.000]  如同英返老還童,
[00:38:37.000 --> 00:38:42.000]  在那裡知道神使我們知足,
[00:38:42.000 --> 00:38:44.000]  什麼知足呢?
[00:38:44.000 --> 00:38:46.000]  從哪裡來的知足?
[00:38:46.000 --> 00:38:51.000]  是我們心裡所願的得以知足,
[00:38:51.000 --> 00:38:53.000]  這個願是個願望,
[00:38:53.000 --> 00:38:55.000]  這個願是個渴慕,
[00:38:55.000 --> 00:38:58.000]  這個願是個追求,
[00:38:58.000 --> 00:39:02.000]  當我們有一個強烈的渴慕的時候,
[00:39:02.000 --> 00:39:04.000]  神就動功,
[00:39:04.000 --> 00:39:07.000]  使我們得到滿足,
[00:39:07.000 --> 00:39:13.000]  使我們如英返老還童得到福興,
[00:39:13.000 --> 00:39:16.000]  每一次的福興之前,
[00:39:16.000 --> 00:39:18.000]  一定有渴慕,
[00:39:18.000 --> 00:39:21.000]  沒有渴慕沒有福興,
[00:39:21.000 --> 00:39:23.000]  每一個人夢恩之前,
[00:39:23.000 --> 00:39:25.000]  必定有渴慕,
[00:39:25.000 --> 00:39:26.000]  必須有渴慕,
[00:39:26.000 --> 00:39:28.000]  沒有渴慕沒有個人的福興,
[00:39:28.000 --> 00:39:30.000]  沒有渴慕沒有個人的福興,
[00:39:30.000 --> 00:39:33.000]  神在行神跡之前,
[00:39:33.000 --> 00:39:36.000]  神顯大作為之前,
[00:39:36.000 --> 00:39:37.000]  必定先要有渴慕,
[00:39:37.000 --> 00:39:38.000]  必須先有渴慕,
[00:39:38.000 --> 00:39:41.000]  沒有渴慕這一切都沒有,
[00:39:41.000 --> 00:39:42.000]  沒有渴慕這一切都沒有,
[00:39:42.000 --> 00:39:45.000]  照著你的心就給你成全了吧,
[00:39:45.000 --> 00:39:47.000]  照著你的信,
[00:39:47.000 --> 00:39:49.000]  照著你的渴慕給你成全了吧,
[00:39:49.000 --> 00:39:52.000]  兩個大的原則,
[00:39:52.000 --> 00:39:56.000]  照著你的信給你成全了吧,
[00:39:56.000 --> 00:40:01.000]  照著你的渴慕給你成全了吧,
[00:40:01.000 --> 00:40:06.000]  這是神工作的原則,
[00:40:06.000 --> 00:40:10.000]  在整本的《正經》裏面,
[00:40:10.000 --> 00:40:13.000]  整個教會歷史裏面,
[00:40:13.000 --> 00:40:16.000]  都是給我們看見神一直的,
[00:40:16.000 --> 00:40:20.000]  一直的按照這兩個原則來顯出作為,
[00:40:20.000 --> 00:40:22.000]  讓我們看到神一直的,
[00:40:22.000 --> 00:40:25.000]  一直的都是跟著這兩個原則顯出作為,
[00:40:25.000 --> 00:40:27.000]  那麼現在我們要問,
[00:40:27.000 --> 00:40:30.000]  世人他們想到聖殿的時候,
[00:40:30.000 --> 00:40:34.000]  注意到什麼呢?
[00:40:34.000 --> 00:40:37.000]  他們最注重的是什麼呢?
[00:40:37.000 --> 00:40:41.000]  第六節和第八節,
[00:40:41.000 --> 00:40:44.000]  我們聽說約桂在爾伯他,
[00:40:44.000 --> 00:40:48.000]  我們在基列耶林就曾見了,
[00:40:48.000 --> 00:40:51.000]  第八節,耶和華我求你興起,
[00:40:51.000 --> 00:40:53.000]  和你有能力的約桂,
[00:40:53.000 --> 00:40:55.000]  同入安息之所。
[00:40:55.000 --> 00:40:59.000]  世人提到神的約桂,
[00:40:59.000 --> 00:41:04.000]  這是世人心中最重視的,
[00:41:04.000 --> 00:41:08.000]  在這裏提到以色列人失去了約桂,
[00:41:08.000 --> 00:41:11.000]  這是很可惜的事,
[00:41:11.000 --> 00:41:14.000]  是最可憐的事,
[00:41:14.000 --> 00:41:18.000]  以色列人失去了神的約桂,
[00:41:18.000 --> 00:41:21.000]  現在他們開始尋找,
[00:41:21.000 --> 00:41:23.000]  他們找到,
[00:41:23.000 --> 00:41:25.000]  他們就把神的約桂,
[00:41:25.000 --> 00:41:28.000]  帶進聖殿,
[00:41:28.000 --> 00:41:31.000]  帶進他們中間,
[00:41:31.000 --> 00:41:34.000]  他們要得回神的約桂,
[00:41:34.000 --> 00:41:38.000]  神的約桂是什麼意思呢?
[00:41:38.000 --> 00:41:41.000]  三個基本的意思,
[00:41:41.000 --> 00:41:42.000]  第一個意思,
[00:41:42.000 --> 00:41:47.000]  神的約桂代表神的同在,
[00:41:47.000 --> 00:41:50.000]  在舊約歷史裏面我們看見,
[00:41:50.000 --> 00:41:55.000]  什麼時候以色列人失去了約桂,
[00:41:55.000 --> 00:41:58.000]  他們就失去了神的同在,
[00:41:58.000 --> 00:42:01.000]  他們就落在敵人手中,
[00:42:01.000 --> 00:42:04.000]  他們的靈性會敗落,
[00:42:04.000 --> 00:42:07.000]  他們的國運敗落,
[00:42:07.000 --> 00:42:10.000]  敵人壓制他們,
[00:42:10.000 --> 00:42:15.000]  他們就落在敵人的權下,
[00:42:15.000 --> 00:42:19.000]  約桂代表神的同在,
[00:42:19.000 --> 00:42:23.000]  神的同在是最重要的,
[00:42:23.000 --> 00:42:25.000]  最寶貴的,
[00:42:25.000 --> 00:42:27.000]  這個教會有了神的同在,
[00:42:27.000 --> 00:42:30.000]  什麼都有了,
[00:42:30.000 --> 00:42:32.000]  失去了神的同在,
[00:42:32.000 --> 00:42:35.000]  什麼都失去了,
[00:42:35.000 --> 00:42:37.000]  所以我們讀聖經的時候,
[00:42:37.000 --> 00:42:40.000]  雷峰看見神與他們同在,
[00:42:40.000 --> 00:42:46.000]  或者主與他們同在,
[00:42:46.000 --> 00:42:49.000]  一切的問題解決了,
[00:42:49.000 --> 00:42:55.000]  讀神的人教會有大大的興旺,
[00:42:55.000 --> 00:42:58.000]  聖公就做成了,
[00:42:58.000 --> 00:43:01.000]  約桂的第二個意思,
[00:43:01.000 --> 00:43:03.000]  就是引領,
[00:43:03.000 --> 00:43:04.000]  在舊約,
[00:43:04.000 --> 00:43:10.000]  當以色列人在曠野前行的時候,
[00:43:10.000 --> 00:43:12.000]  約桂走在前面,
[00:43:12.000 --> 00:43:15.000]  而且約桂騎行的時候,
[00:43:15.000 --> 00:43:19.000]  有藍色的氈蓋在上面,
[00:43:19.000 --> 00:43:21.000]  並且這個約桂起行的時候,
[00:43:21.000 --> 00:43:24.000]  有藍色的氈蓋在上面,
[00:43:24.000 --> 00:43:27.000]  所以如果你登高看一看的話,
[00:43:27.000 --> 00:43:30.000]  你會看見一個藍色的一點,
[00:43:30.000 --> 00:43:33.000]  走在以色列人的前面,
[00:43:33.000 --> 00:43:40.000]  所有的以色列人都跟著那個藍色的那一點前行,
[00:43:40.000 --> 00:43:43.000]  所有的以色列人都跟著那個藍色的一點前進,
[00:43:43.000 --> 00:43:45.000]  約桂前行,
[00:43:45.000 --> 00:43:47.000]  以色列人就跟著前行,
[00:43:47.000 --> 00:43:48.000]  約桂停止,
[00:43:48.000 --> 00:43:50.000]  以色列人就停止,
[00:43:50.000 --> 00:43:51.000]  約桂前行,
[00:43:51.000 --> 00:43:52.000]  以色列人就跟著,
[00:43:52.000 --> 00:43:53.000]  約桂停止,
[00:43:53.000 --> 00:43:54.000]  以色列人就停止,
[00:43:54.000 --> 00:43:59.000]  這是約桂第二個基本的意義,
[00:43:59.000 --> 00:44:02.000]  代表神的引導,
[00:44:02.000 --> 00:44:05.000]  神走在前面,
[00:44:05.000 --> 00:44:09.000]  以色列人跟在後面,
[00:44:09.000 --> 00:44:12.000]  各位有沒有注意到,
[00:44:12.000 --> 00:44:14.000]  在《出埃及記》,
[00:44:14.000 --> 00:44:18.000]  二十五章十五節,
[00:44:18.000 --> 00:44:21.000]  那裏有很特別的一句話,
[00:44:21.000 --> 00:44:26.000]  《出埃及記》二十五章十五節,
[00:44:26.000 --> 00:44:34.000]  那裏提到約桂上面有環,
[00:44:34.000 --> 00:44:38.000]  而且環裏面有棍子,
[00:44:38.000 --> 00:44:40.000]  那裏特別說,
[00:44:40.000 --> 00:44:45.000]  這個棍子不可以抽出來,
[00:44:45.000 --> 00:44:48.000]  一直要放在環裏,
[00:44:48.000 --> 00:44:50.000]  那是什麼意思呢?
[00:44:50.000 --> 00:44:52.000]  很明顯,
[00:44:52.000 --> 00:44:53.000]  意思就是說,
[00:44:53.000 --> 00:44:59.000]  隨時就採取約桂來走,
[00:44:59.000 --> 00:45:03.000]  所以兩個棍一直在那裏,
[00:45:03.000 --> 00:45:04.000]  預備好,
[00:45:04.000 --> 00:45:07.000]  隨時要動身,
[00:45:07.000 --> 00:45:09.000]  約桂一齊行,
[00:45:09.000 --> 00:45:12.000]  以色列人跟著齊行,
[00:45:12.000 --> 00:45:14.000]  神隨時可能說,
[00:45:14.000 --> 00:45:19.000]  採的約桂向前走,
[00:45:19.000 --> 00:45:22.000]  神隨時引導,
[00:45:22.000 --> 00:45:23.000]  感謝神,
[00:45:23.000 --> 00:45:24.000]  感謝神,
[00:45:24.000 --> 00:45:26.000]  神是活的神,
[00:45:26.000 --> 00:45:29.000]  在整個教會歷史裏頭,
[00:45:29.000 --> 00:45:32.000]  神一直在那裏引導,
[00:45:32.000 --> 00:45:36.000]  神的靈不斷地工作,
[00:45:36.000 --> 00:45:37.000]  約桂一齊行,
[00:45:37.000 --> 00:45:40.000]  我們都要跟著走,
[00:45:40.000 --> 00:45:44.000]  所以約桂等於神指揮的手,
[00:45:44.000 --> 00:45:47.000]  神的手一動,
[00:45:47.000 --> 00:45:50.000]  祂的教會就要齊行,
[00:45:50.000 --> 00:45:52.000]  要奔走前程,
[00:45:52.000 --> 00:45:57.000]  以色列人三百萬人一起走,
[00:45:57.000 --> 00:46:00.000]  浩浩蕩蕩,
[00:46:00.000 --> 00:46:03.000]  神走在他們前頭的時候,
[00:46:03.000 --> 00:46:08.000]  他們總是安全地成功地,
[00:46:08.000 --> 00:46:10.000]  前進地,
[00:46:10.000 --> 00:46:13.000]  我們跟著主的腳步,
[00:46:13.000 --> 00:46:15.000]  祂是元帥,
[00:46:15.000 --> 00:46:18.000]  祂走的路就是我們走的路,
[00:46:18.000 --> 00:46:20.000]  祂是先鋒,
[00:46:20.000 --> 00:46:22.000]  祂走在前面,
[00:46:22.000 --> 00:46:25.000]  我們跟著祂的腳步,
[00:46:25.000 --> 00:46:26.000]  感謝主,
[00:46:26.000 --> 00:46:27.000]  感謝主,
[00:46:27.000 --> 00:46:30.000]  約桂代表神的引導,
[00:46:30.000 --> 00:46:32.000]  第三個意思,
[00:46:32.000 --> 00:46:39.000]  約桂代表神和祂的百姓立約,
[00:46:39.000 --> 00:46:43.000]  這個約就是耶和華和祂們的神,
[00:46:43.000 --> 00:46:45.000]  他們對耶和華的百姓,
[00:46:45.000 --> 00:46:46.000]  子民,
[00:46:46.000 --> 00:46:50.000]  這個約就是神做以色列人的神,
[00:46:50.000 --> 00:46:53.000]  這個百姓做神的百姓,
[00:46:53.000 --> 00:46:56.000]  這個約是個永遠的約,
[00:46:56.000 --> 00:46:57.000]  這個約是一個永遠的約,
[00:46:57.000 --> 00:46:59.000]  立刻讓我們想到新約,
[00:46:59.000 --> 00:47:01.000]  立刻讓我們想到新約,
[00:47:01.000 --> 00:47:03.000]  主耶穌被賣的那一夜,
[00:47:03.000 --> 00:47:05.000]  主耶穌被賣的那一夜,
[00:47:05.000 --> 00:47:06.000]  祂拿起餅來,
[00:47:06.000 --> 00:47:07.000]  拿起餅來,
[00:47:07.000 --> 00:47:08.000]  擺開,
[00:47:08.000 --> 00:47:09.000]  祂一擺開,
[00:47:09.000 --> 00:47:10.000]  祂說,
[00:47:10.000 --> 00:47:12.000]  這是我的身體為你們設的,
[00:47:12.000 --> 00:47:14.000]  這是我的身體為你們設的,
[00:47:14.000 --> 00:47:17.000]  你們每逢之幸為的是紀念我,
[00:47:17.000 --> 00:47:19.000]  你們每逢之幸為的是紀念我,
[00:47:19.000 --> 00:47:20.000]  祂又拿起杯來,
[00:47:20.000 --> 00:47:21.000]  祂又拿起杯來,
[00:47:21.000 --> 00:47:22.000]  祂說,
[00:47:22.000 --> 00:47:23.000]  這是立新約的,
[00:47:23.000 --> 00:47:26.000]  這是立新約的約,
[00:47:26.000 --> 00:47:28.000]  這個是立新約的約,
[00:47:28.000 --> 00:47:30.000]  流出來是自己的色,
[00:47:30.000 --> 00:47:31.000]  流出來是自己的色,
[00:47:31.000 --> 00:47:33.000]  主的破碎的身體,
[00:47:33.000 --> 00:47:34.000]  主破碎的身體,
[00:47:34.000 --> 00:47:36.000]  主可流的寶血,
[00:47:36.000 --> 00:47:37.000]  主所流的寶血,
[00:47:37.000 --> 00:47:38.000]  就為我們立了約,
[00:47:38.000 --> 00:47:39.000]  就為我們立了約,
[00:47:39.000 --> 00:47:42.000]  主和我們立約,
[00:47:42.000 --> 00:47:43.000]  就為我們立約,
[00:47:43.000 --> 00:47:45.000]  主與我們立約,
[00:47:45.000 --> 00:47:48.000]  主的寶血就是立約的印記,
[00:47:48.000 --> 00:47:51.000]  主的寶血就是立約的印記,
[00:47:51.000 --> 00:47:53.000]  這個約多麼寶貴,
[00:47:53.000 --> 00:47:54.000]  這個約多麼寶貴,
[00:47:54.000 --> 00:47:56.000]  主為我們死,
[00:47:56.000 --> 00:47:57.000]  主為我們死,
[00:47:57.000 --> 00:47:58.000]  我們為主活,
[00:47:58.000 --> 00:47:59.000]  我們為主活,
[00:47:59.000 --> 00:48:01.000]  這正是保羅所說的,
[00:48:01.000 --> 00:48:02.000]  這正是保羅所說的,
[00:48:02.000 --> 00:48:03.000]  這正是保羅所說的,
[00:48:03.000 --> 00:48:04.000]  這正是保羅所說的,
[00:48:04.000 --> 00:48:05.000]  這正是保羅所說的,
[00:48:05.000 --> 00:48:06.000]  這正是保羅所說的,
[00:48:06.000 --> 00:48:07.000]  這正是保羅所說的,
[00:48:07.000 --> 00:48:08.000]  這正是保羅所說的,
[00:48:08.000 --> 00:48:09.000]  這正是保羅所說的,
[00:48:09.000 --> 00:48:10.000]  在那裏保羅說,
[00:48:10.000 --> 00:48:11.000]  在那裏保羅說,
[00:48:11.000 --> 00:48:13.000]  一人繼去眾人死,
[00:48:13.000 --> 00:48:15.000]  一人繼去眾人死,
[00:48:15.000 --> 00:48:17.000]  眾人就都死了,
[00:48:17.000 --> 00:48:18.000]  眾人就都死了,
[00:48:18.000 --> 00:48:20.000]  並且他替眾人死,
[00:48:20.000 --> 00:48:21.000]  並且他替眾人死,
[00:48:21.000 --> 00:48:23.000]  是叫那些活著的人,
[00:48:23.000 --> 00:48:24.000]  是叫那些活著的人,
[00:48:24.000 --> 00:48:25.000]  不再為自己活,
[00:48:25.000 --> 00:48:26.000]  不再為自己活,
[00:48:26.000 --> 00:48:30.000]  而為那為他們死而復活的主活,
[00:48:30.000 --> 00:48:32.000]  那是為那為他們死而復活的主活,
[00:48:32.000 --> 00:48:34.000]  在這些話之前,
[00:48:34.000 --> 00:48:35.000]  在這些話之前,
[00:48:35.000 --> 00:48:36.000]  有一個字,
[00:48:36.000 --> 00:48:37.000]  有一個字,
[00:48:37.000 --> 00:48:39.000]  請大家特別注意,
[00:48:39.000 --> 00:48:40.000]  請大家特別注意,
[00:48:40.000 --> 00:48:42.000]  很多人沒有注意到這個字,
[00:48:42.000 --> 00:48:43.000]  很多人沒有注意到這個字,
[00:48:43.000 --> 00:48:45.000]  我們翻到那裏看一看,
[00:48:45.000 --> 00:48:46.000]  我們翻到那裏看一看,
[00:48:46.000 --> 00:48:47.000]  哥林多後書,
[00:48:47.000 --> 00:48:48.000]  哥林多後書,
[00:48:48.000 --> 00:48:50.000]  五章十四節,
[00:48:50.000 --> 00:48:51.000]  五章十四節,
[00:48:51.000 --> 00:48:54.000]  原來基督的愛激勵我們,
[00:48:54.000 --> 00:48:56.000]  因我們想一人,
[00:48:56.000 --> 00:48:58.000]  請注意,這個「想」字,
[00:48:58.000 --> 00:48:59.000]  這個「想」字,
[00:48:59.000 --> 00:49:01.000]  因我們想,
[00:49:01.000 --> 00:49:03.000]  因我們想,
[00:49:03.000 --> 00:49:04.000]  這個「想」字的原文,
[00:49:04.000 --> 00:49:06.000]  這個「想」字的原文,
[00:49:06.000 --> 00:49:08.000]  有特別的意思,
[00:49:08.000 --> 00:49:11.000]  就是經過思考以後,
[00:49:11.000 --> 00:49:13.000]  做了一個選擇的決定,
[00:49:13.000 --> 00:49:15.000]  就是經過思考之後,
[00:49:15.000 --> 00:49:18.000]  經過得到一個決定,
[00:49:18.000 --> 00:49:20.000]  是一個選擇的決定,
[00:49:20.000 --> 00:49:21.000]  是一個選擇的決定,
[00:49:21.000 --> 00:49:23.000]  經過思考以後,
[00:49:23.000 --> 00:49:24.000]  經過思考之後,
[00:49:24.000 --> 00:49:26.000]  就選擇了一個決定,
[00:49:26.000 --> 00:49:28.000]  就選擇了一個決定,
[00:49:28.000 --> 00:49:29.000]  不囉嗦,
[00:49:29.000 --> 00:49:31.000]  我想,
[00:49:31.000 --> 00:49:35.000]  我有一個思考之後的選擇的決定,
[00:49:35.000 --> 00:49:37.000]  我有思考之後的選擇的決定,
[00:49:37.000 --> 00:49:40.000]  就是祝祂一個人替我們死了,
[00:49:40.000 --> 00:49:41.000]  就是祝一個人替我們死了,
[00:49:41.000 --> 00:49:44.000]  叫這些活著的人,包括我在內,
[00:49:44.000 --> 00:49:46.000]  叫這些活著的人,包括我在內,
[00:49:46.000 --> 00:49:48.000]  不再為自己活,
[00:49:48.000 --> 00:49:49.000]  不再為自己活,
[00:49:49.000 --> 00:49:51.000]  而為替他們死而復活的祖和,
[00:49:51.000 --> 00:49:54.000]  而為替他們死而復活的主人,
[00:49:54.000 --> 00:49:59.000]  這是保羅思考以後的一個邏輯的決定,
[00:49:59.000 --> 00:50:02.000]  這是保羅思考之後的一個邏輯的決定,
[00:50:02.000 --> 00:50:04.000]  在英文聖經用一個字來表達,
[00:50:04.000 --> 00:50:06.000]  在英文聖經用一個字來表達,
[00:50:06.000 --> 00:50:07.000]  Judge,
[00:50:07.000 --> 00:50:08.000]  Judge,
[00:50:08.000 --> 00:50:10.000]  是用Judge這個沈穩,
[00:50:10.000 --> 00:50:11.000]  是用Judge這個沈穩,
[00:50:11.000 --> 00:50:13.000]  就表達出來原文的那個意思,
[00:50:13.000 --> 00:50:16.000]  是用來表達這個原文的意思,
[00:50:16.000 --> 00:50:17.000]  各位弟兄姐妹們,
[00:50:17.000 --> 00:50:18.000]  各位弟兄姐妹們,
[00:50:18.000 --> 00:50:19.000]  我們會不會這樣想?
[00:50:19.000 --> 00:50:20.000]  我們會不會這樣想?
[00:50:20.000 --> 00:50:22.000]  保羅說我們想,
[00:50:22.000 --> 00:50:23.000]  保羅說我們想,
[00:50:23.000 --> 00:50:25.000]  你曾這樣想過嗎?
[00:50:25.000 --> 00:50:26.000]  你曾這樣想過嗎?
[00:50:26.000 --> 00:50:28.000]  保羅做了這個選擇,
[00:50:28.000 --> 00:50:29.000]  保羅做了這個選擇,
[00:50:29.000 --> 00:50:30.000]  你有做這個選擇嗎?
[00:50:30.000 --> 00:50:31.000]  你有做這個選擇嗎?
[00:50:31.000 --> 00:50:33.000]  保羅做了這個決定,
[00:50:33.000 --> 00:50:34.000]  保羅做了這個決定,
[00:50:34.000 --> 00:50:35.000]  你有做過這個決定嗎?
[00:50:35.000 --> 00:50:36.000]  你有做過這個決定嗎?
[00:50:36.000 --> 00:50:38.000]  如果沒有這個選擇,
[00:50:38.000 --> 00:50:39.000]  如果沒有這個選擇,
[00:50:39.000 --> 00:50:40.000]  沒有這個決定,
[00:50:40.000 --> 00:50:41.000]  沒有這個決定,
[00:50:41.000 --> 00:50:43.000]  下面這句話和你沒有關係,
[00:50:43.000 --> 00:50:45.000]  下面這句話和你沒有關係,
[00:50:45.000 --> 00:50:48.000]  因為保羅有了這個選擇和決定,
[00:50:48.000 --> 00:50:50.000]  因為保羅有了這個選擇和決定,
[00:50:50.000 --> 00:50:54.000]  所以下面這句話成了他的人生的原則,
[00:50:54.000 --> 00:50:57.000]  所以下面這句話成為了人生的原則,
[00:50:57.000 --> 00:50:59.000]  這是利悅,
[00:50:59.000 --> 00:51:00.000]  這是納悅,
[00:51:00.000 --> 00:51:01.000]  這是納悅,
[00:51:01.000 --> 00:51:02.000]  主對我們,
[00:51:02.000 --> 00:51:03.000]  主對我們,
[00:51:03.000 --> 00:51:04.000]  我們對主,
[00:51:04.000 --> 00:51:05.000]  我們對主,
[00:51:05.000 --> 00:51:07.000]  我們合足利悅悅,
[00:51:07.000 --> 00:51:08.000]  我們與主納了悅,
[00:51:08.000 --> 00:51:10.000]  你合足利悅悅嗎?
[00:51:10.000 --> 00:51:11.000]  你和主納了悅嗎?
[00:51:11.000 --> 00:51:12.000]  你守這個悅嗎?
[00:51:12.000 --> 00:51:13.000]  你守這個悅嗎?
[00:51:13.000 --> 00:51:15.000]  這個悅對你有意義嗎?
[00:51:15.000 --> 00:51:17.000]  這個悅對你有意義嗎?
[00:51:17.000 --> 00:51:18.000]  你是在這個悅裏面嗎?
[00:51:18.000 --> 00:51:20.000]  你是在這個悅裏面嗎?
[00:51:20.000 --> 00:51:22.000]  你做了這樣的選擇的決定嗎?
[00:51:22.000 --> 00:51:24.000]  你做了一個選擇的決定嗎?
[00:51:24.000 --> 00:51:25.000]  這個悅會,
[00:51:25.000 --> 00:51:26.000]  這個悅會,
[00:51:26.000 --> 00:51:29.000]  今天我們要在我們的教會裏面把它建立起來,
[00:51:29.000 --> 00:51:31.000]  願我們今天我們在教會裏面把它建立起來,
[00:51:31.000 --> 00:51:34.000]  我們要讓主耶穌基督,
[00:51:34.000 --> 00:51:35.000]  我們要讓主耶穌基督,
[00:51:35.000 --> 00:51:37.000]  給愛繼續的激勵我們,
[00:51:37.000 --> 00:51:39.000]  給愛繼續的激勵我們,
[00:51:39.000 --> 00:51:40.000]  我們與主的悅,
[00:51:40.000 --> 00:51:41.000]  我們與主的悅,
[00:51:41.000 --> 00:51:42.000]  我們與主納了悅,
[00:51:42.000 --> 00:51:44.000]  我們得到主的同在,
[00:51:44.000 --> 00:51:45.000]  我們得到主的同在,
[00:51:45.000 --> 00:51:46.000]  我們得到主的引導,
[00:51:46.000 --> 00:51:47.000]  我們得到主的引導,
[00:51:47.000 --> 00:51:49.000]  我們有了這三樣意義之後,
[00:51:49.000 --> 00:51:51.000]  我們有了這三樣意義之後,
[00:51:51.000 --> 00:51:52.000]  我們什麼都有了,
[00:51:52.000 --> 00:51:53.000]  我們什麼都有了,
[00:51:53.000 --> 00:51:54.000]  這樣的教會,
[00:51:54.000 --> 00:51:55.000]  這樣的教會,
[00:51:55.000 --> 00:51:56.000]  堅定的教會,
[00:51:56.000 --> 00:51:57.000]  堅定的教會,
[00:51:57.000 --> 00:51:59.000]  是神的能力彰顯的教會,
[00:51:59.000 --> 00:52:01.000]  是神的能力彰顯的教會,
[00:52:01.000 --> 00:52:03.000]  是一個為基督而活的教會,
[00:52:03.000 --> 00:52:05.000]  是一個為基督而活的教會,
[00:52:05.000 --> 00:52:08.000]  這樣的教會真是有福了,
[00:52:08.000 --> 00:52:10.000]  這樣的教會真是有福了,
[00:52:10.000 --> 00:52:13.000]  再看世人還有愛慕什麼呢?
[00:52:13.000 --> 00:52:15.000]  還要看人們愛慕什麼呢?
[00:52:15.000 --> 00:52:16.000]  第十七節,
[00:52:16.000 --> 00:52:17.000]  第十七節,
[00:52:17.000 --> 00:52:21.000]  我要叫大衛的國在那裏發聲,
[00:52:21.000 --> 00:52:24.000]  我為我的受膏者預備明燈,
[00:52:24.000 --> 00:52:26.000]  我還要講五分鐘,
[00:52:26.000 --> 00:52:27.000]  還要講五分鐘,
[00:52:27.000 --> 00:52:30.000]  我每天晚上一定要講一個鐘頭,
[00:52:30.000 --> 00:52:33.000]  我每天晚上一定要講一個鐘頭,
[00:52:33.000 --> 00:52:36.000]  今天晚上是八點十分開始講,
[00:52:36.000 --> 00:52:38.000]  今天晚上是八點十分開始講,
[00:52:38.000 --> 00:52:39.000]  所以要講到九點十分,
[00:52:39.000 --> 00:52:40.000]  所以要講到九點十分,
[00:52:40.000 --> 00:52:42.000]  我斤斤計較,
[00:52:42.000 --> 00:52:44.000]  是,斤斤計較的,
[00:52:44.000 --> 00:52:47.000]  所以把時間都要算清楚,
[00:52:47.000 --> 00:52:48.000]  所以這個時間要算得清楚,
[00:52:48.000 --> 00:52:50.000]  我知道你們中間有人從新界來,
[00:52:50.000 --> 00:52:52.000]  所以大家中間有些從新界來,
[00:52:52.000 --> 00:52:53.000]  不能太遲,
[00:52:53.000 --> 00:52:54.000]  不能太遲,
[00:52:54.000 --> 00:52:55.000]  再講五分鐘,
[00:52:55.000 --> 00:52:56.000]  再講五分鐘,
[00:52:56.000 --> 00:52:57.000]  五分鐘不算長,
[00:52:57.000 --> 00:52:58.000]  五分鐘不算長,
[00:52:58.000 --> 00:52:59.000]  五分鐘不算遲,
[00:52:59.000 --> 00:53:01.000]  這裏提到明燈,
[00:53:01.000 --> 00:53:03.000]  在聖殿裏面有明燈,
