
[00:00:00.000 --> 00:00:04.000]  當我們思想到按真理行紀律的時候
[00:18:11.000 --> 00:18:14.000]  祂怎需要我們給祂什麼祭品呢?
[00:18:14.000 --> 00:18:16.000]  天地都是屬於祂的
[00:18:16.000 --> 00:18:20.000]  祂怎會稀罕我們一點點的奉獻呢?
[00:18:20.000 --> 00:18:22.000]  但你說為什麼我們要奉獻呢?
[00:18:22.000 --> 00:18:25.000]  為什麼我們要關心神的事呢?
[00:18:25.000 --> 00:18:31.000]  因為奉獻原是自我中心的解藥
[00:18:31.000 --> 00:18:33.000]  人為什麼在罪裡面
[00:18:33.000 --> 00:18:34.000]  因為他自我中心
[00:18:34.000 --> 00:18:36.000]  因為我就是一切
[00:18:36.000 --> 00:18:38.000]  當時陷在罪裡面
[00:18:38.000 --> 00:18:40.000]  當人學會奉獻的時候
[00:18:40.000 --> 00:18:41.000]  向神清楚表明
[00:18:41.000 --> 00:18:44.000]  一切都是從神而來的
[00:18:44.000 --> 00:18:47.000]  我理當將我所領受的奉獻給神
[00:18:47.000 --> 00:18:50.000]  神知道你願意奉獻
[00:18:50.000 --> 00:18:55.000]  知道你懂得怎樣善用神所託付給你的
[00:18:55.000 --> 00:18:56.000]  因此祂又放心
[00:18:56.000 --> 00:19:00.000]  將更多更多的恩惠賜給你
[00:19:00.000 --> 00:19:02.000]  當你懂得奉獻的時候
[00:19:02.000 --> 00:19:06.000]  神放心繼續將更多的恩典賜給你
[00:19:06.000 --> 00:19:08.000]  各位弟兄姊妹
[00:19:08.000 --> 00:19:10.000]  我所說的不單止是金錢
[00:19:10.000 --> 00:19:12.000]  同時在說你的時間
[00:19:12.000 --> 00:19:14.000]  你有的學識
[00:19:14.000 --> 00:19:15.000]  你有的各種資源
[00:19:15.000 --> 00:19:16.000]  你有的生命
[00:19:16.000 --> 00:19:19.000]  奉獻給上帝
[00:19:19.000 --> 00:19:22.000]  正所說利器神
[00:19:22.000 --> 00:19:25.000]  也包含了只顧著自己的事情
[00:19:25.000 --> 00:19:29.000]  不再記得神家的需要
[00:19:29.000 --> 00:19:31.000]  不再紀念神的事
[00:19:31.000 --> 00:19:35.000]  因為只說你的財寶在哪裡
[00:19:35.000 --> 00:19:40.000]  然後你的心就在哪裡
[00:19:40.000 --> 00:19:43.000]  如果你的心真的關心神的事情
[00:19:43.000 --> 00:19:45.000]  你不會離棄神
[00:19:45.000 --> 00:19:48.000]  不會疏忽了去供應神的電
[00:19:48.000 --> 00:19:50.000]  你的心都在神那裡
[00:19:50.000 --> 00:19:55.000]  也可以更加確定了你和神之間的關係
[00:19:55.000 --> 00:19:56.000]  當時百姓犯罪
[00:19:56.000 --> 00:19:58.000]  因此百姓的心都遠離神
[00:19:58.000 --> 00:20:03.000]  因此利器神除了要重新糾正這件事情之外
[00:20:03.000 --> 00:20:05.000]  再一次呼籲弟兄姊妹
[00:20:05.000 --> 00:20:07.000]  眾百姓要重新奉獻
[00:20:07.000 --> 00:20:09.000]  將心轉向上帝
[00:20:09.000 --> 00:20:12.000]  所以在第十二節你看看
[00:20:12.000 --> 00:20:13.000]  第十二節
[00:20:13.000 --> 00:20:19.000]  「由大眾人就把五穀身走和身游的十分之一奉到庫房
[00:20:19.000 --> 00:20:23.000]  再一次將他們的奉獻帶到給神的殿
[00:20:23.000 --> 00:20:27.000]  然後利器神就差派四個忠心的負責人
[00:20:27.000 --> 00:20:31.000]  將物品分配給各兄弟」
[00:20:31.000 --> 00:20:34.000]  然後第十三節下面最後一句說
[00:20:34.000 --> 00:20:40.000]  「他們的責任是把人奉獻的各物分給他們的兄弟」
[00:20:40.000 --> 00:20:42.000]  各位弟兄姊妹
[00:20:42.000 --> 00:20:44.000]  在我們的生命裡面
[00:20:44.000 --> 00:20:46.000]  上上留心
[00:20:46.000 --> 00:20:47.000]  主提醒我們
[00:20:47.000 --> 00:20:51.000]  不單止我們自己幫助自己離開罪
[00:20:51.000 --> 00:20:56.000]  也幫助別人遠離邪惡的事情
[00:20:56.000 --> 00:20:59.000]  我很記得有一群弟兄姊妹他們分享到
[00:20:59.000 --> 00:21:03.000]  他們想找另一位弟兄陷在罪當中
[00:21:03.000 --> 00:21:05.000]  他們不知道怎樣去規勸他
[00:21:05.000 --> 00:21:06.000]  他們只能夠做一件事情
[00:21:06.000 --> 00:21:09.000]  他們就同心合意約在一起
[00:21:09.000 --> 00:21:13.000]  一個晚上就為這位弟兄祈禱
[00:21:13.000 --> 00:21:15.000]  一群人一起同心祈禱
[00:21:15.000 --> 00:21:18.000]  當然這位弟兄他不知道
[00:21:18.000 --> 00:21:20.000]  但是同一個晚上
[00:21:20.000 --> 00:21:24.000]  這位弟兄突然間發覺那晚沒有活動
[00:21:24.000 --> 00:21:26.000]  平時有很多晚間的活動
[00:21:26.000 --> 00:21:27.000]  那晚突然間沒事
[00:21:27.000 --> 00:21:29.000]  他就回家
[00:21:29.000 --> 00:21:31.000]  回家的時候想不到
[00:21:31.000 --> 00:21:33.000]  突然間心裡很沉重
[00:21:33.000 --> 00:21:35.000]  很久沒試過祈禱
[00:21:35.000 --> 00:21:37.000]  他就嘗試一祈禱
[00:21:37.000 --> 00:21:39.000]  一祈禱的時候
[00:21:39.000 --> 00:21:42.000]  自己的眼淚就湧出來
[00:21:42.000 --> 00:21:45.000]  他說「為什麼我變成這樣?」
[00:21:45.000 --> 00:21:47.000]  人在神面前認罪悔改
[00:21:47.000 --> 00:21:52.000]  在那一刻他的生命轉回向神
[00:21:52.000 --> 00:21:54.000]  神很喜歡我們和他同工
[00:21:54.000 --> 00:21:58.000]  一起去叫人轉離罪惡
[00:21:58.000 --> 00:22:00.000]  因此你們記得聖經所說
[00:22:00.000 --> 00:22:02.000]  我們剛才開始讀的聖經
[00:22:02.000 --> 00:22:04.000]  我們的主他喜愛公義
[00:22:04.000 --> 00:22:06.000]  恨惡罪惡
[00:22:06.000 --> 00:22:08.000]  因此神就是他的神
[00:22:08.000 --> 00:22:10.000]  用喜樂由高他
[00:22:10.000 --> 00:22:13.000]  成為高他的同伴
[00:22:13.000 --> 00:22:15.000]  當他這樣做的時候
[00:22:15.000 --> 00:22:17.000]  神就是成為他的神
[00:22:17.000 --> 00:22:19.000]  一個個人的關係
[00:22:19.000 --> 00:22:23.000]  而且神用喜樂由高主耶穌
[00:22:23.000 --> 00:22:25.000]  表示神喜悅他
[00:22:25.000 --> 00:22:29.000]  當我們行在光明的路上的時候
[00:22:29.000 --> 00:22:31.000]  神要喜悅我們
[00:22:31.000 --> 00:22:33.000]  各位弟兄姊妹
[00:22:33.000 --> 00:22:35.000]  讓我們都行在神所喜悅的路上
[00:22:35.000 --> 00:22:37.000]  我們去侍奉神
[00:22:37.000 --> 00:22:42.000]  用正直光明的生命奉獻給上帝
[00:22:42.000 --> 00:22:44.000]  我們一起同心祈禱
[00:22:44.000 --> 00:22:50.000]  其他事項

