
[00:00:00.000 --> 00:00:02.000]  當我們想到復活節的時候
[00:18:43.600 --> 00:18:47.000]  是因為內心很害怕
[00:18:47.000 --> 00:18:49.200]  為什麼事情會這樣發生
[00:18:49.200 --> 00:18:50.800]  兒子搞成這樣
[00:18:50.800 --> 00:18:52.600]  那會怎樣
[00:18:52.600 --> 00:18:55.600]  因此心裡有很多很多情緒
[00:18:55.600 --> 00:18:59.600]  因為發覺事情好像失控了
[00:18:59.600 --> 00:19:01.600]  自己掌握不住
[00:19:01.600 --> 00:19:05.200]  但當你想到這位主告訴你不要怕
[00:19:05.200 --> 00:19:07.800]  是因為你知道祂掌握著一切
[00:19:07.800 --> 00:19:09.800]  掌管著萬事
[00:19:09.800 --> 00:19:13.000]  因此祂知道會發生什麼事情
[00:19:13.000 --> 00:19:16.800]  祂是以祂的權能帶領著
[00:19:16.800 --> 00:19:19.200]  我最近在聚會和大家分享一個故事
[00:19:19.200 --> 00:19:21.000]  我稍後再跟大家說
[00:19:21.000 --> 00:19:24.800]  這位牧師在一個國家裡面
[00:19:24.800 --> 00:19:28.200]  他自己在一個比較貧困的地方
[00:19:28.200 --> 00:19:31.000]  他看到弟兄姊妹很多時候來不了教會聚會
[00:19:31.000 --> 00:19:32.800]  因為沒有交通工具
[00:19:32.800 --> 00:19:36.200]  因此他一直祈禱求神給他一部二手車
[00:19:36.200 --> 00:19:38.200]  可以接載弟兄姊妹來崇拜
[00:19:38.200 --> 00:19:41.400]  以及可以去不同地方傳福音
[00:19:41.400 --> 00:19:44.200]  他因此用了一筆錢來買這部車
[00:19:44.200 --> 00:19:46.600]  但是要再供車
[00:19:46.600 --> 00:19:50.600]  因此將一部小型的客貨車
[00:19:50.600 --> 00:19:53.600]  將車尾的座椅拆掉
[00:19:53.600 --> 00:19:55.800]  便可以幫助搬運貨品
[00:19:55.800 --> 00:20:00.000]  賺取少許金錢補貼的工款
[00:20:00.000 --> 00:20:02.800]  過了一段長時間神賜福他教會
[00:20:02.800 --> 00:20:06.000]  但後來發現這部車用了太久
[00:20:06.000 --> 00:20:09.600]  四個輪胎變成了光頭輪胎
[00:20:09.600 --> 00:20:11.600]  你知道什麼是光頭輪胎嗎?
[00:20:11.600 --> 00:20:13.400]  車輪滑了
[00:20:13.400 --> 00:20:14.400]  很危險
[00:20:14.400 --> 00:20:17.000]  有時會容易有交通意外
[00:20:17.000 --> 00:20:18.400]  所以這位牧師向神祈禱
[00:20:18.400 --> 00:20:19.800]  上帝啊
[00:20:19.800 --> 00:20:22.400]  求祢賜給我四個新輪胎
[00:20:22.400 --> 00:20:24.200]  讓車輛安全一點
[00:20:24.200 --> 00:20:26.200]  祢賜給我錢可以買
[00:20:26.200 --> 00:20:32.000]  以至可以換一部新輪胎
[00:20:32.000 --> 00:20:34.800]  祈禱了一段時間好像沒什麼發生
[00:20:34.800 --> 00:20:36.000]  只是很懷疑的時候
[00:20:36.000 --> 00:20:38.000]  有一天早上起來一看
[00:20:38.000 --> 00:20:41.200]  車輛被人偷走了
[00:20:41.200 --> 00:20:42.800]  有沒有試過?
[00:20:42.800 --> 00:20:43.800]  祈禱、祈禱
[00:20:43.800 --> 00:20:47.800]  突然間問題好像惡化了
[00:20:47.800 --> 00:20:49.200]  不明白為什麼
[00:20:49.200 --> 00:20:50.600]  祈禱求神賜新輪胎
[00:20:50.600 --> 00:20:53.200]  為什麼車輛都沒了?
[00:20:53.200 --> 00:20:55.000]  然後隔了一段時間
[00:20:55.000 --> 00:20:56.800]  警察局通知他
[00:20:56.800 --> 00:21:01.600]  在鄰省近駐他們住居的地方
[00:21:01.600 --> 00:21:03.400]  捉到一個偷車賊
[00:21:03.400 --> 00:21:05.800]  找回幾部汽車
[00:21:05.800 --> 00:21:07.600]  其中一部車看到那些編號
[00:21:07.600 --> 00:21:10.200]  知道是屬於牧師登記的
[00:21:10.200 --> 00:21:11.200]  然後通知他
[00:21:11.200 --> 00:21:14.600]  你過來看看是不是你的車
[00:21:14.600 --> 00:21:16.800]  牧師一看
[00:21:16.800 --> 00:21:19.200]  好像是,好像不是
[00:21:19.200 --> 00:21:22.400]  因為四個輪胎全都是新輪胎
[00:21:22.400 --> 00:21:23.400]  換了新輪胎
[00:21:23.400 --> 00:21:27.000]  而且加上後面的座椅
[00:21:27.000 --> 00:21:28.600]  而且加了收音機
[00:21:28.600 --> 00:21:32.400]  開車一邊聽收音機
[00:21:32.400 --> 00:21:34.200]  牧師說
[00:21:34.200 --> 00:21:35.600]  這部車是我的
[00:21:35.600 --> 00:21:39.200]  不過新的設備不是我的
[00:21:39.200 --> 00:21:40.800]  警察說
[00:21:40.800 --> 00:21:41.400]  不管那麼多了
[00:21:41.400 --> 00:21:45.600]  是你拿走,你拿回去
[00:21:45.600 --> 00:21:47.400]  我自己聽到的時候
[00:21:47.400 --> 00:21:50.400]  我心裏面就回心未笑
[00:21:50.400 --> 00:21:52.200]  上帝英文人的禱告
[00:21:52.200 --> 00:21:54.600]  可以有很多不同的方式
[00:21:54.600 --> 00:21:56.600]  有些時候你以為
[00:21:56.600 --> 00:21:59.200]  問題更加惡化了
[00:21:59.200 --> 00:22:02.600]  但當你知道上帝掌管著萬事
[00:22:02.600 --> 00:22:04.000]  在過程當中
[00:22:04.000 --> 00:22:07.800]  你仍然可以不害怕
[00:22:07.800 --> 00:22:09.800]  復活的主告訴你
[00:22:09.800 --> 00:22:11.800]  不要害怕
[00:22:11.800 --> 00:22:14.000]  因為我是得勝了的主
[00:22:14.000 --> 00:22:16.800]  我是掌管著生命的上帝
[00:22:16.800 --> 00:22:19.600]  當他這樣來到安慰姐妹之後
[00:22:19.600 --> 00:22:24.000]  最後大家看下第十節
[00:22:24.000 --> 00:22:25.800]  在第十節主耶穌告訴他們
[00:22:25.800 --> 00:22:26.600]  不要怕
[00:22:26.600 --> 00:22:28.200]  祂告訴我的弟兄
[00:22:28.200 --> 00:22:30.000]  叫他們到加利尼去
[00:22:30.000 --> 00:22:32.600]  他們在那裏必看見我
[00:22:32.600 --> 00:22:36.800]  祂差遣兩位姐妹去作見證
[00:22:36.800 --> 00:22:37.400]  各位弟兄姐妹
[00:22:37.400 --> 00:22:39.400]  你這樣看可能不覺得有什麼特別
[00:22:39.400 --> 00:22:44.000]  但是猶太人一看就覺得很難自信
[00:22:44.000 --> 00:22:46.600]  因為當時的女士地位很低
[00:22:46.600 --> 00:22:48.400]  甚至在法庭裏面
[00:22:48.400 --> 00:22:51.400]  女士是不可以做證人的
[00:22:51.400 --> 00:22:52.800]  因為一般人認為
[00:22:52.800 --> 00:22:56.200]  女士所說的話不可信
[00:22:56.200 --> 00:22:59.800]  但在當時耶穌差派兩個姐妹
[00:22:59.800 --> 00:23:01.200]  成為祂復活的
[00:23:01.200 --> 00:23:04.200]  首先兩個的見證人
[00:23:04.200 --> 00:23:06.200]  讓他們跟弟兄們講述
[00:23:06.200 --> 00:23:08.200]  自己復活的事情
[00:23:08.200 --> 00:23:13.200]  然後吩咐他們到加利尼的地方等主
[00:23:13.200 --> 00:23:14.200]  去到加利尼的時候
[00:23:14.200 --> 00:23:15.800]  你看到後面聖經
[00:23:15.800 --> 00:23:21.000]  你看看後面第十八節
[00:23:21.000 --> 00:23:22.800]  耶穌上前來對他們說
[00:23:22.800 --> 00:23:28.600]  天上地上一切權柄都似給我了
[00:23:28.600 --> 00:23:31.000]  後面的大使命是大家熟悉的
[00:23:31.000 --> 00:23:33.400]  但當主耶穌吩咐他們
[00:23:33.400 --> 00:23:36.000]  遵行主的使命的時候
[00:23:36.000 --> 00:23:38.200]  首先清楚宣告
[00:23:38.200 --> 00:23:44.800]  天上地下一切權柄都已經似給我了
[00:23:44.800 --> 00:23:48.800]  弟兄姊妹你是不是真的相信這句話
[00:23:48.800 --> 00:23:51.400]  如果你真的相信這位主是得性死亡
[00:23:51.400 --> 00:23:52.200]  復活了
[00:23:52.200 --> 00:23:55.400]  一切權柄都已經似給他
[00:23:55.400 --> 00:23:58.600]  你可以不需要害怕
[00:23:58.600 --> 00:24:02.400]  生活上有不少事情叫我們恐懼
[00:24:02.400 --> 00:24:07.600]  但你常常記得一切權柄在主的手中
[00:24:07.600 --> 00:24:10.400]  然後他帶著權柄去差遣我們
[00:24:10.400 --> 00:24:11.800]  為他作見證
[00:24:11.800 --> 00:24:16.000]  在這個世界宣告耶穌基督復活了
[00:24:16.000 --> 00:24:21.200]  讓生命知道有一位掌權的主
[00:24:21.200 --> 00:24:22.800]  然後他告訴我們
[00:24:22.800 --> 00:24:24.400]  你去為我作見證
[00:24:24.400 --> 00:24:26.600]  然後我就與你們同在
[00:24:26.600 --> 00:24:29.000]  第二十節最後說
[00:24:29.000 --> 00:24:30.800]  直到何時
[00:24:30.800 --> 00:24:35.400]  直到這世代的終見
[00:24:35.400 --> 00:24:38.000]  因為上帝祂是始祂是終
[00:24:38.000 --> 00:24:41.800]  祂掌管整個人類的歷史
[00:24:41.800 --> 00:24:44.600]  而祂吩咐我們去作祂的見證
[00:24:44.600 --> 00:24:48.000]  方膽去見證主的復活
[00:24:48.000 --> 00:24:50.400]  因為祂是生命的主
[00:24:50.400 --> 00:24:53.200]  是永恆的主
[00:24:53.200 --> 00:24:54.000]  各位弟兄姊妹
[00:24:54.000 --> 00:24:56.200]  我們在復活節的時間
[00:24:56.200 --> 00:24:59.800]  我們更加再一次領受主給我們的說話
[00:24:59.800 --> 00:25:02.000]  我們可以喜樂
[00:25:02.000 --> 00:25:04.600]  將你的憂愁轉成喜樂
[00:25:04.600 --> 00:25:07.200]  因為主已經復活了
[00:25:07.200 --> 00:25:09.800]  你可以將你的苦難交託給主
[00:25:09.800 --> 00:25:12.400]  因為知道主掌管著一切
[00:25:12.400 --> 00:25:15.200]  帶著膽壯的心
[00:25:15.200 --> 00:25:16.600]  面對一切
[00:25:16.600 --> 00:25:18.800]  亦都奉主的差遣
[00:25:18.800 --> 00:25:20.800]  去作主的見證
[00:25:20.800 --> 00:25:22.800]  我們一起來祈禱

