
[00:00:00.000 --> 00:00:04.400]  我們親愛的天父上帝 願祢的聖靈臨到我們心中
[00:17:58.400 --> 00:18:00.400]  以瑪內利是神賜的記號
[00:18:00.400 --> 00:18:02.400]  是神的應許呢
[00:18:02.400 --> 00:18:04.400]  因為他對神是沒有信心
[00:18:04.400 --> 00:18:06.400]  他按人的思維經驗
[00:18:06.400 --> 00:18:08.400]  對國際形勢進行分析
[00:18:08.400 --> 00:18:10.400]  因為猶大堆
[00:18:10.400 --> 00:18:12.400]  以及面對著阿蘭和以法連的
[00:18:12.400 --> 00:18:14.400]  聯合攻擊行動
[00:18:14.400 --> 00:18:15.400]  根本沒有力對抗
[00:18:15.400 --> 00:18:18.400]  在他的腦海之中根本打不到
[00:18:18.400 --> 00:18:20.400]  中史以賽克七章四節記載
[00:18:20.400 --> 00:18:22.400]  以賽克跟他說
[00:18:22.400 --> 00:18:24.400]  你要謹慎安靜
[00:18:24.400 --> 00:18:26.400]  不要因為這兩個
[00:18:26.400 --> 00:18:28.400]  無煙火頭發的烈露你害怕
[00:18:28.400 --> 00:18:30.400]  不要心裡打滅
[00:18:30.400 --> 00:18:33.400]  但是他沒有將這些先知的話聽進去
[00:18:33.400 --> 00:18:35.400]  以賽克七章十到十一節
[00:18:35.400 --> 00:18:37.400]  耶和華又曉喻阿克斯
[00:18:37.400 --> 00:18:39.400]  說要跟他說要有個兆頭
[00:18:39.400 --> 00:18:41.400]  阿克斯也不願意
[00:18:41.400 --> 00:18:43.400]  也覺得不需要向上帝求
[00:18:43.400 --> 00:18:45.400]  你明不明白這個問題
[00:18:45.400 --> 00:18:47.400]  阿克斯連求都不想求
[00:18:47.400 --> 00:18:49.400]  嚴格來說阿克斯覺得
[00:18:49.400 --> 00:18:51.400]  現實上軍事的危機
[00:18:51.400 --> 00:18:53.400]  求神都沒有用
[00:18:53.400 --> 00:18:57.400]  歷史上在列王幾下的十六章一到四節
[00:18:57.400 --> 00:18:59.400]  是這樣形容阿克斯的
[00:18:59.400 --> 00:19:01.400]  聖經說
[00:19:01.400 --> 00:19:03.400]  利瑪利的兒子比加十七年
[00:19:03.400 --> 00:19:06.400]  猶大王約坦的兒子阿克斯登基
[00:19:06.400 --> 00:19:08.400]  他登基的時候二十歲
[00:19:08.400 --> 00:19:10.400]  在耶路撒冷作王十六年
[00:19:10.400 --> 00:19:13.400]  他不像他的祖先大衛恆耶和華
[00:19:13.400 --> 00:19:16.400]  他的神眼中看為正的事
[00:19:16.400 --> 00:19:19.400]  舊有聖經的先知書最喜歡是這樣
[00:19:19.400 --> 00:19:22.400]  這個王恆耶和華眼中看為善的事
[00:19:22.400 --> 00:19:23.400]  正的事
[00:19:23.400 --> 00:19:25.400]  這個不行的
[00:19:25.400 --> 00:19:27.400]  已經有了判斷
[00:19:27.400 --> 00:19:29.400]  他卻是效法以色列諸王所行的
[00:19:29.400 --> 00:19:31.400]  又照著耶和華從以色列人面前
[00:19:31.400 --> 00:19:33.400]  趕出去的外邦人所行的
[00:19:33.400 --> 00:19:35.400]  可憎的事
[00:19:35.400 --> 00:19:37.400]  這個王好還是不好呢?
[00:19:37.400 --> 00:19:38.400]  當然不是好
[00:19:38.400 --> 00:19:40.400]  使他的兒子驚火
[00:19:40.400 --> 00:19:42.400]  他獻人濟
[00:19:42.400 --> 00:19:46.400]  在幽壇上山崗上各清脆樹下獻祭燒香
[00:19:46.400 --> 00:19:48.400]  擺明拜偶像不信神
[00:19:48.400 --> 00:19:49.400]  對不對?
[00:19:49.400 --> 00:19:50.400]  你看到嗎?
[00:19:50.400 --> 00:19:51.400]  經文是這樣說的
[00:19:51.400 --> 00:19:53.400]  阿克斯根本是一個拜偶像的人
[00:19:53.400 --> 00:19:56.400]  他對耶和華的信仰基本上不認真的
[00:19:56.400 --> 00:19:59.400]  而阿克斯從國際政治角度考慮
[00:19:59.400 --> 00:20:01.400]  寧願用自己的方法
[00:20:01.400 --> 00:20:03.400]  向亞述求助
[00:20:03.400 --> 00:20:06.400]  把聖殿和王宮的金銀都給予亞述
[00:20:06.400 --> 00:20:08.400]  他出什麼招數呢?
[00:20:08.400 --> 00:20:11.400]  《列王紀下》十六章七到九節這樣記載
[00:20:11.400 --> 00:20:17.400]  阿克斯差遣使者去見亞述王提格拉比列色
[00:20:17.400 --> 00:20:19.400]  他說:我是你的僕人
[00:20:19.400 --> 00:20:21.400]  你的兒子
[00:20:21.400 --> 00:20:22.400]  即是做你的馬仔
[00:20:22.400 --> 00:20:25.400]  現在亞蘭王和以色列王攻擊我
[00:20:25.400 --> 00:20:28.400]  求你來救我脫離他們的手
[00:20:28.400 --> 00:20:32.400]  阿克斯將耶和華殿和王宮府庫裡
[00:20:32.400 --> 00:20:34.400]  所有的金銀都送給亞述王
[00:20:34.400 --> 00:20:38.400]  即是用錢買保護費
[00:20:38.400 --> 00:20:40.400]  作為禮物
[00:20:40.400 --> 00:20:42.400]  亞述王就應運了他
[00:20:42.400 --> 00:20:44.400]  就立刻去打大馬骰
[00:20:44.400 --> 00:20:45.400]  將他攻取
[00:20:45.400 --> 00:20:47.400]  其實你不給錢他都會打的
[00:20:47.400 --> 00:20:49.400]  對不對?
[00:20:49.400 --> 00:20:50.400]  殺了利信
[00:20:50.400 --> 00:20:53.400]  將居民捋老到吉兒
[00:20:53.400 --> 00:20:58.400]  阿克斯不但以為用自己的方法可以解決政治問題
[00:20:58.400 --> 00:21:02.400]  甚至他還瘋癲到以為可以解決屬靈的問題
[00:21:02.400 --> 00:21:05.400]  在《列王紀下》十六章十到十一節
[00:21:05.400 --> 00:21:06.400]  記載一件事
[00:21:06.400 --> 00:21:08.400]  阿克斯王去到大馬骰
[00:21:08.400 --> 00:21:12.400]  去迎接亞述王提格拉比列色
[00:21:12.400 --> 00:21:14.400]  他在大馬骰見到一座壇
[00:21:14.400 --> 00:21:16.400]  即是外邦人的壇
[00:21:16.400 --> 00:21:19.400]  他就照壇的規模、樣式、作法
[00:21:19.400 --> 00:21:20.400]  畫了一個圖樣
[00:21:20.400 --> 00:21:22.400]  即是起了一個稿
[00:21:22.400 --> 00:21:24.400]  送到祭司烏利亞那裡
[00:21:24.400 --> 00:21:28.400]  祭司烏利亞照著阿克斯王從大馬骰送來的圖樣
[00:21:28.400 --> 00:21:31.400]  在阿克斯王還沒從大馬骰回來之前
[00:21:31.400 --> 00:21:33.400]  見到一座壇
[00:21:33.400 --> 00:21:36.400]  你看不看到這段經文說什麼?
[00:21:36.400 --> 00:21:38.400]  這個阿克斯王去到大馬骰
[00:21:38.400 --> 00:21:40.400]  見到別人的壇很漂亮
[00:21:40.400 --> 00:21:42.400]  他又弄了一個樣子回來
[00:21:42.400 --> 00:21:46.400]  叫祭司烏利亞去醫療畫葫蘆
[00:21:46.400 --> 00:21:47.400]  弄一個
[00:21:47.400 --> 00:21:51.400]  這個祭司烏利亞理論上應該是忠於耶和華的
[00:21:51.400 --> 00:21:54.400]  但這個祭司真的很忠心於皇帝
[00:21:54.400 --> 00:21:57.400]  皇帝還沒回來他已經弄好壇了
[00:21:57.400 --> 00:22:00.400]  你明不明白這段經文說什麼?
[00:22:00.400 --> 00:22:05.400]  這個阿克斯見到外邦人的壇很漂亮
[00:22:05.400 --> 00:22:07.400]  又要弄一個
[00:22:07.400 --> 00:22:10.400]  而這個祭司本來是耶和華的祭司
[00:22:10.400 --> 00:22:12.400]  他照樣做
[00:22:12.400 --> 00:22:15.400]  阿克斯不單止軍事上依賴了亞述
[00:22:15.400 --> 00:22:17.400]  在宗教上也依賴亞述
[00:22:17.400 --> 00:22:20.400]  你想想阿克斯把上帝放在哪裡呢?
[00:22:20.400 --> 00:22:22.400]  大家可以看得到
[00:22:22.400 --> 00:22:24.400]  經文已經說了給我們聽
[00:22:24.400 --> 00:22:27.400]  「列王幾下十六章十二到十三節」
[00:22:27.400 --> 00:22:29.400]  「王從大馬骰回來看見壇」
[00:22:29.400 --> 00:22:31.400]  見到烏利亞弄了一個壇這麼漂亮
[00:22:31.400 --> 00:22:38.400]  「就近前來在壇上獻祭燒煩祭掃祭挑電祭」
[00:22:38.400 --> 00:22:42.400]  把平安的祭身的血灑在壇上
[00:22:42.400 --> 00:22:46.400]  阿克斯急不及待在偶像的壇上獻祭
[00:22:46.400 --> 00:22:48.400]  很心急
[00:22:48.400 --> 00:22:51.400]  那耶和華的電的位置在哪裡呢?
[00:22:51.400 --> 00:22:53.400]  「列王幾下十六章十四到十五節」
[00:22:53.400 --> 00:22:55.400]  就跟我們交代了
[00:22:55.400 --> 00:22:57.400]  他又把耶和華面前的銅壇
[00:22:57.400 --> 00:23:00.400]  從耶和華電和新壇之間
[00:23:00.400 --> 00:23:02.400]  搬到新壇的北邊
[00:23:02.400 --> 00:23:04.400]  一聽就知道是甚麼
[00:23:04.400 --> 00:23:06.400]  這個耶和華的銅壇放在一旁
[00:23:06.400 --> 00:23:07.400]  你明不明白?
[00:23:07.400 --> 00:23:10.400]  經文就說移到旁邊的位置
[00:23:10.400 --> 00:23:12.400]  「亞述王吩咐祭司烏利亞說」
[00:23:12.400 --> 00:23:16.400]  「早晨的煩祭 晚上的掃祭 黃的煩祭掃祭」
[00:23:16.400 --> 00:23:18.400]  國內眾民的煩祭掃祭電祭
[00:23:18.400 --> 00:23:20.400]  都要在大壇上
[00:23:20.400 --> 00:23:22.400]  即是新搬來的壇
[00:23:22.400 --> 00:23:24.400]  做最重要的事
[00:23:24.400 --> 00:23:27.400]  煩祭和平安祭的血
[00:23:27.400 --> 00:23:29.400]  都要在這個壇上灑
[00:23:29.400 --> 00:23:31.400]  只不過銅壇
[00:23:31.400 --> 00:23:34.400]  我是用來求問耶和華
[00:23:34.400 --> 00:23:35.400]  這段經文也說
[00:23:35.400 --> 00:23:38.400]  阿克斯把耶和華的壇搬到旁邊
[00:23:38.400 --> 00:23:40.400]  他還有一點點的功用
[00:23:40.400 --> 00:23:42.400]  有事去求問他
[00:23:42.400 --> 00:23:43.400]  但比如之末
[00:23:43.400 --> 00:23:45.400]  剛才我所說的那段經文
[00:23:45.400 --> 00:23:49.400]  是透過以賽亞跟阿克斯說
[00:23:49.400 --> 00:23:52.400]  你不用怕 不用震
[00:23:52.400 --> 00:23:55.400]  然後上帝叫阿克斯求個記號
[00:23:55.400 --> 00:23:57.400]  他有沒有聽?
[00:23:57.400 --> 00:23:59.400]  他都沒有聽
[00:23:59.400 --> 00:24:01.400]  所以阿克斯雖然有個銅壇
[00:24:01.400 --> 00:24:04.400]  保留來說有事去求問耶和華
[00:24:04.400 --> 00:24:07.400]  但其實他根本不會去
[00:24:07.400 --> 00:24:09.400]  你看得到的
[00:24:09.400 --> 00:24:11.400]  他根本不會去
[00:24:11.400 --> 00:24:13.400]  如果阿蘭和以法連連打猶大
[00:24:13.400 --> 00:24:15.400]  他那麼緊張就去銅壇
[00:24:15.400 --> 00:24:17.400]  去問耶和華
[00:24:17.400 --> 00:24:19.400]  他根本不去問
[00:24:19.400 --> 00:24:21.400]  他用人的方法去解決問題
[00:24:21.400 --> 00:24:23.400]  他保留銅壇
[00:24:23.400 --> 00:24:25.400]  只不過是不要扔掉
[00:24:25.400 --> 00:24:27.400]  反正在這裡
[00:24:27.400 --> 00:24:29.400]  放在一角就算了
[00:24:29.400 --> 00:24:32.400]  只不過是用來做象徵的作用
[00:24:32.400 --> 00:24:35.400]  你一看原來阿克斯是這樣的人
[00:24:35.400 --> 00:24:39.400]  從解決阿蘭和以法連連攻打猶大的危機來說
[00:24:39.400 --> 00:24:42.400]  阿克斯沒有聽過以賽亞的勸告
[00:24:42.400 --> 00:24:44.400]  他用自己的方法向亞述求助
[00:24:44.400 --> 00:24:46.400]  危機是化解了
[00:24:46.400 --> 00:24:48.400]  你出了錢給保護費
[00:24:48.400 --> 00:24:50.400]  他就打低了你的以法連
[00:24:50.400 --> 00:24:54.400]  但是他大量國家的儲備用光了
[00:24:54.400 --> 00:24:57.400]  又將外邦的宗教引入了猶大
[00:24:57.400 --> 00:25:01.400]  對自己的屬靈生命和猶大民族的屬靈生命
[00:25:01.400 --> 00:25:04.400]  構成一個非常嚴重的後果
[00:25:04.400 --> 00:25:06.400]  大家是不是看到
[00:25:06.400 --> 00:25:08.400]  所以就是這樣的事情
[00:25:08.400 --> 00:25:11.400]  很多時候我們就用人的方法
[00:25:11.400 --> 00:25:14.400]  很快的、很有效的去解決一個問題
[00:25:14.400 --> 00:25:17.400]  不過我們其實是沒有求問過神的
[00:25:17.400 --> 00:25:20.400]  沒有聽神派來的僕人的聲音
[00:25:20.400 --> 00:25:22.400]  沒有向神求記號
[00:25:22.400 --> 00:25:24.400]  沒有印證神的旨意
[00:25:24.400 --> 00:25:25.400]  大家明白嗎?
[00:25:25.400 --> 00:25:29.400]  這些經文可以給我們一個這樣的提醒
[00:25:29.400 --> 00:25:33.400]  「以馬拉利是神賜的,應許是神賜下的記號」
[00:25:33.400 --> 00:25:35.400]  意思是祂和我們同在
[00:25:35.400 --> 00:25:38.400]  當神和我們同在、和我們同行的時候
[00:25:38.400 --> 00:25:40.400]  我們就跟隨神的帶領
[00:25:40.400 --> 00:25:42.400]  有些時候神的帶領
[00:25:42.400 --> 00:25:45.400]  和我們理性的分析的結果相同
[00:25:45.400 --> 00:25:50.400]  譬如那兩個阿蘭和以色列
[00:25:50.400 --> 00:25:51.400]  他們打不倒我們
[00:25:51.400 --> 00:25:53.400]  理性分析也可以一樣
[00:25:53.400 --> 00:25:55.400]  我們跟著這樣走很自然
[00:25:55.400 --> 00:25:58.400]  當然我們不會跟阿拉斯那樣搞這些事情
[00:25:58.400 --> 00:26:00.400]  不過有些時候
[00:26:00.400 --> 00:26:03.400]  神的帶領和我們理性的分析結果
[00:26:03.400 --> 00:26:04.400]  可以有不同的
[00:26:04.400 --> 00:26:05.400]  對不對?
[00:26:05.400 --> 00:26:07.400]  我想在我們弟兄姊妹的人生經歷裡面
[00:26:07.400 --> 00:26:09.400]  你都會發覺有些
[00:26:09.400 --> 00:26:11.400]  你都不是很能夠明白
[00:26:11.400 --> 00:26:13.400]  為什麼我要這樣選擇
[00:26:13.400 --> 00:26:15.400]  你跟的時候很辛苦
[00:26:15.400 --> 00:26:16.400]  你一直跟
[00:26:16.400 --> 00:26:18.400]  你不如不要跟
[00:26:18.400 --> 00:26:19.400]  你跟
[00:26:19.400 --> 00:26:20.400]  你就會發覺
[00:26:20.400 --> 00:26:23.400]  我要用極大的信心來走這條路
[00:26:23.400 --> 00:26:26.400]  我要說服我自己才可以
[00:26:26.400 --> 00:26:27.400]  我連自己都說服不了
[00:26:27.400 --> 00:26:28.400]  我也不知道怎麼走
[00:26:28.400 --> 00:26:31.400]  所以在基督徒的屬靈生命成長的時候
[00:26:31.400 --> 00:26:33.400]  最艱難的就是這些事情
[00:26:33.400 --> 00:26:34.400]  不是不明白
[00:26:34.400 --> 00:26:36.400]  不過明白了我也不知道怎麼做
[00:26:36.400 --> 00:26:38.400]  過不了自己的關
[00:26:38.400 --> 00:26:39.400]  不是這麼容易
[00:26:39.400 --> 00:26:42.400]  我們需要跳出自己思想的框框
[00:26:42.400 --> 00:26:44.400]  完完全全的依賴神
[00:26:44.400 --> 00:26:47.400]  來用信心走我們每一步
[00:26:47.400 --> 00:26:49.400]  這個道理
[00:26:49.400 --> 00:26:51.400]  其實我自己越來越發覺
[00:26:51.400 --> 00:26:54.400]  對有很多
[00:26:54.400 --> 00:26:57.400]  想事情比較簡單的弟兄姊妹
[00:26:57.400 --> 00:27:01.400]  我希望大家不要覺得我這樣對人有任何偏見
[00:27:01.400 --> 00:27:03.400]  他們很容易的
[00:27:03.400 --> 00:27:06.400]  對那些好像懂一點點想事情的弟兄姊妹
[00:27:06.400 --> 00:27:08.400]  很困難
[00:27:08.400 --> 00:27:10.400]  我自己說自己懂一點點想事情
[00:27:10.400 --> 00:27:12.400]  各位你也一樣
[00:27:12.400 --> 00:27:14.400]  你懂一點點想事情的時候
[00:27:14.400 --> 00:27:15.400]  你就會覺得很困難
[00:27:15.400 --> 00:27:17.400]  你覺得過不了
[00:27:17.400 --> 00:27:18.400]  為什麼我現在想
[00:27:18.400 --> 00:27:20.400]  這麼多人不願意信上帝
[00:27:20.400 --> 00:27:23.400]  就因為我們大家都覺得自己懂一點點想事情
[00:27:23.400 --> 00:27:25.400]  你說的那些東西
[00:27:25.400 --> 00:27:26.400]  通不過我的頭腦
[00:27:26.400 --> 00:27:28.400]  通不過我的理性
[00:27:28.400 --> 00:27:30.400]  你說的那些東西太過離地
[00:27:30.400 --> 00:27:31.400]  太過高深
[00:27:31.400 --> 00:27:32.400]  太過抽象
[00:27:32.400 --> 00:27:34.400]  跟不上
[00:27:34.400 --> 00:27:37.400]  但是我們會不會見到很多基督徒
[00:27:37.400 --> 00:27:39.400]  正正就在這個光景裡面呢
[00:27:39.400 --> 00:27:40.400]  是不是
[00:27:40.400 --> 00:27:41.400]  在這個光景裡面
[00:27:41.400 --> 00:27:42.400]  他信是信
[00:27:42.400 --> 00:27:45.400]  不過你叫他很信靠
[00:27:45.400 --> 00:27:47.400]  就不算的
[00:27:47.400 --> 00:27:49.400]  這樣說大家明白嗎
[00:27:49.400 --> 00:27:51.400]  我們很多老人家
[00:27:51.400 --> 00:27:53.400]  或者很多父母都跟子女說
[00:27:53.400 --> 00:27:55.400]  你上教會信是好的
[00:27:55.400 --> 00:27:57.400]  通常信了就不會學壞
[00:27:57.400 --> 00:27:59.400]  通常是這樣說的
[00:27:59.400 --> 00:28:00.400]  接著下面那句
[00:28:00.400 --> 00:28:01.400]  不過你信就信
[00:28:01.400 --> 00:28:03.400]  不要這麼沉迷
[00:28:03.400 --> 00:28:04.400]  就是這個意思
[00:28:04.400 --> 00:28:05.400]  你信歸信
[00:28:05.400 --> 00:28:07.400]  不要這麼迷
[00:28:07.400 --> 00:28:09.400]  你覺得是不是很有趣
[00:28:09.400 --> 00:28:10.400]  信就信
[00:28:10.400 --> 00:28:13.400]  怎麼會沉迷呢
[00:28:13.400 --> 00:28:15.400]  很多人會覺得
[00:28:15.400 --> 00:28:17.400]  你信一下就夠了
[00:28:17.400 --> 00:28:19.400]  但是你再想深一層
[00:28:19.400 --> 00:28:21.400]  你再想深一層
[00:28:21.400 --> 00:28:23.400]  可能我和我太太說也是
[00:28:23.400 --> 00:28:25.400]  我說可能我想的
[00:28:25.400 --> 00:28:27.400]  如果那件事不是真的
[00:28:27.400 --> 00:28:29.400]  我真的無謂去信
[00:28:29.400 --> 00:28:30.400]  所以我經常都問
[00:28:30.400 --> 00:28:32.400]  是不是一定要做基督徒
[00:28:32.400 --> 00:28:33.400]  她說
[00:28:33.400 --> 00:28:35.400]  我就沒有這麼高心
[00:28:35.400 --> 00:28:37.400]  我覺得教會活動多好
[00:28:37.400 --> 00:28:39.400]  我就回去了
[00:28:39.400 --> 00:28:41.400]  你明白我說什麼嗎
[00:28:41.400 --> 00:28:44.400]  可能是我自己心理有些問題
[00:28:44.400 --> 00:28:46.400]  不是很平衡
[00:28:46.400 --> 00:28:48.400]  我自己會覺得
[00:28:48.400 --> 00:28:49.400]  人生這麼多事好做
[00:28:49.400 --> 00:28:51.400]  為什麼我要回教會呢
[00:28:51.400 --> 00:28:53.400]  為什麼我要說我是基督徒呢
[00:28:53.400 --> 00:28:54.400]  你明白嗎
[00:28:54.400 --> 00:28:55.400]  其實我可以大膽到
[00:28:55.400 --> 00:28:56.400]  如果你覺得不值得
[00:28:56.400 --> 00:28:58.400]  就不要做基督徒
[00:28:58.400 --> 00:29:00.400]  因為那件事不能逼的
[00:29:00.400 --> 00:29:02.400]  但是如果這件事是真的
[00:29:02.400 --> 00:29:04.400]  你就不能夠後期對待
[00:29:04.400 --> 00:29:07.400]  這是我自己個人的體會
[00:29:07.400 --> 00:29:08.400]  我都希望
[00:29:08.400 --> 00:29:10.400]  頂尖展會也有這個態度
[00:29:10.400 --> 00:29:11.400]  為什麼呢
[00:29:11.400 --> 00:29:14.400]  如果我們當是一個普普通通的活動
[00:29:14.400 --> 00:29:16.400]  其實是可有可無
[00:29:16.400 --> 00:29:17.400]  這樣的情況
[00:29:17.400 --> 00:29:19.400]  靈明一定不會成長的
[00:29:19.400 --> 00:29:20.400]  大家同不同意嗎
[00:29:20.400 --> 00:29:21.400]  可有可無的事
[00:29:21.400 --> 00:29:23.400]  吃不吃也不要緊
[00:29:23.400 --> 00:29:26.400]  為什麼這麼多年做了基督徒
[00:29:26.400 --> 00:29:27.400]  仍然是原地踏步
[00:29:27.400 --> 00:29:29.400]  或者是沒有什麼進取呢
[00:29:29.400 --> 00:29:32.400]  你用各種方法都動不了
[00:29:32.400 --> 00:29:34.400]  問題是自己
[00:29:34.400 --> 00:29:35.400]  他這樣信法
[00:29:35.400 --> 00:29:37.400]  你怎樣去改變他呢
[00:29:37.400 --> 00:29:39.400]  我們唯有希望神自己
[00:29:39.400 --> 00:29:42.400]  在我們個人中間工作
[00:29:42.400 --> 00:29:44.400]  透過聖經來幫助我們
[00:29:44.400 --> 00:29:46.400]  完全信靠神是不容易的
[00:29:46.400 --> 00:29:48.400]  我們的信心是會動搖的
[00:29:48.400 --> 00:29:50.400]  環境會嚇我們的
[00:29:50.400 --> 00:29:52.400]  我們要經歷神
[00:29:52.400 --> 00:29:54.400]  就不要像阿哈斯那樣
[00:29:54.400 --> 00:29:56.400]  做一個名義上的信徒
[00:29:56.400 --> 00:29:57.400]  他是皇帝
[00:29:57.400 --> 00:30:00.400]  不過是名義上的猶太教徒
[00:30:00.400 --> 00:30:03.400]  他只是保留參與宗教活動的儀式
[00:30:03.400 --> 00:30:05.400]  他的心已經遠離神
[00:30:05.400 --> 00:30:07.400]  我們要經歷神
[00:30:07.400 --> 00:30:09.400]  我們一定要承認神有主權
[00:30:09.400 --> 00:30:12.400]  神對我們有最好的旨意
[00:30:12.400 --> 00:30:15.400]  無論在順境或者逆境的時候
[00:30:15.400 --> 00:30:17.400]  以馬來利這個記號很重要
[00:30:17.400 --> 00:30:19.400]  因為現在不是聖誕節
[00:30:19.400 --> 00:30:23.400]  但是如果我們要有意義地慶祝聖誕節
[00:30:23.400 --> 00:30:27.400]  為什麼在新約聖經的科學書講
[00:30:27.400 --> 00:30:30.400]  耶穌降生是以馬來利
[00:30:30.400 --> 00:30:32.400]  又唱以馬來利來臨歌呢
[00:30:32.400 --> 00:30:35.400]  其實這個背景很重要
[00:30:35.400 --> 00:30:36.400]  求神幫助我們
[00:30:36.400 --> 00:30:39.400]  先要記得這個記號的重要性
[00:30:39.400 --> 00:30:40.400]  就是神與我們同在
[00:30:40.400 --> 00:30:41.400]  願神祝福各位
[00:30:41.400 --> 00:30:43.400]  我們一起有個祈禱
[00:30:43.400 --> 00:30:45.400]  我們天父上帝
[00:30:45.400 --> 00:30:47.400]  我們滿心感謝讚美你
[00:30:47.400 --> 00:30:50.400]  因為你留下聖經給我們學習
[00:30:50.400 --> 00:30:54.400]  我們知道前人不是完美的
[00:30:54.400 --> 00:30:56.400]  我們也不完美
[00:30:56.400 --> 00:31:01.400]  但是我們知道神祢是願意我們
[00:31:01.400 --> 00:31:03.400]  一路的改變更新
[00:31:03.400 --> 00:31:05.400]  神祢沒有小看我們
[00:31:05.400 --> 00:31:08.400]  但是祢隨時歡迎我們
[00:31:08.400 --> 00:31:11.400]  靈明的復興更新
[00:31:11.400 --> 00:31:13.400]  更加去歸向祢
[00:31:13.400 --> 00:31:14.400]  信靠祢
[00:31:14.400 --> 00:31:17.400]  我們知道這是祢的本性
[00:31:17.400 --> 00:31:19.400]  祢是慈愛信實憐憫的神
[00:31:19.400 --> 00:31:24.400]  當然祢也不願意我們苟且信仰
[00:31:24.400 --> 00:31:27.400]  求祢的恩典臨到我們
[00:31:27.400 --> 00:31:29.400]  幫助我們經歷祢
[00:31:29.400 --> 00:31:31.400]  祈禱奉耶穌基督的名

