
[00:00:00.000 --> 00:00:06.000]  我們要藉著一段的經文來一同領受主的心意
[00:20:13.000 --> 00:20:16.000]  把祂高舉起來,
[00:20:16.000 --> 00:20:21.000]  到祂原來應有的那一個地位上。
[00:20:21.000 --> 00:20:23.000]  祖啊,你是我的祖,
[00:20:23.000 --> 00:20:24.000]  你是我的祖,
[00:20:24.000 --> 00:20:25.000]  你是我的祖,
[00:20:25.000 --> 00:20:28.000]  當我們這樣高舉祖的時候,
[00:20:28.000 --> 00:20:29.000]  結果如何?
[00:20:29.000 --> 00:20:31.000]  世人跟著說一句話,
[00:20:31.000 --> 00:20:34.000]  我的好處不在你以外。
[00:20:34.000 --> 00:20:37.000]  當我們把祖高舉起來的時候,
[00:20:37.000 --> 00:20:39.000]  我們就得到最大的好處,
[00:20:39.000 --> 00:20:41.000]  祂最大的恩典,
[00:20:41.000 --> 00:20:45.000]  就是賜給那些把祂這樣高高舉起的人。
[00:20:45.000 --> 00:20:47.000]  什麼恩典?
[00:20:47.000 --> 00:20:52.000]  祂抓住我們和祂一起升上去。
[00:20:52.000 --> 00:20:55.000]  當我們把祖高高舉起的時候,
[00:20:55.000 --> 00:20:57.000]  就是祖抓住我們的手,
[00:20:57.000 --> 00:20:59.000]  把我們拖帶上去,
[00:20:59.000 --> 00:21:04.000]  和祂一起真正升高的時候。
[00:21:04.000 --> 00:21:08.000]  當我們面對祖愛的神,
[00:21:08.000 --> 00:21:12.000]  我們可以不可以為祖受一點難為,
[00:21:12.000 --> 00:21:14.000]  受一點心靈的痛苦,
[00:21:14.000 --> 00:21:18.000]  創傷,寂寞,孤單,
[00:21:18.000 --> 00:21:22.000]  人的誤會,人的批評。
[00:21:22.000 --> 00:21:26.000]  我們願意為祖付一點代價嗎?
[00:21:26.000 --> 00:21:29.000]  我們願意為祖經歷水火嗎?
[00:21:29.000 --> 00:21:33.000]  如果我們肯,最後的發現就是,
[00:21:33.000 --> 00:21:36.000]  祂使我們經過水火,
[00:21:36.000 --> 00:21:40.000]  卻帶領我們到豐富之地。
[00:21:40.000 --> 00:21:43.000]  那個時候,我們進入到祖的愛中,
[00:21:43.000 --> 00:21:45.000]  更寬闊的地帶。
[00:21:45.000 --> 00:21:50.000]  我們經歷得到永遠其他的事物,
[00:21:50.000 --> 00:21:54.000]  所不能給我們的滿足和喜樂。
[00:21:54.000 --> 00:21:58.000]  還有,窟,面對祖的窟的愛的時候,
[00:21:58.000 --> 00:22:00.000]  好不好讓我們,
[00:22:00.000 --> 00:22:06.000]  把我們整個的人生範圍裡面的一切的一切,
[00:22:06.000 --> 00:22:10.000]  再一次,再一次奉獻。
[00:22:10.000 --> 00:22:13.000]  主啊,我擺在祭壇上。
[00:22:13.000 --> 00:22:15.000]  那個時候,發生什麼事?
[00:22:15.000 --> 00:22:23.000]  天上的火降下,燃燒,燃燒,燃燒。
[00:22:23.000 --> 00:22:25.000]  我們低頭禱告。
[00:22:25.000 --> 00:22:28.000]  恩主,我們感謝禰。
[00:22:28.000 --> 00:22:31.000]  禰所給我們的是猖狂高深的愛,
[00:22:31.000 --> 00:22:34.000]  過於我們所能掣脫的。
[00:22:34.000 --> 00:22:37.000]  我們渾身之口,也不能夠感謝的盡,
[00:22:37.000 --> 00:22:41.000]  再沒的完,禰的厚恩大愛。
[00:22:41.000 --> 00:22:44.000]  主,我們求禰,接著禰的靈,
[00:22:44.000 --> 00:22:48.000]  將我們心裡的力量,剛起來。
[00:22:48.000 --> 00:22:53.000]  這個時候,禰就接著我們的心,住在我們心裡。
[00:22:53.000 --> 00:22:56.000]  使我們的愛心有根有跡,
[00:22:56.000 --> 00:23:00.000]  使我們能與眾聖徒一同明白,一同體會,
[00:23:00.000 --> 00:23:04.000]  更多、更深、更完全的體會,
[00:23:04.000 --> 00:23:07.000]  禰的愛是何等的猖狂高深,
[00:23:07.000 --> 00:23:11.000]  就叫神一切所充滿的充滿了我們。
[00:23:11.000 --> 00:23:16.000]  主啊,我們何等愛慕禰這樣的恩典,
[00:23:16.000 --> 00:23:19.000]  在我們的裡面。
[00:23:19.000 --> 00:23:25.000]  因為所賜給我們的聖靈,將神的愛澆灌在我們的心裡。
[00:23:25.000 --> 00:23:27.000]  (字幕製作:貝爾)

