
[00:00:00.000 --> 00:00:05.000]  主要學習的是認真學習神的真理
[00:13:09.100 --> 00:13:10.200]  你是什麼料子呢?
[00:13:10.200 --> 00:13:11.200]  知道的
[00:13:11.200 --> 00:13:12.200]  西人有一句話
[00:13:12.200 --> 00:13:13.300]  很有意思的
[00:13:13.300 --> 00:13:14.500]  他說什麼?
[00:13:14.500 --> 00:13:19.600]  "Words speak always louder than words"
[00:13:19.600 --> 00:13:20.200]  明白了嗎?
[00:13:20.200 --> 00:13:21.600]  中文翻出來就是說
[00:13:21.600 --> 00:13:23.700]  你做些什麼出來
[00:13:23.900 --> 00:13:26.300]  永遠都大聲過你說什麼的
[00:13:26.300 --> 00:13:27.900]  大家明白意思嗎?
[00:13:27.900 --> 00:13:29.300]  騙不了人的
[00:13:29.300 --> 00:13:31.000]  騙不了人的
[00:13:31.000 --> 00:13:36.300]  "真的假不了"
[00:13:36.300 --> 00:13:40.400]  "假的真不了"
[00:13:40.400 --> 00:13:42.300]  不過很可惜
[00:13:42.300 --> 00:13:43.900]  說這兩句話的人
[00:13:43.900 --> 00:13:44.900]  假到嘔吐
[00:13:44.900 --> 00:13:47.400]  你不要笑啊
[00:13:47.400 --> 00:13:48.600]  基督徒也是這樣
[00:13:48.600 --> 00:13:49.900]  很多時候是
[00:13:49.900 --> 00:13:52.000]  真的
[00:13:52.000 --> 00:13:53.500]  人家看到
[00:13:53.500 --> 00:13:54.400]  你自己知道
[00:13:54.400 --> 00:13:56.300]  究竟你有什麼果子
[00:13:56.300 --> 00:13:59.400]  用果子去看你真的說的話
[00:13:59.400 --> 00:14:00.400]  是不是真的
[00:14:00.400 --> 00:14:02.900]  所以聖經很有意思的
[00:14:02.900 --> 00:14:05.200]  聖經說你要
[00:14:05.200 --> 00:14:08.800]  在各樣善事上顯出你的結果子
[00:14:08.800 --> 00:14:10.300]  而這個果子
[00:14:10.300 --> 00:14:13.100]  是行事為人
[00:14:13.100 --> 00:14:14.700]  對得起你的主
[00:14:14.700 --> 00:14:16.300]  這句話真的有意思
[00:14:16.300 --> 00:14:17.500]  這是第一樣
[00:14:17.500 --> 00:14:20.200]  當你真正有認識
[00:14:20.200 --> 00:14:22.600]  真正明白神的心意
[00:14:22.900 --> 00:14:25.600]  又去徹底活出來
[00:14:25.600 --> 00:14:27.700]  有果子看到的時候
[00:14:27.700 --> 00:14:29.100]  第十節很有意思
[00:14:29.100 --> 00:14:31.200]  然後他的結果又是倒過來
[00:14:31.200 --> 00:14:33.400]  因此你就可以什麼呢?
[00:14:33.400 --> 00:14:35.400]  認識神
[00:14:35.400 --> 00:14:37.000]  越來越認識神
[00:14:37.000 --> 00:14:37.300]  咦?
[00:14:37.300 --> 00:14:38.800]  認識神不是剛才說的
[00:14:38.800 --> 00:14:40.400]  這個是兩重的命
[00:14:40.400 --> 00:14:41.900]  好像一個 spiral(循環)
[00:14:41.900 --> 00:14:43.600]  這個就是我們叫 upward spiral(上方循環)
[00:14:43.600 --> 00:14:44.200]  就是說
[00:14:44.200 --> 00:14:46.000]  就是成長的階梯
[00:14:46.000 --> 00:14:48.000]  鋪了一個盤旋向上
[00:14:48.000 --> 00:14:49.600]  因為你認識神的時候
[00:14:49.600 --> 00:14:51.000]  你不僅僅是聽
[00:14:51.600 --> 00:14:52.900]  你接受到福音了
[00:14:52.900 --> 00:14:54.400]  你認識了這個真理
[00:14:54.400 --> 00:14:55.600]  知道真理的時候
[00:14:55.600 --> 00:14:59.300]  你就切實去認識那位主
[00:14:59.300 --> 00:15:01.400]  然後你去明白他的心意
[00:15:01.400 --> 00:15:03.600]  然後遵行去做出來
[00:15:03.600 --> 00:15:04.900]  於是你感覺到
[00:15:04.900 --> 00:15:07.200]  發現原來神真的越來越真實
[00:15:07.200 --> 00:15:08.200]  越來越真實的時候
[00:15:08.200 --> 00:15:10.500]  你就對神有更深一層的認識
[00:15:10.500 --> 00:15:12.000]  你深一層的認識的時候
[00:15:12.000 --> 00:15:14.200]  你又能夠更加大膽去嘗試
[00:15:14.200 --> 00:15:16.400]  去跟隨他的旨意繼續走下去的時候
[00:15:16.400 --> 00:15:19.000]  你就發覺原來神比你想象中更厲害
[00:15:19.000 --> 00:15:19.800]  更精彩
[00:15:19.800 --> 00:15:21.200]  於是你又再大膽一點
[00:15:21.200 --> 00:15:21.800]  繼續走上去
[00:15:21.800 --> 00:15:22.500]  你明白我的意思嗎?
[00:15:22.500 --> 00:15:23.200]  認識
[00:15:23.200 --> 00:15:23.800]  走出來
[00:15:23.800 --> 00:15:24.200]  認識
[00:15:24.200 --> 00:15:24.600]  走出來
[00:15:24.600 --> 00:15:25.800]  這樣就越來越上
[00:15:25.800 --> 00:15:28.200]  這個就叫做成長的階梯
[00:15:28.200 --> 00:15:29.800]  一直向上
[00:15:29.800 --> 00:15:31.300]  相反來說
[00:15:31.300 --> 00:15:35.100]  有些人的生命就是一個下墮的階梯
[00:15:35.100 --> 00:15:37.200]  或者下沉的階梯
[00:15:37.200 --> 00:15:38.200]  就是他聽了之後
[00:15:38.200 --> 00:15:39.000]  他又不去做
[00:15:39.000 --> 00:15:40.400]  他又不理
[00:15:40.400 --> 00:15:41.500]  於是人人都說
[00:15:41.500 --> 00:15:42.700]  他又去學人說
[00:15:42.700 --> 00:15:44.400]  但是他不知道自己在說什麼
[00:15:44.400 --> 00:15:46.400]  於是他沒有這樣的經驗
[00:15:46.400 --> 00:15:47.800]  他經驗到神的真實
[00:15:47.800 --> 00:15:49.200]  經驗到神的恩典
[00:15:49.200 --> 00:15:51.300]  他又沒有探索神的旨意
[00:15:51.300 --> 00:15:52.600]  又沒有跟著他走的時候
[00:15:52.600 --> 00:15:54.500]  於是神對於他來說很遙遠
[00:15:54.500 --> 00:15:56.200]  但是他口裡就繼續這麼說
[00:15:56.200 --> 00:15:57.700]  於是開始慢慢發覺
[00:15:57.700 --> 00:15:59.200]  這些聖經都是很高調的
[00:15:59.200 --> 00:16:00.600]  基督徒說話很高調
[00:16:00.600 --> 00:16:02.100]  牧師說話都做不到
[00:16:02.100 --> 00:16:03.600]  其實是他自己不做
[00:16:03.600 --> 00:16:05.700]  他沒有真的碰見過那位神
[00:16:05.700 --> 00:16:08.200]  他沒有經驗過神的奇妙
[00:16:08.200 --> 00:16:09.700]  所以他口裡不斷說的時候
[00:16:09.700 --> 00:16:11.200]  心裡也越來越不服
[00:16:11.200 --> 00:16:14.700]  於是他的生命就越來越向下沉
[00:16:14.700 --> 00:16:15.400]  到一個地步
[00:16:15.400 --> 00:16:17.800]  他自己在信仰上面破產
[00:16:18.100 --> 00:16:20.700]  這就是一個下沉的階梯
[00:16:20.700 --> 00:16:23.200]  基督徒只有兩條路可以走
[00:16:23.200 --> 00:16:26.200]  一是上升的成長階梯
[00:16:26.200 --> 00:16:27.500]  一是下沉的階梯
[00:16:27.500 --> 00:16:29.100]  一個上升的階梯的時候
[00:16:29.100 --> 00:16:32.900]  你會能夠真正對神有越來越新的認識
[00:16:32.900 --> 00:16:35.000]  那種認識是不同層次的認識
[00:16:35.000 --> 00:16:35.400]  第十節
[00:16:35.400 --> 00:16:37.200]  所以第九節講完認識之後
[00:16:37.200 --> 00:16:38.500]  第十節又再講認識
[00:16:38.500 --> 00:16:40.700]  這個認識是因為你經驗過之後
[00:16:40.700 --> 00:16:41.800]  一個新的認識
[00:16:41.800 --> 00:16:44.400]  認識有兩個不同的層次
[00:16:44.400 --> 00:16:45.600]  你認不認識我?
[00:16:45.600 --> 00:16:46.800]  你也認識我的
[00:16:46.800 --> 00:16:49.700]  不過你的認識跟我剛才說的那個朋友的認識是不同的
[00:16:49.700 --> 00:16:50.100]  對不起
[00:16:50.100 --> 00:16:51.700]  我不是說偏心
[00:16:51.700 --> 00:16:55.200]  剛剛過去一個星期
[00:16:55.200 --> 00:16:57.700]  我剛才說的那個上海的教授
[00:16:57.700 --> 00:17:02.600]  就被邀請做澳門科技大學的一個客座教授
[00:17:02.600 --> 00:17:03.900]  他教了一個學期
[00:17:03.900 --> 00:17:04.900]  他來到澳門的時候
[00:17:04.900 --> 00:17:05.400]  跟我聯絡
[00:17:05.400 --> 00:17:06.200]  當然很開心
[00:17:06.200 --> 00:17:07.200]  我跑去澳門找他
[00:17:07.200 --> 00:17:08.600]  跑去澳門找他
[00:17:08.600 --> 00:17:10.100]  那天我去到澳門
[00:17:10.100 --> 00:17:11.100]  船出去了
[00:17:11.100 --> 00:17:12.900]  碼頭當然是接我
[00:17:12.900 --> 00:17:13.900]  一接我的時候
[00:17:13.900 --> 00:17:14.200]  他說
[00:17:14.200 --> 00:17:14.900]  「韋耀」
[00:17:14.900 --> 00:17:16.500]  「我帶你去一個地方」
[00:17:16.500 --> 00:17:17.500]  「你一定喜歡的」
[00:17:17.500 --> 00:17:18.800]  你知不知道是哪裡?
[00:17:18.800 --> 00:17:21.000]  不知道
[00:17:21.000 --> 00:17:22.000]  因為你不認識我
[00:17:22.000 --> 00:17:24.500]  他認識我
[00:17:24.500 --> 00:17:25.800]  他知道我喜歡去哪裡
[00:17:25.800 --> 00:17:26.500]  你明白嗎?
[00:17:26.500 --> 00:17:28.400]  你明白是不同的
[00:17:28.400 --> 00:17:29.500]  你也認識我的名字
[00:17:29.500 --> 00:17:30.200]  你也知道
[00:17:30.200 --> 00:17:32.300]  你差不多每個月都聽我講道
[00:17:32.300 --> 00:17:33.700]  但是你還沒到那個程度
[00:17:33.700 --> 00:17:35.400]  於是我們就叫的士
[00:17:35.400 --> 00:17:36.400]  又去哪裡呢?
[00:17:36.400 --> 00:17:38.700]  去一個十六世紀的教堂
[00:17:38.700 --> 00:17:40.300]  不是哥德式
[00:17:40.300 --> 00:17:42.100]  是一個巴洛克式的教堂
[00:17:42.100 --> 00:17:45.700]  原來澳門還有十六世紀的教堂在這裡
[00:17:45.700 --> 00:17:46.500]  我真的不知道
[00:17:46.500 --> 00:17:47.000]  他知道
[00:17:47.000 --> 00:17:47.700]  他是專家
[00:17:47.700 --> 00:17:48.700]  他是歷史的專家
[00:17:48.700 --> 00:17:50.000]  去到教堂的時候
[00:17:50.000 --> 00:17:50.400]  他說
[00:17:50.400 --> 00:17:51.200]  「這個你一定喜歡」
[00:17:51.200 --> 00:17:52.200]  我說「是的」
[00:17:52.200 --> 00:17:53.300]  我想都想不到
[00:17:53.300 --> 00:17:54.300]  離香港這麼近
[00:17:54.300 --> 00:17:57.100]  就有一個十六世紀的巴洛克教堂
[00:17:57.100 --> 00:17:58.900]  又是塗了黃色的油
[00:17:58.900 --> 00:18:01.500]  然後牆上有白色的邊
[00:18:01.500 --> 00:18:02.500]  我看這個黃色
[00:18:02.500 --> 00:18:02.700]  我說
[00:18:02.700 --> 00:18:03.500]  「嘩!這個黃色」
[00:18:03.500 --> 00:18:03.800]  他說
[00:18:03.800 --> 00:18:04.900]  「我知道你想說什麼」
[00:18:04.900 --> 00:18:08.000]  「這個黃色是十八世紀之後是不會有的」
[00:18:08.000 --> 00:18:08.900]  我說「是的」
[00:18:08.900 --> 00:18:09.800]  「嘩!爽」
[00:18:09.800 --> 00:18:10.600]  我們兩個說
[00:18:10.600 --> 00:18:11.700]  說啊
[00:18:11.700 --> 00:18:12.500]  你明白嗎?
[00:18:12.500 --> 00:18:13.700]  這個認識
[00:18:13.700 --> 00:18:15.100]  不同的層次
[00:18:15.100 --> 00:18:16.000]  然後我們吃午餐
[00:18:16.000 --> 00:18:16.700]  我帶你去那裡
[00:18:16.700 --> 00:18:17.200]  你一定喜歡
[00:18:17.200 --> 00:18:18.000]  你知道去哪裡嗎?
[00:18:18.000 --> 00:18:19.500]  你又不知道
[00:18:19.500 --> 00:18:20.000]  是不是?
[00:18:20.000 --> 00:18:22.300]  就是不同的認識
[00:18:22.300 --> 00:18:23.400]  他知道我去哪裡
[00:18:23.400 --> 00:18:27.400]  他當然不會帶我去威尼斯人的賭場餐廳
[00:18:27.400 --> 00:18:29.200]  他知道我最怕的那些東西
[00:18:29.200 --> 00:18:29.700]  是不是?
[00:18:29.700 --> 00:18:30.700]  那去哪裡呢?
[00:18:30.700 --> 00:18:31.900]  去超級
[00:18:31.900 --> 00:18:33.600]  去一個三十多塊一碟的
[00:18:33.600 --> 00:18:34.300]  很小的
[00:18:34.300 --> 00:18:36.000]  但是那裡很有味道
[00:18:36.000 --> 00:18:37.600]  很有葡國味道的東西
[00:18:37.600 --> 00:18:38.600]  就是
[00:18:38.600 --> 00:18:39.500]  這些是朋友
[00:18:39.500 --> 00:18:40.200]  這些是知的
[00:18:40.200 --> 00:18:40.700]  你明白嗎?
[00:18:40.700 --> 00:18:41.900]  那種認識
[00:18:41.900 --> 00:18:44.000]  我不知道你對神是哪種的認識
[00:18:45.000 --> 00:18:46.200]  哪種的認識?
[00:18:46.200 --> 00:18:47.000]  保羅說
[00:18:47.000 --> 00:18:48.800]  你不可以停留在那些
[00:18:48.800 --> 00:18:50.400]  只是資料表面的認識
[00:18:50.400 --> 00:18:52.600]  你要進到另外一個層次的認識
[00:18:52.600 --> 00:18:54.600]  是和神有一種生命的認識
[00:18:54.600 --> 00:18:57.300]  就好像一個資深的朋友一樣
[00:18:57.300 --> 00:18:59.600]  讓神的生命成為你的生命
[00:18:59.600 --> 00:19:01.100]  那時候你會很開心的
[00:19:01.100 --> 00:19:03.800]  跟著他每天的心意去走的時候
[00:19:03.800 --> 00:19:05.700]  又經歷他越來越真實的時候
[00:19:05.700 --> 00:19:08.400]  這個就是一個做基督徒那種興奮
[00:19:08.400 --> 00:19:09.700]  和快樂的地方
[00:19:09.700 --> 00:19:10.900]  絕對不悶的
[00:19:10.900 --> 00:19:12.100]  哪個人做基督徒很悶的?
[00:19:12.100 --> 00:19:13.300]  每天多麼新鮮的
[00:19:13.300 --> 00:19:14.100]  跟著神一起
[00:19:14.100 --> 00:19:15.900]  這個就是
[00:19:15.900 --> 00:19:19.000]  保羅所鼓勵所提醒的那個
[00:19:19.000 --> 00:19:20.800]  第一和第二個
[00:19:20.800 --> 00:19:23.100]  成長的標誌
[00:19:23.100 --> 00:19:25.100]  或者指標
[00:19:25.100 --> 00:19:28.700]  我們看第三和第四
[00:19:28.700 --> 00:19:29.900]  十一節和十二節
[00:19:29.900 --> 00:19:32.000]  我五分鐘講一個
[00:19:32.000 --> 00:19:33.100]  我會記住的
[00:19:33.100 --> 00:19:35.000]  時間不多而已
[00:19:35.000 --> 00:19:35.500]  好
[00:19:35.500 --> 00:19:37.000]  第三
[00:19:37.000 --> 00:19:38.000]  第十一節
[00:19:38.000 --> 00:19:39.700]  他說我們要什麼呢?
[00:19:40.400 --> 00:19:44.200]  靠著神自己榮耀的大能力
[00:19:44.200 --> 00:19:46.900]  然後帶著喜樂的心
[00:19:46.900 --> 00:19:49.400]  就凡事忍耐寬容
[00:19:49.400 --> 00:19:53.400]  凡事忍耐寬容
[00:19:53.400 --> 00:19:55.100]  凡事的意思不是刺激的意思
[00:19:55.100 --> 00:19:56.900]  而是很徹底的意思
[00:19:56.900 --> 00:19:59.100]  徹底的能夠活出一種
[00:19:59.100 --> 00:20:00.500]  忍耐寬容
[00:20:00.500 --> 00:20:02.300]  那這裡我有一點點的批評
[00:20:02.300 --> 00:20:03.700]  寬容這個字
[00:20:03.700 --> 00:20:04.800]  中文不知道為什麼
[00:20:04.800 --> 00:20:07.700]  就連和學本或者新譯本都是譯寬容
[00:20:07.700 --> 00:20:09.500]  我就不覺得應該譯寬容
[00:20:09.600 --> 00:20:11.100]  忍耐就也很好
[00:20:11.100 --> 00:20:12.500]  忍耐這個意思就是
[00:20:12.500 --> 00:20:13.500]  面對一個人
[00:20:13.500 --> 00:20:15.700]  面對外來的環境
[00:20:15.700 --> 00:20:17.700]  際遇不順利的時候
[00:20:17.700 --> 00:20:20.700]  他有一種這樣的韌力去頂著
[00:20:20.700 --> 00:20:21.200]  OK
[00:20:21.200 --> 00:20:22.700]  那麼寬容這個字
[00:20:22.700 --> 00:20:24.700]  原文是 macrothumia
[00:20:24.700 --> 00:20:26.700]  macrothumia 這個字
[00:20:26.700 --> 00:20:28.600]  基本上就不是寬容
[00:20:28.600 --> 00:20:29.600]  是指什麼呢?
[00:20:29.600 --> 00:20:32.400]  反而是指那種克制自己
[00:20:32.400 --> 00:20:35.200]  就是像你去當兵的時候
[00:20:35.200 --> 00:20:36.500]  你喜歡不喜歡也好
[00:20:36.500 --> 00:20:37.700]  你要克制自己
[00:20:37.700 --> 00:20:40.200]  你到時候起床就起床
[00:20:40.200 --> 00:20:41.000]  沒得說的
[00:20:41.000 --> 00:20:43.800]  還有幾分鐘之內全部都收拾好床
[00:20:43.800 --> 00:20:45.200]  穿好衣服就要出去
[00:20:45.200 --> 00:20:47.400]  然後被教官罵到狗血淋頭
[00:20:47.400 --> 00:20:48.400]  還說 Yes Sir
[00:20:48.400 --> 00:20:48.800]  那種
[00:20:48.800 --> 00:20:49.400]  你明白嗎?
[00:20:49.400 --> 00:20:51.000]  就是你克制到自己
[00:20:51.000 --> 00:20:53.600]  對自己對其他人對你的要求能夠克制得到
[00:20:53.600 --> 00:20:54.800]  能夠克制自己
[00:20:54.800 --> 00:20:55.700]  所以你叫我譯的話
[00:20:55.700 --> 00:20:57.400]  我就說忍耐克制
[00:20:57.400 --> 00:20:59.400]  所以不知道為什麼會譯寬容
[00:20:59.400 --> 00:21:00.300]  寬容剛好相反
[00:21:00.300 --> 00:21:00.800]  隨便吧
[00:21:00.800 --> 00:21:01.800]  那就叫寬容
[00:21:01.800 --> 00:21:02.800]  不隨便
[00:21:02.800 --> 00:21:04.400]  就是對自己不可以隨便
[00:21:04.400 --> 00:21:06.300]  別人對我的要求的時候
[00:21:06.300 --> 00:21:07.700]  我能夠做得到
[00:21:07.700 --> 00:21:11.100]  這個是忍耐克制
[00:21:11.100 --> 00:21:13.100]  不過我想跟大家說
[00:21:13.100 --> 00:21:13.900]  大家都知道
[00:21:13.900 --> 00:21:14.600]  我也明白
[00:21:14.600 --> 00:21:16.300]  基督徒有這個美德是需要的
[00:21:16.300 --> 00:21:17.900]  也需要有這種氣質
[00:21:17.900 --> 00:21:18.200]  是不是?
[00:21:18.200 --> 00:21:20.900]  不然怎麼面對各種的引誘和攻擊呢?
[00:21:20.900 --> 00:21:21.800]  困難呢?
[00:21:21.800 --> 00:21:24.300]  但是我想跟大家再多留意一點
[00:21:24.300 --> 00:21:25.100]  那種描述
[00:21:25.100 --> 00:21:26.700]  在這裡他說
[00:21:26.700 --> 00:21:30.700]  這種很徹底的忍耐和克制是什麼呢?
[00:21:30.700 --> 00:21:31.400]  第一
[00:21:31.400 --> 00:21:34.200]  他的能力的來源是源自
[00:21:34.200 --> 00:21:37.000]  神自己的榮耀大能
[00:21:37.000 --> 00:21:38.300]  不是因為你和我
[00:21:38.300 --> 00:21:40.000]  以前也捱了很多次
[00:21:40.000 --> 00:21:41.400]  我也很窮出身的
[00:21:41.400 --> 00:21:42.600]  所以我也有一定的能力
[00:21:42.600 --> 00:21:43.500]  我也能捱的
[00:21:43.500 --> 00:21:46.500]  不是人而來的那種氣質
[00:21:46.500 --> 00:21:48.500]  而是從神給你的氣質
[00:21:48.500 --> 00:21:50.200]  因為你一有了耶穌基督
[00:21:50.200 --> 00:21:51.600]  有了神自己的能力
[00:21:51.600 --> 00:21:52.800]  你本來克制不了的
[00:21:52.800 --> 00:21:53.500]  你能夠克制得到
[00:21:53.500 --> 00:21:54.700]  本來能夠面對不了的
[00:21:54.700 --> 00:21:55.600]  你能夠面對得到
[00:21:55.600 --> 00:21:57.200]  這個才是真正的
[00:21:57.200 --> 00:21:58.100]  聖經所說的
[00:21:58.100 --> 00:21:58.800]  這種的
[00:21:58.800 --> 00:22:00.000]  肅靈的指標
[00:22:00.000 --> 00:22:02.700]  否則只不過是你性格上的一種長處
[00:22:02.700 --> 00:22:03.700]  或者是成功
[00:22:03.700 --> 00:22:04.600]  這個不算數
[00:22:04.600 --> 00:22:05.700]  第一
[00:22:05.700 --> 00:22:06.600]  第二
[00:22:06.600 --> 00:22:09.000]  還要帶著喜樂的心
[00:22:09.000 --> 00:22:09.300]  哇
[00:22:09.300 --> 00:22:10.400]  這個真的厲害
[00:22:10.400 --> 00:22:12.200]  不是苦口苦面
[00:22:12.200 --> 00:22:14.200]  很消極的捱過一天一天
[00:22:14.200 --> 00:22:14.900]  不是
[00:22:14.900 --> 00:22:16.800]  大家做一種喜樂的心
[00:22:16.800 --> 00:22:17.700]  做得到嗎?
[00:22:17.700 --> 00:22:18.300]  我告訴你
[00:22:18.300 --> 00:22:20.300]  我昨天去了一個婚禮
[00:22:20.300 --> 00:22:21.900]  婚禮這位姐妹
[00:22:21.900 --> 00:22:24.200]  只不過是三十歲出頭一點而已
[00:22:24.200 --> 00:22:26.300]  這位姐妹去哪裡呢?
[00:22:26.300 --> 00:22:28.500]  是去印度做宣教
[00:22:28.800 --> 00:22:30.400]  我認識這位姐妹的時候
[00:22:30.400 --> 00:22:34.000]  是去一個整個區的陪靈會
[00:22:34.000 --> 00:22:35.800]  當時她剛剛在神學院畢業
[00:22:35.800 --> 00:22:39.500]  打點這個陪靈會的行政工作
[00:22:39.500 --> 00:22:40.400]  接待我
[00:22:40.400 --> 00:22:41.400]  那時候我第一次見她
[00:22:41.400 --> 00:22:42.400]  大概六年前
[00:22:42.400 --> 00:22:43.900]  我講完
[00:22:43.900 --> 00:22:45.400]  當然有機會聊聊幾句
[00:22:45.400 --> 00:22:46.800]  我說姐妹現在神學院畢業了
[00:22:46.800 --> 00:22:48.000]  你有什麼夢想啊?
[00:22:48.000 --> 00:22:49.700]  當然挑戰一下她
[00:22:49.700 --> 00:22:50.700]  她就說
[00:22:50.700 --> 00:22:54.400]  我要去印度做宣教
[00:22:54.400 --> 00:22:55.900]  我心裡面就想你講一下而已
[00:22:56.700 --> 00:22:58.700]  二十多歲的女兒去印度做宣教
[00:22:58.700 --> 00:23:00.000]  你還沒瘋掉嗎?
[00:23:00.000 --> 00:23:03.000]  我不會這樣笑出來的
[00:23:03.000 --> 00:23:04.600]  當然是很認真地跟她說
[00:23:04.600 --> 00:23:06.900]  我說你預備好了沒有?
[00:23:06.900 --> 00:23:08.300]  她說我心裡面預備好了
[00:23:08.300 --> 00:23:09.600]  現在正在預備自己
[00:23:09.600 --> 00:23:10.700]  真的兩年之後
[00:23:10.700 --> 00:23:11.800]  她就走了去印度
[00:23:11.800 --> 00:23:13.300]  一個印度文都不會
[00:23:13.300 --> 00:23:14.700]  去到印度重頭學
[00:23:14.700 --> 00:23:16.400]  重頭學印度文
[00:23:16.400 --> 00:23:18.200]  我很佩服她
[00:23:18.200 --> 00:23:19.900]  一直有收她的代讀信
[00:23:19.900 --> 00:23:21.900]  一直為她祈禱
[00:23:21.900 --> 00:23:22.700]  支持她
[00:23:22.700 --> 00:23:24.500]  所以她昨天結婚的時候
[00:23:24.500 --> 00:23:25.700]  你知道她嫁給什麼嗎?
[00:23:25.700 --> 00:23:27.700]  嫁給一個印度的弟兄
[00:23:27.700 --> 00:23:29.900]  昨天的婚禮真的美麗
[00:23:29.900 --> 00:23:31.700]  嫁給一個印度的弟兄
[00:23:31.700 --> 00:23:33.200]  在她的代讀信裡面
[00:23:33.200 --> 00:23:33.800]  過去這麼多年
[00:23:33.800 --> 00:23:35.500]  大家都知道印度是什麼日子
[00:23:35.500 --> 00:23:36.200]  很危險的
[00:23:36.200 --> 00:23:38.400]  不時都聽到燒很多教堂
[00:23:38.400 --> 00:23:39.500]  是很危險的地方
[00:23:39.500 --> 00:23:40.600]  很殘忍的地方
[00:23:40.600 --> 00:23:42.300]  還有不用說很髒
[00:23:42.300 --> 00:23:44.100]  還有人們很抗拒印度教
[00:23:44.100 --> 00:23:45.100]  很抗拒基督教
[00:23:45.100 --> 00:23:46.700]  但是她一個女孩就是這樣去
[00:23:46.700 --> 00:23:47.900]  就是這樣去
[00:23:47.900 --> 00:23:49.400]  去那裡的時候
[00:23:49.400 --> 00:23:50.800]  她每次寫回來的信
[00:23:50.800 --> 00:23:51.400]  我才感動
[00:23:51.400 --> 00:23:51.800]  告訴你
[00:23:51.800 --> 00:23:52.500]  那些代讀信
[00:23:52.500 --> 00:23:54.100]  完全沒有那種
[00:23:54.100 --> 00:23:56.400]  苦奶奶那種想死想活的
[00:23:56.400 --> 00:23:57.500]  那些在埋怨
[00:23:57.500 --> 00:23:58.200]  沒有的
[00:23:58.200 --> 00:23:59.800]  很喜樂的
[00:23:59.800 --> 00:24:00.800]  不是假的
[00:24:00.800 --> 00:24:01.800]  很幽默的
[00:24:01.800 --> 00:24:03.400]  那一年
[00:24:03.400 --> 00:24:06.400]  夏天天氣熱到四十多度
[00:24:06.400 --> 00:24:07.800]  又濕又下雨
[00:24:07.800 --> 00:24:08.500]  四十多度
[00:24:08.500 --> 00:24:09.200]  你想一下
[00:24:09.200 --> 00:24:10.200]  蛇蟲鼠蟻
[00:24:10.200 --> 00:24:11.300]  印度不知道怎麼住
[00:24:11.300 --> 00:24:12.800]  她寫回來就說
[00:24:12.800 --> 00:24:14.300]  四十多度真的很難睡
[00:24:14.300 --> 00:24:15.800]  不如就當煎魚
[00:24:15.800 --> 00:24:17.200]  煎一邊
[00:24:17.200 --> 00:24:18.300]  煎兩個小時
[00:24:18.300 --> 00:24:19.400]  熟了就反去那邊
[00:24:19.400 --> 00:24:20.100]  然後再煎
[00:24:20.100 --> 00:24:21.100]  你明白嗎?
[00:24:21.100 --> 00:24:21.400]  就是
[00:24:21.400 --> 00:24:21.700]  哇
[00:24:21.700 --> 00:24:22.300]  我看完之後
[00:24:22.300 --> 00:24:22.700]  你明白嗎?
[00:24:22.700 --> 00:24:24.300]  心裡面真的很服了她
[00:24:24.300 --> 00:24:25.900]  二十多歲的姐妹
[00:24:25.900 --> 00:24:27.900]  就是這樣去做宣教工作
[00:24:27.900 --> 00:24:29.500]  這就是喜樂那種的
[00:24:29.500 --> 00:24:32.000]  忍耐和克制
[00:24:32.000 --> 00:24:35.300]  然後昨天說到她怎麼認識這個
[00:24:35.300 --> 00:24:38.800]  就是最後安排給她這位夫婿
[00:24:38.800 --> 00:24:40.600]  這個印度的弟兄
[00:24:40.600 --> 00:24:41.500]  就是他
[00:24:41.500 --> 00:24:43.900]  學完印度文之後
[00:24:43.900 --> 00:24:46.500]  他想接觸更多的弟弟和更多的家庭
[00:24:46.500 --> 00:24:47.600]  一些基層的家庭
[00:24:47.600 --> 00:24:49.000]  所以他決定找一個姐妹
[00:24:49.000 --> 00:24:50.700]  那個姐妹又有這樣的意象
[00:24:50.800 --> 00:24:54.300]  和他們兩個一起搬到印度的貧民屋住
[00:24:54.300 --> 00:24:54.600]  哇
[00:24:54.600 --> 00:24:55.000]  真是
[00:24:55.000 --> 00:24:56.200]  香港的貧民屋
[00:24:56.200 --> 00:24:57.200]  你和我都住不了
[00:24:57.200 --> 00:24:58.600]  不要說印度貧民屋
[00:24:58.600 --> 00:25:00.400]  印度的城市你都住不了
[00:25:00.400 --> 00:25:00.900]  你知不知道?
[00:25:00.900 --> 00:25:01.600]  你去過就知道了
[00:25:01.600 --> 00:25:03.400]  有些弟兄姐妹去過短孫你都知道
[00:25:03.400 --> 00:25:05.300]  印度的城市你都住不了
[00:25:05.300 --> 00:25:06.100]  我們香港人
[00:25:06.100 --> 00:25:07.500]  你不要說印度的貧民屋
[00:25:07.500 --> 00:25:09.100]  他就搬到印度的貧民屋
[00:25:09.100 --> 00:25:10.800]  就住在一間舊樓那裡
[00:25:10.800 --> 00:25:12.800]  有一晚他們兩個
[00:25:12.800 --> 00:25:15.000]  聽見樓上有人彈結他
[00:25:15.000 --> 00:25:17.100]  聽著聽著都不像
[00:25:17.100 --> 00:25:19.400]  普通的歌好像一些聖詩
[00:25:19.400 --> 00:25:20.400]  於是就膽粗粗
