
[00:00:00.000 --> 00:00:04.600]  今天我們來到第五位被稱爲神人的人物
[00:21:25.200 --> 00:21:29.400]  所以他憂傷痛悔地認罪之後
[00:21:29.400 --> 00:21:31.200]  他又充滿了喜樂
[00:21:31.200 --> 00:21:36.200]  又恢復了他與佑華的書林的團契交通
[00:21:36.200 --> 00:21:40.800]  他的心裏又再一次充滿了喜樂、平安
[00:21:40.800 --> 00:21:42.800]  主內的弟兄姊妹
[00:21:42.800 --> 00:21:45.200]  罪惡使我們離開神
[00:21:45.200 --> 00:21:49.000]  使我們與神之間有隔膜、有攔阻
[00:21:49.000 --> 00:21:51.000]  當我們認罪的時候
[00:21:51.000 --> 00:21:53.200]  真心悔改的時候
[00:21:53.200 --> 00:21:57.200]  我們與神的團契就又得到恢復
[00:21:57.200 --> 00:21:58.200]  恢復之後
[00:21:58.200 --> 00:22:00.800]  我們可以重新享受神
[00:22:00.800 --> 00:22:02.600]  無限的慈愛
[00:22:02.600 --> 00:22:04.800]  神的愛永不改變
[00:22:04.800 --> 00:22:06.800]  改變的是我們
[00:22:06.800 --> 00:22:08.400]  當我們回頭的時候
[00:22:08.400 --> 00:22:13.200]  就好像浪子重新回到慈父的面前一樣
[00:22:13.200 --> 00:22:17.200]  慈父會忘記過去的一切的一切
[00:22:17.200 --> 00:22:22.000]  無論浪子曾經如何的遠離父親
[00:22:22.000 --> 00:22:24.400]  浪費父親的志才
[00:22:24.400 --> 00:22:26.000]  忘恩負義
[00:22:26.000 --> 00:22:28.800]  但是當他悔改的時候
[00:22:28.800 --> 00:22:32.200]  慈愛的父親就忘記了過去的一切
[00:22:32.200 --> 00:22:35.200]  將他歡迎回家
[00:22:35.200 --> 00:22:36.600]  擁懷抱他
[00:22:36.600 --> 00:22:40.000]  給他穿上新的袍子
[00:22:40.000 --> 00:22:43.800]  歡喜快樂慶祝他的回頭
[00:22:43.800 --> 00:22:46.200]  我們的天父也是這樣
[00:22:46.200 --> 00:22:48.000]  每一個罪人回頭
[00:22:48.000 --> 00:22:51.200]  天上的使者爲他歡喜
[00:22:51.200 --> 00:22:53.000]  何況天父呢
[00:22:53.000 --> 00:22:57.800]  每一個已經做神兒女的人回頭的時候
[00:22:57.800 --> 00:23:00.600]  神的心更是快樂
[00:23:00.600 --> 00:23:04.800]  大衛的悔改給我們一個很好的榜樣
[00:23:04.800 --> 00:23:08.600]  最後我們看見大衛是一個大有信心的人
[00:23:08.600 --> 00:23:10.400]  他寫了四篇詩
[00:23:10.400 --> 00:23:13.400]  都是在痛苦的遭遇裏面寫的
[00:23:13.400 --> 00:23:16.800]  在這些詩裏面都充滿了信心
[00:23:16.800 --> 00:23:31.800]  詩篇五十六篇、五十七篇、五十九篇、六十三篇
[00:23:31.800 --> 00:23:33.800]  在這些詩篇裏面
[00:23:33.800 --> 00:23:37.200]  他歌唱神的恩典
[00:23:37.200 --> 00:23:42.000]  標錄了他的不改變的信心
[00:23:42.000 --> 00:23:45.000]  真是我們非常好的榜樣
[00:23:45.000 --> 00:23:50.200]  我們要效法大衛這七方面美好的表現
[00:23:50.200 --> 00:23:51.200]  阿們
