
[00:00:00.000 --> 00:00:03.480]  我們思想一位的主
[00:19:03.440 --> 00:19:07.640]  在那個時候突然間他開始體會
[00:19:07.640 --> 00:19:09.360]  不是我
[00:19:09.360 --> 00:19:12.920]  然後他只是伸高手
[00:19:12.920 --> 00:19:15.360]  然後向主說
[00:19:15.360 --> 00:19:20.920]  主啊 請你握著我的手
[00:19:20.920 --> 00:19:24.440]  這輯漫畫最後一個的格裡面
[00:19:24.440 --> 00:19:26.240]  畫了兩隻手
[00:19:26.240 --> 00:19:28.800]  但和開始的手不同
[00:19:28.800 --> 00:19:31.320]  而是這個弟兄的手
[00:19:31.320 --> 00:19:34.760]  是被神握著
[00:19:34.760 --> 00:19:38.000]  嚴格來說不是他自己去握著神
[00:19:38.000 --> 00:19:39.680]  而是他見到上帝
[00:19:39.680 --> 00:19:41.680]  當他向祂尋求
[00:19:41.680 --> 00:19:43.640]  繼續向祂尋求的時候
[00:19:43.640 --> 00:19:49.320]  上帝大能的右手緊握著他
[00:19:49.320 --> 00:19:51.000]  很多基督徒的體會裡面
[00:19:51.000 --> 00:19:53.080]  有些時候在怨虐的時候
[00:19:53.080 --> 00:19:55.960]  會擔心是否神離棄了我
[00:19:55.960 --> 00:19:58.840]  為甚麼我祈禱了那麼多日子
[00:19:58.840 --> 00:20:01.280]  好像神都仍然沒有回應
[00:20:01.280 --> 00:20:03.960]  有些時候覺得心靈很灰心
[00:20:03.960 --> 00:20:07.200]  因此垂下了手
[00:20:07.200 --> 00:20:10.840]  但是詩人在詩篇裡面提及到
[00:20:10.840 --> 00:20:14.240]  他仍然相信這位上帝
[00:20:14.240 --> 00:20:15.720]  是他的依靠
[00:20:15.720 --> 00:20:17.600]  他繼續的仰望
[00:20:17.600 --> 00:20:20.720]  正如剛才我們讀的第十四節
[00:20:20.720 --> 00:20:22.000]  《和學本》所說
[00:20:22.000 --> 00:20:24.680]  我卻要常常盼望
[00:20:24.680 --> 00:20:27.440]  並要越發的讚美你
[00:20:27.440 --> 00:20:28.480]  在那一刻
[00:20:28.480 --> 00:20:33.840]  他經歷到上帝給他的保守和幫助
[00:20:33.840 --> 00:20:35.440]  你再讀下去的時候
[00:20:35.440 --> 00:20:37.440]  詩人說我繼續的讚美你
[00:20:37.440 --> 00:20:41.520]  繼續的將心專注在你的身上
[00:20:41.520 --> 00:20:43.160]  但是他沒有去否認
[00:20:43.160 --> 00:20:45.960]  他的確面對著很多的苦難
[00:20:45.960 --> 00:20:48.960]  你再讀他二十節
[00:20:48.960 --> 00:20:50.600]  在第二十節
[00:20:50.600 --> 00:20:51.280]  聖經說
[00:20:51.280 --> 00:20:55.280]  你使我們經歷了很多苦難
[00:20:55.280 --> 00:20:58.040]  你必使我們再活過來
[00:20:58.040 --> 00:21:01.720]  你必把我們從地的深處救上來
[00:21:01.720 --> 00:21:04.120]  你必增加我的尊榮
[00:21:04.120 --> 00:21:08.920]  並轉過來安慰我
[00:21:08.920 --> 00:21:10.600]  詩人的確體會到
[00:21:10.600 --> 00:21:11.440]  生活上的神
[00:21:11.440 --> 00:21:14.000]  他面對著很多不同的苦難
[00:21:14.000 --> 00:21:16.160]  很多不同的困難
[00:21:16.160 --> 00:21:17.720]  但是他有一個很清楚的信念
[00:21:17.720 --> 00:21:19.320]  這個困難軟弱
[00:21:19.320 --> 00:21:21.440]  始終會叫我蒙恩
[00:21:21.440 --> 00:21:24.960]  神會讓我去到一個平安之地
[00:21:24.960 --> 00:21:27.400]  他會叫我得到復甦
[00:21:27.400 --> 00:21:30.360]  也會叫我重新得到尊榮
[00:21:30.360 --> 00:21:31.440]  《和學本》所說
[00:21:31.440 --> 00:21:33.720]  領受神給我的昌大
[00:21:33.720 --> 00:21:36.760]  在當中繼續的蒙恩
[00:21:36.760 --> 00:21:38.240]  很多很多不同的弟兄姊妹
[00:21:38.240 --> 00:21:40.160]  如此的經歷
[00:21:40.160 --> 00:21:41.440]  當他們在困難當中
[00:21:41.440 --> 00:21:43.800]  他們不知道會是怎樣
[00:21:43.800 --> 00:21:47.240]  但是他們繼續堅定地信靠神
[00:21:47.240 --> 00:21:50.120]  繼續轉回向神
[00:21:50.120 --> 00:21:51.960]  很多我聽到的弟兄姊妹
[00:21:51.960 --> 00:21:54.400]  他們所講及的事情
[00:21:54.400 --> 00:21:57.760]  在那種掙扎猶豫的過程當中
[00:21:57.760 --> 00:21:59.480]  上帝引導他們的心
[00:21:59.480 --> 00:22:01.400]  繼續轉回向神
[00:22:01.400 --> 00:22:03.720]  然後經歷這些困難
[00:22:03.720 --> 00:22:06.280]  怎樣成為他們生命的幫助
[00:22:06.280 --> 00:22:08.520]  因此去到最後的詩人
[00:22:08.520 --> 00:22:10.800]  就繼續來到頌讚神
[00:22:10.800 --> 00:22:11.480]  二十二節
[00:22:11.480 --> 00:22:12.680]  我的神啊
[00:22:12.680 --> 00:22:14.960]  我要彈琴稱讚你
[00:22:14.960 --> 00:22:18.360]  稱讚你的聖神
[00:22:18.360 --> 00:22:20.320]  特別稱讚上帝他的信實
[00:22:20.320 --> 00:22:23.120]  因為他是不會改變的
[00:22:23.120 --> 00:22:28.000]  他仍然是我們的依靠和幫助
[00:22:28.000 --> 00:22:30.200]  各位弟兄姊妹
[00:22:30.200 --> 00:22:32.480]  基督徒在人生的路上
[00:22:32.480 --> 00:22:36.760]  有些時候會有不同的高高低低
[00:22:36.760 --> 00:22:37.880]  但是你記得
[00:22:37.880 --> 00:22:41.640]  你的上帝是永久的盆石
[00:22:41.640 --> 00:22:43.040]  你記得
[00:22:43.040 --> 00:22:45.840]  在你什麼時候在困難的時候
[00:22:45.840 --> 00:22:48.880]  不要被你自己的困難
[00:22:48.880 --> 00:22:51.800]  或者你的軟弱所嚇怕
[00:22:51.800 --> 00:22:55.760]  不要被那些周圍的說話所嚇怕
[00:22:55.760 --> 00:22:57.160]  你只要記得
[00:22:57.160 --> 00:23:00.200]  祂仍然是那位可信的上帝
[00:23:00.200 --> 00:23:02.920]  我繼續仰望祂
[00:23:02.920 --> 00:23:05.440]  而你去經歷這位上帝
[00:23:05.440 --> 00:23:07.320]  是那位又真又活
[00:23:07.320 --> 00:23:10.880]  要保守幫助你的上帝
[00:23:10.880 --> 00:23:12.880]  我們一起來祈禱

