
[00:00:00.000 --> 00:00:03.240]  現在我們進入第二個專題
[00:14:27.480 --> 00:14:28.480]  可能吃完喝酒
[00:14:28.480 --> 00:14:31.320]  仍然有很多色情的東西纏繞著他
[00:14:31.320 --> 00:14:33.240]  不過這類的人開始勝過一些
[00:14:33.240 --> 00:14:34.840]  比較嚴重的罪
[00:14:34.840 --> 00:14:36.480]  見過酒、脾氣這些
[00:14:36.480 --> 00:14:37.560]  以往很明顯的
[00:14:37.560 --> 00:14:39.400]  生命裡面支配他的東西
[00:14:39.400 --> 00:14:41.000]  現在開始慢慢地
[00:14:41.000 --> 00:14:43.480]  不受這些東西所控制
[00:14:43.480 --> 00:14:44.960]  勝過嚴重的罪
[00:14:44.960 --> 00:14:46.840]  而對罪是相當的敏感
[00:14:46.840 --> 00:14:47.920]  有一種敏感性
[00:14:47.920 --> 00:14:49.040]  對比剛才第一類
[00:14:49.040 --> 00:14:50.480]  他對罪沒有什麼敏感
[00:14:50.480 --> 00:14:51.400]  他覺得挺好的
[00:14:51.400 --> 00:14:52.880]  我自己也不錯
[00:14:52.880 --> 00:14:53.720]  每個人做基督徒而已
[00:14:53.720 --> 00:14:54.920]  不用這麼緊張
[00:14:54.920 --> 00:14:56.480]  那一類和第二類已經不同了
[00:14:56.480 --> 00:14:57.960]  有一種敏感
[00:14:57.960 --> 00:14:59.840]  對罪有一種敏感
[00:14:59.840 --> 00:15:01.440]  第三方面
[00:15:01.440 --> 00:15:03.560]  對內心的追尋
[00:15:03.560 --> 00:15:04.760]  剛才所說的雖然有
[00:15:04.760 --> 00:15:08.480]  但是仍然停留在一個興趣的層面
[00:15:08.480 --> 00:15:09.680]  興趣的層面就是
[00:15:09.680 --> 00:15:12.120]  突然間有一次神給他很大的安慰
[00:15:12.120 --> 00:15:13.160]  他很開心
[00:15:13.160 --> 00:15:14.800]  但是一會兒就不見了
[00:15:14.800 --> 00:15:16.080]  過了幾天就沒有了
[00:15:16.080 --> 00:15:19.000]  於是又不知道何時神會再安慰他
[00:15:19.000 --> 00:15:20.240]  有時候犯了罪之後
[00:15:20.240 --> 00:15:21.480]  內心很難過
[00:15:21.480 --> 00:15:22.440]  很難過之後
[00:15:22.440 --> 00:15:24.320]  過了兩天又不覺得很難過
[00:15:24.320 --> 00:15:29.520]  總之是一種很片面的經歷
[00:15:29.520 --> 00:15:31.800]  在興趣的層面上
[00:15:31.800 --> 00:15:35.400]  而不是時時反省留心
[00:15:35.400 --> 00:15:37.200]  自己屬靈的情況
[00:15:37.200 --> 00:15:40.480]  和屬靈生命的進展
[00:15:40.480 --> 00:15:43.200]  在這種層次的第二級裡
[00:15:43.200 --> 00:15:44.720]  當然比第一級好
[00:15:44.720 --> 00:15:51.840]  但是也有一定的危險和困難
[00:15:51.840 --> 00:15:54.160]  最大的危險是什麼呢?
[00:15:54.160 --> 00:15:56.160]  就是在這個階段停下來
[00:15:56.160 --> 00:15:57.680]  不再向上走
[00:15:57.680 --> 00:15:58.560]  為什麼呢?
[00:15:58.560 --> 00:15:59.640]  因為在這個階段裡
[00:15:59.640 --> 00:16:01.120]  他有偶然的屬靈滿足
[00:16:01.120 --> 00:16:03.200]  你說他沒有知罪的經驗嗎?
[00:16:03.200 --> 00:16:04.720]  他有
[00:16:04.720 --> 00:16:06.040]  沒有神給過他的安慰嗎?
[00:16:06.040 --> 00:16:07.760]  有
[00:16:07.760 --> 00:16:10.400]  有沒有愛主而為主犧牲的經驗呢?
[00:16:10.400 --> 00:16:11.640]  他有
[00:16:11.640 --> 00:16:13.200]  樣樣都有
[00:16:13.200 --> 00:16:16.720]  於是這類令他最容易所犯的危險
[00:16:16.720 --> 00:16:17.720]  就是停下來
[00:16:17.720 --> 00:16:18.720]  我覺得挺好的
[00:16:18.720 --> 00:16:20.320]  起碼比那些好
[00:16:20.320 --> 00:16:21.800]  每個星期只上一星期課
[00:16:21.800 --> 00:16:22.440]  自己做什麼
[00:16:22.440 --> 00:16:23.080]  那些蒙茶茶
[00:16:23.080 --> 00:16:24.000]  我比較好
[00:16:24.000 --> 00:16:25.320]  比他好
[00:16:25.320 --> 00:16:30.040]  這類的危險就是有偶然的屬靈滿足
[00:16:30.040 --> 00:16:31.800]  而最大的困難就是
[00:16:31.800 --> 00:16:33.160]  這類的情況
[00:16:33.160 --> 00:16:35.560]  如果你要突破再向上走
[00:16:35.560 --> 00:16:38.440]  是需要付很大的代價的
[00:16:38.440 --> 00:16:40.320]  要付很大的代價和勇氣的
[00:16:40.320 --> 00:16:41.280]  而很多時候
[00:16:41.280 --> 00:16:42.800]  他付不出這個代價
[00:16:42.800 --> 00:16:44.640]  不夠膽拿出這個勇氣
[00:16:44.640 --> 00:16:46.440]  他覺得現在已經有一點點感受
[00:16:46.440 --> 00:16:47.920]  於是又跌下來
[00:16:47.920 --> 00:16:49.400]  又在這裡徘徊
[00:16:49.400 --> 00:16:51.760]  在二樓那裡徘徊
[00:16:51.760 --> 00:16:55.280]  這個是他的特色
[00:16:55.280 --> 00:16:57.840]  第二個危險和困難
[00:16:57.840 --> 00:17:00.120]  就是這個層級的屬靈經歷
[00:17:00.120 --> 00:17:03.000]  雖然經常都有一些片段的屬靈經歷
[00:17:03.000 --> 00:17:04.920]  但是很多時候我們發覺
[00:17:04.920 --> 00:17:06.800]  這類的屬靈經歷
[00:17:06.800 --> 00:17:10.160]  是來自周圍的敬前環境
[00:17:10.160 --> 00:17:11.760]  朋友或者氣氛的
[00:17:11.760 --> 00:17:14.040]  譬如他去到一個很好的教會
[00:17:14.040 --> 00:17:16.320]  團契突然間會很愛主
[00:17:16.320 --> 00:17:17.480]  每個人都這樣
[00:17:17.480 --> 00:17:18.960]  於是他就感染了
[00:17:18.960 --> 00:17:19.800]  一個好的教會
[00:17:19.800 --> 00:17:22.400]  他每個星期有好的牧師和講道
[00:17:22.400 --> 00:17:24.240]  有愛他的弟兄姐妹
[00:17:24.240 --> 00:17:25.520]  關心他的弟兄姐妹
[00:17:25.520 --> 00:17:26.680]  有人提醒他
[00:17:26.680 --> 00:17:27.680]  所以他不知不覺
[00:17:27.680 --> 00:17:29.720]  其實他的屬靈經歷
[00:17:29.720 --> 00:17:31.000]  雖然是屬於他自己的
[00:17:31.000 --> 00:17:33.880]  但是很多時候是別人製造出來給他的
[00:17:33.880 --> 00:17:35.840]  煮來給他吃的
[00:17:35.840 --> 00:17:36.960]  這個時候
[00:17:36.960 --> 00:17:38.360]  那個危險性就是
[00:17:38.360 --> 00:17:40.080]  當這些環境突然間消失
[00:17:40.080 --> 00:17:41.320]  譬如他去了外國
[00:17:41.320 --> 00:17:42.440]  我聽見很多弟兄姐妹是這樣
[00:17:42.440 --> 00:17:43.120]  去了外國
[00:17:43.120 --> 00:17:43.560]  突然間
[00:17:43.560 --> 00:17:44.240]  嘩
[00:17:44.240 --> 00:17:46.080]  都不夠兩個月就沒有人了
[00:17:46.080 --> 00:17:47.320]  信仰都沒有影了
[00:17:47.320 --> 00:17:48.840]  有些讀書的時候
[00:17:48.840 --> 00:17:50.360]  在學校的團契裏面都挺活躍的
[00:17:50.360 --> 00:17:51.120]  挺好的
[00:17:51.120 --> 00:17:52.240]  一出去工作
[00:17:52.240 --> 00:17:54.200]  一轉轉環境
[00:17:54.200 --> 00:17:55.120]  不夠兩個月
[00:17:55.120 --> 00:17:55.960]  頭髮都不同了
[00:17:55.960 --> 00:17:56.520]  樣子又不同了
[00:17:56.520 --> 00:17:57.120]  說話又不同了
[00:17:57.120 --> 00:17:58.360]  星期天也不去了
[00:17:58.360 --> 00:17:59.160]  為甚麼呢?
[00:17:59.160 --> 00:18:00.080]  我們就突然間發覺
[00:18:00.080 --> 00:18:01.520]  原來在他讀書的時候
[00:18:01.520 --> 00:18:03.880]  那些屬靈的經歷和經驗
[00:18:03.880 --> 00:18:05.000]  是外來的
[00:18:05.000 --> 00:18:06.720]  周圍都在捧著他
[00:18:06.720 --> 00:18:09.240]  就是捧著他
[00:18:09.240 --> 00:18:11.280]  當這些東西一下子去了的時候
[00:18:11.280 --> 00:18:11.960]  一動一動
[00:18:11.960 --> 00:18:14.000]  原來他自己甚麼都沒有
[00:18:14.000 --> 00:18:14.960]  這樣就去了
[00:18:14.960 --> 00:18:17.520]  這個是第二重經歷裏面的人
[00:18:17.520 --> 00:18:19.080]  最大的危險
[00:18:19.080 --> 00:18:21.400]  倒退的危險
[00:18:21.400 --> 00:18:22.840]  第三個倒退的危險
[00:18:22.840 --> 00:18:25.480]  可能就會是灰心
[00:18:25.480 --> 00:18:25.840]  灰心
[00:18:25.840 --> 00:18:26.840]  剛才說過
[00:18:26.840 --> 00:18:27.880]  在這個層級裏面
[00:18:27.880 --> 00:18:29.280]  我跟大家說
[00:18:29.280 --> 00:18:30.480]  進到第三重
[00:18:30.480 --> 00:18:31.800]  需要很大的時間
[00:18:31.800 --> 00:18:33.640]  勇氣和代價
[00:18:33.640 --> 00:18:35.000]  試過付過代價
[00:18:35.000 --> 00:18:35.800]  試過別人說
[00:18:35.800 --> 00:18:36.600]  為甚麼多祈禱
[00:18:36.600 --> 00:18:37.520]  於是
[00:18:37.520 --> 00:18:40.120]  逼自己每天多十分鐘祈禱
[00:18:40.120 --> 00:18:42.920]  但其中一個月都沒有甚麼
[00:18:42.920 --> 00:18:44.360]  你說每天要肯定的靈修
[00:18:44.360 --> 00:18:44.720]  於是
[00:18:44.720 --> 00:18:45.240]  一定心想
[00:18:45.240 --> 00:18:45.560]  好
[00:18:45.560 --> 00:18:46.560]  我每天在神面前靈修
[00:18:46.560 --> 00:18:47.560]  於是每天早上教庭就罵我
[00:18:47.560 --> 00:18:48.840]  叫我起床靈修
[00:18:48.840 --> 00:18:50.240]  靈修了一個星期
[00:18:50.240 --> 00:18:51.280]  兩個星期
[00:18:51.280 --> 00:18:51.880]  甚麼感覺
[00:18:51.880 --> 00:18:53.240]  只會在那裏打瞌睡
[00:18:53.240 --> 00:18:55.320]  灰心
[00:18:55.320 --> 00:18:57.080]  付不出這個代價
[00:18:57.080 --> 00:18:57.680]  灰心
[00:18:57.680 --> 00:18:58.320]  灰心不如
[00:18:58.320 --> 00:18:58.800]  算了
[00:18:58.800 --> 00:19:00.000]  我現在都不錯
[00:19:00.000 --> 00:19:00.960]  一樣有愛主
[00:19:00.960 --> 00:19:03.040]  一樣有祀奉
[00:19:03.040 --> 00:19:05.680]  這是第三個危險
[00:19:05.680 --> 00:19:07.200]  不過如果你能夠
[00:19:07.200 --> 00:19:09.080]  那個人在這個階段裏面
[00:19:09.080 --> 00:19:10.680]  有一個突破
[00:19:10.680 --> 00:19:12.240]  他就可以開始踏入一個
[00:19:12.240 --> 00:19:15.800]  很嶄新的屬靈層面
[00:19:15.800 --> 00:19:16.640]  到第三層
[00:19:16.640 --> 00:19:20.480]  才可以說是真正屬靈經歷的層面
[00:19:20.480 --> 00:19:21.320]  到第二層
[00:19:21.320 --> 00:19:23.400]  我們說這個都是不令我們滿意的
[00:19:23.400 --> 00:19:24.680]  他僅僅勝過罪惡
[00:19:24.680 --> 00:19:25.840]  當然他比那些未信的人好
[00:19:25.840 --> 00:19:27.920]  因為他有永生的盼望
[00:19:27.920 --> 00:19:30.280]  他也有些勝過罪惡的經歷
[00:19:30.280 --> 00:19:32.520]  有少許感受到神的愛
[00:19:32.520 --> 00:19:34.160]  在神面前偶然一年裏面
[00:19:34.160 --> 00:19:36.400]  都有兩次因為神的愛的緣故
[00:19:36.400 --> 00:19:37.720]  感動他哭過
[00:19:37.720 --> 00:19:39.080]  但是對於他來說
[00:19:39.080 --> 00:19:43.240]  仍然是一種完全不定的屬靈經歷
[00:19:43.240 --> 00:19:44.680]  在這個屬靈的層次裏面
[00:19:44.680 --> 00:19:45.960]  他要突破
[00:19:45.960 --> 00:19:47.880]  這個突破應該怎樣做呢
[00:19:47.880 --> 00:19:49.560]  第一
[00:19:49.560 --> 00:19:52.520]  應該有一些有屬靈經歷深度的人
[00:19:52.520 --> 00:19:55.040]  帶領他們去突破
[00:19:55.040 --> 00:19:56.520]  這牽涉到所謂的
[00:19:56.520 --> 00:19:57.600]  Spiritual Direction
[00:19:57.600 --> 00:19:58.840]  屬靈的導引
[00:19:58.840 --> 00:19:59.840]  和Spiritual Direction
[00:19:59.840 --> 00:20:02.000]  屬靈的導師這個傳統
[00:20:02.000 --> 00:20:06.040]  這個傳統在基督教的圈子裏面是很少的
[00:20:06.040 --> 00:20:06.920]  為甚麼呢
[00:20:06.920 --> 00:20:08.560]  因為在這個階段裏面
[00:20:08.560 --> 00:20:12.000]  其實很多時候他不是無心想繼續向前行的
[00:20:12.000 --> 00:20:12.640]  他有心的
[00:20:12.640 --> 00:20:13.920]  不過他不知道怎樣走
[00:20:13.920 --> 00:20:15.480]  他不知道下一步是怎樣
[00:20:15.480 --> 00:20:17.440]  他又不知道為甚麼這次會失敗
[00:20:17.440 --> 00:20:19.440]  他成功了之後又不知道為甚麼上一次成功
[00:20:19.440 --> 00:20:21.520]  這次照樣做他又會失敗
[00:20:21.520 --> 00:20:22.040]  他不知道的
[00:20:22.040 --> 00:20:24.360]  因為他沒有那個過來人的經歷去告訴你
[00:20:24.360 --> 00:20:25.680]  原來你這樣失敗
[00:20:25.680 --> 00:20:26.920]  是因為這樣的原因
[00:20:26.920 --> 00:20:28.360]  不是你以為的原因
[00:20:28.360 --> 00:20:29.480]  你這次成功
[00:20:29.480 --> 00:20:30.480]  不是因為你以為的
[00:20:30.480 --> 00:20:31.520]  而是因為這樣的原因
[00:20:31.520 --> 00:20:34.200]  原來是另一個原因令你成功
[00:20:34.200 --> 00:20:38.120]  他需要一些有經驗的過來人去帶領他走
[00:20:38.120 --> 00:20:39.760]  那個人走過這條路
[00:20:39.760 --> 00:20:41.120]  他回頭告訴你
[00:20:41.120 --> 00:20:42.800]  這樣這樣
[00:20:42.800 --> 00:20:44.320]  下一步應該這樣走
[00:20:44.320 --> 00:20:46.040]  這個就是所謂的spiritual director
[00:20:46.040 --> 00:20:48.640]  所謂的屬靈的導師的作用
[00:20:48.640 --> 00:20:50.240]  其實在教會歷史裏面
[00:20:50.240 --> 00:20:51.640]  是很重要的一個傳統
[00:20:51.640 --> 00:20:53.080]  今天我們香港教會我想很少
[00:20:53.080 --> 00:20:54.480]  我們團契有導師
[00:20:54.480 --> 00:20:55.760]  但那些不算是屬靈的導師
[00:20:55.760 --> 00:20:56.560]  為甚麼呢
[00:20:56.560 --> 00:21:00.440]  屬靈的導師是真的他自己去走過、經歷過
[00:21:00.440 --> 00:21:02.840]  他是和每一個不同的人
[00:21:02.840 --> 00:21:05.160]  有一個很密切的了解
[00:21:05.160 --> 00:21:08.360]  所以一個屬靈的導師不可能一個人管四、五十人
[00:21:08.360 --> 00:21:09.360]  不是這樣的
[00:21:09.360 --> 00:21:11.680]  而是好像師父和徒弟那樣
[00:21:11.680 --> 00:21:14.960]  一個帶一個,最多一個帶三、四個
[00:21:14.960 --> 00:21:17.760]  那個人自己本身有深厚的屬靈經歷
[00:21:17.760 --> 00:21:19.080]  他走過這些路
[00:21:19.080 --> 00:21:22.440]  然後有三、四個人跟著他
[00:21:22.440 --> 00:21:24.440]  他會有一些program給他們
[00:21:24.440 --> 00:21:28.000]  有一些屬靈的操練課程給他們
[00:21:28.000 --> 00:21:29.520]  他回去操練
[00:21:29.520 --> 00:21:32.400]  通常的做法就是他要寫一個屬靈的日記
[00:21:32.400 --> 00:21:34.200]  即是他每天在神面前教他們
[00:21:34.200 --> 00:21:35.640]  今天祈禱
[00:21:35.640 --> 00:21:37.080]  星期一你這樣祈
[00:21:37.080 --> 00:21:38.240]  試試這樣和神相交
[00:21:38.240 --> 00:21:40.480]  聽不聽到神的聲音
[00:21:40.480 --> 00:21:43.160]  然後完了之後他自己寫下一點感受
[00:21:43.160 --> 00:21:44.720]  聽到或者聽到一些聲音
[00:21:44.720 --> 00:21:45.640]  不知道這是不是呢
[00:21:45.640 --> 00:21:46.640]  通常有問題
[00:21:46.640 --> 00:21:47.720]  不知道是自己的想法
[00:21:47.720 --> 00:21:48.960]  還是神的聲音呢
[00:21:48.960 --> 00:21:50.360]  然後第二天再經歷
[00:21:50.360 --> 00:21:51.840]  第三天,禁食
[00:21:51.840 --> 00:21:56.120]  按照那個人的靈情特殊的情況
[00:21:56.120 --> 00:21:59.960]  然後個別提一個模式給他
[00:21:59.960 --> 00:22:02.160]  一個program,一個程序給他
[00:22:02.160 --> 00:22:04.160]  然後他回去經歷
[00:22:04.160 --> 00:22:06.080]  然後一個星期或者兩個星期
[00:22:06.080 --> 00:22:09.000]  他和這個屬靈的導師有個別聊天的時刻
[00:22:09.000 --> 00:22:11.920]  這個時刻是一個輔導的時刻
[00:22:11.920 --> 00:22:14.680]  是屬靈和心理上的輔導
[00:22:14.680 --> 00:22:18.040]  他就將屬靈的日記讀出來
[00:22:18.040 --> 00:22:19.560]  讀給那個屬靈導師聽
[00:22:19.560 --> 00:22:22.320]  屬靈導師就憑著他那個屬靈的直覺和經驗
[00:22:22.320 --> 00:22:23.280]  告訴他
[00:22:23.280 --> 00:22:24.920]  這一部分應該是這樣的
[00:22:24.920 --> 00:22:26.320]  你這個經歷是這樣的
[00:22:26.320 --> 00:22:27.480]  其實你已經聽到整個聲音
[00:22:27.480 --> 00:22:29.240]  你以為是自己的心思
[00:22:29.240 --> 00:22:29.960]  其實不是的
[00:22:29.960 --> 00:22:31.200]  因為是這樣的
[00:22:31.200 --> 00:22:32.640]  心思不會這樣想的
[00:22:32.640 --> 00:22:34.360]  是神對你所說的話
[00:22:34.360 --> 00:22:35.800]  唯有這樣的時候
[00:22:35.800 --> 00:22:37.600]  一步一步他可以向前行
[00:22:37.600 --> 00:22:41.480]  這個就是我們所謂的一個屬靈導引的做法
[00:22:41.480 --> 00:22:44.520]  又或者一些屬靈的操練的營
[00:22:44.520 --> 00:22:47.160]  這些就是我們剛才所提到的退休營
[00:22:47.160 --> 00:22:49.480]  三日兩夜有一個屬靈的導師在這裡
[00:22:49.480 --> 00:22:50.680]  和他帶著他們走
[00:22:50.680 --> 00:22:52.560]  個別的和他們聊天
[00:22:52.560 --> 00:22:54.160]  這個是很重要的
[00:22:54.160 --> 00:22:57.840]  有國內人帶著他們向前行
[00:22:57.840 --> 00:22:59.320]  能夠帶著他們突破
[00:22:59.320 --> 00:23:00.600]  突破了這個範圍
[00:23:00.600 --> 00:23:04.440]  進到一個新的層次的屬靈經歷裡面
[00:23:04.440 --> 00:23:07.800]  第二個需要他們做到的改進的態度就是
[00:23:07.800 --> 00:23:09.600]  禱告需要更加行切
[00:23:09.600 --> 00:23:11.480]  定時和延長
[00:23:11.480 --> 00:23:12.800]  剛才就說到
[00:23:12.800 --> 00:23:15.200]  一定要定義的將自己
[00:23:15.200 --> 00:23:16.520]  每天找一段
[00:23:16.520 --> 00:23:20.720]  獨處、安靜和默想的操練
[00:23:20.720 --> 00:23:23.760]  獨處、安靜和默想
[00:23:23.760 --> 00:23:26.160]  就是我們《告老撳打》裡面所強調到的
[00:23:26.160 --> 00:23:28.000]  應該每天要做的
[00:23:28.000 --> 00:23:28.800]  要自己做
[00:23:28.800 --> 00:23:30.920]  意志上面肯定自己做
[00:23:30.920 --> 00:23:31.960]  第三剛才所說的
[00:23:31.960 --> 00:23:34.800]  就是可以嘗試一些意志上面的操練
[00:23:34.800 --> 00:23:35.960]  譬如一些禁食
[00:23:35.960 --> 00:23:38.640]  或者我們所提過的廣義的禁食
[00:23:38.640 --> 00:23:39.880]  要下點功夫的
[00:23:39.880 --> 00:23:41.400]  付代價的
[00:23:41.400 --> 00:23:42.360]  行切的
[00:23:42.360 --> 00:23:45.360]  這個時候就開始看見生命有一個突破
[00:23:45.360 --> 00:23:46.880]  有導師帶領他
[00:23:46.880 --> 00:23:48.840]  有獨處、安靜的操練
[00:23:48.840 --> 00:23:50.400]  有禁食的操練
[00:23:50.400 --> 00:23:52.120]  和對自己每一件的罪
[00:23:52.120 --> 00:23:55.240]  大件的罪和小件的罪
[00:23:55.240 --> 00:23:56.600]  特別我強調小件的罪
[00:23:56.600 --> 00:23:57.200]  大件的罪
[00:23:57.200 --> 00:23:59.680]  通常第二個層次的人都知道的
[00:23:59.680 --> 00:24:01.120]  但是小件的罪可能沒有留意
[00:24:01.120 --> 00:24:02.360]  每次越來越敏感
[00:24:02.360 --> 00:24:04.880]  自己很細微的罪
[00:24:04.880 --> 00:24:07.040]  要在這幾方面去對付
[00:24:07.040 --> 00:24:10.800]  這個時候就開始嘗試經過一段時間
[00:24:10.800 --> 00:24:13.560]  讓生命有一個突破
[00:24:13.560 --> 00:24:14.800]  那你什麼時候才知道突破?
[00:24:14.800 --> 00:24:15.400]  你知道的
[00:24:15.400 --> 00:24:16.440]  到你自己突破了之後
[00:24:16.440 --> 00:24:18.120]  你就知道原來你不是屬於第二層
[00:24:18.120 --> 00:24:19.600]  而是屬於第三層
[00:24:19.600 --> 00:24:22.280]  我不知道我這次的做法對不對
[00:24:22.280 --> 00:24:24.760]  這個講座的大部分的安排
[00:24:24.760 --> 00:24:27.280]  就是剛才我說的幾點
[00:24:27.280 --> 00:24:29.400]  我不是當大家是第二層
[00:24:29.400 --> 00:24:31.920]  不過我希望有很多弟兄姊妹有很多層
[00:24:31.920 --> 00:24:34.320]  你們也不是經常要衡量自己是第幾層
[00:24:34.320 --> 00:24:36.720]  接著說下去你們就知道
[00:24:36.720 --> 00:24:38.440]  你不斷衡量自己是第幾層的人
[00:24:38.440 --> 00:24:41.560]  是沒有辦法爬過那一層的
[00:24:41.560 --> 00:24:42.960]  就
[00:24:42.960 --> 00:24:43.720]  不過無論如何
[00:24:43.720 --> 00:24:45.800]  我希望我中間的弟兄姊妹
[00:24:45.800 --> 00:24:47.320]  可以在這個過程
[00:24:47.320 --> 00:24:48.600]  譬如在這個過程
[00:24:48.600 --> 00:24:50.960]  現在我說的七層的經歷
[00:24:50.960 --> 00:24:53.080]  其實就是一個靈性的方向
[00:24:53.080 --> 00:24:53.760]  你留意一下
[00:24:53.760 --> 00:24:55.040]  是屬靈的導引
[00:24:55.040 --> 00:24:58.720]  然後獨處安靜和禁食的提議和錄音帶
[00:24:58.720 --> 00:25:00.240]  幫助大家真的可以有一些
[00:25:00.240 --> 00:25:02.240]  具體一點的方向來做
[00:25:02.240 --> 00:25:05.040]  現在你自己對付自己一些微細的罪
[00:25:05.040 --> 00:25:06.520]  我相信
[00:25:06.520 --> 00:25:07.840]  我也認識很多弟兄姊妹
[00:25:07.840 --> 00:25:09.640]  在這樣的負代價
[00:25:09.640 --> 00:25:11.280]  而不會這麼快灰心
[00:25:11.280 --> 00:25:13.240]  自滿自足的心態底下
[00:25:13.240 --> 00:25:15.120]  你可以突破這個屬靈的經歷
[00:25:15.120 --> 00:25:18.440]  進到一個新的層次
[00:25:18.440 --> 00:25:18.760]  好了
[00:25:18.760 --> 00:25:19.920]  我們看到一個新的層次
[00:25:19.920 --> 00:25:22.280]  就是第三層的經歷
[00:25:22.280 --> 00:25:23.560]  進到第三層的經歷
[00:25:23.560 --> 00:25:24.520]  我們看到一個人
[00:25:24.520 --> 00:25:27.200]  他開始夢神自己的光照
[00:25:27.200 --> 00:25:30.480]  深深被屬靈的生命所吸引的
[00:25:30.480 --> 00:25:33.120]  真正我又說開始享受到
[00:25:33.120 --> 00:25:36.160]  屬靈經歷的滋味的生命
[00:25:36.160 --> 00:25:37.920]  第三層
[00:25:37.920 --> 00:25:40.360]  我稱它第三層為一種敬虔的生命
[00:25:40.360 --> 00:25:42.640]  這種生命的特質是什麼呢?
[00:25:42.640 --> 00:25:43.440]  它的特質就是
[00:25:43.440 --> 00:25:48.280]  它深深地被屬靈經歷當中的喜樂所吸引
[00:25:48.280 --> 00:25:49.200]  對屬靈的事物
[00:25:49.200 --> 00:25:51.960]  有很敏感和自發性的追求
[00:25:51.960 --> 00:25:53.360]  這種的特質就是
[00:25:53.360 --> 00:25:56.320]  它一種很強的吸引
[00:25:56.320 --> 00:25:58.120]  它深深地被屬靈的事物吸引
[00:25:58.120 --> 00:25:59.080]  而不是說
[00:25:59.080 --> 00:26:00.200]  只不過屬靈的事物
[00:26:00.200 --> 00:26:02.160]  只是它一個星期裡偶然的
[00:26:02.160 --> 00:26:03.560]  片段的吸引
[00:26:03.560 --> 00:26:08.320]  而是經常地被這個屬靈的生命所吸引
[00:26:08.320 --> 00:26:09.920]  對屬靈的事情
[00:26:09.920 --> 00:26:10.880]  對聖經
[00:26:10.880 --> 00:26:12.320]  對神的話語
[00:26:12.320 --> 00:26:13.160]  神的聲音
[00:26:13.160 --> 00:26:13.840]  神的帶領
[00:26:13.840 --> 00:26:16.960]  有一個很強的敏感和自發性的追求
[00:26:16.960 --> 00:26:18.480]  這個和第二層不同
[00:26:18.480 --> 00:26:21.920]  很多時候第二層是別人推動它的追求
[00:26:21.920 --> 00:26:23.480]  別人培育出來的追求
[00:26:23.480 --> 00:26:24.360]  是外來的
[00:26:24.360 --> 00:26:26.160]  現在這個是從裡面湧出來的
[00:26:26.160 --> 00:26:28.200]  不是受別人所推動的
[00:26:28.200 --> 00:26:29.440]  是自己湧出來的
[00:26:29.440 --> 00:26:32.720]  自己湧出來的追求
[00:26:32.720 --> 00:26:34.880]  這類的基督徒
[00:26:34.880 --> 00:26:35.600]  挺好的
[00:26:35.600 --> 00:26:36.480]  有沒有危險呢?
[00:26:36.480 --> 00:26:38.440]  仍然有
[00:26:38.440 --> 00:26:39.800]  我們提一提它的危險
[00:26:39.800 --> 00:26:43.000]  和應該改進的態度
[00:26:43.000 --> 00:26:44.240]  第一個危險
[00:26:44.240 --> 00:26:46.440]  就是它雖然開始有一個很深的
[00:26:46.440 --> 00:26:48.480]  上古屬靈經歷的滋味
[00:26:48.480 --> 00:26:50.240]  但是這種的吸引
[00:26:50.240 --> 00:26:51.400]  屬靈的吸引力
[00:26:51.400 --> 00:26:54.400]  對於它來說仍然停留在感覺的層面
[00:26:54.400 --> 00:26:55.840]  感覺的層面的意思就是
[00:26:55.840 --> 00:26:57.200]  仍然是令到它
[00:26:57.200 --> 00:26:59.360]  它說起這個屬靈經歷的時候
[00:26:59.360 --> 00:27:00.240]  是一些傳說
[00:27:00.240 --> 00:27:02.160]  基本上是感覺上的問題
[00:27:02.160 --> 00:27:03.160]  它覺得祈禱有一次
[00:27:03.160 --> 00:27:04.440]  神很安慰它
[00:27:04.440 --> 00:27:06.080]  心裡面很平靜
[00:27:06.080 --> 00:27:08.280]  或者有一次它在神面前認罪的時候
[00:27:08.280 --> 00:27:09.400]  流淚痛哭
[00:27:09.400 --> 00:27:12.120]  它覺得自己真的受神的愛感染
[00:27:12.120 --> 00:27:12.960]  這個是真的
[00:27:12.960 --> 00:27:14.320]  但是它所記得的
[00:27:14.320 --> 00:27:16.720]  全部都是祈禱應驗
[00:27:16.720 --> 00:27:17.680]  神的能力
[00:27:17.680 --> 00:27:19.680]  它見過這些的能力
[00:27:19.680 --> 00:27:22.840]  這些是對於它仍然停留在感覺的層面
[00:27:22.840 --> 00:27:25.280]  感覺層面有什麼特別的危險呢?
[00:27:25.280 --> 00:27:26.720]  感覺層面有時有
[00:27:26.720 --> 00:27:28.960]  有時沒有的
[00:27:28.960 --> 00:27:31.360]  可能一段時間有很強烈的層面
[00:27:31.360 --> 00:27:33.920]  感覺上它覺得神與它同在
[00:27:33.920 --> 00:27:36.000]  它很容易經歷到神的大能
[00:27:36.000 --> 00:27:36.800]  祈禱裡面
[00:27:36.800 --> 00:27:37.520]  一祈求那件事
[00:27:37.520 --> 00:27:38.720]  神就給它了
[00:27:38.720 --> 00:27:40.280]  要求那個人信主
[00:27:40.280 --> 00:27:42.440]  神一會兒就見到那個人改變
[00:27:42.440 --> 00:27:43.960]  它感受到這個能力
