
[00:00:00.000 --> 00:00:05.000]  我們今天思想的就是邁向成長的階梯
[00:17:53.000 --> 00:17:56.000]  他們就預備可以有糧食給他們
[00:17:56.000 --> 00:17:59.000]  一個晚上有五個暴徒進來
[00:17:59.000 --> 00:18:02.000]  用一把大的長柄刀
[00:18:02.000 --> 00:18:04.000]  將這個男宣教士
[00:18:04.000 --> 00:18:05.000]  這位弟兄
[00:18:05.000 --> 00:18:08.000]  斬了十四刀
[00:18:08.000 --> 00:18:11.000]  想著他會死
[00:18:11.000 --> 00:18:14.000]  神奇妙的保守著他
[00:18:14.000 --> 00:18:16.000]  然後五個男士
[00:18:16.000 --> 00:18:20.000]  一起強暴了這位六十六歲的太太
[00:18:20.000 --> 00:18:23.000]  在2008年發生的事情
[00:18:23.000 --> 00:18:26.000]  進了醫院之後大概兩三天
[00:18:26.000 --> 00:18:28.000]  很奇妙他們兩個清醒
[00:18:28.000 --> 00:18:30.000]  逐步康復
[00:18:30.000 --> 00:18:32.000]  有人問這位弟兄
[00:18:32.000 --> 00:18:34.000]  John Burgin
[00:18:34.000 --> 00:18:36.000]  就問他
[00:18:36.000 --> 00:18:38.000]  如果你見到暴徒你會怎樣做
[00:18:38.000 --> 00:18:40.000]  記者問他
[00:18:40.000 --> 00:18:43.000]  這位宣教士
[00:18:43.000 --> 00:18:47.000]  在當中對著一班記者說
[00:18:47.000 --> 00:18:50.000]  他說我願意很誠實地說
[00:18:50.000 --> 00:18:52.000]  我見到他們的時候
[00:18:52.000 --> 00:18:54.000]  我會告訴他們
[00:18:54.000 --> 00:18:57.000]  上帝愛你們
[00:18:57.000 --> 00:19:00.000]  我都愛你們
[00:19:00.000 --> 00:19:02.000]  這句話一出的時候
[00:19:02.000 --> 00:19:04.000]  大家就靜了
[00:19:04.000 --> 00:19:06.000]  想不到他會這樣說
[00:19:06.000 --> 00:19:10.000]  然後問這位被強暴的姐妹
[00:19:10.000 --> 00:19:13.000]  你會怎樣做
[00:19:13.000 --> 00:19:16.000]  在當時他不懂得怎樣說
[00:19:16.000 --> 00:19:17.000]  但他說
[00:19:17.000 --> 00:19:22.000]  我正在學習去饒恕他們
[00:19:22.000 --> 00:19:24.000]  然後他就放膽去祈禱
[00:19:24.000 --> 00:19:26.000]  在祈禱當中
[00:19:26.000 --> 00:19:29.000]  逐個去饒恕那些強暴他的人
[00:19:29.000 --> 00:19:33.000]  在當時旁邊的護士都流出眼淚
[00:19:33.000 --> 00:19:35.000]  因為他們不能想像
[00:19:35.000 --> 00:19:37.000]  這麼受傷害的人
[00:19:37.000 --> 00:19:40.000]  會原諒這些傷害他們的人
[00:19:40.000 --> 00:19:41.000]  各位聽眾
[00:19:41.000 --> 00:19:43.000]  我講一件事
[00:19:43.000 --> 00:19:44.000]  在我們生命當中
[00:19:44.000 --> 00:19:46.000]  有一種能力
[00:19:46.000 --> 00:19:49.000]  是叫人驚訝的
[00:19:49.000 --> 00:19:51.000]  我們自己不能做到
[00:19:51.000 --> 00:19:53.000]  但聖靈會幫助我們去饒恕
[00:19:53.000 --> 00:19:54.000]  去愛
[00:19:54.000 --> 00:19:56.000]  去輔助別人
[00:19:56.000 --> 00:19:59.000]  因為神的道在我們生命當中
[00:19:59.000 --> 00:20:02.000]  每一句說話帶著能力
[00:20:02.000 --> 00:20:04.000]  因此在你追求成長的過程當中
[00:20:04.000 --> 00:20:06.000]  這一構神設你能力
[00:20:06.000 --> 00:20:08.000]  忍耐困難的環境
[00:20:08.000 --> 00:20:11.000]  寬容最難接受的人
[00:20:11.000 --> 00:20:14.000]  因為神的能力在你身上
[00:20:14.000 --> 00:20:16.000]  當我們讀到這裡的時候
[00:20:16.000 --> 00:20:18.000]  聖經就在第十二節說
[00:20:18.000 --> 00:20:19.000]  並且感謝父
[00:20:19.000 --> 00:20:21.000]  不是我們 是祂的工作
[00:20:21.000 --> 00:20:23.000]  祂使你們有資格
[00:20:23.000 --> 00:20:26.000]  分享聖徒在光明中的基業
[00:20:26.000 --> 00:20:30.000]  讓我們有份在永恆的基業當中
[00:20:30.000 --> 00:20:32.000]  我們感謝讚美神
[00:20:32.000 --> 00:20:34.000]  各位弟兄姊妹
[00:20:34.000 --> 00:20:35.000]  有些人告訴我
[00:20:35.000 --> 00:20:38.000]  孫牧師我03號上上禮拜還祈禱
[00:20:38.000 --> 00:20:41.000]  意味著什麼呢?
[00:20:41.000 --> 00:20:42.000]  只是祈禱
[00:20:42.000 --> 00:20:44.000]  沒有讀聖經
[00:20:44.000 --> 00:20:47.000]  如果你只是祈禱沒有讀聖經
[00:20:47.000 --> 00:20:49.000]  你的生命不會成長
[00:20:49.000 --> 00:20:51.000]  記住
[00:20:51.000 --> 00:20:53.000]  在你的成長過程當中
[00:20:53.000 --> 00:20:55.000]  你的心會快樂
[00:20:55.000 --> 00:20:57.000]  而你的父在天上見到
[00:20:57.000 --> 00:20:59.000]  也會很快樂
[00:20:59.000 --> 00:21:00.280]  我們一起祈禱
[00:21:00.280 --> 00:21:02.280]  (字幕製作/時間軸:秋月AutumnMoon)

