
[00:00:00.000 --> 00:00:02.460]  當我們回到教會一段時間的時候
[00:15:54.800 --> 00:15:56.600]  其實教導我們怎樣在
[00:15:56.600 --> 00:15:59.800]  逆境的人生的艱難裡面站立得穩
[00:15:59.800 --> 00:16:03.600]  我們怎樣相信信心可以有所堅固
[00:16:03.600 --> 00:16:05.600]  其實另一方面
[00:16:05.600 --> 00:16:07.000]  雅各在這裡強調
[00:16:07.000 --> 00:16:10.200]  其實信心是需要經過試驗
[00:16:10.200 --> 00:16:12.600]  顯出來
[00:16:12.600 --> 00:16:14.200]  逆境有什麼作用呢
[00:16:14.200 --> 00:16:15.800]  就是顯出我們
[00:16:15.800 --> 00:16:18.600]  跟從上帝的信心是否堅定
[00:16:18.600 --> 00:16:20.000]  其實雅各一開始說
[00:16:20.000 --> 00:16:23.400]  百般的試煉
[00:16:23.400 --> 00:16:25.800]  都要以為大喜樂
[00:16:25.800 --> 00:16:29.200]  其實中國人有句話說
[00:16:29.200 --> 00:16:32.600]  人生不如意事十常八九
[00:16:32.600 --> 00:16:36.200]  所以人生如意的事的時間很少
[00:16:36.200 --> 00:16:38.200]  不如意的時間很多
[00:16:38.200 --> 00:16:40.000]  所以百般的試煉
[00:16:40.000 --> 00:16:43.000]  人生面對很多不同形式的艱難
[00:16:43.000 --> 00:16:45.600]  但是雅各在這裡說
[00:16:45.600 --> 00:16:48.000]  怎樣去看待艱難呢
[00:16:48.000 --> 00:16:50.200]  有很多時候我們都有一個錯覺
[00:16:50.200 --> 00:16:53.200]  很多時候基督徒
[00:16:53.200 --> 00:16:56.000]  當信警的時候有困難
[00:16:56.000 --> 00:16:57.200]  接著我們就去祈禱
[00:16:57.200 --> 00:16:59.800]  上帝讓我們面對了艱難
[00:16:59.800 --> 00:17:01.200]  或者解決了困難
[00:17:01.200 --> 00:17:02.200]  感謝你
[00:17:02.200 --> 00:17:04.000]  接著有困難的時候就問
[00:17:04.000 --> 00:17:06.000]  上帝為什麼我有這些艱難呢
[00:17:06.000 --> 00:17:08.200]  似乎一切艱難只要來自上帝
[00:17:08.200 --> 00:17:10.000]  一切都不好
[00:17:10.000 --> 00:17:12.200]  但是雅各在這裡提醒我們
[00:17:12.200 --> 00:17:15.600]  我們要重新定義我們的苦難
[00:17:15.600 --> 00:17:18.000]  或者重新定義逆境
[00:17:18.000 --> 00:17:19.000]  雅各去看
[00:17:19.000 --> 00:17:20.400]  一切的逆境
[00:17:20.400 --> 00:17:26.000]  都是上帝塑造我們生命的一個過程和工具
[00:17:26.000 --> 00:17:30.000]  很多時候逆境不是上帝給我們的懲罰
[00:17:30.000 --> 00:17:33.000]  我聽過不少一些第一節的分享
[00:17:33.000 --> 00:17:35.000]  當有逆境的時候
[00:17:35.000 --> 00:17:37.000]  真的有些苦難臨到
[00:17:37.000 --> 00:17:38.000]  接著就會問
[00:17:38.000 --> 00:17:40.000]  上帝是不是我做得不好呢
[00:17:40.000 --> 00:17:42.000]  是不是我做錯了一些事
[00:17:42.000 --> 00:17:45.000]  以致你將刑罰臨到我的親人
[00:17:45.000 --> 00:17:46.000]  臨到我的身上呢
[00:17:46.000 --> 00:17:49.000]  我聽不少這樣的表達
[00:17:49.000 --> 00:17:52.000]  但是其實在人生的逆境裡面
[00:17:52.000 --> 00:17:54.000]  很多時候都不是上帝的懲罰
[00:17:54.000 --> 00:17:58.000]  很多時候反而是上帝藉著不同的艱難
[00:17:58.000 --> 00:18:01.000]  去塑造我們的生命
[00:18:01.000 --> 00:18:05.000]  我想在現實人生裡面都不是很難去理解
[00:18:05.000 --> 00:18:09.000]  怎樣去讓一個人摧毀一個人的生命呢
[00:18:09.000 --> 00:18:10.000]  其實很多方法
[00:18:10.000 --> 00:18:12.000]  其中一個方法是什麼呢
[00:18:12.000 --> 00:18:14.000]  當一個人一路成長
[00:18:14.000 --> 00:18:16.000]  他沒有遇過挫折
[00:18:16.000 --> 00:18:17.000]  他沒有遇過挫折
[00:18:17.000 --> 00:18:19.000]  一路都很順利的時候
[00:18:19.000 --> 00:18:22.000]  你覺得這個人是會怎樣
[00:18:22.000 --> 00:18:24.000]  當他一路長大的時候
[00:18:24.000 --> 00:18:26.000]  他連一點點挫折一來到
[00:18:26.000 --> 00:18:28.000]  他都面對不到
[00:18:28.000 --> 00:18:30.000]  所以我們的成長
[00:18:30.000 --> 00:18:32.000]  為什麼來到人生這個階段呢
[00:18:32.000 --> 00:18:35.000]  其實我們都經過面對不同的挫折
[00:18:35.000 --> 00:18:36.000]  大家想一下是不是
[00:18:36.000 --> 00:18:39.000]  我們要不停有些困難怎樣去面對
[00:18:39.000 --> 00:18:40.000]  有困難怎樣去面對
[00:18:40.000 --> 00:18:43.000]  接著有更大的困難我們要學習去面對的時候
[00:18:43.000 --> 00:18:45.000]  才成就我們今天的生命
[00:18:45.000 --> 00:18:51.000]  所以人的生命是要通過不斷面對困難
[00:18:51.000 --> 00:18:53.000]  不斷面對挫折
[00:18:53.000 --> 00:18:56.000]  而讓我們生命更加成熟
[00:18:56.000 --> 00:18:58.000]  所以雅各就是從這個角度去看
[00:18:58.000 --> 00:19:00.000]  人的屬靈
[00:19:00.000 --> 00:19:01.000]  基督徒的生命
[00:19:01.000 --> 00:19:04.000]  同樣都是經過不同的困難
[00:19:04.000 --> 00:19:06.000]  和不同的挑戰
[00:19:06.000 --> 00:19:10.000]  而我們的生命才有所成長
[00:19:10.000 --> 00:19:12.000]  在我們的生活裡面
[00:19:12.000 --> 00:19:15.000]  可以說上帝沒有應許我們天色常藍
[00:19:15.000 --> 00:19:17.000]  我們不是經常說
[00:19:17.000 --> 00:19:20.000]  我們的生活都很平靜安穩
[00:19:20.000 --> 00:19:22.000]  我們更加像可以說
[00:19:22.000 --> 00:19:25.000]  在大海當中航行的船
[00:19:25.000 --> 00:19:27.000]  有時真的會晴空萬里
[00:19:27.000 --> 00:19:29.000]  但有時也都狂風暴雨
[00:19:29.000 --> 00:19:32.000]  可能有時我們身體健康穿了紅燈
[00:19:32.000 --> 00:19:36.000]  可能我們工作有些變化
[00:19:36.000 --> 00:19:38.000]  可能突然間會沒有工作
[00:19:38.000 --> 00:19:42.000]  可能我們在家庭當中會有些關係的緊張
[00:19:42.000 --> 00:19:44.000]  又或者我們面對一些事的時候
[00:19:44.000 --> 00:19:47.000]  我們內心有焦慮我們有恐懼
[00:19:47.000 --> 00:19:49.000]  當這些暴風雨來臨的時候
[00:19:49.000 --> 00:19:52.000]  我們本來的反應是什麼呢
[00:19:52.000 --> 00:19:54.000]  我們的反應是不是抱怨上帝
[00:19:54.000 --> 00:19:56.000]  上帝為什麼我要面對這些艱難呢
[00:19:56.000 --> 00:19:58.000]  有些逆境呢
[00:19:58.000 --> 00:20:01.000]  逃避這些處境呢
[00:20:01.000 --> 00:20:04.000]  逃避這些情況呢
[00:20:04.000 --> 00:20:08.000]  抑或被我們負面的情緒去掩蓋
[00:20:08.000 --> 00:20:12.000]  我們整個的生命呢
[00:20:12.000 --> 00:20:18.000]  當我們在這些人生的逆境的時候
[00:20:18.000 --> 00:20:20.000]  亞哥在這裡說
[00:20:20.000 --> 00:20:22.000]  思念的必然性
[00:20:22.000 --> 00:20:24.000]  苦難的多樣性
[00:20:24.000 --> 00:20:25.000]  我們現在不是去問
[00:20:25.000 --> 00:20:28.000]  為什麼會有這些事淋到我們身上
[00:20:28.000 --> 00:20:29.000]  亞哥是強調
[00:20:29.000 --> 00:20:32.000]  我們怎樣回應怎樣面對這些處境
[00:20:32.000 --> 00:20:34.000]  亞哥在這裡說
[00:20:34.000 --> 00:20:37.000]  當你思念的時候以為大喜樂
[00:20:37.000 --> 00:20:40.000]  跟我們的想法是相反的
[00:20:40.000 --> 00:20:44.000]  亞哥不是否定人在過程裡面
[00:20:44.000 --> 00:20:46.000]  面對的那種艱難和痛苦
[00:20:46.000 --> 00:20:48.000]  而是在過程裡面
[00:20:48.000 --> 00:20:51.000]  他叫我們去見到上帝
[00:20:51.000 --> 00:20:54.000]  在過程當中見到上帝的幫助
[00:20:54.000 --> 00:20:57.000]  經過思念就新一個忍耐
[00:20:57.000 --> 00:21:00.000]  跟著我們的生命更加成熟
[00:21:00.000 --> 00:21:04.000]  以致我們能夠更加認識上帝
[00:21:04.000 --> 00:21:05.000]  我看下來呢
[00:21:05.000 --> 00:21:08.000]  很多人都戴眼鏡
[00:21:08.000 --> 00:21:12.000]  沒有戴眼鏡的我不知道你是戴隱形眼鏡還是什麼
[00:21:12.000 --> 00:21:16.000]  還是你年紀到一段時間都不需要戴眼鏡
[00:21:16.000 --> 00:21:18.000]  為什麼要戴眼鏡呢
[00:21:18.000 --> 00:21:21.000]  因為我們看東西不清楚
[00:21:21.000 --> 00:21:22.000]  因為我們看東西不清楚
[00:21:22.000 --> 00:21:24.000]  所以我們要戴眼鏡
[00:21:24.000 --> 00:21:25.000]  有人戴近視眼鏡
[00:21:25.000 --> 00:21:26.000]  有人戴遠視眼鏡
[00:21:26.000 --> 00:21:28.000]  有人戴老花眼鏡
[00:21:28.000 --> 00:21:30.000]  大家猜一下我戴什麼眼鏡
[00:21:30.000 --> 00:21:32.000]  我是戴漸進眼鏡
[00:21:32.000 --> 00:21:34.000]  因為我什麼都有
[00:21:34.000 --> 00:21:36.000]  又有老花又有近視
[00:21:36.000 --> 00:21:37.000]  我就戴漸進
[00:21:37.000 --> 00:21:40.000]  我們要戴眼鏡才看得清楚
[00:21:40.000 --> 00:21:43.000]  亞哥其實都提醒我們
[00:21:43.000 --> 00:21:45.000]  其實在人生裡面面對逆境
[00:21:45.000 --> 00:21:47.000]  有時候都看不清楚
[00:21:47.000 --> 00:21:50.000]  看不清楚這個處境
[00:21:50.000 --> 00:21:55.000]  如果這個眼鏡只有兩種牌子
[00:21:55.000 --> 00:21:58.000]  有一個叫世界牌的眼鏡
[00:21:58.000 --> 00:21:59.000]  當我們面對逆境的時候
[00:21:59.000 --> 00:22:01.000]  你戴著世界牌的眼鏡去看
[00:22:01.000 --> 00:22:03.000]  你就會看到什麼呢
[00:22:03.000 --> 00:22:05.000]  你就會看到人生真的很麻煩
[00:22:05.000 --> 00:22:07.000]  為什麼我這麼倒霉呢
[00:22:07.000 --> 00:22:11.000]  為什麼我要面對這麼多不同的艱難呢
[00:22:11.000 --> 00:22:14.000]  但如果我們戴著天國牌的眼鏡
[00:22:14.000 --> 00:22:15.000]  我們就會看到
[00:22:15.000 --> 00:22:17.000]  在逆境裡面看得清楚一點
[00:22:17.000 --> 00:22:20.000]  原來是有這個意思在裡面
[00:22:20.000 --> 00:22:21.000]  上帝藉著一件事
[00:22:21.000 --> 00:22:24.000]  讓我更加認識他什麼呢
[00:22:24.000 --> 00:22:27.000]  上帝就在我現在逆境裡面
[00:22:27.000 --> 00:22:30.000]  去鍛鍊我什麼品格呢
[00:22:30.000 --> 00:22:35.000]  所以人生的艱難的目標是什麼呢
[00:22:35.000 --> 00:22:38.000]  就是要讓我們生命有所成熟
[00:22:38.000 --> 00:22:40.000]  所以我們看到的不是艱難
[00:22:40.000 --> 00:22:43.000]  看到的是上帝藉著一件事
[00:22:43.000 --> 00:22:46.000]  讓我們生命有所成熟
[00:22:46.000 --> 00:22:51.000]  以致我們能夠繼續有堅忍的毅力
[00:22:51.000 --> 00:22:54.000]  面對我們不同的挑戰
[00:22:54.000 --> 00:22:57.000]  也許經過這些艱難之後
[00:22:57.000 --> 00:23:00.000]  上帝會給我們更大的責任
[00:23:00.000 --> 00:23:03.000]  也可能會給我們更大的福氣
[00:23:03.000 --> 00:23:06.000]  所以問題就是你看到什麼呢
[00:23:06.000 --> 00:23:08.000]  究竟你是看到艱難
[00:23:08.000 --> 00:23:10.000]  還是看到在艱難的背後
[00:23:10.000 --> 00:23:12.000]  或經過艱難之後
[00:23:12.000 --> 00:23:15.000]  我們會更加的認識上帝呢
[00:23:15.000 --> 00:23:18.000]  你的焦點放在不同的地方
[00:23:18.000 --> 00:23:20.000]  你就有不同的心境
[00:23:20.000 --> 00:23:21.000]  在這裡我講一講
[00:23:21.000 --> 00:23:23.000]  我好像也講過
[00:23:23.000 --> 00:23:25.000]  上帝也給我一個恩賜
[00:23:25.000 --> 00:23:28.000]  恩賜就是當身體有什麼問題的時候
[00:23:28.000 --> 00:23:32.000]  我就會按身體某些部位
[00:23:32.000 --> 00:23:36.000]  按身體某些部位有多痛
[00:23:36.000 --> 00:23:39.000]  我也幫過一些人按摩
[00:23:39.000 --> 00:23:41.000]  那些人當然很痛
[00:23:41.000 --> 00:23:43.000]  其實我發覺你也不用那麼痛
[00:23:43.000 --> 00:23:46.000]  用點時間就可以了
[00:23:46.000 --> 00:23:52.000]  我比其他人的忍痛能力高不少
[00:23:52.000 --> 00:23:54.000]  如果我幫人按摩
[00:23:54.000 --> 00:23:56.000]  我最多也是用五六成力
[00:23:56.000 --> 00:23:59.000]  我幫自己差不多用十成力
[00:23:59.000 --> 00:24:02.000]  我盡力去做,真的很痛
[00:24:02.000 --> 00:24:03.000]  那些人就會問
[00:24:03.000 --> 00:24:08.000]  你是不是有些病呢
[00:24:08.000 --> 00:24:10.000]  要弄痛自己,你有沒有搞錯
[00:24:10.000 --> 00:24:13.000]  你是不是拿苦連身
[00:24:13.000 --> 00:24:15.000]  越痛越開心
[00:24:15.000 --> 00:24:17.000]  我當然不是
[00:24:17.000 --> 00:24:19.000]  其實痛不痛呢,我當然痛
[00:24:19.000 --> 00:24:22.000]  但是我望的不是痛
[00:24:22.000 --> 00:24:26.000]  我望的是痛完之後我會好
[00:24:26.000 --> 00:24:28.000]  我是會好的
[00:24:28.000 --> 00:24:30.000]  我望見的就是
[00:24:30.000 --> 00:24:33.000]  我因為知道我這樣弄完之後
[00:24:33.000 --> 00:24:34.000]  我是會好
[00:24:34.000 --> 00:24:36.000]  所以我就忍受現在我的痛
[00:24:36.000 --> 00:24:38.000]  我的焦點不是在痛那裡
[00:24:38.000 --> 00:24:41.000]  如果焦點在痛那裡,我就不會做
[00:24:41.000 --> 00:24:43.000]  因為我為什麼要弄痛自己呢
[00:24:43.000 --> 00:24:45.000]  我為什麼要令自己不舒服呢
[00:24:45.000 --> 00:24:46.000]  當然不會
[00:24:46.000 --> 00:24:48.000]  但是我的焦點是在這裡
[00:24:48.000 --> 00:24:49.000]  在好那裡
[00:24:49.000 --> 00:24:53.000]  所以我就忍受這些痛楚
[00:24:53.000 --> 00:24:55.000]  雅各在這裡也同樣是這樣
[00:24:55.000 --> 00:24:57.000]  他提醒我們在艱難裡
[00:24:57.000 --> 00:25:00.000]  我們的焦點在哪裡
[00:25:00.000 --> 00:25:01.000]  你看著艱難
[00:25:01.000 --> 00:25:03.000]  因為看到艱難背後
[00:25:03.000 --> 00:25:08.000]  上帝讓我們有一個更成熟的生命
[00:25:08.000 --> 00:25:10.000]  雅各在這裡提醒我們
[00:25:10.000 --> 00:25:14.000]  在逆境當中更加能夠幫助我們聚焦
[00:25:14.000 --> 00:25:18.000]  什麼是我們人生最重要的價值觀
[00:25:18.000 --> 00:25:21.000]  他在這裡用貧窮和富足去說
[00:25:21.000 --> 00:25:23.000]  見到那些卑微的弟兄姓高
[00:25:23.000 --> 00:25:25.000]  在艱難裡仍然有這樣的生命表現
[00:25:25.000 --> 00:25:27.000]  感謝上帝
[00:25:27.000 --> 00:25:30.000]  那些因著信仰的緣故
[00:25:30.000 --> 00:25:32.000]  沒有了財富和金錢
[00:25:32.000 --> 00:25:34.000]  也感謝上帝
[00:25:34.000 --> 00:25:37.000]  因為見到財富不可依靠
[00:25:37.000 --> 00:25:42.000]  不要將自己的安全感建立在物質生活裡
[00:25:42.000 --> 00:25:43.000]  雅各在這裡說
[00:25:43.000 --> 00:25:46.000]  我們不是經過艱難
[00:25:46.000 --> 00:25:48.000]  超越了艱難
[00:25:48.000 --> 00:25:50.000]  我們就有一份喜樂
[00:25:50.000 --> 00:25:51.000]  不是的
[00:25:51.000 --> 00:25:52.000]  雅各其實在這裡說
[00:25:52.000 --> 00:25:55.000]  在這些艱難苦難裡
[00:25:55.000 --> 00:25:58.000]  是導致我們有喜樂的一個原因
[00:25:58.000 --> 00:26:01.000]  就是說經過了這些艱難
[00:26:01.000 --> 00:26:04.000]  我們就會經歷一個更大的喜樂
[00:26:04.000 --> 00:26:09.000]  所以上帝藉著這個艱難
[00:26:09.000 --> 00:26:13.000]  讓我們的生命有所成長
[00:26:13.000 --> 00:26:15.000]  正如我們所說
[00:26:15.000 --> 00:26:17.000]  真金不怕洪爐火
[00:26:17.000 --> 00:26:19.000]  金有很多種
[00:26:19.000 --> 00:26:20.000]  有竹金有蝎金
[00:26:20.000 --> 00:26:23.000]  現在的金價升得很厲害
[00:26:23.000 --> 00:26:25.000]  我們不知道
[00:26:25.000 --> 00:26:27.000]  我們這些愛好者不知道
[00:26:27.000 --> 00:26:29.000]  什麼竹金什麼蝎金
[00:26:29.000 --> 00:26:31.000]  但是火一燒就會知道
[00:26:31.000 --> 00:26:34.000]  那種是什麼金
[00:26:34.000 --> 00:26:36.000]  所以在艱難裡
[00:26:36.000 --> 00:26:38.000]  雅各在這裡不是說我們要死撐
[00:26:38.000 --> 00:26:40.000]  而是在艱難裡
[00:26:40.000 --> 00:26:42.000]  我們仍然有個盼望
[00:26:42.000 --> 00:26:44.000]  仍然有期待
[00:26:44.000 --> 00:26:46.000]  我不是只忍的
[00:26:46.000 --> 00:26:48.000]  而是我有期待
[00:26:48.000 --> 00:26:50.000]  我有期盼
[00:26:50.000 --> 00:26:52.000]  我有盼望
[00:26:52.000 --> 00:26:54.000]  所以某程度雅各其實是說
[00:26:54.000 --> 00:26:58.000]  在艱難的忍耐過程裡
[00:26:58.000 --> 00:27:00.000]  已經是一個目的
[00:27:00.000 --> 00:27:02.000]  或者已經是一種侍奉
[00:27:02.000 --> 00:27:04.000]  用我們的說話去說
[00:27:04.000 --> 00:27:06.000]  當我們去
[00:27:06.000 --> 00:27:08.000]  很有健康的身體
[00:27:08.000 --> 00:27:11.000]  為主在不同的崗位上侍奉
[00:27:11.000 --> 00:27:13.000]  去工作的時候
[00:27:13.000 --> 00:27:14.000]  這是一個侍奉
[00:27:14.000 --> 00:27:17.000]  但是當我在病床裡
[00:27:17.000 --> 00:27:19.000]  做一個有信心的信徒
[00:27:19.000 --> 00:27:21.000]  這也是一個侍奉
[00:27:21.000 --> 00:27:25.000]  所以雅各在這裡提醒我們
[00:27:25.000 --> 00:27:28.000]  其實我們人生的不同逆境
[00:27:28.000 --> 00:27:30.000]  其實都是我們的老師
[00:27:30.000 --> 00:27:32.000]  都是我們的幫助
[00:27:32.000 --> 00:27:34.000]  讓我們更深認識上帝
[00:27:34.000 --> 00:27:39.000]  怎樣才能夠有這個果效
[00:27:39.000 --> 00:27:41.000]  有這個能夠生命有所成長
[00:27:41.000 --> 00:27:43.000]  藉著艱難
[00:27:43.000 --> 00:27:45.000]  第二方面雅各就說
[00:27:45.000 --> 00:27:47.000]  我們要有智慧
[00:27:47.000 --> 00:27:49.000]  什麼叫智慧呢
[00:27:49.000 --> 00:27:51.000]  就是在試煉當中
[00:27:51.000 --> 00:27:53.000]  在艱難裡有個洞察力
[00:27:53.000 --> 00:27:55.000]  去明白上帝在我們身上
[00:27:55.000 --> 00:27:57.000]  為什麼要藉著
[00:27:57.000 --> 00:27:59.000]  藉著一件事可以讓我們得著什麼
[00:27:59.000 --> 00:28:01.000]  在這裡雅各說
[00:28:01.000 --> 00:28:03.000]  只要信一點不疑惑
[00:28:03.000 --> 00:28:05.000]  就是我們持著一個信心
[00:28:05.000 --> 00:28:09.000]  祈求上帝給我們一個智慧
[00:28:09.000 --> 00:28:11.000]  在雅各說
[00:28:11.000 --> 00:28:13.000]  那些心懷異議的人
[00:28:13.000 --> 00:28:15.000]  他們不會得到這個智慧
[00:28:15.000 --> 00:28:18.000]  他們一開始就會離開上帝
[00:28:18.000 --> 00:28:21.000]  有很多人正如我剛才說
[00:28:21.000 --> 00:28:23.000]  當有困難去祈禱
[00:28:23.000 --> 00:28:25.000]  然後上帝幫他
[00:28:25.000 --> 00:28:27.000]  所以我跟從上帝
[00:28:27.000 --> 00:28:29.000]  之後有困難又祈禱
[00:28:29.000 --> 00:28:31.000]  上帝沒有幫我
[00:28:31.000 --> 00:28:33.000]  然後我就離開上帝
[00:28:33.000 --> 00:28:35.000]  這些人是不會得到真的智慧
[00:28:35.000 --> 00:28:37.000]  從雅各的角度去說
[00:28:37.000 --> 00:28:41.000]  這些人根本未曾真心的去跟從上帝
[00:28:41.000 --> 00:28:43.000]  在舊約裡面有一個人
[00:28:43.000 --> 00:28:45.000]  所羅門我想大家聽過
[00:28:45.000 --> 00:28:48.000]  在他登基做皇帝之前
[00:28:48.000 --> 00:28:50.000]  他就祈求
[00:28:50.000 --> 00:28:51.000]  上帝有一個祈禱
[00:28:51.000 --> 00:28:53.000]  祈求什麼大家記不記得
[00:28:53.000 --> 00:28:55.000]  祈求智慧
[00:28:55.000 --> 00:28:58.000]  他不是祈求更大的權力
[00:28:58.000 --> 00:29:02.000]  他不是祈求政治的一些保障
[00:29:02.000 --> 00:29:04.000]  他是祈求智慧
[00:29:04.000 --> 00:29:08.000]  他求上帝給他有智慧去幫助他
[00:29:08.000 --> 00:29:11.000]  讓他帶領一班以色列人
[00:29:11.000 --> 00:29:13.000]  怎樣去跟從上帝
[00:29:13.000 --> 00:29:15.000]  然後上帝說你不要祈求長壽
[00:29:15.000 --> 00:29:16.000]  你不要祈求其他的東西
[00:29:16.000 --> 00:29:18.000]  你不要祈求財富
[00:29:18.000 --> 00:29:20.000]  所以上帝很欣賞
[00:29:20.000 --> 00:29:24.000]  喜悅所羅門這個祈禱
[00:29:24.000 --> 00:29:27.000]  在當時的異教世界
[00:29:27.000 --> 00:29:30.000]  又或者其實在人類的歷史
[00:29:30.000 --> 00:29:31.000]  不同的宗教不同的文化裡面
[00:29:31.000 --> 00:29:33.000]  都有一個想法
[00:29:33.000 --> 00:29:35.000]  或者都有一個思想
[00:29:35.000 --> 00:29:37.000]  就是當你在人生裡面
[00:29:37.000 --> 00:29:39.000]  你有健康你又有長壽
[00:29:39.000 --> 00:29:42.000]  你又多子多孫
[00:29:42.000 --> 00:29:44.000]  你是一個很有福的人
[00:29:44.000 --> 00:29:45.000]  你的福從哪裡來呢
[00:29:45.000 --> 00:29:48.000]  是你所敬拜的神明給你的
[00:29:48.000 --> 00:29:51.000]  當你又失敗又老倒
[00:29:51.000 --> 00:29:53.000]  又沒有健康又無兒無女
[00:29:53.000 --> 00:29:55.000]  這個是咒詛
[00:29:55.000 --> 00:29:58.000]  是神明降禍給你的
[00:29:58.000 --> 00:30:00.000]  這個在人類的歷史
[00:30:00.000 --> 00:30:03.000]  很多宗教的文化裡面
[00:30:03.000 --> 00:30:05.000]  都有一個這樣的思想
[00:30:05.000 --> 00:30:07.000]  你現實的生活
[00:30:07.000 --> 00:30:10.000]  就是反映你的神明的力量的大小
[00:30:10.000 --> 00:30:12.000]  但雅各在這裡不是這樣說
[00:30:12.000 --> 00:30:14.000]  雅各在這裡說
[00:30:14.000 --> 00:30:16.000]  我們所跟隨的上帝不是這樣
[00:30:16.000 --> 00:30:19.000]  在這裡說無論貧富
[00:30:19.000 --> 00:30:21.000]  其實過程裡面
[00:30:21.000 --> 00:30:23.000]  上帝透過不同的事
[00:30:23.000 --> 00:30:25.000]  是塑造著我們的生命
[00:30:25.000 --> 00:30:29.000]  屬靈的生命人和上帝之間的關係
[00:30:29.000 --> 00:30:32.000]  是比那些物質的生活
[00:30:32.000 --> 00:30:33.000]  更加寶貴
[00:30:33.000 --> 00:30:35.000]  更加重要
[00:30:35.000 --> 00:30:37.000]  在我們的迷惘當中
[00:30:37.000 --> 00:30:39.000]  他說我們第一個動作
[00:30:39.000 --> 00:30:41.000]  會做什麼呢
[00:30:41.000 --> 00:30:43.000]  其實我們應該被雅各提醒
[00:30:43.000 --> 00:30:45.000]  我們要求智慧
[00:30:45.000 --> 00:30:46.000]  在我們日常生活當中
[00:30:46.000 --> 00:30:47.000]  很多時候我們都不知道
[00:30:47.000 --> 00:30:49.000]  怎樣去處理一些事情
[00:30:49.000 --> 00:30:51.000]  或者怎樣面對
[00:30:51.000 --> 00:30:53.000]  應不應該換工作呢
[00:30:53.000 --> 00:30:57.000]  怎樣去教不聽話的小朋友呢
[00:30:57.000 --> 00:31:01.000]  怎樣去修復一個破裂了的關係呢
[00:31:01.000 --> 00:31:04.000]  很多時候我們本能上會做什麼呢
[00:31:04.000 --> 00:31:05.000]  本能呢
[00:31:05.000 --> 00:31:06.000]  先按一下機
[00:31:06.000 --> 00:31:08.000]  上網查一下
[00:31:08.000 --> 00:31:09.000]  怎樣解決問題
[00:31:09.000 --> 00:31:11.000]  有時候港島都看到的
[00:31:11.000 --> 00:31:13.000]  港島的時候
[00:31:13.000 --> 00:31:14.000]  突然間都按機
[00:31:14.000 --> 00:31:15.000]  我不知道按什麼
[00:31:15.000 --> 00:31:17.000]  有時候可能按這個字
[00:31:17.000 --> 00:31:18.000]  是不是這樣說呢
[00:31:18.000 --> 00:31:20.000]  可能是這樣
[00:31:20.000 --> 00:31:21.000]  很本能的
[00:31:21.000 --> 00:31:22.000]  基本上我們現在按機
[00:31:22.000 --> 00:31:24.000]  去找答案
[00:31:24.000 --> 00:31:25.000]  是很本能的
[00:31:25.000 --> 00:31:28.000]  我不是說錯或不對
[00:31:28.000 --> 00:31:30.000]  不過雅各在這裡提醒我們
[00:31:30.000 --> 00:31:32.000]  一個更重要的指南
[00:31:32.000 --> 00:31:34.000]  就是當我們有這些困惑的時候
[00:31:34.000 --> 00:31:36.000]  第一個動作是
[00:31:36.000 --> 00:31:38.000]  先跪下來
[00:31:38.000 --> 00:31:40.000]  跪下來做什麼呢
[00:31:40.000 --> 00:31:42.000]  去祈禱
[00:31:42.000 --> 00:31:43.000]  向誰祈禱呢
[00:31:43.000 --> 00:31:46.000]  就是向那個口刺與百物給我們的
[00:31:46.000 --> 00:31:50.000]  願意賜智慧給我們的上帝
[00:31:50.000 --> 00:31:52.000]  這個上帝是不會
[00:31:52.000 --> 00:31:54.000]  不會去罵我們的上帝
[00:31:54.000 --> 00:31:57.000]  他會樂意很大方的希望給我們智慧
[00:31:57.000 --> 00:31:59.000]  但是我們有沒有去祈求呢
[00:31:59.000 --> 00:32:01.000]  在這裡雅各說
[00:32:01.000 --> 00:32:03.000]  只要憑著信心求
[00:32:03.000 --> 00:32:05.000]  一點不疑惑
[00:32:05.000 --> 00:32:07.000]  上帝會將智慧賜給我們
[00:32:07.000 --> 00:32:10.000]  也會將信心賜給我們
[00:32:10.000 --> 00:32:12.000]  第三方面
[00:32:12.000 --> 00:32:14.000]  雅各再提醒我們
[00:32:14.000 --> 00:32:16.000]  我們在人生裡面面對逆境
[00:32:16.000 --> 00:32:19.000]  能不能夠去跟從上帝
[00:32:19.000 --> 00:32:22.000]  或者逆境會導致你遠離上帝呢
[00:32:22.000 --> 00:32:25.000]  責任不是在上帝那裡
[00:32:25.000 --> 00:32:27.000]  責任在你那裡
[00:32:27.000 --> 00:32:31.000]  是那個事件
[00:32:31.000 --> 00:32:35.000]  究竟是試探還是試煉呢
[00:32:35.000 --> 00:32:37.000]  不是在於是否來自撒旦
[00:32:37.000 --> 00:32:38.000]  來自上帝
[00:32:38.000 --> 00:32:40.000]  而是在於你的心
[00:32:40.000 --> 00:32:44.000]  你怎樣去面對這些處境
[00:32:44.000 --> 00:32:47.000]  所以剛開始我說
[00:32:47.000 --> 00:32:48.000]  其實試煉和試探
[00:32:48.000 --> 00:32:51.000]  在原來的文字裡面是同一個字
[00:32:51.000 --> 00:32:53.000]  究竟是試探還是試煉呢
[00:32:53.000 --> 00:32:55.000]  很在乎你自己怎樣去面對
