
[00:00:00.000 --> 00:00:03.120]  詩篇七十一篇的標題寫著
[00:17:15.240 --> 00:17:17.840]  反而幫助我們去面對問題
[00:17:17.840 --> 00:17:21.200]  就沒有問題
[00:17:21.200 --> 00:17:23.040]  但我們有些時候
[00:17:23.040 --> 00:17:24.320]  到了某個年紀
[00:17:24.320 --> 00:17:26.400]  我們才會體會
[00:17:26.400 --> 00:17:27.880]  我感謝神
[00:17:27.880 --> 00:17:29.880]  當我年紀開始大
[00:17:29.880 --> 00:17:31.880]  我明白自己年輕的時候
[00:17:31.880 --> 00:17:34.240]  會更多依靠自己的力量
[00:17:34.240 --> 00:17:36.480]  而疏忽依靠神
[00:17:36.480 --> 00:17:37.640]  當慢慢年紀大一點
[00:17:37.640 --> 00:17:39.440]  看見自己的軟弱的時候
[00:17:39.440 --> 00:17:41.800]  更加警覺去依靠神
[00:17:41.800 --> 00:17:45.040]  而經歷神給我很奇妙的保守
[00:17:45.040 --> 00:17:46.160]  而我因此
[00:17:46.160 --> 00:17:47.760]  為了自己的年長
[00:17:47.760 --> 00:17:51.400]  我去感恩
[00:17:51.400 --> 00:17:52.360]  因此
[00:17:52.360 --> 00:17:53.640]  每一位的電影姐妹
[00:17:53.640 --> 00:17:55.240]  在不同的階段裏面
[00:17:55.240 --> 00:17:57.160]  學習去依靠神
[00:17:57.160 --> 00:17:58.280]  正如聖經所說
[00:17:58.280 --> 00:18:00.920]  上上盼望
[00:18:00.920 --> 00:18:02.200]  不要因為自己的軟弱
[00:18:02.200 --> 00:18:04.920]  失去了盼望
[00:18:04.920 --> 00:18:08.000]  反而是越發地讚美神
[00:18:08.000 --> 00:18:10.880]  越發地感謝祂
[00:18:10.880 --> 00:18:12.600]  最後第三方面聖經提到
[00:18:12.600 --> 00:18:14.200]  斯人不斷祈禱
[00:18:14.200 --> 00:18:16.000]  求神給他有保守
[00:18:16.000 --> 00:18:18.680]  因為他想傳揚主
[00:18:18.680 --> 00:18:22.320]  大家看回第十八節
[00:18:22.320 --> 00:18:24.080]  在第十八節
[00:18:24.080 --> 00:18:26.560]  神啊 我到年老發白的時候
[00:18:26.560 --> 00:18:28.640]  求祢不要離棄我
[00:18:28.640 --> 00:18:31.480]  讓我將祢的能力指示下代
[00:18:31.480 --> 00:18:35.560]  將祢的大能指示後世的人
[00:18:35.560 --> 00:18:36.960]  斯人年紀大
[00:18:36.960 --> 00:18:38.040]  他就禱告
[00:18:38.040 --> 00:18:39.920]  神啊 求祢保佑我
[00:18:39.920 --> 00:18:42.000]  求祢讓我長壽
[00:18:42.000 --> 00:18:44.840]  但目的不是單是為了自己
[00:18:44.840 --> 00:18:45.720]  他很想
[00:18:45.720 --> 00:18:48.360]  很想能夠將主的恩典
[00:18:48.360 --> 00:18:51.360]  能夠教導下一代
[00:18:51.360 --> 00:18:54.560]  告訴後輩知道
[00:18:54.560 --> 00:18:56.000]  你看到聖經所說
[00:18:56.000 --> 00:18:59.480]  第十八節說
[00:18:59.480 --> 00:19:01.840]  「等我將祢的能力」
[00:19:01.840 --> 00:19:02.960]  這個「等我」
[00:19:02.960 --> 00:19:05.960]  原來意思是渴望
[00:19:05.960 --> 00:19:08.800]  很渴望能夠將神的恩典
[00:19:08.800 --> 00:19:11.760]  講述給其他人知道
[00:19:11.760 --> 00:19:14.360]  米威弟兄跟我分享
[00:19:14.360 --> 00:19:17.280]  如何得到屬靈的智慧
[00:19:17.280 --> 00:19:19.120]  就是當你願意很小心
[00:19:19.120 --> 00:19:21.640]  去聆聽其他教徒
[00:19:21.640 --> 00:19:25.000]  他們經歷神的故事
[00:19:25.000 --> 00:19:28.040]  你就得到屬靈的智慧
[00:19:28.040 --> 00:19:29.880]  去留心看神如何去恩待
[00:19:29.880 --> 00:19:31.520]  帶領其他教徒
[00:19:31.520 --> 00:19:34.680]  你就會爭取多一點的智慧
[00:19:34.680 --> 00:19:37.160]  因此不單止你去聽
[00:19:37.160 --> 00:19:39.880]  或許神也會用你將你所經歷的事情
[00:19:39.880 --> 00:19:42.600]  來講述給你旁邊的朋友
[00:19:42.600 --> 00:19:45.320]  或你的下一代來聽
[00:19:45.320 --> 00:19:48.280]  讓他們得到屬靈的智慧
[00:19:48.280 --> 00:19:49.520]  在今天這個世代
[00:19:49.520 --> 00:19:53.040]  很多人都想尋找很多新鮮事物
[00:19:53.040 --> 00:19:54.960]  過了一個月就說舊了
[00:19:54.960 --> 00:19:57.440]  過了一年就老套了
[00:19:57.440 --> 00:20:00.360]  因此不想去接觸舊的事情
[00:20:00.360 --> 00:20:04.000]  大家其中失去很多屬靈的智慧
[00:20:04.000 --> 00:20:06.320]  但今天你和我經歷神的恩典
[00:20:06.320 --> 00:20:10.360]  我們不要怕別人說我們古老
[00:20:10.360 --> 00:20:13.360]  不要說那麼多舊故事
[00:20:13.360 --> 00:20:15.960]  但我們仍然知道那些是真實的事情
[00:20:15.960 --> 00:20:18.440]  因此我們很願意好像詩人所說
[00:20:18.440 --> 00:20:21.640]  「讓我將你的能力指示下代
[00:20:21.640 --> 00:20:26.040]  將你的大能指示後世的人」
[00:20:26.040 --> 00:20:27.320]  各位弟兄姊妹
[00:20:27.320 --> 00:20:29.520]  當我們看完這段經文
[00:20:29.520 --> 00:20:31.600]  我們心裏很感謝神
[00:20:31.600 --> 00:20:33.400]  因為無論人生哪個階段
[00:20:33.400 --> 00:20:35.160]  我們知道第一
[00:20:35.160 --> 00:20:38.720]  我們有一位永恆的上帝
[00:20:38.720 --> 00:20:45.040]  是我們可以去持定依靠的盤石
[00:20:45.040 --> 00:20:46.840]  我們可以常常學習
[00:20:46.840 --> 00:20:48.840]  在一切的艱難當中
[00:20:48.840 --> 00:20:51.000]  越發的讚美神
[00:20:51.000 --> 00:20:54.960]  在讚美當中更多的經歷他的信神
[00:20:54.960 --> 00:20:56.080]  而且你會發覺
[00:20:56.080 --> 00:20:57.480]  不單止你經歷
[00:20:57.480 --> 00:20:58.880]  神用你
[00:20:58.880 --> 00:21:03.080]  透過你的生命去幫助別人認識神
[00:21:03.080 --> 00:21:07.680]  而你去傳揚、講述神自己的恩典
[00:21:07.680 --> 00:21:08.800]  因此
[00:21:08.800 --> 00:21:09.800]  練掌的
[00:21:09.800 --> 00:21:12.160]  是值得我們尊敬
[00:21:12.160 --> 00:21:14.040]  從他們身上學習
[00:21:14.040 --> 00:21:17.040]  而我們也學習準備自己
[00:21:17.040 --> 00:21:19.640]  進入將來的階段
[00:21:19.640 --> 00:21:21.560]  如果你仍然年輕的話
[00:21:21.560 --> 00:21:23.800]  在當中幫助自己
[00:21:23.800 --> 00:21:27.160]  保持堅固對神的信心
[00:21:27.160 --> 00:21:28.600]  求神幫助我們
[00:21:28.600 --> 00:21:29.600]  我們一起祈禱
[00:21:29.600 --> 00:21:31.600]  (字幕製作:貝爾)

