
[00:00:00.000 --> 00:00:03.360]  慈悲的父神,我們向你獻上感謝
[00:28:14.120 --> 00:28:16.040]  是他的經驗
[00:28:16.040 --> 00:28:18.080]  是一個事實
[00:28:18.080 --> 00:28:21.000]  不但他可以經歷
[00:28:21.000 --> 00:28:24.920]  我們每一個人都可以經歷
[00:28:24.920 --> 00:28:26.720]  我們要學習
[00:28:26.720 --> 00:28:31.440]  和我們的能源連接起來
[00:28:31.440 --> 00:28:35.080]  今天是能源時代
[00:28:35.080 --> 00:28:38.520]  最大的需要是能源
[00:28:38.520 --> 00:28:41.040]  基督徒也是一樣
[00:28:41.040 --> 00:28:44.240]  我們必須能夠有能源
[00:28:44.240 --> 00:28:49.440]  也能夠支取能源
[00:28:49.440 --> 00:28:54.680]  最後
[00:28:54.680 --> 00:28:59.240]  就是生活的見證
[00:28:59.240 --> 00:29:03.400]  是心智的流露
[00:29:03.400 --> 00:29:07.040]  在我們的秩序中
[00:29:07.040 --> 00:29:09.160]  啟認經文
[00:29:09.160 --> 00:29:12.280]  我們看到保羅的一句話
[00:29:12.280 --> 00:29:15.160]  很感動人的
[00:29:15.160 --> 00:29:18.440]  倒數第四行
[00:29:18.440 --> 00:29:22.720]  無論是生是死
[00:29:22.720 --> 00:29:30.320]  總叫基督在我身上照常顯大
[00:29:30.320 --> 00:29:33.360]  生也好 死也好
[00:29:33.360 --> 00:29:36.800]  生命至於度外
[00:29:36.800 --> 00:29:40.240]  只要成就一件事
[00:29:40.240 --> 00:29:46.320]  就是叫基督在他身上顯大
[00:29:46.320 --> 00:29:49.920]  把耶穌基督表明出來
[00:29:49.920 --> 00:29:52.120]  這是一個很強的心智
[00:29:52.120 --> 00:29:54.520]  有了這樣的心智
[00:29:54.520 --> 00:29:57.920]  必然有好的表現
[00:29:57.920 --> 00:30:00.120]  我們看一節聖經
[00:30:00.120 --> 00:30:09.440]  是《斐納比書》第二章第十三節
[00:30:09.440 --> 00:30:12.440]  因為你們立志行事
[00:30:12.440 --> 00:30:15.440]  都是神在你們心裡運行
[00:30:15.440 --> 00:30:18.440]  為要成就他人
[00:30:18.440 --> 00:30:20.440]  在你們心裡運行
[00:30:20.440 --> 00:30:23.240]  為要成就他的美意
[00:30:23.240 --> 00:30:25.240]  這兩件事合在一起
[00:30:25.240 --> 00:30:30.640]  第一是神的運行
[00:30:30.640 --> 00:30:35.040]  第二是我們的立志行事
[00:30:35.040 --> 00:30:38.040]  這兩樣合在一起
[00:30:38.040 --> 00:30:43.840]  神的運行成為我們的立志
[00:30:43.840 --> 00:30:51.240]  那就是神的作為和我們的意志配合起來
[00:30:51.240 --> 00:30:58.760]  神不能幫助一個沒有心智的人
[00:30:58.760 --> 00:31:03.440]  求神給我們一個堅強的心智
[00:31:03.440 --> 00:31:09.360]  在這個彎曲背扭的時代裡面
[00:31:09.360 --> 00:31:14.760]  讓生命的道表明出來
[00:31:14.760 --> 00:31:16.760]  我們低頭祈禱
[00:31:16.760 --> 00:31:24.360]  (閩) 神祖我們很感謝祢
[00:31:24.360 --> 00:31:25.960]  祢為我們呈現了救恩
[00:31:25.960 --> 00:31:28.360]  使我們在救恩中生活
[00:31:28.360 --> 00:31:31.160]  祢將你的生命在我們裡面運行
[00:31:31.160 --> 00:31:33.760]  主啊 我們願意靠著祢的恩典
[00:31:33.760 --> 00:31:36.360]  讓我們裡面的生命長大
[00:31:36.360 --> 00:31:38.360]  能夠有接觸美好的國子
[00:31:38.360 --> 00:31:41.360]  成熟 榮耀的一面
[00:31:41.360 --> 00:31:48.360]  也求神使我們在語言和事供的見證上
[00:31:48.360 --> 00:31:50.560]  得到祢的力量
[00:31:50.560 --> 00:31:52.960]  為祢有好的成就
[00:31:52.960 --> 00:31:55.560]  求主在每一個人的身上
[00:31:55.560 --> 00:31:59.160]  使這兩方面的見證真正的配合起來
[00:31:59.160 --> 00:32:01.160]  我們這樣祈求感謝父母
[00:32:01.160 --> 00:32:03.160]  耶穌基督的生命

