
[00:00:00.000 --> 00:00:05.420]  弟兄姊妹平安,我們在復活節的主日一起去敬拜
[00:21:15.420 --> 00:21:17.420]  他的精神不滅
[00:21:17.420 --> 00:21:19.420]  雖然已經不在我們中間
[00:21:19.420 --> 00:21:21.420]  不過我們這個團體組織
[00:21:21.420 --> 00:21:23.420]  會繼續以他為榮
[00:21:23.420 --> 00:21:26.420]  以及用他精神的努力經營下去
[00:21:26.420 --> 00:21:28.420]  不是說這件事
[00:21:28.420 --> 00:21:30.420]  不是說耶穌曾經在地上有精神
[00:21:30.420 --> 00:21:33.420]  所以他已經在我們中間
[00:21:33.420 --> 00:21:35.420]  已經來了
[00:21:35.420 --> 00:21:37.420]  或者我們有一天離開
[00:21:37.420 --> 00:21:39.420]  你也說了我們會見主面
[00:21:39.420 --> 00:21:41.420]  到時就見主面
[00:21:41.420 --> 00:21:47.420]  不是,是說他真的會親身來到,可見的
[00:21:47.420 --> 00:21:50.420]  也不是說司徒函主我有讀的
[00:21:50.420 --> 00:21:52.420]  聖靈降臨
[00:21:52.420 --> 00:21:54.420]  已經是了,現在地上的教會
[00:21:54.420 --> 00:21:56.420]  也不是說這件事
[00:21:56.420 --> 00:21:59.420]  而是聖經說他會親身來到基督
[00:21:59.420 --> 00:22:01.420]  第二次的來到
[00:22:01.420 --> 00:22:04.420]  第一次的來到,受死,復活,升天
[00:22:04.420 --> 00:22:06.420]  第二次來到,親自降臨
[00:22:06.420 --> 00:22:08.420]  以至這個安慰是實在的
[00:22:08.420 --> 00:22:10.420]  一個盼望是實在的地方
[00:22:10.420 --> 00:22:12.420]  最重要的信徒
[00:22:12.420 --> 00:22:14.420]  不論經文告訴我們
[00:22:14.420 --> 00:22:16.420]  你已經離世
[00:22:16.420 --> 00:22:20.420]  我們中間已經有很多離世的信徒
[00:22:20.420 --> 00:22:24.420]  或者今天主如果來到的時間
[00:22:24.420 --> 00:22:26.420]  我們仍然活著
[00:22:26.420 --> 00:22:28.420]  經文在15至17月告訴我們
[00:22:28.420 --> 00:22:32.420]  都是會被提到與主永遠相遇
[00:22:32.420 --> 00:22:34.420]  相同在
[00:22:34.420 --> 00:22:36.420]  這個永恆的盼望
[00:22:36.420 --> 00:22:38.420]  我們提到他說
[00:22:38.420 --> 00:22:40.420]  是出於主的話告訴你們
[00:22:40.420 --> 00:22:42.420]  是出於主的話
[00:22:42.420 --> 00:22:44.420]  是他教訓,他的保證,他應許
[00:22:44.420 --> 00:22:46.420]  不是出於人
[00:22:46.420 --> 00:22:49.420]  第二點,他說主必親自從天上降臨
[00:22:49.420 --> 00:22:51.420]  是伴隨著號令聲
[00:22:51.420 --> 00:22:54.420]  天使掌的呼喊聲和神的號筒聲
[00:22:54.420 --> 00:22:57.420]  是用來喚醒那些睡了的人
[00:22:57.420 --> 00:22:59.420]  已經死了的人
[00:22:59.420 --> 00:23:01.420]  先同主同在
[00:23:01.420 --> 00:23:03.420]  而那些在基督裡
[00:23:03.420 --> 00:23:05.420]  即是未死的人
[00:23:05.420 --> 00:23:08.420]  已死的人先復活
[00:23:08.420 --> 00:23:10.420]  死的人在前
[00:23:10.420 --> 00:23:12.420]  他首先復活
[00:23:12.420 --> 00:23:14.420]  被仍然活著的基督徒先被提
[00:23:14.420 --> 00:23:17.420]  但我們都不是先後重要
[00:23:17.420 --> 00:23:20.420]  而是可以在16節
[00:23:20.420 --> 00:23:22.420]  17節說
[00:23:22.420 --> 00:23:24.420]  我活著的人全流的雨
[00:23:24.420 --> 00:23:26.420]  必和他們一同
[00:23:26.420 --> 00:23:28.420]  被提到雲裡
[00:23:28.420 --> 00:23:30.420]  在空中與主相會
[00:23:30.420 --> 00:23:35.420]  被提的意思是我們最重要的描述
[00:23:35.420 --> 00:23:37.420]  這個現象是永遠
[00:23:37.420 --> 00:23:43.420]  同在這位主的賜福和應許盼望裡
[00:23:43.420 --> 00:23:47.420]  我們重要當我們知道這個訊息的時間
[00:23:47.420 --> 00:23:49.420]  我們的生命的問題就是
[00:23:49.420 --> 00:23:52.420]  可能你過去看完經文
[00:23:52.420 --> 00:23:54.420]  知道這件事
[00:23:54.420 --> 00:23:57.420]  到思想時間會不會想
[00:23:57.420 --> 00:23:59.420]  是不是真的
[00:23:59.420 --> 00:24:03.420]  或者與我無關
[00:24:03.420 --> 00:24:05.420]  肯不肯定呢
[00:24:05.420 --> 00:24:07.420]  相不相信
[00:24:07.420 --> 00:24:10.420]  我們很務實的香港人
[00:24:10.420 --> 00:24:12.420]  是有很多優點的
[00:24:12.420 --> 00:24:15.420]  務實、理性、好的計劃
[00:24:15.420 --> 00:24:18.420]  有時會有些事情
[00:24:18.420 --> 00:24:22.420]  不是那麼容易從心底去相信
[00:24:22.420 --> 00:24:23.420]  我們頭兩項都知道
[00:24:23.420 --> 00:24:26.420]  甚至你說我都不反對
[00:24:26.420 --> 00:24:29.420]  但會不會在暗中
[00:24:29.420 --> 00:24:30.420]  相信了還不相信
[00:24:30.420 --> 00:24:31.420]  都會說一句話
[00:24:31.420 --> 00:24:33.420]  21世紀
[00:24:33.420 --> 00:24:36.420]  還相信那麼不科學的東西
[00:24:36.420 --> 00:24:38.420]  是不是那麼不理性
[00:24:38.420 --> 00:24:43.420]  其實是不是理性、科學是重要
[00:24:43.420 --> 00:24:44.420]  但是不是唯一呢
[00:24:44.420 --> 00:24:50.420]  而忽略了靈性、神學或感性
[00:24:50.420 --> 00:24:54.420]  是一些科學的人的限制
[00:24:54.420 --> 00:24:58.420]  我們卻放大了人的能力呢
[00:24:58.420 --> 00:25:01.420]  意思是其實拒絕靈性
[00:25:01.420 --> 00:25:04.420]  我們很多東西才不科學
[00:25:04.420 --> 00:25:06.420]  才是無知
[00:25:06.420 --> 00:25:08.420]  因為不只是科學和理性
[00:25:08.420 --> 00:25:10.420]  我們不是一個科學宗教
[00:25:10.420 --> 00:25:14.420]  宗教或信仰從來都在靈性層面
[00:25:14.420 --> 00:25:19.420]  事實上有人從科學或文學
[00:25:19.420 --> 00:25:23.420]  去對應生死
[00:25:23.420 --> 00:25:25.420]  剛才我們說了一部份
[00:25:25.420 --> 00:25:26.420]  傳統
[00:25:26.420 --> 00:25:28.420]  你發覺都有共同點
[00:25:28.420 --> 00:25:30.420]  當說到科學
[00:25:30.420 --> 00:25:31.420]  其中一個實踐
[00:25:31.420 --> 00:25:34.420]  近兩年已經發展了
[00:25:34.420 --> 00:25:36.420]  我起碼知道
[00:25:36.420 --> 00:25:37.420]  不是新東西
[00:25:37.420 --> 00:25:39.420]  有些公司做了一樣東西
[00:25:39.420 --> 00:25:41.420]  AI親人
[00:25:41.420 --> 00:25:43.420]  有沒有聽過或做過
[00:25:43.420 --> 00:25:44.420]  不是做過
[00:25:44.420 --> 00:25:46.420]  可能意思你懂
[00:25:46.420 --> 00:25:48.420]  你將一個人攝錄拍攝
[00:25:48.420 --> 00:25:51.420]  用他的聲音輸入他的資料
[00:25:51.420 --> 00:25:55.420]  就可以做一個AI的你出來
[00:25:55.420 --> 00:25:56.420]  你和他聊天
[00:25:56.420 --> 00:25:58.420]  他會和你對答
[00:25:58.420 --> 00:26:00.420]  最近看過一個節目
[00:26:00.420 --> 00:26:05.420]  一個17歲患有罕有病的少年人
[00:26:05.420 --> 00:26:10.420]  他會預計快離世
[00:26:10.420 --> 00:26:14.420]  他就請公司幫他做了一個AI親人
[00:26:14.420 --> 00:26:17.420]  他媽媽就期望
[00:26:17.420 --> 00:26:18.420]  當他真的離開
[00:26:18.420 --> 00:26:23.420]  他媽媽可以和他AI的兒子聊天
[00:26:23.420 --> 00:26:27.420]  科技可以做到這樣的效果
[00:26:27.420 --> 00:26:29.420]  當然出來後
[00:26:29.420 --> 00:26:33.420]  他的媽媽分享都很感動
[00:26:33.420 --> 00:26:36.420]  但又想不到這個媽媽說
[00:26:36.420 --> 00:26:37.420]  他很清醒
[00:26:37.420 --> 00:26:39.420]  他知道這個不是真的
[00:26:39.420 --> 00:26:41.420]  雖然幫到他
[00:26:41.420 --> 00:26:44.420]  好像情緒有種安慰
[00:26:44.420 --> 00:26:46.420]  但他知道這個不是真的
[00:26:46.420 --> 00:26:48.420]  所以最後他表達
[00:26:48.420 --> 00:26:52.420]  我更加珍惜他的兒子還沒離開的日子
[00:26:52.420 --> 00:26:56.420]  雖然不知道有多長多短
[00:26:56.420 --> 00:26:59.420]  原來科學好像可以做到一些事
[00:26:59.420 --> 00:27:03.420]  但神將永恆觀念給我們
[00:27:03.420 --> 00:27:05.420]  卻將永生給我們
[00:27:05.420 --> 00:27:08.420]  在那個永恆盼望裏
[00:27:08.420 --> 00:27:13.420]  科技 科學幫到一些事
[00:27:13.420 --> 00:27:16.420]  但涉及生命靈性層面
[00:27:16.420 --> 00:27:18.420]  不能取代
[00:27:18.420 --> 00:27:24.420]  第二個文學有個流行曲
[00:27:24.420 --> 00:27:26.420]  可能未必聽過
[00:27:26.420 --> 00:27:28.420]  是一首普通話國語的歌
[00:27:28.420 --> 00:27:29.420]  《失落沙洲》
[00:27:29.420 --> 00:27:33.420]  這首歌是一位女歌手創作
[00:27:33.420 --> 00:27:35.420]  本來她的原意是
[00:27:35.420 --> 00:27:40.420]  告別初戀情傷的結束感情
[00:27:40.420 --> 00:27:43.420]  有一首歌去創作
[00:27:43.420 --> 00:27:47.420]  誰知在歌流傳的時間內容
[00:27:47.420 --> 00:27:50.420]  特別有一次的經歷
[00:27:50.420 --> 00:27:55.420]  她去到一個癌病院舍去唱這首歌
[00:27:55.420 --> 00:28:01.420]  原來很多癌病和家人很受感動
[00:28:01.420 --> 00:28:06.420]  因為帶出一種情感的告別結束
[00:28:06.420 --> 00:28:09.420]  只能逃避或封鎖
[00:28:09.420 --> 00:28:12.420]  或者生離死別如何昇華
[00:28:12.420 --> 00:28:14.420]  失去親人的心聲
[00:28:14.420 --> 00:28:16.420]  理智上知道
[00:28:16.420 --> 00:28:18.420]  但情感上沒辦法
[00:28:18.420 --> 00:28:21.420]  那種割捨的情感
[00:28:21.420 --> 00:28:24.420]  帶來一點點的安慰
[00:28:24.420 --> 00:28:26.420]  但這兩個範疇
[00:28:26.420 --> 00:28:29.420]  到剛才一開始說的那些
[00:28:29.420 --> 00:28:33.420]  你會發現有一樣的共同點
[00:28:33.420 --> 00:28:37.420]  就是人的限制和沒辦法
[00:28:37.420 --> 00:28:39.420]  靠自己去處理死亡
[00:28:39.420 --> 00:28:44.420]  更加不能給自己有永生的出路
[00:28:44.420 --> 00:28:46.420]  我們要嘗試去思想
[00:28:46.420 --> 00:28:48.420]  聖經這個話語
[00:28:48.420 --> 00:28:51.420]  不是不科學不是不現實
[00:28:51.420 --> 00:28:56.420]  而是回應人在生死的事上
[00:28:56.420 --> 00:28:58.420]  我們的無能為力
[00:28:58.420 --> 00:29:02.420]  以至今日我們為何復活節要大大很重視
[00:29:02.420 --> 00:29:07.420]  傳感恩的心去相信盼望
[00:29:07.420 --> 00:29:10.420]  不是一個簡單的童話故事
[00:29:10.420 --> 00:29:13.420]  當我們中間都經歷過生死
[00:29:13.420 --> 00:29:16.420]  明白多一點的時間
[00:29:16.420 --> 00:29:19.420]  寶貴的地方就在這裏
[00:29:19.420 --> 00:29:24.420]  所以宣導會實踐有兩方面
[00:29:24.420 --> 00:29:26.420]  第一大方面靈明俊心
[00:29:26.420 --> 00:29:29.420]  我們學習在信仰裏
[00:29:29.420 --> 00:29:32.420]  去看人生數算自己的日子
[00:29:32.420 --> 00:29:34.420]  好像C篇九十篇
[00:29:34.420 --> 00:29:37.420]  有趣的我不知道你覺得人生
[00:29:37.420 --> 00:29:40.420]  你剛才說想活幾多歲
[00:29:40.420 --> 00:29:42.420]  不要這樣問
[00:29:42.420 --> 00:29:46.420]  或者你覺得人生有什麼是不夠的
[00:29:46.420 --> 00:29:49.420]  第一樣不夠 我數了五樣
[00:29:49.420 --> 00:29:53.420]  第一樣不夠是手機容量不夠
[00:29:53.420 --> 00:29:55.420]  買了一架新的還小事
[00:29:55.420 --> 00:29:58.420]  不過現在緊張手機多於身份證
[00:29:58.420 --> 00:30:02.420]  沒有手機很慌張很麻煩
[00:30:02.420 --> 00:30:04.420]  沒有身份證保命
[00:30:04.420 --> 00:30:07.420]  我有車牌撐住
[00:30:07.420 --> 00:30:10.420]  沒有手機很不方便
[00:30:10.420 --> 00:30:12.420]  容量爆了不知道怎麼辦
[00:30:12.420 --> 00:30:16.420]  第二樣陪伴家人的時間總是不夠
[00:30:16.420 --> 00:30:18.420]  我們很忙
[00:30:18.420 --> 00:30:22.420]  很多很重要的事情犧牲了陪伴家人的時間
[00:30:22.420 --> 00:30:25.420]  第三樣寬恕接納人的心總是不夠
[00:30:25.420 --> 00:30:30.420]  我們覺得自己正確所以不容易寬恕接納人
[00:30:30.420 --> 00:30:32.420]  第四樣和剛才所說的
[00:30:32.420 --> 00:30:34.420]  陪伴家人的時間總是不夠
[00:30:34.420 --> 00:30:38.420]  我們自己覺得時間是不夠用的
[00:30:38.420 --> 00:30:42.420]  很多事情想做很多事情又沒空做
[00:30:42.420 --> 00:30:48.420]  第五樣愛神的心總是不夠
[00:30:48.420 --> 00:30:50.420]  我們知道最大誡命
[00:30:50.420 --> 00:30:52.420]  愛神愛人
[00:30:52.420 --> 00:30:56.420]  但是實踐還是差一點
[00:30:56.420 --> 00:30:58.420]  還是做得不夠完全
[00:30:58.420 --> 00:31:00.420]  但是這些不夠也不是壞事
[00:31:00.420 --> 00:31:04.420]  我覺得還是保持謙卑和信心
[00:31:04.420 --> 00:31:08.420]  不夠只是一個現實我們依靠著
[00:31:08.420 --> 00:31:11.420]  知足而不自滿的狀態
[00:31:11.420 --> 00:31:15.420]  就好像早一兩個月有個靈修的故事
[00:31:15.420 --> 00:31:17.420]  對我有些啟發
[00:31:17.420 --> 00:31:20.420]  就是說有一個偉大的君王
[00:31:20.420 --> 00:31:24.420]  屢戰屢勝每次歸來都得到人民的歡呼
[00:31:24.420 --> 00:31:27.420]  甚至不可一世的地位
[00:31:27.420 --> 00:31:29.420]  誰知道他就聽到
[00:31:29.420 --> 00:31:32.420]  在他覺得我管治的國家應該很好
[00:31:32.420 --> 00:31:33.420]  大家很滿足
[00:31:33.420 --> 00:31:35.420]  就說有一個哲學家
[00:31:35.420 --> 00:31:38.420]  用一個木桶成為他的家
[00:31:38.420 --> 00:31:40.420]  過著自由自在的生活
[00:31:40.420 --> 00:31:41.420]  他就很奇怪
[00:31:41.420 --> 00:31:42.420]  第一好奇
[00:31:42.420 --> 00:31:46.420]  第二覺得為什麼我管治的人民
[00:31:46.420 --> 00:31:48.420]  不是每個人都住好的房子
[00:31:48.420 --> 00:31:51.420]  生活得很好為什麼住個木桶那麼奇怪
[00:31:51.420 --> 00:31:53.420]  窮得那麼厲害
[00:31:53.420 --> 00:31:56.420]  他就要請他來見見面
[00:31:56.420 --> 00:31:58.420]  誰知道請不到
[00:31:58.420 --> 00:32:00.420]  他的下屬說他不肯來
[00:32:00.420 --> 00:32:02.420]  不想來
[00:32:02.420 --> 00:32:05.420]  君王反覺得很有趣
[00:32:05.420 --> 00:32:08.420]  這個人為什麼不怕我的權勢
[00:32:08.420 --> 00:32:09.420]  我是王來的
[00:32:09.420 --> 00:32:11.420]  叫你來又不來
[00:32:11.420 --> 00:32:14.420]  他就去見見他
[00:32:14.420 --> 00:32:17.420]  如果他那麼有智慧那麼有能力
[00:32:17.420 --> 00:32:22.420]  我就答應他一件事幫他
[00:32:22.420 --> 00:32:27.420]  看他到時會叫我幫他做什麼
[00:32:27.420 --> 00:32:29.420]  可能是幫他蓋房子
[00:32:29.420 --> 00:32:31.420]  還是給他很多工人幫他
[00:32:31.420 --> 00:32:33.420]  還是給他很多錢
[00:32:33.420 --> 00:32:36.420]  當他見到這個哲學家
[00:32:36.420 --> 00:32:39.420]  就跟他說
[00:32:39.420 --> 00:32:43.420]  剛才他說有事你出聲我幫你
[00:32:43.420 --> 00:32:45.420]  我會幫你一件事
[00:32:45.420 --> 00:32:50.420]  這個哲學家就望一望這位君王
[00:32:50.420 --> 00:32:55.420]  聽到他對他的應許
[00:32:55.420 --> 00:32:57.420]  就說這樣嗎
[00:32:57.420 --> 00:33:00.420]  我可不可以拜託你一件事
[00:33:00.420 --> 00:33:02.420]  君王就想好
[00:33:02.420 --> 00:33:05.420]  我什麼事應該都有能力幫你
[00:33:05.420 --> 00:33:08.420]  這個哲學家就淡淡然說了一句話
[00:33:08.420 --> 00:33:12.420]  請你可不可以走開一點
[00:33:12.420 --> 00:33:20.420]  因為你現在擋住一個最溫暖我的陽光
[00:33:20.420 --> 00:33:22.420]  對我啟發這個故事是
[00:33:22.420 --> 00:33:26.420]  免費的東西是最貴的
[00:33:26.420 --> 00:33:31.420]  陽光空氣雨水不用錢
[00:33:31.420 --> 00:33:37.420]  因為是上帝一個普遍的恩典
[00:33:37.420 --> 00:33:39.420]  我們有時都不太珍惜
[00:33:39.420 --> 00:33:42.420]  應該有
[00:33:42.420 --> 00:33:45.420]  親情友情無條件的愛
[00:33:45.420 --> 00:33:49.420]  都是免費的
[00:33:49.420 --> 00:33:54.420]  都是最寶貴的
[00:33:54.420 --> 00:33:58.420]  基督十字架犧牲的愛
[00:33:58.420 --> 00:34:01.420]  都是免費的
[00:34:01.420 --> 00:34:05.420]  或者說得正確一點是無價的
[00:34:05.420 --> 00:34:08.420]  是基督賜來我們帶來的盼望
[00:34:08.420 --> 00:34:10.420]  免費的東西是最貴的
[00:34:10.420 --> 00:34:13.420]  也是最容易忽略輕視的
[00:34:13.420 --> 00:34:15.420]  所以陪伴家人的時間也有一次
[00:34:15.420 --> 00:34:18.420]  我今天不能陪伴,明天陪伴
[00:34:18.420 --> 00:34:21.420]  不過永遠有明天
[00:34:21.420 --> 00:34:23.420]  講一下良情
[00:34:23.420 --> 00:34:26.420]  下個假期,再下個假期
[00:34:26.420 --> 00:34:30.420]  所以要及時,不要太遲
[00:34:30.420 --> 00:34:35.420]  因為我們都不知道我們生死的時間
[00:34:35.420 --> 00:34:38.420]  所以連同今天的訊息給我們的思考
[00:34:38.420 --> 00:34:40.420]  人死最可怕不是完結
[00:34:40.420 --> 00:34:42.420]  雖然很多人說終結的痛苦
[00:34:42.420 --> 00:34:44.420]  對基督徒給我們的提醒
[00:34:44.420 --> 00:34:46.420]  或者從信仰的角度來看
[00:34:46.420 --> 00:34:49.420]  人死最可怕不是完結而是沒有希望
[00:34:49.420 --> 00:34:52.420]  一個沒有希望沒有盼望的人
[00:34:52.420 --> 00:34:56.420]  人生就是沒有盼望的憂傷
[00:34:56.420 --> 00:34:58.420]  在十三節提醒
[00:34:58.420 --> 00:35:01.420]  所以主持的生命不單是生存和生活
[00:35:01.420 --> 00:35:04.420]  今年的連題三B的其中兩個
[00:35:04.420 --> 00:35:07.420]  主題是我們活著怎樣的生命
[00:35:07.420 --> 00:35:13.420]  要按照Bible的標準建構我們信仰生活的價值觀
[00:35:13.420 --> 00:35:16.420]  放下我們的舊我
[00:35:16.420 --> 00:35:19.420]  所以保羅教徒脫去舊人換上新人
[00:35:19.420 --> 00:35:22.420]  我們不要只有基督徒的名字
[00:35:22.420 --> 00:35:25.420]  要有內裡那種誠實真實的生命
[00:35:25.420 --> 00:35:27.420]  去敬畏神
[00:35:27.420 --> 00:35:30.420]  那些不敬畏神的舊我要脫去
[00:35:30.420 --> 00:35:33.420]  就好像換冷氣機或槍口機
[00:35:33.420 --> 00:35:35.420]  這裡沒有師傅
[00:35:35.420 --> 00:35:37.420]  我們班門弄斧
[00:35:37.420 --> 00:35:39.420]  舊式不是舊式現在也是
[00:35:39.420 --> 00:35:43.420]  那些槍口機拆出來有時候很困難
[00:35:43.420 --> 00:35:45.420]  為什麼
[00:35:45.420 --> 00:35:47.420]  生鏽了
[00:35:47.420 --> 00:35:50.420]  要那些超級大隻佬的冷氣師傅
[00:35:50.420 --> 00:35:53.420]  才能用方法拔出來
[00:35:53.420 --> 00:35:56.420]  並且他裝身之前要什麼
[00:35:56.420 --> 00:35:59.420]  去鏽油漆的鐵架
[00:35:59.420 --> 00:36:03.420]  才能暢順的裝上新的冷氣機
[00:36:03.420 --> 00:36:05.420]  這樣你就舒服了
[00:36:05.420 --> 00:36:07.420]  壞了才換
[00:36:07.420 --> 00:36:10.420]  舊人脫去換上新人
[00:36:10.420 --> 00:36:14.420]  我們只有基督徒的名字沒有完全換了
[00:36:14.420 --> 00:36:16.420]  只有舊機
[00:36:16.420 --> 00:36:19.420]  或者脫去那些舊我很不容易
[00:36:19.420 --> 00:36:21.420]  但需要脫去的話
[00:36:21.420 --> 00:36:24.420]  我們有沒有換上包括今天聖經的經文
[00:36:24.420 --> 00:36:27.420]  成為我們人生信仰很重要的核心
[00:36:27.420 --> 00:36:30.420]  提醒我們終極去到哪裡
[00:36:30.420 --> 00:36:32.420]  不要小看我們今天已經信了主
[00:36:32.420 --> 00:36:36.420]  我們這個世界對我們的破壞傷害攻擊
[00:36:36.420 --> 00:36:38.420]  都可以很可怕
[00:36:38.420 --> 00:36:40.420]  在前一個月
[00:36:40.420 --> 00:36:43.420]  有一個新聞和一個聽到的分享
[00:36:43.420 --> 00:36:45.420]  都被我提醒
[00:36:45.420 --> 00:36:47.420]  23歲你在做什麼
[00:36:47.420 --> 00:36:49.420]  應該大好青年
[00:36:49.420 --> 00:36:51.420]  如果找到一份很穩定的工作
[00:36:51.420 --> 00:36:59.420]  是一個很開心的年齡的時候
[00:36:59.420 --> 00:37:02.420]  23歲你會不會想自殺
[00:37:02.420 --> 00:37:05.420]  二月尾就有一個23歲女警
[00:37:05.420 --> 00:37:08.420]  有一宗新聞說她自殺
[00:37:08.420 --> 00:37:09.420]  我不認識她
[00:37:09.420 --> 00:37:10.420]  我不知道為什麼會這樣
[00:37:10.420 --> 00:37:12.420]  可能情緒可能工作壓力
[00:37:12.420 --> 00:37:15.420]  可能很多家庭問題
[00:37:15.420 --> 00:37:17.420]  不過更加令我刺激的是
[00:37:17.420 --> 00:37:21.420]  那天我們吃飯的時候
[00:37:21.420 --> 00:37:23.420]  和一些其他教會的教母
[00:37:23.420 --> 00:37:25.420]  其中有一個教母在九龍
[00:37:25.420 --> 00:37:26.420]  跟她分享
[00:37:26.420 --> 00:37:30.420]  有一個教會退休的弟兄
[00:37:30.420 --> 00:37:32.420]  跳海
[00:37:32.420 --> 00:37:34.420]  跳海不是游泳
[00:37:34.420 --> 00:37:37.420]  是輕生
[00:37:37.420 --> 00:37:38.420]  你沒聽錯嗎
[00:37:38.420 --> 00:37:40.420]  基督徒有盼望不應該
[00:37:40.420 --> 00:37:42.420]  沒有不應該的
[00:37:42.420 --> 00:37:46.420]  人去到太過憂鬱、孤獨、寂寞
[00:37:46.420 --> 00:37:49.420]  情緒問題可以什麼都做得出來
[00:37:49.420 --> 00:37:51.420]  我們退休的弟兄
[00:37:51.420 --> 00:37:54.420]  要陪他多一點
[00:37:54.420 --> 00:37:56.420]  不要等他一個人
[00:37:56.420 --> 00:37:57.420]  姐妹也是
[00:37:57.420 --> 00:38:00.420]  今天更加驚聞
[00:38:00.420 --> 00:38:03.420]  我們的終結的盼望不是停留了
[00:38:03.420 --> 00:38:05.420]  眼光只是放大
[00:38:05.420 --> 00:38:08.420]  就是一些今生不如意
[00:38:08.420 --> 00:38:09.420]  不順利
[00:38:09.420 --> 00:38:11.420]  甚至令我們的確可以
[00:38:11.420 --> 00:38:15.420]  抑鬱、情緒、孤單的事情和問題
[00:38:15.420 --> 00:38:18.420]  不是玩多一點熱鬧就不孤單
[00:38:18.420 --> 00:38:21.420]  有時候越熱鬧越孤單
[00:38:21.420 --> 00:38:23.420]  原來生命那麼脆弱
[00:38:23.420 --> 00:38:25.420]  我們更加需要依靠主
[00:38:25.420 --> 00:38:29.420]  讓上帝已經去了我們的盼望
[00:38:29.420 --> 00:38:34.420]  不要相信魔鬼要破壞、擾亂、迷惑我們的事情
[00:38:34.420 --> 00:38:38.420]  所以靈命成長的數算
[00:38:38.420 --> 00:38:40.420]  有智慧、有盼望
[00:38:40.420 --> 00:38:43.420]  我們更加直接正面
[00:38:43.420 --> 00:38:45.420]  就是渴望基督的再來
[00:38:45.420 --> 00:38:47.420]  耶穌基督是再來的王
[00:38:47.420 --> 00:38:48.420]  不是一個口號
[00:38:48.420 --> 00:38:49.420]  不是一個意識
[00:38:49.420 --> 00:38:51.420]  而是真實信仰
[00:38:51.420 --> 00:38:53.420]  我們一部份知道
[00:38:53.420 --> 00:38:57.420]  買食物你看錯了最佳日期
[00:38:57.420 --> 00:38:59.420]  食用期限看錯了
[00:38:59.420 --> 00:39:01.420]  我們真的試過看錯
[00:39:01.420 --> 00:39:03.420]  二、五、七
[00:39:03.420 --> 00:39:05.420]  然後看錯了
[00:39:05.420 --> 00:39:13.420]  七月二十五還是二五年七月
[00:39:13.420 --> 00:39:15.420]  有些分別
[00:39:15.420 --> 00:39:20.420]  最多肚子痛去廁所排毒
[00:39:20.420 --> 00:39:24.420]  但是我們有沒有看到耶穌基督再來的日子
[00:39:24.420 --> 00:39:26.420]  是其中我們要關注的
[00:39:26.420 --> 00:39:28.420]  忽略了就大件事了
[00:39:28.420 --> 00:39:32.420]  所以聖經多處提醒我們主再來的事情
[00:39:32.420 --> 00:39:35.420]  如何影響我們的生活
[00:39:35.420 --> 00:39:39.420]  在保羅的書信教導當時有兩種極端
[00:39:39.420 --> 00:39:43.420]  一種是早期的使徒等候主的再來
[00:39:43.420 --> 00:39:46.420]  不過等到他離世都未見的時間
[00:39:46.420 --> 00:39:47.420]  是不是灰心呢
[00:39:47.420 --> 00:39:50.420]  到保羅和彼得都提醒
[00:39:50.420 --> 00:39:52.420]  有個觀念主再來的日子很近
[00:39:52.420 --> 00:39:58.420]  不過主看千年和我們看千年的日子時間是不同的
[00:39:58.420 --> 00:40:02.420]  所以當時舊約才知道新約給我訊息的時間
[00:40:02.420 --> 00:40:06.420]  學無主的再來我們常傳這種等候盼望的心
[00:40:06.420 --> 00:40:08.420]  就不要失落了
[00:40:08.420 --> 00:40:09.420]  等那麼久都未等
[00:40:09.420 --> 00:40:11.420]  不過是不是不來的
[00:40:11.420 --> 00:40:17.420]  我們不如流連忘返於滿足今生美好的享樂裏面算了
[00:40:17.420 --> 00:40:20.420]  就失落了這種警醒的心
[00:40:20.420 --> 00:40:23.420]  或者應當去持守的信仰
[00:40:23.420 --> 00:40:25.420]  所以面對今天活著
[00:40:25.420 --> 00:40:28.420]  我們有個學習不如就是說
[00:40:28.420 --> 00:40:32.420]  有個成功的原則就是以中為始的意思
[00:40:32.420 --> 00:40:36.420]  你想健康那你就開始運動
[00:40:36.420 --> 00:40:39.420]  或者飲住飲食
[00:40:39.420 --> 00:40:42.420]  結果希望你健康
[00:40:42.420 --> 00:40:43.420]  很多事都是這樣
[00:40:43.420 --> 00:40:46.420]  想讀書成績好那你就今天開始努力
[00:40:46.420 --> 00:40:49.420]  溫習就不要考試那天
[00:40:49.420 --> 00:40:52.420]  就不要溫習就肥佬
[00:40:52.420 --> 00:40:56.420]  我們如果人生以中為始
[00:40:56.420 --> 00:40:59.420]  就是說我們有基督信仰的人
[00:40:59.420 --> 00:41:03.420]  是不是以耶穌基督所定的終結
[00:41:03.420 --> 00:41:07.420]  為我們生活的開始去想整件事計劃我們人生呢
[00:41:07.420 --> 00:41:11.420]  所以不是說我們沒有計劃都不知道怎麼辦就算了
[00:41:11.420 --> 00:41:14.420]  而以基督的中為我們生命的開始
[00:41:14.420 --> 00:41:18.420]  而預備被提的一個意義就是說
[00:41:18.420 --> 00:41:24.420]  我們去思想一個特別的地方就是說
[00:41:24.420 --> 00:41:28.420]  剛才的圖畫以外有另一個比較有趣的描述
[00:41:28.420 --> 00:41:29.420]  也很簡單的
