
[00:00:00.000 --> 00:00:02.000]  當你讀到希伯來書的時候
[00:19:27.000 --> 00:19:30.000]  也意味著祂在城市之內
[00:19:30.000 --> 00:19:32.000]  祂是被拒絕的
[00:19:32.000 --> 00:19:34.000]  祂是被排斥的
[00:19:34.000 --> 00:19:35.000]  被羞辱的
[00:19:35.000 --> 00:19:37.000]  當時的人不會接納主耶穌
[00:19:37.000 --> 00:19:39.000]  但祂被帶到營外
[00:19:39.000 --> 00:19:43.000]  如果大家去過一些城城參觀
[00:19:43.000 --> 00:19:46.000]  你會察覺到被釘十字架的主耶穌
[00:19:46.000 --> 00:19:48.000]  在伽勒山上
[00:19:48.000 --> 00:19:50.000]  是在城之外
[00:19:50.000 --> 00:19:54.000]  也意味著主被拒絕
[00:19:54.000 --> 00:19:55.000]  而聖經說
[00:19:55.000 --> 00:19:58.000]  我們的主也是這樣面對這些苦
[00:19:58.000 --> 00:20:01.000]  所以你看十二節
[00:20:01.000 --> 00:20:04.000]  所以耶穌也是這樣在城門外受苦
[00:20:04.000 --> 00:20:08.000]  為的是要藉著自己的血使人民得勝
[00:20:08.000 --> 00:20:09.000]  第十三節
[00:20:09.000 --> 00:20:10.000]  大家留心
[00:20:10.000 --> 00:20:13.000]  那麼讓我們也出到營外
[00:20:13.000 --> 00:20:15.000]  到他那裡去
[00:20:15.000 --> 00:20:17.000]  擔當他的靈育
[00:20:17.000 --> 00:20:18.000]  出到去營外
[00:20:18.000 --> 00:20:19.000]  也都意味著
[00:20:19.000 --> 00:20:23.000]  縱使我們面對著很多因信仰而有的
[00:20:23.000 --> 00:20:25.000]  一種損失
[00:20:25.000 --> 00:20:26.000]  傷害
[00:20:26.000 --> 00:20:28.000]  我們去到營外
[00:20:28.000 --> 00:20:29.000]  到主那裡
[00:20:29.000 --> 00:20:32.000]  去分享他的苦難
[00:20:32.000 --> 00:20:34.000]  各位弟兄姊妹
[00:20:34.000 --> 00:20:37.000]  我相信在未來的日子
[00:20:37.000 --> 00:20:39.000]  在城市生活的基督徒
[00:20:39.000 --> 00:20:43.000]  會面對著更多因為信仰而有的
[00:20:43.000 --> 00:20:45.000]  一種的迫迫
[00:20:45.000 --> 00:20:46.000]  或者是虧損
[00:20:46.000 --> 00:20:48.000]  或者是傷害
[00:20:48.000 --> 00:20:51.000]  有更多的發展
[00:20:51.000 --> 00:20:52.000]  讓我們看到
[00:20:52.000 --> 00:20:55.000]  一個後基督教的世代
[00:20:55.000 --> 00:21:00.000]  是更加對基督教的教導是抗拒
[00:21:00.000 --> 00:21:03.000]  而今天你在主的裡面
[00:21:03.000 --> 00:21:05.000]  你信靠這位主的時候
[00:21:05.000 --> 00:21:08.000]  你會面對或多或少這些的難處
[00:21:08.000 --> 00:21:10.000]  其實我們今天都聽到很多弟兄姊妹分享
[00:21:10.000 --> 00:21:12.000]  我記得有位弟兄說到
[00:21:12.000 --> 00:21:16.000]  他做一些機械的買賣的生意
[00:21:16.000 --> 00:21:19.000]  在中國內地一些的廠房
[00:21:19.000 --> 00:21:20.000]  需要某一些的機械
[00:21:20.000 --> 00:21:23.000]  他就買這些的機器
[00:21:23.000 --> 00:21:25.000]  但後來發覺很多他的同行
[00:21:25.000 --> 00:21:26.000]  得到很多的生意
[00:21:26.000 --> 00:21:28.000]  但他自己很少生意
[00:21:28.000 --> 00:21:30.000]  就發覺他們出的價錢很低
[00:21:30.000 --> 00:21:31.000]  他說不可能的
[00:21:31.000 --> 00:21:33.000]  是虧損的
[00:21:33.000 --> 00:21:35.000]  後來才發現很多的同行
[00:21:35.000 --> 00:21:38.000]  買的是二手的機器
[00:21:38.000 --> 00:21:39.000]  但稍為翻新
[00:21:39.000 --> 00:21:41.000]  因此買家不知道
[00:21:41.000 --> 00:21:42.000]  因此很便宜賣給他們
[00:21:42.000 --> 00:21:44.000]  所以得到很多生意
[00:21:44.000 --> 00:21:46.000]  因為你已經說他很掙扎
[00:21:46.000 --> 00:21:47.000]  但在掙扎當中
[00:21:47.000 --> 00:21:49.000]  最後他自己心裡面很知道
[00:21:49.000 --> 00:21:53.000]  我要保持對主的忠誠
[00:21:53.000 --> 00:21:55.000]  因此他繼續做
[00:21:55.000 --> 00:21:57.000]  雖然入息不算很多
[00:21:57.000 --> 00:22:03.000]  但他知道他所尋求的是永恆的成
[00:22:03.000 --> 00:22:06.000]  因為他心裡面願意尋求的
[00:22:06.000 --> 00:22:07.000]  是向神表明
[00:22:07.000 --> 00:22:11.000]  他所尋求的不是地上的一種滿足
[00:22:11.000 --> 00:22:13.000]  你記得希伯來書說
[00:22:13.000 --> 00:22:15.000]  人非有信
[00:22:15.000 --> 00:22:19.000]  然後就不能得神的喜悅
[00:22:19.000 --> 00:22:21.000]  因為你犯到神面前來的人
[00:22:21.000 --> 00:22:23.000]  必須信有神
[00:22:23.000 --> 00:22:30.000]  而且信他會賞賜那尋求他的人
[00:22:30.000 --> 00:22:32.000]  如果你去尋求他
[00:22:32.000 --> 00:22:36.000]  你相信神給你的真正的天家
[00:22:36.000 --> 00:22:41.000]  你就會去保持那份忠誠
[00:22:41.000 --> 00:22:44.000]  知道至終上帝會賜福
[00:22:44.000 --> 00:22:46.000]  因為你不屬於這個世界
[00:22:46.000 --> 00:22:48.000]  如果你屬於這個世界
[00:22:48.000 --> 00:22:50.000]  你就會融入了
[00:22:50.000 --> 00:22:51.000]  入鄉隨俗
[00:22:51.000 --> 00:22:53.000]  不要緊,做要做的事
[00:22:53.000 --> 00:22:55.000]  你會做他們喜歡你做的事
[00:22:55.000 --> 00:22:57.000]  得他們的歡心
[00:22:57.000 --> 00:23:01.000]  但如果你知道你所尋求的是永恆的成
[00:23:01.000 --> 00:23:04.000]  因此你就堅持在這個城市當中
[00:23:04.000 --> 00:23:06.000]  行神的旨意
[00:23:06.000 --> 00:23:11.000]  因此你發覺聖經跟著十三節說
[00:23:11.000 --> 00:23:16.000]  那麼讓我們也出到迎外到他那裡去
[00:23:16.000 --> 00:23:19.000]  擔當他的靈育十四節
[00:23:19.000 --> 00:23:23.000]  因為在這裡我們沒有長存的成
[00:23:23.000 --> 00:23:26.000]  我們卻是尋求那將來的成
[00:23:26.000 --> 00:23:30.000]  正因為我們所尋求的是將來的成
[00:23:30.000 --> 00:23:33.000]  我很深刻記得一件事
[00:23:33.000 --> 00:23:34.000]  就是好幾年之前
[00:23:34.000 --> 00:23:35.000]  好多年前
[00:23:35.000 --> 00:23:37.000]  在一個地方,在加拿大
[00:23:37.000 --> 00:23:40.000]  去到一個海灘旁邊
[00:23:40.000 --> 00:23:43.000]  不知剛好那天有一種特別的節目
[00:23:43.000 --> 00:23:45.000]  就是堆沙比賽
[00:23:45.000 --> 00:23:47.000]  大家不知道有沒有看過
[00:23:47.000 --> 00:23:51.000]  很多人在堆砌一些沙堡壘
[00:23:51.000 --> 00:23:53.000]  一些沙的挑數
[00:23:53.000 --> 00:23:55.000]  我很開心,到處看
[00:23:55.000 --> 00:23:56.000]  看了很久
[00:23:56.000 --> 00:23:58.000]  終於有頒獎了
[00:23:58.000 --> 00:24:00.000]  哪一座堡壘第一名第二名
[00:24:00.000 --> 00:24:03.000]  我看到很晚,差不多傍晚
[00:24:03.000 --> 00:24:05.000]  當我走的時候,沿著海邊
[00:24:05.000 --> 00:24:07.000]  看最後一眼
[00:24:07.000 --> 00:24:08.000]  一看的時候
[00:24:08.000 --> 00:24:12.000]  突然間發覺潮水漲
[00:24:12.000 --> 00:24:14.000]  水湧過來的時候
[00:24:14.000 --> 00:24:16.000]  堡壘就崩了一截
[00:24:16.000 --> 00:24:18.000]  然後我繼續一路看
[00:24:18.000 --> 00:24:20.000]  走了一段路,看回頭
[00:24:20.000 --> 00:24:24.000]  發覺那座堡壘整座塌了
[00:24:24.000 --> 00:24:27.000]  那個畫像很深刻
[00:24:27.000 --> 00:24:30.000]  這個世界是會過去的
[00:24:30.000 --> 00:24:34.000]  聖經說這個世界不是永存的
[00:24:34.000 --> 00:24:36.000]  但上帝告訴我們
[00:24:36.000 --> 00:24:38.000]  祂要賜給我們永存的城
[00:24:38.000 --> 00:24:41.000]  因此我們帶著一份信心
[00:24:41.000 --> 00:24:43.000]  帶著一份盼望
[00:24:43.000 --> 00:24:44.000]  我們按神的旨意
[00:24:44.000 --> 00:24:47.000]  在這個地上生活
[00:24:47.000 --> 00:24:50.000]  因此最後再看聖經說
[00:24:50.000 --> 00:24:53.000]  聖經說我們保持著對主的忠誠
[00:24:53.000 --> 00:24:56.000]  也保持著對神的獻祭
[00:24:56.000 --> 00:24:57.000]  在第十五節提及
[00:24:57.000 --> 00:24:59.000]  所以我們要藉著耶穌上上
[00:24:59.000 --> 00:25:02.000]  把頌讚的祭品獻給神
[00:25:02.000 --> 00:25:06.000]  就是承認祂的名的人嘴唇的果子
[00:25:06.000 --> 00:25:08.000]  今天我們不需要帶著生畜
[00:25:08.000 --> 00:25:11.000]  來到神的教會中獻祭生
[00:25:11.000 --> 00:25:12.000]  不需要
[00:25:12.000 --> 00:25:14.000]  但你要保持獻祭
[00:25:14.000 --> 00:25:16.000]  是什麼獻祭?
[00:25:16.000 --> 00:25:18.000]  是獻上頌讚為祭
[00:25:18.000 --> 00:25:22.000]  是不斷的獻上這種生命的祭品
[00:25:22.000 --> 00:25:25.000]  去承認你和主耶穌的關係
[00:25:25.000 --> 00:25:27.000]  去向神表明你的信心
[00:25:27.000 --> 00:25:31.000]  去不斷向神頌讚
[00:25:31.000 --> 00:25:32.000]  同時在頌讚當中
[00:25:32.000 --> 00:25:34.000]  不單是放在心裏面
[00:25:34.000 --> 00:25:36.000]  你的口唇的祭品
[00:25:36.000 --> 00:25:41.000]  也表明了你是很真實地表明出來
[00:25:41.000 --> 00:25:43.000]  一個頌讚神的人
[00:25:43.000 --> 00:25:46.000]  他會很自然地去見證主
[00:25:46.000 --> 00:25:50.000]  因為他知道這位主是真實的主
[00:25:50.000 --> 00:25:51.000]  他怎樣愛我
[00:25:51.000 --> 00:25:53.000]  他怎樣恩待我
[00:25:53.000 --> 00:25:56.000]  上上把這種祭品獻給神
[00:25:56.000 --> 00:25:58.000]  然後在十六節提及
[00:25:58.000 --> 00:26:01.000]  不要忘記行善和捐輸
[00:26:01.000 --> 00:26:04.000]  這項的祭是重掃
[00:26:04.000 --> 00:26:06.000]  無論是頌讚還是行善
[00:26:06.000 --> 00:26:10.000]  這些祭品都是神所喜悅的
[00:26:10.000 --> 00:26:16.000]  將行為的良善和對別人的公認
[00:26:16.000 --> 00:26:19.000]  成為祭品獻給神
[00:26:19.000 --> 00:26:20.000]  各位弟兄姊妹
[00:26:20.000 --> 00:26:23.000]  如果你知道神給你的應許
[00:26:23.000 --> 00:26:25.000]  是永恆的成
[00:26:25.000 --> 00:26:30.000]  剛才聽到施班唱Holy City的時候
[00:26:30.000 --> 00:26:32.000]  我的心很感動
[00:26:32.000 --> 00:26:34.000]  上帝給我們的應許
[00:26:34.000 --> 00:26:36.000]  永遠超過我們所能夠想像
[00:26:36.000 --> 00:26:39.000]  但真實神告訴我們
[00:26:39.000 --> 00:26:41.000]  祂喜悅我們
[00:26:41.000 --> 00:26:44.000]  在我們未曾領受這份應許之前
[00:26:44.000 --> 00:26:46.000]  我們在地上的成
[00:26:46.000 --> 00:26:48.000]  是按照祂的旨意生活
[00:26:48.000 --> 00:26:51.000]  表明了我們相信這個應許
[00:26:51.000 --> 00:26:54.000]  亦都預備自己來領受
[00:26:54.000 --> 00:26:56.000]  因此我們讀這段經文
[00:26:56.000 --> 00:26:59.000]  亦都提醒我們今天在香港的城市裏
[00:26:59.000 --> 00:27:02.000]  我們怎樣來保持住
[00:27:02.000 --> 00:27:05.000]  持守住跟隨神的心智
[00:27:05.000 --> 00:27:06.000]  記不記得
[00:27:06.000 --> 00:27:09.000]  第一保持愛心
[00:27:09.000 --> 00:27:13.000]  第二保持純潔
[00:27:13.000 --> 00:27:20.000]  第三保持住
[00:27:20.000 --> 00:27:24.000]  令我忘記了
[00:27:24.000 --> 00:27:27.000]  保持住在主裏的滿足
[00:27:27.000 --> 00:27:30.000]  第四保持住對主的忠誠
[00:27:30.000 --> 00:27:35.000]  第五保持住獻上祭品
[00:27:35.000 --> 00:27:37.000]  我們一起祈禱

