
[00:00:00.000 --> 00:00:02.240]  這段時間我們思想《熱狀話書》
[00:17:27.640 --> 00:17:28.640]  當然大家留意到
[00:17:28.640 --> 00:17:29.560]  聖經所說的
[00:17:29.560 --> 00:17:31.840]  不單是一個國家巴比倫
[00:17:31.840 --> 00:17:33.800]  是在說列國
[00:17:33.800 --> 00:17:34.760]  是在說有一天
[00:17:34.760 --> 00:17:37.680]  這位上帝在全地要作王
[00:17:37.680 --> 00:17:42.280]  因此全地的君王要尊敬上帝
[00:17:42.280 --> 00:17:45.360]  而他們也會去輔助神的旨問
[00:17:45.360 --> 00:17:49.080]  來歸向上帝
[00:17:49.080 --> 00:17:49.720]  各位電視朋友
[00:17:49.720 --> 00:17:51.640]  當我們想到以色列人
[00:17:51.640 --> 00:17:54.520]  他們用寡居來描述自己的時候
[00:17:54.520 --> 00:17:55.840]  可能你會想起
[00:17:55.840 --> 00:17:59.240]  在舊的聖經也有很多寡婦
[00:17:59.240 --> 00:18:00.640]  他們覺得自己不可能
[00:18:00.640 --> 00:18:03.680]  有什麼翻身的機會
[00:18:03.680 --> 00:18:05.920]  我即時想起聖經一位人物
[00:18:05.920 --> 00:18:07.160]  大家會記得的
[00:18:07.160 --> 00:18:09.280]  就是拿訛米
[00:18:09.280 --> 00:18:11.600]  你記得拿訛米是誰嗎?
[00:18:11.600 --> 00:18:12.960]  他很淒涼
[00:18:12.960 --> 00:18:14.160]  他去到外邦
[00:18:14.160 --> 00:18:16.080]  因為國家自己有饑荒
[00:18:16.080 --> 00:18:17.240]  聖經路德記說到
[00:18:17.240 --> 00:18:21.120]  他去到外國摩押的地方
[00:18:21.120 --> 00:18:22.720]  想著會有機會
[00:18:22.720 --> 00:18:25.080]  重新開始自己的生活
[00:18:25.080 --> 00:18:26.920]  但想不到
[00:18:26.920 --> 00:18:29.440]  自己兩個兒子在當地死了
[00:18:29.440 --> 00:18:31.560]  丈夫又過世了
[00:18:31.560 --> 00:18:34.400]  完全無依無求
[00:18:34.400 --> 00:18:36.840]  但他永遠不會想到
[00:18:36.840 --> 00:18:39.640]  神預備一個媳婦
[00:18:39.640 --> 00:18:43.600]  外邦的女子本來不會跟隨他
[00:18:43.600 --> 00:18:46.040]  但一直願意跟隨他
[00:18:46.040 --> 00:18:47.640]  而成為他的祝福
[00:18:47.640 --> 00:18:49.880]  巧合地遇到波亞斯
[00:18:49.880 --> 00:18:51.720]  大家熟悉這個故事
[00:18:51.720 --> 00:18:57.960]  然後神很奇妙地將新的家庭重建
[00:18:57.960 --> 00:19:01.520]  有些時候你會覺得很驚訝
[00:19:01.520 --> 00:19:04.480]  但當你將你的眼睛集中在自己
[00:19:04.480 --> 00:19:07.280]  我怎會有機會翻身
[00:19:07.280 --> 00:19:11.000]  我和主的關係是否可以重新挑戰
[00:19:11.000 --> 00:19:13.360]  好像是不可能的事情
[00:19:13.360 --> 00:19:16.400]  但你記得上帝是你的上帝
[00:19:16.400 --> 00:19:21.560]  祂的心定義要來更新你的生命
[00:19:21.560 --> 00:19:25.040]  祂定義要將恩惠賜給你
[00:19:25.040 --> 00:19:26.680]  或許祂容許一些時間
[00:19:26.680 --> 00:19:27.960]  讓你有艱難
[00:19:27.960 --> 00:19:33.040]  但祂的心要你重得恩典
[00:19:33.040 --> 00:19:34.560]  在聖經裏面再說的時候
[00:19:34.560 --> 00:19:35.960]  你會發覺聖經再說
[00:19:35.960 --> 00:19:37.720]  祂說你再留意
[00:19:37.720 --> 00:19:39.840]  在23節大家再看
[00:19:39.840 --> 00:19:42.360]  最後那兩句
[00:19:42.360 --> 00:19:44.160]  不如大家一起讀出來
[00:19:44.160 --> 00:19:47.440]  「你便知道我是耶和華
[00:19:47.440 --> 00:19:51.320]  等候我的必不自收攜」
[00:19:51.320 --> 00:19:55.120]  「你便知道我是耶和華」
[00:19:55.120 --> 00:19:57.480]  是那位你的上帝
[00:19:57.480 --> 00:20:01.760]  是那位將你的名字銘刻在掌上的上帝
[00:20:01.760 --> 00:20:04.440]  祂不會忘記你的上帝
[00:20:04.440 --> 00:20:07.360]  而且祂能夠用你想不到的方法
[00:20:07.360 --> 00:20:09.600]  成就對你的祝福
[00:20:09.600 --> 00:20:11.400]  對你的更新
[00:20:11.400 --> 00:20:14.040]  對你的保守
[00:20:14.040 --> 00:20:15.680]  然後他說
[00:20:15.680 --> 00:20:22.760]  「等候耶和華的必不至於收攜」
[00:20:22.760 --> 00:20:24.960]  等候亦意味著你忍耐著
[00:20:24.960 --> 00:20:27.600]  繼續去信靠上帝
[00:20:27.600 --> 00:20:30.360]  不會像剛才所說自暴自棄
[00:20:30.360 --> 00:20:32.520]  你忍耐著去信靠上帝
[00:20:32.520 --> 00:20:33.560]  等候祂的
[00:20:33.560 --> 00:20:35.440]  你一定不會收攜
[00:20:35.440 --> 00:20:38.160]  意思是說你不會白等
[00:20:38.160 --> 00:20:40.920]  你一定會得到神要給你的
[00:20:40.920 --> 00:20:43.560]  你的等候不會徒然
[00:20:43.560 --> 00:20:45.560]  因為聖經應許了
[00:20:45.560 --> 00:20:49.320]  祂要將恩賜給他的兒女
[00:20:49.320 --> 00:20:50.880]  因此在等候過程當中
[00:20:50.880 --> 00:20:53.920]  繼續提起自己的
[00:20:53.920 --> 00:20:56.320]  剛才所說的法孫的腿
[00:20:56.320 --> 00:20:59.240]  來跟隨上帝
[00:20:59.240 --> 00:21:00.560]  我和大家分享一件事情
[00:21:00.560 --> 00:21:04.520]  有一次我在晚上半夜
[00:21:04.520 --> 00:21:05.880]  三、四時
[00:21:05.880 --> 00:21:07.600]  突然醒來
[00:21:07.600 --> 00:21:09.480]  醒來的時候
[00:21:09.480 --> 00:21:11.400]  日間一直在想的一件事
[00:21:11.400 --> 00:21:14.400]  突然一直浮現在腦海中
[00:21:14.400 --> 00:21:17.000]  那件事令我很難過
[00:21:17.000 --> 00:21:17.880]  我心裏想
[00:21:17.880 --> 00:21:22.120]  為何事情發展到這樣的地步呢?
[00:21:22.120 --> 00:21:24.120]  為何一路祈禱
[00:21:24.120 --> 00:21:27.920]  情況都好像沒甚麼改變呢?
[00:21:27.920 --> 00:21:31.440]  我心裏有一些很情緒的感覺
[00:21:31.440 --> 00:21:33.200]  因此一路想想想
[00:21:33.200 --> 00:21:35.160]  睡不著
[00:21:35.160 --> 00:21:36.640]  在那時候
[00:21:36.640 --> 00:21:39.120]  神突然有一句說話跟我說
[00:21:39.120 --> 00:21:42.200]  就是剛才大家所讀的經文
[00:21:42.200 --> 00:21:44.800]  那等候耶和華的
[00:21:44.800 --> 00:21:48.600]  必永不羞愧
[00:21:48.600 --> 00:21:49.720]  這句說話來到的時候
[00:21:49.720 --> 00:21:51.360]  心裏面領受了一份很大的鼓勵
[00:21:51.360 --> 00:21:52.760]  我立即就起身
[00:21:52.760 --> 00:21:54.000]  我就找一個地方跪下
[00:21:54.000 --> 00:21:55.560]  我就祈禱
[00:21:55.560 --> 00:21:56.160]  我祈禱的時候
[00:21:56.160 --> 00:21:57.160]  我告訴神Denison
[00:21:57.160 --> 00:21:59.320]  你自己應許是真實的
[00:21:59.320 --> 00:22:00.640]  你說等候你的
[00:22:00.640 --> 00:22:02.320]  是不會羞愧的
[00:22:02.320 --> 00:22:03.040]  等候你的
[00:22:03.040 --> 00:22:04.960]  是必然會蒙恩的
[00:22:04.960 --> 00:22:06.720]  因此我忍耐著
[00:22:06.720 --> 00:22:07.920]  求你愛你的時候
[00:22:07.920 --> 00:22:12.040]  你賜給我們有新的恩惠
[00:22:12.040 --> 00:22:14.080]  給我們有更新
[00:22:14.080 --> 00:22:15.320]  因為你應許
[00:22:15.320 --> 00:22:17.760]  你樂意地去做
[00:22:17.760 --> 00:22:19.360]  然後心裏有一份平安
[00:22:19.360 --> 00:22:22.240]  然後可以再睡一會
[00:22:22.240 --> 00:22:24.000]  有些時候我們都會經歷
[00:22:24.000 --> 00:22:26.880]  一些不同的難處
[00:22:26.880 --> 00:22:29.520]  但是你心裏知道
[00:22:29.520 --> 00:22:32.760]  上帝將你銘刻在祂的掌上
[00:22:32.760 --> 00:22:35.080]  亦都呼籲我們不要灰心
[00:22:35.080 --> 00:22:37.840]  將你的眼目集中在主的身上
[00:22:37.840 --> 00:22:39.960]  繼續走在正直的路上
[00:22:39.960 --> 00:22:43.320]  繼續堅定地跟隨主
[00:22:43.320 --> 00:22:45.560]  因為你要見到
[00:22:45.560 --> 00:22:46.680]  上帝的應許
[00:22:46.680 --> 00:22:48.960]  成就在你的身上
[00:22:48.960 --> 00:22:50.160]  你要知道
[00:22:50.160 --> 00:22:51.880]  祂就是耶和華
[00:22:51.880 --> 00:22:53.520]  等候他的
[00:22:53.520 --> 00:22:56.080]  必不至於羞愧
[00:22:56.080 --> 00:22:58.280]  我們一起來祈禱

