
[00:00:00.000 --> 00:00:01.800]  在人生的路上
[00:17:07.360 --> 00:17:09.480]  大家有沒有這樣的經驗
[00:17:09.480 --> 00:17:12.040]  如果有人向你推銷一些產品
[00:17:12.040 --> 00:17:15.320]  而那個推銷員對產品都沒有信心
[00:17:15.320 --> 00:17:17.520]  你會不會要那個產品呢?
[00:17:17.520 --> 00:17:19.920]  如果有人向你推銷一些產品
[00:17:19.920 --> 00:17:21.200]  然後你再問兩個問題
[00:17:21.200 --> 00:17:22.240]  行不行?
[00:17:22.240 --> 00:17:23.360]  那個人說
[00:17:23.360 --> 00:17:25.680]  都應該行的
[00:17:25.680 --> 00:17:26.960]  你試試吧
[00:17:26.960 --> 00:17:28.440]  有沒有這樣的說法
[00:17:28.440 --> 00:17:30.400]  你試試吧
[00:17:30.400 --> 00:17:32.560]  他自己對那個產品都沒有信心
[00:17:32.560 --> 00:17:34.400]  你會不會要那個產品呢?
[00:17:34.400 --> 00:17:35.720]  你不會要的
[00:17:35.720 --> 00:17:38.960]  因為你連推銷那個都沒有信心的時候
[00:17:38.960 --> 00:17:42.360]  我怎麼相信這個產品是這麼好的呢?
[00:17:42.360 --> 00:17:47.120]  保羅他對福音是有百分之一百的信心
[00:17:47.120 --> 00:17:48.800]  他向別人推介的時候
[00:17:48.800 --> 00:17:52.280]  他說你得不到是你的損失
[00:17:52.280 --> 00:17:53.440]  為你可惜
[00:17:53.440 --> 00:17:55.400]  而不是對我這個產品
[00:17:55.400 --> 00:17:56.760]  這個福音
[00:17:56.760 --> 00:17:57.760]  這個信心
[00:17:57.760 --> 00:18:00.080]  是有所的失落
[00:18:00.080 --> 00:18:04.240]  中國在戰國時代有一個這樣的故事
[00:18:04.240 --> 00:18:07.160]  在楚國有一個人
[00:18:07.160 --> 00:18:09.040]  叫做辯王
[00:18:09.040 --> 00:18:10.560]  他在一個地方
[00:18:10.560 --> 00:18:12.080]  在一個叫做楚山的地方
[00:18:12.080 --> 00:18:14.280]  找到一個寶玉
[00:18:14.280 --> 00:18:17.000]  後來這個寶玉以他為命名
[00:18:17.000 --> 00:18:18.000]  叫做和氏璧
[00:18:18.000 --> 00:18:19.520]  我不知道大家有沒有聽過這個
[00:18:19.520 --> 00:18:21.160]  三角形和氏璧
[00:18:21.160 --> 00:18:23.360]  我們在中學生的時候
[00:18:23.360 --> 00:18:24.600]  讀的一個成語
[00:18:24.600 --> 00:18:26.560]  是和這個事跡有關的
[00:18:26.560 --> 00:18:27.960]  叫做元璧歸趙
[00:18:27.960 --> 00:18:29.560]  不知道大家有沒有印象
[00:18:29.560 --> 00:18:30.880]  這個中國成語
[00:18:30.880 --> 00:18:31.960]  元璧歸趙
[00:18:31.960 --> 00:18:35.040]  這個璧就是和氏璧
[00:18:35.040 --> 00:18:36.960]  這個璧的來源是怎樣呢
[00:18:36.960 --> 00:18:40.440]  就是辯王去找到這個寶玉的時候
[00:18:40.440 --> 00:18:41.600]  他就想把這個寶玉
[00:18:41.600 --> 00:18:44.000]  獻給當時楚國的君主
[00:18:44.000 --> 00:18:45.360]  叫做荔王
[00:18:45.360 --> 00:18:46.240]  獻給他的時候
[00:18:46.240 --> 00:18:47.640]  這個荔王就找一些石匠來
[00:18:47.640 --> 00:18:50.160]  去看看是不是真的那麼寶貴
[00:18:50.160 --> 00:18:51.120]  其他石匠就說
[00:18:51.120 --> 00:18:52.800]  這個只是一個普通的石頭
[00:18:52.800 --> 00:18:54.280]  不是甚麼寶玉
[00:18:54.280 --> 00:18:58.520]  這個荔王就把辯王的一隻腳斬了
[00:18:58.520 --> 00:19:00.320]  辯王就拿了這個寶玉
[00:19:00.320 --> 00:19:01.480]  就走了
[00:19:01.480 --> 00:19:04.440]  到楚國另一個君主上台了
[00:19:04.440 --> 00:19:06.280]  叫做武王
[00:19:06.280 --> 00:19:09.240]  辯王再把寶玉獻給武王
[00:19:09.240 --> 00:19:11.240]  武王又找一些石匠來
[00:19:11.240 --> 00:19:13.400]  去驗一下是不是真的寶玉
[00:19:13.400 --> 00:19:14.680]  同一個結論
[00:19:14.680 --> 00:19:16.840]  這個只是一個普通的石頭
[00:19:16.840 --> 00:19:18.640]  這個人只是欺騙你
[00:19:18.640 --> 00:19:23.440]  這個武王也把辯王的另一隻腳斬了
[00:19:23.440 --> 00:19:26.680]  接著到了另一個君主上位
[00:19:26.680 --> 00:19:27.960]  叫做文王
[00:19:27.960 --> 00:19:30.600]  辯王就把這個石頭
[00:19:30.600 --> 00:19:33.600]  拿去找到這個石頭的地方
[00:19:33.600 --> 00:19:35.440]  哭了三天三夜
[00:19:35.440 --> 00:19:37.960]  一個文王就派人去找辯王
[00:19:37.960 --> 00:19:41.240]  就說在我們這個國家裡
[00:19:41.240 --> 00:19:42.840]  被斬腳的人
[00:19:42.840 --> 00:19:44.280]  這個刑罰有很多
[00:19:44.280 --> 00:19:46.600]  唯獨你為甚麼會那麼傷心
[00:19:46.600 --> 00:19:48.600]  哭了那麼久呢
[00:19:48.600 --> 00:19:49.920]  辯王就說
[00:19:49.920 --> 00:19:54.280]  我不是因為沒有了雙腳而傷心
[00:19:54.280 --> 00:19:55.240]  我的傷心是
[00:19:55.240 --> 00:19:57.320]  為甚麼一個那麼好的寶玉
[00:19:57.320 --> 00:20:00.360]  被人看成是一個普通的石頭呢
[00:20:00.360 --> 00:20:02.240]  為甚麼一個那麼忠誠的人
[00:20:02.240 --> 00:20:05.240]  要被人看成是一個欺騙人的人呢
[00:20:05.240 --> 00:20:08.080]  我是為此而難過
[00:20:08.080 --> 00:20:10.880]  這個文王被這個正誠打動
[00:20:10.880 --> 00:20:13.520]  就找石匠來鑿開這個石頭
[00:20:13.520 --> 00:20:18.600]  果然是一個很完美無瑕的一塊寶玉
[00:20:18.600 --> 00:20:21.560]  這個寶玉在歷史上相當有名
[00:20:21.560 --> 00:20:24.720]  曾經做過皇帝玉璽的材料
[00:20:24.720 --> 00:20:25.600]  這個叫和
[00:20:25.600 --> 00:20:29.080]  最後這個玉也用了他的名字來命名
[00:20:29.080 --> 00:20:31.200]  叫和氏璧
[00:20:31.200 --> 00:20:34.360]  這個辯王對這個石頭
[00:20:34.360 --> 00:20:38.160]  這個玉很有信心
[00:20:38.160 --> 00:20:40.320]  百分之一的信心是寶玉
[00:20:40.320 --> 00:20:41.480]  他亦因為這個緣故
[00:20:41.480 --> 00:20:45.320]  自己面對沒有雙腳的刑罰
[00:20:45.320 --> 00:20:46.960]  但他沒有因此
[00:20:46.960 --> 00:20:49.400]  而對這個寶玉失去了信心
[00:20:49.400 --> 00:20:51.960]  今天我們說相信耶穌
[00:20:51.960 --> 00:20:56.400]  我們推銷這個福音
[00:20:56.400 --> 00:20:58.600]  給人認識的時候
[00:20:58.600 --> 00:21:01.080]  當有人拒絕的時候
[00:21:01.080 --> 00:21:03.960]  我們不會妨礙我們的信心
[00:21:03.960 --> 00:21:05.880]  其實我只是說
[00:21:05.880 --> 00:21:06.840]  真的很可惜
[00:21:06.840 --> 00:21:09.280]  為什麼你得不到這個美好的福氣呢
[00:21:09.280 --> 00:21:14.080]  而不會妨礙我們繼續傳講這個福音的信心
[00:21:14.080 --> 00:21:17.920]  因為保羅對福音有百分之一百的信心
[00:21:17.920 --> 00:21:20.560]  他亦都經歷這個福音的真實
[00:21:20.560 --> 00:21:25.040]  他亦都經歷上帝和他相交的可貴
[00:21:25.040 --> 00:21:29.360]  他亦都經歷跟從耶穌這一份福氣
[00:21:29.360 --> 00:21:31.280]  我想我們都不是很難去理解
[00:21:31.280 --> 00:21:34.280]  當我們在經驗裏面
[00:21:34.280 --> 00:21:36.120]  譬如我們身體有什麼問題
[00:21:36.120 --> 00:21:37.080]  有人去介紹給你
[00:21:37.080 --> 00:21:39.960]  你吃這個東西會好
[00:21:39.960 --> 00:21:42.160]  如果你吃完之後你真的好
[00:21:42.160 --> 00:21:43.760]  你會將這個
[00:21:43.760 --> 00:21:45.600]  不要說秘方
[00:21:45.600 --> 00:21:47.640]  這個藥方傳在心中
[00:21:47.640 --> 00:21:49.080]  將來如果你有朋友
[00:21:49.080 --> 00:21:50.520]  或者你說有一親人
[00:21:50.520 --> 00:21:52.000]  有同一個問題
[00:21:52.000 --> 00:21:53.120]  你就說介紹
[00:21:53.120 --> 00:21:54.240]  很熱切地介紹
[00:21:54.240 --> 00:21:55.760]  你試一下
[00:21:55.760 --> 00:21:57.040]  我試過可以的
[00:21:57.040 --> 00:22:00.000]  你會很熱切地去介紹你這個產品
[00:22:00.000 --> 00:22:03.800]  因為你經歷過這個產品對你那種的可貴
[00:22:03.800 --> 00:22:07.320]  這個經驗我有很多
[00:22:07.320 --> 00:22:09.160]  因為我自己都有很多經驗
[00:22:09.160 --> 00:22:10.560]  自己身體有什麼問題
[00:22:10.560 --> 00:22:13.240]  我都是靠上帝給我的智慧
[00:22:13.240 --> 00:22:15.040]  去明白一些推拿
[00:22:15.040 --> 00:22:16.160]  一些搓手搓腳
[00:22:16.160 --> 00:22:17.320]  這樣就好了
[00:22:17.320 --> 00:22:18.600]  所以我有時都會說
[00:22:18.600 --> 00:22:19.440]  你試一下這樣
[00:22:19.440 --> 00:22:20.200]  有些問題可以的
[00:22:20.200 --> 00:22:21.960]  我試過
[00:22:21.960 --> 00:22:23.240]  但是當人不去做的時候
[00:22:23.240 --> 00:22:25.240]  我就不會覺得我的方法不行
[00:22:25.240 --> 00:22:27.160]  我會說為什麼你不試呢
[00:22:27.160 --> 00:22:29.040]  試一下你就不用那麼辛苦
[00:22:29.040 --> 00:22:32.440]  你就差不多可以馬上康復了
[00:22:32.440 --> 00:22:38.760]  我不會對推介本身的信心有所削弱
[00:22:38.760 --> 00:22:41.720]  我只是為你不試一下
[00:22:41.720 --> 00:22:42.760]  你試一下
[00:22:42.760 --> 00:22:45.520]  這樣對你會有一個好處
[00:22:45.520 --> 00:22:46.280]  我自己好
[00:22:46.280 --> 00:22:48.960]  我也想其他人好
[00:22:48.960 --> 00:22:51.520]  當我們去經歷福音的真實的時候
[00:22:51.520 --> 00:22:54.120]  我們同樣應該有這麼熱切的一份心
[00:22:54.120 --> 00:22:56.560]  就是見到人有需要
[00:22:56.560 --> 00:23:00.160]  其實地上每一個人都需要上帝
[00:23:00.160 --> 00:23:01.640]  需要認識神
[00:23:01.640 --> 00:23:04.360]  我們就向他們很熱切地去說出
[00:23:04.360 --> 00:23:07.720]  這個福音是幫助你去認識上帝
[00:23:07.720 --> 00:23:10.840]  保羅對福音是有百分之一百的信心
[00:23:10.840 --> 00:23:11.960]  第二方面就是
[00:23:11.960 --> 00:23:14.640]  保羅不單止對福音有百分之一百的信心
[00:23:14.640 --> 00:23:16.440]  而是更重要的就是
[00:23:16.440 --> 00:23:24.120]  他對交託給他傳福音的上帝有絕對的信心
[00:23:24.120 --> 00:23:26.200]  在這段經文裡說
[00:23:26.200 --> 00:23:29.920]  當人得著這個救恩的時候
[00:23:29.920 --> 00:23:32.200]  其實上帝在過程當中
[00:23:32.200 --> 00:23:35.000]  是扮演一個相當重要的角色
[00:23:35.000 --> 00:23:36.320]  可以這麼說
[00:23:36.320 --> 00:23:38.440]  一切願意相信耶穌的人
[00:23:38.440 --> 00:23:42.080]  都是出於上帝的慈愛和出於上帝的憐憫
[00:23:42.080 --> 00:23:45.240]  我們成為一個福音的使者
[00:23:45.240 --> 00:23:48.920]  我們說我們有機會去傳福音
[00:23:48.920 --> 00:23:51.560]  傳是我們可以做的工作
[00:23:51.560 --> 00:23:55.920]  但是信卻是上帝的工作
[00:23:55.920 --> 00:23:59.600]  不是因為我們傳福音
[00:23:59.600 --> 00:24:00.680]  其他人就信耶穌
[00:24:00.680 --> 00:24:02.120]  不是的
[00:24:02.120 --> 00:24:02.960]  我們要記得
[00:24:02.960 --> 00:24:07.640]  我們沒有一個人是有能力使得另一個人信耶穌
[00:24:07.640 --> 00:24:09.720]  我們沒有一個人有這樣的能力
[00:24:09.720 --> 00:24:10.800]  當然我們可以說
[00:24:10.800 --> 00:24:12.000]  我傳福音
[00:24:12.000 --> 00:24:13.520]  他信耶穌
[00:24:13.520 --> 00:24:16.080]  那我就幫他信耶穌
[00:24:16.080 --> 00:24:16.960]  是
[00:24:16.960 --> 00:24:17.480]  我們可以說
[00:24:17.480 --> 00:24:22.160]  我們是傳福音讓他有機會聽見上帝的音典
[00:24:22.160 --> 00:24:24.240]  但最後他願意相信
[00:24:24.240 --> 00:24:26.000]  是上帝的工作
[00:24:26.000 --> 00:24:30.880]  不是我們的能力
[00:24:30.880 --> 00:24:33.560]  哪些人有資格傳福音呢?
[00:24:33.560 --> 00:24:35.440]  基於這樣的考慮
[00:24:35.440 --> 00:24:37.520]  我們說每一個願意相信耶穌的人
[00:24:37.520 --> 00:24:41.080]  那一刻已經可以傳福音
[00:24:41.080 --> 00:24:43.160]  可以將自己信耶穌的經歷
[00:24:43.160 --> 00:24:45.520]  心態和別人分享
[00:24:45.520 --> 00:24:48.000]  不是等到我們裝備完了
[00:24:48.000 --> 00:24:49.200]  即是裝備好了
[00:24:49.200 --> 00:24:50.680]  我們傳福音的裝備好了
[00:24:50.680 --> 00:24:51.480]  我們才可以傳福音
[00:24:51.480 --> 00:24:52.480]  不是
[00:24:52.480 --> 00:24:54.120]  裝備是重要的
[00:24:54.120 --> 00:24:55.800]  我們有機會去裝備
[00:24:55.800 --> 00:24:57.280]  怎樣向別人傳福音
[00:24:57.280 --> 00:24:59.120]  我們是需要有這樣的裝備
[00:24:59.120 --> 00:25:01.240]  但不是等我們裝備完了
[00:25:01.240 --> 00:25:03.200]  我們才可以傳福音
[00:25:03.200 --> 00:25:05.560]  因為承傳的是上帝
[00:25:05.560 --> 00:25:08.240]  我們只是上帝的使者
[00:25:08.240 --> 00:25:10.720]  能夠將我們所知
[00:25:10.720 --> 00:25:14.400]  所明白、所經歷的與別人分享
[00:25:14.400 --> 00:25:16.400]  在人相信耶穌的過程中
[00:25:16.400 --> 00:25:19.000]  人的參與是寶貴的
[00:25:19.000 --> 00:25:20.880]  上帝讓我們有機會去參與
[00:25:20.880 --> 00:25:23.040]  這是我們很大的福分
[00:25:23.040 --> 00:25:24.200]  但我們要記得
[00:25:24.200 --> 00:25:27.200]  承傳的是上帝
[00:25:27.200 --> 00:25:28.760]  不是我們
[00:25:28.760 --> 00:25:30.840]  上帝讓我們有機會參與
[00:25:30.840 --> 00:25:33.600]  這是上帝給我們很大的福分
[00:25:33.600 --> 00:25:36.160]  但有人去相信耶穌
[00:25:36.160 --> 00:25:40.280]  是上帝自己真正的承傳者
[00:25:40.280 --> 00:25:41.240]  在上一個世紀
[00:25:41.240 --> 00:25:43.720]  至少有兩個很大的
[00:25:43.720 --> 00:25:45.440]  很明顯的一個神蹟
[00:25:45.440 --> 00:25:47.880]  第一個神蹟就是在1948年
[00:25:47.880 --> 00:25:50.840]  以色列人的復國
[00:25:50.840 --> 00:25:53.160]  亡了2500年的國家
[00:25:53.160 --> 00:25:56.040]  竟然可以在1948年之後
[00:25:56.040 --> 00:25:59.000]  可以在巴勒斯坦地區的地方復國
[00:25:59.000 --> 00:26:00.560]  這是一個很大的神蹟
[00:26:00.560 --> 00:26:01.960]  歷史學家也說
[00:26:01.960 --> 00:26:03.520]  一個國家亡了500年
[00:26:03.520 --> 00:26:05.720]  基本上也沒有什麼可能再復國
[00:26:05.720 --> 00:26:08.360]  人類歷史中只有一個例子
[00:26:08.360 --> 00:26:09.560]  就是以色列人
[00:26:09.560 --> 00:26:13.120]  以色列國亡了2500年復國
[00:26:13.120 --> 00:26:14.600]  這是一個神蹟
[00:26:14.600 --> 00:26:18.880]  第二個神蹟是中國教會的發展
[00:26:18.880 --> 00:26:21.400]  可以說福音傳到中國
[00:26:21.400 --> 00:26:23.920]  第四次來中國傳福音
[00:26:23.920 --> 00:26:26.360]  是開始在1807年
[00:26:26.360 --> 00:26:30.480]  馬禮信第一個英國尼華的傳教士
[00:26:30.480 --> 00:26:33.840]  我們可以說1807年來到中國傳福音
[00:26:33.840 --> 00:26:38.360]  直到1949年這八幾年的期間
[00:26:38.360 --> 00:26:42.400]  歐美的國家派了很多大量的傳教士
[00:26:42.400 --> 00:26:44.880]  用了很多的人力物力
[00:26:44.880 --> 00:26:49.080]  來到中國傳福音
[00:26:49.080 --> 00:26:51.800]  現在如果大家去一些中國的教會探訪
[00:26:51.800 --> 00:26:52.560]  可以告訴你
[00:26:52.560 --> 00:26:55.200]  我們這個地方本來有三樣東西
[00:26:55.200 --> 00:26:56.440]  第一就是教堂
[00:26:56.440 --> 00:26:57.440]  第二就是醫院
[00:26:57.440 --> 00:26:58.920]  第三就是學校
[00:26:58.920 --> 00:26:59.920]  有很多地方
[00:27:00.440 --> 00:27:04.760]  當時的警察會都會用這個方法
[00:27:04.760 --> 00:27:08.560]  用醫院和學校來做傳福音的工具
[00:27:08.560 --> 00:27:12.000]  使更多人有機會去認識福音
[00:27:12.000 --> 00:27:13.800]  用了很多大量的人力物力
[00:27:13.800 --> 00:27:16.520]  去傳講這個信仰
[00:27:16.520 --> 00:27:18.440]  直到1949年
[00:27:18.440 --> 00:27:20.880]  大家知不知道當時在基督教
[00:27:20.880 --> 00:27:22.120]  信耶穌的人有多少呢
[00:27:22.120 --> 00:27:23.240]  不包括天主教
[00:27:23.240 --> 00:27:25.800]  在基督教大家知不知道有多少人呢
[00:27:25.800 --> 00:27:29.520]  經過了一百多年的時間
[00:27:29.520 --> 00:27:31.000]  有70萬人
[00:27:31.000 --> 00:27:34.240]  當時在官方統計數字是70萬人
[00:27:34.240 --> 00:27:36.960]  1949年至1979年之後
[00:27:36.960 --> 00:27:38.320]  30年當中
[00:27:38.320 --> 00:27:42.040]  中國有一個很大的翻天覆地的改變
[00:27:42.040 --> 00:27:44.800]  有很多的政治運動
[00:27:44.800 --> 00:27:49.000]  教會也不能正常地繼續聚會
[00:27:49.000 --> 00:27:52.800]  有很多教會已經不可以聚會
[00:27:52.800 --> 00:27:54.160]  關門
[00:27:54.160 --> 00:27:58.440]  1979年中國的經濟改革開放
[00:27:58.440 --> 00:28:02.280]  帶來了整個中國一個翻天覆地的改變
[00:28:02.280 --> 00:28:06.440]  也使宗教發展的空間增大了
[00:28:06.440 --> 00:28:08.160]  有很多教會重開
[00:28:08.160 --> 00:28:13.040]  1979年到今天2015年
[00:28:13.040 --> 00:28:17.000]  大約過了三十多年的時間
[00:28:17.000 --> 00:28:21.640]  現在中國教會的信徒有多少人呢
[00:28:21.640 --> 00:28:25.400]  官方統計的數字是大約2000萬人
[00:28:25.400 --> 00:28:27.960]  當然不是2000萬人
[00:28:27.960 --> 00:28:30.000]  2000萬人就很少了
[00:28:30.000 --> 00:28:34.560]  2000萬人是中國官方統計的數字
[00:28:34.560 --> 00:28:38.000]  當然有很多是未曾統計的數字
[00:28:38.000 --> 00:28:40.120]  有很多信徒是沒有統計的
[00:28:40.120 --> 00:28:43.160]  所以現在中國教會的信徒
[00:28:43.160 --> 00:28:44.920]  最少有幾千萬人
[00:28:44.920 --> 00:28:47.880]  四、五千萬人其實也不是一個很誇張的
[00:28:47.880 --> 00:28:49.800]  估計的數字
[00:28:49.800 --> 00:28:51.680]  經過了三十多年的時間
[00:28:51.680 --> 00:28:54.440]  有這麼多人去相信耶穌
[00:28:54.440 --> 00:28:57.760]  這還不是上帝奇妙的神蹟工作
[00:28:57.760 --> 00:29:00.480]  承傳的是上帝
[00:29:00.480 --> 00:29:03.160]  我們不否定上帝讓我們參與的時候
[00:29:03.160 --> 00:29:05.840]  我們人在過程當中所作的努力
[00:29:05.840 --> 00:29:08.040]  但我們記得最重要的
[00:29:08.040 --> 00:29:10.240]  承傳的是上帝
[00:29:10.240 --> 00:29:14.360]  所以保羅百分之百對福音有信心
[00:29:14.360 --> 00:29:18.240]  他百分之百對上帝有信心
[00:29:18.240 --> 00:29:19.920]  第三方面我們也看到
[00:29:19.920 --> 00:29:21.640]  一群相信耶穌的人
[00:29:21.640 --> 00:29:24.560]  他們怎樣對福音的態度呢?
[00:29:24.560 --> 00:29:30.080]  一群人的焦點放在上帝的道上
[00:29:30.080 --> 00:29:32.880]  所以在這段經文裡
[00:29:32.880 --> 00:29:36.760]  很強調上帝的道
[00:29:36.760 --> 00:29:37.880]  44節說
[00:29:37.880 --> 00:29:40.080]  差不多全城的人都來聚集
[00:29:40.080 --> 00:29:42.200]  要聽主的道
[00:29:42.200 --> 00:29:43.440]  48節說
[00:29:43.440 --> 00:29:45.560]  那些接受主道的人
[00:29:45.560 --> 00:29:47.400]  就重讚主的道
[00:29:47.400 --> 00:29:48.320]  49節說
[00:29:48.320 --> 00:29:52.360]  主的道就傳遍了那個地方
[00:29:52.360 --> 00:29:55.040]  他們所見的不是
[00:29:55.040 --> 00:29:57.440]  相信耶穌接受這個福音
[00:29:57.440 --> 00:30:01.000]  滿足自己個人的需要就停在這裡
[00:30:01.000 --> 00:30:01.840]  不是
[00:30:01.840 --> 00:30:03.800]  他們見到這個福音是真實的
[00:30:03.800 --> 00:30:05.200]  所以縱然保羅離開了
[00:30:05.200 --> 00:30:06.480]  巴拿巴離開了
[00:30:06.480 --> 00:30:09.760]  但他們因為很清楚知道
[00:30:09.760 --> 00:30:13.000]  經歷的焦點在上帝的身上
[00:30:13.000 --> 00:30:15.200]  所以縱然那些困難
[00:30:15.200 --> 00:30:16.320]  那些難阻
[00:30:16.320 --> 00:30:20.280]  仍然有很多籠罩著他們的生活裡
[00:30:20.280 --> 00:30:24.440]  但他們也因此被聖靈充滿滿心的喜樂
[00:30:24.440 --> 00:30:26.320]  這群相信耶穌的人的焦點
[00:30:26.320 --> 00:30:28.560]  是相當的清楚
[00:30:28.560 --> 00:30:30.480]  我在教會工作很多年
[00:30:30.480 --> 00:30:32.560]  也見到很多不同的情況
[00:30:32.560 --> 00:30:35.560]  有些人相信耶穌
[00:30:35.560 --> 00:30:37.120]  開始的時候是因為
[00:30:37.120 --> 00:30:38.000]  我有困難
[00:30:38.000 --> 00:30:38.600]  我祈禱
[00:30:38.600 --> 00:30:39.400]  上帝幫我
[00:30:39.400 --> 00:30:41.000]  那我就相信耶穌
[00:30:41.000 --> 00:30:43.000]  接著之後
[00:30:43.000 --> 00:30:45.320]  上帝我有困難
[00:30:45.320 --> 00:30:45.800]  我有祈禱
[00:30:45.800 --> 00:30:46.840]  上帝沒有幫我
[00:30:46.840 --> 00:30:47.720]  那我就不相信耶穌了
[00:30:47.720 --> 00:30:49.400]  因為上帝不幫我
[00:30:49.400 --> 00:30:51.040]  有些人是這樣
[00:30:51.040 --> 00:30:52.440]  我們再想想
[00:30:52.440 --> 00:30:53.680]  其實我們每一個人
[00:30:53.680 --> 00:30:55.720]  開始去接觸信仰的時候
[00:30:55.720 --> 00:30:58.840]  我們的動機也未必是絕對的純正
[00:30:58.840 --> 00:30:59.600]  開始的時候
[00:30:59.600 --> 00:31:02.000]  我就是想認識上帝多一點
[00:31:02.000 --> 00:31:03.800]  所以我就透過不同的途徑
[00:31:03.800 --> 00:31:04.640]  可能回教會
[00:31:04.640 --> 00:31:05.640]  可能看聖經
[00:31:05.640 --> 00:31:06.840]  看數年書籍
[00:31:06.840 --> 00:31:08.040]  上不同的課程
[00:31:08.040 --> 00:31:09.120]  我去認識上帝
[00:31:09.120 --> 00:31:11.080]  就是這樣
[00:31:11.080 --> 00:31:12.520]  可能是
[00:31:12.520 --> 00:31:14.840]  我們也相信有不少是這樣的人
[00:31:14.840 --> 00:31:17.040]  但是其實我們很多時候
[00:31:17.040 --> 00:31:17.880]  很多人相信耶穌
[00:31:17.880 --> 00:31:18.280]  開始的時候
[00:31:18.280 --> 00:31:20.880]  動機也未必是純正的
[00:31:20.880 --> 00:31:22.680]  未必是純正的
[00:31:22.680 --> 00:31:27.520]  可能有些年輕的男性
[00:31:27.520 --> 00:31:28.640]  就說
[00:31:28.640 --> 00:31:31.960]  風文教會的女性
[00:31:31.960 --> 00:31:33.480]  都是比較溫柔一點的
[00:31:33.480 --> 00:31:36.560]  所以我就來交差
[00:31:36.560 --> 00:31:38.040]  看看有沒有女朋友認識
[00:31:38.040 --> 00:31:39.200]  可能有些女性就說
[00:31:39.200 --> 00:31:40.920]  風文教會的男性
[00:31:40.920 --> 00:31:42.080]  雖然有點傻
[00:31:42.920 --> 00:31:45.000]  不過性在教誠實
[00:31:45.000 --> 00:31:47.720]  找老公當然要找些踏踏實實的
[00:31:47.720 --> 00:31:49.280]  所以就回來教會
[00:31:49.280 --> 00:31:51.160]  看看有沒有機會
[00:31:51.160 --> 00:31:52.600]  有沒有這樣的情況呢
[00:31:52.600 --> 00:31:55.640]  有可能的
[00:31:55.640 --> 00:31:57.400]  但是一開始的時候
[00:31:57.400 --> 00:32:00.480]  不同人真的可能有不同的動機
[00:32:00.480 --> 00:32:03.280]  不同的期望
[00:32:03.280 --> 00:32:04.440]  我們不會說
[00:32:04.440 --> 00:32:06.120]  那不正確動機的人
[00:32:06.120 --> 00:32:07.800]  就不可以回教會認識耶穌
[00:32:07.800 --> 00:32:08.200]  不會的
[00:32:08.200 --> 00:32:09.800]  我們不會這樣說
[00:32:09.800 --> 00:32:11.320]  上帝是會使用
[00:32:11.320 --> 00:32:12.920]  我們不正確的動機
[00:32:12.920 --> 00:32:15.280]  也使用我們不正確的期望
[00:32:15.280 --> 00:32:17.440]  但是當我們
[00:32:17.440 --> 00:32:19.200]  說信了耶穌一年
[00:32:19.200 --> 00:32:19.840]  兩年
[00:32:19.840 --> 00:32:20.480]  三年
[00:32:20.480 --> 00:32:21.120]  四年
[00:32:21.120 --> 00:32:21.960]  十年
[00:32:21.960 --> 00:32:23.200]  我們之後
[00:32:23.200 --> 00:32:24.200]  都是
[00:32:24.200 --> 00:32:26.880]  我們這個不正確的動機
[00:32:26.880 --> 00:32:28.440]  期望都沒有改變
[00:32:28.440 --> 00:32:30.240]  我覺得這個就很大問題
[00:32:30.240 --> 00:32:31.600]  正如我剛才所說
[00:32:31.600 --> 00:32:32.640]  一開始的時候
[00:32:32.640 --> 00:32:34.280]  可能真的我們因為有些困難
[00:32:34.280 --> 00:32:35.040]  去祈禱
[00:32:35.040 --> 00:32:36.440]  上帝幫助我們
[00:32:36.440 --> 00:32:37.200]  所以
[00:32:37.200 --> 00:32:40.280]  那個成為一個認識上帝的開始
[00:32:40.280 --> 00:32:42.880]  以致我們願意去接觸這個信仰
[00:32:42.880 --> 00:32:45.600]  但是如果我們這個心態不變
[00:32:45.600 --> 00:32:46.920]  我信耶穌就是因為
[00:32:46.920 --> 00:32:47.480]  我有困難
[00:32:47.480 --> 00:32:48.200]  信上帝幫我
[00:32:48.200 --> 00:32:48.760]  你不幫我
[00:32:48.760 --> 00:32:50.200]  我就不信你
[00:32:50.200 --> 00:32:52.400]  仍然抱著這樣的態度
[00:32:52.400 --> 00:32:54.720]  那就是一個很大的問題
[00:32:54.720 --> 00:32:55.640]  我們也見過
[00:32:55.640 --> 00:32:58.320]  有很多人
[00:32:58.320 --> 00:32:59.560]  信了耶穌之後
[00:32:59.560 --> 00:33:01.240]  他們面對很多的艱難
[00:33:01.240 --> 00:33:02.480]  但是在艱難當中
[00:33:02.480 --> 00:33:05.720]  他們仍然堅心地去倚靠上帝
[00:33:05.720 --> 00:33:07.800]  在我們今天的程序表裡面
[00:33:07.800 --> 00:33:09.160]  有一個苦告
[00:33:09.160 --> 00:33:10.360]  在Soul Care有一個姐妹
[00:33:10.360 --> 00:33:12.240]  叫做李麗英姐妹
[00:33:12.240 --> 00:33:14.360]  年紀不是很大
[00:33:14.360 --> 00:33:15.640]  她患癌症
[00:33:15.640 --> 00:33:18.080]  復發了第三次
[00:33:18.080 --> 00:33:19.800]  在復發過程裡面
[00:33:19.800 --> 00:33:21.680]  其實她都是一直見證
