
[00:00:00.000 --> 00:00:10.800]  從今天開始,我們要一連六次宣講《聖經》裏面被稱爲"神人"的六個人物
[00:22:53.200 --> 00:22:55.400]  他能夠堅持到底
[00:22:55.400 --> 00:22:59.200]  他能夠爲神成就了大功
[00:22:59.200 --> 00:23:01.800]  這是神自己能力的供應
[00:23:01.800 --> 00:23:04.400]  而產生的美好的果效
[00:23:04.400 --> 00:23:07.000]  不是出於他自己
[00:23:07.000 --> 00:23:09.600]  現在看第五方面
[00:23:09.600 --> 00:23:11.200]  就是最後一方面
[00:23:11.200 --> 00:23:14.000]  摩西的軟弱和他的失敗
[00:23:14.000 --> 00:23:16.200]  摩西雖然有許多的優點
[00:23:16.200 --> 00:23:18.200]  但是他到底是人
[00:23:18.200 --> 00:23:19.800]  他也有他的軟弱
[00:23:19.800 --> 00:23:21.800]  他也有他的失敗
[00:23:21.800 --> 00:23:25.000]  但是在他的軟弱和失敗之中
[00:23:25.000 --> 00:23:28.400]  神彰顯了恩典和作爲
[00:23:28.400 --> 00:23:31.400]  明書記十一章第十五節記載
[00:23:31.400 --> 00:23:34.400]  摩西因爲工作的壓力太大
[00:23:34.400 --> 00:23:36.000]  他擔當不了了
[00:23:36.000 --> 00:23:39.000]  他在神的面前求死
[00:23:39.000 --> 00:23:43.200]  另外在明書記二十章十節到十二節
[00:23:43.200 --> 00:23:46.800]  明書記二十章十節到十二節
[00:23:46.800 --> 00:23:48.000]  那裏提到
[00:23:48.000 --> 00:23:50.800]  他沒有按照神的話去做
[00:23:50.800 --> 00:23:53.200]  神要他拿着杖去
[00:23:53.200 --> 00:23:55.800]  吩咐磐石流出水來
[00:23:55.800 --> 00:24:00.000]  但是他竟然用杖再一次的擊打磐石
[00:24:00.000 --> 00:24:03.400]  好像他上一次過去的經驗一樣
[00:24:03.400 --> 00:24:06.000]  他沒有按照神的話去做
[00:24:06.000 --> 00:24:08.400]  去按照自己的經驗去做
[00:24:08.400 --> 00:24:10.600]  結果神責備他
[00:24:10.600 --> 00:24:13.400]  在他的軟弱和失敗當中
[00:24:13.400 --> 00:24:16.200]  神爲他預備了恩典
[00:24:16.200 --> 00:24:20.400]  神爲他預備了七十位領袖與他統共
[00:24:20.400 --> 00:24:24.000]  使他的軟弱得到神的幫助
[00:24:24.000 --> 00:24:26.800]  神也憐憫了摩西
[00:24:26.800 --> 00:24:31.400]  使他帶領以色列人的工作得到成功
[00:24:31.400 --> 00:24:34.000]  這是神自己的恩典和作爲
[00:24:34.000 --> 00:24:36.200]  我們爲此感謝神
[00:24:36.200 --> 00:24:37.000]  阿們
