
[00:00:00.000 --> 00:00:07.640]  當我們思想去明白敬畏耶和華
[00:19:14.160 --> 00:19:17.800]  然後這位宣教士就走出去
[00:19:17.800 --> 00:19:19.800]  當他離開的時候
[00:19:19.800 --> 00:19:21.600]  他就想好像做了一些
[00:19:21.600 --> 00:19:24.240]  別人也不欣賞的事情
[00:19:24.240 --> 00:19:26.760]  但突然間有另一個店員追他出來
[00:19:26.760 --> 00:19:28.000]  他以為發生了什麼事情
[00:19:28.000 --> 00:19:29.760]  店員就追著他
[00:19:29.760 --> 00:19:34.480]  先生,你剛才找回一些錢
[00:19:34.480 --> 00:19:35.680]  還給店員,是嗎?
[00:19:35.680 --> 00:19:37.360]  他說,是的
[00:19:37.360 --> 00:19:39.840]  他說,我觀察了你好幾次
[00:19:39.840 --> 00:19:41.320]  你來我們這裡買東西
[00:19:41.320 --> 00:19:44.480]  你跟一般人很不同的
[00:19:44.480 --> 00:19:45.560]  我們這裡的人
[00:19:45.560 --> 00:19:50.240]  永遠沒有人會把多餘的錢還給別人的
[00:19:50.240 --> 00:19:53.120]  為什麼你會這樣做呢?
[00:19:53.120 --> 00:19:54.560]  在那裡聊天
[00:19:54.560 --> 00:19:57.520]  然後這位店員就問他
[00:19:57.520 --> 00:20:01.760]  你是不是基督徒?
[00:20:01.760 --> 00:20:03.240]  這位宣教士很驚訝
[00:20:03.240 --> 00:20:04.920]  對方這樣問他
[00:20:04.920 --> 00:20:06.840]  然後他就說,是的
[00:20:06.840 --> 00:20:10.080]  然後這位店員就把他抓到旁邊
[00:20:10.080 --> 00:20:12.440]  其實我很想知道關於基督教的事情
[00:20:12.440 --> 00:20:14.160]  不過不敢問別人
[00:20:14.160 --> 00:20:17.080]  我可不可以知道多一點?
[00:20:17.080 --> 00:20:19.680]  在其後就見到這位宣教士
[00:20:19.680 --> 00:20:21.440]  有機會跟這位店員
[00:20:21.440 --> 00:20:24.920]  一路來講述福音的事情
[00:20:24.920 --> 00:20:26.320]  當我看到這篇見證的時候
[00:20:26.320 --> 00:20:28.040]  我心裡就想
[00:20:28.040 --> 00:20:29.000]  很多時候
[00:20:29.000 --> 00:20:30.920]  我們就算做正直的事情
[00:20:30.920 --> 00:20:33.000]  不一定有人欣賞
[00:20:33.000 --> 00:20:36.440]  但是在內心裡明白神的道
[00:20:36.440 --> 00:20:38.680]  亦都會走出來的時候
[00:20:38.680 --> 00:20:40.680]  你會察覺到在其中
[00:20:40.680 --> 00:20:43.200]  神自己怎樣去賜福
[00:20:43.200 --> 00:20:45.920]  成為自己和別人的祝福
[00:20:45.920 --> 00:20:46.760]  而且就說
[00:20:46.760 --> 00:20:48.920]  當人領受這份智慧
[00:20:48.920 --> 00:20:51.840]  就有一種明辨的能力
[00:20:51.840 --> 00:20:53.960]  而你看回剛才十一節所說
[00:20:53.960 --> 00:20:57.800]  他說明辨的能力必護衛你
[00:20:57.800 --> 00:20:58.960]  是保護著你
[00:20:58.960 --> 00:21:03.520]  不被很多邪惡的事情侵擾你
[00:21:03.520 --> 00:21:05.760]  聰明會看顧著你
[00:21:05.760 --> 00:21:10.840]  讓你得到真正的平安和祝福
[00:21:10.840 --> 00:21:11.680]  其實剛才有說
[00:21:11.680 --> 00:21:12.960]  剛才第十節你提到
[00:21:12.960 --> 00:21:15.880]  就是智慧必進入你的心
[00:21:15.880 --> 00:21:19.120]  你的靈以知識為美
[00:21:19.120 --> 00:21:20.360]  或者新譯本說
[00:21:20.360 --> 00:21:23.440]  知識必使你歡愉
[00:21:23.440 --> 00:21:25.120]  在內心裡很清楚體會到
[00:21:25.120 --> 00:21:27.720]  神的道所帶來的好處
[00:21:27.720 --> 00:21:29.440]  給我生命的祝福
[00:21:29.440 --> 00:21:32.480]  而神的話產生對我一種的吸引
[00:21:32.480 --> 00:21:33.920]  一種的歡愉
[00:21:33.920 --> 00:21:35.880]  一種的滿足
[00:21:35.880 --> 00:21:37.920]  因此心裡很自然地
[00:21:37.920 --> 00:21:40.800]  愛慕神的話
[00:21:40.800 --> 00:21:41.480]  各位靈姐妹
[00:21:41.480 --> 00:21:44.560]  如果你覺得讀神的話很枯燥的時候
[00:21:44.560 --> 00:21:46.880]  不是因為神的話枯燥
[00:21:46.880 --> 00:21:49.720]  是你未進入神的話
[00:21:49.720 --> 00:21:54.960]  未曾去嘗過其中的美食
[00:21:54.960 --> 00:21:57.560]  一位初信主的朋友說到
[00:21:57.560 --> 00:21:59.440]  他最初聽一位基督徒朋友
[00:21:59.440 --> 00:22:01.360]  邀請他去茶經
[00:22:01.360 --> 00:22:03.240]  他就說「好啊 茶經也好
[00:22:03.240 --> 00:22:04.720]  我跟你去吧」
[00:22:04.720 --> 00:22:06.280]  一去到的時候
[00:22:06.280 --> 00:22:09.360]  「為什麼你們沒有茶?」
[00:22:09.360 --> 00:22:12.600]  他真的以為是喝茶的茶
[00:22:12.600 --> 00:22:14.160]  以為有很多不同茶葉
[00:22:14.160 --> 00:22:16.720]  去品嘗不同的味道
[00:22:16.720 --> 00:22:20.560]  大家研究一下茶經是怎樣的
[00:22:20.560 --> 00:22:24.120]  原來是拿著聖經看聖經
[00:22:24.120 --> 00:22:27.080]  他就說「好啊 讓我看看」
[00:22:27.080 --> 00:22:30.440]  然後他開始去茶經
[00:22:30.440 --> 00:22:31.720]  後來他就說
[00:22:31.720 --> 00:22:35.720]  他很感謝上帝讓他認識神的話
[00:22:35.720 --> 00:22:40.400]  他開始感受到聖經的美味
[00:22:40.400 --> 00:22:43.480]  當他在裡面明白的時候
[00:22:43.480 --> 00:22:47.360]  他說「這真是茶經」
[00:22:47.360 --> 00:22:50.440]  當你去體會到神的話的美善的時候
[00:22:50.440 --> 00:22:54.520]  「智慧入你的心 你的靈 以知識為美」
[00:22:54.520 --> 00:23:00.840]  「以領受神的話 給你保護 給你分辨的能力」
[00:23:00.840 --> 00:23:01.760]  然後聖經再說
[00:23:01.760 --> 00:23:05.800]  「聖恩典 道比我們敬畏神」
[00:23:05.800 --> 00:23:08.440]  「我們懂得分辨是非」
[00:23:08.440 --> 00:23:09.480]  聖經繼續說
[00:23:09.480 --> 00:23:15.000]  「可以得到從各樣的惡道裡脫離出來」
[00:23:15.000 --> 00:23:19.480]  大家再看下面第十二節
[00:23:19.480 --> 00:23:24.840]  「要教你脫離惡道 脫離說乖貌話的人」
[00:23:24.840 --> 00:23:26.920]  這些人他們捨棄正直的路
[00:23:26.920 --> 00:23:28.320]  行走黑暗的道
[00:23:28.320 --> 00:23:32.920]  一路講述到很多惡人的路是怎樣
[00:23:32.920 --> 00:23:35.760]  聖經說到不單止能夠脫離惡的道
[00:23:35.760 --> 00:23:38.760]  在下面的第十六節
[00:23:38.760 --> 00:23:41.360]  「智慧要救你脫離淫婦」
[00:23:41.360 --> 00:23:43.960]  脫離很多淫亂的試探
[00:23:43.960 --> 00:23:47.680]  脫離了油嘴滑舌的外侶
[00:23:47.680 --> 00:23:52.760]  這裡說的是一些好像很隱晦的試探
[00:23:52.760 --> 00:23:55.160]  油嘴滑舌不是很明顯
[00:23:55.160 --> 00:23:57.960]  但其實在當中迷惑了你
[00:23:57.960 --> 00:24:01.760]  這些外侶是在說一些遠離神的角度的人
[00:24:01.760 --> 00:24:03.880]  他們不是在神的角度裡
[00:24:03.880 --> 00:24:09.000]  但他們用很多不同的方式來引誘和試探
[00:24:09.000 --> 00:24:16.000]  我以前曾經提及一位姐妹
[00:24:16.000 --> 00:24:17.600]  是一間教會的姐妹
[00:24:17.600 --> 00:24:20.480]  說到她自己的一個決心
[00:24:20.480 --> 00:24:23.560]  這位姐妹知道神給她的一種特質
[00:24:23.560 --> 00:24:29.600]  就是她有美貌
[00:24:29.600 --> 00:24:32.320]  但她同時知道自己有另一種特性
[00:24:32.320 --> 00:24:35.600]  就是她很喜歡別人讚賞她
[00:24:35.600 --> 00:24:38.000]  別人一讚賞她的時候
[00:24:38.000 --> 00:24:40.640]  她就變得冧心
[00:24:40.640 --> 00:24:44.560]  別人要求什麼都可以贊成
[00:24:44.560 --> 00:24:46.040]  當她結婚之後
[00:24:46.040 --> 00:24:50.320]  她有一個很清楚的內心的警覺
[00:24:50.320 --> 00:24:52.720]  她說:我的家庭太寶貴
[00:24:52.720 --> 00:24:56.000]  我不可以冒險失去了我的家庭
[00:24:56.000 --> 00:24:58.520]  不可以讓其他感情的事情
[00:24:58.520 --> 00:25:00.600]  破壞了我的家庭
[00:25:00.600 --> 00:25:03.360]  所以她內心有一個決心
[00:25:03.360 --> 00:25:08.960]  她說:我要拒絕一切單身男士對我的要讓
[00:25:08.960 --> 00:25:10.600]  因為太多了
[00:25:10.600 --> 00:25:12.240]  同時也會發覺
[00:25:12.240 --> 00:25:14.760]  對方有些說話讚賞自己的時候
[00:25:14.760 --> 00:25:18.480]  很多時候出現了感情的試探
[00:25:18.480 --> 00:25:21.160]  而她裡面有人說:你這樣
[00:25:21.160 --> 00:25:24.960]  好像失去了很多和別人交朋友的機會
[00:25:24.960 --> 00:25:27.120]  但她自己知道自己
[00:25:27.120 --> 00:25:28.760]  雖然其他人不一定要這樣做
[00:25:28.760 --> 00:25:30.160]  但她知道自己
[00:25:30.160 --> 00:25:33.440]  她就決心拒絕這些要讓
[00:25:33.440 --> 00:25:37.800]  然後她說:我很想能夠敬畏神
[00:25:37.800 --> 00:25:41.080]  保守著我自己的家庭
[00:25:41.080 --> 00:25:43.000]  當人在神的面前
[00:25:43.000 --> 00:25:45.680]  領受一顆敬畏的心的時候
[00:25:45.680 --> 00:25:49.560]  敬畏神是叫人更加知道
[00:25:49.560 --> 00:25:52.040]  去保守自己
[00:25:52.040 --> 00:25:55.400]  不會得罪愛我們的上帝
[00:25:55.400 --> 00:25:57.480]  而他們可以在神的面前
[00:25:57.480 --> 00:26:01.120]  遠離這些惡道、遠離這些試探
[00:26:01.120 --> 00:26:03.760]  而最終你見到聖經在最後
[00:26:03.760 --> 00:26:07.120]  我們看第二十一節
[00:26:07.120 --> 00:26:11.000]  「正直人必在世上居住
[00:26:11.000 --> 00:26:13.680]  完全人必在地上存留
[00:26:13.680 --> 00:26:15.800]  惡人必然剪除
[00:26:15.800 --> 00:26:18.600]  奸詐的必然拔除」
[00:26:18.600 --> 00:26:21.640]  聖經提到良善和邪惡之間
[00:26:21.640 --> 00:26:23.360]  有一個很大的分別
[00:26:23.360 --> 00:26:25.400]  不同的後果
[00:26:25.400 --> 00:26:28.000]  聖經提及良善的人在世上居住
[00:26:28.000 --> 00:26:29.720]  在地上存留
[00:26:29.720 --> 00:26:31.480]  這裡所說的世上、地上
[00:26:31.480 --> 00:26:33.400]  不單單是說地上
[00:26:33.400 --> 00:26:36.640]  而是說到特別是舊約聖經所描述的
[00:26:36.640 --> 00:26:38.720]  「應許之地」
[00:26:38.720 --> 00:26:40.800]  「應許之地」是神要賜給人的
[00:26:40.800 --> 00:26:44.480]  一切豐盛、恩惠的「應許」
[00:26:44.480 --> 00:26:46.840]  神要將地圖賜給人
[00:26:46.840 --> 00:26:50.720]  亦都代表著神要將一切豐盛的「應許」
[00:26:50.720 --> 00:26:53.760]  「恩惠」賜給信靠的人
[00:26:53.760 --> 00:26:54.760]  因此這些人
[00:26:54.760 --> 00:26:57.040]  他們要承受地圖
[00:26:57.040 --> 00:26:57.960]  但相反
[00:26:57.960 --> 00:27:00.320]  二十二節我們看新譯本
[00:27:00.320 --> 00:27:03.480]  「惡人必從地上除滅
[00:27:03.480 --> 00:27:08.280]  行事奸詐的必從世上拔除」
[00:27:08.280 --> 00:27:11.960]  這正正是之間的分別
[00:27:11.960 --> 00:27:12.800]  各位兄弟姐妹
[00:27:12.800 --> 00:27:15.400]  當我們讀了這段經文
[00:27:15.400 --> 00:27:17.320]  你會記得聖經勉勵我們
[00:27:17.320 --> 00:27:19.160]  要領受神的道
[00:27:19.160 --> 00:27:21.240]  存放在心中
[00:27:21.240 --> 00:27:23.800]  然後得著敬畏的心
[00:27:23.800 --> 00:27:24.800]  人生的路
[00:27:24.800 --> 00:27:27.200]  你會知道如何分辨是非
[00:27:27.200 --> 00:27:31.360]  亦都知道如何脫離邪惡的事情
[00:27:31.360 --> 00:27:32.960]  關鍵在於
[00:27:32.960 --> 00:27:35.480]  你是否真正願意
[00:27:35.480 --> 00:27:40.240]  認真地去研讀、學習神的話
[00:27:40.240 --> 00:27:41.560]  各位兄弟姐妹
[00:27:41.560 --> 00:27:44.600]  香港生活實在很忙碌
[00:27:44.600 --> 00:27:46.400]  你說我不忙
[00:27:46.400 --> 00:27:48.520]  不過你可能每一天
[00:27:48.520 --> 00:27:51.680]  都需要用很多時間去看WhatsApp
[00:27:51.680 --> 00:27:54.560]  去看很多不同的資訊
[00:27:54.560 --> 00:27:55.680]  生活有很多事情
[00:27:55.680 --> 00:28:00.560]  會很容易將你的注意力轉移
[00:28:00.560 --> 00:28:03.080]  但你在神面前再一次立定決心
[00:28:03.080 --> 00:28:05.920]  「神啊,你的道是永生之道」
[00:28:05.920 --> 00:28:07.720]  「你幫我真的能夠知道」
[00:28:07.720 --> 00:28:10.960]  去付上時間、付上心力
[00:28:10.960 --> 00:28:13.560]  去真的進入神的道當中
[00:28:13.560 --> 00:28:16.360]  以致你能夠蒙人
[00:28:16.360 --> 00:28:19.480]  我們一起來祈禱
[00:28:19.480 --> 00:28:23.600]  請大家自己在神面前再次祈禱
[00:28:23.600 --> 00:28:28.800]  求主讓你再領受一顆堅定的心
[00:28:28.800 --> 00:28:32.760]  要尋索、因近、學習神的話
[00:28:32.760 --> 00:28:34.520]  大家自己祈禱

