
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹 各位朋友 主內平安
[00:23:19.000 --> 00:23:23.000]  來到人生路不熟的波蘭
[00:23:23.000 --> 00:23:25.000]  又過了好幾年
[00:23:25.000 --> 00:23:27.000]  教會又如何呢?
[00:23:27.000 --> 00:23:32.000]  教會人數由三個增長到四個
[00:23:32.000 --> 00:23:36.000]  因為多了Donna一個
[00:23:36.000 --> 00:23:39.000]  Donna說有一年的冬天
[00:23:39.000 --> 00:23:42.000]  外面下著很大很大的雪
[00:23:42.000 --> 00:23:48.000]  她和丈夫Eric兩個人坐在屋內的時候
[00:23:48.000 --> 00:23:54.000]  看著窗外被口雪覆蓋著的樹和樹枝的時候
[00:23:54.000 --> 00:23:59.000]  她們兩個人都感到極度的沮喪和挫敗
[00:23:59.000 --> 00:24:02.000]  Donna說她甚至忍不住哭著問神
[00:24:02.000 --> 00:24:07.000]  為什麼你要將我從中東
[00:24:07.000 --> 00:24:10.000]  一個侍奉團隊這麼美好
[00:24:10.000 --> 00:24:12.000]  而且服侍又這麼有果孝
[00:24:12.000 --> 00:24:13.000]  有很多果子的地方
[00:24:13.000 --> 00:24:16.000]  就將我帶來波蘭這裡
[00:24:16.000 --> 00:24:21.000]  我們這麼努力很忍耐地去勤力去服侍
[00:24:21.000 --> 00:24:23.000]  但是什麼都看不到
[00:24:23.000 --> 00:24:26.000]  到底為什麼呢?神
[00:24:26.000 --> 00:24:28.000]  我們繼續留在這裡
[00:24:28.000 --> 00:24:32.000]  是不是還有意思呢?
[00:24:32.000 --> 00:24:37.000]  她們兩夫婦哭了很久很久
[00:24:37.000 --> 00:24:41.000]  忽然當她們再望向窗外的時候
[00:24:41.000 --> 00:24:44.000]  神給她們看到一幅圖畫
[00:24:44.000 --> 00:24:47.000]  就是那時候覆蓋著白雪的樹枝上
[00:24:47.000 --> 00:24:52.000]  有幾個很小的綠色的點
[00:24:52.000 --> 00:24:54.000]  再看清楚一點的時候
[00:24:54.000 --> 00:24:57.000]  原來那些是一些嫩芽
[00:24:57.000 --> 00:25:00.000]  神到之後就彷彿透過這幅圖畫
[00:25:00.000 --> 00:25:04.000]  這幅景象告訴她們不要放棄
[00:25:04.000 --> 00:25:08.000]  要忍耐到底繼續在這個所在之處
[00:25:08.000 --> 00:25:11.000]  你們就去見證神去榮耀神
[00:25:11.000 --> 00:25:15.000]  真是使人有盼望那一天的上帝
[00:25:15.000 --> 00:25:18.000]  結果她們咬緊牙關
[00:25:18.000 --> 00:25:22.000]  忍耐堅持下去
[00:25:22.000 --> 00:25:25.000]  又過了好幾年
[00:25:25.000 --> 00:25:30.000]  就發生了惡污的戰事
[00:25:30.000 --> 00:25:32.000]  有二百多三十人
[00:25:32.000 --> 00:25:36.000]  二百多三百個人是烏克蘭人
[00:25:36.000 --> 00:25:39.000]  經過她們去服侍的那個小鎮
[00:25:39.000 --> 00:25:42.000]  教會成為了這班難民的避難所
[00:25:42.000 --> 00:25:44.000]  潔色的地方
[00:25:44.000 --> 00:25:47.000]  而當地人本來很冷漠
[00:25:47.000 --> 00:25:50.000]  但他們都主動的走進去教會
[00:25:50.000 --> 00:25:55.000]  一同的去服侍難民
[00:25:55.000 --> 00:26:00.000]  而看回我們這次大暴的情況
[00:26:00.000 --> 00:26:03.000]  我相信大家都看到不少的報道都說
[00:26:03.000 --> 00:26:06.000]  火災無情 但人間有愛
[00:26:06.000 --> 00:26:10.000]  香港人用愛心去彼此相顧
[00:26:10.000 --> 00:26:16.000]  捐物資 捐錢 捐血等等
[00:26:16.000 --> 00:26:18.000]  很多很多人仍然不斷去問
[00:26:18.000 --> 00:26:20.000]  我們還有什麼可以去做
[00:26:20.000 --> 00:26:22.000]  可以幫到手呢?
[00:26:22.000 --> 00:26:25.000]  有愛就有盼望
[00:26:25.000 --> 00:26:29.000]  同樣也在幽谷裏面帶來一個連結的盼望
[00:26:29.000 --> 00:26:33.000]  過往教會我們通常都是各有各做
[00:26:33.000 --> 00:26:36.000]  但今次不同
[00:26:36.000 --> 00:26:39.000]  我有位在大埔服侍的神學院同學
[00:26:39.000 --> 00:26:42.000]  他說在大埔服侍那麼久
[00:26:42.000 --> 00:26:45.000]  現在整個大埔區的教目都會聯合起來
[00:26:45.000 --> 00:26:52.000]  看看有什麼事可以往後繼續一起跟進
[00:26:52.000 --> 00:26:54.000]  弟兄姊妹來到最後
[00:26:54.000 --> 00:26:58.000]  很想和大家分享一個我在IG看到的貼文
[00:26:58.000 --> 00:27:00.000]  我覺得很有意思
[00:27:00.000 --> 00:27:05.000]  我們的生命可能是某些人讀過的第一種聖經譯本
[00:27:05.000 --> 00:27:11.000]  願他們能夠從中看見耶穌
[00:27:11.000 --> 00:27:14.000]  但願使人有盼望的神
[00:27:14.000 --> 00:27:19.000]  因順將諸般的喜樂 平安充滿我們的心
[00:27:19.000 --> 00:27:23.000]  使我們可以藉著聖靈的能力大有盼望
[00:27:23.000 --> 00:27:28.000]  神的話不只是在順境裏我們去聽和背
[00:27:28.000 --> 00:27:32.000]  不是 神的話的力量就是我們在逆境裏
[00:27:32.000 --> 00:27:36.000]  我們才能體驗到那個到底是什麼滋味
[00:27:36.000 --> 00:27:38.000]  當我們在低谷裏
[00:27:38.000 --> 00:27:45.000]  願以神的話語成為我們唯一能夠捉住的繩索
[00:27:45.000 --> 00:27:47.000]  而正是這樣
[00:27:47.000 --> 00:27:51.000]  我們對神的應許和同在才有更深刻的認識
[00:27:51.000 --> 00:27:54.000]  不再只是停留在頭腦上的知識
[00:27:54.000 --> 00:27:56.000]  而是我們有親身經歷過
[00:27:56.000 --> 00:28:00.000]  是淨化了我們真理裏很確實的依靠
[00:28:00.000 --> 00:28:02.000]  求神幫助我們
[00:28:02.000 --> 00:28:04.000]  我們不單單相信福音
[00:28:04.000 --> 00:28:07.000]  不單單用口去說福音
[00:28:07.000 --> 00:28:12.000]  更加是求神幫助我們去成為福音
[00:28:12.000 --> 00:28:17.000]  在人體裏毫無指望的困境裏
[00:28:17.000 --> 00:28:20.000]  求主幫助我們去跟從耶穌
[00:28:20.000 --> 00:28:23.000]  在十誡路上去回應召命
[00:28:23.000 --> 00:28:26.000]  全面的去擺上去忍耐到底
[00:28:26.000 --> 00:28:27.000]  榮耀神
[00:28:27.000 --> 00:28:33.000]  叫人能夠從神在我們生命裏的每一個作為去看見耶穌
[00:28:33.000 --> 00:28:36.000]  去看到盼望
[00:28:36.000 --> 00:28:39.000]  願主的平安與大家同在
