
[00:00:00.000 --> 00:00:02.880]  今天我們繼續的領受
[00:20:45.360 --> 00:20:48.600]  只是低頭看見了自己
[00:20:48.600 --> 00:20:52.080]  所以一個人自我中心的時候
[00:20:52.080 --> 00:20:53.680]  什麼都看不見
[00:20:53.680 --> 00:20:55.000]  只是看見自己
[00:20:55.000 --> 00:20:57.760]  結果自私自利
[00:20:57.760 --> 00:21:01.360]  我們願意把那個遮蓋我們的眼睛的
[00:21:01.360 --> 00:21:03.280]  那個東西去掉
[00:21:03.280 --> 00:21:07.960]  我們就註定鹽木在主的身上
[00:21:07.960 --> 00:21:11.680]  我們圓光的焦點就是主耶穌
[00:21:11.680 --> 00:21:15.720]  祂在前面揹着祂的十字架向前走
[00:21:15.720 --> 00:21:17.600]  我們看見主的方向
[00:21:17.600 --> 00:21:19.880]  我們也照樣跟上去
[00:21:19.880 --> 00:21:23.720]  揹着我們的十字架向前走
[00:21:23.720 --> 00:21:27.360]  然後我們來到最後
[00:21:27.360 --> 00:21:32.040]  主第七方面的護照的寓意
[00:21:32.040 --> 00:21:36.840]  是在約翰福音八章十二節
[00:21:36.840 --> 00:21:40.200]  約翰福音八章十二節
[00:21:40.200 --> 00:21:43.640]  我讀給大家聽
[00:21:43.640 --> 00:21:45.840]  耶穌又對洞人說
[00:21:45.840 --> 00:21:48.080]  我是世界的光
[00:21:48.080 --> 00:21:49.680]  跟從我的
[00:21:49.680 --> 00:21:51.160]  跟從我的
[00:21:51.160 --> 00:21:53.040]  這裏有提到跟從
[00:21:53.040 --> 00:21:56.320]  是主護照人的跟從他
[00:21:56.320 --> 00:21:59.880]  跟從我的就不在黑暗裏走
[00:21:59.880 --> 00:22:03.240]  必要得着生命的光
[00:22:03.240 --> 00:22:08.000]  主耶穌這個宣告也是非常的重要
[00:22:08.000 --> 00:22:10.720]  祂是世界的光
[00:22:10.720 --> 00:22:15.760]  祂到這個黑暗的世上來光照世界
[00:22:15.760 --> 00:22:18.680]  使人看見了祂的大光
[00:22:18.680 --> 00:22:21.480]  就離開黑暗來救祂
[00:22:21.480 --> 00:22:24.560]  跟從祂走在光中
[00:22:24.560 --> 00:22:28.680]  感謝主我們講到七十路第一章
[00:22:28.680 --> 00:22:31.240]  在他的榮耀的意象裏面說
[00:22:31.240 --> 00:22:37.560]  他兩腿如同爐中鍛鍊光明的銅
[00:22:37.560 --> 00:22:42.560]  他的腳、他的腿都是鍛鍊光明的銅
[00:22:42.560 --> 00:22:43.680]  意思就是說
[00:22:43.680 --> 00:22:48.640]  他的腳步說到的地方都是光明的
[00:22:48.640 --> 00:22:50.080]  我們感謝主
[00:22:50.080 --> 00:22:52.000]  主走在前頭
[00:22:52.000 --> 00:22:54.760]  他的腳步是光明的腳步
[00:22:54.760 --> 00:22:56.800]  他的路是光明的路
[00:22:56.800 --> 00:23:02.440]  他說到之處變成了光明的環境
[00:23:02.440 --> 00:23:05.200]  他到世界上來用他的光
[00:23:05.200 --> 00:23:09.440]  來光照全世界每一個角落
[00:23:09.440 --> 00:23:10.960]  每一個民族
[00:23:10.960 --> 00:23:12.640]  每一個地方
[00:23:12.640 --> 00:23:15.560]  講每一種方言的人
[00:23:15.560 --> 00:23:19.520]  使他們看見光來救光
[00:23:19.520 --> 00:23:22.280]  而就跟從這光
[00:23:22.280 --> 00:23:23.960]  我們感謝主
[00:23:23.960 --> 00:23:29.000]  我們講到彼得前書二章第九節
[00:23:29.000 --> 00:23:34.920]  使徒彼得他提到非常重要的一個真理
[00:23:34.920 --> 00:23:38.200]  那就是二章第九節
[00:23:38.200 --> 00:23:41.200]  下半節我讀給大家聽
[00:23:41.200 --> 00:23:45.520]  叫你們宣揚那招你們出黑暗
[00:23:45.520 --> 00:23:49.560]  入奇妙光明者的美德
[00:23:49.560 --> 00:23:51.440]  神在耶穌基督裏面
[00:23:51.440 --> 00:23:53.480]  召我們做什麼
[00:23:53.480 --> 00:23:54.360]  出黑暗
[00:23:54.360 --> 00:23:56.400]  從世界的黑暗裏出來
[00:23:56.400 --> 00:23:57.640]  然後做什麼
[00:23:57.640 --> 00:24:00.920]  入奇妙光明
[00:24:00.920 --> 00:24:05.360]  基督的光明真是非常的奇妙寶貴
[00:24:05.360 --> 00:24:07.880]  我們進入到這個光明裏面來
[00:24:07.880 --> 00:24:11.560]  我們就成爲光明的子女
[00:24:11.560 --> 00:24:15.480]  然後我們就能夠在這個黑暗的世界裏面
[00:24:15.480 --> 00:24:17.040]  榮耀神
[00:24:17.040 --> 00:24:20.840]  彰顯光明之神的美德
[00:24:20.840 --> 00:24:23.280]  所以我們蒙照
[00:24:23.280 --> 00:24:27.480]  是要與主在光明中同行
[00:24:27.480 --> 00:24:30.560]  離開一切黑暗的事
[00:24:30.560 --> 00:24:32.800]  我們成爲光明之子
[00:24:32.800 --> 00:24:34.480]  裏外都是光明的
[00:24:34.480 --> 00:24:37.680]  好像有人說基督徒應該是個透明的人
[00:24:37.680 --> 00:24:40.960]  我們與主同行在光中
[00:24:40.960 --> 00:24:43.000]  然後伴照着的光
[00:24:43.000 --> 00:24:45.840]  在這個世上也做光
[00:24:45.840 --> 00:24:48.600]  求主幫助我們侍奉主的人
[00:24:48.600 --> 00:24:50.000]  這樣的追求
[00:24:50.000 --> 00:24:52.000]  也這樣的表現
[00:24:52.000 --> 00:24:53.000]  阿們
