
[00:00:00.000 --> 00:00:03.560]  時間過得很快
[00:27:50.600 --> 00:27:57.920]  使我們內心有很強的感受
[00:27:57.920 --> 00:28:05.360]  第六處的經文
[00:28:05.360 --> 00:28:09.680]  我們看哥林多前書
[00:28:09.680 --> 00:28:13.360]  第三章
[00:28:13.360 --> 00:28:17.680]  是最後的一處經文
[00:28:17.680 --> 00:28:22.000]  哥林多前書第三章
[00:28:22.000 --> 00:28:26.840]  第十二節到十五節
[00:28:26.840 --> 00:28:29.480]  若有人用金銀寶石
[00:28:29.480 --> 00:28:31.120]  草木和街
[00:28:31.120 --> 00:28:33.240]  在這根基上建造
[00:28:33.240 --> 00:28:35.760]  各人的工程必然顯露
[00:28:35.760 --> 00:28:38.960]  因為那日子要將它表明出來
[00:28:38.960 --> 00:28:40.440]  有火發現
[00:28:40.440 --> 00:28:43.600]  這火要試驗各人的工程怎樣
[00:28:43.600 --> 00:28:46.520]  人在那根基上所建造的工程
[00:28:46.520 --> 00:28:47.960]  若存得住
[00:28:47.960 --> 00:28:49.840]  它就要得賞賜
[00:28:49.840 --> 00:28:52.200]  人的工程若被燒了
[00:28:52.200 --> 00:28:54.240]  它就要受虧損
[00:28:54.240 --> 00:28:56.040]  自己卻要得救
[00:28:56.040 --> 00:28:57.440]  雖然得救
[00:28:57.440 --> 00:29:03.120]  但奶像從火裡經過一樣
[00:29:03.120 --> 00:29:06.360]  這裡提到工程
[00:29:06.360 --> 00:29:10.360]  有兩方面的意義
[00:29:10.360 --> 00:29:11.680]  第一方面的意義
[00:29:11.680 --> 00:29:17.640]  就是我們侍奉的工作
[00:29:17.640 --> 00:29:21.480]  你看上文告訴我們
[00:29:21.480 --> 00:29:24.960]  保羅提到他的侍奉
[00:29:24.960 --> 00:29:28.400]  然後他推廣來講
[00:29:28.400 --> 00:29:32.360]  把所有的基督徒包括在裡面
[00:29:32.360 --> 00:29:37.480]  這是在聖公上的工作
[00:29:37.480 --> 00:29:40.520]  是對主的侍奉
[00:29:40.520 --> 00:29:44.440]  我們侍奉的工程
[00:29:44.440 --> 00:29:47.960]  將來要受試驗
[00:29:47.960 --> 00:29:52.600]  試驗的結果很重要
[00:29:52.600 --> 00:30:03.360]  比我們人生裡任何一次的考試更重要
[00:30:03.360 --> 00:30:11.200]  要決定我們在永恆裡面的地位
[00:30:11.200 --> 00:30:13.120]  在這裡提到
[00:30:13.120 --> 00:30:18.680]  這個試驗是無情的
[00:30:18.680 --> 00:30:21.200]  有火發現
[00:30:21.200 --> 00:30:24.280]  火是無情的
[00:30:24.280 --> 00:30:26.840]  什麼人都燒
[00:30:26.840 --> 00:30:28.880]  什麼事都燒
[00:30:28.880 --> 00:30:31.000]  什麼東西都燒
[00:30:31.000 --> 00:30:34.000]  沒有揀選
[00:30:34.000 --> 00:30:38.480]  這個試驗也是一樣
[00:30:38.480 --> 00:30:44.760]  這個火是不看情面的
[00:30:44.760 --> 00:30:47.720]  我們一切的侍工
[00:30:47.720 --> 00:30:54.560]  都要經過這個無情的火的考驗
[00:30:54.560 --> 00:30:58.440]  考驗的標準是什麼呢?
[00:30:58.440 --> 00:31:00.880]  第十二節
[00:31:00.880 --> 00:31:06.360]  就是考驗我們這個工程的材料
[00:31:06.360 --> 00:31:14.760]  到底是金銀寶石還是草木活皆呢?
[00:31:14.760 --> 00:31:18.800]  草木活皆是一大堆的
[00:31:18.800 --> 00:31:22.360]  實際的價值很小
[00:31:22.360 --> 00:31:27.440]  金銀寶石體積很小
[00:31:27.440 --> 00:31:30.920]  但是價值很高
[00:31:30.920 --> 00:31:32.880]  這個考驗
[00:31:32.880 --> 00:31:39.080]  就是要顯露我們侍奉的真正的屬靈價值
[00:31:39.080 --> 00:31:47.600]  是表面的侍奉還是實際的侍奉呢?
[00:31:47.600 --> 00:31:49.360]  這件事很重要
[00:31:49.360 --> 00:31:54.240]  在教會的各個部門裡侍奉的
[00:31:54.240 --> 00:31:57.480]  都願意接受這個提醒
[00:31:57.480 --> 00:32:01.080]  到底我的侍奉是如何的
[00:32:01.080 --> 00:32:04.360]  有沒有真正的價值
[00:32:04.360 --> 00:32:06.360]  不要到了那一天
[00:32:06.360 --> 00:32:08.360]  火出現了
[00:32:08.360 --> 00:32:10.360]  才顯明
[00:32:10.360 --> 00:32:14.960]  今天就可以自己審查
[00:32:14.960 --> 00:32:17.960]  這個工程的第二方面的意義
[00:32:17.960 --> 00:32:21.960]  就是人生的工程
[00:32:21.960 --> 00:32:23.960]  每一個人
[00:32:23.960 --> 00:32:25.960]  他的人生就是工程
[00:32:25.960 --> 00:32:28.560]  每一個人都在進行
[00:32:28.560 --> 00:32:30.560]  每一個人
[00:32:30.560 --> 00:32:32.560]  他的人生就是工程
[00:32:32.560 --> 00:32:36.560]  每一個人都在建造
[00:32:36.560 --> 00:32:38.560]  不是好的建造就是壞的建造
[00:32:38.560 --> 00:32:44.560]  在講究的工程
[00:32:44.560 --> 00:32:46.560]  越來越講究
[00:32:46.560 --> 00:32:48.560]  政府的要求
[00:32:48.560 --> 00:32:50.560]  越來越高
[00:32:50.560 --> 00:32:54.560]  為什麼要求這麼嚴格呢?
[00:32:54.560 --> 00:32:56.560]  因為他的關係重大
[00:32:56.560 --> 00:32:58.560]  因為他的關係重大
[00:32:58.560 --> 00:33:00.560]  神對我們的要求很嚴格
[00:33:00.560 --> 00:33:02.560]  神對我們的要求很嚴格
[00:33:02.560 --> 00:33:07.560]  是為了我們永恆的好處
[00:33:07.560 --> 00:33:09.560]  神的尺寸很確定
[00:33:09.560 --> 00:33:11.560]  神的尺寸很確定
[00:33:11.560 --> 00:33:13.560]  我們要按照神的材料
[00:33:13.560 --> 00:33:15.560]  我們要按照神的材料
[00:33:15.560 --> 00:33:16.560]  神的尺寸
[00:33:16.560 --> 00:33:17.560]  神的尺寸
[00:33:17.560 --> 00:33:19.560]  來建造我們人生的工程
[00:33:19.560 --> 00:33:22.560]  來建造我們人生的工程
[00:33:22.560 --> 00:33:23.560]  這樣的
[00:33:23.560 --> 00:33:25.560]  任何的試驗都不怕
[00:33:25.560 --> 00:33:27.560]  任何的試驗都不怕了

