
[00:00:00.000 --> 00:00:04.800]  好,弟子妹平安,我們分享經文
[00:20:58.760 --> 00:21:04.760]  所以我們最好預備侍奉的時間
[00:21:04.760 --> 00:21:08.760]  讓我們成為接近神的人
[00:21:08.760 --> 00:21:09.760]  明白神的心意
[00:21:09.760 --> 00:21:11.760]  不像門徒那樣
[00:21:11.760 --> 00:21:14.760]  所以耶穌歡迎小孩的人
[00:21:14.760 --> 00:21:18.760]  首先神愛世人無分富貴貧窮年齡
[00:21:18.760 --> 00:21:19.760]  年幼到年長
[00:21:19.760 --> 00:21:20.760]  他都愛
[00:21:20.760 --> 00:21:21.760]  包括小孩子
[00:21:21.760 --> 00:21:24.760]  特別像經文特顯愛小孩子
[00:21:24.760 --> 00:21:27.760]  因為他藉著這樣去教導
[00:21:27.760 --> 00:21:30.760]  有這種神國子民的特質
[00:21:30.760 --> 00:21:32.760]  就是來到神面前
[00:21:32.760 --> 00:21:36.760]  那種謙卑無能為力去展示
[00:21:36.760 --> 00:21:38.760]  其實很配合我自己的認識
[00:21:38.760 --> 00:21:40.760]  耶穌吩咐遵守最大誡命
[00:21:40.760 --> 00:21:41.760]  最大提醒
[00:21:41.760 --> 00:21:42.760]  我們盡心盡性
[00:21:42.760 --> 00:21:44.760]  盡義盡力愛神
[00:21:44.760 --> 00:21:47.760]  當你知道自己靠自己做不到
[00:21:47.760 --> 00:21:49.760]  你才開始做到
[00:21:49.760 --> 00:21:52.760]  所以很多次我都說
[00:21:52.760 --> 00:21:55.760]  很同意一位神學院老師所說
[00:21:55.760 --> 00:21:57.760]  很多人跟你說
[00:21:57.760 --> 00:21:59.760]  聖經都是導人向善
[00:21:59.760 --> 00:22:00.760]  教你做好人
[00:22:00.760 --> 00:22:01.760]  我說不是
[00:22:01.760 --> 00:22:03.760]  我說是一半
[00:22:03.760 --> 00:22:05.760]  聖經是告訴我們
[00:22:05.760 --> 00:22:06.760]  最重要
[00:22:06.760 --> 00:22:09.760]  我們靠自己做不到好人
[00:22:09.760 --> 00:22:10.760]  羅馬書說
[00:22:10.760 --> 00:22:12.760]  一個二人都沒有
[00:22:12.760 --> 00:22:15.760]  所以我們必須要耶穌
[00:22:15.760 --> 00:22:17.760]  必須要福音
[00:22:17.760 --> 00:22:19.760]  耶穌不是可有可無的選擇
[00:22:19.760 --> 00:22:20.760]  有就好一點
[00:22:20.760 --> 00:22:21.760]  沒有都不要緊
[00:22:21.760 --> 00:22:22.760]  生活繼續就好
[00:22:22.760 --> 00:22:23.760]  不是
[00:22:23.760 --> 00:22:25.760]  沒有了就很大件事
[00:22:25.760 --> 00:22:27.760]  沒有了就進入不了天國
[00:22:27.760 --> 00:22:30.760]  所以耶穌在這裡說
[00:22:30.760 --> 00:22:32.760]  和主親近
[00:22:32.760 --> 00:22:36.760]  連於他有一種價值觀
[00:22:36.760 --> 00:22:41.760]  最後耶穌把小孩抱起
[00:22:41.760 --> 00:22:42.760]  擁抱
[00:22:42.760 --> 00:22:43.760]  按手
[00:22:43.760 --> 00:22:44.760]  要祝福他們
[00:22:44.760 --> 00:22:47.760]  唯有這樣進入神國的人
[00:22:47.760 --> 00:22:48.760]  我們夢神
[00:22:48.760 --> 00:22:49.760]  賜福
[00:22:49.760 --> 00:22:50.760]  先親近神
[00:22:50.760 --> 00:22:53.760]  所以經文可能短了四節
[00:22:53.760 --> 00:22:54.760]  其實我的意思
[00:22:54.760 --> 00:22:59.760]  你看回第十章的經文
[00:22:59.760 --> 00:23:01.760]  第十章的經文
[00:23:01.760 --> 00:23:03.760]  其實上下文去整段講
[00:23:03.760 --> 00:23:04.760]  你就明白
[00:23:04.760 --> 00:23:06.760]  這段經文是講神國
[00:23:06.760 --> 00:23:08.760]  指明重要的真理
[00:23:08.760 --> 00:23:11.760]  像小孩子單純去接受他
[00:23:11.760 --> 00:23:13.760]  才可以進入神的國
[00:23:13.760 --> 00:23:15.760]  在馬太
[00:23:15.760 --> 00:23:16.760]  盧家
[00:23:16.760 --> 00:23:18.760]  馬可福音都講到這個故事
[00:23:18.760 --> 00:23:20.760]  很相似的記載
[00:23:20.760 --> 00:23:22.760]  相同的地方
[00:23:22.760 --> 00:23:25.760]  我們熟悉另一個故事
[00:23:25.760 --> 00:23:28.760]  有一個富有的人
[00:23:28.760 --> 00:23:30.760]  向耶穌問道
[00:23:30.760 --> 00:23:33.760]  怎樣可以得到永生
[00:23:33.760 --> 00:23:35.760]  很熟悉的經文
[00:23:35.760 --> 00:23:37.760]  所以看回馬可福音
[00:23:37.760 --> 00:23:40.760]  十章十七至三十一節
[00:23:40.760 --> 00:23:42.760]  就是三個段落
[00:23:42.760 --> 00:23:44.760]  十七至二十二節
[00:23:44.760 --> 00:23:47.760]  就是那個富人尋問永生
[00:23:47.760 --> 00:23:49.760]  來到告訴他
[00:23:49.760 --> 00:23:52.760]  耶穌我想知道怎樣得永生
[00:23:52.760 --> 00:23:55.760]  我從小就守戒命
[00:23:55.760 --> 00:23:58.760]  耶穌說他們變為一切
[00:23:58.760 --> 00:24:01.760]  當這個富有的人
[00:24:01.760 --> 00:24:03.760]  尋問永生
[00:24:03.760 --> 00:24:05.760]  走了之後
[00:24:05.760 --> 00:24:07.760]  耶穌就教導有錢人
[00:24:07.760 --> 00:24:09.760]  南進天國的教導
[00:24:09.760 --> 00:24:11.760]  你發覺整個段落
[00:24:11.760 --> 00:24:13.760]  都是關乎進天國
[00:24:13.760 --> 00:24:16.760]  得永生的話題
[00:24:16.760 --> 00:24:18.760]  有趣的地方
[00:24:18.760 --> 00:24:20.760]  我們可以做個對比
[00:24:20.760 --> 00:24:22.760]  門徒覺得
[00:24:22.760 --> 00:24:25.760]  那些小朋友不要過來
[00:24:25.760 --> 00:24:29.760]  就是當時社會沒有地位的小朋友
[00:24:29.760 --> 00:24:35.760]  他們進天國是沒有條件的
[00:24:35.760 --> 00:24:39.760]  而當時接住很有錢的人
[00:24:39.760 --> 00:24:41.760]  又問耶穌
[00:24:41.760 --> 00:24:42.760]  他又告訴我
[00:24:42.760 --> 00:24:44.760]  從小就守律法
[00:24:44.760 --> 00:24:46.760]  當然有些研究說
[00:24:46.760 --> 00:24:47.760]  他守一半
[00:24:47.760 --> 00:24:49.760]  後面那十節
[00:24:49.760 --> 00:24:51.760]  後面那五節
[00:24:51.760 --> 00:24:53.760]  這個可以再研究
[00:24:53.760 --> 00:24:55.760]  但最重要的
[00:24:55.760 --> 00:24:57.760]  門徒都覺得
[00:24:57.760 --> 00:24:59.760]  這個有錢的人又守戒命
[00:24:59.760 --> 00:25:01.760]  有地位有學識的人
[00:25:01.760 --> 00:25:04.760]  他最有條件進天國
[00:25:04.760 --> 00:25:07.760]  所以當耶穌說有錢人南進天國
[00:25:07.760 --> 00:25:09.760]  他很詫異
[00:25:09.760 --> 00:25:11.760]  這樣誰可以
[00:25:11.760 --> 00:25:14.760]  原來門徒已經無意也好
[00:25:14.760 --> 00:25:15.760]  有意也好
[00:25:15.760 --> 00:25:17.760]  當然我們要理解舊約的理解
[00:25:17.760 --> 00:25:21.760]  富有也是神祝福的其中一個可能性
[00:25:21.760 --> 00:25:24.760]  所以阿伯拉罕蒙神賜福也好
[00:25:24.760 --> 00:25:26.760]  所羅門王也是蒙神賜福
[00:25:26.760 --> 00:25:28.760]  都是很富有的人
[00:25:28.760 --> 00:25:30.760]  但不代表窮人就座
[00:25:30.760 --> 00:25:33.760]  因為有福音要傳給貧窮人
[00:25:33.760 --> 00:25:36.760]  這個就要回到傳道書去解釋
[00:25:36.760 --> 00:25:37.760]  誰有錢誰窮
[00:25:37.760 --> 00:25:39.760]  不是我們可以決定的
[00:25:39.760 --> 00:25:41.760]  每個人都有他的一份
[00:25:41.760 --> 00:25:42.760]  但回到這裡
[00:25:42.760 --> 00:25:44.760]  原來耶穌提到
[00:25:44.760 --> 00:25:46.760]  有錢人南進天國
[00:25:46.760 --> 00:25:49.760]  就像駱駝穿針眼的教導時間
[00:25:49.760 --> 00:25:55.760]  正在回應耶穌體進入神國的人的條件
[00:25:55.760 --> 00:25:57.760]  和門徒或一般人
[00:25:57.760 --> 00:25:59.760]  包括我們
[00:25:59.760 --> 00:26:00.760]  是不同的
[00:26:00.760 --> 00:26:02.760]  或者我們容易忽略
[00:26:02.760 --> 00:26:05.760]  所以最後我們嘗試去
[00:26:05.760 --> 00:26:07.760]  有三點去思想
[00:26:07.760 --> 00:26:08.760]  去實踐
[00:26:08.760 --> 00:26:09.760]  第一對神
[00:26:09.760 --> 00:26:12.760]  神的國正是屬於這樣的人
[00:26:12.760 --> 00:26:16.760]  提醒我們有這種屬靈的質素
[00:26:16.760 --> 00:26:20.760]  就是來到神面前那種無能無助
[00:26:20.760 --> 00:26:22.760]  那種無法自誇
[00:26:22.760 --> 00:26:24.760]  靠不到自己
[00:26:24.760 --> 00:26:26.760]  只有單純靠主
[00:26:26.760 --> 00:26:30.760]  最近有幾位初信的信徒
[00:26:30.760 --> 00:26:33.760]  跟他們做初信栽培
[00:26:33.760 --> 00:26:34.760]  很感動我
[00:26:34.760 --> 00:26:38.760]  他們真的說每天祈禱
[00:26:38.760 --> 00:26:42.760]  很認真去領修
[00:26:42.760 --> 00:26:44.760]  很有感受
[00:26:44.760 --> 00:26:47.760]  最驚訝的是他們跟我說
[00:26:47.760 --> 00:26:49.760]  他們住得比較遠
[00:26:49.760 --> 00:26:51.760]  不是住在南區
[00:26:51.760 --> 00:26:53.760]  而他們的分享說
[00:26:53.760 --> 00:26:57.760]  每星期去崇拜是一種期待
[00:26:57.760 --> 00:27:02.760]  他們可能超過一個小時的車程
[00:27:02.760 --> 00:27:04.760]  我都提醒我都要學習
[00:27:04.760 --> 00:27:06.760]  我都要每次去教會
[00:27:06.760 --> 00:27:09.760]  我希望崇拜是一種期待的心
[00:27:09.760 --> 00:27:11.760]  期待神跟我說話
[00:27:11.760 --> 00:27:13.760]  期待跟弟兄姊妹一起分享
[00:27:13.760 --> 00:27:15.760]  相交 團契
[00:27:15.760 --> 00:27:17.760]  求主轉化我們對主愛慕的心
[00:27:17.760 --> 00:27:19.760]  神國的人是怎樣
[00:27:19.760 --> 00:27:20.760]  我是不是這樣的人
[00:27:20.760 --> 00:27:21.760]  第二對人
[00:27:21.760 --> 00:27:23.760]  小孩子來到我們那裡
[00:27:23.760 --> 00:27:25.760]  剛才分享到
[00:27:25.760 --> 00:27:29.760]  直接說我們今天對著
[00:27:29.760 --> 00:27:31.760]  無論信了還沒有信的人
[00:27:31.760 --> 00:27:34.760]  是否成為一個流通的管治橋樑
[00:27:34.760 --> 00:27:38.760]  將人帶到連結在神那裡
[00:27:38.760 --> 00:27:41.760]  而門徒不以為
[00:27:41.760 --> 00:27:44.760]  他想幫耶穌擋了一些人
[00:27:44.760 --> 00:27:46.760]  我侍奉神
[00:27:46.760 --> 00:27:48.760]  原來耶穌生氣
[00:27:48.760 --> 00:27:51.760]  覺得他難了那些小孩子
[00:27:51.760 --> 00:27:54.760]  或者那些代表一些軟弱無助
[00:27:54.760 --> 00:27:56.760]  願意來到親近神的人
[00:27:56.760 --> 00:27:57.760]  舉諸門外
[00:27:57.760 --> 00:28:01.760]  求主幫我們的生命成為橋樑去見證神
[00:28:01.760 --> 00:28:04.760]  我忘記有沒有聽過
[00:28:04.760 --> 00:28:06.760]  分享過
[00:28:06.760 --> 00:28:07.760]  不過可以再說
[00:28:07.760 --> 00:28:09.760]  應該有些人沒有聽過
[00:28:09.760 --> 00:28:11.760]  有一個對話
[00:28:11.760 --> 00:28:14.760]  有一個教會有一個團契的對話
[00:28:14.760 --> 00:28:15.760]  我想都有點歷史
[00:28:15.760 --> 00:28:17.760]  有些很內涵
[00:28:17.760 --> 00:28:18.760]  不過很有意思
[00:28:18.760 --> 00:28:20.760]  那個團契有很多人
[00:28:20.760 --> 00:28:23.760]  大概可以劃分一批
[00:28:23.760 --> 00:28:27.760]  第一批信耶穌的人
[00:28:27.760 --> 00:28:30.760]  另一批就是所謂的信二代
[00:28:30.760 --> 00:28:33.760]  家裡都信了耶穌帶他們回教會
[00:28:33.760 --> 00:28:36.760]  當他們那次的對話
[00:28:36.760 --> 00:28:37.760]  一起分享的時候
[00:28:37.760 --> 00:28:39.760]  他們分享了同一件事
[00:28:39.760 --> 00:28:42.760]  是剛剛相反
[00:28:42.760 --> 00:28:45.760]  信二代的一些團友
[00:28:45.760 --> 00:28:50.760]  就會想辦法不回團契
[00:28:50.760 --> 00:28:51.760]  可能說補習
[00:28:51.760 --> 00:28:52.760]  沒空
[00:28:52.760 --> 00:28:54.760]  想辦法
[00:28:54.760 --> 00:28:55.760]  但另一邊
[00:28:55.760 --> 00:28:58.760]  第一代親身
[00:28:58.760 --> 00:29:00.760]  家人不是信耶穌
[00:29:00.760 --> 00:29:04.760]  他要想辦法不讓家人知道
[00:29:04.760 --> 00:29:06.760]  我回教會
[00:29:06.760 --> 00:29:08.760]  家人不讓我回教會
[00:29:08.760 --> 00:29:10.760]  覺得挺有趣
[00:29:10.760 --> 00:29:12.760]  也好覺得挺矛盾的事情
[00:29:12.760 --> 00:29:13.760]  一邊想辦法
[00:29:13.760 --> 00:29:14.760]  可不可以不回
[00:29:14.760 --> 00:29:15.760]  跟導師說
[00:29:15.760 --> 00:29:16.760]  我有些事
[00:29:16.760 --> 00:29:17.760]  回不來
[00:29:17.760 --> 00:29:19.760]  另一邊就無處
[00:29:19.760 --> 00:29:23.760]  騙家人的方法
[00:29:23.760 --> 00:29:25.760]  我以前回教會都很多這些
[00:29:25.760 --> 00:29:27.760]  以前很凶狠
[00:29:27.760 --> 00:29:28.760]  你們沒試過
[00:29:28.760 --> 00:29:29.760]  如果沒有這樣的事
[00:29:29.760 --> 00:29:31.760]  你可以平平安安回教會
[00:29:31.760 --> 00:29:35.760]  穩定回教會很重要
[00:29:35.760 --> 00:29:38.760]  以前我有些團友
[00:29:38.760 --> 00:29:41.760]  家人很不喜歡他回教會
[00:29:41.760 --> 00:29:42.760]  他真的
[00:29:42.760 --> 00:29:43.760]  可能說
[00:29:43.760 --> 00:29:44.760]  那你不就說謊了
[00:29:44.760 --> 00:29:46.760]  他就沒有說謊
[00:29:46.760 --> 00:29:47.760]  他說去溫書
[00:29:47.760 --> 00:29:49.760]  回教會溫書
[00:29:49.760 --> 00:29:51.760]  不過溫到兩個小時後
[00:29:51.760 --> 00:29:52.760]  就開始回團契
[00:29:52.760 --> 00:29:54.760]  他沒有說後面
[00:29:54.760 --> 00:29:56.760]  他很想回去敬拜神
[00:29:56.760 --> 00:29:57.760]  很想回去團契
[00:29:57.760 --> 00:30:01.760]  去學習真理
[00:30:01.760 --> 00:30:03.760]  有些被家人知道
[00:30:03.760 --> 00:30:06.760]  真的打他
[00:30:06.760 --> 00:30:07.760]  我們那個年代
[00:30:07.760 --> 00:30:09.760]  還有些看法
[00:30:09.760 --> 00:30:12.760]  現在就不准
[00:30:12.760 --> 00:30:14.760]  但如果他很合聖經
[00:30:14.760 --> 00:30:16.760]  為主要擺上
[00:30:16.760 --> 00:30:20.760]  金元冒險
[00:30:20.760 --> 00:30:24.760]  我們有沒有犯了門徒的錯誤
[00:30:24.760 --> 00:30:25.760]  看不起別人
[00:30:25.760 --> 00:30:27.760]  剛才我們提過
[00:30:27.760 --> 00:30:29.760]  你未必很表面
[00:30:29.760 --> 00:30:31.760]  看不起別人
[00:30:31.760 --> 00:30:34.760]  可能我們有些不喜歡某些人
[00:30:34.760 --> 00:30:36.760]  他也是這樣的人
[00:30:36.760 --> 00:30:37.760]  他也回教會
[00:30:37.760 --> 00:30:39.760]  我記得我初上是
[00:30:39.760 --> 00:30:41.760]  不同班的
[00:30:41.760 --> 00:30:43.760]  那時候中學生
[00:30:43.760 --> 00:30:45.760]  一起回基督徒團契
[00:30:45.760 --> 00:30:46.760]  突然間我舉例
[00:30:46.760 --> 00:30:47.760]  我遇到Edmond
[00:30:47.760 --> 00:30:49.760]  他是我的中學同學
[00:30:49.760 --> 00:30:51.760]  不過他在A班讀書比較好
[00:30:51.760 --> 00:30:53.760]  我是D班差一點
[00:30:53.760 --> 00:30:55.760]  我看他不順眼
[00:30:55.760 --> 00:30:56.760]  他不是很喜歡我
[00:30:56.760 --> 00:30:58.760]  誰知道回到同一團契
[00:30:58.760 --> 00:31:00.760]  一起說同一句話
[00:31:00.760 --> 00:31:02.760]  你也信耶穌的?
[00:31:02.760 --> 00:31:04.760]  其實暗裡的意思是什麼?
[00:31:04.760 --> 00:31:06.760]  你這樣的人也信耶穌?
[00:31:06.760 --> 00:31:07.760]  不是吧
[00:31:07.760 --> 00:31:09.760]  你追女孩子嗎?
[00:31:09.760 --> 00:31:12.760]  還是你回來是做什麼的?
[00:31:12.760 --> 00:31:15.760]  是否參加學會取分?
[00:31:15.760 --> 00:31:18.760]  不過後來那個是我朋友
[00:31:18.760 --> 00:31:20.760]  他也做過宣教師
[00:31:20.760 --> 00:31:22.760]  他A班那個
[00:31:22.760 --> 00:31:24.760]  我是D班差一點
[00:31:24.760 --> 00:31:26.760]  我做了傳道
[00:31:26.760 --> 00:31:28.760]  原來很奇妙
[00:31:28.760 --> 00:31:30.760]  兩個不是很要好的
[00:31:30.760 --> 00:31:32.760]  回到團契改變了關係
[00:31:32.760 --> 00:31:34.760]  一起回教會
[00:31:34.760 --> 00:31:36.760]  對己
[00:31:36.760 --> 00:31:38.760]  耶穌將小孩子抱起來
[00:31:38.760 --> 00:31:40.760]  按在身上祝福他們
[00:31:40.760 --> 00:31:42.760]  提醒我們先親近耶穌
[00:31:42.760 --> 00:31:44.760]  我們讓神祝福我們
[00:31:44.760 --> 00:31:46.760]  生命有力量去服侍
[00:31:46.760 --> 00:31:48.760]  但反過來
[00:31:48.760 --> 00:31:51.760]  幫助我們不要只是工作或不做
[00:31:51.760 --> 00:31:53.760]  只是侍奉不親近神
[00:31:53.760 --> 00:31:55.760]  或不侍奉神也不對
[00:31:55.760 --> 00:31:57.760]  我們先親近神
[00:31:57.760 --> 00:31:59.760]  神賜福我們的生命
[00:31:59.760 --> 00:32:02.760]  我們去侍奉祂
[00:32:02.760 --> 00:32:04.760]  求主幫助我們
[00:32:04.760 --> 00:32:05.760]  三十週年
[00:32:05.760 --> 00:32:07.760]  唐慶
[00:32:07.760 --> 00:32:10.760]  我們的生命有沒有成長呢?
[00:32:10.760 --> 00:32:13.760]  或者我們整個屬靈群體有沒有成長呢?
[00:32:13.760 --> 00:32:15.760]  所以有段時間
[00:32:15.760 --> 00:32:17.760]  有機會看到一個
[00:32:17.760 --> 00:32:21.760]  很有意思的說法
[00:32:21.760 --> 00:32:23.760]  可能每個人都會有
[00:32:23.760 --> 00:32:25.760]  長大三次
[00:32:25.760 --> 00:32:27.760]  什麼意思呢?
[00:32:27.760 --> 00:32:30.760]  第一次你發現自己不是世界中核心的時候
[00:32:30.760 --> 00:32:32.760]  你就長大了第一次
[00:32:32.760 --> 00:32:34.760]  第二次長大
[00:32:34.760 --> 00:32:38.760]  你發現了你的情況是
[00:32:38.760 --> 00:32:40.760]  你再努力
[00:32:40.760 --> 00:32:43.760]  有些時候你都感到無能為力
[00:32:43.760 --> 00:32:45.760]  你發現了真相
[00:32:45.760 --> 00:32:47.760]  人生就是這樣
[00:32:47.760 --> 00:32:49.760]  你有第二次長大
[00:32:49.760 --> 00:32:51.760]  但最重要第三次長大
[00:32:51.760 --> 00:32:54.760]  你發現明明知道有些事無能為力
[00:32:54.760 --> 00:32:58.760]  你仍然盡力去爭取或盡力去做
[00:32:58.760 --> 00:33:02.760]  你成為一個第三次長大的人
[00:33:02.760 --> 00:33:04.760]  當然這不是聖經
[00:33:04.760 --> 00:33:06.760]  但我看這段經文時間
[00:33:06.760 --> 00:33:08.760]  讓我想到
[00:33:08.760 --> 00:33:11.760]  當第一次你發現不是中心時
[00:33:11.760 --> 00:33:13.760]  對的,是很聖經的
[00:33:13.760 --> 00:33:17.760]  我們的信仰是基督中心的信仰
[00:33:17.760 --> 00:33:19.760]  我們教會群體都是基督中心
[00:33:19.760 --> 00:33:21.760]  學基督,犧牲,捨己
[00:33:21.760 --> 00:33:26.760]  而不是要自己成為舞台中心,被滿足
[00:33:26.760 --> 00:33:28.760]  第二就是
[00:33:28.760 --> 00:33:30.760]  剛才所說,最大的誡命
[00:33:30.760 --> 00:33:32.760]  最重要是發現我們無能為力
[00:33:32.760 --> 00:33:36.760]  是要完全靠主才可以愛神愛人
[00:33:36.760 --> 00:33:39.760]  第三個發現就是
[00:33:39.760 --> 00:33:43.760]  教會屬靈群體有一個神學說法
[00:33:43.760 --> 00:33:45.760]  為他者存有
[00:33:45.760 --> 00:33:47.760]  我們存在於地上的教會
[00:33:47.760 --> 00:33:49.760]  要去侍奉
[00:33:49.760 --> 00:33:51.760]  所以我們信徒,信耶穌
[00:33:51.760 --> 00:33:53.760]  我們要侍奉神,教會要去侍奉
[00:33:53.760 --> 00:33:56.760]  要去服侍,見證神
[00:33:56.760 --> 00:33:58.760]  所以無論你的生命如何
[00:33:58.760 --> 00:34:00.760]  你的屬靈生命必然預了
[00:34:00.760 --> 00:34:02.760]  你要經歷很多次
[00:34:02.760 --> 00:34:04.760]  甚至不斷去成長
[00:34:04.760 --> 00:34:06.760]  經得起考驗

