
[00:00:00.000 --> 00:00:08.000]  大家再見,分開聖經,哥林多後書第十三章,亦是最後一章的經文
[00:24:14.000 --> 00:24:15.000]  很多人勸過他
[00:24:15.000 --> 00:24:17.000]  但他不聽
[00:24:17.000 --> 00:24:21.000]  有一次這班弟兄私下約了在教會
[00:24:21.000 --> 00:24:24.000]  一個小群一起祈禱
[00:24:24.000 --> 00:24:27.000]  一直為這位弟兄祈禱
[00:24:27.000 --> 00:24:29.000]  祈禱到晚上十點多
[00:24:29.000 --> 00:24:31.000]  其中一個就說不行了
[00:24:31.000 --> 00:24:34.000]  我們一定要去他家勸他
[00:24:34.000 --> 00:24:36.000]  他聽不聽都好
[00:24:36.000 --> 00:24:38.000]  我們一起試試勸他
[00:24:38.000 --> 00:24:41.000]  因此整班弟兄就衝上他家
[00:24:41.000 --> 00:24:43.000]  因為大家都算熟
[00:24:43.000 --> 00:24:45.000]  就進去他家跟他聊天
[00:24:45.000 --> 00:24:47.000]  這位弟兄很抗拒不肯聽
[00:24:47.000 --> 00:24:49.000]  雖然也讓他進來大家聊聊
[00:24:49.000 --> 00:24:51.000]  但一邊聊一邊聊的時候
[00:24:51.000 --> 00:24:55.000]  這位弟兄開始有少少轉變
[00:24:55.000 --> 00:24:57.000]  然後繼續聊
[00:24:57.000 --> 00:25:01.000]  這班弟兄說我們聊到晚上四點
[00:25:01.000 --> 00:25:04.000]  一直提醒他勸告他
[00:25:04.000 --> 00:25:06.000]  到四點的時候
[00:25:06.000 --> 00:25:09.000]  這位弟兄就好清楚改變了
[00:25:09.000 --> 00:25:11.000]  這位弟兄說見證
[00:25:12.000 --> 00:25:14.000]  我好感謝這班弟兄這麼愛惜我
[00:25:14.000 --> 00:25:16.000]  當時他們說什麼我都不太記得
[00:25:16.000 --> 00:25:18.000]  總之很煩
[00:25:18.000 --> 00:25:22.000]  但我深刻記得他們一直不放棄
[00:25:22.000 --> 00:25:25.000]  我記得他們聊到四點
[00:25:25.000 --> 00:25:28.000]  突然間好深刻感受他們愛我
[00:25:28.000 --> 00:25:31.000]  我應該聽他們說
[00:25:31.000 --> 00:25:34.000]  因此那時候聖靈感到他的內心
[00:25:34.000 --> 00:25:38.000]  他就決心將那些不正當的關係放棄
[00:25:39.000 --> 00:25:42.000]  然後再次轉向神轉向他太太
[00:25:42.000 --> 00:25:45.000]  有些時候你會發現
[00:25:45.000 --> 00:25:49.000]  勸兵帶來的是生命的改變
[00:25:49.000 --> 00:25:52.000]  但勸兵的背後帶著愛心來運用
[00:25:52.000 --> 00:25:54.000]  甚至自己軟弱也好
[00:25:54.000 --> 00:25:56.000]  只要你們剛強
[00:25:56.000 --> 00:25:58.000]  而內心裡
[00:25:58.000 --> 00:26:00.000]  無論對方怎樣待自己
[00:26:00.000 --> 00:26:02.000]  堅守一個原則
[00:26:02.000 --> 00:26:06.000]  就是凡事不能抵擋真理
[00:26:06.000 --> 00:26:08.000]  違背真理
[00:26:08.000 --> 00:26:11.000]  只是凡事去維護真理
[00:26:11.000 --> 00:26:13.000]  在這些生命裡
[00:26:13.000 --> 00:26:17.000]  就散發了一種很特別的屬靈的權柄
[00:26:17.000 --> 00:26:20.000]  叫別人的生命得建立得造就
[00:26:20.000 --> 00:26:22.000]  各位弟兄姊妹
[00:26:22.000 --> 00:26:24.000]  神賜給我們每一個教徒
[00:26:24.000 --> 00:26:26.000]  有一種屬靈的權柄
[00:26:26.000 --> 00:26:28.000]  不單單是領袖
[00:26:28.000 --> 00:26:30.000]  有
[00:26:30.000 --> 00:26:32.000]  當我們留心自己的生命
[00:26:32.000 --> 00:26:34.000]  能夠行在神的路上
[00:26:34.000 --> 00:26:36.000]  你會發覺
[00:26:37.000 --> 00:26:38.000]  你生命的一句話
[00:26:38.000 --> 00:26:40.000]  一個小行動
[00:26:40.000 --> 00:26:44.000]  都可以產生對別人的幫助和建立
[00:26:44.000 --> 00:26:46.000]  因此
[00:26:46.000 --> 00:26:48.000]  當我們來到哥林德後書最後一章的時候
[00:26:48.000 --> 00:26:50.000]  我們求神幫助我們
[00:26:50.000 --> 00:26:53.000]  讓我們能夠成為一個造就人的人
[00:26:53.000 --> 00:26:58.000]  也要一生堅守真理
[00:26:58.000 --> 00:27:00.000]  維護真理
[00:27:00.000 --> 00:27:02.000]  不會抵擋真理
[00:27:02.000 --> 00:27:04.000]  我們一起祈禱

