
[00:00:00.000 --> 00:00:02.000]  我們翻閱剛才讀過的聖經
[00:18:18.500 --> 00:18:19.500]  在退修營的時候
[00:18:19.500 --> 00:18:21.500]  自己一個人退修
[00:18:21.500 --> 00:18:24.500]  就遇到一位在美國來到香港
[00:18:24.500 --> 00:18:28.500]  又進了營地的一位長者
[00:18:28.500 --> 00:18:29.500]  和他聊天的時候
[00:18:29.500 --> 00:18:33.500]  才發覺原來他是美國一間大學的音樂教授
[00:18:33.500 --> 00:18:35.500]  一位很敬畏神的教徒
[00:18:35.500 --> 00:18:39.500]  很多時候透過音樂來侍奉上帝
[00:18:39.500 --> 00:18:40.500]  他告訴我一件事
[00:18:40.500 --> 00:18:45.500]  他說有一次他參與一個音樂的福音聚會
[00:18:45.500 --> 00:18:48.500]  一個獻唱會
[00:18:48.500 --> 00:18:51.500]  當時他自己負責詩琴
[00:18:51.500 --> 00:18:52.500]  在彈琴的時候
[00:18:52.500 --> 00:18:56.500]  感覺聖靈在當中很明顯地工作
[00:18:56.500 --> 00:18:58.500]  大家一路聽詩歌的時候
[00:18:58.500 --> 00:18:59.500]  很被感動
[00:18:59.500 --> 00:19:00.500]  很多在座的
[00:19:00.500 --> 00:19:02.500]  很多未信的朋友
[00:19:02.500 --> 00:19:04.500]  感受他們很留心
[00:19:04.500 --> 00:19:08.500]  一路聽師班所獻唱的詩歌
[00:19:08.500 --> 00:19:09.500]  去到完的時候
[00:19:09.500 --> 00:19:11.500]  唱完最後一首詩歌
[00:19:11.500 --> 00:19:14.500]  但是竟然大家都不想走
[00:19:14.500 --> 00:19:17.500]  沒有人站起來要走
[00:19:17.500 --> 00:19:19.500]  在那個時候他坐在鋼琴前面
[00:19:19.500 --> 00:19:23.500]  突然間有一個異象在他心中出現
[00:19:23.500 --> 00:19:27.500]  他看到在他的異象裡面
[00:19:27.500 --> 00:19:30.500]  有一幅很大的田園
[00:19:30.500 --> 00:19:35.500]  那個田園裡面都是一些剛剛翻好的土地
[00:19:35.500 --> 00:19:36.500]  那些泥土很新鮮
[00:19:36.500 --> 00:19:38.500]  剛剛翻好
[00:19:38.500 --> 00:19:40.500]  而且陽光充沛
[00:19:40.500 --> 00:19:43.500]  是正適合撒種的時候
[00:19:43.500 --> 00:19:44.500]  在那個時候
[00:19:44.500 --> 00:19:47.500]  好像心裡面有一種微星告訴他
[00:19:47.500 --> 00:19:51.500]  你留意我怎樣工作
[00:19:51.500 --> 00:19:54.500]  然後在大家都靜默的時候
[00:19:54.500 --> 00:19:58.500]  突然間原來在座當中有一位牧師
[00:19:58.500 --> 00:20:01.500]  不是預先安排做講員的
[00:20:01.500 --> 00:20:02.500]  他被神的靈感動
[00:20:02.500 --> 00:20:05.500]  他就自己走上台
[00:20:05.500 --> 00:20:09.500]  他就開始講福音信息
[00:20:09.500 --> 00:20:11.500]  剛剛好大家都不想走
[00:20:11.500 --> 00:20:13.500]  他就開始很簡單
[00:20:13.500 --> 00:20:16.500]  很呃要地將福音信息講出來
[00:20:16.500 --> 00:20:18.500]  當他講的時候
[00:20:18.500 --> 00:20:22.500]  就好像一片翻好的土壤
[00:20:22.500 --> 00:20:25.500]  那些稻種一撒下去的時候
[00:20:25.500 --> 00:20:28.500]  很多人就信耶穌
[00:20:28.500 --> 00:20:30.500]  是完全想不到
[00:20:30.500 --> 00:20:33.500]  只是詩歌然後簡單的福音信息
[00:20:33.500 --> 00:20:36.500]  很多人就決志就信耶穌
[00:20:36.500 --> 00:20:38.500]  這位長者跟我說
[00:20:38.500 --> 00:20:40.500]  他跟我察覺到
[00:20:40.500 --> 00:20:45.500]  我們聖學的服事是幫助人鬆脫
[00:20:45.500 --> 00:20:49.500]  讓神的稻種在當中來工作
[00:20:49.500 --> 00:20:51.500]  也可以在那個時候
[00:20:51.500 --> 00:20:56.500]  親自經歷到聖靈在人心的工作
[00:20:56.500 --> 00:20:57.500]  各位靈姐妹
[00:20:57.500 --> 00:21:01.500]  你可以看很多不同的見證集
[00:21:01.500 --> 00:21:03.500]  很多的基督徒
[00:21:03.500 --> 00:21:06.500]  當他們要侍奉上帝見證上帝
[00:21:06.500 --> 00:21:09.500]  他們都會告訴你不同的經歷
[00:21:09.500 --> 00:21:11.500]  怎樣經歷聖靈的能力
[00:21:11.500 --> 00:21:13.500]  在他們生命當中
[00:21:13.500 --> 00:21:16.500]  讓他們能夠可以服事
[00:21:16.500 --> 00:21:19.500]  你不要以為他們比別人堅強些
[00:21:19.500 --> 00:21:20.500]  大膽些
[00:21:20.500 --> 00:21:22.500]  或者我們回到剛才的
[00:21:22.500 --> 00:21:27.500]  《使堂傳》第四章
[00:21:27.500 --> 00:21:33.500]  在第四章第十三節
[00:21:33.500 --> 00:21:36.500]  第四章第十三節這樣說
[00:21:36.500 --> 00:21:41.500]  「這些官府看見彼得和約翰的膽量
[00:21:41.500 --> 00:21:45.500]  也知道這兩個人是沒有學問的平民
[00:21:45.500 --> 00:21:50.500]  就很驚奇同時認出他們是跟耶穌一伙的」
[00:21:50.500 --> 00:21:53.500]  這兩個是平民百姓
[00:21:53.500 --> 00:21:56.500]  聖經就說他們是沒有學問的
[00:21:56.500 --> 00:21:59.500]  意味著他們沒有受過正式的訓練
[00:21:59.500 --> 00:22:02.500]  沒有拉比有這麼多的學問
[00:22:02.500 --> 00:22:04.500]  也是平民
[00:22:04.500 --> 00:22:06.500]  意味著他們是平凡的老百姓
[00:22:06.500 --> 00:22:09.500]  或者一個再準確些的說法
[00:22:09.500 --> 00:22:12.500]  他們是非專業人士
[00:22:12.500 --> 00:22:14.500]  因為原文的意思包含了一種
[00:22:14.500 --> 00:22:17.500]  沒有任何專業訓練的意思
[00:22:17.500 --> 00:22:20.500]  他們是很平凡的百姓
[00:22:20.500 --> 00:22:23.500]  不是說比別人特別膽壯些
[00:22:23.500 --> 00:22:25.500]  但是奇妙的地方就是
[00:22:25.500 --> 00:22:28.500]  聖靈充滿他們的時候
[00:22:28.500 --> 00:22:32.500]  他們就有膽量去作見證
[00:22:32.500 --> 00:22:35.500]  然後這些官府就禁止他們
[00:22:35.500 --> 00:22:37.500]  奉耶穌的名說話
[00:22:37.500 --> 00:22:41.500]  第十八節大家看看
[00:22:41.500 --> 00:22:48.500]  「於是叫了他們來,嚴禁他們再奉耶穌的名講論教導」
[00:22:48.500 --> 00:22:51.500]  如果有些很權勢的官員
[00:22:51.500 --> 00:22:54.500]  一大班兵在旁邊對你說話
[00:22:54.500 --> 00:22:57.500]  你聽完之後
[00:22:57.500 --> 00:22:59.500]  照人的反應就會
[00:22:59.500 --> 00:23:03.500]  「阿Sir,知道,聽話,收到」
[00:23:03.500 --> 00:23:06.500]  可能會是這樣反應也不一定
[00:23:06.500 --> 00:23:09.500]  但是在當時彼得和約翰
[00:23:09.500 --> 00:23:12.500]  他們不單看見眼前的權勢
[00:23:12.500 --> 00:23:15.500]  他們內心是想到那位上帝
[00:23:15.500 --> 00:23:18.500]  第十九節大家看
[00:23:18.500 --> 00:23:20.500]  「彼得和約翰回答:
[00:23:20.500 --> 00:23:25.500]  聽從你們過於聽從神,在神面前對不對
[00:23:25.500 --> 00:23:30.500]  你們自己說吧,你們說吧,對不對你們說吧」
[00:23:30.500 --> 00:23:34.500]  很清楚內心的信念就表明出來
[00:23:34.500 --> 00:23:36.500]  他們被聖靈充滿
[00:23:36.500 --> 00:23:40.500]  他們看見的不單是眼前的威嚇
[00:23:40.500 --> 00:23:43.500]  而是看見那位掌權的上帝
[00:23:43.500 --> 00:23:47.500]  當他們越願意去信從神的時候
[00:23:47.500 --> 00:23:51.500]  聖靈就更完全的充滿他們
[00:23:51.500 --> 00:23:53.500]  為什麼這樣說呢?
[00:23:53.500 --> 00:23:56.500]  如果由心前面第五章經文的時候
[00:23:56.500 --> 00:23:59.500]  當時他們有這樣的經歷
[00:23:59.500 --> 00:24:01.500]  他們很清楚告訴官府
[00:24:01.500 --> 00:24:04.500]  信從神,不信從人是應當的
[00:24:04.500 --> 00:24:09.500]  然後他們就說「神賜聖靈給信從的人」
[00:24:09.500 --> 00:24:12.500]  五章的三十二節就提到
[00:24:12.500 --> 00:24:15.500]  神將聖靈賜給那些人?
[00:24:15.500 --> 00:24:19.500]  是賜給那些信從的人
[00:24:19.500 --> 00:24:22.500]  願意去敬畏上帝、聽從上帝的人
[00:24:22.500 --> 00:24:25.500]  聖靈能夠充滿他們的內心
[00:24:25.500 --> 00:24:28.500]  讓他們領受神給的能力
[00:24:28.500 --> 00:24:31.500]  可以作神的見證
[00:24:31.500 --> 00:24:34.500]  因此他們在當中經歷神給他們的膽量
[00:24:34.500 --> 00:24:38.500]  很清楚向官府表明出那種信念
[00:24:38.500 --> 00:24:41.500]  他們知道信從上帝
[00:24:41.500 --> 00:24:44.500]  然後你再看,當他們離開之後
[00:24:44.500 --> 00:24:47.500]  他們想到的不是躲起來
[00:24:47.500 --> 00:24:50.500]  他們想到的快點找其他弟兄姊妹去教會
[00:24:50.500 --> 00:24:52.500]  找他們一起祈禱
[00:24:52.500 --> 00:24:54.500]  所以二十三節就提到
[00:24:54.500 --> 00:24:56.500]  他們被釋放之後
[00:24:56.500 --> 00:25:00.500]  就回到教會那裡說出這些事情
[00:25:00.500 --> 00:25:03.500]  然後二十四節就說他們的祈禱
[00:25:03.500 --> 00:25:05.500]  二十四節
[00:25:05.500 --> 00:25:08.500]  他們聽了,弟兄姊妹聽完之後
[00:25:08.500 --> 00:25:11.500]  就同心向神高聲說
[00:25:11.500 --> 00:25:15.500]  主啊,祢是那創造天地海洋和其中萬物的
[00:25:15.500 --> 00:25:17.500]  一開始的時候讚美上帝
[00:25:17.500 --> 00:25:19.500]  承認祂是主
[00:25:19.500 --> 00:25:23.500]  祂是掌管萬有的主宰
[00:25:23.500 --> 00:25:26.500]  承認祂是創造天地的主
[00:25:26.500 --> 00:25:28.500]  然後求神監察
[00:25:28.500 --> 00:25:31.500]  然後求主賜下膽量
[00:25:31.500 --> 00:25:36.500]  以至能夠繼續傳講神的道
[00:25:36.500 --> 00:25:39.500]  然後三十一節,大家去到最後三十一節
[00:25:39.500 --> 00:25:40.500]  再讀一次
[00:25:40.500 --> 00:25:43.500]  他們禱告完了
[00:25:43.500 --> 00:25:46.500]  聚會的地方震動起來
[00:25:46.500 --> 00:25:49.500]  他們都被聖靈充滿
[00:25:49.500 --> 00:25:52.500]  放膽傳講神的道
[00:25:52.500 --> 00:25:56.500]  當他們同心合意禱告的時候
[00:25:56.500 --> 00:26:00.500]  神就讓他們清楚地知道
[00:26:00.500 --> 00:26:02.500]  神經聽他們祈禱
[00:26:02.500 --> 00:26:07.500]  他們經歷震動
[00:26:07.500 --> 00:26:12.500]  我不知道為什麼突然地震動
[00:26:12.500 --> 00:26:15.500]  是不是突然有小型地震
[00:26:15.500 --> 00:26:17.500]  但無論原因在那裡
[00:26:17.500 --> 00:26:19.500]  是神要他們知道
[00:26:19.500 --> 00:26:21.500]  是主要他們放開膽量
[00:26:21.500 --> 00:26:25.500]  放心去作主的見證
[00:26:25.500 --> 00:26:27.500]  而聖靈就在那時候
[00:26:27.500 --> 00:26:31.500]  充滿在座當中的每一位
[00:26:31.500 --> 00:26:33.500]  各位靈姐妹
[00:26:33.500 --> 00:26:36.500]  當你要侍奉上帝的時候
[00:26:36.500 --> 00:26:39.500]  不要靠自己
[00:26:39.500 --> 00:26:42.500]  當你要和你旁邊的同事
[00:26:42.500 --> 00:26:45.500]  你旁邊的家人講主耶穌的事
[00:26:45.500 --> 00:26:47.500]  不要單單看到
[00:26:47.500 --> 00:26:48.500]  哇,祂很兇的
[00:26:48.500 --> 00:26:50.500]  祂多數不聽的
[00:26:50.500 --> 00:26:53.500]  想到這位上帝
[00:26:53.500 --> 00:26:55.500]  你心裡面向祂尋求
[00:26:55.500 --> 00:26:58.500]  神求你讓聖靈充滿我
[00:26:58.500 --> 00:27:00.500]  然後放開膽量
[00:27:00.500 --> 00:27:04.500]  來侍奉主,去見證祂
[00:27:04.500 --> 00:27:07.500]  你會經歷神的能力在你身上
[00:27:07.500 --> 00:27:11.500]  以至你可以被神所使用
[00:27:11.500 --> 00:27:15.500]  而你的生命也會發揮美善的作用
[00:27:15.500 --> 00:27:21.500]  是神定義要用你成為祂的見證
[00:27:21.500 --> 00:27:23.500]  各位靈姐妹
[00:27:23.500 --> 00:27:25.500]  向神尋求
[00:27:25.500 --> 00:27:27.500]  求主賜下聖靈的充滿
[00:27:27.500 --> 00:27:30.500]  在你的生命當中
[00:27:30.500 --> 00:27:32.500]  我停在這裡
[00:27:32.500 --> 00:27:35.500]  我給大家一兩分鐘
[00:27:35.500 --> 00:27:38.500]  你向神祈禱
[00:27:38.500 --> 00:27:40.500]  (字幕製作:貝爾)

