
[00:00:00.000 --> 00:00:04.860]  我們今天的題目是「看見主就喜樂」
[00:18:01.960 --> 00:18:05.260]  但你記住聖經主耶穌所說的話
[00:18:05.260 --> 00:18:06.860]  祂所賜給你的喜樂
[00:18:06.860 --> 00:18:10.360]  是沒有人能夠奪去的
[00:18:10.360 --> 00:18:13.260]  或者當中暫時有憂愁
[00:18:13.260 --> 00:18:16.860]  但這些憂愁會轉為喜樂
[00:18:16.860 --> 00:18:19.960]  當你見到復活的主
[00:18:19.960 --> 00:18:23.560]  你說耶穌有沒有憂愁?
[00:18:23.560 --> 00:18:27.460]  聽十字架的時候有沒有難過?
[00:18:27.460 --> 00:18:28.560]  有
[00:18:28.560 --> 00:18:31.860]  但聖經在希伯來書第十二章說
[00:18:31.860 --> 00:18:36.360]  「他看見那擺在前面的喜樂
[00:18:36.360 --> 00:18:38.960]  就輕看了羞辱
[00:18:38.960 --> 00:18:41.860]  忍受了十字架的苦楚
[00:18:41.860 --> 00:18:45.760]  便坐在神寶座的右邊」
[00:18:45.760 --> 00:18:47.560]  在聽十字架上的耶穌
[00:18:47.560 --> 00:18:49.360]  祂會有難過
[00:18:49.360 --> 00:18:51.460]  但祂見到前面的得勝
[00:18:51.460 --> 00:18:53.060]  前面的喜樂
[00:18:53.060 --> 00:18:55.360]  祂就帶著一種力量
[00:18:55.360 --> 00:18:58.160]  可以面對當時的十字架
[00:18:58.160 --> 00:19:02.160]  因此這個憂愁很快就變成了喜樂
[00:19:02.160 --> 00:19:03.360]  各位弟兄姊妹
[00:19:03.360 --> 00:19:05.560]  這是神給我們的應許
[00:19:05.560 --> 00:19:08.660]  去看那位復活的主
[00:19:08.660 --> 00:19:10.460]  看見祂自己的得勝
[00:19:10.460 --> 00:19:12.160]  你就可以有力量
[00:19:12.160 --> 00:19:15.860]  面對你今天的困難
[00:19:15.860 --> 00:19:17.860]  我盼望我們每一個人
[00:19:17.860 --> 00:19:19.360]  都可以這樣去經歷
[00:19:19.360 --> 00:19:20.960]  去明白
[00:19:20.960 --> 00:19:24.560]  當你領受這份平安和喜樂的時候
[00:19:24.560 --> 00:19:27.760]  你發覺你就可以接受主給你的差遣
[00:19:27.760 --> 00:19:29.460]  第十三節
[00:19:29.460 --> 00:19:38.860]  對不起,我們回到二十章的二十二節
[00:19:38.860 --> 00:19:39.860]  「之前耶穌說
[00:19:39.860 --> 00:19:43.060]  願你們平安,負怎樣差遣了我
[00:19:43.060 --> 00:19:45.660]  我也照樣差遣你們
[00:19:45.660 --> 00:19:48.360]  說了這話就向他們吹一口氣說
[00:19:48.360 --> 00:19:51.160]  你們領受聖靈吧
[00:19:51.160 --> 00:19:55.460]  主很歡喜在這個時候差遣他們出去
[00:19:55.460 --> 00:19:59.860]  將平安的訊息繼續延續出去
[00:19:59.860 --> 00:20:00.960]  同時告訴他們知道
[00:20:00.960 --> 00:20:02.760]  你們赦免誰
[00:20:02.760 --> 00:20:04.960]  誰的罪就得赦免
[00:20:04.960 --> 00:20:09.060]  除了聖靈的感動不是你自己的主見
[00:20:09.060 --> 00:20:10.560]  你就可以告訴他們知道
[00:20:10.560 --> 00:20:12.060]  你信靠耶穌
[00:20:12.060 --> 00:20:14.160]  你得平安
[00:20:14.160 --> 00:20:15.660]  你拒絕基督
[00:20:15.660 --> 00:20:18.260]  你要面對審判
[00:20:18.260 --> 00:20:20.560]  在當中領受差遣的訊息
[00:20:20.560 --> 00:20:24.860]  你都可以將平安繼續延續出去
[00:20:24.860 --> 00:20:25.660]  各位靈智妹
[00:20:25.660 --> 00:20:28.960]  我們今天看完這一段經文
[00:20:28.960 --> 00:20:30.260]  你記得
[00:20:30.260 --> 00:20:32.260]  你右手有平安
[00:20:32.260 --> 00:20:34.260]  是什麼平安?
[00:20:34.260 --> 00:20:36.160]  是主自己的平安
[00:20:36.160 --> 00:20:37.960]  左手有喜樂
[00:20:37.960 --> 00:20:40.260]  是什麼喜樂?
[00:20:40.260 --> 00:20:43.360]  人不能奪去的喜樂
[00:20:43.360 --> 00:20:46.260]  在其中去留心看
[00:20:46.260 --> 00:20:48.260]  抹去你的眼淚
[00:20:48.260 --> 00:20:50.860]  留心看這位復活的主
[00:20:50.860 --> 00:20:53.460]  祂就在你的身旁
[00:20:53.460 --> 00:20:55.860]  你就常常快樂
[00:20:55.860 --> 00:20:58.060]  我們一起祈禱
