
[00:00:00.000 --> 00:00:04.040]  我記得有一次和一位年長的弟兄聊天
[00:20:39.840 --> 00:20:40.840]  想著想著
[00:20:40.840 --> 00:20:43.440]  有另一種感恩出現
[00:20:43.440 --> 00:20:45.040]  我知道這個時候
[00:20:45.040 --> 00:20:48.640]  我最需要的、最好、最適合我的
[00:20:48.640 --> 00:20:51.440]  就是營養餐
[00:20:51.440 --> 00:20:52.840]  因此我感謝神
[00:20:52.840 --> 00:20:56.240]  多謝你這個時候賜給我這些食物
[00:20:56.240 --> 00:21:00.640]  亦都是我這個時候所能夠享用的
[00:21:00.640 --> 00:21:03.240]  我發覺當我感謝神之後
[00:21:03.240 --> 00:21:08.040]  我更加享受到當時的營養餐
[00:21:08.040 --> 00:21:10.040]  在當中領受
[00:21:10.040 --> 00:21:11.840]  我就想回到聖經傳道書裡面
[00:21:11.840 --> 00:21:13.440]  純粹說一句話
[00:21:13.440 --> 00:21:17.240]  去領受神給你的那一份
[00:21:17.240 --> 00:21:20.240]  那一份是神給你的
[00:21:20.240 --> 00:21:23.040]  你去充分地去享用它
[00:21:23.040 --> 00:21:27.640]  但關鍵是你要記得去感謝神
[00:21:27.640 --> 00:21:30.440]  因為是祂給你的
[00:21:30.440 --> 00:21:32.440]  而你發覺當你感謝神的時候
[00:21:32.440 --> 00:21:35.040]  你更加能夠真正享受到
[00:21:35.040 --> 00:21:38.240]  在你面前神給你的那一份
[00:21:38.240 --> 00:21:40.240]  當你再讀下一個聖經的時候
[00:21:40.240 --> 00:21:43.440]  你會發覺聖經接著的二十六節
[00:21:43.440 --> 00:21:45.640]  聖經就特別說一件事情
[00:21:45.640 --> 00:21:46.440]  它說:
[00:21:46.440 --> 00:21:52.440]  「神把自慰、知識和喜樂賜給他所喜悅的人
[00:21:52.440 --> 00:21:56.640]  卻使罪人作羞澤和積罪的差事
[00:21:56.640 --> 00:22:00.240]  把所得的歸給神所喜悅的人
[00:22:00.240 --> 00:22:03.240]  這也是虛空、也是暴風」
[00:22:03.240 --> 00:22:07.440]  在英字經文裡面有三次提及到「給予」
[00:22:07.440 --> 00:22:10.440]  就是「喜樂賜給」
[00:22:10.440 --> 00:22:13.040]  然後「使罪人作」
[00:22:13.040 --> 00:22:16.040]  加上「把所得的歸給」
[00:22:16.040 --> 00:22:20.040]  原來都是同一個字說到神的「給予」
[00:22:20.040 --> 00:22:23.440]  一切都在乎神 是神所給的
[00:22:23.440 --> 00:22:26.440]  有些學者去理解這段經文的時候
[00:22:26.440 --> 00:22:28.240]  提及到裡面所說
[00:22:28.240 --> 00:22:31.840]  神所喜悅的人和罪人
[00:22:31.840 --> 00:22:34.240]  並不是一些道德因果
[00:22:34.240 --> 00:22:36.640]  帶來的不同的人等
[00:22:36.640 --> 00:22:39.840]  而是用一種比喻的形式
[00:22:39.840 --> 00:22:41.440]  講述到神的主權
[00:22:41.440 --> 00:22:45.040]  按他的意思將某一些的喜樂
[00:22:45.040 --> 00:22:47.440]  智慧給予某一些人
[00:22:47.440 --> 00:22:52.640]  也都容許一些所說的很難作的差事
[00:22:52.640 --> 00:22:55.640]  去到一些人身上
[00:22:55.640 --> 00:22:57.640]  神按他自己的旨意
[00:22:57.640 --> 00:22:59.840]  按他的計劃來承傳
[00:22:59.840 --> 00:23:03.440]  完全不是人所能夠去操控
[00:23:03.440 --> 00:23:05.640]  所能夠控制的事情
[00:23:05.640 --> 00:23:09.640]  一切都在神的主權當中
[00:23:09.640 --> 00:23:11.440]  正因為如此
[00:23:11.440 --> 00:23:13.640]  所以你和我
[00:23:13.640 --> 00:23:16.640]  聖經給予一個很清楚的方向
[00:23:16.640 --> 00:23:19.640]  就是敬畏祂
[00:23:19.640 --> 00:23:22.040]  去順從祂在我們生命的工作
[00:23:22.040 --> 00:23:26.040]  也都敬畏祂在我們身上所作成的事情
[00:23:26.040 --> 00:23:30.640]  沒錯 祂會賜給我們有工作的成果
[00:23:30.640 --> 00:23:34.240]  可以享受碌碌當中的工作的果效
[00:23:34.240 --> 00:23:36.440]  可以享受食物
[00:23:36.440 --> 00:23:38.840]  但是要知道這一切一切
[00:23:38.840 --> 00:23:44.440]  我們不可以企圖去操控它
[00:23:44.440 --> 00:23:48.440]  我要成為這個城市
[00:23:48.440 --> 00:23:53.240]  賺錢最多的會計師
[00:23:53.240 --> 00:23:55.240]  我要能夠可以
[00:23:55.240 --> 00:23:59.440]  享盡這個地方的珍收百利
[00:23:59.440 --> 00:24:02.640]  我要能夠做什麼就做什麼
[00:24:02.640 --> 00:24:07.240]  當你嘗試企圖去操控著這些享受的時候
[00:24:07.240 --> 00:24:10.440]  你反而摧毀了這些享受
[00:24:10.440 --> 00:24:11.640]  我不需要講很多例子
[00:24:11.640 --> 00:24:13.240]  大家都會體會
[00:24:13.240 --> 00:24:14.840]  人生很多你見到的人
[00:24:14.840 --> 00:24:17.240]  和事所發生的事情
[00:24:17.240 --> 00:24:20.640]  正因為你知道一切都是禮物
[00:24:20.640 --> 00:24:23.040]  是神給予的 是神的恩賜
[00:24:23.040 --> 00:24:26.240]  不是你應份得的
[00:24:26.240 --> 00:24:28.840]  神可以將一些給那個人
[00:24:28.840 --> 00:24:32.440]  將一些給另一些人
[00:24:32.440 --> 00:24:36.240]  將這一份給你
[00:24:36.240 --> 00:24:39.840]  是按照祂自己的旨意
[00:24:39.840 --> 00:24:46.840]  因此你的心裏面存著感恩去領受你那一份
[00:24:46.840 --> 00:24:53.040]  頂智慕如果你覺得自己能力不如人
[00:24:53.040 --> 00:24:54.840]  自己身體又很差
[00:24:54.840 --> 00:24:57.440]  做不到人家所做到的事
[00:24:57.440 --> 00:25:00.640]  又享受不到什麼工作的成果
[00:25:00.640 --> 00:25:02.240]  你要記得
[00:25:02.240 --> 00:25:06.640]  你原本是什麼都沒有的
[00:25:06.640 --> 00:25:10.240]  都是神給予你的
[00:25:10.240 --> 00:25:14.240]  都是你額外的收益
[00:25:14.240 --> 00:25:16.240]  是額外的收益
[00:25:16.240 --> 00:25:19.240]  是神給你的一份
[00:25:19.240 --> 00:25:23.840]  所以你帶著感謝的心去領受神給你的那一份
[00:25:23.840 --> 00:25:25.640]  但在其中你會發覺
[00:25:25.640 --> 00:25:28.240]  你本來以為很少的一份
[00:25:28.240 --> 00:25:31.640]  當你帶著感謝的心去領受的時候
[00:25:31.640 --> 00:25:35.040]  你會發覺你的那一份
[00:25:35.040 --> 00:25:38.840]  竟然可以比別人的大份
[00:25:38.840 --> 00:25:41.640]  帶給你更多的喜樂
[00:25:41.640 --> 00:25:44.040]  更多的滿足
[00:25:44.040 --> 00:25:47.440]  因為你心裏面清楚的敬畏神
[00:25:47.440 --> 00:25:52.640]  知道是祂所承傳給我的
[00:25:52.640 --> 00:25:55.440]  在我們人生的路上
[00:25:55.440 --> 00:26:00.040]  沒錯我們知道裏面充滿著虛空的事情
[00:26:00.040 --> 00:26:02.640]  但這些虛空催促我們
[00:26:02.640 --> 00:26:10.040]  更加知道去尋求永遠的滿足和真正的祝福
[00:26:10.040 --> 00:26:12.040]  同時在這個地上
[00:26:12.040 --> 00:26:14.240]  仍然帶著一份感恩的心
[00:26:14.240 --> 00:26:19.440]  去領受神定要給我們地上有的滿足和快樂
[00:26:19.440 --> 00:26:25.240]  而在當中歡歡喜喜地去跟隨上帝
[00:26:25.240 --> 00:26:27.640]  我們求神讓祂這樣
[00:26:27.640 --> 00:26:32.040]  將喜樂、將滿足同樣放在我們的心裏面
[00:26:32.040 --> 00:26:33.840]  因為我們認識祂
[00:26:33.840 --> 00:26:35.840]  我們一起來祈禱

