
[00:00:00.000 --> 00:00:02.440]  剛才我們讀過聖經裡面提到
[00:17:58.560 --> 00:18:01.560]  當彼得去到戈尼留的家中的時候
[00:18:01.560 --> 00:18:04.560]  突然間發覺原來他們有很多人聚集在裡面
[00:18:04.560 --> 00:18:05.560]  二十七節說
[00:18:05.560 --> 00:18:08.560]  很多人聚集在那裡
[00:18:08.560 --> 00:18:11.560]  他就可以一時間向很多人
[00:18:11.560 --> 00:18:14.560]  來去講述福音
[00:18:14.560 --> 00:18:16.560]  一位弟兄說
[00:18:16.560 --> 00:18:18.560]  有一次和一班舊同學聚舊
[00:18:18.560 --> 00:18:20.560]  很久沒見了
[00:18:20.560 --> 00:18:21.560]  坐下來吃飯的時候
[00:18:21.560 --> 00:18:24.560]  突然間有一個人開口問
[00:18:24.560 --> 00:18:26.560]  好像你做了基督徒
[00:18:26.560 --> 00:18:28.560]  以前你都沒有信耶穌
[00:18:28.560 --> 00:18:29.560]  你為什麼做基督徒
[00:18:29.560 --> 00:18:33.560]  你講講你為什麼會這樣做
[00:18:33.560 --> 00:18:35.560]  這位弟兄覺得有點尷尬
[00:18:35.560 --> 00:18:37.560]  一班朋友坐在一起
[00:18:37.560 --> 00:18:39.560]  突然間有人問這個問題
[00:18:39.560 --> 00:18:40.560]  但想一想
[00:18:40.560 --> 00:18:42.560]  很難得機會
[00:18:42.560 --> 00:18:44.560]  十幾個人看著他
[00:18:44.560 --> 00:18:46.560]  只想聽他說福音
[00:18:46.560 --> 00:18:47.560]  他就放開膽
[00:18:47.560 --> 00:18:50.560]  就說他自己為什麼會信耶穌
[00:18:50.560 --> 00:18:53.560]  然後有什麼經歷
[00:18:53.560 --> 00:18:57.560]  有時候神是預備了一個很特別的機會
[00:18:57.560 --> 00:18:59.560]  讓你能夠見證
[00:18:59.560 --> 00:19:02.560]  你放開膽量
[00:19:02.560 --> 00:19:04.560]  會見到聖靈在當中供奏
[00:19:04.560 --> 00:19:07.560]  當時彼得向他們講述完之後
[00:19:07.560 --> 00:19:08.560]  一班外族人
[00:19:08.560 --> 00:19:11.560]  沒有很多舊約聖經的背景
[00:19:11.560 --> 00:19:13.560]  彼得講述到主耶穌的釘十字架
[00:19:13.560 --> 00:19:14.560]  祂的復活
[00:19:14.560 --> 00:19:16.560]  祂的再來的審判
[00:19:16.560 --> 00:19:17.560]  信靠的人
[00:19:17.560 --> 00:19:19.560]  聚得赦免
[00:19:19.560 --> 00:19:21.560]  然後很奇妙的就是
[00:19:21.560 --> 00:19:24.560]  聖靈淋在這些人身上
[00:19:24.560 --> 00:19:27.560]  他們都信靠耶穌
[00:19:27.560 --> 00:19:28.560]  各位弟子們
[00:19:28.560 --> 00:19:30.560]  我們再講
[00:19:30.560 --> 00:19:32.560]  神是不偏袒人
[00:19:32.560 --> 00:19:34.560]  而祂選擇
[00:19:34.560 --> 00:19:35.560]  祂定義
[00:19:35.560 --> 00:19:37.560]  讓我們成為福音的出口
[00:19:37.560 --> 00:19:40.560]  我們都如此上著準備
[00:19:40.560 --> 00:19:41.560]  我們一起祈禱

