
[00:00:00.000 --> 00:00:02.440]  今日和大家思想一個熟悉的題目
[00:16:46.680 --> 00:16:52.680]  教犯成性的人永遠完全
[00:16:52.680 --> 00:16:55.680]  有些做妻子的
[00:16:55.680 --> 00:16:57.680]  他們都承認
[00:16:57.680 --> 00:17:00.680]  到丈夫有什麼事情得罪自己的時候
[00:17:00.680 --> 00:17:02.680]  他們就開始數
[00:17:02.680 --> 00:17:05.680]  你知不知道你以前做過什麼
[00:17:05.680 --> 00:17:08.680]  那次你怎麼做錯事
[00:17:08.680 --> 00:17:09.680]  先生就說
[00:17:09.680 --> 00:17:11.680]  行了行了不要數了
[00:17:11.680 --> 00:17:15.680]  我們都很怕別人算舊賬
[00:17:15.680 --> 00:17:16.680]  自己做錯的錯事
[00:17:16.680 --> 00:17:17.680]  其實自己記得
[00:17:17.680 --> 00:17:19.680]  不過不想別人看
[00:17:19.680 --> 00:17:20.680]  有些過去的錯事
[00:17:20.680 --> 00:17:23.680]  你未必能夠去抹消它
[00:17:23.680 --> 00:17:25.680]  去取消它
[00:17:25.680 --> 00:17:27.680]  但聖經提及
[00:17:27.680 --> 00:17:29.680]  耶穌基督的救恩
[00:17:29.680 --> 00:17:31.680]  是叫我們的罪
[00:17:31.680 --> 00:17:36.680]  能夠一次過完全被潔淨過
[00:17:36.680 --> 00:17:37.680]  各位弟兄姊妹
[00:17:37.680 --> 00:17:39.680]  真正的救贖
[00:17:39.680 --> 00:17:43.680]  是賜給我們永遠的赦罪
[00:17:43.680 --> 00:17:45.680]  而在當時
[00:17:45.680 --> 00:17:47.680]  這個大憶的訊息傳來
[00:17:47.680 --> 00:17:49.680]  為你們生了救主
[00:17:49.680 --> 00:17:51.680]  就是主基督
[00:17:51.680 --> 00:17:53.680]  基督是受高職的意思
[00:17:53.680 --> 00:17:54.680]  大家知道
[00:17:54.680 --> 00:17:55.680]  當時在救浴的時候
[00:17:55.680 --> 00:17:58.680]  凡是君王祭司被高立的時候
[00:17:58.680 --> 00:18:00.680]  就有高油淋在頭上
[00:18:00.680 --> 00:18:04.680]  表示神猜派他們作聖職
[00:18:04.680 --> 00:18:07.680]  耶穌基督是大祭司
[00:18:07.680 --> 00:18:09.680]  祂被神所高立
[00:18:09.680 --> 00:18:11.680]  基督
[00:18:11.680 --> 00:18:17.680]  因此祂永遠是被神所猜派的大祭司
[00:18:17.680 --> 00:18:18.680]  永遠的祭司
[00:18:18.680 --> 00:18:21.680]  能夠擔當我們的罪
[00:18:21.680 --> 00:18:25.680]  能夠帶給我們永遠的赦罪的平安
[00:18:25.680 --> 00:18:27.680]  因此耶穌基督來到的時候
[00:18:27.680 --> 00:18:30.680]  是一個大喜的訊息
[00:18:30.680 --> 00:18:32.680]  我過去曾經和大家分享過一件事
[00:18:32.680 --> 00:18:34.680]  我想再說
[00:18:34.680 --> 00:18:37.680]  我很多年前曾經有機會去到大嶼山
[00:18:37.680 --> 00:18:39.680]  上山頂看日出
[00:18:39.680 --> 00:18:41.680]  大家知道在哪裏嗎?
[00:18:41.680 --> 00:18:42.680]  鳳凰山
[00:18:42.680 --> 00:18:44.680]  很多人都上過去
[00:18:44.680 --> 00:18:47.680]  半夜起床就上鳳凰山
[00:18:47.680 --> 00:18:48.680]  很冷
[00:18:48.680 --> 00:18:50.680]  我們冬天的時候
[00:18:50.680 --> 00:18:52.680]  大家拿著厚衣服就上山
[00:18:52.680 --> 00:18:54.680]  一路走上去的時候
[00:18:54.680 --> 00:18:55.680]  拿著電筒照來照去
[00:18:55.680 --> 00:18:56.680]  發覺為何這麼光
[00:18:56.680 --> 00:18:58.680]  到處都有很多人照
[00:18:58.680 --> 00:19:00.680]  原來發覺很多人都在上山
[00:19:00.680 --> 00:19:03.680]  原來很多人喜歡半夜上山看日出
[00:19:03.680 --> 00:19:05.680]  上山頂的時候
[00:19:05.680 --> 00:19:06.680]  發覺人聲鼎沸
[00:19:06.680 --> 00:19:09.680]  很多人在那裏
[00:19:09.680 --> 00:19:12.680]  當時我們穿著衣服
[00:19:12.680 --> 00:19:13.680]  不過覺得很冷
[00:19:13.680 --> 00:19:15.680]  慢慢慢慢就來到日出
[00:19:15.680 --> 00:19:17.680]  我發覺很靜
[00:19:17.680 --> 00:19:19.680]  而且我發覺那些人很聰明
[00:19:19.680 --> 00:19:21.680]  不知道在哪裏拿著大毛毯
[00:19:21.680 --> 00:19:23.680]  就抱著
[00:19:23.680 --> 00:19:24.680]  圈著自己
[00:19:24.680 --> 00:19:25.680]  很暖
[00:19:25.680 --> 00:19:27.680]  我們都羨慕他們的大毛毯
[00:19:27.680 --> 00:19:29.680]  但那時候發覺很靜
[00:19:29.680 --> 00:19:30.680]  可能因為很黑
[00:19:30.680 --> 00:19:32.680]  很累
[00:19:32.680 --> 00:19:36.680]  而且等得不耐煩
[00:19:36.680 --> 00:19:38.680]  大家都沒有說話
[00:19:38.680 --> 00:19:39.680]  就是很靜
[00:19:39.680 --> 00:19:40.680]  很黑
[00:19:40.680 --> 00:19:42.680]  很冷的時候
[00:19:42.680 --> 00:19:45.680]  突然聽見一個人
[00:19:45.680 --> 00:19:47.680]  站起來
[00:19:47.680 --> 00:19:48.680]  扔下毛毯
[00:19:48.680 --> 00:19:49.680]  大聲叫
[00:19:49.680 --> 00:19:51.680]  出來吧
[00:19:51.680 --> 00:19:54.680]  很記得那個情景
[00:19:54.680 --> 00:19:55.680]  其他人一看見
[00:19:55.680 --> 00:19:56.680]  出來吧
[00:19:56.680 --> 00:19:57.680]  立即扔下毛毯
[00:19:57.680 --> 00:19:58.680]  不記得寒冷
[00:19:58.680 --> 00:19:59.680]  就站起來
[00:19:59.680 --> 00:20:01.680]  看到遠遠的山邊
[00:20:01.680 --> 00:20:04.680]  有少少橙光浮出來
[00:20:04.680 --> 00:20:06.680]  大家很開心地說
[00:20:06.680 --> 00:20:09.680]  太陽出來了
[00:20:09.680 --> 00:20:12.680]  當時我內心的感受就是
[00:20:12.680 --> 00:20:14.680]  最大的興奮
[00:20:14.680 --> 00:20:18.680]  是耶穌基督降生
[00:20:18.680 --> 00:20:21.680]  這個世界有盼望
[00:20:21.680 --> 00:20:25.680]  人的罪可以得到赦免
[00:20:25.680 --> 00:20:27.680]  不單止基督耶穌降生了
[00:20:27.680 --> 00:20:30.680]  有一天祂會再回來
[00:20:30.680 --> 00:20:31.680]  會再回來
[00:20:31.680 --> 00:20:32.680]  凡是屬祂的人
[00:20:32.680 --> 00:20:37.680]  被提到魂中與主相遇
[00:20:37.680 --> 00:20:38.680]  有人說我這麼重
[00:20:38.680 --> 00:20:40.680]  能不能提到
[00:20:40.680 --> 00:20:43.680]  你放心
[00:20:43.680 --> 00:20:45.680]  在神的大能力裏
[00:20:45.680 --> 00:20:47.680]  按照聖經的應許
[00:20:47.680 --> 00:20:50.680]  我們會在當中極其興奮地
[00:20:50.680 --> 00:20:54.680]  去見到主基督的在來
[00:20:54.680 --> 00:20:56.680]  各位弟兄姊妹
[00:20:56.680 --> 00:20:59.680]  這個世界正在等待
[00:20:59.680 --> 00:21:01.680]  這個大喜的訊息
[00:21:01.680 --> 00:21:03.680]  而千年之前傳頌
[00:21:03.680 --> 00:21:06.680]  今天仍然不斷地傳頌
[00:21:06.680 --> 00:21:07.680]  屬神的人
[00:21:07.680 --> 00:21:08.680]  你和我在今天
[00:21:08.680 --> 00:21:10.680]  繼續傳頌這個大喜的訊息
[00:21:10.680 --> 00:21:15.680]  基督救世主已經降臨
[00:21:15.680 --> 00:21:16.680]  但你再看的時候
[00:21:16.680 --> 00:21:17.680]  你會發覺
[00:21:17.680 --> 00:21:19.680]  在其中一個很重要的訊息
[00:21:19.680 --> 00:21:20.680]  接著再出現
[00:21:20.680 --> 00:21:22.680]  如果不是耶穌基督謙卑的榜樣
[00:21:22.680 --> 00:21:25.680]  你和我都不會得到救恩
[00:21:25.680 --> 00:21:26.680]  大家再看聖經的
[00:21:26.680 --> 00:21:27.680]  下第第二章
[00:21:27.680 --> 00:21:29.680]  我們看看第六章
[00:21:29.680 --> 00:21:33.680]  他們在那裡的時候
[00:21:33.680 --> 00:21:35.680]  瑪利亞的產期到了
[00:21:35.680 --> 00:21:36.680]  第七節
[00:21:36.680 --> 00:21:37.680]  大家一起讀
[00:21:37.680 --> 00:21:39.680]  生了投胎兒子
[00:21:39.680 --> 00:21:40.680]  用布包著
[00:21:40.680 --> 00:21:42.680]  放在馬槽裡
[00:21:42.680 --> 00:21:45.680]  因為客店裡沒有地方
[00:21:45.680 --> 00:21:47.680]  你創下的降生
[00:21:47.680 --> 00:21:50.680]  不在一些皇宮裏
[00:21:50.680 --> 00:21:52.680]  沒有很多侍從
[00:21:52.680 --> 00:21:54.680]  沒有很多註冊護士
[00:21:54.680 --> 00:21:56.680]  助產士在旁邊
[00:21:56.680 --> 00:21:58.680]  沒有一個金盆玉缸
[00:21:58.680 --> 00:22:00.680]  可以給一個嬰孩
[00:22:00.680 --> 00:22:02.680]  用香薰
[00:22:02.680 --> 00:22:06.680]  用最好的香料
[00:22:06.680 --> 00:22:08.680]  來幫助牠沐浴
[00:22:08.680 --> 00:22:10.680]  沒有
[00:22:10.680 --> 00:22:13.680]  耶穌基督在哪裡降生?
[00:22:13.680 --> 00:22:15.680]  在馬槽裡
[00:22:15.680 --> 00:22:16.680]  在馬槽裡
[00:22:16.680 --> 00:22:18.680]  我們不知道具體來說
[00:22:18.680 --> 00:22:20.680]  馬槽在說什麼
[00:22:20.680 --> 00:22:21.680]  但有三個
[00:22:21.680 --> 00:22:22.680]  最少三個可能性
[00:22:22.680 --> 00:22:23.680]  第一
[00:22:23.680 --> 00:22:26.680]  是真的牛馬飼養的地方
[00:22:26.680 --> 00:22:27.680]  在當時
[00:22:27.680 --> 00:22:28.680]  藥室上到去的時候
[00:22:28.680 --> 00:22:30.680]  找不到客店
[00:22:30.680 --> 00:22:31.680]  可能他遲了出發
[00:22:31.680 --> 00:22:32.680]  去到的時候
[00:22:32.680 --> 00:22:35.680]  沒有人能夠給地方給牠住
[00:22:35.680 --> 00:22:36.680]  又或者因為
[00:22:36.680 --> 00:22:39.680]  看到瑪利亞的身孕很重
[00:22:39.680 --> 00:22:40.680]  我們搞不定
[00:22:40.680 --> 00:22:42.680]  你不用來我們這裡
[00:22:42.680 --> 00:22:43.680]  不知道原因
[00:22:43.680 --> 00:22:46.680]  但他們只能夠找到一個馬槽
[00:22:46.680 --> 00:22:49.680]  可能真的是牛馬住的地方
[00:22:49.680 --> 00:22:50.680]  第二個可能性
[00:22:50.680 --> 00:22:52.680]  可能是找到窮苦人家
[00:22:52.680 --> 00:22:54.680]  在當時的窮苦人家
[00:22:54.680 --> 00:22:56.680]  他們是和牛馬一起住的
[00:22:56.680 --> 00:22:57.680]  在草棚下面
[00:22:57.680 --> 00:23:00.680]  一邊住人一邊住牛馬
[00:23:00.680 --> 00:23:02.680]  可能有一家窮人家
[00:23:02.680 --> 00:23:03.680]  窮苦人家
[00:23:03.680 --> 00:23:04.680]  你不能住嗎?
[00:23:04.680 --> 00:23:05.680]  你不介意進來吧
[00:23:05.680 --> 00:23:08.680]  跟我們一起吧
[00:23:08.680 --> 00:23:10.680]  第三可能是
[00:23:10.680 --> 00:23:11.680]  當時的客店
[00:23:11.680 --> 00:23:13.680]  沒有房間了
[00:23:13.680 --> 00:23:14.680]  但就說
[00:23:14.680 --> 00:23:15.680]  不如你們
[00:23:15.680 --> 00:23:16.680]  我們的前院
[00:23:16.680 --> 00:23:20.680]  前院是給牛馬居住的地方
[00:23:20.680 --> 00:23:23.680]  因此住在那個地方
[00:23:23.680 --> 00:23:25.680]  但無論在哪個地方
[00:23:25.680 --> 00:23:26.680]  你會發覺
[00:23:26.680 --> 00:23:27.680]  這些地方
[00:23:27.680 --> 00:23:28.680]  很明顯有一個特徵
[00:23:28.680 --> 00:23:31.680]  就是貧窮的地方
[00:23:31.680 --> 00:23:33.680]  是極其貧窮的地方
[00:23:33.680 --> 00:23:34.680]  是隱蔽的地方
[00:23:34.680 --> 00:23:36.680]  沒有人去理會的地方
[00:23:36.680 --> 00:23:39.680]  是一些好像被人拒絕
[00:23:39.680 --> 00:23:42.680]  被人排斥的地方
[00:23:42.680 --> 00:23:45.680]  耶穌基督在馬槽當中降生
[00:23:45.680 --> 00:23:48.680]  正正是一個這樣的狀態
[00:23:48.680 --> 00:23:50.680]  而你再想的時候
[00:23:50.680 --> 00:23:54.680]  當時誰去幫嬰孩包布呢?
[00:23:54.680 --> 00:23:56.680]  大家看回聖經
[00:23:56.680 --> 00:23:58.680]  第六節最後說
[00:23:58.680 --> 00:23:59.680]  瑪利亞的產期到了
[00:23:59.680 --> 00:24:01.680]  就生了投胎兒子
[00:24:01.680 --> 00:24:03.680]  用布包著
[00:24:03.680 --> 00:24:05.680]  聖經文字表達出
[00:24:05.680 --> 00:24:07.680]  當時是瑪利亞自己
[00:24:07.680 --> 00:24:11.680]  去為嬰孩子包著布
[00:24:11.680 --> 00:24:12.680]  當時約瑟不知什麼原因
[00:24:12.680 --> 00:24:14.680]  不能夠幫忙
[00:24:14.680 --> 00:24:17.680]  自己剛剛生產完孩子
[00:24:17.680 --> 00:24:18.680]  很辛苦
[00:24:18.680 --> 00:24:21.680]  繼續用布將嬰孩包著
[00:24:21.680 --> 00:24:25.680]  相信絕對不會是軟綿綿的棉布
[00:24:25.680 --> 00:24:27.680]  絕大多數是一些粗麻布
[00:24:27.680 --> 00:24:32.680]  然後用麻布包著嬰孩
[00:24:32.680 --> 00:24:35.680]  各位弟子妹
[00:24:35.680 --> 00:24:38.680]  耶穌基督的記號
[00:24:38.680 --> 00:24:40.680]  不是皇冠
[00:24:40.680 --> 00:24:42.680]  不是駿馬
[00:24:42.680 --> 00:24:45.680]  不是紅絲
[00:24:45.680 --> 00:24:47.680]  耶穌基督的記號
[00:24:47.680 --> 00:24:50.680]  一個嬰孩包著布
[00:24:50.680 --> 00:24:53.680]  臥在馬槽裡
[00:24:53.680 --> 00:24:56.680]  這就是記號
[00:24:56.680 --> 00:24:58.680]  每當我們想回
[00:24:58.680 --> 00:25:01.680]  主耶穌謙卑的榜樣的時候
[00:25:01.680 --> 00:25:04.680]  我們只能夠用一個原因解釋
[00:25:04.680 --> 00:25:08.680]  榮耀上帝為什麼需要這樣做呢?
[00:25:08.680 --> 00:25:09.680]  一個的解釋
[00:25:09.680 --> 00:25:12.680]  是因為愛
[00:25:12.680 --> 00:25:14.680]  因為祂愛我們
[00:25:14.680 --> 00:25:17.680]  願意能夠體貼我們的需要
[00:25:17.680 --> 00:25:20.680]  明白我們的困苦
[00:25:20.680 --> 00:25:23.680]  願意成為了人的養成
[00:25:23.680 --> 00:25:25.680]  因此真正的謙卑
[00:25:25.680 --> 00:25:27.680]  或者說最完全的謙卑
[00:25:27.680 --> 00:25:30.680]  就是道成肉身
[00:25:30.680 --> 00:25:33.680]  榮耀的上帝願意成為了人
[00:25:33.680 --> 00:25:36.680]  這是真正的謙卑
[00:25:36.680 --> 00:25:38.680]  有一次我記得有位弟兄
[00:25:38.680 --> 00:25:39.680]  我見到他
[00:25:39.680 --> 00:25:41.680]  一位大學的教授
[00:25:41.680 --> 00:25:46.680]  某些特別的原因需要去教兒童主學
[00:25:46.680 --> 00:25:51.680]  因此他自己就很認真地去學唱兒歌
[00:25:51.680 --> 00:25:55.680]  去學怎樣去講兒童故事
[00:25:55.680 --> 00:25:57.680]  我見到他有些為難
[00:25:57.680 --> 00:25:58.680]  但他不介意
[00:25:58.680 --> 00:26:03.680]  因為他很想能夠去服侍到這班小孩子
[00:26:03.680 --> 00:26:06.680]  所以弟兄姐妹真正的謙卑當然不是我們
[00:26:06.680 --> 00:26:09.680]  是耶穌基督所給我們一個清楚的榜樣
[00:26:09.680 --> 00:26:13.680]  是道成肉身來到我們中間
[00:26:13.680 --> 00:26:14.680]  但你發覺
[00:26:14.680 --> 00:26:16.680]  跟著聖經所說的
[00:26:16.680 --> 00:26:19.680]  耶穌基督是繼續被神使用
[00:26:19.680 --> 00:26:21.680]  將祂升為至高
[00:26:21.680 --> 00:26:23.680]  我想大家多看一串經文
[00:26:23.680 --> 00:26:28.680]  就是後面的肥納比書
[00:26:28.680 --> 00:26:33.680]  聖經的肥納比書第二章
[00:26:33.680 --> 00:26:40.680]  聖經1764頁
[00:26:40.680 --> 00:26:41.680]  肥納比書第二章
[00:26:41.680 --> 00:26:45.680]  我讀和合本第四節
[00:26:45.680 --> 00:26:46.680]  二章四節
[00:26:46.680 --> 00:26:48.680]  聖經提醒我們
[00:26:48.680 --> 00:26:51.680]  他說「各人不要單顧自己的事
[00:26:51.680 --> 00:26:53.680]  也要顧別人的事」
[00:26:53.680 --> 00:26:55.680]  大家都識念這節經金句
[00:26:55.680 --> 00:26:56.680]  但你記不記得
[00:26:56.680 --> 00:26:59.680]  聖經立即就拿主耶穌的榜樣
[00:26:59.680 --> 00:27:00.680]  來提醒我們
[00:27:00.680 --> 00:27:03.680]  如何不要單顧自己的事
[00:27:03.680 --> 00:27:06.680]  你們當以基督耶穌的心為心
[00:27:06.680 --> 00:27:08.680]  祂本有神的形象
[00:27:08.680 --> 00:27:14.680]  不以自己與神同等為強奪的
[00:27:14.680 --> 00:27:16.680]  意味著不會堅執著
[00:27:16.680 --> 00:27:18.680]  我一定要在這樣的位置
[00:27:18.680 --> 00:27:20.680]  反倒虛己
[00:27:20.680 --> 00:27:22.680]  什麼叫虛己
[00:27:22.680 --> 00:27:24.680]  倒空自己
[00:27:24.680 --> 00:27:26.680]  英文翻譯為
[00:27:26.680 --> 00:27:28.680]  Self-emptying
[00:27:28.680 --> 00:27:30.680]  將自己本來有的遺憤
[00:27:30.680 --> 00:27:32.680]  不介意放下它
[00:27:32.680 --> 00:27:33.680]  好像廣東話說
[00:27:33.680 --> 00:27:35.680]  不理身段
[00:27:35.680 --> 00:27:37.680]  我就做了
[00:27:37.680 --> 00:27:38.680]  反倒虛己
[00:27:38.680 --> 00:27:40.680]  取得了奴僕的形象
[00:27:40.680 --> 00:27:42.680]  成為人的樣式
[00:27:42.680 --> 00:27:44.680]  然後後面經文說
[00:27:44.680 --> 00:27:47.680]  因此神將他升為至高
[00:27:47.680 --> 00:27:50.680]  又賜給他超乎萬名之上的名
[00:27:50.680 --> 00:27:51.680]  各位弟兄姊妹
[00:27:51.680 --> 00:27:53.680]  榮耀從哪裡來的呢
[00:27:53.680 --> 00:27:58.680]  榮耀只能夠從那位天地的上帝而來
[00:27:58.680 --> 00:28:00.680]  上帝賜給你榮耀
[00:28:00.680 --> 00:28:02.680]  你就有榮耀
[00:28:02.680 --> 00:28:04.680]  不是你自己尋找回來的
[00:28:04.680 --> 00:28:07.680]  但是上帝將榮耀賜給哪些人呢
[00:28:07.680 --> 00:28:12.680]  是賜給那些願意謙卑自己去愛的人
[00:28:12.680 --> 00:28:16.680]  以至神樂意將榮耀賜給他
[00:28:16.680 --> 00:28:18.680]  耶穌基督
[00:28:18.680 --> 00:28:19.680]  祂謙卑自己
[00:28:19.680 --> 00:28:21.680]  神將榮耀賜給他
[00:28:21.680 --> 00:28:23.680]  因此今天
[00:28:23.680 --> 00:28:25.680]  你和我在聖誕節的時間
[00:28:25.680 --> 00:28:29.680]  也祈求天父賜給我謙卑的心
[00:28:29.680 --> 00:28:31.680]  以至我蒙恩
[00:28:31.680 --> 00:28:33.680]  賜給我謙卑的心
[00:28:33.680 --> 00:28:37.680]  以至我可以得到真正的榮耀
[00:28:37.680 --> 00:28:40.680]  而每一次當你上耶穌基督的榜樣的時候
[00:28:40.680 --> 00:28:43.680]  你的心就會得著激勵
[00:28:43.680 --> 00:28:45.680]  聖誕節
[00:28:45.680 --> 00:28:49.680]  我祝願大家平安快樂
[00:28:49.680 --> 00:28:52.680]  常常快樂
[00:28:52.680 --> 00:28:54.680]  在聖誕節的時候
[00:28:54.680 --> 00:28:57.680]  但願你和我都在快樂當中
[00:28:57.680 --> 00:28:59.680]  常常思念主耶穌
[00:28:59.680 --> 00:29:01.680]  祂謙卑的榜樣
[00:29:01.680 --> 00:29:02.680]  因為祂愛我們
[00:29:02.680 --> 00:29:04.680]  我們今天可以快樂
[00:29:04.680 --> 00:29:07.680]  也求神讓我們在快樂當中學習
[00:29:07.680 --> 00:29:09.680]  更加謙卑自己
[00:29:09.680 --> 00:29:11.680]  讓我們好像客店
[00:29:11.680 --> 00:29:12.680]  有地方
[00:29:12.680 --> 00:29:15.680]  主耶穌啊,來吧
[00:29:15.680 --> 00:29:17.680]  住在我的裡面
[00:29:17.680 --> 00:29:18.680]  在我的房間
[00:29:18.680 --> 00:29:20.680]  你也可以進來住
[00:29:20.680 --> 00:29:22.680]  讓我倒空自己
[00:29:22.680 --> 00:29:26.680]  讓基督完全的得著你
[00:29:26.680 --> 00:29:27.680]  我們一起祈禱

