
[00:00:00.000 --> 00:00:02.000]  大家會記得我們在今個季度
[00:18:03.840 --> 00:18:06.000]  來實行
[00:18:06.000 --> 00:18:08.960]  有一次我去到一個猶太人的家
[00:18:08.960 --> 00:18:11.680]  大家開始想按門鈴
[00:18:11.680 --> 00:18:12.160]  一按
[00:18:12.160 --> 00:18:13.360]  咦 不是
[00:18:13.360 --> 00:18:16.480]  這個是經文盒
[00:18:16.480 --> 00:18:17.920]  他們在門鈴旁邊
[00:18:17.920 --> 00:18:19.280]  弄了一個小小的盒子
[00:18:19.280 --> 00:18:21.200]  裡面有經文
[00:18:21.200 --> 00:18:23.440]  將經文 聖經所說
[00:18:23.440 --> 00:18:26.000]  寫在你房屋的門柱上
[00:18:26.000 --> 00:18:28.720]  他們的方式就是這樣
[00:18:28.720 --> 00:18:31.280]  或者你覺得這樣好像很表面
[00:18:31.280 --> 00:18:33.360]  未必真是遵行
[00:18:33.360 --> 00:18:35.360]  沒錯 可能是表面
[00:18:35.360 --> 00:18:37.280]  但是意思仍然是
[00:18:37.280 --> 00:18:39.440]  怎樣能夠讓神的話
[00:18:39.440 --> 00:18:43.440]  可以常常讓我們留意
[00:18:43.440 --> 00:18:45.520]  不會忘記神的話
[00:18:45.520 --> 00:18:48.400]  常常留心到主的道
[00:18:48.400 --> 00:18:51.200]  去傳記在心中
[00:18:51.200 --> 00:18:54.960]  我記得我自己小時候
[00:18:54.960 --> 00:18:56.400]  我們都想一些方式
[00:18:56.400 --> 00:18:59.280]  怎樣可以幫助他們
[00:18:59.280 --> 00:19:01.680]  我們家裡有很多相架
[00:19:01.680 --> 00:19:03.200]  可能你們也有
[00:19:03.200 --> 00:19:06.240]  很多時候相架不是用來擺相的
[00:19:06.240 --> 00:19:08.400]  是擺在抽屜底
[00:19:08.400 --> 00:19:10.320]  有一個相架我看到也不錯
[00:19:10.320 --> 00:19:13.600]  我就自己寫一些金句
[00:19:13.600 --> 00:19:15.360]  一些粗筆寫了金句
[00:19:15.360 --> 00:19:17.680]  然後放在相架裡面
[00:19:17.680 --> 00:19:18.880]  放在客廳
[00:19:18.880 --> 00:19:20.720]  很容易看到
[00:19:20.720 --> 00:19:23.440]  吃飯之前大家一起讀一次金句
[00:19:23.440 --> 00:19:25.520]  然後再祈禱吃飯
[00:19:25.520 --> 00:19:29.120]  慢慢孩子就會很熟悉那些經文
[00:19:29.120 --> 00:19:31.600]  也有些時候有機會會說
[00:19:31.600 --> 00:19:33.600]  裡面是什麼意思呢?
[00:19:33.600 --> 00:19:35.920]  裡面的內容是為什麼呢?
[00:19:35.920 --> 00:19:37.760]  在當中幫助家人
[00:19:37.760 --> 00:19:39.520]  能夠常常有機會
[00:19:39.520 --> 00:19:42.800]  常常傳記神的話
[00:19:42.800 --> 00:19:44.880]  聖經裡面說到一件很重要的事情
[00:19:44.880 --> 00:19:46.800]  在過程當中要留心
[00:19:46.800 --> 00:19:48.240]  怎樣將神的道
[00:19:48.240 --> 00:19:52.720]  放在你和自己的家人的心中
[00:19:52.720 --> 00:19:53.920]  當你這樣看的時候
[00:19:53.920 --> 00:19:56.720]  你就會看到聖經裡面很重視
[00:19:56.720 --> 00:19:59.520]  在家庭裡面聖經的教導
[00:19:59.520 --> 00:20:02.160]  或者我請大家再去看後面的經文
[00:20:02.160 --> 00:20:03.520]  二弗所書
[00:20:03.520 --> 00:20:08.800]  我們留意多一方面
[00:20:08.800 --> 00:20:12.960]  在第六章二弗所書
[00:20:12.960 --> 00:20:16.800]  第四節
[00:20:16.800 --> 00:20:18.720]  第六章第四節
[00:20:18.720 --> 00:20:20.480]  聖經說你們作父親的
[00:20:20.480 --> 00:20:22.640]  不要激怒兒女
[00:20:22.640 --> 00:20:26.160]  卻要照著主的教訓和勸誡
[00:20:26.160 --> 00:20:28.800]  養育他們
[00:20:28.800 --> 00:20:31.280]  有些姐妹看到的時候
[00:20:31.280 --> 00:20:32.880]  就很高興
[00:20:32.880 --> 00:20:34.880]  就跟丈夫說
[00:20:34.880 --> 00:20:38.080]  「老爸,是你了」
[00:20:38.080 --> 00:20:41.200]  「你不要激怒你的子女」
[00:20:41.200 --> 00:20:42.880]  當然聖經不是單單說
[00:20:42.880 --> 00:20:44.160]  父親
[00:20:44.160 --> 00:20:46.640]  是說父母親
[00:20:46.640 --> 00:20:48.240]  正如聖經說到
[00:20:48.240 --> 00:20:49.840]  親愛的弟兄們
[00:20:49.840 --> 00:20:54.640]  是說親愛的弟兄及姐妹們
[00:20:54.640 --> 00:21:00.080]  是說所有在家庭裡面的
[00:21:00.080 --> 00:21:04.320]  弟兄、父親及母親
[00:21:04.320 --> 00:21:07.120]  聖經提到在當中要留心
[00:21:07.120 --> 00:21:12.640]  你負責教導真理的責任及角色
[00:21:12.640 --> 00:21:14.800]  聖經提到不要激怒
[00:21:14.800 --> 00:21:16.000]  或者和本所說
[00:21:16.000 --> 00:21:18.480]  不要惹兒女的氣
[00:21:18.480 --> 00:21:19.920]  我想大家會很明白
[00:21:19.920 --> 00:21:24.400]  今天不少家庭會惹兒女的氣
[00:21:24.400 --> 00:21:25.360]  搭地鐵的時候
[00:21:25.360 --> 00:21:31.600]  你都會聽到父母怎樣罵子女的說話
[00:21:31.600 --> 00:21:33.120]  有時候我聽到一些說話
[00:21:33.120 --> 00:21:38.240]  是很嘲諷取笑
[00:21:38.240 --> 00:21:40.320]  甚至有些時候會有很苛刻
[00:21:40.320 --> 00:21:42.480]  對子女的要求
[00:21:42.480 --> 00:21:45.280]  令到她感覺自己很沒用
[00:21:45.280 --> 00:21:48.480]  令到自己好像很洩氣
[00:21:48.480 --> 00:21:51.040]  聖經提醒做父母的留心
[00:21:51.040 --> 00:21:54.320]  不要惹兒女的氣
[00:21:54.320 --> 00:21:56.400]  但聖經立刻強調
[00:21:56.400 --> 00:22:00.000]  卻要照著主的教訓
[00:22:00.000 --> 00:22:02.960]  及警戒去養育他們
[00:22:02.960 --> 00:22:04.320]  在家庭裡
[00:22:04.320 --> 00:22:06.560]  一種相處裡
[00:22:06.560 --> 00:22:09.840]  是要按照主的教訓
[00:22:09.840 --> 00:22:11.200]  所以為何聖經說
[00:22:11.200 --> 00:22:13.520]  你們要將神的話放在心裡
[00:22:13.520 --> 00:22:15.280]  然後教導子女
[00:22:15.280 --> 00:22:17.120]  如果父母不能夠留心
[00:22:17.120 --> 00:22:19.120]  將主的話放在心裡
[00:22:19.120 --> 00:22:24.400]  他又怎樣能夠幫助孩子明白
[00:22:24.400 --> 00:22:26.640]  一位姐妹上主學的時候
[00:22:26.640 --> 00:22:30.320]  她說我為子女上學
[00:22:30.320 --> 00:22:33.920]  有她的原因 有她的道理
[00:22:33.920 --> 00:22:34.960]  然後聖經提及
[00:22:34.960 --> 00:22:38.240]  你要照著主的教訓和勸戒
[00:22:38.240 --> 00:22:40.240]  聖經所說的教訓
[00:22:40.240 --> 00:22:42.400]  含有一個很清楚的
[00:22:42.400 --> 00:22:44.480]  或者說兩方面的含義
[00:22:44.480 --> 00:22:46.960]  一方面是直接的教導真理
[00:22:46.960 --> 00:22:48.720]  幫他們明白
[00:22:48.720 --> 00:22:52.800]  第二方面是包含了一種管教的含義
[00:22:52.800 --> 00:22:53.360]  管教
[00:22:53.360 --> 00:22:56.560]  所以你發覺有些英文聖經的翻譯是Discipline
[00:22:56.560 --> 00:22:59.040]  你要按照主的真理
[00:22:59.040 --> 00:23:03.680]  來去管教或者糾正一些錯誤
[00:23:03.680 --> 00:23:05.840]  或者我想提醒大家
[00:23:05.840 --> 00:23:08.320]  大家都會體會在過去的家庭
[00:23:08.320 --> 00:23:11.120]  很多時候有些過份嚴厲的管教
[00:23:11.120 --> 00:23:13.520]  傷害了孩子的成長
[00:23:13.520 --> 00:23:15.200]  但是今天似乎有另一個極端
[00:23:15.200 --> 00:23:20.560]  就是更多是放任孩子
[00:23:20.560 --> 00:23:22.240]  讓他自由發揮
[00:23:22.240 --> 00:23:25.200]  不要壓抑他的創作性
[00:23:25.200 --> 00:23:26.160]  本身是對的
[00:23:26.160 --> 00:23:27.280]  但是實踐上來
[00:23:27.280 --> 00:23:30.640]  有些時候變成了放縱
[00:23:30.640 --> 00:23:32.400]  今天也有很多學校
[00:23:32.400 --> 00:23:35.920]  當他們執行他們的教育理念的時候
[00:23:35.920 --> 00:23:38.960]  就覺得要給他們更多的自由
[00:23:38.960 --> 00:23:41.760]  但是自由變成了一種放縱
[00:23:41.760 --> 00:23:44.080]  我聽到一些學校
[00:23:44.080 --> 00:23:47.520]  學生在考試的時候作弊
[00:23:47.520 --> 00:23:50.000]  老師看到
[00:23:50.000 --> 00:23:55.040]  但是老師不會去旁邊做什麼阻止
[00:23:55.040 --> 00:23:56.880]  然後後來說
[00:23:56.960 --> 00:24:00.000]  讓他自由發展一下
[00:24:00.000 --> 00:24:04.480]  有些時候
[00:24:04.480 --> 00:24:06.960]  不去管教
[00:24:06.960 --> 00:24:10.320]  就以為是一件好的事情
[00:24:10.320 --> 00:24:12.960]  沒錯 錯誤的管教要留心
[00:24:12.960 --> 00:24:14.000]  但是錯誤的管教
[00:24:14.000 --> 00:24:16.640]  應該成為了正確的管教
[00:24:16.640 --> 00:24:21.120]  而不是不去管教
[00:24:21.120 --> 00:24:22.880]  你看到《成經》裡面提及一件事情
[00:24:22.880 --> 00:24:27.280]  就是你用主的教訓和管教
[00:24:27.280 --> 00:24:31.040]  來幫助你的孩子
[00:24:31.040 --> 00:24:35.200]  我記得一位很重要的學者
[00:24:35.200 --> 00:24:37.120]  牧師
[00:24:37.120 --> 00:24:39.200]  Dr. Martin Lai Chung 世英國
[00:24:39.200 --> 00:24:41.520]  他曾經說了一件事情
[00:24:41.520 --> 00:24:43.360]  他說今天的家庭
[00:24:43.360 --> 00:24:46.720]  當父母教導孩子的時候
[00:24:46.720 --> 00:24:49.680]  很多時候都是一種怒氣
[00:24:49.680 --> 00:24:53.040]  或者脾氣當中發洩出來
[00:24:53.040 --> 00:24:54.640]  然後他說
[00:24:54.640 --> 00:24:57.280]  當你管教你的孩子的時候
[00:24:57.280 --> 00:25:02.480]  首先是要控制你自己
[00:25:02.480 --> 00:25:04.560]  如果你覺得孩子需要管教
[00:25:04.560 --> 00:25:09.200]  但是明顯自己首先需要管教
[00:25:09.200 --> 00:25:11.680]  然後他說
[00:25:11.680 --> 00:25:18.240]  自我的控制是管教的先決條件
[00:25:18.240 --> 00:25:20.320]  能夠自己在神的話當中
[00:25:20.320 --> 00:25:23.200]  留心自己的生活行為
[00:25:23.200 --> 00:25:26.960]  然後按照主的引導來教養孩子
[00:25:26.960 --> 00:25:30.480]  這正是上帝對我們的心意
[00:25:30.480 --> 00:25:32.800]  對我們的引導
[00:25:32.800 --> 00:25:33.440]  各位聽眾姐妹
[00:25:33.440 --> 00:25:35.920]  我們看了兩段經文
[00:25:35.920 --> 00:25:38.080]  你會發覺在新約舊約裡面
[00:25:38.080 --> 00:25:40.400]  同樣一個清楚的吩咐
[00:25:40.400 --> 00:25:42.320]  就是在再生的日子
[00:25:42.320 --> 00:25:44.640]  我們進入神的救恩裡面
[00:25:44.640 --> 00:25:48.960]  要記得我們聽從主
[00:25:48.960 --> 00:25:51.120]  特別在你的家庭裡面
[00:25:51.120 --> 00:25:52.800]  立定一個心智
[00:25:52.800 --> 00:25:55.600]  是凡事按主的心意
[00:25:55.600 --> 00:25:56.960]  不是什麼偶像
[00:25:56.960 --> 00:25:58.400]  成功的偶像
[00:25:58.400 --> 00:26:01.200]  不是什麼物質好處的偶像
[00:26:01.200 --> 00:26:02.800]  對你的指示
[00:26:02.800 --> 00:26:05.040]  而按照獨一的神給你的引導
[00:26:05.040 --> 00:26:07.360]  在家庭裡面行出來
[00:26:07.360 --> 00:26:11.280]  也都決心來幫助你的家人
[00:26:11.280 --> 00:26:13.760]  都能夠認識神的道
[00:26:13.760 --> 00:26:16.240]  所以你會記得聖經說
[00:26:16.240 --> 00:26:16.960]  祂說
[00:26:16.960 --> 00:26:20.160]  「為要叫你們和你們的子子孫孫
[00:26:20.160 --> 00:26:23.440]  一生一世敬畏耶和華
[00:26:23.440 --> 00:26:26.320]  聽從其以至恩典
[00:26:26.320 --> 00:26:28.720]  可以臨到我們身上」
[00:26:28.720 --> 00:26:30.400]  求主這樣賜福我們的家庭
[00:26:30.400 --> 00:26:31.840]  我們一起祈禱

