
[00:00:00.000 --> 00:00:05.300]  亞伯蘭的妻子撒萊沒有為他生孩子
[00:19:47.800 --> 00:19:50.400]  這個問題的種子就是
[00:19:50.400 --> 00:19:55.800]  撒萊把下甲當作一種財物
[00:19:55.800 --> 00:19:58.300]  去人格化
[00:19:58.300 --> 00:20:00.400]  因為下甲是從埃及而來的
[00:20:00.400 --> 00:20:03.100]  當年亞伯蘭逃到埃及的時候
[00:20:03.100 --> 00:20:05.600]  那個法老給他的
[00:20:05.600 --> 00:20:10.600]  於是就帶到了巴勒斯坦地區
[00:20:10.600 --> 00:20:14.000]  從來不是一個獨立的人格的
[00:20:14.000 --> 00:20:16.700]  不過只是物品
[00:20:16.700 --> 00:20:18.200]  我要講
[00:20:18.200 --> 00:20:22.400]  舊約時代沒有我們充分的基督教倫理觀念的
[00:20:22.400 --> 00:20:26.800]  對上帝的認知還是模糊的
[00:20:26.800 --> 00:20:29.300]  所以他們常常在倫理的問題當中
[00:20:29.300 --> 00:20:31.300]  道德性的行動裡面
[00:20:31.300 --> 00:20:36.900]  是存在著一種當地的文化習俗的
[00:20:36.900 --> 00:20:39.000]  但上帝希望插手
[00:20:39.000 --> 00:20:41.400]  問題不是在於上帝沉默
[00:20:41.400 --> 00:20:48.100]  而是亞伯拉面對自己老婆的反應
[00:20:48.100 --> 00:20:50.500]  聖經說他聽了老婆的話
[00:20:50.500 --> 00:20:52.100]  等同於吃了禁果
[00:20:52.100 --> 00:20:56.600]  你有沒有發現這段故事跟《創世紀》第幾章比較像?
[00:20:56.600 --> 00:20:58.500]  《創世紀》的前面幾章
[00:20:58.500 --> 00:21:03.000]  人創造以後夏娃跟亞當的故事
[00:21:03.000 --> 00:21:06.200]  吃了這個禁果以後
[00:21:06.200 --> 00:21:10.500]  你會發現特別有意思的是
[00:21:10.500 --> 00:21:12.500]  夏甲懷孕了
[00:21:12.500 --> 00:21:14.100]  很快就懷孕以後
[00:21:14.100 --> 00:21:17.500]  他就開始轉向對自己祖母的一種
[00:21:17.500 --> 00:21:19.100]  藐視
[00:21:19.100 --> 00:21:22.200]  或許是因為母性的驕傲
[00:21:22.200 --> 00:21:25.800]  因為你生不了小孩,我生了
[00:21:25.800 --> 00:21:29.000]  或許是意識到自己在這個家庭裡面的地位
[00:21:29.000 --> 00:21:32.300]  有了孩子,夏甲就會不一樣了
[00:21:32.300 --> 00:21:34.100]  結果薩萊被藐視
[00:21:34.100 --> 00:21:35.700]  轉過來跟亞伯拉說
[00:21:35.700 --> 00:21:41.600]  你看,這個人開始藐視我了
[00:21:41.600 --> 00:21:44.000]  這個人開始看不起我了
[00:21:44.000 --> 00:21:47.300]  讓我所受的虧負歸在你的身上
[00:21:47.300 --> 00:21:52.500]  意思是說夏甲藐視我就是藐視亞伯拉
[00:21:52.500 --> 00:21:56.800]  他把一切的問題歸咎在這個女人身上
[00:21:56.800 --> 00:21:59.900]  而亞伯拉這個時候的回應是什麼呢?
[00:21:59.900 --> 00:22:02.600]  你會發現整個故事都是被動的
[00:22:02.600 --> 00:22:04.900]  一個男性的被動角色
[00:22:04.900 --> 00:22:07.500]  沒有站出來該做怎樣的裁決
[00:22:07.500 --> 00:22:10.000]  家庭的矛盾就開始了
[00:22:10.000 --> 00:22:13.500]  他一開始聽自己的太太薩萊的建議
[00:22:13.500 --> 00:22:16.800]  現在又把問題扔給薩萊
[00:22:16.800 --> 00:22:19.500]  你可以隨意地對待她
[00:22:19.500 --> 00:22:23.800]  你可以隨意地處理她
[00:22:23.800 --> 00:22:25.300]  因為她是你的婢女
[00:22:25.300 --> 00:22:27.200]  連名字都沒有出現
[00:22:27.200 --> 00:22:30.200]  你的婢女
[00:22:30.200 --> 00:22:31.900]  亞伯拉罕沒有擔當
[00:22:31.900 --> 00:22:33.600]  從男性的角度來講
[00:22:33.600 --> 00:22:37.900]  他把夏甲的命運完全交給了薩萊
[00:22:37.900 --> 00:22:41.500]  更何況這是一個懷孕的婦女
[00:22:41.500 --> 00:22:43.800]  我們當中如果做過媽媽的就知道
[00:22:43.800 --> 00:22:46.200]  懷孕的女人是最大的對不對
[00:22:46.200 --> 00:22:48.000]  她要發脾氣就發脾氣
[00:22:48.000 --> 00:22:50.700]  老公在她面前就要乖乖的
[00:22:50.700 --> 00:22:53.500]  夏甲這個時候心情不好
[00:22:53.500 --> 00:22:55.000]  對自己祖母藐視
[00:22:55.000 --> 00:22:59.300]  祖母反過來惡待她、虐待她
[00:22:59.300 --> 00:23:03.400]  可以想像這個家庭的矛盾有多大
[00:23:03.400 --> 00:23:06.100]  甚至虐待這個時刻
[00:23:06.100 --> 00:23:09.800]  盈利地、不講情理地對待她
[00:23:09.800 --> 00:23:12.500]  逼得她不得不逃跑
[00:23:12.500 --> 00:23:14.400]  逃跑什麼意思
[00:23:14.400 --> 00:23:18.400]  臨時就起意受不了那個虐待跑了
[00:23:18.400 --> 00:23:20.600]  跑哪裡
[00:23:20.600 --> 00:23:22.400]  就像中國傳統的文化裡面
[00:23:22.400 --> 00:23:25.200]  女性嫁出去就像潑出去的水
[00:23:25.200 --> 00:23:29.900]  怎麼能夠隨意回娘家呢
[00:23:29.900 --> 00:23:31.200]  她要回哪裡
[00:23:31.200 --> 00:23:32.600]  回埃及
[00:23:32.600 --> 00:23:34.500]  巴勒斯坦地區
[00:23:34.500 --> 00:23:37.400]  嫁到埃及
[00:23:37.400 --> 00:23:38.600]  曠野
[00:23:38.600 --> 00:23:40.400]  娘家
[00:23:40.400 --> 00:23:42.500]  真的是有歸宿嗎
[00:23:42.500 --> 00:23:45.100]  一個懷孕的女性
[00:23:45.100 --> 00:23:48.000]  回到曠野
[00:23:48.000 --> 00:23:50.800]  不知所措
[00:23:50.800 --> 00:23:54.300]  這三個人很有意思
[00:23:54.300 --> 00:23:57.400]  這三個人在這個家庭裡面
[00:23:57.400 --> 00:24:00.600]  發生這麼大的一個失敗的局面
[00:24:00.600 --> 00:24:03.400]  同時也給我們看到
[00:24:03.400 --> 00:24:05.800]  因為你的不耐煩
[00:24:05.800 --> 00:24:09.100]  而試圖操控上帝的計畫
[00:24:09.100 --> 00:24:13.400]  提醒上帝完成我的需求
[00:24:13.400 --> 00:24:15.200]  某個程度來講
[00:24:15.200 --> 00:24:17.000]  上帝的應許
[00:24:17.000 --> 00:24:19.800]  不再是等待了
[00:24:19.800 --> 00:24:24.000]  而是上帝要完成我想要的東西
[00:24:24.000 --> 00:24:25.600]  那麼矛盾就出現了
[00:24:25.600 --> 00:24:26.400]  各位弟兄姊妹
[00:24:26.400 --> 00:24:29.600]  我們等待是不容易的
[00:24:29.600 --> 00:24:32.500]  坦白說新的一年有新的期待
[00:24:32.500 --> 00:24:35.600]  有新的一些生涯規劃
[00:24:35.600 --> 00:24:38.400]  或者是說生活安排
[00:24:38.400 --> 00:24:39.400]  但實際上
[00:24:39.400 --> 00:24:42.300]  我們作為基督徒總是心中有一個
[00:24:42.300 --> 00:24:45.500]  提醒的把所有的一切交給上帝
[00:24:45.500 --> 00:24:48.100]  祂是我們的主
[00:24:48.100 --> 00:24:50.100]  如果祂是我們的主
[00:24:50.100 --> 00:24:53.000]  我們更願意把自己所有的
[00:24:53.000 --> 00:24:55.800]  大大小小的事情交給祂
[00:24:55.800 --> 00:25:00.000]  可是有時候交給祂之後
[00:25:00.000 --> 00:25:03.000]  我們會發現上帝沉默了
[00:25:03.000 --> 00:25:04.500]  你患的疾病
[00:25:04.500 --> 00:25:07.000]  在醫院裡面沒有立即看好
[00:25:07.000 --> 00:25:09.900]  身體出了毛病是長期的問題
[00:25:09.900 --> 00:25:12.400]  家庭夫婦有些張力
[00:25:12.400 --> 00:25:15.200]  小孩的教育就產生矛盾
[00:25:15.200 --> 00:25:16.200]  單位裡面
[00:25:16.200 --> 00:25:19.600]  公司有很多的業績壓著你
[00:25:19.600 --> 00:25:21.600]  喘不過氣來
[00:25:21.600 --> 00:25:22.600]  無論如何
[00:25:22.600 --> 00:25:25.500]  只要你是一個光緒性的人
[00:25:25.500 --> 00:25:28.300]  或者說在一個光緒的社會裡面
[00:25:28.300 --> 00:25:30.300]  你永遠都有值得
[00:25:30.300 --> 00:25:33.000]  把問題帶到上帝面前的內容的
[00:25:33.000 --> 00:25:34.500]  可是
[00:25:34.500 --> 00:25:36.500]  上帝聽了
[00:25:36.500 --> 00:25:40.100]  未必立即答應解決
[00:25:40.100 --> 00:25:42.400]  我們知道上帝愛我們愛到底
[00:25:42.400 --> 00:25:44.500]  這是上帝對我們的應許
[00:25:44.500 --> 00:25:46.000]  上帝對我們的保護
[00:25:46.000 --> 00:25:48.100]  永遠不會改變
[00:25:48.100 --> 00:25:49.800]  可是你會發現這個世界
[00:25:49.800 --> 00:25:52.600]  等待似乎越來越難
[00:25:52.600 --> 00:25:56.400]  我們生活在一個即時滿足的時代
[00:25:56.400 --> 00:25:58.400]  什麼都要講效率
[00:25:58.400 --> 00:25:59.400]  速度
[00:25:59.400 --> 00:26:01.600]  我們會把香港跟內地的
[00:26:01.600 --> 00:26:04.700]  快遞公司外賣進行對比
[00:26:04.700 --> 00:26:06.700]  覺得香港這個比較落後
[00:26:06.700 --> 00:26:09.700]  還用現金
[00:26:09.700 --> 00:26:10.900]  網路要快
[00:26:10.900 --> 00:26:12.500]  不快換一家
[00:26:12.500 --> 00:26:13.400]  食物要快
[00:26:13.400 --> 00:26:14.900]  旅行也要快
[00:26:14.900 --> 00:26:16.100]  但是我們
[00:26:16.100 --> 00:26:18.500]  在這種快節奏的生活裡面
[00:26:18.500 --> 00:26:20.800]  我們面對上帝的時間表
[00:26:20.800 --> 00:26:25.400]  是不是願意耐心等候他呢
[00:26:25.400 --> 00:26:27.000]  交托意味著
[00:26:27.000 --> 00:26:31.000]  我放心他給我有未來的出路
[00:26:31.000 --> 00:26:34.600]  而不是常常放在心中放不下
[00:26:34.600 --> 00:26:35.900]  坦白說我們在上帝面前
[00:26:35.900 --> 00:26:38.800]  常常要承認自己就像傻賴的
[00:26:38.800 --> 00:26:39.800]  主啊
[00:26:39.800 --> 00:26:44.400]  我等到最後想了很多方法
[00:26:44.400 --> 00:26:46.800]  最後碰壁了
[00:26:46.800 --> 00:26:49.300]  你知道碰壁還是要上帝出來收拾慘局的
[00:26:49.300 --> 00:26:51.300]  對不對
[00:26:51.300 --> 00:26:52.600]  實際上這段內容裡面
[00:26:52.600 --> 00:26:55.900]  上帝直接可以插入來責備
[00:26:55.900 --> 00:26:59.000]  以及審判這兩夫婦
[00:26:59.000 --> 00:27:00.100]  在日常生活裡面
[00:27:00.100 --> 00:27:02.600]  我發現很有意思的
[00:27:02.600 --> 00:27:05.600]  往往上帝心有靈敏的
[00:27:05.600 --> 00:27:07.800]  心有包紮
[00:27:07.800 --> 00:27:10.500]  心有介入
[00:27:10.500 --> 00:27:11.700]  一個母親有一個孩子
[00:27:11.700 --> 00:27:12.900]  從小有自閉症
[00:27:12.900 --> 00:27:14.800]  大家知道自閉症對不對
[00:27:14.800 --> 00:27:15.800]  挺麻煩的
[00:27:15.800 --> 00:27:17.900]  活在自己的世界裡面
[00:27:17.900 --> 00:27:19.800]  那麼意味著不是她個人的事情
[00:27:19.800 --> 00:27:21.300]  是她家庭
[00:27:21.300 --> 00:27:23.200]  從小要經歷很多的挑戰
[00:27:23.200 --> 00:27:25.700]  包括她的父母親
[00:27:25.700 --> 00:27:30.200]  當她的母親知道孩子確診自閉症的時候
[00:27:30.200 --> 00:27:32.600]  整個世界就塌下來了
[00:27:32.600 --> 00:27:34.000]  永遠活在自己世界
[00:27:34.000 --> 00:27:37.400]  兩歲三歲四歲五歲都一樣
[00:27:37.400 --> 00:27:39.500]  她心裡就對上帝說
[00:27:39.500 --> 00:27:44.100]  為什麼我的孩子會面臨這麼大的困難
[00:27:44.100 --> 00:27:45.900]  你不是說妨礙你的人
[00:27:45.900 --> 00:27:48.100]  萬事互相效力嗎
[00:27:48.100 --> 00:27:49.700]  我牢牢抓住你的音許
[00:27:49.700 --> 00:27:54.100]  新約不是常常講到
[00:27:54.100 --> 00:27:57.300]  愛屬於他的人愛到底嗎
[00:27:57.300 --> 00:27:59.500]  起初她把自己所有的心思
[00:27:59.500 --> 00:28:02.100]  當然除了禱告以外
[00:28:02.100 --> 00:28:03.800]  來找醫生
[00:28:03.800 --> 00:28:06.400]  找相關的大夫
[00:28:06.400 --> 00:28:07.700]  來尋找醫治
[00:28:07.700 --> 00:28:09.000]  嘗試了很多療法
[00:28:09.000 --> 00:28:11.100]  希望能夠解決問題
[00:28:11.100 --> 00:28:13.400]  但是你會發現最後她怎麼努力
[00:28:13.400 --> 00:28:15.500]  孩子的情況
[00:28:15.500 --> 00:28:18.400]  沒有辦法改善
[00:28:18.400 --> 00:28:22.400]  那這個弟兄也跟我談過這個問題
[00:28:22.400 --> 00:28:25.800]  他跟自己的太太一直努力的仰望上帝
[00:28:25.800 --> 00:28:28.000]  將焦點從孩子的問題
[00:28:28.000 --> 00:28:33.200]  是不是要轉到上帝的醫治
[00:28:33.200 --> 00:28:40.100]  這個事情上呢
[00:28:40.100 --> 00:28:41.800]  最後沒有醫治
[00:28:41.800 --> 00:28:42.900]  還是這樣子
[00:28:42.900 --> 00:28:45.800]  十多年依然是如此
[00:28:45.800 --> 00:28:48.900]  最後他發現一個很有趣的情況就是
[00:28:48.900 --> 00:28:51.100]  這個孩子身上呢
[00:28:51.100 --> 00:28:55.500]  有很敏感的音樂細胞
[00:28:55.500 --> 00:28:57.400]  所以這個時候
[00:28:57.400 --> 00:29:00.400]  他不再求上帝的醫治了
[00:29:00.400 --> 00:29:02.500]  他經過很多年之後
[00:29:02.500 --> 00:29:04.800]  他是求上帝給他耐心
[00:29:04.800 --> 00:29:07.900]  培養他對音樂的一種練習
[00:29:07.900 --> 00:29:09.900]  彈鋼琴的一種練習
[00:29:09.900 --> 00:29:12.600]  陪伴孩子成長
[00:29:12.600 --> 00:29:13.800]  有人問
[00:29:13.800 --> 00:29:16.900]  哇 你的孩子是你的負擔嗎
[00:29:16.900 --> 00:29:18.700]  他說一開始是的
[00:29:18.700 --> 00:29:21.500]  不過坦白說過了十年二十多年以後
[00:29:21.500 --> 00:29:23.400]  這個孩子漸漸長大了
[00:29:23.400 --> 00:29:25.500]  雖然依然像小孩一樣
[00:29:25.500 --> 00:29:28.900]  有時候吃飯吃飯突然把桌子給掀倒
[00:29:28.900 --> 00:29:34.500]  有時候會一個巴掌打到他的弟弟身上
[00:29:34.500 --> 00:29:36.800]  他說不是了
[00:29:36.800 --> 00:29:41.600]  他的存在是提醒我
[00:29:41.600 --> 00:29:43.000]  走得慢一點
[00:29:43.000 --> 00:29:45.800]  不要走到上帝前面
[00:29:45.800 --> 00:29:47.000]  陪伴孩子的成長
[00:29:47.000 --> 00:29:47.900]  與其說陪伴
[00:29:47.900 --> 00:29:52.300]  不如說是我如何學習
[00:29:52.300 --> 00:29:54.500]  通過跟這個孩子的相處
[00:29:54.500 --> 00:29:58.300]  認識上帝在這個家庭的心意
[00:29:58.300 --> 00:29:59.700]  上帝的應許
[00:29:59.700 --> 00:30:03.800]  並不一定立刻改變我們的環境
[00:30:03.800 --> 00:30:06.700]  但是他承諾永遠不離開我們
[00:30:06.700 --> 00:30:10.300]  並且會賜給我們勇氣去面對
[00:30:10.300 --> 00:30:13.100]  上帝不沉默
[00:30:13.100 --> 00:30:15.500]  各位弟兄姊妹
[00:30:15.500 --> 00:30:18.500]  上帝的話告訴我們
[00:30:18.500 --> 00:30:20.100]  祂是我們的力量
[00:30:20.100 --> 00:30:23.900]  是我們在患難中非常重要的幫助
[00:30:23.900 --> 00:30:25.800]  在當時的社會環境裡面
[00:30:25.800 --> 00:30:27.700]  像夏甲這樣的女人
[00:30:27.700 --> 00:30:33.300]  在曠野幾乎是要死亡的
[00:30:33.300 --> 00:30:39.200]  她的未來是沒有可能性的
[00:30:39.200 --> 00:30:40.400]  但上帝介入了
[00:30:40.400 --> 00:30:42.800]  你會發現很有意思的
[00:30:42.800 --> 00:30:44.700]  到了這個階段裡面
[00:30:44.700 --> 00:30:50.300]  上帝是一個不沉默的上帝
[00:30:50.300 --> 00:30:54.400]  他顯明了自己的愛
[00:30:54.400 --> 00:30:57.800]  夏甲被撒萊盈利對待
[00:30:57.800 --> 00:31:00.600]  跑走
[00:31:00.600 --> 00:31:01.900]  你可以想像
[00:31:01.900 --> 00:31:04.100]  一個懷孕的婦女
[00:31:04.100 --> 00:31:05.600]  可能什麼都沒有帶太多
[00:31:05.600 --> 00:31:08.300]  在乾旱的曠野裡面
[00:31:08.300 --> 00:31:09.900]  不知所措
[00:31:09.900 --> 00:31:12.100]  不知道在哪裡未來
[00:31:12.100 --> 00:31:13.500]  在這樣的困境之下
[00:31:13.500 --> 00:31:15.400]  耶和華的使者出現了
[00:31:15.400 --> 00:31:18.800]  在曠野的水泉旁邊找到她
[00:31:18.800 --> 00:31:22.700]  她第一句話直接稱呼她的名字和身份
[00:31:22.700 --> 00:31:24.200]  很有意思
[00:31:24.200 --> 00:31:25.900]  撒萊的僕人
[00:31:25.900 --> 00:31:28.000]  夏甲
[00:31:28.000 --> 00:31:29.700]  你從哪裡來
[00:31:29.700 --> 00:31:31.600]  往哪裡去
[00:31:31.600 --> 00:31:33.900]  這句話不是一個普通的提問
[00:31:33.900 --> 00:31:35.500]  難道上帝不知道嗎
[00:31:35.500 --> 00:31:36.600]  她從哪裡來
[00:31:36.600 --> 00:31:37.700]  去哪裡
[00:31:37.700 --> 00:31:38.900]  身份
[00:31:38.900 --> 00:31:41.200]  他難道不曉得嗎
[00:31:41.200 --> 00:31:44.900]  其實是帶著一個很重要的邀請的
[00:31:44.900 --> 00:31:47.000]  上帝當然知道夏甲的處境
[00:31:47.000 --> 00:31:50.800]  但是希望夏甲自己說出自己的處境
[00:31:50.800 --> 00:31:51.600]  你知道
[00:31:51.600 --> 00:31:53.100]  我理解你
[00:31:53.100 --> 00:31:55.900]  不代表你的表達
[00:31:55.900 --> 00:31:58.000]  真實的情緒
[00:31:58.000 --> 00:32:00.500]  是如此的
[00:32:00.500 --> 00:32:01.900]  有時候我們說你怎麼樣
[00:32:01.900 --> 00:32:03.700]  是一個非常站在第三者的
[00:32:03.700 --> 00:32:05.800]  客觀的、理性的角度
[00:32:05.800 --> 00:32:09.400]  但有時候在困難當中是很主觀的
[00:32:09.400 --> 00:32:12.900]  所以讓當事人講出他心中的困難
[00:32:12.900 --> 00:32:14.400]  夏甲誠實地回答
[00:32:14.400 --> 00:32:18.800]  我從我祖母那裡逃出來的
[00:32:18.800 --> 00:32:23.400]  我從她那裡逃出來的
[00:32:23.400 --> 00:32:24.800]  她被虐待
[00:32:24.800 --> 00:32:26.200]  被忽略
[00:32:26.200 --> 00:32:29.200]  甚至成為家庭矛盾的犧牲品
[00:32:29.200 --> 00:32:31.700]  她告訴上帝
[00:32:31.700 --> 00:32:34.500]  當上帝對她說了一句非常不尋常的話
[00:32:34.500 --> 00:32:36.000]  回到你祖母那裡
[00:32:36.000 --> 00:32:37.000]  伏在她手下
[00:32:37.000 --> 00:32:37.700]  哇
[00:32:37.700 --> 00:32:39.000]  這句話
[00:32:39.000 --> 00:32:46.600]  你如果單獨來看的話比較麻煩
[00:32:46.600 --> 00:32:48.200]  叫她回去
[00:32:48.200 --> 00:32:50.900]  這好像是一個非常嚴厲的命令
[00:32:50.900 --> 00:32:53.400]  甚至很難接受對不對
[00:32:53.400 --> 00:32:55.100]  我知道你哪裡來的
[00:32:55.100 --> 00:32:56.600]  現在叫你回去
[00:32:56.600 --> 00:33:00.500]  那回去以下之意就是重新受到虐待
[00:33:00.500 --> 00:33:02.100]  但要注意的是
[00:33:02.100 --> 00:33:04.400]  原來這個對話沒有結束
[00:33:04.400 --> 00:33:06.500]  是帶著一種應許的
[00:33:06.500 --> 00:33:07.800]  上帝立刻向她保證
[00:33:07.800 --> 00:33:09.400]  你不要誤會
[00:33:09.400 --> 00:33:12.600]  我不是要叫你回去受苦
[00:33:12.600 --> 00:33:15.000]  我是要讓你的後裔繁多
[00:33:15.000 --> 00:33:17.400]  多得不可勝數
[00:33:17.400 --> 00:33:19.300]  她要讓夏甲明白
[00:33:19.300 --> 00:33:21.600]  上帝不僅看到她的苦難
[00:33:21.600 --> 00:33:24.900]  還是希望能夠在苦難當中有一個出路
[00:33:24.900 --> 00:33:27.400]  有一個美好的計畫
[00:33:27.400 --> 00:33:33.300]  上帝為什麼要這麼做呢
[00:33:33.300 --> 00:33:35.300]  或許他真的在意
[00:33:35.300 --> 00:33:40.200]  懷孕的母親肚子裡的孩子
[00:33:40.200 --> 00:33:43.500]  他要讓這個孩子成長的階段
[00:33:43.500 --> 00:33:46.700]  應該有父親的陪伴吧
[00:33:46.700 --> 00:33:49.400]  應該有父親的同行
[00:33:49.400 --> 00:33:51.700]  或者是說
[00:33:51.700 --> 00:33:54.400]  這個決定讓她回去
[00:33:54.400 --> 00:33:57.100]  實際上是充滿慈愛的決定
[00:33:57.100 --> 00:33:58.900]  不是要讓她重新伏在一種
[00:33:58.900 --> 00:34:01.100]  被虐待的環境當中
[00:34:01.100 --> 00:34:02.500]  但如果是你
[00:34:02.500 --> 00:34:04.700]  你第一個反應會不會說
[00:34:04.700 --> 00:34:06.500]  我當心回去
[00:34:06.500 --> 00:34:08.800]  重新會被虐待呢
[00:34:08.800 --> 00:34:11.700]  你會發現聖經在這裡做了兩個對比
[00:34:11.700 --> 00:34:16.300]  一個把祖母撒萊跟夏甲做個對比
[00:34:16.300 --> 00:34:17.700]  她等了很多年
[00:34:17.700 --> 00:34:20.400]  想出了自己的出路
[00:34:20.400 --> 00:34:24.800]  方法來解決上帝應許沒有辦法對信
[00:34:24.800 --> 00:34:26.300]  但是夏甲呢
[00:34:26.300 --> 00:34:27.900]  面對這種苦難
[00:34:27.900 --> 00:34:29.500]  上帝叫她回去
[00:34:29.500 --> 00:34:30.200]  可是回去
[00:34:30.200 --> 00:34:32.000]  你說未來我的孩子出生
[00:34:32.000 --> 00:34:35.100]  有那麼大量的子孫
[00:34:35.100 --> 00:34:36.900]  這是摸不著看不見的
[00:34:36.900 --> 00:34:39.100]  我怎麼知道未來呢
[00:34:39.100 --> 00:34:40.100]  只要你一問
[00:34:40.100 --> 00:34:41.700]  我怎麼知道未來呢
[00:34:41.700 --> 00:34:47.500]  上帝你憑什麼有保證呢
[00:34:47.500 --> 00:34:48.700]  在聖經裡面
[00:34:48.700 --> 00:34:51.600]  坦白說沒有那麼複雜的記載
[00:34:51.600 --> 00:34:54.000]  這裡所講的
[00:34:54.000 --> 00:34:57.300]  上帝給她應許
[00:34:57.300 --> 00:35:00.000]  以後夏甲立刻做了一個回應
[00:35:00.000 --> 00:35:05.600]  我在這裡實在看顧我的那位神
[00:35:05.600 --> 00:35:10.600]  這是一個極其感人的時刻
[00:35:10.600 --> 00:35:13.500]  設身處地如果是我和你
[00:35:13.500 --> 00:35:15.400]  會不會立即這麼回應呢
[00:35:15.400 --> 00:35:18.600]  原來她是被遺棄的
[00:35:18.600 --> 00:35:21.900]  在埃及那個法老王給她
[00:35:21.900 --> 00:35:24.500]  把這個物品一樣的給了亞伯蘭
[00:35:24.500 --> 00:35:29.300]  亞伯蘭現在又給了祖母撒萊
[00:35:29.300 --> 00:35:30.900]  撒萊又把她虐待
[00:35:30.900 --> 00:35:35.000]  整個過程這個人都是被物質化的
[00:35:35.000 --> 00:35:38.900]  她發現原來上帝沒有把她物質化
[00:35:38.900 --> 00:35:41.000]  上帝知道她的處境
[00:35:41.000 --> 00:35:44.300]  還親自到她生命當中跟她相遇
[00:35:44.300 --> 00:35:46.600]  她過去可能有聽過亞伯蘭說
[00:35:46.600 --> 00:35:48.900]  曾經有為耶和華上帝
[00:35:48.900 --> 00:35:50.100]  一直聽
[00:35:50.100 --> 00:35:51.400]  但是沒有親身經歷
[00:35:51.400 --> 00:35:53.400]  這個時候作為使女的她
[00:35:53.400 --> 00:35:55.900]  又親身經歷了
[00:35:55.900 --> 00:35:57.300]  在這個相遇當中
[00:35:57.300 --> 00:35:58.400]  上帝對夏甲說
[00:35:58.400 --> 00:36:00.400]  你要給你兒子起名
[00:36:00.400 --> 00:36:01.400]  以史瑪利
[00:36:01.400 --> 00:36:03.000]  連名字都給他想好了
[00:36:03.000 --> 00:36:04.200]  名字什麼意義呢
[00:36:04.200 --> 00:36:05.400]  上帝聽盡
[00:36:05.400 --> 00:36:06.300]  聽盡什麼呢
[00:36:06.300 --> 00:36:09.200]  聽盡我的苦難
[00:36:09.200 --> 00:36:11.000]  這個名字
[00:36:11.000 --> 00:36:12.400]  這個孩子
[00:36:12.400 --> 00:36:15.500]  實際上要提醒夏甲
[00:36:15.500 --> 00:36:18.400]  上帝常常看顧你
[00:36:18.400 --> 00:36:22.000]  也成為她整個經南旅程當中的盼望
[00:36:22.000 --> 00:36:22.800]  更重要的是
[00:36:22.800 --> 00:36:24.800]  這個名字成為一個記號
[00:36:24.800 --> 00:36:25.800]  提醒她
[00:36:25.800 --> 00:36:28.800]  未來上帝讓你回去
[00:36:28.800 --> 00:36:30.400]  仍然會看顧你
[00:36:30.400 --> 00:36:33.000]  他記錄你的生命
[00:36:33.000 --> 00:36:35.100]  為什麼她這麼獨信
[00:36:35.100 --> 00:36:36.300]  就如我一開始講的
[00:36:36.300 --> 00:36:38.300]  她看到了上帝的使者
[00:36:38.300 --> 00:36:40.600]  也有解經學者說上帝
[00:36:40.600 --> 00:36:41.700]  但無論如何
[00:36:41.700 --> 00:36:45.000]  這個宗教經營對她來講太重要了
[00:36:45.000 --> 00:36:47.300]  或者是說第一手的信仰經歷
[00:36:47.300 --> 00:36:49.300]  實在重要
[00:36:49.300 --> 00:36:51.100]  我經歷過上帝
[00:36:51.100 --> 00:36:53.100]  所以我抓住經歷過的上帝
[00:36:53.100 --> 00:36:54.100]  他跟我講什麼
[00:36:54.100 --> 00:36:55.000]  我就信什麼
[00:36:55.000 --> 00:36:56.900]  我就去做什麼
[00:36:56.900 --> 00:36:58.500]  舊約裡面看敬這個詞
[00:36:58.500 --> 00:37:00.000]  不僅僅是說
[00:37:00.000 --> 00:37:02.500]  看到、觀察
[00:37:02.500 --> 00:37:03.900]  這個看敬
[00:37:03.900 --> 00:37:07.200]  更代表著上帝是一種行動的
[00:37:07.200 --> 00:37:08.800]  關懷的
[00:37:08.800 --> 00:37:10.400]  上帝看敬
[00:37:10.400 --> 00:37:11.900]  就是一種介入
[00:37:11.900 --> 00:37:15.200]  參與和改變
[00:37:15.200 --> 00:37:18.700]  即使亞伯朗跟薩萊都沒有照顧夏甲
[00:37:18.700 --> 00:37:21.300]  上帝親自來到她生命當中
[00:37:21.300 --> 00:37:23.100]  說願意照顧她
[00:37:23.100 --> 00:37:25.300]  回到你祖母那裡順服她
[00:37:25.300 --> 00:37:28.100]  我就會照顧你
[00:37:28.100 --> 00:37:29.400]  有時候做基督徒
[00:37:29.400 --> 00:37:31.900]  遇到困境第一個想法就是逃避
[00:37:31.900 --> 00:37:34.100]  可是有時候會發現
[00:37:34.100 --> 00:37:36.000]  逃避解決不了問題
[00:37:36.000 --> 00:37:37.500]  仍然要回去
[00:37:37.500 --> 00:37:40.300]  在那個環境當中
[00:37:40.300 --> 00:37:42.900]  你才能夠更多經歷上帝
[00:37:42.900 --> 00:37:44.700]  比如說我是一個不耐煩的人
[00:37:44.700 --> 00:37:46.700]  恰恰就是要面對這樣的同事
[00:37:46.700 --> 00:37:48.200]  我才會學會耐煩
[00:37:48.200 --> 00:37:50.300]  對不對
[00:37:50.300 --> 00:37:52.600]  所以夫妻綁在一起
[00:37:52.600 --> 00:37:54.400]  是不容易的事情
[00:37:54.400 --> 00:37:55.900]  我們當中結婚幾十年的
[00:37:55.900 --> 00:37:56.800]  回頭一看
