
[00:00:00.000 --> 00:00:11.000]  主啊,我們真是經歷了禰的奇妙和真實,經歷了禰的豐富,經歷了禰全輩的救恩。
[00:26:12.000 --> 00:26:16.000]  也是空前的嚴重。
[00:26:16.000 --> 00:26:20.000]  任意妄為,自告自答,
[00:26:20.000 --> 00:26:23.000]  人的自己成為一切的標準,
[00:26:23.000 --> 00:26:25.000]  愛艷樂,不愛神,
[00:26:25.000 --> 00:26:28.000]  這是教會裡面的情況。
[00:26:28.000 --> 00:26:34.000]  把享受主義取代了神的地位。
[00:26:34.000 --> 00:26:35.000]  第五解,
[00:26:35.000 --> 00:26:39.000]  今天的外貌背了今天的實意,
[00:26:39.000 --> 00:26:42.000]  有信仰的外貌卻缺少了
[00:26:42.000 --> 00:26:46.000]  今天的內容和心靈。
[00:26:46.000 --> 00:26:49.000]  這些情況,
[00:26:49.000 --> 00:26:52.000]  如果我們在後面加上ISM,
[00:26:52.000 --> 00:26:54.000]  立刻就有時代的意義,
[00:26:54.000 --> 00:26:57.000]  正是今天的寫照,
[00:26:57.000 --> 00:26:59.000]  一點也不錯。
[00:26:59.000 --> 00:27:02.000]  越靠近主再來的時候,
[00:27:02.000 --> 00:27:06.000]  這種的程度就越增加。
[00:27:06.000 --> 00:27:09.000]  這是它的specific reference。
[00:27:09.000 --> 00:27:12.000]  再舉一個例子,
[00:27:12.000 --> 00:27:14.000]  麻太福音,
[00:27:14.000 --> 00:27:16.000]  二十四章,
[00:27:16.000 --> 00:27:18.000]  六解七解。
[00:27:18.000 --> 00:27:20.000]  你們也要聽見
[00:27:20.000 --> 00:27:23.000]  打仗和打仗的風聲,
[00:27:23.000 --> 00:27:24.000]  總不要驚慌,
[00:27:24.000 --> 00:27:27.000]  因為這些事是必須有的,
[00:27:27.000 --> 00:27:30.000]  只是末期還沒有到。
[00:27:30.000 --> 00:27:31.000]  民要攻打民,
[00:27:31.000 --> 00:27:33.000]  國要攻打國,
[00:27:33.000 --> 00:27:37.000]  多處必有飢荒地震。
[00:27:37.000 --> 00:27:39.000]  這些情況,
[00:27:39.000 --> 00:27:42.000]  如果我們把它用在其他的時代,
[00:27:42.000 --> 00:27:47.000]  也可以在某一種程度上通得過。
[00:27:47.000 --> 00:27:49.000]  打仗和打仗的風聲,
[00:27:49.000 --> 00:27:52.000]  在各時代都有。
[00:27:52.000 --> 00:27:54.000]  人類的歷史,
[00:27:54.000 --> 00:27:56.000]  就是打仗的歷史。
[00:27:56.000 --> 00:27:58.000]  民要攻打民,
[00:27:58.000 --> 00:28:00.000]  國要攻打國,
[00:28:00.000 --> 00:28:03.000]  是相當普遍的情況。
[00:28:03.000 --> 00:28:06.000]  飢荒地震,
[00:28:06.000 --> 00:28:08.000]  各時代都有。
[00:28:08.000 --> 00:28:11.000]  當我們讀到這的時候,
[00:28:11.000 --> 00:28:15.000]  如果我們把這些現象,
[00:28:15.000 --> 00:28:17.000]  向非基督徒提出來說,
[00:28:17.000 --> 00:28:19.000]  這些現象,
[00:28:19.000 --> 00:28:21.000]  證明主快來了,
[00:28:21.000 --> 00:28:23.000]  他們一定會笑我們。
[00:28:23.000 --> 00:28:25.000]  他們說這是一個
[00:28:25.000 --> 00:28:29.000]  全面的描述全世紀的歷史。
[00:28:29.000 --> 00:28:31.000]  沒有什麼特別,
[00:28:31.000 --> 00:28:34.000]  可以用在各時代身上。
[00:28:34.000 --> 00:28:37.000]  如果我們對於
[00:28:37.000 --> 00:28:40.000]  預言的這個特性有了瞭解以後,
[00:28:40.000 --> 00:28:45.000]  我們就會有個更全面的瞭解和認識。
[00:28:45.000 --> 00:28:47.000]  我們就會說,
[00:28:47.000 --> 00:28:48.000]  這樣的預言,
[00:28:48.000 --> 00:28:51.000]  一方面是一個全面的描述,
[00:28:51.000 --> 00:28:53.000]  但是同時,
[00:28:53.000 --> 00:28:55.000]  到了末世的時候,
[00:28:55.000 --> 00:28:56.000]  這些情況,
[00:28:56.000 --> 00:28:59.000]  要加澱粉,
[00:28:59.000 --> 00:29:01.000]  加力地出現,
[00:29:01.000 --> 00:29:04.000]  有高風性地出現。
[00:29:04.000 --> 00:29:05.000]  今天,
[00:29:05.000 --> 00:29:07.000]  打仗和打仗的風聲,
[00:29:07.000 --> 00:29:11.000]  我們可以說是熱戰和冷戰。
[00:29:11.000 --> 00:29:14.000]  打仗的風聲是冷戰。
[00:29:14.000 --> 00:29:16.000]  今天的戰事,
[00:29:16.000 --> 00:29:19.000]  一直在持續,
[00:29:19.000 --> 00:29:24.000]  和過去的任何的時代的歷史記載,
[00:29:24.000 --> 00:29:25.000]  都有差別,
[00:29:25.000 --> 00:29:27.000]  程度上的差別。
[00:29:27.000 --> 00:29:32.000]  我們今天很難在365天裡面,
[00:29:32.000 --> 00:29:39.000]  找到任何一天是沒有某一處有戰爭在進行的。
[00:29:39.000 --> 00:29:41.000]  這是一個事實。
[00:29:41.000 --> 00:29:43.000]  地震的現象,
[00:29:43.000 --> 00:29:46.000]  也更嚴重。
[00:29:46.000 --> 00:29:48.000]  這個飢荒的出現,
[00:29:48.000 --> 00:29:52.000]  是聯合國的一個大的課題,
[00:29:52.000 --> 00:29:53.000]  大的準備,
[00:29:53.000 --> 00:29:55.000]  大的研究,
[00:29:55.000 --> 00:29:58.000]  大的要解決的問題之一。
[00:29:58.000 --> 00:30:01.000]  這裡提到民要攻打民國,
[00:30:01.000 --> 00:30:03.000]  要攻打國,
[00:30:03.000 --> 00:30:06.000]  這裡特別把國和民分開。
[00:30:06.000 --> 00:30:08.000]  有的人說,
[00:30:08.000 --> 00:30:13.000]  這不過是文字上的一個play of words,
[00:30:13.000 --> 00:30:15.000]  這是一種文,
[00:30:15.000 --> 00:30:17.000]  一個literary style,
[00:30:17.000 --> 00:30:19.000]  把民國分開,
[00:30:19.000 --> 00:30:21.000]  但是在預言裡頭,
[00:30:21.000 --> 00:30:24.000]  主耶穌特別的這樣提,
[00:30:24.000 --> 00:30:27.000]  把民和國分開來講,
[00:30:27.000 --> 00:30:30.000]  讓我們不能不注意到,
[00:30:30.000 --> 00:30:34.000]  其中說可能有的分別。
[00:30:34.000 --> 00:30:37.000]  這個racial problems,
[00:30:37.000 --> 00:30:40.000]  很可能隱藏在裡面,
[00:30:40.000 --> 00:30:42.000]  不但是國家與國家的問題,
[00:30:42.000 --> 00:30:46.000]  也是民族與民族的問題。
[00:30:46.000 --> 00:30:49.000]  主特別把這兩樣分開來講,
[00:30:49.000 --> 00:30:52.000]  我相信不單單是literary style,
[00:30:52.000 --> 00:30:57.000]  可以解決的一件事情。
[00:30:57.000 --> 00:31:00.000]  如果單單看這兩節,
[00:31:00.000 --> 00:31:03.000]  我們還可以退一步說,
[00:31:03.000 --> 00:31:04.000]  這是偶然的,
[00:31:04.000 --> 00:31:07.000]  但是如果把這兩節的預言,
[00:31:07.000 --> 00:31:09.000]  和其他的預言,
[00:31:09.000 --> 00:31:11.000]  更確定的預言,
[00:31:11.000 --> 00:31:12.000]  連在一起看的時候,
[00:31:12.000 --> 00:31:14.000]  它的意義就不同了。
[00:31:14.000 --> 00:31:19.000]  我相信大家瞭解我這個意思。
[00:31:19.000 --> 00:31:23.000]  比方在法庭上一些證據,
[00:31:23.000 --> 00:31:26.000]  單單看一件事當作證據的時候,
[00:31:26.000 --> 00:31:28.000]  它的分量可能不夠,
[00:31:28.000 --> 00:31:30.000]  但是如果和一些相關聯的,
[00:31:30.000 --> 00:31:33.000]  其他的證據連在一起看,
[00:31:33.000 --> 00:31:39.000]  它就加強了證據的分量和結論性。
[00:31:39.000 --> 00:31:43.000]  這兩節經文的意義和作用的重點,
[00:31:43.000 --> 00:31:46.000]  也是在此了。
[00:31:46.000 --> 00:31:48.000]  回到末世的時候,
[00:31:48.000 --> 00:31:55.000]  這兩節就有在更高的程度上成全。
[00:31:55.000 --> 00:31:59.000]  Fulfillment of these words on a higher level,
[00:31:59.000 --> 00:32:01.000]  in a fuller degree.
[00:32:01.000 --> 00:32:04.000]  我們再看一個例子。
[00:32:04.000 --> 00:32:06.000]  七十錄六藏,
[00:32:06.000 --> 00:32:08.000]  一節到八節。
[00:32:08.000 --> 00:32:12.000]  七十錄六藏,
[00:32:12.000 --> 00:32:14.000]  一節到八節。
[00:32:14.000 --> 00:32:17.000]  這裡提到四個印。
[00:32:17.000 --> 00:32:21.000]  我看見高陽解開七印中第一印的時候,
[00:32:21.000 --> 00:32:24.000]  就聽見四活物中的一個活物,
[00:32:24.000 --> 00:32:27.000]  聲音入壘說你來。
[00:32:27.000 --> 00:32:28.000]  我就觀看,
[00:32:28.000 --> 00:32:31.000]  見有一匹白馬騎在馬上的哪個宮,
[00:32:31.000 --> 00:32:33.000]  並有官冕賜給他。
[00:32:33.000 --> 00:32:35.000]  他點出來,
[00:32:35.000 --> 00:32:36.000]  勝了又勝。
[00:32:36.000 --> 00:32:37.000]  這是白馬,
[00:32:37.000 --> 00:32:39.000]  白馬拿著弓,
[00:32:39.000 --> 00:32:41.000]  他得勝,
[00:32:41.000 --> 00:32:45.000]  就表示有一種的戰爭在進行。
[00:32:45.000 --> 00:32:49.000]  而且這個戰爭是審判性的戰爭,
[00:32:49.000 --> 00:32:53.000]  因為是用壘來引發出來的。
[00:32:53.000 --> 00:32:56.000]  介紹的字是壘。
[00:32:56.000 --> 00:33:00.000]  在這個壘的寓言的僧宗,
[00:33:00.000 --> 00:33:02.000]  出來的白馬,
[00:33:02.000 --> 00:33:06.000]  而壘的意義是審判的意義。
[00:33:06.000 --> 00:33:08.000]  第二匹馬,
[00:33:08.000 --> 00:33:09.000]  第三節,
[00:33:09.000 --> 00:33:11.000]  解開第二印的時候,
[00:33:11.000 --> 00:33:14.000]  我聽見第二個活物說你來,
[00:33:14.000 --> 00:33:17.000]  就另有一匹馬出來,
[00:33:17.000 --> 00:33:18.000]  是紅的,
[00:33:18.000 --> 00:33:21.000]  有權柄給了那騎馬的,
[00:33:21.000 --> 00:33:23.000]  可以從地上奪取太平,
[00:33:23.000 --> 00:33:26.000]  是人彼此相殺,
[00:33:26.000 --> 00:33:29.000]  又有一把大刀賜給他。
[00:33:29.000 --> 00:33:33.000]  這是第二匹馬和騎馬的,
[00:33:33.000 --> 00:33:37.000]  很明顯這是指戰爭說的,
[00:33:37.000 --> 00:33:41.000]  紅色代表血的顏色,
[00:33:41.000 --> 00:33:43.000]  奪取了太平,
[00:33:43.000 --> 00:33:45.000]  騎馬拿了一把大刀,
[00:33:45.000 --> 00:33:47.000]  表示戰爭,
[00:33:47.000 --> 00:33:50.000]  是人彼此相殺,
[00:33:50.000 --> 00:33:51.000]  戰爭。
[00:33:51.000 --> 00:33:53.000]  第三匹馬,
[00:33:53.000 --> 00:33:54.000]  第五節,
[00:33:54.000 --> 00:33:56.000]  解開第三印的時候,
[00:33:56.000 --> 00:33:59.000]  我聽見第三個活物說你來,
[00:33:59.000 --> 00:34:01.000]  我就觀看見有一匹黑馬,
[00:34:01.000 --> 00:34:04.000]  騎在馬上的手裡拿著天平,
[00:34:04.000 --> 00:34:06.000]  我聽見在四活物中,
[00:34:06.000 --> 00:34:07.000]  似乎有聲音說,
[00:34:07.000 --> 00:34:10.000]  一錢銀子買一身麥子,
[00:34:10.000 --> 00:34:12.000]  一錢銀子買三身大麥,
[00:34:12.000 --> 00:34:15.000]  有喝酒不可糟蹋。
[00:34:15.000 --> 00:34:17.000]  這是飢荒,
[00:34:17.000 --> 00:34:20.000]  人吃不飽的時候,
[00:34:20.000 --> 00:34:25.000]  在飢荒中的人的面色是紫灰色,
[00:34:25.000 --> 00:34:27.000]  黑色。
[00:34:27.000 --> 00:34:29.000]  這裡特別說,
[00:34:29.000 --> 00:34:31.000]  騎馬的拿著天平,
[00:34:31.000 --> 00:34:33.000]  來評什麼呢?
[00:34:33.000 --> 00:34:35.000]  評麥子,
[00:34:35.000 --> 00:34:39.000]  那就表示麥子很缺少,
[00:34:39.000 --> 00:34:40.000]  價錢很貴,
[00:34:40.000 --> 00:34:43.000]  一錢銀子買一身麥子,
[00:34:43.000 --> 00:34:45.000]  一錢銀子是當時一個人,
[00:34:45.000 --> 00:34:46.000]  一整天的工價,
[00:34:46.000 --> 00:34:48.000]  他一整天的工作,
[00:34:48.000 --> 00:34:50.000]  就能夠買一身麥子,
[00:34:50.000 --> 00:34:52.000]  就是他一天的口糧,
[00:34:52.000 --> 00:34:54.000]  他說得到的,
[00:34:54.000 --> 00:34:58.000]  就能維持他的生命不死。
[00:34:58.000 --> 00:35:00.000]  油和酒不可糟蹋,
[00:35:00.000 --> 00:35:03.000]  就是很缺少。
[00:35:03.000 --> 00:35:06.000]  油代表豐富,
[00:35:06.000 --> 00:35:09.000]  酒代表享受。
[00:35:09.000 --> 00:35:13.000]  油和酒都非常的稀少,
[00:35:13.000 --> 00:35:15.000]  所以很珍貴,
[00:35:15.000 --> 00:35:17.000]  不可以隨便糟蹋。
[00:35:17.000 --> 00:35:19.000]  這是飢荒。
[00:35:19.000 --> 00:35:22.000]  第四匹馬,第七節。
[00:35:22.000 --> 00:35:24.000]  解開第四印的時候,
[00:35:24.000 --> 00:35:26.000]  我聽見這四個活物說你來,
[00:35:26.000 --> 00:35:29.000]  我就觀看見有一匹灰色馬,
[00:35:29.000 --> 00:35:32.000]  騎在馬上的名字叫做石,
[00:35:32.000 --> 00:35:34.000]  陰符也隨著它,
[00:35:34.000 --> 00:35:35.000]  有權柄賜給它,
[00:35:35.000 --> 00:35:39.000]  可以用刀劍飢荒瘟疫野獸,
[00:35:39.000 --> 00:35:42.000]  殺害地上四分之一的人。
[00:35:42.000 --> 00:35:44.000]  這是石。
[00:35:44.000 --> 00:35:47.000]  這四匹馬所代表的,
[00:35:47.000 --> 00:35:50.000]  頭兩匹馬是戰爭,
[00:35:50.000 --> 00:35:52.000]  第三匹馬是飢荒,
[00:35:52.000 --> 00:35:54.000]  第四匹馬是死亡。
[00:35:54.000 --> 00:35:58.000]  那麼這樣的一種的次序,
[00:35:58.000 --> 00:36:00.000]  這樣的一個sequence,
[00:36:00.000 --> 00:36:03.000]  是很自然的,
[00:36:03.000 --> 00:36:08.000]  可以用在不同的許多時代身上,
[00:36:08.000 --> 00:36:10.000]  都可以通的,
[00:36:10.000 --> 00:36:13.000]  但是在末世的時候,
[00:36:13.000 --> 00:36:16.000]  這四匹馬所象徵的情況,
[00:36:16.000 --> 00:36:21.000]  變本加厲的狀態出現,
[00:36:21.000 --> 00:36:25.000]  而且每匹馬裡面講的話,
[00:36:25.000 --> 00:36:29.000]  可能有字面以外的意義,
[00:36:29.000 --> 00:36:30.000]  很可能,
[00:36:30.000 --> 00:36:32.000]  因為聖經的預言,
[00:36:32.000 --> 00:36:34.000]  好像一塊寶石,
[00:36:34.000 --> 00:36:35.000]  有不同的面,
[00:36:35.000 --> 00:36:38.000]  有不同的facets,
[00:36:38.000 --> 00:36:42.000]  different facets of the same diamond,
[00:36:42.000 --> 00:36:45.000]  這樣我們看見一個面的時候,
[00:36:45.000 --> 00:36:48.000]  我們不能說這一面就是整個的寶石,
[00:36:48.000 --> 00:36:49.000]  看到那一面的時候,
[00:36:49.000 --> 00:36:52.000]  不能說那一面就是整個的寶石,
[00:36:52.000 --> 00:36:54.000]  整個的寶石就是這一面,
[00:36:54.000 --> 00:36:55.000]  就是那一面,
[00:36:55.000 --> 00:36:56.000]  不是,
[00:36:56.000 --> 00:36:58.000]  有很多的面,
[00:36:58.000 --> 00:37:01.000]  在聖經的預言裡頭,
[00:37:01.000 --> 00:37:06.000]  也很可能有許多的豐富的內容,
[00:37:06.000 --> 00:37:10.000]  到了時候在事實上有應驗,
[00:37:10.000 --> 00:37:12.000]  這種的豐富的內容,
[00:37:12.000 --> 00:37:15.000]  已經在過去的預言的應驗上,
[00:37:15.000 --> 00:37:16.000]  給我們看過了,
[00:37:16.000 --> 00:37:19.000]  所以我們在心理上有個預備,
[00:37:19.000 --> 00:37:22.000]  說將來也會如此,
[00:37:22.000 --> 00:37:23.000]  好,
[00:37:23.000 --> 00:37:26.000]  這是第二個特性,
[00:37:26.000 --> 00:37:30.000]  聖經預言的一般性和特殊性,
[00:37:30.000 --> 00:37:33.000]  第三個特性,
[00:37:33.000 --> 00:37:37.000]  預予陸續性和高豐性,
[00:37:37.000 --> 00:37:44.000]  預予陸續性和高豐性的宗教宗教,
[00:37:44.000 --> 00:37:46.000]  也可以說,
[00:37:46.000 --> 00:37:53.000]  預予陸續性和高豐性的宗教宗教,
[00:37:53.000 --> 00:37:57.000]  在講義裡面提到一個例子,
[00:37:57.000 --> 00:38:02.000]  是關於七十路的解釋的不同的意見,
[00:38:02.000 --> 00:38:04.000]  我們研究七十路的時候,
[00:38:04.000 --> 00:38:08.000]  每一本解釋七十路的書,
[00:38:08.000 --> 00:38:14.000]  都開始要提這不同的解釋的路線,
[00:38:14.000 --> 00:38:16.000]  第一種的路線,
[00:38:16.000 --> 00:38:18.000]  就是認為七十路,
[00:38:18.000 --> 00:38:25.000]  是與當時羅馬帝國的歷史背景達成一片的,
[00:38:25.000 --> 00:38:30.000]  這是心態的路線,
[00:38:30.000 --> 00:38:35.000]  就是說,七十路裡面所說的一切,
[00:38:35.000 --> 00:38:42.000]  都是和當時羅馬帝國的實際的歷史的情況連在一起的,
[00:38:42.000 --> 00:38:45.000]  那麼這種的解釋,
[00:38:45.000 --> 00:38:50.000]  叫做the Preterist Interpretation,
[00:38:50.000 --> 00:38:53.000]  過去式的解釋,
[00:38:53.000 --> 00:38:55.000]  這是我們不取的,
[00:38:55.000 --> 00:38:58.000]  這是心態的解釋,
[00:38:58.000 --> 00:39:01.000]  那麼第二種的解釋呢,
[00:39:01.000 --> 00:39:08.000]  就是認為在歷史中,
[00:39:08.000 --> 00:39:12.000]  陸續的應驗七十路的預言,
[00:39:12.000 --> 00:39:15.000]  從羅馬帝國開始,
[00:39:15.000 --> 00:39:19.000]  一直陸續的應驗下去,
[00:39:19.000 --> 00:39:21.000]  到末世,
[00:39:21.000 --> 00:39:26.000]  才有一個高峰的應驗,
[00:39:26.000 --> 00:39:34.000]  這是the Historic Interpretation,
[00:39:34.000 --> 00:39:36.000]  第三種的解釋呢,
[00:39:36.000 --> 00:39:39.000]  就是說七十路的預言,
[00:39:39.000 --> 00:39:42.000]  都是到了末世才應驗,
[00:39:42.000 --> 00:39:44.000]  完全是將來式的,
[00:39:44.000 --> 00:39:49.000]  這就是the Futuristic Interpretation,
[00:39:49.000 --> 00:39:53.000]  其實呢,最正確的解釋,
[00:39:53.000 --> 00:39:56.000]  就是這三樣的綜合體,
[00:39:56.000 --> 00:39:58.000]  意思就是說,
[00:39:58.000 --> 00:40:01.000]  七十路裡面說的預言,
[00:40:01.000 --> 00:40:05.000]  從羅馬帝國時代,
[00:40:05.000 --> 00:40:08.000]  已經有了它的影像,
[00:40:08.000 --> 00:40:10.000]  已經有了它的關聯,
[00:40:10.000 --> 00:40:13.000]  已經開始應驗,
[00:40:13.000 --> 00:40:16.000]  這個應驗是一個歷史的整體,
[00:40:16.000 --> 00:40:18.000]  從羅馬帝國開始,
[00:40:18.000 --> 00:40:22.000]  經過了整個的歷史的過程,
[00:40:22.000 --> 00:40:24.000]  到末世的時候,
[00:40:24.000 --> 00:40:25.000]  才有完整的,
[00:40:25.000 --> 00:40:26.000]  最高的,
[00:40:26.000 --> 00:40:30.000]  最完全的應驗,
[00:40:30.000 --> 00:40:34.000]  這三樣綜合在一起,
[00:40:34.000 --> 00:40:39.000]  合成了the Comprehensive Interpretation,
[00:40:39.000 --> 00:40:43.000]  綜合性的解釋,
[00:40:43.000 --> 00:40:47.000]  the Comprehensive Interpretation,
[00:40:47.000 --> 00:40:49.000]  這樣的一種解釋呢,
[00:40:49.000 --> 00:40:52.000]  也就是說明瞭,
[00:40:52.000 --> 00:40:55.000]  聖經預言有它的陸續性,
[00:40:55.000 --> 00:40:57.000]  和最後的高峰性,
[00:40:57.000 --> 00:40:59.000]  最後它一個climax,
[00:40:59.000 --> 00:41:02.000]  但是中間有它的process,
[00:41:02.000 --> 00:41:07.000]  它的process也是它的一部分,
[00:41:07.000 --> 00:41:14.000]  So, the process itself is a part of the fulfillment of these prophecies.
[00:41:14.000 --> 00:41:16.000]  現在我們舉一個例子,
[00:41:16.000 --> 00:41:18.000]  就是底基督這個例子,
[00:41:18.000 --> 00:41:22.000]  在奇事錄裡面用受來表達底基督,
[00:41:22.000 --> 00:41:27.000]  有人說奇事錄裡面沒有用底基督這個名稱,
[00:41:27.000 --> 00:41:30.000]  這是我們加上去的,
[00:41:30.000 --> 00:41:33.000]  奇事錄裡面根本沒有底基督這個名,
[00:41:33.000 --> 00:41:36.000]  不錯,這個話不錯,
[00:41:36.000 --> 00:41:43.000]  但是我們從約翰一書裡面看見底基督的名字,
[00:41:43.000 --> 00:41:46.000]  在看見奇事錄裡面的受,
[00:41:46.000 --> 00:41:51.000]  是和基督剛剛成強烈的對比,
[00:41:51.000 --> 00:41:54.000]  而且有許多地方是模仿基督,
[00:41:54.000 --> 00:41:55.000]  冒充基督,
[00:41:55.000 --> 00:41:59.000]  所以可以名正言順地說它是假基督,
[00:41:59.000 --> 00:42:01.000]  假基督與基督為敵,
[00:42:01.000 --> 00:42:06.000]  所以底基督這個名稱是個很自然的一個結論,
[00:42:06.000 --> 00:42:13.000]  所以不是勉強地加上去的一個名稱,
[00:42:13.000 --> 00:42:19.000]  我相信研究奇事錄的人都會面對這個名稱的問題,
[00:42:19.000 --> 00:42:23.000]  底基督到底是不是奇事錄本身有的,
[00:42:23.000 --> 00:42:26.000]  我們的回答就是說在字面上沒有,
[00:42:26.000 --> 00:42:29.000]  在意義上有,
[00:42:29.000 --> 00:42:34.000]  奇事錄是用這個受來代表底基督,
[00:42:34.000 --> 00:42:37.000]  那麼底基督這件事,
[00:42:37.000 --> 00:42:42.000]  這個預言有許多不同的意義在裡頭,
[00:42:42.000 --> 00:42:46.000]  是陸續性和高峰性的一個綜合題,
[00:42:46.000 --> 00:42:50.000]  我們在講義里看見有廣義的底基督,
[00:42:50.000 --> 00:42:52.000]  有歷史的底基督,
[00:42:52.000 --> 00:42:53.000]  有集體的底基督,
[00:42:53.000 --> 00:42:55.000]  有政治的底基督,
[00:42:55.000 --> 00:42:56.000]  宗教的底基督,
[00:42:56.000 --> 00:42:58.000]  個人的底基督,
[00:42:58.000 --> 00:43:01.000]  這都是在聖經里提到的,
[00:43:01.000 --> 00:43:05.000]  我們一一的來稍微看一看,
[00:43:05.000 --> 00:43:13.000]  約翰一書二章十八節,
[00:43:13.000 --> 00:43:17.000]  小子們如今是末世了,
[00:43:17.000 --> 00:43:21.000]  你們曾聽見說那底基督的要來,
[00:43:21.000 --> 00:43:25.000]  現在已經有好些底基督的出來了,
[00:43:25.000 --> 00:43:28.000]  從此我們就知道如今是末世了,
[00:43:28.000 --> 00:43:31.000]  這裡又很清楚的提到末世,
[00:43:31.000 --> 00:43:34.000]  師徒約翰的時候已經說是末世了,
[00:43:34.000 --> 00:43:36.000]  現在還是末世,
[00:43:36.000 --> 00:43:42.000]  那個問題就在我們提到的西伯來書第一章第二節的那個解答,
[00:43:42.000 --> 00:43:44.000]  這是很重要的一個認識,
[00:43:44.000 --> 00:43:50.000]  不然我們對於聖經的預言會有很多的問題,
[00:43:50.000 --> 00:43:55.000]  這裡說的底基督是一個是一個廣義的底基督,
[00:43:55.000 --> 00:44:04.000]  所以這裡用多數好些底基督,
[00:44:04.000 --> 00:44:12.000]  凡是與基督為敵的教訓運動力勢力都可以叫做底基督,
[00:44:12.000 --> 00:44:15.000]  那麼從這一節也可以看出來,
[00:44:15.000 --> 00:44:19.000]  在初期的教會裡面已經有底基督的觀念,
[00:44:19.000 --> 00:44:24.000]  所以底基督這個名稱從這一節可以看出來是早期教會,
[00:44:24.000 --> 00:44:27.000]  在基督時代的教會裡面已經有這個名稱,
[00:44:27.000 --> 00:44:29.000]  所以師徒約翰在這裡說,
[00:44:29.000 --> 00:44:33.000]  你們已經聽過人說了底基督要來了,
[00:44:33.000 --> 00:44:37.000]  可見當時已經用底基督的名稱了,
[00:44:37.000 --> 00:44:41.000]  不是今天我們造出來的,
[00:44:41.000 --> 00:44:44.000]  好,這是廣義的底基督,
[00:44:44.000 --> 00:44:46.000]  第二,歷史的底基督,
[00:44:46.000 --> 00:44:53.000]  我們翻到西斯錄第十三章,
[00:44:53.000 --> 00:44:55.000]  第一節,
[00:44:55.000 --> 00:44:59.000]  我又看見一個獸從海中上來,
[00:44:59.000 --> 00:45:01.000]  有十腳,七頭,
[00:45:01.000 --> 00:45:04.000]  在十腳上帶著十個冠冕,
[00:45:04.000 --> 00:45:07.000]  七頭上有邪度的名號,
[00:45:07.000 --> 00:45:12.000]  這個獸也就是底基督的形象,
[00:45:12.000 --> 00:45:14.000]  這個獸有七個頭,
[00:45:14.000 --> 00:45:19.000]  這七個頭在西斯錄裡面告訴我們,
[00:45:19.000 --> 00:45:23.000]  這代表七個帝國,與神為敵的,
[00:45:23.000 --> 00:45:25.000]  也就是與神的玄冥,
[00:45:25.000 --> 00:45:28.000]  以色列人為敵的七個大帝國,
[00:45:28.000 --> 00:45:30.000]  為什麼這樣說呢?
[00:45:30.000 --> 00:45:33.000]  我們看第十七章,
[00:45:33.000 --> 00:45:36.000]  清楚地向我們這樣解釋,
[00:45:36.000 --> 00:45:38.000]  十七章,
[00:45:38.000 --> 00:45:41.000]  第九節和第十節,
[00:45:41.000 --> 00:45:45.000]  智慧的心在此可以思想,
[00:45:45.000 --> 00:45:48.000]  九節十節,十七章,
[00:45:48.000 --> 00:45:51.000]  智慧的心在此可以思想,
[00:45:51.000 --> 00:45:55.000]  七頭就是女人所坐的七座山,
[00:45:55.000 --> 00:45:57.000]  當時的羅馬城,
[00:45:57.000 --> 00:45:59.000]  羅馬帝國的首城,
[00:45:59.000 --> 00:46:03.000]  羅馬就是名字叫七座山,
[00:46:03.000 --> 00:46:06.000]  The City of Seven Hills,
[00:46:06.000 --> 00:46:10.000]  這是羅馬城的一個外號,
[00:46:10.000 --> 00:46:13.000]  第十節,又是七位王,
[00:46:13.000 --> 00:46:16.000]  吳位已經傾倒了,
[00:46:16.000 --> 00:46:20.000]  這七位王,也就是七個帝國,
[00:46:20.000 --> 00:46:22.000]  包括了埃及,
[00:46:22.000 --> 00:46:24.000]  包括了亞述,
[00:46:24.000 --> 00:46:26.000]  包括了巴比倫,
[00:46:26.000 --> 00:46:29.000]  包括了波斯,
[00:46:29.000 --> 00:46:31.000]  包括了希臘,
[00:46:31.000 --> 00:46:35.000]  這五位帝國已經傾倒了,
[00:46:35.000 --> 00:46:37.000]  已經過去了,
[00:46:37.000 --> 00:46:40.000]  那麼很明顯的,
[00:46:40.000 --> 00:46:45.000]  這是歷史上的底極度的意義,
[00:46:45.000 --> 00:46:47.000]  第三個意義,
[00:46:47.000 --> 00:46:49.000]  是集體的意義,
[00:46:49.000 --> 00:46:51.000]  再翻回十三章,
[00:46:51.000 --> 00:46:52.000]  這裡提到,
[00:46:52.000 --> 00:46:55.000]  這個獸的頭上有十個角,
[00:46:55.000 --> 00:46:57.000]  每一個角上帶著一個冠冕,
[00:46:57.000 --> 00:47:01.000]  冠冕代表王位,
[00:47:01.000 --> 00:47:04.000]  也代表王的代表國家,
[00:47:04.000 --> 00:47:08.000]  所以十個角是代表十個國家,
[00:47:08.000 --> 00:47:12.000]  它的基本意義就是集體的,
[00:47:12.000 --> 00:47:16.000]  另外政治和宗教的意義,
[00:47:16.000 --> 00:47:18.000]  還是十三章,
[00:47:18.000 --> 00:47:21.000]  我們看十一節到十五節,
[00:47:21.000 --> 00:47:24.000]  十三章十一節到十五節,
[00:47:24.000 --> 00:47:27.000]  我又看見另一個獸,
[00:47:27.000 --> 00:47:29.000]  從地中上來,
