
[00:00:00.000 --> 00:00:13.120]  歡迎大家來到神話茶館 我是陳偉光牧師
[00:16:27.040 --> 00:16:29.040]  一個義人 不是因為我的努力
[00:16:29.040 --> 00:16:31.040]  是因為我願意
[00:16:31.040 --> 00:16:33.040]  接受恩寵 由恩寵轉化我
[00:16:33.040 --> 00:16:35.040]  我實際上
[00:16:35.040 --> 00:16:37.040]  我本身是一個罪人
[00:16:37.040 --> 00:16:39.040]  因為我有罪的傾向
[00:16:39.040 --> 00:16:41.040]  我常常很軟弱犯罪
[00:16:41.040 --> 00:16:43.040]  就因為我知道自己是一個這麼軟弱的罪人
[00:16:43.040 --> 00:16:45.040]  所以我特別
[00:16:45.040 --> 00:16:47.040]  強調
[00:16:47.040 --> 00:16:49.040]  唯有天主的恩寵才可以轉化到我
[00:16:49.040 --> 00:16:51.040]  重點在這裏
[00:16:51.040 --> 00:16:53.040]  不是強調我是一個義人
[00:16:53.040 --> 00:16:55.040]  剛剛相反
[00:16:55.040 --> 00:16:57.040]  所以我們公教會都強調我是一個罪人
[00:16:57.040 --> 00:16:59.040]  不過我因為有天主的恩寵
[00:16:59.040 --> 00:17:01.040]  所以
[00:17:01.040 --> 00:17:03.040]  我能夠成為一個真正的基督徒
[00:17:03.040 --> 00:17:05.040]  能夠真正成為天父的義女
[00:17:05.040 --> 00:17:07.040]  是天主的恩寵
[00:17:07.040 --> 00:17:09.040]  讓我成為一個義人 不是我的努力
[00:17:09.040 --> 00:17:11.040]  重點在這裏
[00:17:11.040 --> 00:17:13.040]  誠意完全是一個
[00:17:13.040 --> 00:17:15.040]  百百的恩賜
[00:17:15.040 --> 00:17:17.040]  不是靠我努力賺回來
[00:17:17.040 --> 00:17:19.040]  這方面
[00:17:19.040 --> 00:17:21.040]  我想新教會同意
[00:17:21.040 --> 00:17:23.040]  誠意不是靠自己的努力
[00:17:23.040 --> 00:17:25.040]  剛才都是非常新教的說法
[00:17:25.040 --> 00:17:27.040]  沒錯
[00:17:27.040 --> 00:17:29.040]  其實這就是天主教的說法
[00:17:29.040 --> 00:17:31.040]  中間有很多以訛傳訛的誤解
[00:17:31.040 --> 00:17:33.040]  在傳
[00:17:33.040 --> 00:17:35.040]  所以
[00:17:35.040 --> 00:17:37.040]  在這方面我看到
[00:17:37.040 --> 00:17:39.040]  我們可能是同一個事實
[00:17:39.040 --> 00:17:41.040]  但可能用不同的方式
[00:17:41.040 --> 00:17:43.040]  去解釋
[00:17:43.040 --> 00:17:45.040]  好像半杯水
[00:17:45.040 --> 00:17:47.040]  還是滿
[00:17:47.040 --> 00:17:49.040]  還是不滿
[00:17:49.040 --> 00:17:51.040]  沒錯
[00:17:51.040 --> 00:17:53.040]  這次差不多了
[00:17:53.040 --> 00:17:55.040]  我們下次最後一次會說
[00:17:55.040 --> 00:17:57.040]  信德和行為的關係
[00:17:57.040 --> 00:17:59.040]  下次見
