
[00:00:00.000 --> 00:00:02.500]  今天是第六講
[00:21:21.500 --> 00:21:24.500]  他們也能夠行神蹟
[00:21:24.500 --> 00:21:25.500]  用他們的法術
[00:21:25.500 --> 00:21:28.500]  說做的事像摩西所做的
[00:21:28.500 --> 00:21:31.500]  表面看是一樣的
[00:21:31.500 --> 00:21:35.500]  撒旦會這樣冒充基督
[00:21:35.500 --> 00:21:39.500]  今天撒旦喊着很多好聽的口號
[00:21:39.500 --> 00:21:42.500]  但是在這些口號的幌子之下
[00:21:42.500 --> 00:21:44.500]  卻是做害人的事
[00:21:44.500 --> 00:21:46.500]  就好像說
[00:21:46.500 --> 00:21:48.500]  這個幌子是自由
[00:21:48.500 --> 00:21:51.500]  但是實際上是放縱情慾
[00:21:51.500 --> 00:21:52.500]  又比如說
[00:21:52.500 --> 00:21:56.500]  這個幌子或者說旗號是愛
[00:21:56.500 --> 00:22:00.500]  但是實際上是入體的愛
[00:22:00.500 --> 00:22:02.500]  不是真正的愛
[00:22:02.500 --> 00:22:05.500]  幌子或者旗號是藝術
[00:22:05.500 --> 00:22:11.500]  但是實際上卻是黃色的書報
[00:22:11.500 --> 00:22:15.500]  幌子或者是旗號說是自然
[00:22:15.500 --> 00:22:16.500]  崇尚自然
[00:22:16.500 --> 00:22:18.500]  歸回大自然
[00:22:18.500 --> 00:22:20.500]  愛大自然
[00:22:20.500 --> 00:22:22.500]  但是在事實上
[00:22:22.500 --> 00:22:28.500]  卻是人發泄自己天然的情慾
[00:22:28.500 --> 00:22:30.500]  各樣的私慾
[00:22:30.500 --> 00:22:32.500]  因此撒旦
[00:22:32.500 --> 00:22:35.500]  用這一個人所不容易覺察的
[00:22:35.500 --> 00:22:38.500]  詭詐的計謀來害人
[00:22:38.500 --> 00:22:41.500]  很多的人上了他的當
[00:22:41.500 --> 00:22:43.500]  基督徒必須小心
[00:22:43.500 --> 00:22:44.500]  讓我們記得
[00:22:44.500 --> 00:22:46.500]  撒旦是假基督
[00:22:46.500 --> 00:22:47.500]  是敵基督
[00:22:47.500 --> 00:22:49.500]  他冒充基督
[00:22:49.500 --> 00:22:53.500]  卻是做與基督爲敵的各樣的壞事
[00:22:53.500 --> 00:22:56.500]  我們必須慎思明辨
[00:22:56.500 --> 00:22:59.500]  把神的話藏在我們心中
[00:22:59.500 --> 00:23:01.500]  我們才能夠正確地認識它
[00:23:01.500 --> 00:23:03.500]  最後第七個對比
[00:23:03.500 --> 00:23:06.500]  就是收莊稼的對比
[00:23:06.500 --> 00:23:08.500]  收革的對比
[00:23:08.500 --> 00:23:11.500]  這是在第十四章裏面
[00:23:11.500 --> 00:23:15.500]  十四章十四節到第十六節
[00:23:15.500 --> 00:23:20.500]  這裏所說的是收好的莊稼
[00:23:20.500 --> 00:23:22.500]  收了以後
[00:23:22.500 --> 00:23:26.500]  就要收藏在永生的倉庫裏面
[00:23:26.500 --> 00:23:29.500]  下文第十七節到第二十節
[00:23:29.500 --> 00:23:32.500]  卻是收那些不好的莊稼
[00:23:32.500 --> 00:23:34.500]  收起來是要
[00:23:34.500 --> 00:23:38.500]  放在神的大怒的酒棗裏面
[00:23:38.500 --> 00:23:40.500]  要受審判和刑罰
[00:23:40.500 --> 00:23:42.500]  在末世的時候
[00:23:42.500 --> 00:23:44.500]  神要這樣地實行
[00:23:44.500 --> 00:23:46.500]  祂公義的審判
[00:23:46.500 --> 00:23:48.500]  耶穌基督是審判的主
[00:23:48.500 --> 00:23:50.500]  審判的王
[00:23:50.500 --> 00:23:53.500]  屬神的人和屬撒旦的人
[00:23:53.500 --> 00:23:56.500]  那個時候就分辨清楚
[00:23:56.500 --> 00:23:58.500]  神知道一切的真情
[00:23:58.500 --> 00:24:02.500]  祂按照真理來實行祂的審判
[00:24:02.500 --> 00:24:05.500]  所以我們應該小心分辨
[00:24:05.500 --> 00:24:07.500]  要站穩我們的立場
[00:24:07.500 --> 00:24:08.500]  阿們
