
[00:00:00.000 --> 00:00:07.800]  今天要讀的經文是《沙漠及上》三章一到十節
[00:20:49.000 --> 00:20:50.000]  怎麼樣求耶和華饒恕
[00:20:50.000 --> 00:20:53.000]  兒子又會死
[00:20:53.000 --> 00:20:54.000]  家裡人會這麼慘
[00:20:54.000 --> 00:20:55.000]  但是你發現沒有
[00:20:55.000 --> 00:20:58.000]  以利沒有
[00:20:58.000 --> 00:20:59.000]  懲戒兒子
[00:20:59.000 --> 00:21:02.000]  所以呢
[00:21:02.000 --> 00:21:04.000]  以利懂得教導撒木爾
[00:21:04.000 --> 00:21:06.000]  說你要說
[00:21:06.000 --> 00:21:07.000]  僕人敬聽
[00:21:07.000 --> 00:21:10.000]  尊敬的聽
[00:21:10.000 --> 00:21:12.000]  恭敬的聽
[00:21:12.000 --> 00:21:15.000]  但是以利自己
[00:21:15.000 --> 00:21:18.000]  有沒有恭敬的聽呢
[00:21:18.000 --> 00:21:24.000]  可能傳話那個神人
[00:21:24.000 --> 00:21:26.000]  是流浪傳道人
[00:21:27.000 --> 00:21:28.000]  流浪先知
[00:21:28.000 --> 00:21:29.000]  無權無勢
[00:21:29.000 --> 00:21:31.000]  這個童子
[00:21:31.000 --> 00:21:33.000]  又很幼嫩弱小
[00:21:33.000 --> 00:21:35.000]  所以他們的聲音
[00:21:35.000 --> 00:21:37.000]  都太微小了
[00:21:37.000 --> 00:21:41.000]  所以以利聽到了
[00:21:41.000 --> 00:21:44.000]  但聽不進去
[00:21:44.000 --> 00:21:49.000]  正如先知以撒婭預言說
[00:21:49.000 --> 00:21:51.000]  你們聽是要聽見
[00:21:51.000 --> 00:21:52.000]  卻不明白
[00:21:52.000 --> 00:21:54.000]  所以
[00:21:55.000 --> 00:21:57.000]  哪裡是耶和華的話語稀少
[00:21:57.000 --> 00:22:01.000]  只是耶和華對某些人的話語稀少罷了
[00:22:01.000 --> 00:22:03.000]  為什麼
[00:22:03.000 --> 00:22:04.000]  懶得講
[00:22:04.000 --> 00:22:10.000]  對於那些聽了話沒有行動
[00:22:10.000 --> 00:22:13.000]  聽了話就當沒有聽見的人的話
[00:22:13.000 --> 00:22:16.000]  耶和華的話語稀少
[00:22:16.000 --> 00:22:18.000]  這就是這段經文裡面
[00:22:18.000 --> 00:22:21.000]  要慢慢滲給我們的信息
[00:22:22.000 --> 00:22:24.000]  第二個微妙的地方
[00:22:24.000 --> 00:22:26.000]  你們發現沒有
[00:22:26.000 --> 00:22:30.000]  撒末爾雖然從小在祭祀這裡學習
[00:22:30.000 --> 00:22:32.000]  學了這麼多年
[00:22:32.000 --> 00:22:34.000]  但是一開始
[00:22:34.000 --> 00:22:35.000]  他還是
[00:22:35.000 --> 00:22:37.000]  不明白
[00:22:37.000 --> 00:22:39.000]  是耶和華召喚他
[00:22:39.000 --> 00:22:42.000]  只有當以利這個師父
[00:22:42.000 --> 00:22:44.000]  教導他之後
[00:22:44.000 --> 00:22:47.000]  他才知道原來是神傳話給他
[00:22:47.000 --> 00:22:48.000]  他才知道
[00:22:48.000 --> 00:22:49.000]  我應該怎麼做
[00:22:50.000 --> 00:22:53.000]  我應該怎麼樣正確回應神的話
[00:22:53.000 --> 00:22:56.000]  有的時候我們很奇怪
[00:22:56.000 --> 00:22:59.000]  你撒末爾跟著祭祀學習
[00:22:59.000 --> 00:23:01.000]  學了這麼多知識
[00:23:01.000 --> 00:23:02.000]  很專業是吧
[00:23:02.000 --> 00:23:04.000]  為什麼還不懂得
[00:23:04.000 --> 00:23:06.000]  這是神的話呢
[00:23:06.000 --> 00:23:08.000]  還不懂得分辨神的話呢
[00:23:08.000 --> 00:23:12.000]  經過這麼多年
[00:23:12.000 --> 00:23:13.000]  我才懂了
[00:23:13.000 --> 00:23:15.000]  我也是學基督教
[00:23:15.000 --> 00:23:18.000]  學神學學了很多年
[00:23:19.000 --> 00:23:20.000]  但是我發現
[00:23:20.000 --> 00:23:24.000]  知識不會自動轉化成分辨力
[00:23:24.000 --> 00:23:29.000]  必須有老師的以利的指導的話
[00:23:29.000 --> 00:23:33.000]  撒末爾才懂得分辨和回應
[00:23:33.000 --> 00:23:36.000]  要不然現在AI爆炸
[00:23:36.000 --> 00:23:39.000]  如果人人都懂得分辨學習的話
[00:23:39.000 --> 00:23:41.000]  那還要我們這些老師幹嘛呢
[00:23:41.000 --> 00:23:43.000]  所以
[00:23:43.000 --> 00:23:45.000]  現在是AI時代了
[00:23:45.000 --> 00:23:46.000]  有些人就問我
[00:23:48.000 --> 00:23:50.000]  你們傳道人都有了AI時代了
[00:23:50.000 --> 00:23:53.000]  你看網上有這麼多聖經知識
[00:23:53.000 --> 00:23:54.000]  講道
[00:23:54.000 --> 00:23:57.000]  你們傳道人會不會失業
[00:23:57.000 --> 00:24:00.000]  我就笑著回答說
[00:24:00.000 --> 00:24:02.000]  網上有這麼多東西
[00:24:02.000 --> 00:24:04.000]  那大家怎麼分辨
[00:24:04.000 --> 00:24:07.000]  網上那些東西是真的還是假的呢
[00:24:07.000 --> 00:24:10.000]  它如果十句話裡面
[00:24:10.000 --> 00:24:12.000]  七句真三句假怎麼辦呢
[00:24:12.000 --> 00:24:14.000]  如果學錯了
[00:24:14.000 --> 00:24:17.000]  AI是不會替你擔責任的
[00:24:17.000 --> 00:24:19.000]  所以你發現沒有
[00:24:19.000 --> 00:24:22.000]  在生命之初的話
[00:24:22.000 --> 00:24:24.000]  能教我們分辨的
[00:24:24.000 --> 00:24:28.000]  一定是有生命的師父
[00:24:28.000 --> 00:24:30.000]  猶太教也好
[00:24:30.000 --> 00:24:32.000]  基督教也好
[00:24:32.000 --> 00:24:34.000]  你發現都是門徒制
[00:24:34.000 --> 00:24:37.000]  都是師父帶門徒的傳統
[00:24:37.000 --> 00:24:41.000]  拉比有門徒
[00:24:41.000 --> 00:24:43.000]  耶穌也有門徒
[00:24:43.000 --> 00:24:46.000]  所以你發現沒有
[00:24:46.000 --> 00:24:48.000]  教會也是這樣
[00:24:48.000 --> 00:24:50.000]  它不是來我們聽聽知識
[00:24:50.000 --> 00:24:53.000]  來參加一點活動的地方
[00:24:53.000 --> 00:25:00.000]  教會更加是師父手把手帶徒弟
[00:25:00.000 --> 00:25:03.000]  學習分辨神的話語
[00:25:03.000 --> 00:25:07.000]  學習如何回應神的話語的地方
[00:25:07.000 --> 00:25:11.000]  我們現在很講究專業
[00:25:11.000 --> 00:25:14.000]  然後自己自學
[00:25:14.000 --> 00:25:15.000]  就覺得可以啦
[00:25:15.000 --> 00:25:17.000]  我學知識就可以啦
[00:25:17.000 --> 00:25:19.000]  但你真正有專業的人就發現
[00:25:19.000 --> 00:25:20.000]  專業的東西
[00:25:20.000 --> 00:25:22.000]  沒有專業的指導的話
[00:25:22.000 --> 00:25:25.000]  其實很容易出錯的
[00:25:25.000 --> 00:25:27.000]  我以前做實驗
[00:25:27.000 --> 00:25:29.000]  如果沒有老師指導的話
[00:25:29.000 --> 00:25:33.000]  我的實驗分分鐘就做錯
[00:25:33.000 --> 00:25:38.000]  所以薩姆爾的故事
[00:25:38.000 --> 00:25:41.000]  打碎了很多人的驕傲
[00:25:41.000 --> 00:25:44.000]  聰明如薩姆爾
[00:25:44.000 --> 00:25:47.000]  長期在大祭司身邊學習
[00:25:47.000 --> 00:25:49.000]  非常專業了吧
[00:25:49.000 --> 00:25:52.000]  但是如果沒有師父領進門
[00:25:52.000 --> 00:25:53.000]  他也一樣
[00:25:53.000 --> 00:25:57.000]  不曉得原來是神呼喚他
[00:25:57.000 --> 00:26:01.000]  所以跟隨生命之道的師父學習
[00:26:01.000 --> 00:26:04.000]  在教會是很重要的
[00:26:04.000 --> 00:26:09.000]  教會就是打破世俗的驕傲
[00:26:09.000 --> 00:26:12.000]  來專心學習神的話
[00:26:12.000 --> 00:26:14.000]  聽神的話的一群人
[00:26:14.000 --> 00:26:19.000]  這是這個故事裡面微妙的地方
[00:26:19.000 --> 00:26:21.000]  但是還有很微妙的地方
[00:26:21.000 --> 00:26:24.000]  也就是說教會的師父
[00:26:24.000 --> 00:26:26.000]  不一定只是傳道人
[00:26:26.000 --> 00:26:28.000]  不一定的
[00:26:28.000 --> 00:26:32.000]  我們發現師父不一定永遠是師父
[00:26:32.000 --> 00:26:36.000]  以前是以利教導薩姆爾
[00:26:36.000 --> 00:26:38.000]  以利是師父
[00:26:38.000 --> 00:26:42.000]  但是薩姆爾成了神的先知了
[00:26:42.000 --> 00:26:47.000]  以利還要聽薩姆爾來傳神的話
[00:26:47.000 --> 00:26:51.000]  是不是
[00:26:51.000 --> 00:26:52.000]  所以你發現沒有
[00:26:52.000 --> 00:26:55.000]  教會裡面並不一定傳道人就是師父
[00:26:55.000 --> 00:26:58.000]  其實每一個被神呼召的人
[00:26:58.000 --> 00:27:00.000]  他的生命當中
[00:27:00.000 --> 00:27:02.000]  都有可能做他人的師父
[00:27:02.000 --> 00:27:04.000]  哪怕就是一個小孩子
[00:27:04.000 --> 00:27:07.000]  他都可能到耶穌那裡來
[00:27:07.000 --> 00:27:08.000]  學習生命之道
[00:27:08.000 --> 00:27:10.000]  然後成為師父
[00:27:10.000 --> 00:27:14.000]  所以保羅對提摩泰說
[00:27:14.000 --> 00:27:18.000]  他說不可叫人小看你年輕
[00:27:18.000 --> 00:27:20.000]  總要在言語行為
[00:27:20.000 --> 00:27:23.000]  愛心信心清潔上
[00:27:23.000 --> 00:27:26.000]  都做信徒的榜樣
[00:27:26.000 --> 00:27:29.000]  榜樣就是先行者
[00:27:29.000 --> 00:27:31.000]  就是師父
[00:27:31.000 --> 00:27:33.000]  保羅說提摩泰
[00:27:33.000 --> 00:27:34.000]  哪怕你年紀小
[00:27:34.000 --> 00:27:37.000]  你一樣可以在教會裡面做師父
[00:27:37.000 --> 00:27:41.000]  我們教會就是這麼反傳統
[00:27:41.000 --> 00:27:44.000]  我們不像外面一樣的
[00:27:44.000 --> 00:27:45.000]  不像外面的社會
[00:27:45.000 --> 00:27:47.000]  要看你的資歷
[00:27:47.000 --> 00:27:49.000]  要看你的地位
[00:27:49.000 --> 00:27:50.000]  學識
[00:27:50.000 --> 00:27:52.000]  要看你的財富
[00:27:52.000 --> 00:27:54.000]  不是的
[00:27:54.000 --> 00:27:57.000]  我們都可以彼此做師父
[00:27:57.000 --> 00:28:00.000]  那我們都可以在
[00:28:00.000 --> 00:28:02.000]  跟著神的指引當中
[00:28:02.000 --> 00:28:05.000]  去學習聽到神的話語
[00:28:05.000 --> 00:28:08.000]  活出神的生命之道
[00:28:08.000 --> 00:28:11.000]  不是港九培林那些人
[00:28:11.000 --> 00:28:13.000]  才可以做師父
[00:28:13.000 --> 00:28:14.000]  不是的
[00:28:14.000 --> 00:28:16.000]  我們是反傳統
[00:28:16.000 --> 00:28:18.000]  哪怕是坐在那裡的
[00:28:18.000 --> 00:28:20.000]  小韓 子韓
[00:28:20.000 --> 00:28:21.000]  你都可以給我們
[00:28:21.000 --> 00:28:22.000]  做很好的榜樣
[00:28:22.000 --> 00:28:23.000]  因為我發現
[00:28:23.000 --> 00:28:25.000]  你聽到很認真
[00:28:25.000 --> 00:28:27.000]  而且每次都坐在第二排
[00:28:27.000 --> 00:28:31.000]  所以
[00:28:31.000 --> 00:28:33.000]  總結起來看
[00:28:33.000 --> 00:28:35.000]  弟兄姊妹
[00:28:35.000 --> 00:28:39.000]  我們現在香港的情況怎麼樣呢
[00:28:39.000 --> 00:28:41.000]  有的人覺得
[00:28:41.000 --> 00:28:42.000]  現在是香港
[00:28:42.000 --> 00:28:45.000]  是一和華的言語稀少
[00:28:45.000 --> 00:28:47.000]  你們覺得呢
[00:28:47.000 --> 00:28:50.000]  我想呢
[00:28:50.000 --> 00:28:52.000]  在尊重自己的兒子
[00:28:52.000 --> 00:28:55.000]  多過尊重神的人那裡
[00:28:55.000 --> 00:28:58.000]  神的話語自然是稀少的
[00:29:00.000 --> 00:29:02.000]  而在用心等候
[00:29:02.000 --> 00:29:04.000]  神的話語的人那裡
[00:29:04.000 --> 00:29:08.000]  神的話語也從來不會缺席
[00:29:08.000 --> 00:29:12.000]  我知道當下這個時局很變幻
[00:29:12.000 --> 00:29:15.000]  很多時候
[00:29:15.000 --> 00:29:17.000]  社會會讓人感覺到壓抑
[00:29:17.000 --> 00:29:18.000]  低落
[00:29:18.000 --> 00:29:22.000]  所以如果我們注目於當下的話
[00:29:22.000 --> 00:29:24.000]  我們會覺得教會冷清
[00:29:24.000 --> 00:29:27.000]  一和華的話語稀少
[00:29:29.000 --> 00:29:31.000]  但是如果我們注目於
[00:29:31.000 --> 00:29:33.000]  教會中的生命榜樣呢
[00:29:33.000 --> 00:29:35.000]  注目於在教會當中
[00:29:35.000 --> 00:29:36.000]  彼此服事
[00:29:36.000 --> 00:29:37.000]  服事很多朋友的
[00:29:37.000 --> 00:29:39.000]  生命榜樣的時候的話呢
[00:29:39.000 --> 00:29:40.000]  我們發現
[00:29:40.000 --> 00:29:42.000]  在他們的生命中
[00:29:42.000 --> 00:29:45.000]  神的話語從來沒有缺席
[00:29:45.000 --> 00:29:50.000]  你看到那些
[00:29:50.000 --> 00:29:52.000]  在默默的侍奉的人
[00:29:52.000 --> 00:29:53.000]  你發現在他們身上
[00:29:53.000 --> 00:29:55.000]  他們美好的東西
[00:29:55.000 --> 00:29:58.000]  神的話語從來沒有缺席
[00:29:59.000 --> 00:30:03.000]  所以要聽到神微小的聲音
[00:30:03.000 --> 00:30:07.000]  僕人要有恭敬的聽的態度
[00:30:07.000 --> 00:30:09.000]  還有呢
[00:30:09.000 --> 00:30:11.000]  就是需要有生命的榜樣
[00:30:11.000 --> 00:30:12.000]  師父
[00:30:12.000 --> 00:30:15.000]  這兩點缺一不可
[00:30:15.000 --> 00:30:18.000]  講到這裡呢
[00:30:18.000 --> 00:30:21.000]  我想起我認識的一名姊妹
[00:30:21.000 --> 00:30:24.000]  這名姊妹住在屯門
[00:30:24.000 --> 00:30:27.000]  她是一個專業的女高音
[00:30:27.000 --> 00:30:30.000]  在外面唱
[00:30:30.000 --> 00:30:33.000]  在教會裡也是主領唱
[00:30:33.000 --> 00:30:35.000]  可是有一天她
[00:30:35.000 --> 00:30:37.000]  聲帶出了問題
[00:30:37.000 --> 00:30:40.000]  然後治療失敗了
[00:30:40.000 --> 00:30:44.000]  她再也沒法去唱女高音了
[00:30:44.000 --> 00:30:46.000]  她說她那個時候
[00:30:46.000 --> 00:30:47.000]  非常的失落
[00:30:47.000 --> 00:30:49.000]  都有點抑鬱了
[00:30:49.000 --> 00:30:50.000]  因為她覺得她這一輩子
[00:30:50.000 --> 00:30:52.000]  好像就沒有什麼好做的了
[00:30:52.000 --> 00:30:54.000]  甚至呢
[00:30:54.000 --> 00:30:56.000]  回教會侍奉她都拒絕
[00:30:56.000 --> 00:30:59.000]  她之前師班的主唱
[00:30:59.000 --> 00:31:00.000]  當她說
[00:31:00.000 --> 00:31:02.000]  她知道自己不能再唱的時候
[00:31:02.000 --> 00:31:05.000]  她就覺得這個世界崩塌了一樣
[00:31:05.000 --> 00:31:08.000]  弟兄姊妹一次一次勸她
[00:31:08.000 --> 00:31:09.000]  安慰她
[00:31:09.000 --> 00:31:10.000]  她進不進去
[00:31:10.000 --> 00:31:12.000]  她沒有精神
[00:31:12.000 --> 00:31:13.000]  有的姊妹說
[00:31:13.000 --> 00:31:14.000]  沒關係啊
[00:31:14.000 --> 00:31:16.000]  你回來做點別的侍奉看看
[00:31:16.000 --> 00:31:18.000]  也行啊
[00:31:18.000 --> 00:31:19.000]  她不想去
[00:31:19.000 --> 00:31:21.000]  她覺得神好像拋棄了她一樣
[00:31:21.000 --> 00:31:24.000]  為什麼給她這麼大的打擊
[00:31:24.000 --> 00:31:26.000]  有一天呢
[00:31:26.000 --> 00:31:29.000]  教會裡面有一名老姊妹呢
[00:31:29.000 --> 00:31:31.000]  特意來看她
[00:31:31.000 --> 00:31:33.000]  說著說著就跟她說
[00:31:33.000 --> 00:31:35.000]  誒
[00:31:35.000 --> 00:31:36.000]  她說Anthony
[00:31:36.000 --> 00:31:40.000]  你的這個聲音唱歌很好聽啊
[00:31:40.000 --> 00:31:42.000]  誒
[00:31:42.000 --> 00:31:44.000]  說話聲音也很好聽誒
[00:31:44.000 --> 00:31:45.000]  你不唱歌
[00:31:45.000 --> 00:31:47.000]  你可以去做主席嘛
[00:31:47.000 --> 00:31:49.000]  你可以去教會讀經啊
[00:31:49.000 --> 00:31:50.000]  要不然的話
[00:31:50.000 --> 00:31:51.000]  你的聲音不用的話
[00:31:51.000 --> 00:31:53.000]  太可惜了
[00:31:53.000 --> 00:31:56.000]  她突然間醒悟了
[00:31:56.000 --> 00:31:57.000]  哇
[00:31:57.000 --> 00:31:59.000]  神在向她說話了
[00:31:59.000 --> 00:32:01.000]  神告訴她
[00:32:01.000 --> 00:32:03.000]  除了唱歌
[00:32:03.000 --> 00:32:06.000]  除了用她的專業
[00:32:06.000 --> 00:32:09.000]  她還有很多選擇嘛
[00:32:09.000 --> 00:32:12.000]  那種一定要做主唱
[00:32:12.000 --> 00:32:14.000]  領詩的那個執念
[00:32:14.000 --> 00:32:15.000]  不過
[00:32:15.000 --> 00:32:18.000]  有可能是她自己的虛榮
[00:32:18.000 --> 00:32:20.000]  可是侍奉神呢
[00:32:20.000 --> 00:32:25.000]  有很多很多的可能性
[00:32:25.000 --> 00:32:27.000]  就像這個老姊妹
[00:32:27.000 --> 00:32:29.000]  一身多病
[00:32:29.000 --> 00:32:32.000]  還不是一樣來看望她
[00:32:32.000 --> 00:32:33.000]  所以呢
[00:32:33.000 --> 00:32:35.000]  她從那個時候她開始振作起來了
[00:32:35.000 --> 00:32:38.000]  她又重新在教會裡侍奉了
[00:32:38.000 --> 00:32:40.000]  她不但做主席
[00:32:40.000 --> 00:32:41.000]  她還覺得呢
[00:32:41.000 --> 00:32:42.000]  哦
[00:32:42.000 --> 00:32:45.000]  去照顧一下老人團氣也很重要哦
[00:32:45.000 --> 00:32:46.000]  老人團氣不叫老人團氣
[00:32:46.000 --> 00:32:49.000]  叫長青團氣
[00:32:49.000 --> 00:32:54.000]  所以她又開始充滿活力了
[00:32:54.000 --> 00:32:56.000]  弟兄姊妹
[00:32:56.000 --> 00:32:59.000]  今天的環境的確不容易
[00:32:59.000 --> 00:33:01.000]  家庭的需要
[00:33:01.000 --> 00:33:02.000]  經濟的需要
[00:33:02.000 --> 00:33:04.000]  身體健康的需要
[00:33:04.000 --> 00:33:08.000]  還有生活動盪的問題
[00:33:08.000 --> 00:33:12.000]  都跟我們造成了很多顯而易見的困擾
[00:33:12.000 --> 00:33:16.000]  我們都覺得世道比以前艱難了不少
[00:33:16.000 --> 00:33:18.000]  如果我們只是聽呢
[00:33:18.000 --> 00:33:21.000]  這個世界的各種各樣的聲音的話呢
[00:33:21.000 --> 00:33:24.000]  我們很容易灰心
[00:33:24.000 --> 00:33:26.000]  失望
[00:33:26.000 --> 00:33:27.000]  所以呢
[00:33:27.000 --> 00:33:30.000]  當我們靜下心來
[00:33:30.000 --> 00:33:34.000]  靜下心來努力的聆聽神微小的聲音的時候呢
[00:33:34.000 --> 00:33:37.000]  我們才會在這個困苦當中
[00:33:37.000 --> 00:33:41.000]  找到盼望活力
[00:33:41.000 --> 00:33:43.000]  所以呢
[00:33:43.000 --> 00:33:45.000]  讓我們去聽祂微小的聲音
[00:33:45.000 --> 00:33:47.000]  因為等候祂的
[00:33:47.000 --> 00:33:51.000]  必不至於傷心失望
[00:33:51.000 --> 00:33:53.000]  感謝神
[00:33:53.000 --> 00:33:55.000]  感謝神的話語

