
[00:00:00.000 --> 00:00:02.000]  當我們看回《針研》的時候
[00:18:06.000 --> 00:18:09.000]  但不會讓你的靈魂被污穢
[00:18:09.000 --> 00:18:11.000]  但是,接著說
[00:18:11.000 --> 00:18:15.000]  唯有從裏面出來的乃能污穢人
[00:18:15.000 --> 00:18:17.000]  你再看二十一節
[00:18:17.000 --> 00:18:20.000]  因為從裏面
[00:18:20.000 --> 00:18:23.000]  就是從人心裏發出惡念
[00:18:23.000 --> 00:18:29.000]  糾合、偷渡、兇殺、姦淫、貪婪、邪惡、詭詐等等
[00:18:29.000 --> 00:18:30.000]  這一切的惡
[00:18:30.000 --> 00:18:31.000]  二十三節
[00:18:31.000 --> 00:18:34.000]  都是從裏面出來
[00:18:34.000 --> 00:18:36.000]  且能污穢人
[00:18:36.000 --> 00:18:38.000]  能夠污穢自己
[00:18:38.000 --> 00:18:40.000]  也能污穢別人
[00:18:40.000 --> 00:18:44.000]  人的心裏面可以產生很多的邪惡
[00:18:44.000 --> 00:18:47.000]  因為你經常說要保守你的心
[00:18:47.000 --> 00:18:49.000]  如何保守你的心?
[00:18:49.000 --> 00:18:51.000]  或者我用一個比喻說說
[00:18:51.000 --> 00:18:53.000]  如果你有間很漂亮的家
[00:18:53.000 --> 00:18:55.000]  佈置得很好
[00:18:55.000 --> 00:18:57.000]  打掃得很乾淨
[00:18:57.000 --> 00:18:59.000]  突然有人按鐘
[00:18:59.000 --> 00:19:00.000]  叮噹
[00:19:00.000 --> 00:19:03.000]  有人就抱著一條大毒蛇
[00:19:03.000 --> 00:19:06.000]  他說:先生,可否將這條毒蛇放在你家裏
[00:19:06.000 --> 00:19:07.000]  放幾個月?
[00:19:07.000 --> 00:19:11.000]  當然你會拒絕
[00:19:11.000 --> 00:19:13.000]  也不會有這樣的事
[00:19:13.000 --> 00:19:14.000]  或者不是毒蛇
[00:19:14.000 --> 00:19:16.000]  有人叮噹
[00:19:16.000 --> 00:19:18.000]  拿個桶垃圾來
[00:19:18.000 --> 00:19:21.000]  不如桶垃圾就放在你的房間
[00:19:21.000 --> 00:19:24.000]  你在門口裏面會守衛住
[00:19:24.000 --> 00:19:25.000]  不會讓他進來
[00:19:25.000 --> 00:19:29.000]  因為那間是你想保護的房間
[00:19:29.000 --> 00:19:31.000]  當你看報紙
[00:19:31.000 --> 00:19:33.000]  當你聽到很多不同的消息
[00:19:33.000 --> 00:19:35.000]  當你接觸很多不同的傳媒
[00:19:35.000 --> 00:19:40.000]  你會留心一些敗壞的惡念進入你的心思
[00:19:40.000 --> 00:19:42.000]  你要守衛住
[00:19:42.000 --> 00:19:47.000]  知道這些只能污染你的內心
[00:19:47.000 --> 00:19:50.000]  因為像你守衛著自己的心
[00:19:50.000 --> 00:19:53.000]  不讓一些邪惡進入你的裏面
[00:19:53.000 --> 00:19:56.000]  又或者用另一個角度說
[00:19:56.000 --> 00:19:59.000]  如果你在廚房裏面煮東西
[00:19:59.000 --> 00:20:01.000]  突然燒著一塊布
[00:20:01.000 --> 00:20:03.000]  那塊布在燒著
[00:20:03.000 --> 00:20:04.000]  你一拉開去
[00:20:04.000 --> 00:20:06.000]  我想你不會說
[00:20:06.000 --> 00:20:07.000]  很精彩
[00:20:07.000 --> 00:20:08.000]  讓它燒多一點
[00:20:08.000 --> 00:20:09.000]  或者燒了房間
[00:20:09.000 --> 00:20:10.000]  燒了客廳
[00:20:10.000 --> 00:20:12.000]  燒了隔壁的房子更好
[00:20:12.000 --> 00:20:14.000]  你不會的
[00:20:14.000 --> 00:20:16.000]  你會快快的撲熄它
[00:20:16.000 --> 00:20:19.000]  讓它不會再燒下去
[00:20:19.000 --> 00:20:22.000]  心裏有些貪念出來
[00:20:22.000 --> 00:20:23.000]  你不會說
[00:20:23.000 --> 00:20:24.000]  好呀
[00:20:24.000 --> 00:20:26.000]  繼續貪多一點
[00:20:26.000 --> 00:20:29.000]  本來你的心會是這樣的
[00:20:29.000 --> 00:20:31.000]  但當你不小心
[00:20:31.000 --> 00:20:33.000]  那些貪念就如火腫
[00:20:33.000 --> 00:20:35.000]  一路燒
[00:20:35.000 --> 00:20:37.000]  甚至燒出去成為行動
[00:20:37.000 --> 00:20:40.000]  成為對別人的傷害
[00:20:40.000 --> 00:20:42.000]  對自己的傷害
[00:20:42.000 --> 00:20:44.000]  當你保守你的心的時候
[00:20:44.000 --> 00:20:47.000]  你會快快的求神赦免你
[00:20:47.000 --> 00:20:50.000]  然後將這些惡念放下
[00:20:50.000 --> 00:20:51.000]  但放下的時候
[00:20:51.000 --> 00:20:53.000]  你知道只有一個途徑
[00:20:53.000 --> 00:20:55.000]  就是求神的話
[00:20:55.000 --> 00:20:58.000]  在你心中來激勵你
[00:20:58.000 --> 00:20:59.000]  神的道能夠叫你
[00:20:59.000 --> 00:21:02.000]  可以勝過這些邪惡的念頭
[00:21:02.000 --> 00:21:05.000]  哪裡燒了火了
[00:21:05.000 --> 00:21:07.000]  以前你知道去處理
[00:21:07.000 --> 00:21:08.000]  也要靠神的道
[00:21:08.000 --> 00:21:12.000]  來勝過這些惡念
[00:21:12.000 --> 00:21:13.000]  我想大家
[00:21:13.000 --> 00:21:14.000]  或者印象
[00:21:14.000 --> 00:21:16.000]  我曾經分享過一位長老的故事
[00:21:16.000 --> 00:21:17.000]  我想再說
[00:21:17.000 --> 00:21:19.000]  這位長老告訴我
[00:21:19.000 --> 00:21:20.000]  很多年前
[00:21:20.000 --> 00:21:21.000]  之前有一位弟兄
[00:21:21.000 --> 00:21:23.000]  因為他太太有第三者
[00:21:23.000 --> 00:21:24.000]  他很難過
[00:21:24.000 --> 00:21:26.000]  有一個晚上半夜的時候
[00:21:26.000 --> 00:21:27.000]  打電話給長老
[00:21:27.000 --> 00:21:29.000]  他說長老
[00:21:29.000 --> 00:21:31.000]  我太太走了
[00:21:31.000 --> 00:21:34.000]  她跟著一個男人走了
[00:21:34.000 --> 00:21:36.000]  我接受不了
[00:21:36.000 --> 00:21:38.000]  我知道他們在哪裡
[00:21:38.000 --> 00:21:42.000]  我決定今晚去殺了他們
[00:21:42.000 --> 00:21:43.000]  長老聽到電話
[00:21:43.000 --> 00:21:44.000]  不知所措
[00:21:44.000 --> 00:21:45.000]  我想你也會
[00:21:45.000 --> 00:21:46.000]  半夜有人打電話給你
[00:21:46.000 --> 00:21:49.000]  我要去殺誰了
[00:21:49.000 --> 00:21:51.000]  他真的不知所措
[00:21:51.000 --> 00:21:52.000]  但他就想
[00:21:52.000 --> 00:21:54.000]  我怎樣也要和他見面
[00:21:54.000 --> 00:21:55.000]  他說你讓我來見你
[00:21:55.000 --> 00:21:57.000]  他說不用了
[00:21:57.000 --> 00:21:59.000]  經過一輪遊說之後
[00:21:59.000 --> 00:22:01.000]  我已經終於接受長老去他家
[00:22:01.000 --> 00:22:04.000]  長老就飛的士走過去
[00:22:04.000 --> 00:22:05.000]  聊了一輪之後
[00:22:05.000 --> 00:22:07.000]  也改變不了他的心思
[00:22:07.000 --> 00:22:10.000]  然後他說不如我們看一節聖經
[00:22:10.000 --> 00:22:11.000]  看什麼聖經?
[00:22:11.000 --> 00:22:13.000]  看羅馬書
[00:22:13.000 --> 00:22:16.000]  他就揭開羅馬書十二章
[00:22:16.000 --> 00:22:19.000]  不如一起看看
[00:22:19.000 --> 00:22:25.000]  羅馬書第十二章
[00:22:25.000 --> 00:22:31.000]  羅馬書十二章第十九節
[00:22:31.000 --> 00:22:37.000]  新約一千七百頁
[00:22:37.000 --> 00:22:39.000]  羅馬書十二章第十九節
[00:22:39.000 --> 00:22:42.000]  我們看和合本
[00:22:42.000 --> 00:22:45.000]  親愛的弟兄
[00:22:45.000 --> 00:22:47.000]  不要自己伸冤
[00:22:47.000 --> 00:22:51.000]  寧可讓步聽憑主路
[00:22:51.000 --> 00:22:53.000]  因為經上記著主說
[00:22:53.000 --> 00:22:55.000]  伸冤在我
[00:22:55.000 --> 00:22:57.000]  我必報應
[00:22:57.000 --> 00:22:59.000]  讀完這篇聖經之後
[00:22:59.000 --> 00:23:01.000]  這位弟兄就問長老
[00:23:01.000 --> 00:23:02.000]  長老
[00:23:02.000 --> 00:23:06.000]  聖經所說的是否真的?
[00:23:06.000 --> 00:23:07.000]  長老告訴他
[00:23:07.000 --> 00:23:12.000]  是神自己聖經裡真實的話
[00:23:12.000 --> 00:23:15.000]  主是會為你伸冤的
[00:23:15.000 --> 00:23:17.000]  主勉勵你不要自己去伸冤
[00:23:17.000 --> 00:23:19.000]  因為他是公義的上帝
[00:23:19.000 --> 00:23:22.000]  他在他要審判的時候
[00:23:22.000 --> 00:23:24.000]  作出公義的審判
[00:23:24.000 --> 00:23:27.000]  這位弟兄就流出眼淚
[00:23:27.000 --> 00:23:29.000]  然後長老為他祈禱
[00:23:29.000 --> 00:23:32.000]  他就改變了他的心意
[00:23:32.000 --> 00:23:34.000]  當我聽到這個故事的時候
[00:23:34.000 --> 00:23:35.000]  我心就想
[00:23:35.000 --> 00:23:39.000]  神的話能夠叫人知罪
[00:23:39.000 --> 00:23:42.000]  能夠相信這位掌權的上帝
[00:23:42.000 --> 00:23:45.000]  以致能夠行在光明的路上
[00:23:45.000 --> 00:23:47.000]  神的道叫我們能夠
[00:23:47.000 --> 00:23:49.000]  可以保守自己的心
[00:23:49.000 --> 00:23:52.000]  以致我們心不會流出
[00:23:52.000 --> 00:23:54.000]  不是清泉
[00:23:54.000 --> 00:23:57.000]  我們的心不會流出
[00:23:57.000 --> 00:23:59.000]  一些油污
[00:23:59.000 --> 00:24:01.000]  你看新聞見到一些船
[00:24:01.000 --> 00:24:04.000]  擱淺之後油污沾染整個海岸
[00:24:04.000 --> 00:24:06.000]  當我們的心得到保守的時候
[00:24:06.000 --> 00:24:08.000]  可以流出清泉
[00:24:08.000 --> 00:24:09.000]  可以叫別人得滋潤
[00:24:09.000 --> 00:24:11.000]  自己得福
[00:24:11.000 --> 00:24:13.000]  但是關鍵就是神的話
[00:24:13.000 --> 00:24:18.000]  我們回到《針元》第四章
[00:24:18.000 --> 00:24:21.000]  《針元》第四章所說到
[00:24:21.000 --> 00:24:23.000]  二十四節說
[00:24:23.000 --> 00:24:25.000]  「除掉欺詐的口
[00:24:25.000 --> 00:24:27.000]  遠離乖貌的嘴唇」
[00:24:27.000 --> 00:24:29.000]  當你保守你的心之後
[00:24:29.000 --> 00:24:31.000]  你就保守你的口
[00:24:31.000 --> 00:24:33.000]  不會隨便出惡言
[00:24:33.000 --> 00:24:34.000]  二十五節
[00:24:34.000 --> 00:24:36.000]  「你的雙眼要向前直視
[00:24:36.000 --> 00:24:38.000]  你的眼睛要向前直望
[00:24:38.000 --> 00:24:40.000]  能夠持定目標
[00:24:40.000 --> 00:24:42.000]  行在義的路上
[00:24:42.000 --> 00:24:44.000]  向著義來走」
[00:24:44.000 --> 00:24:47.000]  他的行動都受到改變
[00:24:47.000 --> 00:24:50.000]  他的生活行為都可以調整
[00:24:50.000 --> 00:24:53.000]  「你要謹慎你腳下的腳的路徑
[00:24:53.000 --> 00:24:56.000]  你一切所行的就必穩妥
[00:24:56.000 --> 00:24:57.000]  不可偏左偏右
[00:24:57.000 --> 00:25:00.000]  要使你的腳遠離惡事」
[00:25:00.000 --> 00:25:02.000]  保守你的心
[00:25:02.000 --> 00:25:06.000]  你的說話和行為都無保守
[00:25:06.000 --> 00:25:08.000]  以至你可以遠離邪惡
[00:25:08.000 --> 00:25:10.000]  行在光明當中
[00:25:10.000 --> 00:25:12.000]  各位弟兄姊妹
[00:25:12.000 --> 00:25:13.000]  我們看完這段聖經
[00:25:13.000 --> 00:25:15.000]  你和我也很明白
[00:25:15.000 --> 00:25:18.000]  香港這個社會很繁忙
[00:25:18.000 --> 00:25:20.000]  很容易我們被很多生活的事情
[00:25:20.000 --> 00:25:23.000]  將我們心裏面神的道
[00:25:23.000 --> 00:25:26.000]  擠了出去
[00:25:26.000 --> 00:25:29.000]  因此你要救自己
[00:25:29.000 --> 00:25:31.000]  要知道神的話是你的生命
[00:25:31.000 --> 00:25:34.000]  因此幫助自己付出代價
[00:25:34.000 --> 00:25:36.000]  去認識神的話
[00:25:36.000 --> 00:25:37.000]  去留心思想
[00:25:37.000 --> 00:25:39.000]  如何行出神的話
[00:25:39.000 --> 00:25:42.000]  以至你得著生命
[00:25:42.000 --> 00:25:44.000]  不要在不經意的時候
[00:25:44.000 --> 00:25:47.000]  跌在邪惡當中
[00:25:47.000 --> 00:25:49.000]  我們一起祈禱

