
[00:00:00.000 --> 00:00:03.840]  我們剛才讀過的《獵王記》下第一章
[00:17:29.040 --> 00:17:29.840]  各位弟兄姐妹
[00:17:29.840 --> 00:17:31.040]  當我們看到這裡的時候
[00:17:31.040 --> 00:17:33.600]  我們回想
[00:17:33.600 --> 00:17:37.200]  當人不懂得去尊重敬畏神的時候
[00:17:37.200 --> 00:17:38.880]  要面對神的審判
[00:17:38.880 --> 00:17:42.160]  這班五十的軍兵
[00:17:42.160 --> 00:17:45.120]  他們會聽從王的命令
[00:17:45.120 --> 00:17:49.360]  但他們不知道聽從神的命令
[00:17:49.360 --> 00:17:50.560]  但其中我們見到
[00:17:50.560 --> 00:17:53.200]  就是最後這位五十夫長
[00:17:53.200 --> 00:17:55.680]  他願意謙卑地求恩典
[00:17:55.680 --> 00:17:58.000]  在當時神就對以利亞這樣說
[00:17:58.000 --> 00:18:00.320]  第十五節
[00:18:00.320 --> 00:18:02.080]  耶和華的使者對以利亞說
[00:18:02.080 --> 00:18:05.280]  你同著他下去不要怕他
[00:18:05.280 --> 00:18:07.360]  我想問問大家
[00:18:07.360 --> 00:18:10.560]  如果以利亞當時去見哈謝王
[00:18:10.560 --> 00:18:13.440]  你猜多數會有什麼後果呢?
[00:18:13.440 --> 00:18:14.560]  殺他
[00:18:14.560 --> 00:18:15.680]  在人的角度看
[00:18:15.680 --> 00:18:18.800]  抓你回去很明顯是不高興你
[00:18:18.800 --> 00:18:22.960]  很明顯你會面對著很大的危險
[00:18:22.960 --> 00:18:25.760]  以利亞以前有沒有被人追殺過?
[00:18:25.760 --> 00:18:26.160]  有
[00:18:26.160 --> 00:18:27.200]  耶穌在別人追殺過
[00:18:27.200 --> 00:18:28.960]  他逃去很遠的地方
[00:18:28.960 --> 00:18:32.080]  但這次他沒有逃走
[00:18:32.080 --> 00:18:34.800]  這次他願意按照神的吩咐
[00:18:34.800 --> 00:18:38.880]  去面對著這個危險
[00:18:38.880 --> 00:18:41.280]  在他裡面有一種勇氣
[00:18:41.280 --> 00:18:43.760]  在我們見到神幫助他
[00:18:43.760 --> 00:18:47.120]  要從新的建立起來
[00:18:47.120 --> 00:18:48.880]  你再看的時候你會發覺
[00:18:48.880 --> 00:18:53.120]  在當中他裡面有一種剛強出現
[00:18:53.120 --> 00:18:56.880]  我記得有一次看到一部電影
[00:18:56.880 --> 00:19:01.040]  講關於馬丁路德的故事
[00:19:01.040 --> 00:19:06.080]  馬丁路德在當時面對著一大群敵對的人士
[00:19:06.080 --> 00:19:08.400]  但他站在他們當中
[00:19:08.400 --> 00:19:11.760]  帶著那種內心而有的剛強
[00:19:11.760 --> 00:19:16.400]  很清楚地表達出他對聖經信靠的心
[00:19:16.400 --> 00:19:18.960]  因信稱義是聖經的真理
[00:19:18.960 --> 00:19:23.680]  因此他不懼周圍的人對他的排斥
[00:19:23.680 --> 00:19:28.320]  各位電影節目你會想起其他士林傳的故事嗎?
[00:19:28.320 --> 00:19:31.440]  當時彼得面對著官府的時候
[00:19:31.440 --> 00:19:33.680]  他大聲說什麼?
[00:19:33.680 --> 00:19:40.480]  「信從神,不信從人,是應當的
[00:19:40.480 --> 00:19:43.680]  我所看見,所聽見,就不能不說
[00:19:43.680 --> 00:19:46.480]  當人的心願意信從神的時候
[00:19:46.480 --> 00:19:52.080]  內心出現一種勇敢或一種能力」
[00:19:52.080 --> 00:19:54.720]  士林傳裡面提到很多聖靈的工作
[00:19:54.720 --> 00:19:57.760]  有一些特別的神跡性的表現
[00:19:57.760 --> 00:19:59.600]  但大多數沒有
[00:19:59.600 --> 00:20:01.600]  但有一種很明顯的改變
[00:20:01.600 --> 00:20:06.560]  就是他們放膽講論神的說話
[00:20:06.560 --> 00:20:08.560]  當人被聖靈感動的時候
[00:20:08.560 --> 00:20:12.960]  生命出現一種勇敢、一種能力
[00:20:12.960 --> 00:20:14.720]  因為願意信從神
[00:20:14.720 --> 00:20:18.080]  這種信從就是一種專一的尋求
[00:20:18.080 --> 00:20:19.520]  專一的倚靠
[00:20:19.520 --> 00:20:22.160]  我單單去信從神的心意
[00:20:22.160 --> 00:20:25.040]  而他的生命產生出一種能力
[00:20:25.040 --> 00:20:27.360]  叫人驚訝
[00:20:27.360 --> 00:20:31.360]  伊利亞同樣表現出一種對神的信從
[00:20:31.360 --> 00:20:36.320]  而他去到的時候就向阿哈謝王作最後的宣告
[00:20:36.320 --> 00:20:40.720]  「你所上的床,你不能夠再下來
[00:20:40.720 --> 00:20:42.560]  必定要死」
[00:20:42.560 --> 00:20:46.080]  然後聖經就講到他怎樣死亡
[00:20:46.080 --> 00:20:47.680]  再畏兩年
[00:20:47.680 --> 00:20:51.840]  因此在那個時候就死亡了
[00:20:51.840 --> 00:20:52.960]  各位電視節目的觀眾
[00:20:52.960 --> 00:20:54.960]  我們看完這一段經文
[00:20:54.960 --> 00:20:57.040]  我們也這樣祈禱
[00:20:57.040 --> 00:20:59.680]  求神幫助我們
[00:20:59.680 --> 00:21:04.320]  讓我們不會以世俗為由
[00:21:04.320 --> 00:21:07.920]  讓我們的心專心地尋求神
[00:21:07.920 --> 00:21:12.560]  不讓其他人去阻礙我們
[00:21:12.560 --> 00:21:17.360]  在過程中我們保守自己的心會偏移
[00:21:17.360 --> 00:21:19.840]  在專心尋求神的時候
[00:21:19.840 --> 00:21:22.000]  讓你的生命出現了能力
[00:21:22.000 --> 00:21:23.680]  可以見證神
[00:21:23.680 --> 00:21:26.880]  可以勝過一切的試探、赤惡
[00:21:26.880 --> 00:21:28.400]  我們一起祈禱
[00:21:28.400 --> 00:21:30.400]  (字幕製作:貝爾)

